,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
0,HLCC/4,778,1191,33,macdh,164,152,4,34,0.88,1081,51,106,196,279,77,84,621,48,137,224,140,37,463,278,923,364,187,808,71,422,411,804,701,694,764,353,952,903,80,394,899,830,21,588,34,82,43,31,256,18,3,0.88,0.42,15.46806752,15.46806752,3.442711256,3.442711256,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,14.27193448,1,0
1,low,157,1170,37,macds,79,137,4,19,0.95,2628,520,246,14,580,202,53,191,15,7,730,216,26,924,955,911,343,203,196,173,143,81,678,364,272,77,969,296,92,21,159,1223,428,23,942,7,58,38,32,544,31,9,0.12,0.02,0.83,0.84,0.97,0.95,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2.578387239,TRUE,FALSE
2,high,440,1131,42,macdh,106,229,4,15,0.8,1249,926,7,109,710,182,201,168,153,226,307,120,244,305,661,436,226,57,442,188,455,398,730,997,278,863,727,890,802,185,145,914,234,49,372,37,59,90,32,24,47,17,0.65,0.15,0.18,26.16,1.45,21.37,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,19.64785251,TRUE,FALSE
3,high,323,665,32,macds,113,34,5,26,0.12,1431,886,91,236,139,77,190,820,90,91,537,215,237,115,593,474,412,273,461,401,395,13,951,28,738,877,131,132,819,156,396,957,1004,43,150,18,88,66,40,289,19,12,0.73,0.11,16.33016541,16.55559956,5.759009904,11.93618542,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8.61840824,TRUE,FALSE
4,HL/2,432,1175,44,macds,146,15,2,33,0.66,460,292,249,176,717,188,105,167,110,4,450,194,120,258,691,367,163,7,229,196,16,15,149,76,489,623,94,750,67,159,7,364,388,46,766,28,70,182,45,890,13,19,0.12,0.57,0.83,0.99,0.93,0.98,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3.021595998,TRUE,FALSE
5,high,199,1228,45,macdh,121,190,4,35,0.59,2415,334,222,31,352,58,68,808,28,41,284,115,54,673,973,929,323,177,200,106,94,3,393,928,454,35,663,689,683,537,443,893,1534,30,670,434,640,101,17,368,4,29,0.04,0.83,14.07809649,20.67781604,10.39971517,15.15206688,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5.158936422,TRUE,FALSE
6,open,695,1482,42,macds,179,208,3,36,0.03,2500,488,230,13,947,224,202,953,76,180,553,130,147,299,748,375,467,84,870,428,216,176,787,763,358,714,641,918,393,895,59,1081,2235,49,366,37,84,123,26,883,6,46,0.68,0.09,0.44,0.91,0.81,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.580257166,TRUE,FALSE
7,close,518,758,49,macdh,190,103,8,3,0.82,1779,439,75,74,468,239,100,335,10,217,642,213,220,584,887,704,389,176,131,80,459,222,222,946,661,27,318,843,158,438,496,947,783,34,478,8,19,45,37,985,35,20,0.99,0.3,-1.66,30.51,-3.54,26.26,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,17.49562243,TRUE,FALSE
8,open,134,989,28,macd,224,152,2,37,0.72,1546,560,173,68,624,37,20,62,241,228,990,201,19,60,780,739,438,271,233,957,410,127,158,543,337,244,180,99,909,396,139,1004,852,22,31,3,90,20,49,776,12,33,0.13,0.59,12.98958103,18.73208737,9.877657348,17.99518816,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,10.43394745,TRUE,FALSE
9,high,555,737,17,macd,111,5,5,31,0.66,2502,553,55,57,463,24,9,165,68,58,195,216,193,572,956,517,186,120,550,149,141,129,364,398,713,612,627,237,142,199,51,744,1693,31,843,33,695,96,38,641,8,47,0.39,0.93,0.9,0.95,0.97,0.96,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,23.5950211,TRUE,FALSE
10,open,533,1261,16,macdh,49,108,3,41,0.34,2438,189,199,176,578,149,230,874,179,229,826,174,27,332,747,280,276,103,127,544,411,114,13,131,591,433,342,379,562,822,66,1126,2346,10,751,44,68,66,29,690,8,7,0.91,0.54,0.9,21.07,4.59,20.01,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10.65101612,TRUE,FALSE
11,HLC/3,480,616,30,macds,95,204,4,38,0.23,2479,951,85,149,369,109,241,223,236,232,789,19,222,717,974,684,254,156,224,564,236,39,447,648,413,736,702,268,235,910,361,725,1427,12,481,18,47,79,25,248,12,13,0.94,0.34,14.39474899,15.7220818,6.68087797,16.72362869,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1.363827888,TRUE,FALSE
12,OHLC/4,571,833,33,macd,132,79,6,40,0.5,2354,571,99,43,91,222,50,558,153,151,111,156,211,360,488,287,273,78,864,827,477,213,786,163,454,765,493,660,473,558,42,1229,1734,11,205,24,68,38,28,601,34,6,0.77,0.31,0.987564106,0.987564106,14.76944911,14.76944911,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.717419416,TRUE,FALSE
13,OHLC/4,394,814,36,macds,186,176,4,34,0.4,1603,242,20,47,802,229,81,312,130,228,220,33,199,757,998,639,173,51,475,160,212,23,655,591,388,466,680,445,1000,575,4,392,1558,38,540,38,92,172,38,2,21,9,0.83,0.81,13.48904,16.58280557,5.778808116,19.86525159,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3.256746333,TRUE,FALSE
14,close,644,1257,43,macdh,212,208,3,16,0.34,1696,962,117,74,624,43,71,411,43,100,891,148,185,174,818,327,430,129,185,622,402,329,958,227,496,990,60,339,954,153,147,468,381,28,103,36,62,42,27,515,33,13,0.65,0.89,7.150999235,14.43269366,4.82418491,7.753794628,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,14.26307004,TRUE,FALSE
15,low,83,267,46,macd,197,217,6,41,0.93,1048,302,87,210,143,13,140,374,6,132,112,95,62,969,789,654,487,9,38,628,480,7,68,261,772,628,690,397,21,64,319,511,7,17,129,21,63,47,44,384,18,18,0.88,0.18,9.5157883,19.36754902,12.49843282,19.06183561,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,13.27379288,TRUE,FALSE
16,low,77,602,35,macd,41,4,4,43,0.3,1523,365,60,49,561,150,64,182,50,218,813,178,69,501,958,645,479,377,178,790,439,220,662,83,488,821,428,785,560,520,268,510,1024,45,811,209,469,170,18,317,33,10,0.69,0.24,16.70920058,23.15939066,6.017699489,16.75178281,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,14.85308427,TRUE,FALSE
17,OHLC/4,427,490,22,macds,107,29,2,23,0.31,1317,751,32,190,196,218,229,141,69,177,466,86,145,444,389,268,194,63,596,467,288,23,299,218,6,740,400,993,365,475,217,548,399,40,400,39,93,84,28,561,16,17,0.59,0.24,12.08,13.56,9.71,19.49,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,7.608183943,TRUE,FALSE
18,HLCC/4,629,1439,9,macd,176,22,6,12,0.58,1985,48,54,81,16,16,180,195,83,136,496,212,72,981,542,481,273,179,154,419,407,219,876,279,894,85,353,279,891,775,454,1335,899,43,755,356,902,47,7,678,31,6,0.71,0.69,11.6103668,17.6019026,9.429896104,16.00744375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,21.78277025,TRUE,FALSE
19,close,393,923,9,macds,230,159,6,46,0.17,2178,936,106,175,505,178,98,103,60,48,516,88,119,993,948,688,263,173,764,680,405,184,114,210,761,85,814,574,468,197,31,1019,363,13,782,23,35,177,44,751,11,29,0.29,0.32,12.21630553,19.42431019,11.8261199,25.37829445,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16.02232199,TRUE,FALSE
20,open,786,1208,31,macds,197,250,6,41,0.58,2648,87,207,239,576,151,130,174,211,14,283,84,20,67,690,361,304,167,823,792,232,51,117,869,834,337,784,469,120,346,121,935,687,35,497,25,74,39,12,275,3,32,0.32,0.89,10.73704697,17.73526234,9.332700674,15.69334003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.6000222,TRUE,FALSE
21,open,585,1063,33,macd,36,20,2,21,0.76,2177,955,32,41,525,144,151,952,147,62,41,242,155,705,756,674,441,169,595,556,419,199,147,496,767,282,144,852,294,683,359,567,1895,35,590,37,76,155,27,56,22,34,0.88,0.57,0.73,0.95,0.93,0.82,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.65275623,TRUE,FALSE
22,open,157,1170,9,macds,143,204,6,19,0.94,2628,520,246,14,580,202,53,191,15,7,730,216,26,924,955,911,343,203,196,173,143,81,678,364,272,77,969,296,92,21,159,1223,428,23,942,7,58,38,32,544,31,9,0.24,0.12,5.34,19.02,1.95,16.97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,2.457183792,TRUE,FALSE
23,high,157,1170,37,macds,79,137,4,19,0.77,2628,520,246,14,580,202,53,191,15,7,730,216,26,924,955,911,343,203,196,173,143,81,678,364,272,77,969,296,92,21,159,1223,428,23,942,7,58,38,32,544,31,9,0.53,0.16,-3.18,7.16,-1.61,7.83,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,3.685068532,TRUE,FALSE
24,HLCC/4,323,665,32,macds,113,34,3,26,0.95,1431,886,91,236,139,77,190,820,90,91,537,215,237,115,593,474,412,273,461,325,259,146,804,701,694,764,353,952,903,80,394,899,830,21,588,34,82,43,31,256,18,3,0.57,0.99,-0.21,5.74,-0.35,6.07,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,9.108575991,TRUE,FALSE
25,low,575,877,22,macdh,75,99,3,46,0.04,2042,647,96,66,149,127,248,138,240,144,367,139,106,552,961,511,302,86,225,121,446,159,524,53,953,278,552,581,91,480,17,344,983,37,564,21,80,25,40,793,40,20,0.8,0.82,0.87,0.97,0.97,0.98,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,14.69056957,TRUE,FALSE
26,close,127,1474,34,macds,113,74,5,18,0.92,2211,335,60,185,525,118,141,701,67,123,595,183,132,399,948,318,30,14,815,729,145,92,176,614,392,673,59,981,942,621,120,144,1876,50,642,3,60,121,42,865,10,20,0.73,0.54,12.04,15.55,8.19,17.65,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.65285807,TRUE,FALSE
27,HLCC/4,181,574,30,macdh,198,219,5,29,0.66,1699,933,10,93,111,162,208,623,39,200,161,117,133,786,741,463,353,247,590,255,161,118,884,924,595,724,745,41,727,763,128,226,1517,25,836,2,79,24,27,901,30,36,0.02,0.39,11.7421756,15.34857746,9.126915703,16.35710902,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,8.807719882,TRUE,FALSE
28,high,750,876,34,macds,84,73,5,21,0.51,2966,772,170,58,910,2,171,345,142,136,741,152,90,322,918,255,248,101,594,239,228,108,655,631,587,385,180,465,342,972,211,773,906,4,782,19,35,96,20,787,15,35,0.62,0.57,0.54,1.0,0.95,0.86,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,22.063098,TRUE,FALSE
29,low,166,1108,12,macds,90,187,5,48,0.54,2685,319,45,138,804,119,40,515,212,33,25,48,194,49,952,324,95,40,749,583,236,159,320,396,489,999,518,460,321,940,2,1093,1732,29,589,29,82,173,44,991,5,16,0.29,0.4,0.93,0.93,7.31,10.74,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4.726529447,TRUE,FALSE
30,HL/2,587,1188,24,macdh,114,113,6,3,0.34,1028,999,13,30,590,229,80,376,162,58,697,193,146,923,685,282,217,169,642,192,88,40,505,107,520,342,486,883,874,22,380,1140,794,22,501,29,53,61,4,922,16,5,0.62,0.9,0.73,22.99,2.14,18.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,8.747282575,TRUE,FALSE
31,HLC/3,53,1150,32,macdh,191,173,2,25,0.54,2284,634,39,42,89,93,206,215,18,90,203,212,169,548,767,549,104,14,807,513,167,72,189,197,451,911,923,309,867,960,314,1288,1144,14,819,18,96,111,6,728,10,9,0.67,0.82,12.7865337,20.19678923,9.176001434,18.42746157,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2.911963149,TRUE,FALSE
32,HLC/3,359,452,31,macd,218,115,4,17,0.89,2048,643,86,149,731,177,96,855,34,102,173,116,249,608,497,276,330,259,215,158,412,91,700,965,108,531,396,111,19,954,406,1335,1306,49,613,31,43,12,49,665,30,31,0.11,0.59,6.9,17.67,4.18,13.86,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16.5448413,TRUE,FALSE
33,OHLC/4,549,1353,11,macds,40,12,5,3,0.11,2759,805,143,147,454,204,4,164,68,192,343,105,87,882,975,829,320,230,247,766,131,19,438,660,318,735,362,192,730,48,438,499,1442,44,663,8,213,16,17,393,16,14,0.32,0.62,0.83,0.8,0.84,0.97,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2.165919675,TRUE,FALSE
34,close,286,1009,6,macd,145,179,4,27,0.13,1732,312,231,181,170,190,179,579,71,84,841,167,129,470,809,193,113,39,79,40,496,325,459,475,694,650,82,956,914,329,42,711,987,14,989,344,774,22,35,348,6,3,0.94,0.12,11.41951805,19.0023753,9.555234289,17.104363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,15.10173998,TRUE,FALSE
35,HLCC/4,650,1147,21,macd,234,99,4,32,0.07,2510,612,127,18,721,176,160,428,227,164,279,202,56,325,888,239,59,13,70,527,424,67,65,645,107,840,120,377,832,527,29,1059,1623,31,625,168,1140,122,26,723,11,28,0.78,0.79,12.3457874,21.30045759,9.488239899,15.69324758,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10.02219623,TRUE,FALSE
36,open,429,707,30,macds,31,145,2,36,0.53,2845,296,15,123,958,41,115,991,78,74,502,181,108,39,647,551,264,258,527,365,442,171,314,469,889,120,266,214,178,83,458,496,535,31,973,24,34,165,23,588,45,47,0.15,0.01,13.73695819,21.95696789,8.468484215,17.20255207,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.468426472,TRUE,FALSE
37,open,142,451,17,macds,22,91,6,37,0.94,2690,611,2,54,416,118,50,913,132,150,236,82,201,352,694,445,145,113,984,532,279,187,127,508,588,11,134,130,865,919,284,1109,1047,43,210,12,17,160,40,596,9,34,0.76,0.62,0.86,0.84,0.99,0.98,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2.953369906,TRUE,FALSE
38,low,747,1253,50,macds,216,13,5,2,0.33,2698,751,136,38,45,245,13,719,154,8,166,166,139,176,708,576,162,116,246,652,379,207,887,560,489,822,980,60,774,453,258,1202,1553,48,380,46,102,201,31,482,3,5,0.09,0.08,0.96,0.94,0.97,0.96,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.735055305,TRUE,FALSE
39,high,112,1487,12,macds,53,141,2,49,0.48,1997,679,83,86,584,158,92,638,203,58,733,74,122,600,739,759,424,383,973,518,228,86,494,73,671,869,695,19,435,116,372,1357,1692,36,958,37,58,79,33,420,25,8,0.18,0.29,15.59790648,25.53309609,10.46630932,26.05701533,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6.890961506,TRUE,FALSE
40,OHLC/4,87,150,5,macdh,130,89,5,19,0.14,2515,660,89,198,669,54,107,373,126,221,180,153,191,169,645,523,50,42,159,691,393,304,210,547,32,800,547,500,13,663,97,1118,788,28,591,17,68,189,31,322,8,9,0.89,0.02,0.73,0.82,0.95,0.87,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,16.9452209,TRUE,FALSE
41,low,464,1177,40,macdh,7,142,5,16,0.62,1452,603,56,10,859,173,86,548,186,233,300,98,215,954,860,495,302,219,215,76,477,313,360,722,278,42,963,385,615,430,79,1049,891,40,640,36,104,98,1,544,23,23,0.57,0.94,8.63,15.87,6.59,12.58,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.399167612,TRUE,FALSE
42,low,112,260,16,macd,147,241,3,39,0.41,2783,746,144,213,408,83,5,891,143,154,165,33,216,679,775,666,451,270,243,631,188,85,809,687,91,278,456,739,118,546,138,698,2174,42,792,17,77,120,46,117,12,3,0.1,0.35,0.64,0.88,0.92,0.81,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,18.78953191,TRUE,FALSE
43,low,41,375,25,macd,36,54,3,32,0.64,2586,69,15,39,38,36,241,213,189,50,656,126,247,376,697,882,499,456,216,617,342,68,198,231,847,70,95,266,854,82,39,1118,853,12,416,25,55,9,41,154,47,24,0.55,0.21,8.255990848,16.3796132,9.71832584,17.26265697,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,11.42286943,TRUE,FALSE
44,low,447,906,22,macd,69,43,6,39,0.43,2331,847,97,37,901,24,130,336,69,45,589,42,117,191,934,643,294,289,212,205,169,100,310,777,756,326,353,48,967,190,232,1383,1552,21,280,38,55,136,22,363,17,18,0.27,0.74,16.88465716,19.11494169,4.530414863,11.80615484,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3.693061461,TRUE,FALSE
45,close,444,709,21,macdh,95,158,3,16,0.98,2266,658,147,174,797,196,18,376,237,21,729,44,218,653,902,749,310,104,245,802,97,38,785,946,430,524,615,666,361,893,52,611,1680,29,943,46,57,192,40,786,20,26,0.24,0.36,9.28,17.28,7.3,13.29,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,13.68066827,TRUE,FALSE
46,HLC/3,130,746,46,macd,199,160,5,30,0.6,1557,190,142,174,208,153,244,226,239,244,544,6,40,237,909,747,135,35,226,166,489,280,523,759,151,100,273,14,374,607,220,696,1457,27,113,26,58,44,10,225,7,9,0.24,0.04,16.28854278,23.61828159,8.175466938,17.88581449,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,18.28402735,TRUE,FALSE
47,high,160,713,46,macdh,131,216,2,9,0.57,1743,967,187,4,134,177,69,665,235,7,401,101,186,510,396,602,390,175,103,450,393,174,528,845,57,178,857,467,328,744,202,816,1620,26,450,41,101,163,48,979,30,30,0.41,0.56,0.8,0.91,0.99,0.85,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.657186882,TRUE,FALSE
48,HLCC/4,728,1362,17,macd,185,95,4,20,0.41,1994,318,75,73,394,34,52,815,112,91,864,84,249,429,768,583,404,75,240,732,346,332,526,198,270,365,202,874,522,793,307,871,1705,44,672,20,92,49,46,971,27,10,0.26,0.32,13.97458278,18.72911751,9.536805032,18.09061213,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,12.40348492,TRUE,FALSE
49,OHLC/4,450,1455,45,macd,249,45,5,3,0.95,1643,584,148,115,501,109,57,582,201,20,556,246,38,256,832,139,358,83,90,557,170,90,865,210,579,235,852,88,912,497,455,615,80,43,192,26,84,190,45,191,11,44,0.82,0.72,18.40794827,18.40794827,2.93354392,2.93354392,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,14.81367566,TRUE,FALSE
50,HLCC/4,122,1155,45,macd,175,224,3,49,0.61,1174,192,111,234,754,200,200,646,76,215,378,229,97,952,927,194,317,174,230,332,222,52,934,657,425,758,128,879,458,522,229,1227,1029,34,96,20,37,77,39,483,3,36,0.38,0.92,9.355193308,20.87616427,10.61279059,15.75491468,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4.170040753,TRUE,FALSE
51,HLCC/4,266,995,34,macd,84,150,2,16,0.51,1445,391,20,247,387,117,51,266,6,85,962,223,49,370,587,571,331,155,310,222,198,49,21,476,787,664,835,188,347,980,375,863,990,50,135,9,100,52,39,981,19,12,0.41,0.87,6.61,19.4,3.26,14.38,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,13.68758827,TRUE,FALSE
52,HLCC/4,364,1066,6,macd,128,51,4,23,0.75,2929,158,213,216,135,108,150,122,214,97,91,171,122,864,652,573,349,342,86,519,72,54,708,917,607,936,581,609,347,1000,379,823,1268,49,393,16,97,121,50,929,22,17,0.18,0.02,14.00789901,19.11494169,11.41512731,23.9263743,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2.270646052,TRUE,FALSE
