,XAUUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
35,XAUUSD_i,1809.0,1806.37,1805.15,1810.07,1807.6100000000001,1807.1966666666667,1806.99,1807.6475,1942,2020-11-25 02:00:00
36,XAUUSD_i,1806.39,1810.38,1806.38,1811.98,1809.18,1809.58,1809.78,1808.7825,2933,2020-11-25 03:00:00
37,XAUUSD_i,1810.38,1808.93,1807.81,1810.98,1809.395,1809.24,1809.1625000000001,1809.525,1664,2020-11-25 04:00:00
38,XAUUSD_i,1808.93,1803.57,1803.08,1809.24,1806.1599999999999,1805.2966666666664,1804.8649999999998,1806.205,2513,2020-11-25 05:00:00
39,XAUUSD_i,1803.67,1804.55,1801.43,1805.3,1803.365,1803.76,1803.9575,1803.7375,1392,2020-11-25 06:00:00
40,XAUUSD_i,1804.51,1803.97,1802.42,1806.12,1804.27,1804.17,1804.1200000000001,1804.255,2513,2020-11-25 07:00:00
41,XAUUSD_i,1803.97,1805.44,1803.44,1806.39,1804.915,1805.0900000000001,1805.1775000000002,1804.8100000000002,3088,2020-11-25 08:00:00
42,XAUUSD_i,1805.42,1809.95,1804.59,1810.92,1807.755,1808.4866666666667,1808.8525,1807.72,3173,2020-11-25 09:00:00
43,XAUUSD_i,1809.87,1810.57,1808.93,1814.89,1811.91,1811.4633333333334,1811.24,1811.065,4450,2020-11-25 10:00:00
44,XAUUSD_i,1810.58,1813.12,1810.29,1814.08,1812.185,1812.4966666666667,1812.6525,1812.0175,2618,2020-11-25 11:00:00
45,XAUUSD_i,1813.12,1808.47,1807.9,1813.46,1810.68,1809.9433333333334,1809.575,1810.7375,3319,2020-11-25 12:00:00
46,XAUUSD_i,1808.57,1812.46,1806.29,1813.91,1810.1,1810.8866666666665,1811.28,1810.3075,3517,2020-11-25 13:00:00
47,XAUUSD_i,1812.46,1813.23,1810.29,1814.6,1812.445,1812.7066666666667,1812.8375,1812.645,3921,2020-11-25 14:00:00
48,XAUUSD_i,1813.23,1814.05,1810.4,1816.5,1813.45,1813.6499999999999,1813.75,1813.545,4985,2020-11-25 15:00:00
49,XAUUSD_i,1814.05,1813.06,1810.26,1817.51,1813.885,1813.61,1813.4724999999999,1813.72,5830,2020-11-25 16:00:00
50,XAUUSD_i,1813.08,1810.35,1809.7,1813.62,1811.6599999999999,1811.2233333333334,1811.005,1811.6875,6010,2020-11-25 17:00:00
51,XAUUSD_i,1810.35,1809.87,1809.84,1812.9,1811.37,1810.87,1810.62,1810.7399999999998,3815,2020-11-25 18:00:00
52,XAUUSD_i,1809.91,1808.46,1808.37,1810.88,1809.625,1809.2366666666667,1809.0425,1809.405,1432,2020-11-25 19:00:00
53,XAUUSD_i,1808.46,1805.98,1805.8,1809.26,1807.53,1807.0133333333333,1806.755,1807.375,1826,2020-11-25 20:00:00
54,XAUUSD_i,1806.03,1806.61,1803.87,1809.08,1806.475,1806.5199999999998,1806.5424999999998,1806.3974999999998,3260,2020-11-25 21:00:00
55,XAUUSD_i,1806.6,1806.52,1805.96,1808.58,1807.27,1807.0199999999998,1806.895,1806.915,2537,2020-11-25 22:00:00
56,XAUUSD_i,1806.47,1806.9,1804.67,1806.95,1805.81,1806.1733333333334,1806.355,1806.2475000000002,766,2020-11-25 23:00:00
57,XAUUSD_i,1808.84,1808.13,1806.55,1809.53,1808.04,1808.07,1808.085,1808.2625,1134,2020-11-26 01:00:00
58,XAUUSD_i,1808.13,1808.92,1807.09,1811.92,1809.505,1809.3100000000002,1809.2125,1809.015,2544,2020-11-26 02:00:00
59,XAUUSD_i,1808.83,1811.05,1807.95,1812.55,1810.25,1810.5166666666667,1810.65,1810.095,2232,2020-11-26 03:00:00
60,XAUUSD_i,1811.1,1811.14,1808.47,1811.95,1810.21,1810.5200000000002,1810.6750000000002,1810.665,1532,2020-11-26 04:00:00
61,XAUUSD_i,1811.21,1810.69,1810.28,1811.69,1810.9850000000001,1810.8866666666665,1810.8375,1810.9675,914,2020-11-26 05:00:00
62,XAUUSD_i,1810.77,1810.52,1809.63,1811.31,1810.47,1810.4866666666667,1810.495,1810.5575,938,2020-11-26 06:00:00
63,XAUUSD_i,1810.52,1808.3,1806.63,1811.09,1808.8600000000001,1808.6733333333334,1808.5800000000002,1809.1350000000002,2061,2020-11-26 07:00:00
64,XAUUSD_i,1808.3,1812.11,1808.3,1813.4,1810.85,1811.2699999999998,1811.4799999999998,1810.5275,2418,2020-11-26 08:00:00
65,XAUUSD_i,1812.11,1814.84,1810.95,1818.1,1814.525,1814.63,1814.6825000000001,1814.0,3061,2020-11-26 09:00:00
66,XAUUSD_i,1814.85,1815.86,1813.65,1817.79,1815.72,1815.7666666666667,1815.79,1815.5375,3486,2020-11-26 10:00:00
67,XAUUSD_i,1815.84,1813.86,1812.83,1817.3,1815.065,1814.6633333333332,1814.4624999999999,1814.9575,3195,2020-11-26 11:00:00
68,XAUUSD_i,1813.86,1814.53,1810.91,1814.81,1812.8600000000001,1813.4166666666667,1813.695,1813.5275,2024,2020-11-26 12:00:00
69,XAUUSD_i,1814.48,1814.09,1813.31,1814.96,1814.135,1814.12,1814.1125,1814.21,1581,2020-11-26 13:00:00
70,XAUUSD_i,1814.14,1812.98,1812.01,1814.68,1813.345,1813.2233333333334,1813.1625,1813.4525,2126,2020-11-26 14:00:00
71,XAUUSD_i,1812.99,1813.93,1812.59,1815.07,1813.83,1813.8633333333335,1813.88,1813.645,2309,2020-11-26 15:00:00
72,XAUUSD_i,1813.93,1807.39,1805.44,1814.19,1809.815,1809.006666666667,1808.6025000000002,1810.2375000000002,4353,2020-11-26 16:00:00
73,XAUUSD_i,1807.39,1809.58,1806.31,1810.39,1808.35,1808.76,1808.965,1808.4175,1812,2020-11-26 17:00:00
74,XAUUSD_i,1809.58,1808.44,1808.16,1811.77,1809.9650000000001,1809.456666666667,1809.2025000000003,1809.4875000000002,1751,2020-11-26 18:00:00
75,XAUUSD_i,1808.39,1810.04,1807.73,1810.61,1809.17,1809.46,1809.605,1809.1925,1213,2020-11-26 19:00:00
76,XAUUSD_i,1810.11,1809.06,1808.67,1810.33,1809.5,1809.3533333333332,1809.2799999999997,1809.5424999999998,661,2020-11-27 01:00:00
77,XAUUSD_i,1809.09,1812.71,1808.23,1812.92,1810.575,1811.2866666666669,1811.6425000000002,1810.7375000000002,1812,2020-11-27 02:00:00
78,XAUUSD_i,1812.73,1809.5,1809.32,1813.72,1811.52,1810.8466666666666,1810.51,1811.3175,2099,2020-11-27 03:00:00
79,XAUUSD_i,1809.5,1808.77,1807.57,1810.13,1808.85,1808.823333333333,1808.81,1808.9924999999998,1611,2020-11-27 04:00:00
80,XAUUSD_i,1808.72,1809.01,1807.12,1809.55,1808.335,1808.5600000000002,1808.6725000000001,1808.6000000000001,1785,2020-11-27 05:00:00
81,XAUUSD_i,1809.01,1807.72,1806.68,1809.34,1808.01,1807.9133333333332,1807.865,1808.1875,1030,2020-11-27 06:00:00
82,XAUUSD_i,1807.72,1809.98,1802.72,1810.92,1806.8200000000002,1807.8733333333337,1808.4,1807.8350000000003,2486,2020-11-27 07:00:00
83,XAUUSD_i,1809.93,1808.68,1808.11,1810.29,1809.1999999999998,1809.0266666666666,1808.94,1809.2525,855,2020-11-27 08:00:00
84,XAUUSD_i,1808.66,1809.85,1806.67,1810.28,1808.475,1808.9333333333332,1809.1625,1808.8649999999998,2257,2020-11-27 09:00:00
85,XAUUSD_i,1809.89,1809.1,1807.57,1811.31,1809.44,1809.3266666666666,1809.27,1809.4675,2986,2020-11-27 10:00:00
86,XAUUSD_i,1809.06,1808.35,1807.1,1810.57,1808.835,1808.6733333333334,1808.5925000000002,1808.77,2241,2020-11-27 11:00:00
87,XAUUSD_i,1808.35,1807.27,1807.04,1809.62,1808.33,1807.9766666666667,1807.8000000000002,1808.0700000000002,2497,2020-11-27 12:00:00
88,XAUUSD_i,1807.27,1806.05,1805.17,1808.09,1806.63,1806.4366666666667,1806.3400000000001,1806.645,2597,2020-11-27 13:00:00
89,XAUUSD_i,1806.05,1806.46,1804.11,1807.75,1805.9299999999998,1806.1066666666666,1806.195,1806.0925,2843,2020-11-27 14:00:00
90,XAUUSD_i,1806.52,1778.34,1774.63,1806.96,1790.795,1786.6433333333334,1784.5675,1791.6125000000002,11208,2020-11-27 15:00:00
91,XAUUSD_i,1778.51,1778.74,1774.16,1783.8,1778.98,1778.8999999999999,1778.86,1778.8025,8697,2020-11-27 16:00:00
92,XAUUSD_i,1778.76,1781.79,1777.76,1785.36,1781.56,1781.6366666666665,1781.675,1780.9175,6226,2020-11-27 17:00:00
93,XAUUSD_i,1781.76,1784.51,1781.54,1788.53,1785.0349999999999,1784.86,1784.7725,1784.085,5063,2020-11-27 18:00:00
94,XAUUSD_i,1784.51,1787.72,1784.04,1788.4,1786.22,1786.72,1786.97,1786.1675,3278,2020-11-27 19:00:00
95,XAUUSD_i,1787.76,1786.65,1785.68,1788.24,1786.96,1786.8566666666666,1786.8049999999998,1787.0825,1821,2020-11-27 20:00:00
96,XAUUSD_i,1789.17,1786.58,1785.23,1789.74,1787.4850000000001,1787.1833333333334,1787.0325,1787.68,1284,2020-11-30 01:00:00
97,XAUUSD_i,1786.59,1782.89,1780.68,1787.37,1784.025,1783.6466666666668,1783.4575000000002,1784.3825000000002,2726,2020-11-30 02:00:00
98,XAUUSD_i,1782.89,1782.81,1781.22,1785.48,1783.35,1783.17,1783.08,1783.1000000000001,4285,2020-11-30 03:00:00
99,XAUUSD_i,1782.77,1766.51,1764.18,1782.8,1773.49,1771.1633333333332,1770.0,1774.065,4233,2020-11-30 04:00:00
100,XAUUSD_i,1766.52,1770.65,1765.64,1774.03,1769.835,1770.1066666666666,1770.2424999999998,1769.21,4076,2020-11-30 05:00:00
101,XAUUSD_i,1770.65,1769.71,1769.16,1772.19,1770.6750000000002,1770.3533333333335,1770.1925,1770.4275000000002,1399,2020-11-30 06:00:00
102,XAUUSD_i,1769.76,1770.38,1765.14,1771.66,1768.4,1769.0600000000002,1769.39,1769.2350000000001,3780,2020-11-30 07:00:00
103,XAUUSD_i,1770.41,1773.95,1768.66,1776.59,1772.625,1773.0666666666666,1773.2875,1772.4025,3333,2020-11-30 08:00:00
104,XAUUSD_i,1773.95,1780.99,1773.69,1783.58,1778.635,1779.42,1779.8125,1778.0525,3788,2020-11-30 09:00:00
105,XAUUSD_i,1781.26,1775.77,1774.96,1782.02,1778.49,1777.5833333333333,1777.13,1778.5025,4272,2020-11-30 10:00:00
106,XAUUSD_i,1775.76,1773.88,1772.46,1777.61,1775.0349999999999,1774.6499999999999,1774.4575,1774.9275,3719,2020-11-30 11:00:00
107,XAUUSD_i,1773.84,1767.28,1764.44,1775.28,1769.8600000000001,1769.0,1768.57,1770.21,4290,2020-11-30 12:00:00
108,XAUUSD_i,1767.32,1771.65,1766.47,1772.59,1769.53,1770.2366666666667,1770.5900000000001,1769.5075,2598,2020-11-30 13:00:00
109,XAUUSD_i,1771.65,1768.53,1765.29,1772.86,1769.0749999999998,1768.8933333333332,1768.8024999999998,1769.5825,3536,2020-11-30 14:00:00
110,XAUUSD_i,1768.53,1772.36,1766.61,1772.81,1769.71,1770.5933333333332,1771.0349999999999,1770.0774999999999,5691,2020-11-30 15:00:00
111,XAUUSD_i,1772.35,1777.93,1769.27,1778.46,1773.865,1775.22,1775.8975,1774.5025,7082,2020-11-30 16:00:00
112,XAUUSD_i,1777.93,1772.9,1770.25,1777.93,1774.0900000000001,1773.6933333333334,1773.495,1774.7525,7421,2020-11-30 17:00:00
113,XAUUSD_i,1772.92,1781.46,1771.24,1782.46,1776.85,1778.3866666666665,1779.155,1777.02,6398,2020-11-30 18:00:00
114,XAUUSD_i,1781.46,1777.85,1777.54,1784.27,1780.905,1779.8866666666665,1779.3775,1780.28,4048,2020-11-30 19:00:00
115,XAUUSD_i,1777.85,1779.24,1775.64,1780.34,1777.99,1778.4066666666668,1778.615,1778.2675,3405,2020-11-30 20:00:00
116,XAUUSD_i,1779.24,1780.8,1779.22,1781.36,1780.29,1780.46,1780.545,1780.155,1762,2020-11-30 21:00:00
117,XAUUSD_i,1780.85,1776.35,1775.8,1781.14,1778.47,1777.7633333333333,1777.4099999999999,1778.5349999999999,2427,2020-11-30 22:00:00
118,XAUUSD_i,1776.35,1777.48,1775.2,1777.48,1776.3400000000001,1776.72,1776.9099999999999,1776.6275,640,2020-11-30 23:00:00
119,XAUUSD_i,1776.77,1778.56,1775.49,1779.19,1777.3400000000001,1777.7466666666667,1777.9499999999998,1777.5025,916,2020-12-01 01:00:00
120,XAUUSD_i,1778.56,1778.0,1776.63,1779.46,1778.045,1778.03,1778.0225,1778.1625,1233,2020-12-01 02:00:00
121,XAUUSD_i,1778.0,1778.75,1777.48,1780.52,1779.0,1778.9166666666667,1778.875,1778.6875,2662,2020-12-01 03:00:00
122,XAUUSD_i,1778.7,1782.84,1778.7,1783.27,1780.9850000000001,1781.6033333333335,1781.9125000000001,1780.8775,2121,2020-12-01 04:00:00
123,XAUUSD_i,1782.79,1784.4,1782.6,1785.8,1784.1999999999998,1784.2666666666664,1784.2999999999997,1783.8974999999998,1998,2020-12-01 05:00:00
124,XAUUSD_i,1784.4,1784.07,1783.17,1786.94,1785.055,1784.7266666666667,1784.5625,1784.645,1426,2020-12-01 06:00:00
125,XAUUSD_i,1784.07,1786.87,1783.47,1788.1,1785.7849999999999,1786.1466666666665,1786.3274999999999,1785.6274999999998,1731,2020-12-01 07:00:00
126,XAUUSD_i,1786.93,1786.05,1784.51,1787.88,1786.1950000000002,1786.1466666666668,1786.1225000000002,1786.3425000000002,2181,2020-12-01 08:00:00
127,XAUUSD_i,1786.05,1790.95,1785.48,1791.72,1788.6,1789.3833333333332,1789.7749999999999,1788.55,2876,2020-12-01 09:00:00
128,XAUUSD_i,1790.95,1793.69,1789.13,1794.58,1791.855,1792.4666666666665,1792.7725,1792.0874999999999,4415,2020-12-01 10:00:00
129,XAUUSD_i,1793.69,1794.8,1790.82,1795.02,1792.92,1793.5466666666669,1793.8600000000001,1793.5825,3675,2020-12-01 11:00:00
130,XAUUSD_i,1794.8,1798.98,1794.59,1799.36,1796.975,1797.6433333333334,1797.9775,1796.9325000000001,3445,2020-12-01 12:00:00
131,XAUUSD_i,1798.98,1806.33,1798.98,1809.93,1804.455,1805.08,1805.3925,1803.5549999999998,4949,2020-12-01 13:00:00
132,XAUUSD_i,1806.33,1807.93,1802.92,1808.65,1805.785,1806.5,1806.8575,1806.4575,4432,2020-12-01 14:00:00
133,XAUUSD_i,1807.93,1812.69,1806.38,1813.18,1809.7800000000002,1810.75,1811.2350000000001,1810.045,6432,2020-12-01 15:00:00
134,XAUUSD_i,1812.7,1808.79,1807.17,1814.98,1811.075,1810.3133333333335,1809.9325000000001,1810.91,6606,2020-12-01 16:00:00
135,XAUUSD_i,1808.7,1810.17,1804.81,1812.13,1808.47,1809.0366666666669,1809.3200000000002,1808.9525,6681,2020-12-01 17:00:00
136,XAUUSD_i,1810.17,1810.3,1807.27,1811.9,1809.585,1809.8233333333335,1809.9425,1809.91,5411,2020-12-01 18:00:00
137,XAUUSD_i,1810.3,1812.78,1810.18,1814.96,1812.5700000000002,1812.64,1812.675,1812.055,4548,2020-12-01 19:00:00
138,XAUUSD_i,1812.78,1814.24,1812.58,1817.12,1814.85,1814.6466666666665,1814.5449999999998,1814.1799999999998,3122,2020-12-01 20:00:00
139,XAUUSD_i,1814.24,1813.42,1813.13,1815.59,1814.3600000000001,1814.0466666666669,1813.89,1814.095,1790,2020-12-01 21:00:00
140,XAUUSD_i,1813.4,1814.28,1813.2,1814.9,1814.0500000000002,1814.1266666666668,1814.165,1813.9450000000002,1752,2020-12-01 22:00:00
141,XAUUSD_i,1814.27,1815.22,1813.8,1815.39,1814.595,1814.8033333333333,1814.9075,1814.67,623,2020-12-01 23:00:00
142,XAUUSD_i,1812.77,1810.98,1810.34,1812.82,1811.58,1811.3799999999999,1811.2799999999997,1811.7275,778,2020-12-02 01:00:00
143,XAUUSD_i,1810.92,1813.84,1810.74,1814.5,1812.62,1813.0266666666666,1813.23,1812.5,1059,2020-12-02 02:00:00
144,XAUUSD_i,1813.84,1812.79,1811.43,1815.25,1813.3400000000001,1813.1566666666668,1813.065,1813.3275,2777,2020-12-02 03:00:00
145,XAUUSD_i,1812.79,1808.73,1808.59,1814.14,1811.365,1810.4866666666667,1810.0475000000001,1811.0625,2238,2020-12-02 04:00:00
146,XAUUSD_i,1808.73,1810.08,1808.64,1810.93,1809.785,1809.8833333333332,1809.9325,1809.5949999999998,2006,2020-12-02 05:00:00
147,XAUUSD_i,1810.08,1809.33,1809.16,1811.02,1810.0900000000001,1809.8366666666668,1809.71,1809.8975,1075,2020-12-02 06:00:00
148,XAUUSD_i,1809.33,1809.82,1807.25,1811.49,1809.37,1809.5199999999998,1809.5949999999998,1809.4724999999999,2549,2020-12-02 07:00:00
149,XAUUSD_i,1809.83,1812.73,1809.71,1814.15,1811.93,1812.1966666666667,1812.33,1811.605,2497,2020-12-02 08:00:00
150,XAUUSD_i,1812.71,1815.53,1810.52,1816.71,1813.615,1814.2533333333333,1814.5725,1813.8675,3137,2020-12-02 09:00:00
151,XAUUSD_i,1815.53,1824.81,1813.65,1826.22,1819.935,1821.5600000000002,1822.3725,1820.0525,5289,2020-12-02 10:00:00
152,XAUUSD_i,1824.82,1824.89,1821.82,1827.06,1824.44,1824.5900000000001,1824.6650000000002,1824.6475,3095,2020-12-02 11:00:00
153,XAUUSD_i,1824.82,1829.64,1823.81,1832.28,1828.045,1828.5766666666668,1828.8425000000002,1827.6375,3234,2020-12-02 12:00:00
154,XAUUSD_i,1829.66,1825.36,1825.32,1830.11,1827.715,1826.93,1826.5375,1827.6125,2657,2020-12-02 13:00:00
155,XAUUSD_i,1825.36,1820.26,1816.2,1825.71,1820.955,1820.7233333333334,1820.6075,1821.8825,4994,2020-12-02 14:00:00
156,XAUUSD_i,1820.22,1815.61,1812.58,1826.1,1819.34,1818.0966666666666,1817.475,1818.6275,6597,2020-12-02 15:00:00
157,XAUUSD_i,1815.62,1818.29,1813.63,1820.72,1817.1750000000002,1817.5466666666669,1817.7325,1817.065,6350,2020-12-02 16:00:00
158,XAUUSD_i,1818.29,1826.33,1818.28,1826.78,1822.53,1823.7966666666664,1824.4299999999998,1822.4199999999998,6551,2020-12-02 17:00:00
159,XAUUSD_i,1826.38,1826.59,1825.68,1829.32,1827.5,1827.1966666666667,1827.045,1826.9925,4970,2020-12-02 18:00:00
160,XAUUSD_i,1826.59,1825.82,1824.69,1827.14,1825.915,1825.8833333333332,1825.8674999999998,1826.06,3022,2020-12-02 19:00:00
161,XAUUSD_i,1825.82,1828.99,1825.3,1829.24,1827.27,1827.8433333333332,1828.1299999999999,1827.3374999999999,1535,2020-12-02 20:00:00
162,XAUUSD_i,1828.99,1829.38,1827.91,1830.4,1829.1550000000002,1829.2300000000002,1829.2675000000002,1829.17,2830,2020-12-02 21:00:00
163,XAUUSD_i,1829.35,1828.16,1827.56,1830.05,1828.8049999999998,1828.59,1828.4824999999998,1828.7799999999997,1378,2020-12-02 22:00:00
164,XAUUSD_i,1828.16,1830.52,1827.83,1831.56,1829.695,1829.97,1830.1075,1829.5175,1113,2020-12-02 23:00:00
165,XAUUSD_i,1829.21,1830.42,1828.94,1831.67,1830.305,1830.3433333333335,1830.3625000000002,1830.0600000000002,819,2020-12-03 01:00:00
166,XAUUSD_i,1830.42,1828.44,1827.59,1830.63,1829.1100000000001,1828.8866666666665,1828.775,1829.27,1418,2020-12-03 02:00:00
167,XAUUSD_i,1828.44,1826.36,1826.05,1830.76,1828.405,1827.7233333333334,1827.3825,1827.9025000000001,2443,2020-12-03 03:00:00
168,XAUUSD_i,1826.31,1829.18,1826.26,1829.83,1828.045,1828.4233333333334,1828.6125000000002,1827.895,1907,2020-12-03 04:00:00
169,XAUUSD_i,1829.19,1835.18,1829.0,1837.15,1833.075,1833.7766666666666,1834.1275,1832.63,2720,2020-12-03 05:00:00
170,XAUUSD_i,1835.18,1835.77,1832.67,1836.24,1834.455,1834.8933333333334,1835.1125000000002,1834.9650000000001,1413,2020-12-03 06:00:00
171,XAUUSD_i,1835.87,1834.14,1832.56,1835.89,1834.225,1834.1966666666667,1834.1825000000001,1834.615,1787,2020-12-03 07:00:00
172,XAUUSD_i,1834.07,1832.99,1830.42,1835.52,1832.97,1832.9766666666667,1832.98,1833.25,2720,2020-12-03 08:00:00
173,XAUUSD_i,1832.96,1842.23,1832.86,1842.58,1837.7199999999998,1839.2233333333334,1839.975,1837.6575,3808,2020-12-03 09:00:00
174,XAUUSD_i,1842.24,1840.51,1837.41,1843.29,1840.35,1840.4033333333334,1840.43,1840.8625,3375,2020-12-03 10:00:00
175,XAUUSD_i,1840.51,1837.68,1834.67,1841.52,1838.095,1837.9566666666667,1837.8875,1838.595,2967,2020-12-03 11:00:00
176,XAUUSD_i,1837.64,1839.1,1834.64,1840.17,1837.4050000000002,1837.97,1838.2525,1837.8875,2891,2020-12-03 12:00:00
177,XAUUSD_i,1839.15,1842.36,1837.65,1842.41,1840.0300000000002,1840.8066666666666,1841.195,1840.3925,2661,2020-12-03 13:00:00
178,XAUUSD_i,1842.28,1841.19,1839.67,1843.76,1841.7150000000001,1841.5400000000002,1841.4525000000003,1841.7250000000001,3855,2020-12-03 14:00:00
179,XAUUSD_i,1841.16,1836.06,1834.65,1841.82,1838.2350000000001,1837.5100000000002,1837.1475,1838.4225000000001,6816,2020-12-03 15:00:00
180,XAUUSD_i,1836.06,1831.46,1830.35,1843.17,1836.76,1834.993333333333,1834.11,1835.2599999999998,8044,2020-12-03 16:00:00
181,XAUUSD_i,1831.41,1830.9,1829.24,1837.25,1833.245,1832.4633333333331,1832.0724999999998,1832.1999999999998,7374,2020-12-03 17:00:00
182,XAUUSD_i,1830.9,1834.22,1823.59,1834.31,1828.9499999999998,1830.7066666666667,1831.585,1830.755,5241,2020-12-03 18:00:00
183,XAUUSD_i,1834.18,1837.77,1832.49,1838.12,1835.3049999999998,1836.1266666666663,1836.5375,1835.6399999999999,5211,2020-12-03 19:00:00
184,XAUUSD_i,1837.78,1837.41,1835.23,1838.76,1836.995,1837.1333333333332,1837.2024999999999,1837.2949999999998,2879,2020-12-03 20:00:00
185,XAUUSD_i,1837.41,1840.09,1837.37,1840.32,1838.8449999999998,1839.26,1839.4675,1838.7975,2701,2020-12-03 21:00:00
