,LTCUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1304,LTCUSD_i,153.29,149.95,148.05,154.58,151.315,150.85999999999999,150.6325,151.4675,56470,2021-06-08 17:00:00
1305,LTCUSD_i,149.95,151.51,144.7,151.99,148.345,149.4,149.9275,149.5375,63800,2021-06-08 18:00:00
1306,LTCUSD_i,151.51,154.39,149.8,155.39,152.595,153.19333333333333,153.4925,152.77249999999998,47160,2021-06-08 19:00:00
1307,LTCUSD_i,154.39,155.42,152.68,155.44,154.06,154.51333333333332,154.73999999999998,154.4825,29000,2021-06-08 20:00:00
1308,LTCUSD_i,155.43,158.48,155.0,159.23,157.115,157.57000000000002,157.7975,157.03500000000003,38030,2021-06-08 21:00:00
1309,LTCUSD_i,158.48,158.92,157.97,159.4,158.685,158.76333333333332,158.80249999999998,158.6925,23150,2021-06-08 22:00:00
1310,LTCUSD_i,158.92,161.25,158.44,162.18,160.31,160.62333333333333,160.78,160.1975,33750,2021-06-08 23:00:00
1311,LTCUSD_i,161.25,160.69,159.8,161.7,160.75,160.73,160.72,160.86,20730,2021-06-09 00:00:00
1312,LTCUSD_i,160.69,160.33,159.8,162.62,161.21,160.91666666666666,160.77,160.86,24630,2021-06-09 01:00:00
1313,LTCUSD_i,160.33,160.4,160.26,162.09,161.175,160.91666666666666,160.7875,160.77,20660,2021-06-09 02:00:00
1314,LTCUSD_i,160.4,157.11,156.86,161.22,159.04000000000002,158.39666666666668,158.07500000000002,158.8975,35950,2021-06-09 03:00:00
1315,LTCUSD_i,157.11,155.01,154.56,158.04,156.3,155.87,155.655,156.18,30410,2021-06-09 04:00:00
1316,LTCUSD_i,155.02,154.91,153.03,156.56,154.79500000000002,154.83333333333334,154.8525,154.88,41120,2021-06-09 05:00:00
1317,LTCUSD_i,154.91,154.38,153.38,156.17,154.77499999999998,154.64333333333332,154.5775,154.70999999999998,32430,2021-06-09 06:00:00
1318,LTCUSD_i,154.38,155.64,152.18,155.68,153.93,154.5,154.785,154.47,32680,2021-06-09 07:00:00
1319,LTCUSD_i,155.63,157.23,155.08,158.4,156.74,156.90333333333334,156.985,156.585,28870,2021-06-09 08:00:00
1320,LTCUSD_i,157.23,160.85,156.58,161.51,159.04500000000002,159.64666666666668,159.94750000000002,159.04250000000002,35100,2021-06-09 09:00:00
1321,LTCUSD_i,160.85,159.38,159.31,161.54,160.425,160.07666666666668,159.9025,160.27,25300,2021-06-09 10:00:00
1322,LTCUSD_i,159.38,158.25,157.44,160.06,158.75,158.58333333333334,158.5,158.7825,29320,2021-06-09 11:00:00
1323,LTCUSD_i,158.26,157.44,157.44,159.69,158.565,158.19,158.0025,158.20749999999998,26930,2021-06-09 12:00:00
1324,LTCUSD_i,157.44,158.92,156.94,160.33,158.635,158.73,158.77749999999997,158.40749999999997,26230,2021-06-09 13:00:00
1325,LTCUSD_i,158.92,162.15,158.19,162.68,160.435,161.00666666666666,161.2925,160.48499999999999,26330,2021-06-09 14:00:00
1326,LTCUSD_i,162.16,160.63,160.44,164.42,162.43,161.83,161.53,161.9125,29420,2021-06-09 15:00:00
1327,LTCUSD_i,160.63,161.15,159.94,161.9,160.92000000000002,160.99666666666667,161.035,160.905,29110,2021-06-09 16:00:00
1328,LTCUSD_i,161.15,159.12,158.69,162.49,160.59,160.1,159.85500000000002,160.3625,33540,2021-06-09 17:00:00
1329,LTCUSD_i,159.13,167.99,159.09,169.23,164.16,165.43666666666667,166.075,163.86,67980,2021-06-09 18:00:00
1330,LTCUSD_i,168.01,169.94,166.24,172.39,169.315,169.52333333333334,169.6275,169.14499999999998,52400,2021-06-09 19:00:00
1331,LTCUSD_i,169.94,171.44,169.09,172.1,170.595,170.87666666666667,171.01749999999998,170.64249999999998,35850,2021-06-09 20:00:00
1332,LTCUSD_i,171.44,168.41,168.41,172.51,170.45999999999998,169.77666666666664,169.43499999999997,170.1925,33290,2021-06-09 21:00:00
1333,LTCUSD_i,168.41,169.16,167.61,169.95,168.78,168.90666666666667,168.97,168.7825,32260,2021-06-09 22:00:00
1334,LTCUSD_i,169.16,169.14,168.66,170.08,169.37,169.29333333333332,169.255,169.26,23770,2021-06-09 23:00:00
1335,LTCUSD_i,169.14,170.18,168.57,171.14,169.855,169.96333333333334,170.01749999999998,169.7575,20220,2021-06-10 00:00:00
1336,LTCUSD_i,170.18,170.83,169.92,172.68,171.3,171.14333333333335,171.06500000000003,170.90250000000003,32310,2021-06-10 01:00:00
1337,LTCUSD_i,170.84,172.18,170.34,172.31,171.325,171.60999999999999,171.7525,171.4175,27460,2021-06-10 02:00:00
1338,LTCUSD_i,172.18,170.55,169.71,173.88,171.79500000000002,171.38000000000002,171.1725,171.58000000000004,36860,2021-06-10 03:00:00
1339,LTCUSD_i,170.55,170.35,170.35,174.2,172.27499999999998,171.63333333333333,171.3125,171.3625,29040,2021-06-10 04:00:00
1340,LTCUSD_i,170.35,170.94,169.67,171.44,170.555,170.6833333333333,170.7475,170.6,24660,2021-06-10 05:00:00
1341,LTCUSD_i,170.94,169.79,169.72,172.66,171.19,170.72333333333333,170.48999999999998,170.77749999999997,21690,2021-06-10 06:00:00
1342,LTCUSD_i,169.79,169.26,168.13,170.91,169.51999999999998,169.4333333333333,169.39,169.52249999999998,26290,2021-06-10 07:00:00
1343,LTCUSD_i,169.26,168.88,167.69,169.75,168.72,168.77333333333334,168.8,168.89499999999998,28770,2021-06-10 08:00:00
1344,LTCUSD_i,168.88,167.89,167.44,169.46,168.45,168.26333333333332,168.17,168.4175,23250,2021-06-10 09:00:00
1345,LTCUSD_i,167.89,168.52,167.44,168.91,168.175,168.29,168.3475,168.19,16010,2021-06-10 10:00:00
1346,LTCUSD_i,168.52,165.67,165.44,168.82,167.13,166.64333333333332,166.39999999999998,167.11249999999998,28120,2021-06-10 11:00:00
1347,LTCUSD_i,165.67,169.52,165.19,170.28,167.735,168.33,168.6275,167.665,36270,2021-06-10 12:00:00
1348,LTCUSD_i,169.52,171.5,168.87,172.77,170.82,171.04666666666665,171.16,170.665,40200,2021-06-10 13:00:00
1349,LTCUSD_i,171.49,170.35,170.19,172.4,171.29500000000002,170.98000000000002,170.82250000000002,171.10750000000002,25890,2021-06-10 14:00:00
1350,LTCUSD_i,170.36,168.96,167.72,170.72,169.22,169.13333333333333,169.09,169.44,25730,2021-06-10 15:00:00
1351,LTCUSD_i,168.96,168.63,167.23,169.15,168.19,168.33666666666667,168.41,168.4925,22440,2021-06-10 16:00:00
1352,LTCUSD_i,168.64,166.65,164.94,169.56,167.25,167.04999999999998,166.95,167.4475,38450,2021-06-10 17:00:00
1353,LTCUSD_i,166.65,165.53,164.32,167.53,165.925,165.79333333333332,165.7275,166.0075,30470,2021-06-10 18:00:00
1354,LTCUSD_i,165.53,164.88,163.94,166.57,165.255,165.13,165.0675,165.23,30620,2021-06-10 19:00:00
1355,LTCUSD_i,164.88,164.28,162.8,165.59,164.195,164.22333333333333,164.23749999999998,164.3875,34320,2021-06-10 20:00:00
1356,LTCUSD_i,164.26,165.54,164.0,165.66,164.82999999999998,165.06666666666663,165.18499999999997,164.86499999999998,20870,2021-06-10 21:00:00
1357,LTCUSD_i,165.54,164.56,163.69,165.91,164.8,164.72,164.68,164.925,22410,2021-06-10 22:00:00
1358,LTCUSD_i,164.56,166.87,161.85,166.9,164.375,165.20666666666668,165.6225,165.04500000000002,41680,2021-06-10 23:00:00
1359,LTCUSD_i,166.87,167.17,165.38,167.41,166.39499999999998,166.6533333333333,166.78249999999997,166.70749999999998,20550,2021-06-11 00:00:00
1360,LTCUSD_i,167.17,167.82,166.52,168.55,167.53500000000003,167.63000000000002,167.6775,167.51500000000001,25570,2021-06-11 01:00:00
1361,LTCUSD_i,167.82,167.8,167.23,168.91,168.07,167.98,167.935,167.94,20840,2021-06-11 02:00:00
1362,LTCUSD_i,167.8,164.77,164.19,169.69,166.94,166.21666666666667,165.855,166.6125,40630,2021-06-11 03:00:00
1363,LTCUSD_i,164.78,166.06,164.03,166.66,165.345,165.58333333333334,165.7025,165.3825,32610,2021-06-11 04:00:00
1364,LTCUSD_i,166.06,170.09,165.14,170.09,167.615,168.44000000000003,168.85250000000002,167.84500000000003,28610,2021-06-11 05:00:00
1365,LTCUSD_i,170.09,170.83,170.0,171.71,170.85500000000002,170.8466666666667,170.84250000000003,170.65750000000003,27530,2021-06-11 06:00:00
1366,LTCUSD_i,170.84,170.88,170.0,172.22,171.11,171.03333333333333,170.995,170.985,21030,2021-06-11 07:00:00
1367,LTCUSD_i,170.87,171.01,170.8,173.29,172.04500000000002,171.70000000000002,171.5275,171.4925,21530,2021-06-11 08:00:00
1368,LTCUSD_i,171.01,169.52,169.14,171.88,170.51,170.17999999999998,170.015,170.3875,31960,2021-06-11 09:00:00
1369,LTCUSD_i,169.52,170.08,168.9,172.07,170.485,170.35000000000002,170.28250000000003,170.1425,28340,2021-06-11 10:00:00
1370,LTCUSD_i,170.07,169.71,168.87,171.39,170.13,169.99,169.92000000000002,170.01,27340,2021-06-11 11:00:00
1371,LTCUSD_i,169.71,170.33,169.56,172.53,171.04500000000002,170.8066666666667,170.68750000000003,170.53250000000003,19970,2021-06-11 12:00:00
1372,LTCUSD_i,170.34,171.21,170.13,172.0,171.065,171.11333333333334,171.13750000000002,170.92000000000002,22090,2021-06-11 13:00:00
1373,LTCUSD_i,171.21,170.7,169.5,171.76,170.63,170.65333333333334,170.665,170.7925,22530,2021-06-11 14:00:00
1374,LTCUSD_i,170.7,168.92,168.04,171.15,169.595,169.37,169.2575,169.7025,23350,2021-06-11 15:00:00
1375,LTCUSD_i,168.92,170.97,168.92,171.45,170.185,170.4466666666667,170.57750000000001,170.065,20240,2021-06-11 16:00:00
1376,LTCUSD_i,170.97,168.74,168.7,171.3,170.0,169.58,169.37,169.9275,16880,2021-06-11 17:00:00
1377,LTCUSD_i,168.75,165.94,165.54,168.77,167.155,166.75,166.5475,167.25,26820,2021-06-11 18:00:00
1378,LTCUSD_i,165.94,164.8,163.9,166.88,165.39,165.19333333333333,165.095,165.38,30560,2021-06-11 19:00:00
1379,LTCUSD_i,164.8,164.9,164.34,165.82,165.07999999999998,165.01999999999998,164.98999999999998,164.96499999999997,21290,2021-06-11 20:00:00
1380,LTCUSD_i,164.9,164.51,162.56,165.01,163.785,164.02666666666667,164.14749999999998,164.245,9284,2021-06-11 21:00:00
1381,LTCUSD_i,164.51,163.58,163.47,164.75,164.11,163.93333333333337,163.84500000000003,164.07750000000001,2689,2021-06-11 22:00:00
1382,LTCUSD_i,163.58,163.3,162.99,165.08,164.03500000000003,163.79000000000002,163.66750000000002,163.7375,2412,2021-06-11 23:00:00
1383,LTCUSD_i,170.43,170.4,169.27,170.6,169.935,170.09,170.1675,170.175,1138,2021-06-14 00:00:00
1384,LTCUSD_i,170.42,170.67,169.08,171.0,170.04000000000002,170.25,170.355,170.2925,1718,2021-06-14 01:00:00
1385,LTCUSD_i,170.67,170.25,169.48,170.67,170.075,170.13333333333333,170.1625,170.26749999999998,1247,2021-06-14 02:00:00
1386,LTCUSD_i,170.25,169.78,168.6,171.96,170.28,170.11333333333334,170.03,170.1475,2446,2021-06-14 03:00:00
1387,LTCUSD_i,169.81,169.81,169.05,171.25,170.15,170.03666666666666,169.98000000000002,169.98000000000002,1724,2021-06-14 04:00:00
1388,LTCUSD_i,169.81,168.92,168.13,170.81,169.47,169.28666666666666,169.195,169.41750000000002,1534,2021-06-14 05:00:00
1389,LTCUSD_i,168.92,167.89,167.08,169.15,168.115,168.04,168.0025,168.26,1948,2021-06-14 06:00:00
1390,LTCUSD_i,167.89,168.11,167.3,168.57,167.935,167.99333333333334,168.0225,167.9675,2177,2021-06-14 07:00:00
1391,LTCUSD_i,168.11,168.75,168.0,169.28,168.64,168.67666666666665,168.695,168.535,1634,2021-06-14 08:00:00
1392,LTCUSD_i,168.75,169.14,168.14,169.55,168.845,168.94333333333333,168.9925,168.89499999999998,1503,2021-06-14 09:00:00
1393,LTCUSD_i,169.14,168.34,168.21,169.14,168.675,168.56333333333336,168.50750000000002,168.7075,1275,2021-06-14 10:00:00
1394,LTCUSD_i,168.34,167.22,166.76,168.51,167.635,167.49666666666667,167.4275,167.7075,1834,2021-06-14 11:00:00
1395,LTCUSD_i,167.22,166.18,166.18,167.76,166.97,166.70666666666668,166.575,166.835,1709,2021-06-14 12:00:00
1396,LTCUSD_i,166.18,167.44,165.95,167.63,166.79,167.00666666666666,167.115,166.8,1634,2021-06-14 13:00:00
1397,LTCUSD_i,167.44,166.49,166.43,167.51,166.97,166.81,166.73000000000002,166.9675,1218,2021-06-14 14:00:00
1398,LTCUSD_i,166.49,167.66,165.95,167.94,166.945,167.1833333333333,167.30249999999998,167.01,1724,2021-06-14 15:00:00
1399,LTCUSD_i,167.66,172.11,167.46,173.27,170.365,170.9466666666667,171.2375,170.125,4057,2021-06-14 16:00:00
1400,LTCUSD_i,172.1,174.02,171.2,175.79,173.495,173.67,173.7575,173.2775,2779,2021-06-14 17:00:00
1401,LTCUSD_i,174.02,175.19,173.21,175.26,174.235,174.55333333333337,174.71250000000003,174.42000000000002,2282,2021-06-14 18:00:00
1402,LTCUSD_i,175.19,174.87,173.46,177.12,175.29000000000002,175.15,175.08,175.16000000000003,4621,2021-06-14 19:00:00
1403,LTCUSD_i,174.84,175.11,174.22,175.52,174.87,174.95000000000002,174.99,174.9225,3255,2021-06-14 20:00:00
1404,LTCUSD_i,175.11,173.63,173.08,175.63,174.35500000000002,174.11333333333334,173.9925,174.3625,2713,2021-06-14 21:00:00
1405,LTCUSD_i,173.61,174.01,173.07,174.53,173.8,173.87,173.905,173.805,2818,2021-06-14 22:00:00
1406,LTCUSD_i,174.01,173.1,172.78,174.7,173.74,173.52666666666667,173.42000000000002,173.6475,2207,2021-06-14 23:00:00
1407,LTCUSD_i,173.1,174.56,173.1,174.87,173.985,174.17666666666665,174.27249999999998,173.9075,1774,2021-06-15 00:00:00
1408,LTCUSD_i,174.56,174.64,174.26,175.56,174.91,174.82000000000002,174.775,174.755,1897,2021-06-15 01:00:00
1409,LTCUSD_i,174.64,179.24,174.64,179.31,176.975,177.73000000000002,178.10750000000002,176.9575,1785,2021-06-15 02:00:00
1410,LTCUSD_i,179.25,178.65,177.72,180.42,179.07,178.92999999999998,178.85999999999999,179.01,2883,2021-06-15 03:00:00
1411,LTCUSD_i,178.65,177.16,176.76,179.21,177.985,177.71,177.5725,177.945,1789,2021-06-15 04:00:00
1412,LTCUSD_i,177.16,178.43,177.1,179.0,178.05,178.17666666666665,178.24,177.92249999999999,3011,2021-06-15 05:00:00
1413,LTCUSD_i,178.43,177.93,177.91,179.2,178.555,178.34666666666666,178.2425,178.3675,1117,2021-06-15 06:00:00
1414,LTCUSD_i,177.92,179.55,177.83,180.01,178.92000000000002,179.13000000000002,179.235,178.82750000000001,2003,2021-06-15 07:00:00
1415,LTCUSD_i,179.56,178.58,178.05,179.77,178.91000000000003,178.80000000000004,178.74500000000003,178.99,1589,2021-06-15 08:00:00
1416,LTCUSD_i,178.58,178.61,178.23,180.42,179.325,179.08666666666667,178.9675,178.96,1648,2021-06-15 09:00:00
1417,LTCUSD_i,178.62,178.71,177.25,178.86,178.055,178.27333333333334,178.38250000000002,178.36,1575,2021-06-15 10:00:00
1418,LTCUSD_i,178.71,175.99,175.81,179.43,177.62,177.07666666666668,176.805,177.485,2672,2021-06-15 11:00:00
1419,LTCUSD_i,175.99,176.58,174.97,177.39,176.18,176.31333333333336,176.38000000000002,176.23250000000002,2387,2021-06-15 12:00:00
1420,LTCUSD_i,176.58,175.36,175.27,177.03,176.15,175.88666666666668,175.75500000000002,176.06000000000003,2120,2021-06-15 13:00:00
1421,LTCUSD_i,175.36,175.87,174.96,176.89,175.925,175.90666666666667,175.8975,175.77,2767,2021-06-15 14:00:00
1422,LTCUSD_i,175.87,175.76,174.17,177.33,175.75,175.75333333333333,175.755,175.7825,2816,2021-06-15 15:00:00
1423,LTCUSD_i,175.76,175.58,174.61,175.93,175.27,175.37333333333333,175.425,175.47,1801,2021-06-15 16:00:00
1424,LTCUSD_i,175.58,173.01,172.07,175.74,173.905,173.60666666666665,173.45749999999998,174.1,2917,2021-06-15 17:00:00
1425,LTCUSD_i,173.01,173.5,171.64,173.69,172.665,172.9433333333333,173.08249999999998,172.95999999999998,2455,2021-06-15 18:00:00
1426,LTCUSD_i,173.5,173.66,172.76,174.11,173.435,173.51,173.54749999999999,173.5075,2105,2021-06-15 19:00:00
1427,LTCUSD_i,173.66,175.01,173.26,175.23,174.245,174.5,174.6275,174.29,2716,2021-06-15 20:00:00
1428,LTCUSD_i,175.01,174.93,174.15,177.16,175.655,175.41333333333333,175.29250000000002,175.3125,2990,2021-06-15 21:00:00
1429,LTCUSD_i,174.93,172.87,172.85,175.2,174.02499999999998,173.64,173.4475,173.96249999999998,2441,2021-06-15 22:00:00
1430,LTCUSD_i,172.87,172.33,171.46,172.96,172.21,172.25,172.27,172.405,2771,2021-06-15 23:00:00
1431,LTCUSD_i,172.33,173.37,171.81,173.37,172.59,172.85,172.98,172.72,1004,2021-06-16 00:00:00
1432,LTCUSD_i,173.36,174.47,173.35,175.01,174.18,174.27666666666667,174.32500000000002,174.0475,1479,2021-06-16 01:00:00
1433,LTCUSD_i,174.47,174.49,174.16,175.37,174.765,174.67333333333332,174.6275,174.6225,1227,2021-06-16 02:00:00
1434,LTCUSD_i,174.49,173.37,173.07,175.02,174.04500000000002,173.82000000000002,173.7075,173.9875,2508,2021-06-16 03:00:00
1435,LTCUSD_i,173.37,172.93,171.59,173.44,172.515,172.65333333333334,172.72250000000003,172.8325,2542,2021-06-16 04:00:00
1436,LTCUSD_i,172.93,172.09,169.68,173.26,171.47,171.67666666666665,171.78,171.99,2093,2021-06-16 05:00:00
1437,LTCUSD_i,172.09,171.72,170.64,172.37,171.505,171.57666666666668,171.6125,171.705,1559,2021-06-16 06:00:00
1438,LTCUSD_i,171.72,173.07,171.62,173.6,172.61,172.76333333333332,172.83999999999997,172.5025,1829,2021-06-16 07:00:00
1439,LTCUSD_i,173.07,173.93,172.87,174.04,173.45499999999998,173.61333333333332,173.6925,173.47749999999996,1561,2021-06-16 08:00:00
1440,LTCUSD_i,173.93,174.22,173.61,174.95,174.28,174.26,174.25,174.1775,1264,2021-06-16 09:00:00
1441,LTCUSD_i,174.22,173.61,173.51,174.95,174.23,174.0233333333333,173.92,174.0725,1147,2021-06-16 10:00:00
1442,LTCUSD_i,173.61,174.26,173.61,176.68,175.145,174.85,174.7025,174.54,2218,2021-06-16 11:00:00
1443,LTCUSD_i,174.26,173.2,173.07,174.69,173.88,173.65333333333334,173.54000000000002,173.805,1266,2021-06-16 12:00:00
1444,LTCUSD_i,173.2,171.37,171.08,173.61,172.34500000000003,172.02,171.85750000000002,172.315,1837,2021-06-16 13:00:00
1445,LTCUSD_i,171.37,169.06,168.46,171.49,169.97500000000002,169.67000000000002,169.5175,170.09500000000003,3369,2021-06-16 14:00:00
1446,LTCUSD_i,169.06,168.3,167.6,169.06,168.32999999999998,168.32,168.315,168.505,3202,2021-06-16 15:00:00
1447,LTCUSD_i,168.3,168.71,166.99,169.54,168.265,168.41333333333333,168.4875,168.385,2457,2021-06-16 16:00:00
1448,LTCUSD_i,168.71,166.24,165.53,168.9,167.215,166.89000000000001,166.72750000000002,167.345,1924,2021-06-16 17:00:00
1449,LTCUSD_i,166.22,166.37,165.34,166.81,166.075,166.17333333333332,166.2225,166.185,2281,2021-06-16 18:00:00
1450,LTCUSD_i,166.32,164.91,163.99,168.12,166.055,165.67333333333332,165.4825,165.83499999999998,2633,2021-06-16 19:00:00
1451,LTCUSD_i,164.91,166.96,163.67,167.13,165.39999999999998,165.92,166.18,165.6675,2643,2021-06-16 20:00:00
1452,LTCUSD_i,166.95,167.12,165.0,168.83,166.91500000000002,166.98333333333335,167.0175,166.97500000000002,4707,2021-06-16 21:00:00
1453,LTCUSD_i,167.12,168.16,167.07,169.0,168.035,168.07666666666668,168.0975,167.8375,1712,2021-06-16 22:00:00
1454,LTCUSD_i,168.17,167.15,167.06,168.33,167.695,167.51333333333332,167.42249999999999,167.67749999999998,1526,2021-06-16 23:00:00
1455,LTCUSD_i,167.15,167.64,166.55,167.96,167.255,167.38333333333333,167.4475,167.325,933,2021-06-17 00:00:00
1456,LTCUSD_i,167.64,166.22,166.13,168.18,167.155,166.84333333333333,166.6875,167.0425,1804,2021-06-17 01:00:00
1457,LTCUSD_i,166.22,165.93,164.58,166.24,165.41000000000003,165.58333333333334,165.67000000000002,165.7425,2276,2021-06-17 02:00:00
1458,LTCUSD_i,165.92,167.87,165.08,168.37,166.72500000000002,167.10666666666668,167.2975,166.81,2693,2021-06-17 03:00:00
1459,LTCUSD_i,167.87,168.57,167.73,168.81,168.26999999999998,168.36999999999998,168.42,168.245,1578,2021-06-17 04:00:00
1460,LTCUSD_i,168.57,169.49,168.35,170.02,169.185,169.28666666666666,169.3375,169.10750000000002,1454,2021-06-17 05:00:00
1461,LTCUSD_i,169.49,170.63,169.49,170.72,170.10500000000002,170.28,170.3675,170.0825,937,2021-06-17 06:00:00
1462,LTCUSD_i,170.63,170.36,170.05,171.22,170.635,170.54333333333332,170.4975,170.565,1102,2021-06-17 07:00:00
1463,LTCUSD_i,170.37,170.08,169.7,170.83,170.265,170.20333333333335,170.1725,170.245,1287,2021-06-17 08:00:00
1464,LTCUSD_i,170.08,171.64,170.08,171.94,171.01,171.22,171.325,170.935,819,2021-06-17 09:00:00
1465,LTCUSD_i,171.64,171.8,171.61,172.33,171.97000000000003,171.91333333333333,171.885,171.845,1485,2021-06-17 10:00:00
1466,LTCUSD_i,171.8,172.39,170.76,172.61,171.685,171.92,172.0375,171.89,1356,2021-06-17 11:00:00
1467,LTCUSD_i,172.39,172.01,170.75,172.75,171.75,171.83666666666667,171.88,171.975,996,2021-06-17 12:00:00
1468,LTCUSD_i,172.01,170.96,170.96,172.14,171.55,171.35333333333335,171.25500000000002,171.5175,613,2021-06-17 13:00:00
1469,LTCUSD_i,170.96,170.46,170.46,171.41,170.935,170.77666666666667,170.69750000000002,170.82250000000002,437,2021-06-17 14:00:00
1470,LTCUSD_i,170.46,169.29,169.11,170.46,169.78500000000003,169.62,169.5375,169.83,1069,2021-06-17 15:00:00
1471,LTCUSD_i,169.29,168.32,168.24,169.43,168.835,168.66333333333333,168.5775,168.82,1129,2021-06-17 16:00:00
1472,LTCUSD_i,168.32,168.89,167.56,169.39,168.475,168.61333333333332,168.6825,168.54,1728,2021-06-17 17:00:00
1473,LTCUSD_i,168.9,169.08,168.23,169.42,168.825,168.91,168.95250000000001,168.9075,1229,2021-06-17 18:00:00
1474,LTCUSD_i,169.08,165.62,165.22,169.68,167.45,166.84,166.535,167.4,1936,2021-06-17 19:00:00
1475,LTCUSD_i,165.62,164.3,163.54,165.7,164.62,164.51333333333335,164.46,164.79000000000002,3165,2021-06-17 20:00:00
1476,LTCUSD_i,164.3,163.62,162.51,164.89,163.7,163.67333333333332,163.66,163.82999999999998,2199,2021-06-17 21:00:00
1477,LTCUSD_i,163.6,163.44,163.06,164.23,163.64499999999998,163.57666666666665,163.5425,163.58249999999998,1644,2021-06-17 22:00:00
1478,LTCUSD_i,163.44,163.83,162.22,164.65,163.435,163.5666666666667,163.63250000000002,163.53500000000003,1970,2021-06-17 23:00:00
1479,LTCUSD_i,163.86,164.23,163.13,164.29,163.70999999999998,163.88333333333333,163.97,163.8775,700,2021-06-18 00:00:00
1480,LTCUSD_i,164.23,165.24,163.74,165.31,164.525,164.76333333333335,164.8825,164.63,1058,2021-06-18 01:00:00
1481,LTCUSD_i,165.24,166.55,164.98,166.86,165.92000000000002,166.13000000000002,166.235,165.90750000000003,1300,2021-06-18 02:00:00
1482,LTCUSD_i,166.55,164.34,164.09,166.55,165.32,164.99333333333334,164.83,165.3825,815,2021-06-18 03:00:00
1483,LTCUSD_i,164.34,163.67,163.06,165.05,164.055,163.92666666666665,163.86249999999998,164.03,1303,2021-06-18 04:00:00
1484,LTCUSD_i,163.67,164.84,162.11,165.85,163.98000000000002,164.26666666666668,164.41000000000003,164.1175,2002,2021-06-18 05:00:00
1485,LTCUSD_i,164.82,164.66,163.7,165.22,164.45999999999998,164.52666666666664,164.55999999999997,164.59999999999997,1107,2021-06-18 06:00:00
1486,LTCUSD_i,164.66,165.59,164.54,165.94,165.24,165.35666666666668,165.41500000000002,165.1825,1656,2021-06-18 07:00:00
1487,LTCUSD_i,165.58,164.7,164.14,166.12,165.13,164.98666666666665,164.915,165.135,951,2021-06-18 08:00:00
1488,LTCUSD_i,164.7,163.6,163.46,165.43,164.445,164.16333333333333,164.0225,164.2975,1056,2021-06-18 09:00:00
1489,LTCUSD_i,163.6,164.9,163.6,165.38,164.49,164.62666666666667,164.695,164.37,949,2021-06-18 10:00:00
1490,LTCUSD_i,164.9,166.22,164.66,166.76,165.70999999999998,165.88,165.965,165.635,1155,2021-06-18 11:00:00
1491,LTCUSD_i,166.22,163.3,163.3,166.6,164.95,164.4,164.125,164.855,1210,2021-06-18 12:00:00
1492,LTCUSD_i,163.3,164.75,160.86,164.83,162.84500000000003,163.48000000000002,163.7975,163.435,2573,2021-06-18 13:00:00
1493,LTCUSD_i,164.72,164.44,163.9,165.73,164.815,164.69,164.6275,164.6975,1641,2021-06-18 14:00:00
1494,LTCUSD_i,164.44,161.81,161.55,164.78,163.16500000000002,162.71333333333334,162.4875,163.145,2358,2021-06-18 15:00:00
1495,LTCUSD_i,161.81,162.19,161.06,162.82,161.94,162.02333333333334,162.065,161.97,2509,2021-06-18 16:00:00
1496,LTCUSD_i,162.19,159.05,157.96,162.57,160.265,159.85999999999999,159.6575,160.4425,3181,2021-06-18 17:00:00
1497,LTCUSD_i,159.05,155.89,155.64,160.14,157.89,157.22333333333333,156.89,157.68,3575,2021-06-18 18:00:00
1498,LTCUSD_i,155.89,158.42,155.19,158.79,156.99,157.46666666666667,157.70499999999998,157.0725,3042,2021-06-18 19:00:00
1499,LTCUSD_i,158.42,155.82,155.67,158.6,157.135,156.69666666666666,156.4775,157.1275,2505,2021-06-18 20:00:00
1500,LTCUSD_i,155.82,151.95,150.71,156.59,153.65,153.08333333333334,152.8,153.76749999999998,4600,2021-06-18 21:00:00
1501,LTCUSD_i,151.95,152.04,151.71,153.15,152.43,152.29999999999998,152.23499999999999,152.21249999999998,3493,2021-06-18 22:00:00
1502,LTCUSD_i,152.05,153.4,151.78,154.46,153.12,153.21333333333334,153.26,152.9225,2631,2021-06-18 23:00:00
1503,LTCUSD_i,155.53,154.76,154.62,155.69,155.155,155.02333333333334,154.95749999999998,155.15,1717,2021-06-21 00:00:00
1504,LTCUSD_i,154.76,154.98,154.22,155.66,154.94,154.95333333333335,154.96,154.905,2368,2021-06-21 01:00:00
1505,LTCUSD_i,154.98,154.53,153.73,155.16,154.445,154.47333333333333,154.48749999999998,154.6,1889,2021-06-21 02:00:00
1506,LTCUSD_i,154.53,153.91,153.22,155.07,154.14499999999998,154.06666666666663,154.02749999999997,154.18249999999998,1904,2021-06-21 03:00:00
1507,LTCUSD_i,153.91,152.2,152.1,154.14,153.12,152.81333333333333,152.66,153.0875,1531,2021-06-21 04:00:00
1508,LTCUSD_i,152.2,151.25,150.28,152.84,151.56,151.45666666666668,151.405,151.64249999999998,1931,2021-06-21 05:00:00
1509,LTCUSD_i,151.25,149.39,149.36,151.38,150.37,150.04333333333332,149.88,150.345,2180,2021-06-21 06:00:00
1510,LTCUSD_i,149.39,147.69,144.75,149.69,147.22,147.37666666666667,147.45499999999998,147.88,4161,2021-06-21 07:00:00
1511,LTCUSD_i,147.69,147.97,145.72,148.54,147.13,147.41,147.55,147.48000000000002,3637,2021-06-21 08:00:00
