,AUDUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1062,AUDUSD_i,0.79139,0.78983,0.78945,0.7914,0.7904249999999999,0.7902266666666667,0.7901275000000001,0.7905175,5980,2021-02-23 11:00:00
1063,AUDUSD_i,0.78982,0.78932,0.78901,0.79005,0.7895300000000001,0.78946,0.789425,0.78955,6577,2021-02-23 12:00:00
1064,AUDUSD_i,0.78932,0.79037,0.78893,0.79042,0.789675,0.7899066666666666,0.7900225000000001,0.78976,3943,2021-02-23 13:00:00
1065,AUDUSD_i,0.79036,0.79025,0.78997,0.79079,0.79038,0.7903366666666667,0.790315,0.7903425,3248,2021-02-23 14:00:00
1066,AUDUSD_i,0.79025,0.78988,0.78936,0.79027,0.7898149999999999,0.7898366666666666,0.7898475,0.78994,4035,2021-02-23 15:00:00
1067,AUDUSD_i,0.78988,0.7888,0.78797,0.79072,0.789345,0.7891633333333333,0.7890725000000001,0.7893425000000001,6745,2021-02-23 16:00:00
1068,AUDUSD_i,0.78882,0.79078,0.7885,0.79184,0.79017,0.7903733333333335,0.790475,0.789985,9406,2021-02-23 17:00:00
1069,AUDUSD_i,0.79077,0.79002,0.78997,0.79166,0.790815,0.79055,0.7904175,0.790605,5951,2021-02-23 18:00:00
1070,AUDUSD_i,0.79002,0.79011,0.78975,0.79091,0.79033,0.7902566666666666,0.7902199999999999,0.7901974999999999,4916,2021-02-23 19:00:00
1071,AUDUSD_i,0.79009,0.79085,0.78997,0.79102,0.790495,0.7906133333333333,0.7906724999999999,0.7904825,3158,2021-02-23 20:00:00
1072,AUDUSD_i,0.79085,0.79106,0.79064,0.79131,0.790975,0.7910033333333333,0.7910174999999999,0.7909649999999999,3125,2021-02-23 21:00:00
1073,AUDUSD_i,0.79104,0.79134,0.79087,0.79175,0.79131,0.7913199999999999,0.791325,0.79125,2666,2021-02-23 22:00:00
1074,AUDUSD_i,0.79134,0.79091,0.79066,0.7915,0.79108,0.7910233333333334,0.7909950000000001,0.7911025,1344,2021-02-23 23:00:00
1075,AUDUSD_i,0.79083,0.79104,0.79083,0.79151,0.79117,0.7911266666666666,0.791105,0.7910525,467,2021-02-24 00:00:00
1076,AUDUSD_i,0.79104,0.79063,0.7902,0.79144,0.7908200000000001,0.7907566666666668,0.7907250000000001,0.7908275,2735,2021-02-24 01:00:00
1077,AUDUSD_i,0.79061,0.79198,0.79038,0.79228,0.79133,0.7915466666666666,0.791655,0.7913125,3431,2021-02-24 02:00:00
1078,AUDUSD_i,0.79196,0.79387,0.79149,0.79443,0.79296,0.7932633333333333,0.793415,0.7929375,7900,2021-02-24 03:00:00
1079,AUDUSD_i,0.79387,0.79308,0.7923,0.79422,0.7932600000000001,0.7932,0.7931699999999999,0.7933675,4929,2021-02-24 04:00:00
1080,AUDUSD_i,0.79309,0.79196,0.79178,0.79344,0.79261,0.7923933333333334,0.792285,0.7925675,5497,2021-02-24 05:00:00
1081,AUDUSD_i,0.79197,0.79115,0.79092,0.79204,0.79148,0.79137,0.791315,0.79152,3683,2021-02-24 06:00:00
1082,AUDUSD_i,0.79112,0.79101,0.79036,0.79136,0.7908599999999999,0.7909099999999999,0.7909349999999999,0.7909625,4828,2021-02-24 07:00:00
1083,AUDUSD_i,0.79102,0.79143,0.79047,0.79176,0.791115,0.79122,0.7912725,0.79117,3730,2021-02-24 08:00:00
1084,AUDUSD_i,0.79143,0.79156,0.79118,0.79243,0.791805,0.7917233333333332,0.7916825,0.79165,4575,2021-02-24 09:00:00
1085,AUDUSD_i,0.79156,0.79218,0.79088,0.79238,0.7916300000000001,0.7918133333333334,0.7919050000000001,0.7917500000000001,6711,2021-02-24 10:00:00
1086,AUDUSD_i,0.79218,0.79172,0.79134,0.79231,0.791825,0.7917900000000001,0.7917725,0.7918875000000001,5170,2021-02-24 11:00:00
1087,AUDUSD_i,0.79171,0.79137,0.79099,0.79208,0.791535,0.79148,0.7914525,0.7915375,4258,2021-02-24 12:00:00
1088,AUDUSD_i,0.79137,0.7924,0.79094,0.7928,0.79187,0.7920466666666667,0.792135,0.7918775,3732,2021-02-24 13:00:00
1089,AUDUSD_i,0.79237,0.79203,0.79194,0.7932,0.79257,0.79239,0.7923,0.792385,3687,2021-02-24 14:00:00
1090,AUDUSD_i,0.79206,0.79029,0.78943,0.7922,0.790815,0.7906400000000001,0.7905525000000001,0.7909950000000001,6812,2021-02-24 15:00:00
1091,AUDUSD_i,0.79028,0.7908,0.79004,0.79122,0.7906299999999999,0.7906866666666666,0.790715,0.790585,9062,2021-02-24 16:00:00
1092,AUDUSD_i,0.79082,0.79176,0.78994,0.79194,0.79094,0.7912133333333333,0.79135,0.791115,9062,2021-02-24 17:00:00
1093,AUDUSD_i,0.79178,0.79327,0.79166,0.79339,0.792525,0.7927733333333333,0.7928975,0.792525,5139,2021-02-24 18:00:00
1094,AUDUSD_i,0.79327,0.79397,0.79327,0.79441,0.79384,0.7938833333333334,0.793905,0.79373,3498,2021-02-24 19:00:00
1095,AUDUSD_i,0.79397,0.794,0.79352,0.79482,0.79417,0.7941133333333333,0.794085,0.7940775,2731,2021-02-24 20:00:00
1096,AUDUSD_i,0.794,0.79421,0.79385,0.79448,0.794165,0.79418,0.7941875,0.794135,2410,2021-02-24 21:00:00
1097,AUDUSD_i,0.79421,0.79641,0.79421,0.7967,0.795455,0.7957733333333333,0.7959324999999999,0.7953825,3590,2021-02-24 22:00:00
1098,AUDUSD_i,0.79641,0.79657,0.79618,0.79727,0.796725,0.7966733333333332,0.7966475,0.7966074999999999,1682,2021-02-24 23:00:00
1099,AUDUSD_i,0.79656,0.79621,0.79564,0.79673,0.796185,0.7961933333333334,0.7961975,0.796285,761,2021-02-25 00:00:00
1100,AUDUSD_i,0.79623,0.79749,0.79579,0.79772,0.796755,0.797,0.7971225,0.7968075,2814,2021-02-25 01:00:00
1101,AUDUSD_i,0.79749,0.79667,0.79616,0.79749,0.796825,0.7967733333333333,0.7967474999999999,0.7969525,3294,2021-02-25 02:00:00
1102,AUDUSD_i,0.79668,0.79585,0.79583,0.79686,0.7963450000000001,0.79618,0.7960974999999999,0.796305,4970,2021-02-25 03:00:00
1103,AUDUSD_i,0.79586,0.79532,0.79519,0.79645,0.79582,0.7956533333333334,0.7955700000000001,0.7957050000000001,3433,2021-02-25 04:00:00
1104,AUDUSD_i,0.7953,0.79613,0.79522,0.79632,0.7957700000000001,0.79589,0.7959499999999999,0.7957425,2857,2021-02-25 05:00:00
1105,AUDUSD_i,0.79613,0.79649,0.79606,0.79716,0.79661,0.79657,0.79655,0.79646,2608,2021-02-25 06:00:00
1106,AUDUSD_i,0.79649,0.79714,0.79648,0.79787,0.797175,0.7971633333333333,0.7971575,0.796995,3728,2021-02-25 07:00:00
1107,AUDUSD_i,0.79716,0.79765,0.79702,0.79768,0.79735,0.79745,0.7975,0.7973775,2958,2021-02-25 08:00:00
1108,AUDUSD_i,0.79766,0.79873,0.79709,0.79879,0.79794,0.7982033333333334,0.798335,0.7980675,4016,2021-02-25 09:00:00
1109,AUDUSD_i,0.79873,0.79948,0.79838,0.79955,0.7989649999999999,0.7991366666666666,0.7992225,0.7990349999999999,5157,2021-02-25 10:00:00
1110,AUDUSD_i,0.79947,0.80008,0.79888,0.8005,0.79969,0.79982,0.799885,0.7997325,4936,2021-02-25 11:00:00
1111,AUDUSD_i,0.80008,0.79992,0.79875,0.8001,0.799425,0.7995899999999999,0.7996725,0.7997124999999999,4897,2021-02-25 12:00:00
1112,AUDUSD_i,0.79996,0.79782,0.79769,0.80064,0.799165,0.7987166666666666,0.7984925,0.7990275,5530,2021-02-25 13:00:00
1113,AUDUSD_i,0.79782,0.79844,0.79765,0.79891,0.79828,0.7983333333333333,0.79836,0.798205,4527,2021-02-25 14:00:00
1114,AUDUSD_i,0.79845,0.79733,0.79727,0.79896,0.798115,0.7978533333333333,0.7977225,0.7980025,6463,2021-02-25 15:00:00
1115,AUDUSD_i,0.79734,0.79802,0.79679,0.79864,0.797715,0.7978166666666665,0.7978675,0.7976975,8032,2021-02-25 16:00:00
1116,AUDUSD_i,0.79802,0.79567,0.79506,0.79808,0.79657,0.7962699999999999,0.7961199999999999,0.7967074999999999,11267,2021-02-25 17:00:00
1117,AUDUSD_i,0.79568,0.79516,0.79442,0.79615,0.795285,0.7952433333333334,0.7952225,0.7953525,7632,2021-02-25 18:00:00
1118,AUDUSD_i,0.79514,0.79151,0.7915,0.79514,0.79332,0.7927166666666667,0.7924150000000001,0.7933225,9281,2021-02-25 19:00:00
1119,AUDUSD_i,0.79151,0.78937,0.78727,0.79179,0.7895300000000001,0.7894766666666667,0.78945,0.789985,14580,2021-02-25 20:00:00
1120,AUDUSD_i,0.78933,0.79028,0.78872,0.79146,0.79009,0.7901533333333334,0.790185,0.7899475,8778,2021-02-25 21:00:00
1121,AUDUSD_i,0.79022,0.78642,0.78578,0.79055,0.788165,0.7875833333333334,0.7872925000000001,0.7882425000000001,10732,2021-02-25 22:00:00
1122,AUDUSD_i,0.7864,0.78702,0.78637,0.78778,0.787075,0.7870566666666666,0.7870475,0.7868925,3197,2021-02-25 23:00:00
1123,AUDUSD_i,0.78697,0.78749,0.7867,0.78787,0.787285,0.7873533333333333,0.7873875,0.7872574999999999,623,2021-02-26 00:00:00
1124,AUDUSD_i,0.78753,0.78616,0.78616,0.78828,0.78722,0.7868666666666666,0.7866899999999999,0.7870324999999999,5206,2021-02-26 01:00:00
1125,AUDUSD_i,0.7862,0.78488,0.78223,0.7871,0.784665,0.7847366666666667,0.7847725000000001,0.7851025,9190,2021-02-26 02:00:00
1126,AUDUSD_i,0.78483,0.78527,0.78429,0.78575,0.78502,0.7851033333333334,0.7851450000000001,0.785035,7728,2021-02-26 03:00:00
1127,AUDUSD_i,0.78529,0.7861,0.78512,0.78701,0.786065,0.7860766666666666,0.7860825,0.7858799999999999,4792,2021-02-26 04:00:00
1128,AUDUSD_i,0.7861,0.78537,0.78512,0.7867,0.78591,0.78573,0.78564,0.7858225000000001,4717,2021-02-26 05:00:00
1129,AUDUSD_i,0.78537,0.78293,0.78188,0.78574,0.78381,0.7835166666666668,0.78337,0.78398,4956,2021-02-26 06:00:00
1130,AUDUSD_i,0.78293,0.78319,0.78247,0.78361,0.78304,0.78309,0.783115,0.7830499999999999,5669,2021-02-26 07:00:00
1131,AUDUSD_i,0.78318,0.78249,0.78216,0.78412,0.78314,0.7829233333333333,0.782815,0.7829875,5637,2021-02-26 08:00:00
1132,AUDUSD_i,0.78246,0.78234,0.78043,0.78326,0.7818449999999999,0.78201,0.7820925,0.7821224999999999,8246,2021-02-26 09:00:00
1133,AUDUSD_i,0.78233,0.7836,0.78202,0.78446,0.78324,0.7833600000000001,0.78342,0.7831025,7454,2021-02-26 10:00:00
1134,AUDUSD_i,0.78361,0.78074,0.78074,0.78378,0.78226,0.7817533333333332,0.7814999999999999,0.7822174999999999,6095,2021-02-26 11:00:00
1135,AUDUSD_i,0.78074,0.77664,0.77643,0.78113,0.77878,0.7780666666666667,0.77771,0.778735,6082,2021-02-26 12:00:00
1136,AUDUSD_i,0.77662,0.77487,0.77298,0.7787,0.77584,0.7755166666666667,0.775355,0.7757925,8674,2021-02-26 13:00:00
1137,AUDUSD_i,0.77488,0.77591,0.774,0.77743,0.7757149999999999,0.77578,0.7758125,0.775555,7785,2021-02-26 14:00:00
1138,AUDUSD_i,0.7759,0.77843,0.77516,0.77856,0.77686,0.7773833333333333,0.7776449999999999,0.7770125,9052,2021-02-26 15:00:00
1139,AUDUSD_i,0.77843,0.77661,0.77628,0.77975,0.778015,0.7775466666666667,0.7773125000000001,0.7777675,10812,2021-02-26 16:00:00
1140,AUDUSD_i,0.77661,0.77443,0.77378,0.77759,0.775685,0.7752666666666667,0.7750575,0.7756025,14437,2021-02-26 17:00:00
1141,AUDUSD_i,0.77442,0.77152,0.77098,0.77528,0.77313,0.7725933333333334,0.7723249999999999,0.77305,12322,2021-02-26 18:00:00
1142,AUDUSD_i,0.77152,0.77212,0.77111,0.773,0.7720549999999999,0.7720766666666666,0.7720875,0.7719374999999999,8012,2021-02-26 19:00:00
1143,AUDUSD_i,0.77212,0.77176,0.77113,0.77344,0.772285,0.77211,0.7720225,0.7721125,7481,2021-02-26 20:00:00
1144,AUDUSD_i,0.77178,0.77081,0.77052,0.77228,0.7714,0.7712033333333332,0.7711049999999999,0.7713475,6347,2021-02-26 21:00:00
1145,AUDUSD_i,0.77081,0.76939,0.76915,0.77144,0.770295,0.7699933333333333,0.7698425,0.7701975,5892,2021-02-26 22:00:00
1146,AUDUSD_i,0.76939,0.77021,0.76915,0.7709,0.770025,0.7700866666666667,0.7701175,0.7699125,3691,2021-02-26 23:00:00
1147,AUDUSD_i,0.77097,0.77186,0.77064,0.77205,0.771345,0.7715166666666665,0.7716025,0.77138,641,2021-03-01 00:00:00
1148,AUDUSD_i,0.77174,0.77519,0.77117,0.77582,0.773495,0.7740600000000001,0.7743425000000002,0.7734800000000001,5246,2021-03-01 01:00:00
1149,AUDUSD_i,0.77521,0.77462,0.77387,0.77568,0.774775,0.7747233333333333,0.7746975,0.774845,5285,2021-03-01 02:00:00
1150,AUDUSD_i,0.77462,0.77486,0.77411,0.77716,0.775635,0.7753766666666667,0.7752475,0.7751875,6144,2021-03-01 03:00:00
1151,AUDUSD_i,0.77484,0.7755,0.77483,0.77632,0.775575,0.77555,0.7755375,0.7753725,4826,2021-03-01 04:00:00
1152,AUDUSD_i,0.7755,0.77533,0.77498,0.77607,0.775525,0.7754599999999999,0.7754274999999999,0.77547,3151,2021-03-01 05:00:00
1153,AUDUSD_i,0.77533,0.77414,0.77382,0.77547,0.774645,0.7744766666666667,0.7743925,0.77469,2888,2021-03-01 06:00:00
1154,AUDUSD_i,0.77414,0.77537,0.77414,0.77542,0.77478,0.7749766666666668,0.7750750000000001,0.7747675,3413,2021-03-01 07:00:00
1155,AUDUSD_i,0.77537,0.77594,0.77487,0.77625,0.77556,0.7756866666666666,0.7757499999999999,0.7756075,3179,2021-03-01 08:00:00
1156,AUDUSD_i,0.77594,0.77527,0.77512,0.77726,0.7761899999999999,0.7758833333333333,0.7757299999999999,0.7758974999999999,5628,2021-03-01 09:00:00
1157,AUDUSD_i,0.77525,0.77474,0.77381,0.77564,0.774725,0.7747299999999999,0.7747324999999999,0.7748599999999999,7235,2021-03-01 10:00:00
1158,AUDUSD_i,0.77475,0.77309,0.77274,0.77493,0.773835,0.7735866666666666,0.7734624999999999,0.7738775,5559,2021-03-01 11:00:00
1159,AUDUSD_i,0.77309,0.77359,0.77297,0.77432,0.773645,0.7736266666666666,0.7736175,0.7734924999999999,4080,2021-03-01 12:00:00
1160,AUDUSD_i,0.77358,0.77278,0.77208,0.77406,0.7730699999999999,0.7729733333333333,0.772925,0.773125,4266,2021-03-01 13:00:00
1161,AUDUSD_i,0.77279,0.77331,0.77235,0.77346,0.772905,0.77304,0.7731075,0.7729775,4395,2021-03-01 14:00:00
1162,AUDUSD_i,0.77331,0.77465,0.77299,0.77491,0.7739499999999999,0.7741833333333332,0.7742999999999999,0.7739649999999999,5248,2021-03-01 15:00:00
1163,AUDUSD_i,0.77465,0.77521,0.77435,0.77653,0.77544,0.7753633333333333,0.7753249999999999,0.7751849999999999,8979,2021-03-01 16:00:00
1164,AUDUSD_i,0.77522,0.77819,0.77489,0.77853,0.77671,0.7772033333333334,0.77745,0.7767075,9467,2021-03-01 17:00:00
1165,AUDUSD_i,0.7782,0.77745,0.77712,0.77858,0.77785,0.7777166666666666,0.77765,0.7778375,5926,2021-03-01 18:00:00
1166,AUDUSD_i,0.77747,0.77666,0.77659,0.77809,0.7773399999999999,0.7771133333333333,0.777,0.7772025,5350,2021-03-01 19:00:00
1167,AUDUSD_i,0.77667,0.77736,0.77573,0.7776,0.7766649999999999,0.7768966666666666,0.7770124999999999,0.77684,4678,2021-03-01 20:00:00
1168,AUDUSD_i,0.77739,0.77733,0.77716,0.77814,0.77765,0.7775433333333334,0.77749,0.777505,3776,2021-03-01 21:00:00
1169,AUDUSD_i,0.77735,0.7772,0.77662,0.77772,0.7771699999999999,0.77718,0.777185,0.7772224999999999,4383,2021-03-01 22:00:00
1170,AUDUSD_i,0.7772,0.77684,0.77676,0.77726,0.77701,0.7769533333333333,0.776925,0.777015,1567,2021-03-01 23:00:00
1171,AUDUSD_i,0.77707,0.77684,0.7766,0.77751,0.777055,0.7769833333333334,0.7769475,0.7770050000000001,727,2021-03-02 00:00:00
1172,AUDUSD_i,0.77684,0.77725,0.77641,0.77731,0.77686,0.77699,0.7770549999999999,0.7769524999999999,2018,2021-03-02 01:00:00
1173,AUDUSD_i,0.77725,0.77676,0.77633,0.77742,0.776875,0.7768366666666666,0.7768174999999999,0.77694,3774,2021-03-02 02:00:00
1174,AUDUSD_i,0.77675,0.77522,0.77463,0.77684,0.7757350000000001,0.7755633333333334,0.7754775,0.77586,5318,2021-03-02 03:00:00
1175,AUDUSD_i,0.77521,0.7746,0.77367,0.77617,0.77492,0.7748133333333334,0.77476,0.7749125,5519,2021-03-02 04:00:00
1176,AUDUSD_i,0.7746,0.77623,0.77362,0.77669,0.775155,0.7755133333333334,0.7756925,0.775285,6591,2021-03-02 05:00:00
1177,AUDUSD_i,0.77623,0.77534,0.77525,0.77676,0.7760050000000001,0.7757833333333334,0.7756725,0.775895,4241,2021-03-02 06:00:00
1178,AUDUSD_i,0.77535,0.7757,0.775,0.77602,0.77551,0.7755733333333333,0.775605,0.7755175,4800,2021-03-02 07:00:00
1179,AUDUSD_i,0.7757,0.77603,0.77535,0.77678,0.776065,0.7760533333333334,0.7760475,0.775965,4137,2021-03-02 08:00:00
1180,AUDUSD_i,0.77604,0.77447,0.77385,0.77607,0.7749600000000001,0.7747966666666667,0.774715,0.7751075000000001,5768,2021-03-02 09:00:00
1181,AUDUSD_i,0.77447,0.77434,0.77356,0.77585,0.774705,0.7745833333333333,0.7745225,0.774555,6185,2021-03-02 10:00:00
1182,AUDUSD_i,0.77434,0.77531,0.77348,0.776,0.77474,0.77493,0.7750250000000001,0.7747825,5471,2021-03-02 11:00:00
1183,AUDUSD_i,0.77531,0.77889,0.77484,0.77915,0.776995,0.7776266666666666,0.7779425,0.7770475,4582,2021-03-02 12:00:00
1184,AUDUSD_i,0.77889,0.78017,0.77851,0.78053,0.77952,0.7797366666666666,0.779845,0.779525,3782,2021-03-02 13:00:00
1185,AUDUSD_i,0.78017,0.7801,0.77908,0.78034,0.77971,0.7798400000000001,0.7799050000000001,0.7799225000000001,3038,2021-03-02 14:00:00
1186,AUDUSD_i,0.78007,0.77917,0.77825,0.78028,0.779265,0.7792333333333333,0.7792175,0.7794425,4254,2021-03-02 15:00:00
1187,AUDUSD_i,0.77915,0.78094,0.77897,0.78139,0.7801800000000001,0.7804333333333334,0.7805600000000001,0.7801125000000001,7045,2021-03-02 16:00:00
1188,AUDUSD_i,0.78092,0.78122,0.77894,0.78135,0.780145,0.7805033333333333,0.7806825,0.7806075,7952,2021-03-02 17:00:00
1189,AUDUSD_i,0.78122,0.78208,0.78017,0.7822,0.781185,0.7814833333333334,0.7816325000000001,0.7814175000000001,6420,2021-03-02 18:00:00
1190,AUDUSD_i,0.78207,0.78208,0.78191,0.78283,0.78237,0.7822733333333334,0.7822250000000001,0.7822225,3603,2021-03-02 19:00:00
1191,AUDUSD_i,0.78209,0.78288,0.78197,0.78333,0.7826500000000001,0.7827266666666667,0.782765,0.7825675000000001,2923,2021-03-02 20:00:00
1192,AUDUSD_i,0.78288,0.78276,0.78232,0.78317,0.782745,0.7827500000000001,0.7827525000000001,0.7827825,3200,2021-03-02 21:00:00
1193,AUDUSD_i,0.78276,0.78272,0.78268,0.78369,0.783185,0.78303,0.7829524999999999,0.7829625,2537,2021-03-02 22:00:00
1194,AUDUSD_i,0.78273,0.78171,0.78164,0.78278,0.7822100000000001,0.7820433333333333,0.78196,0.782215,1217,2021-03-02 23:00:00
1195,AUDUSD_i,0.78154,0.78142,0.78115,0.78256,0.781855,0.78171,0.7816375,0.7816675000000001,609,2021-03-03 00:00:00
1196,AUDUSD_i,0.78142,0.78235,0.7814,0.78245,0.781925,0.7820666666666667,0.7821375,0.7819050000000001,1683,2021-03-03 01:00:00
1197,AUDUSD_i,0.78236,0.7832,0.78205,0.78371,0.78288,0.7829866666666666,0.78304,0.78283,2736,2021-03-03 02:00:00
1198,AUDUSD_i,0.7832,0.78298,0.78266,0.78367,0.783165,0.7831033333333334,0.7830725000000001,0.7831275,4065,2021-03-03 03:00:00
1199,AUDUSD_i,0.78298,0.78227,0.78224,0.78326,0.7827500000000001,0.78259,0.78251,0.7826875,3026,2021-03-03 04:00:00
1200,AUDUSD_i,0.78226,0.78242,0.78211,0.78294,0.7825249999999999,0.78249,0.7824725,0.7824325,2181,2021-03-03 05:00:00
1201,AUDUSD_i,0.78242,0.78206,0.78199,0.78275,0.78237,0.7822666666666667,0.782215,0.782305,1295,2021-03-03 06:00:00
1202,AUDUSD_i,0.78208,0.78166,0.78131,0.78229,0.7818,0.7817533333333334,0.78173,0.7818350000000001,1733,2021-03-03 07:00:00
1203,AUDUSD_i,0.78165,0.78153,0.78099,0.7823,0.7816449999999999,0.7816066666666667,0.7815875,0.7816175,1996,2021-03-03 08:00:00
1204,AUDUSD_i,0.78153,0.78299,0.78125,0.78375,0.7825,0.7826633333333333,0.7827449999999999,0.78238,3296,2021-03-03 09:00:00
1205,AUDUSD_i,0.78299,0.78217,0.7818,0.78299,0.782395,0.78232,0.7822825,0.7824875,4072,2021-03-03 10:00:00
1206,AUDUSD_i,0.78218,0.78299,0.7818,0.78356,0.78268,0.7827833333333333,0.782835,0.7826325,4154,2021-03-03 11:00:00
1207,AUDUSD_i,0.78298,0.7817,0.78156,0.78306,0.7823100000000001,0.7821066666666666,0.782005,0.7823249999999999,3080,2021-03-03 12:00:00
1208,AUDUSD_i,0.78172,0.7811,0.78063,0.78174,0.781185,0.7811566666666666,0.7811425,0.7812975,3375,2021-03-03 13:00:00
1209,AUDUSD_i,0.7811,0.78141,0.7807,0.78165,0.781175,0.7812533333333334,0.7812925000000001,0.781215,2774,2021-03-03 14:00:00
1210,AUDUSD_i,0.7814,0.77904,0.77798,0.7814,0.77969,0.7794733333333334,0.7793650000000001,0.7799550000000001,6535,2021-03-03 15:00:00
1211,AUDUSD_i,0.77905,0.77778,0.77698,0.77941,0.778195,0.7780566666666666,0.7779874999999999,0.778305,8226,2021-03-03 16:00:00
1212,AUDUSD_i,0.77778,0.77963,0.77731,0.78017,0.77874,0.7790366666666667,0.779185,0.7787225,10438,2021-03-03 17:00:00
1213,AUDUSD_i,0.77963,0.78069,0.77952,0.78112,0.78032,0.7804433333333334,0.780505,0.78024,6324,2021-03-03 18:00:00
