,GBPAUD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1972,GBPAUD_i,1.77582,1.77657,1.7753999999999999,1.7769300000000001,1.776165,1.7763,1.7763675,1.77618,3370,2021-04-16 11:00:00
1973,GBPAUD_i,1.77657,1.77828,1.7764799999999998,1.7785199999999999,1.7774999999999999,1.77776,1.7778900000000002,1.7774625,3684,2021-04-16 12:00:00
1974,GBPAUD_i,1.77828,1.77794,1.77759,1.77902,1.778305,1.7781833333333334,1.7781225,1.7782075000000002,3481,2021-04-16 13:00:00
1975,GBPAUD_i,1.77792,1.77986,1.77737,1.7804600000000002,1.778915,1.77923,1.7793875000000001,1.7789025,4157,2021-04-16 14:00:00
1976,GBPAUD_i,1.77995,1.78171,1.77939,1.78247,1.7809300000000001,1.7811899999999998,1.78132,1.7808799999999998,4240,2021-04-16 15:00:00
1977,GBPAUD_i,1.78165,1.78311,1.7809,1.78334,1.78212,1.7824499999999999,1.7826149999999998,1.78225,4079,2021-04-16 16:00:00
1978,GBPAUD_i,1.78318,1.78585,1.78304,1.78619,1.784615,1.7850266666666668,1.7852325,1.784565,4148,2021-04-16 17:00:00
1979,GBPAUD_i,1.7857699999999999,1.78732,1.78562,1.7877800000000001,1.7867000000000002,1.7869066666666669,1.7870100000000002,1.7866225,3280,2021-04-16 18:00:00
1980,GBPAUD_i,1.78736,1.7869199999999998,1.78624,1.78754,1.78689,1.7869,1.786905,1.7870149999999998,1795,2021-04-16 19:00:00
1981,GBPAUD_i,1.7869000000000002,1.7882500000000001,1.78662,1.78852,1.78757,1.787796666666667,1.78791,1.7875725000000002,1180,2021-04-16 20:00:00
1982,GBPAUD_i,1.78823,1.78894,1.78789,1.78902,1.788455,1.7886166666666667,1.7886975,1.78852,1318,2021-04-16 21:00:00
1983,GBPAUD_i,1.7888899999999999,1.78952,1.7883,1.78964,1.78897,1.7891533333333332,1.7892449999999998,1.7890875,1257,2021-04-16 22:00:00
1984,GBPAUD_i,1.78951,1.78898,1.7888600000000001,1.78999,1.789425,1.7892766666666666,1.7892025,1.789335,838,2021-04-16 23:00:00
1985,GBPAUD_i,1.78789,1.78906,1.78743,1.78937,1.7884,1.7886199999999999,1.78873,1.7884375,677,2021-04-19 00:00:00
1986,GBPAUD_i,1.78911,1.79052,1.78897,1.79059,1.78978,1.7900266666666667,1.79015,1.7897975,1096,2021-04-19 01:00:00
1987,GBPAUD_i,1.79054,1.79107,1.78951,1.79107,1.79029,1.7905499999999999,1.79068,1.7905475,1456,2021-04-19 02:00:00
1988,GBPAUD_i,1.79107,1.7905799999999998,1.7890700000000002,1.79145,1.79026,1.7903666666666667,1.7904200000000001,1.7905425,2554,2021-04-19 03:00:00
1989,GBPAUD_i,1.79057,1.78983,1.78919,1.7917999999999998,1.790495,1.7902733333333334,1.7901625,1.7903475,2914,2021-04-19 04:00:00
1990,GBPAUD_i,1.78991,1.7892299999999999,1.78816,1.78996,1.78906,1.7891166666666667,1.789145,1.789315,2251,2021-04-19 05:00:00
1991,GBPAUD_i,1.7892299999999999,1.7893400000000002,1.78854,1.79027,1.789405,1.7893833333333333,1.7893725,1.789345,1437,2021-04-19 06:00:00
1992,GBPAUD_i,1.78933,1.79024,1.78826,1.79109,1.789675,1.7898633333333331,1.7899574999999999,1.78973,1706,2021-04-19 07:00:00
1993,GBPAUD_i,1.7902200000000001,1.79014,1.7899,1.79168,1.7907899999999999,1.7905733333333334,1.790465,1.7904849999999999,2074,2021-04-19 08:00:00
1994,GBPAUD_i,1.79012,1.7894700000000001,1.7883200000000001,1.7917999999999998,1.79006,1.7898633333333336,1.789765,1.7899275000000001,3649,2021-04-19 09:00:00
1995,GBPAUD_i,1.78948,1.7862900000000002,1.78612,1.78951,1.787815,1.7873066666666666,1.7870525,1.78785,5334,2021-04-19 10:00:00
1996,GBPAUD_i,1.7862900000000002,1.78363,1.78268,1.7867600000000001,1.78472,1.7843566666666668,1.7841750000000003,1.7848400000000002,4933,2021-04-19 11:00:00
1997,GBPAUD_i,1.78366,1.78589,1.78315,1.7860200000000002,1.784585,1.78502,1.7852375,1.78468,3837,2021-04-19 12:00:00
1998,GBPAUD_i,1.7859,1.7889300000000001,1.78504,1.78937,1.787205,1.78778,1.7880675,1.78731,3591,2021-04-19 13:00:00
1999,GBPAUD_i,1.7889300000000001,1.79107,1.7883900000000001,1.7917999999999998,1.790095,1.79042,1.7905824999999997,1.7900475,5478,2021-04-19 14:00:00
2000,GBPAUD_i,1.79109,1.79554,1.791,1.79638,1.79369,1.7943066666666667,1.794615,1.7935025000000002,4401,2021-04-19 15:00:00
2001,GBPAUD_i,1.79554,1.7962500000000001,1.79394,1.79733,1.795635,1.79584,1.7959425000000002,1.795765,5051,2021-04-19 16:00:00
2002,GBPAUD_i,1.7962099999999999,1.79997,1.79536,1.8014999999999999,1.79843,1.7989433333333331,1.7992,1.79826,6851,2021-04-19 17:00:00
2003,GBPAUD_i,1.8,1.80126,1.79931,1.8028300000000002,1.8010700000000002,1.8011333333333335,1.8011650000000001,1.80085,4327,2021-04-19 18:00:00
2004,GBPAUD_i,1.80126,1.8027,1.7999399999999999,1.80332,1.8016299999999998,1.8019866666666664,1.8021649999999998,1.8018049999999999,2429,2021-04-19 19:00:00
2005,GBPAUD_i,1.80268,1.80255,1.80244,1.80361,1.8030249999999999,1.8028666666666666,1.8027875,1.80282,2196,2021-04-19 20:00:00
2006,GBPAUD_i,1.80255,1.80274,1.8021099999999999,1.80351,1.80281,1.8027866666666668,1.802775,1.8027275,2104,2021-04-19 21:00:00
2007,GBPAUD_i,1.80278,1.803,1.80229,1.8043,1.8032949999999999,1.8031966666666666,1.8031475,1.8030925,2060,2021-04-19 22:00:00
2008,GBPAUD_i,1.803,1.80244,1.80209,1.80352,1.802805,1.8026833333333334,1.8026225,1.8027625,980,2021-04-19 23:00:00
2009,GBPAUD_i,1.8024499999999999,1.80298,1.7997800000000002,1.80327,1.801525,1.8020100000000001,1.8022525,1.80212,431,2021-04-20 00:00:00
2010,GBPAUD_i,1.80275,1.80185,1.80121,1.80308,1.8021449999999999,1.8020466666666666,1.8019975,1.8022225,744,2021-04-20 01:00:00
2011,GBPAUD_i,1.80185,1.80157,1.80108,1.8029600000000001,1.8020200000000002,1.80187,1.801795,1.801865,1007,2021-04-20 02:00:00
2012,GBPAUD_i,1.80156,1.7999800000000001,1.79976,1.8016299999999998,1.800695,1.8004566666666666,1.8003375,1.8007325,1749,2021-04-20 03:00:00
2013,GBPAUD_i,1.79997,1.79685,1.79636,1.80029,1.798325,1.7978333333333332,1.7975875,1.7983675,3015,2021-04-20 04:00:00
2014,GBPAUD_i,1.79679,1.79558,1.79548,1.79767,1.796575,1.7962433333333332,1.7960775,1.79638,2132,2021-04-20 05:00:00
2015,GBPAUD_i,1.79558,1.7945600000000002,1.79451,1.7962500000000001,1.7953800000000002,1.7951066666666666,1.7949700000000002,1.795225,2761,2021-04-20 06:00:00
2016,GBPAUD_i,1.79454,1.79549,1.79447,1.7960099999999999,1.79524,1.7953233333333334,1.795365,1.7951275,1811,2021-04-20 07:00:00
2017,GBPAUD_i,1.79549,1.79441,1.7943,1.7960500000000001,1.795175,1.79492,1.7947925,1.7950625,2038,2021-04-20 08:00:00
2018,GBPAUD_i,1.79451,1.79379,1.7921399999999998,1.7948499999999998,1.7934949999999998,1.7935933333333332,1.7936424999999998,1.7938224999999999,4851,2021-04-20 09:00:00
2019,GBPAUD_i,1.79379,1.79163,1.79078,1.7942,1.79249,1.7922033333333331,1.7920599999999998,1.7925999999999997,4888,2021-04-20 10:00:00
2020,GBPAUD_i,1.7916400000000001,1.79351,1.7915,1.79474,1.79312,1.7932499999999998,1.7933149999999998,1.7928475,3496,2021-04-20 11:00:00
2021,GBPAUD_i,1.79349,1.79753,1.79285,1.7984200000000001,1.795635,1.7962666666666667,1.7965825,1.7955725,3745,2021-04-20 12:00:00
2022,GBPAUD_i,1.7975400000000001,1.79819,1.79671,1.79974,1.798225,1.7982133333333332,1.7982075,1.7980450000000001,3833,2021-04-20 13:00:00
2023,GBPAUD_i,1.79814,1.79566,1.79541,1.79943,1.79742,1.7968333333333335,1.79654,1.79716,3117,2021-04-20 14:00:00
2024,GBPAUD_i,1.7956699999999999,1.79581,1.79394,1.79726,1.7956,1.79567,1.7957049999999999,1.7956699999999999,3508,2021-04-20 15:00:00
2025,GBPAUD_i,1.79581,1.79345,1.79325,1.79667,1.79496,1.7944566666666668,1.794205,1.7947950000000001,4174,2021-04-20 16:00:00
2026,GBPAUD_i,1.79346,1.7999399999999999,1.79278,1.80191,1.797345,1.7982099999999999,1.7986424999999997,1.7970224999999997,5938,2021-04-20 17:00:00
2027,GBPAUD_i,1.79992,1.80218,1.7995299999999999,1.80339,1.80146,1.8017,1.80182,1.801255,5513,2021-04-20 18:00:00
2028,GBPAUD_i,1.80221,1.8023,1.8009,1.8031899999999998,1.802045,1.80213,1.8021725,1.8021500000000001,2986,2021-04-20 19:00:00
2029,GBPAUD_i,1.80228,1.80323,1.80228,1.80355,1.802915,1.80302,1.8030725,1.802835,2036,2021-04-20 20:00:00
2030,GBPAUD_i,1.80329,1.80514,1.80302,1.80627,1.804645,1.80481,1.8048925,1.80443,1911,2021-04-20 21:00:00
2031,GBPAUD_i,1.80512,1.80454,1.80372,1.80515,1.804435,1.80447,1.8044875,1.8046324999999999,2153,2021-04-20 22:00:00
2032,GBPAUD_i,1.80454,1.8039399999999999,1.80363,1.80501,1.8043200000000001,1.8041933333333333,1.80413,1.80428,1118,2021-04-20 23:00:00
2033,GBPAUD_i,1.8023099999999999,1.80307,1.802,1.80429,1.803145,1.8031199999999998,1.8031074999999999,1.8029175,763,2021-04-21 00:00:00
2034,GBPAUD_i,1.80308,1.80279,1.80229,1.80389,1.80309,1.80299,1.80294,1.8030125,649,2021-04-21 01:00:00
2035,GBPAUD_i,1.80281,1.8045499999999999,1.80281,1.80481,1.80381,1.8040566666666666,1.80418,1.803745,1094,2021-04-21 02:00:00
2036,GBPAUD_i,1.8045499999999999,1.8036699999999999,1.80229,1.8046600000000002,1.8034750000000002,1.80354,1.8035725,1.8037925,2259,2021-04-21 03:00:00
2037,GBPAUD_i,1.8036699999999999,1.80586,1.80275,1.8059500000000002,1.8043500000000001,1.8048533333333332,1.805105,1.8045575,3151,2021-04-21 04:00:00
2038,GBPAUD_i,1.8058800000000002,1.80478,1.8043900000000002,1.80625,1.80532,1.80514,1.80505,1.805325,2454,2021-04-21 05:00:00
2039,GBPAUD_i,1.80474,1.8046600000000002,1.80385,1.80546,1.804655,1.8046566666666666,1.8046575,1.8046775,1496,2021-04-21 06:00:00
2040,GBPAUD_i,1.8047,1.80518,1.80446,1.80594,1.8052000000000001,1.8051933333333334,1.80519,1.8050700000000002,1381,2021-04-21 07:00:00
2041,GBPAUD_i,1.80514,1.80568,1.8048899999999999,1.8061099999999999,1.8054999999999999,1.8055599999999998,1.8055899999999998,1.8054549999999998,1878,2021-04-21 08:00:00
2042,GBPAUD_i,1.80565,1.80533,1.8049,1.80678,1.80584,1.8056699999999999,1.8055849999999998,1.8056649999999999,3155,2021-04-21 09:00:00
2043,GBPAUD_i,1.8052700000000002,1.80539,1.80332,1.8065099999999998,1.8049149999999998,1.8050733333333333,1.8051525,1.8051225,5171,2021-04-21 10:00:00
2044,GBPAUD_i,1.80539,1.80556,1.80423,1.8060100000000001,1.80512,1.8052666666666666,1.80534,1.8052975,3364,2021-04-21 11:00:00
2045,GBPAUD_i,1.80555,1.80472,1.80374,1.8058999999999998,1.8048199999999999,1.8047866666666668,1.80477,1.8049775000000001,3353,2021-04-21 12:00:00
2046,GBPAUD_i,1.80465,1.80252,1.8023799999999999,1.8059699999999999,1.8041749999999999,1.8036233333333331,1.8033474999999997,1.80388,3249,2021-04-21 13:00:00
2047,GBPAUD_i,1.80259,1.80193,1.8012299999999999,1.80287,1.80205,1.80201,1.80199,1.802155,2486,2021-04-21 14:00:00
2048,GBPAUD_i,1.80191,1.80209,1.80149,1.8043200000000001,1.802905,1.8026333333333333,1.8024974999999999,1.8024524999999998,2945,2021-04-21 15:00:00
2049,GBPAUD_i,1.8020800000000001,1.8010899999999999,1.79988,1.80244,1.8011599999999999,1.8011366666666664,1.8011249999999999,1.8013724999999998,5347,2021-04-21 16:00:00
2050,GBPAUD_i,1.8010899999999999,1.7974700000000001,1.79698,1.80117,1.799075,1.79854,1.7982725,1.7991774999999999,7294,2021-04-21 17:00:00
2051,GBPAUD_i,1.7974,1.79671,1.79516,1.79742,1.79629,1.79643,1.7965,1.7966725000000001,3777,2021-04-21 18:00:00
2052,GBPAUD_i,1.79671,1.7971,1.79619,1.7973400000000002,1.7967650000000002,1.7968766666666667,1.7969325,1.796835,1581,2021-04-21 19:00:00
2053,GBPAUD_i,1.79715,1.7962099999999999,1.79615,1.79725,1.7967,1.7965366666666664,1.796455,1.79669,1582,2021-04-21 20:00:00
2054,GBPAUD_i,1.79619,1.79618,1.7957100000000001,1.79695,1.7963300000000002,1.79628,1.796255,1.7962575,1274,2021-04-21 21:00:00
2055,GBPAUD_i,1.79618,1.7957800000000002,1.79568,1.79706,1.79637,1.7961733333333332,1.796075,1.7961749999999999,1490,2021-04-21 22:00:00
2056,GBPAUD_i,1.7957800000000002,1.79586,1.7956699999999999,1.79661,1.7961399999999998,1.7960466666666666,1.796,1.7959800000000001,826,2021-04-21 23:00:00
2057,GBPAUD_i,1.79497,1.7962500000000001,1.79474,1.79721,1.7959749999999999,1.7960666666666665,1.7961125,1.7957925,479,2021-04-22 00:00:00
2058,GBPAUD_i,1.7964,1.79627,1.79574,1.7971300000000001,1.796435,1.79638,1.7963525,1.7963850000000001,558,2021-04-22 01:00:00
2059,GBPAUD_i,1.79627,1.79627,1.7956699999999999,1.79651,1.79609,1.79615,1.7961799999999999,1.7961799999999999,694,2021-04-22 02:00:00
2060,GBPAUD_i,1.7962099999999999,1.7959800000000001,1.7948300000000001,1.79695,1.79589,1.79592,1.795935,1.7959925,1873,2021-04-22 03:00:00
2061,GBPAUD_i,1.7959800000000001,1.79742,1.7954599999999998,1.79791,1.7966849999999999,1.79693,1.7970525,1.7966925,2331,2021-04-22 04:00:00
2062,GBPAUD_i,1.79742,1.79665,1.79664,1.798,1.79732,1.7970966666666666,1.7969849999999998,1.7971774999999999,1738,2021-04-22 05:00:00
2063,GBPAUD_i,1.7966600000000001,1.79715,1.7961200000000002,1.79776,1.7969400000000002,1.7970100000000002,1.7970450000000002,1.7969225000000002,1738,2021-04-22 06:00:00
2064,GBPAUD_i,1.79715,1.7984200000000001,1.79685,1.7991899999999998,1.79802,1.7981533333333335,1.7982200000000002,1.7979025000000002,1769,2021-04-22 07:00:00
2065,GBPAUD_i,1.7984200000000001,1.799,1.7980399999999999,1.79927,1.798655,1.79877,1.7988274999999998,1.7986825,1657,2021-04-22 08:00:00
2066,GBPAUD_i,1.7989600000000001,1.7970199999999998,1.79667,1.79934,1.7980049999999999,1.7976766666666666,1.7975124999999998,1.7979975,3355,2021-04-22 09:00:00
2067,GBPAUD_i,1.79695,1.79665,1.7957,1.79775,1.796725,1.7967000000000002,1.7966875,1.7967625,3390,2021-04-22 10:00:00
2068,GBPAUD_i,1.7966199999999999,1.79552,1.7943099999999998,1.79685,1.79558,1.79556,1.79555,1.795825,3294,2021-04-22 11:00:00
2069,GBPAUD_i,1.79547,1.79413,1.79283,1.79558,1.7942049999999998,1.7941799999999999,1.7941675,1.7945025,2833,2021-04-22 12:00:00
2070,GBPAUD_i,1.79412,1.79494,1.7933599999999998,1.79635,1.7948549999999999,1.7948833333333332,1.7948974999999998,1.7946925,2571,2021-04-22 13:00:00
2071,GBPAUD_i,1.79491,1.7939,1.79345,1.7953700000000001,1.79441,1.79424,1.794155,1.7944075,3053,2021-04-22 14:00:00
2072,GBPAUD_i,1.79393,1.79224,1.79118,1.79399,1.7925849999999999,1.7924699999999998,1.7924124999999997,1.7928349999999997,4751,2021-04-22 15:00:00
2073,GBPAUD_i,1.79227,1.79325,1.79193,1.7945600000000002,1.7932450000000002,1.7932466666666667,1.7932475,1.7930025,7499,2021-04-22 16:00:00
2074,GBPAUD_i,1.79325,1.79077,1.7906499999999999,1.79475,1.7927,1.7920566666666666,1.791735,1.7923550000000001,6521,2021-04-22 17:00:00
2075,GBPAUD_i,1.7907899999999999,1.79257,1.78938,1.79335,1.7913649999999999,1.7917666666666665,1.7919674999999997,1.7915224999999997,3690,2021-04-22 18:00:00
2076,GBPAUD_i,1.79257,1.79188,1.79102,1.79332,1.79217,1.7920733333333334,1.792025,1.7921974999999999,2249,2021-04-22 19:00:00
2077,GBPAUD_i,1.79188,1.79455,1.79188,1.7953999999999999,1.79364,1.7939433333333332,1.794095,1.7934275,6490,2021-04-22 20:00:00
2078,GBPAUD_i,1.79457,1.79496,1.79447,1.7973400000000002,1.795905,1.79559,1.7954325,1.7953350000000001,4550,2021-04-22 21:00:00
2079,GBPAUD_i,1.79501,1.79512,1.79453,1.79556,1.795045,1.79507,1.7950825,1.795055,3070,2021-04-22 22:00:00
2080,GBPAUD_i,1.79513,1.79576,1.7943500000000001,1.79576,1.795055,1.7952900000000003,1.7954075,1.7952500000000002,811,2021-04-22 23:00:00
2081,GBPAUD_i,1.79428,1.7933400000000002,1.79096,1.79681,1.793885,1.7937033333333332,1.7936125,1.7938475,611,2021-04-23 00:00:00
2082,GBPAUD_i,1.7933400000000002,1.7959800000000001,1.7933400000000002,1.79647,1.794905,1.7952633333333334,1.7954425,1.7947825000000002,648,2021-04-23 01:00:00
2083,GBPAUD_i,1.7959800000000001,1.79595,1.79529,1.7965,1.795895,1.7959133333333333,1.7959225,1.79593,915,2021-04-23 02:00:00
2084,GBPAUD_i,1.79592,1.79523,1.79419,1.79667,1.79543,1.7953633333333334,1.79533,1.7955025,2146,2021-04-23 03:00:00
2085,GBPAUD_i,1.79528,1.79493,1.7938100000000001,1.79561,1.79471,1.7947833333333332,1.7948199999999999,1.7949074999999999,2322,2021-04-23 04:00:00
2086,GBPAUD_i,1.79488,1.79527,1.79396,1.7953299999999999,1.794645,1.7948533333333334,1.7949575000000002,1.7948600000000001,2162,2021-04-23 05:00:00
2087,GBPAUD_i,1.79525,1.7927300000000002,1.7927300000000002,1.79536,1.7940450000000001,1.7936066666666666,1.7933875000000001,1.7940175,1489,2021-04-23 06:00:00
2088,GBPAUD_i,1.79269,1.79202,1.79169,1.79272,1.792205,1.7921433333333334,1.7921125,1.7922799999999999,1448,2021-04-23 07:00:00
2089,GBPAUD_i,1.79202,1.79278,1.79141,1.79325,1.79233,1.79248,1.7925550000000001,1.792365,1561,2021-04-23 08:00:00
2090,GBPAUD_i,1.7927499999999998,1.79267,1.79197,1.7931300000000001,1.79255,1.79259,1.79261,1.79263,2799,2021-04-23 09:00:00
2091,GBPAUD_i,1.79264,1.79413,1.7919399999999999,1.79471,1.7933249999999998,1.7935933333333332,1.7937275,1.793355,4708,2021-04-23 10:00:00
2092,GBPAUD_i,1.7941,1.79346,1.79166,1.79534,1.7934999999999999,1.7934866666666665,1.7934799999999997,1.79364,3242,2021-04-23 11:00:00
2093,GBPAUD_i,1.79337,1.7946,1.79297,1.7953000000000001,1.794135,1.7942900000000002,1.7943675000000001,1.79406,2477,2021-04-23 12:00:00
2094,GBPAUD_i,1.7946,1.79527,1.7929599999999999,1.79536,1.79416,1.79453,1.794715,1.7945475,2438,2021-04-23 13:00:00
2095,GBPAUD_i,1.7952599999999999,1.79401,1.79389,1.79581,1.7948499999999998,1.79457,1.79443,1.7947425,2679,2021-04-23 14:00:00
2096,GBPAUD_i,1.794,1.79337,1.79184,1.79459,1.793215,1.7932666666666666,1.7932924999999997,1.79345,3854,2021-04-23 15:00:00
2097,GBPAUD_i,1.79333,1.79165,1.7899500000000002,1.7943,1.792125,1.7919666666666665,1.7918874999999999,1.7923075,5487,2021-04-23 16:00:00
2098,GBPAUD_i,1.79166,1.79088,1.78942,1.79181,1.7906149999999998,1.790703333333333,1.7907474999999997,1.7909424999999999,6185,2021-04-23 17:00:00
2099,GBPAUD_i,1.7907899999999999,1.78879,1.78853,1.79108,1.7898049999999999,1.7894666666666665,1.7892975,1.7897974999999997,3305,2021-04-23 18:00:00
2100,GBPAUD_i,1.78879,1.7897699999999999,1.78834,1.79035,1.789345,1.7894866666666667,1.7895575,1.7893124999999999,1884,2021-04-23 19:00:00
2101,GBPAUD_i,1.7897699999999999,1.78946,1.7885499999999999,1.7901099999999999,1.7893299999999999,1.789373333333333,1.7893949999999998,1.7894724999999998,1841,2021-04-23 20:00:00
2102,GBPAUD_i,1.78946,1.7885900000000001,1.78841,1.78962,1.789015,1.7888733333333333,1.7888025,1.78902,1280,2021-04-23 21:00:00
2103,GBPAUD_i,1.7886199999999999,1.78974,1.78851,1.79035,1.78943,1.7895333333333336,1.7895850000000002,1.7893050000000001,1796,2021-04-23 22:00:00
2104,GBPAUD_i,1.78974,1.79125,1.78883,1.79138,1.790105,1.7904866666666666,1.7906775,1.7903,996,2021-04-23 23:00:00
2105,GBPAUD_i,1.79109,1.79005,1.7888,1.79196,1.7903799999999999,1.7902699999999998,1.790215,1.7904749999999998,336,2021-04-26 00:00:00
2106,GBPAUD_i,1.79017,1.7904,1.78983,1.79114,1.7904849999999999,1.7904566666666666,1.7904425,1.790385,925,2021-04-26 01:00:00
2107,GBPAUD_i,1.79033,1.79037,1.78966,1.79073,1.790195,1.7902533333333333,1.7902825,1.7902725,1035,2021-04-26 02:00:00
2108,GBPAUD_i,1.79036,1.7900399999999999,1.7887,1.79086,1.78978,1.7898666666666667,1.78991,1.78999,2321,2021-04-26 03:00:00
2109,GBPAUD_i,1.79003,1.7883499999999999,1.78759,1.79024,1.788915,1.7887266666666666,1.7886324999999998,1.7890525,2748,2021-04-26 04:00:00
2110,GBPAUD_i,1.7883499999999999,1.78768,1.7873700000000001,1.78891,1.78814,1.7879866666666668,1.78791,1.7880775,1857,2021-04-26 05:00:00
2111,GBPAUD_i,1.78768,1.7876400000000001,1.78675,1.78831,1.78753,1.7875666666666667,1.787585,1.787595,1797,2021-04-26 06:00:00
2112,GBPAUD_i,1.7876400000000001,1.7879,1.7866,1.7883200000000001,1.78746,1.7876066666666668,1.78768,1.7876150000000002,1129,2021-04-26 07:00:00
2113,GBPAUD_i,1.7879,1.78803,1.7873299999999999,1.7885900000000001,1.78796,1.7879833333333333,1.787995,1.7879625,1760,2021-04-26 08:00:00
2114,GBPAUD_i,1.78808,1.7899699999999998,1.78761,1.7904,1.789005,1.7893266666666665,1.7894875,1.7890149999999998,3428,2021-04-26 09:00:00
2115,GBPAUD_i,1.7899699999999998,1.78978,1.78904,1.79125,1.7901449999999999,1.7900233333333333,1.7899625000000001,1.79001,4463,2021-04-26 10:00:00
2116,GBPAUD_i,1.78978,1.78757,1.78682,1.79032,1.78857,1.788236666666667,1.7880700000000003,1.7886225000000002,3484,2021-04-26 11:00:00
2117,GBPAUD_i,1.78762,1.7855699999999999,1.78484,1.78829,1.786565,1.7862333333333333,1.7860675,1.7865799999999998,2892,2021-04-26 12:00:00
2118,GBPAUD_i,1.7856100000000001,1.78481,1.78373,1.78579,1.78476,1.7847766666666667,1.784785,1.784985,2643,2021-04-26 13:00:00
2119,GBPAUD_i,1.78481,1.7845900000000001,1.78315,1.7854,1.784275,1.7843799999999999,1.7844324999999999,1.7844875,2860,2021-04-26 14:00:00
2120,GBPAUD_i,1.7845900000000001,1.77972,1.7791700000000001,1.7847300000000001,1.7819500000000001,1.7812066666666668,1.7808350000000002,1.7820525000000003,3748,2021-04-26 15:00:00
2121,GBPAUD_i,1.77972,1.78212,1.77955,1.78255,1.78105,1.7814066666666666,1.781585,1.780985,4659,2021-04-26 16:00:00
2122,GBPAUD_i,1.7821,1.77867,1.77806,1.78228,1.78017,1.77967,1.77942,1.7802775,4539,2021-04-26 17:00:00
2123,GBPAUD_i,1.77866,1.78016,1.77789,1.7806600000000001,1.7792750000000002,1.7795700000000003,1.7797175000000003,1.7793425000000003,3425,2021-04-26 18:00:00
2124,GBPAUD_i,1.78018,1.77977,1.779,1.7806600000000001,1.77983,1.7798100000000001,1.7798,1.7799025,2832,2021-04-26 19:00:00
2125,GBPAUD_i,1.77976,1.78026,1.77927,1.78047,1.7798699999999998,1.78,1.780065,1.7799399999999999,1489,2021-04-26 20:00:00
2126,GBPAUD_i,1.78026,1.78131,1.77984,1.78147,1.780655,1.7808733333333333,1.7809825,1.78072,1474,2021-04-26 21:00:00
2127,GBPAUD_i,1.78132,1.78192,1.78114,1.78251,1.781825,1.7818566666666669,1.7818725,1.7817225,2251,2021-04-26 22:00:00
2128,GBPAUD_i,1.78192,1.7816100000000001,1.7815400000000001,1.78237,1.781955,1.78184,1.7817825000000003,1.78186,1632,2021-04-26 23:00:00
2129,GBPAUD_i,1.7814999999999999,1.7803499999999999,1.7792,1.78197,1.7805849999999999,1.7805066666666665,1.7804674999999999,1.7807549999999996,956,2021-04-27 00:00:00
2130,GBPAUD_i,1.7803200000000001,1.78187,1.78015,1.7825,1.7813249999999998,1.7815066666666663,1.7815974999999997,1.7812099999999997,698,2021-04-27 01:00:00
2131,GBPAUD_i,1.7818800000000001,1.78174,1.78122,1.7822900000000002,1.781755,1.78175,1.7817475,1.7817825,869,2021-04-27 02:00:00
2132,GBPAUD_i,1.78171,1.7822200000000001,1.78084,1.78281,1.781825,1.7819566666666666,1.7820225,1.781895,1891,2021-04-27 03:00:00
2133,GBPAUD_i,1.78224,1.7823600000000002,1.7816800000000002,1.78282,1.7822500000000001,1.7822866666666668,1.782305,1.782275,2403,2021-04-27 04:00:00
2134,GBPAUD_i,1.78235,1.78225,1.78221,1.78327,1.78274,1.7825766666666667,1.782495,1.78252,1688,2021-04-27 05:00:00
2135,GBPAUD_i,1.78227,1.7828300000000001,1.78126,1.78302,1.78214,1.7823700000000002,1.7824850000000003,1.7823450000000003,1397,2021-04-27 06:00:00
2136,GBPAUD_i,1.78285,1.7824900000000001,1.78233,1.78314,1.782735,1.7826533333333334,1.7826125000000002,1.7827025,968,2021-04-27 07:00:00
2137,GBPAUD_i,1.78253,1.7810899999999998,1.78064,1.7827199999999999,1.78168,1.7814833333333333,1.781385,1.781745,1338,2021-04-27 08:00:00
2138,GBPAUD_i,1.7810899999999998,1.78246,1.7810899999999998,1.78295,1.78202,1.7821666666666667,1.7822399999999998,1.7818975,2640,2021-04-27 09:00:00
2139,GBPAUD_i,1.78246,1.7837100000000001,1.78158,1.78413,1.782855,1.7831400000000002,1.7832825,1.7829700000000002,3706,2021-04-27 10:00:00
2140,GBPAUD_i,1.78368,1.78322,1.78287,1.78555,1.7842099999999999,1.78388,1.783715,1.78383,2992,2021-04-27 11:00:00
2141,GBPAUD_i,1.78322,1.78671,1.78312,1.78688,1.7850000000000001,1.78557,1.7858550000000002,1.7849825000000001,3057,2021-04-27 12:00:00
2142,GBPAUD_i,1.7867199999999999,1.78727,1.78634,1.78851,1.787425,1.7873733333333333,1.7873475,1.78721,3460,2021-04-27 13:00:00
2143,GBPAUD_i,1.78723,1.7856800000000002,1.78553,1.78775,1.78664,1.78632,1.78616,1.7865475,3211,2021-04-27 14:00:00
2144,GBPAUD_i,1.78572,1.78765,1.78567,1.78773,1.7867000000000002,1.787016666666667,1.7871750000000002,1.7866925,3318,2021-04-27 15:00:00
2145,GBPAUD_i,1.7877100000000001,1.78849,1.78583,1.78871,1.78727,1.7876766666666668,1.78788,1.7876850000000002,4765,2021-04-27 16:00:00
2146,GBPAUD_i,1.7885,1.78991,1.78796,1.79125,1.789605,1.7897066666666666,1.7897575,1.789405,5691,2021-04-27 17:00:00
