,NQ100_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
42,NQ100_i,11250.9,11403.3,11248.9,11435.0,11341.95,11362.4,11372.625,11334.525,12158,2020-11-04 03:00:00
43,NQ100_i,11404.0,11496.3,11327.3,11501.5,11414.4,11441.699999999999,11455.349999999999,11432.275,13855,2020-11-04 04:00:00
44,NQ100_i,11497.0,11646.8,11495.3,11779.9,11637.599999999999,11640.666666666666,11642.2,11604.75,21826,2020-11-04 05:00:00
45,NQ100_i,11646.8,11556.0,11488.6,11672.0,11580.3,11572.199999999999,11568.15,11590.849999999999,17471,2020-11-04 06:00:00
46,NQ100_i,11554.0,11536.9,11515.8,11623.1,11569.45,11558.6,11553.175000000001,11557.45,13857,2020-11-04 07:00:00
47,NQ100_i,11534.4,11511.2,11474.0,11567.3,11520.65,11517.5,11515.925,11521.725,10017,2020-11-04 08:00:00
48,NQ100_i,11511.2,11418.1,11316.5,11529.8,11423.15,11421.466666666667,11420.625,11443.900000000001,18114,2020-11-04 09:00:00
49,NQ100_i,11418.1,11558.0,11380.7,11590.7,11485.7,11509.800000000001,11521.85,11486.875,17468,2020-11-04 10:00:00
50,NQ100_i,11558.0,11583.2,11526.0,11644.2,11585.1,11584.466666666667,11584.150000000001,11577.85,12798,2020-11-04 11:00:00
51,NQ100_i,11582.7,11537.0,11463.5,11586.2,11524.85,11528.9,11530.925,11542.349999999999,11758,2020-11-04 12:00:00
52,NQ100_i,11535.7,11546.0,11473.2,11584.7,11528.95,11534.633333333333,11537.475,11534.900000000001,10173,2020-11-04 13:00:00
53,NQ100_i,11544.5,11663.0,11512.0,11666.7,11589.35,11613.9,11626.175,11596.55,11640,2020-11-04 14:00:00
54,NQ100_i,11662.2,11676.7,11645.6,11745.0,11695.3,11689.1,11686.0,11682.375,10521,2020-11-04 15:00:00
55,NQ100_i,11676.7,11657.7,11571.1,11698.0,11634.55,11642.266666666668,11646.125,11650.875,16738,2020-11-04 16:00:00
56,NQ100_i,11657.6,11794.1,11646.8,11809.3,11728.05,11750.066666666666,11761.074999999999,11726.949999999999,14262,2020-11-04 17:00:00
57,NQ100_i,11794.9,11813.6,11725.4,11824.4,11774.9,11787.800000000001,11794.25,11789.575,11389,2020-11-04 18:00:00
58,NQ100_i,11813.4,11816.4,11785.4,11853.6,11819.5,11818.466666666667,11817.95,11817.2,9539,2020-11-04 19:00:00
59,NQ100_i,11816.6,11796.1,11761.6,11835.6,11798.6,11797.766666666668,11797.35,11802.475,11696,2020-11-04 20:00:00
60,NQ100_i,11797.1,11795.7,11752.9,11821.4,11787.15,11790.0,11791.425,11791.775,11900,2020-11-04 21:00:00
61,NQ100_i,11796.6,11773.9,11741.6,11816.4,11779.0,11777.300000000001,11776.45,11782.125,12609,2020-11-04 22:00:00
62,NQ100_i,11831.3,11807.0,11786.1,11833.1,11809.6,11808.733333333332,11808.3,11814.375,2895,2020-11-05 01:00:00
63,NQ100_i,11807.5,11846.5,11802.3,11847.6,11824.95,11832.133333333333,11835.725,11825.975,5838,2020-11-05 02:00:00
64,NQ100_i,11846.6,11837.8,11832.8,11866.9,11849.849999999999,11845.833333333334,11843.825,11846.025,5675,2020-11-05 03:00:00
65,NQ100_i,11839.6,11828.9,11783.3,11848.4,11815.849999999999,11820.199999999999,11822.375,11825.05,5352,2020-11-05 04:00:00
66,NQ100_i,11828.6,11959.8,11827.8,11999.0,11913.4,11928.866666666667,11936.599999999999,11903.8,9087,2020-11-05 05:00:00
67,NQ100_i,11960.8,11949.3,11928.8,11978.8,11953.8,11952.299999999997,11951.55,11954.425,6324,2020-11-05 06:00:00
68,NQ100_i,11948.8,11979.3,11929.3,11989.8,11959.55,11966.133333333331,11969.425,11961.8,5898,2020-11-05 07:00:00
69,NQ100_i,11979.0,11940.3,11916.8,11986.0,11951.4,11947.699999999999,11945.849999999999,11955.525,6227,2020-11-05 08:00:00
70,NQ100_i,11940.5,12012.4,11932.0,12029.4,11980.7,11991.266666666668,11996.550000000001,11978.575,8633,2020-11-05 09:00:00
71,NQ100_i,12011.0,12042.8,11992.0,12059.0,12025.5,12031.266666666668,12034.150000000001,12026.2,7499,2020-11-05 10:00:00
72,NQ100_i,12041.4,12081.6,12024.4,12086.1,12055.25,12064.033333333333,12068.425,12058.375,6135,2020-11-05 11:00:00
73,NQ100_i,12081.4,12118.3,12079.3,12124.9,12102.099999999999,12107.5,12110.2,12100.975,6022,2020-11-05 12:00:00
74,NQ100_i,12117.9,12079.3,12079.3,12130.6,12104.95,12096.4,12092.125,12101.775,6366,2020-11-05 13:00:00
75,NQ100_i,12079.3,12090.6,12057.5,12094.5,12076.0,12080.866666666667,12083.3,12080.474999999999,6068,2020-11-05 14:00:00
76,NQ100_i,12090.6,12068.9,12066.9,12095.3,12081.099999999999,12077.033333333333,12075.0,12080.425,5367,2020-11-05 15:00:00
77,NQ100_i,12068.6,12078.4,11986.1,12100.4,12043.25,12054.966666666667,12060.825,12058.375,10544,2020-11-05 16:00:00
78,NQ100_i,12078.4,12083.5,12018.4,12120.4,12069.4,12074.1,12076.45,12075.175000000001,12116,2020-11-05 17:00:00
79,NQ100_i,12083.2,12032.6,12029.9,12093.5,12061.7,12052.0,12047.15,12059.8,10310,2020-11-05 18:00:00
80,NQ100_i,12032.9,12045.1,11987.9,12069.0,12028.45,12034.0,12036.775,12033.725,8415,2020-11-05 19:00:00
81,NQ100_i,12046.6,12070.6,12040.9,12080.5,12060.7,12064.0,12065.65,12059.65,6042,2020-11-05 20:00:00
82,NQ100_i,12070.6,12115.0,12061.4,12124.9,12093.15,12100.433333333334,12104.075,12092.975,8169,2020-11-05 21:00:00
83,NQ100_i,12114.4,12077.9,12033.4,12119.4,12076.4,12076.9,12077.15,12086.275,9586,2020-11-05 22:00:00
84,NQ100_i,12078.4,12078.1,12040.9,12087.1,12064.0,12068.699999999999,12071.05,12071.125,3447,2020-11-06 01:00:00
85,NQ100_i,12076.1,12031.7,12030.9,12091.4,12061.15,12051.333333333334,12046.425,12057.525,5689,2020-11-06 02:00:00
86,NQ100_i,12032.9,12044.9,11989.4,12051.7,12020.55,12028.666666666666,12032.725,12029.725,6299,2020-11-06 03:00:00
87,NQ100_i,12045.4,12032.2,12017.5,12047.7,12032.6,12032.466666666667,12032.400000000001,12035.7,4743,2020-11-06 04:00:00
88,NQ100_i,12032.5,11965.9,11957.9,12034.0,11995.95,11985.933333333334,11980.925000000001,11997.575,4331,2020-11-06 05:00:00
89,NQ100_i,11965.6,11937.2,11922.1,11978.5,11950.3,11945.933333333334,11943.75,11950.85,6011,2020-11-06 06:00:00
90,NQ100_i,11937.2,11976.6,11934.1,11983.5,11958.8,11964.733333333332,11967.699999999999,11957.849999999999,4872,2020-11-06 07:00:00
91,NQ100_i,11976.7,11969.2,11941.0,11985.7,11963.35,11965.300000000001,11966.275000000001,11968.150000000001,5215,2020-11-06 08:00:00
92,NQ100_i,11969.2,11984.6,11955.2,12008.5,11981.85,11982.766666666668,11983.225,11979.375,6369,2020-11-06 09:00:00
93,NQ100_i,11985.1,11964.5,11959.4,12038.7,11999.05,11987.533333333333,11981.775,11986.925,7697,2020-11-06 10:00:00
94,NQ100_i,11964.9,11915.9,11912.0,11976.5,11944.25,11934.800000000001,11930.075,11942.325,6754,2020-11-06 11:00:00
95,NQ100_i,11916.4,11950.1,11878.9,11958.6,11918.75,11929.199999999999,11934.425,11926.0,8005,2020-11-06 12:00:00
96,NQ100_i,11950.4,11965.6,11947.0,11986.6,11966.8,11966.4,11966.199999999999,11962.4,5810,2020-11-06 13:00:00
97,NQ100_i,11962.6,11948.5,11933.6,12000.5,11967.05,11960.866666666667,11957.775,11961.3,6096,2020-11-06 14:00:00
98,NQ100_i,11948.6,12031.9,11929.0,12034.7,11981.85,11998.533333333333,12006.875,11986.05,6858,2020-11-06 15:00:00
99,NQ100_i,12032.0,11910.1,11894.1,12082.4,11988.25,11962.199999999999,11949.175,11979.65,13638,2020-11-06 16:00:00
100,NQ100_i,11909.1,11981.9,11899.0,12033.1,11966.05,11971.333333333334,11973.975,11955.775,10106,2020-11-06 17:00:00
101,NQ100_i,11981.4,12059.5,11972.4,12078.6,12025.5,12036.833333333334,12042.5,12022.975,10582,2020-11-06 18:00:00
102,NQ100_i,12059.6,12074.0,12037.2,12087.1,12062.150000000001,12066.1,12068.075,12064.475,8499,2020-11-06 19:00:00
103,NQ100_i,12074.0,12094.0,12070.9,12109.6,12090.25,12091.5,12092.125,12087.125,6234,2020-11-06 20:00:00
104,NQ100_i,12093.4,12072.5,12057.1,12112.5,12084.8,12080.699999999999,12078.65,12083.875,6212,2020-11-06 21:00:00
105,NQ100_i,12072.2,12090.4,12040.1,12118.1,12079.1,12082.866666666667,12084.75,12080.2,8863,2020-11-06 22:00:00
106,NQ100_i,12235.6,12243.4,12232.9,12267.1,12250.0,12247.800000000001,12246.7,12244.75,3007,2020-11-09 01:00:00
107,NQ100_i,12242.8,12300.6,12230.6,12321.7,12276.150000000001,12284.300000000001,12288.375,12273.925,5437,2020-11-09 02:00:00
108,NQ100_i,12299.9,12332.4,12299.8,12365.9,12332.849999999999,12332.699999999999,12332.625,12324.5,6667,2020-11-09 03:00:00
109,NQ100_i,12331.9,12338.3,12322.3,12354.7,12338.5,12338.433333333334,12338.400000000001,12336.800000000001,4356,2020-11-09 04:00:00
110,NQ100_i,12338.2,12370.4,12329.1,12382.3,12355.7,12360.6,12363.050000000001,12355.0,4154,2020-11-09 05:00:00
111,NQ100_i,12370.8,12404.1,12368.8,12417.8,12393.3,12396.9,12398.699999999999,12390.375,4860,2020-11-09 06:00:00
112,NQ100_i,12404.2,12392.2,12378.8,12414.2,12396.5,12395.066666666666,12394.349999999999,12397.349999999999,3767,2020-11-09 07:00:00
113,NQ100_i,12390.8,12348.2,12319.6,12392.9,12356.25,12353.566666666666,12352.224999999999,12362.875,7426,2020-11-09 08:00:00
114,NQ100_i,12348.7,12331.4,12298.8,12362.4,12330.599999999999,12330.866666666667,12331.0,12335.325,7232,2020-11-09 09:00:00
115,NQ100_i,12331.4,12340.1,12306.3,12356.3,12331.3,12334.233333333332,12335.699999999999,12333.525,7252,2020-11-09 10:00:00
116,NQ100_i,12340.3,12291.9,12270.3,12342.3,12306.3,12301.5,12299.1,12311.2,6702,2020-11-09 11:00:00
117,NQ100_i,12291.9,12320.1,12285.9,12325.7,12305.8,12310.566666666666,12312.949999999999,12305.9,4606,2020-11-09 12:00:00
118,NQ100_i,12320.4,12306.1,12263.1,12393.6,12328.35,12320.933333333334,12317.225,12320.800000000001,11562,2020-11-09 13:00:00
119,NQ100_i,12305.1,12126.7,11945.0,12305.9,12125.45,12125.866666666669,12126.075,12170.675000000001,25580,2020-11-09 14:00:00
120,NQ100_i,12127.1,12173.2,12081.8,12296.6,12189.2,12183.866666666669,12181.2,12169.675000000001,17622,2020-11-09 15:00:00
121,NQ100_i,12173.2,12123.7,12053.2,12227.3,12140.25,12134.733333333332,12131.974999999999,12144.349999999999,22402,2020-11-09 16:00:00
122,NQ100_i,12122.8,12170.4,12117.2,12270.2,12193.7,12185.933333333334,12182.050000000001,12170.150000000001,18681,2020-11-09 17:00:00
123,NQ100_i,12171.4,12124.2,12085.4,12196.7,12141.05,12135.433333333334,12132.625,12144.425000000001,16274,2020-11-09 18:00:00
124,NQ100_i,12124.9,12128.7,12076.7,12148.2,12112.45,12117.866666666669,12120.575,12119.625000000002,12970,2020-11-09 19:00:00
125,NQ100_i,12130.4,12088.9,12067.2,12155.0,12111.1,12103.699999999999,12100.0,12110.375,9365,2020-11-09 20:00:00
126,NQ100_i,12088.4,12017.7,11983.4,12097.2,12040.3,12032.766666666668,12029.0,12046.675000000001,12289,2020-11-09 21:00:00
127,NQ100_i,12017.4,11837.4,11823.9,12056.4,11940.15,11905.9,11888.775,11933.775,14879,2020-11-09 22:00:00
128,NQ100_i,11901.3,11865.3,11860.7,11908.8,11884.75,11878.266666666668,11875.025000000001,11884.025000000001,2483,2020-11-10 01:00:00
129,NQ100_i,11865.7,11841.4,11800.7,11873.7,11837.2,11838.6,11839.300000000001,11845.375,7462,2020-11-10 02:00:00
130,NQ100_i,11841.7,11880.8,11833.3,11902.3,11867.8,11872.133333333331,11874.3,11864.524999999998,6021,2020-11-10 03:00:00
131,NQ100_i,11880.7,11777.2,11763.0,11903.3,11833.15,11814.5,11805.175,11831.05,7103,2020-11-10 04:00:00
132,NQ100_i,11776.9,11728.7,11693.2,11800.7,11746.95,11740.866666666669,11737.825,11749.875000000002,8359,2020-11-10 05:00:00
133,NQ100_i,11729.0,11739.4,11720.8,11775.5,11748.15,11745.233333333332,11743.775,11741.175,7317,2020-11-10 06:00:00
134,NQ100_i,11739.5,11733.3,11727.2,11773.0,11750.1,11744.5,11741.7,11743.25,5951,2020-11-10 07:00:00
135,NQ100_i,11732.9,11806.5,11727.0,11825.4,11776.2,11786.300000000001,11791.35,11772.95,6943,2020-11-10 08:00:00
136,NQ100_i,11806.5,11793.2,11776.0,11838.2,11807.1,11802.466666666667,11800.150000000001,11803.475,9420,2020-11-10 09:00:00
137,NQ100_i,11792.8,11791.7,11775.9,11881.5,11828.7,11816.366666666669,11810.2,11810.475000000002,10011,2020-11-10 10:00:00
138,NQ100_i,11791.2,11734.9,11723.9,11799.4,11761.65,11752.733333333332,11748.275,11762.349999999999,9508,2020-11-10 11:00:00
139,NQ100_i,11735.0,11580.0,11576.2,11755.0,11665.6,11637.066666666666,11622.8,11661.55,10211,2020-11-10 12:00:00
140,NQ100_i,11580.0,11662.4,11563.9,11671.3,11617.599999999999,11632.533333333333,11640.0,11619.4,9078,2020-11-10 13:00:00
141,NQ100_i,11662.9,11629.8,11620.4,11689.0,11654.7,11646.4,11642.25,11650.525,9535,2020-11-10 14:00:00
142,NQ100_i,11629.8,11678.0,11614.4,11680.5,11647.45,11657.633333333333,11662.725,11650.675,7970,2020-11-10 15:00:00
143,NQ100_i,11676.7,11660.4,11623.9,11759.6,11691.75,11681.300000000001,11676.075,11680.150000000001,13520,2020-11-10 16:00:00
144,NQ100_i,11661.9,11578.6,11514.4,11699.9,11607.15,11597.633333333333,11592.875,11613.7,16399,2020-11-10 17:00:00
145,NQ100_i,11579.1,11670.1,11572.6,11733.6,11653.1,11658.766666666668,11661.6,11638.85,12464,2020-11-10 18:00:00
146,NQ100_i,11670.3,11706.9,11668.4,11754.4,11711.4,11709.9,11709.15,11700.0,12236,2020-11-10 19:00:00
147,NQ100_i,11706.6,11665.6,11587.1,11744.1,11665.6,11665.6,11665.6,11675.85,11015,2020-11-10 20:00:00
148,NQ100_i,11665.1,11636.1,11585.2,11700.1,11642.650000000001,11640.466666666667,11639.375,11646.625,15736,2020-11-10 21:00:00
149,NQ100_i,11634.4,11632.6,11596.0,11671.9,11633.95,11633.5,11633.275,11633.725,13258,2020-11-10 22:00:00
150,NQ100_i,11645.2,11608.2,11595.2,11651.5,11623.35,11618.300000000001,11615.775000000001,11625.025000000001,3345,2020-11-11 01:00:00
151,NQ100_i,11608.8,11627.0,11590.3,11635.6,11612.95,11617.633333333333,11619.975,11615.425,6576,2020-11-11 02:00:00
152,NQ100_i,11625.2,11659.6,11596.7,11662.8,11629.75,11639.699999999999,11644.675,11636.075,5953,2020-11-11 03:00:00
153,NQ100_i,11659.6,11687.8,11656.3,11708.3,11682.3,11684.133333333331,11685.05,11677.999999999998,5608,2020-11-11 04:00:00
154,NQ100_i,11688.2,11680.3,11648.0,11699.5,11673.75,11675.933333333334,11677.025000000001,11679.0,4777,2020-11-11 05:00:00
155,NQ100_i,11680.7,11675.1,11654.6,11683.2,11668.900000000001,11670.966666666667,11672.0,11673.400000000001,4769,2020-11-11 06:00:00
156,NQ100_i,11675.1,11671.1,11653.5,11687.3,11670.4,11670.633333333333,11670.75,11671.75,4204,2020-11-11 07:00:00
157,NQ100_i,11670.2,11677.1,11660.2,11698.3,11679.25,11678.533333333333,11678.175,11676.45,4051,2020-11-11 08:00:00
158,NQ100_i,11677.6,11603.2,11586.2,11702.0,11644.1,11630.466666666667,11623.650000000001,11642.25,7485,2020-11-11 09:00:00
159,NQ100_i,11603.7,11754.7,11601.7,11769.1,11685.400000000001,11708.5,11720.05,11682.3,10282,2020-11-11 10:00:00
160,NQ100_i,11756.2,11742.2,11716.6,11761.0,11738.8,11739.933333333334,11740.5,11744.0,7386,2020-11-11 11:00:00
161,NQ100_i,11741.8,11750.8,11721.2,11759.2,11740.2,11743.733333333332,11745.5,11743.25,5726,2020-11-11 12:00:00
162,NQ100_i,11751.1,11756.2,11732.7,11783.2,11757.95,11757.366666666669,11757.075,11755.800000000001,6771,2020-11-11 13:00:00
163,NQ100_i,11756.2,11770.0,11722.0,11781.5,11751.75,11757.833333333334,11760.875,11757.425,7134,2020-11-11 14:00:00
164,NQ100_i,11770.0,11743.6,11727.0,11794.7,11760.85,11755.1,11752.225,11758.825,6183,2020-11-11 15:00:00
165,NQ100_i,11743.0,11796.6,11713.7,11838.6,11776.150000000001,11782.966666666667,11786.375,11772.975,9796,2020-11-11 16:00:00
166,NQ100_i,11797.3,11816.8,11786.1,11853.3,11819.7,11818.733333333332,11818.25,11813.375,12713,2020-11-11 17:00:00
167,NQ100_i,11816.6,11874.4,11792.2,11874.7,11833.45,11847.1,11853.925000000001,11839.475,7385,2020-11-11 18:00:00
168,NQ100_i,11874.4,11867.8,11859.7,11897.7,11878.7,11875.066666666666,11873.25,11874.9,6245,2020-11-11 19:00:00
169,NQ100_i,11868.1,11879.3,11862.4,11903.6,11883.0,11881.766666666668,11881.150000000001,11878.35,5709,2020-11-11 20:00:00
170,NQ100_i,11879.6,11854.6,11838.6,11909.6,11874.1,11867.6,11864.35,11870.6,7362,2020-11-11 21:00:00
171,NQ100_i,11854.6,11892.8,11850.1,11907.3,11878.7,11883.4,11885.75,11876.199999999999,7775,2020-11-11 22:00:00
172,NQ100_i,11900.7,11907.5,11895.2,11921.0,11908.1,11907.9,11907.8,11906.099999999999,1678,2020-11-12 01:00:00
173,NQ100_i,11907.5,11879.5,11873.2,11912.7,11892.95,11888.466666666667,11886.225,11893.225,3908,2020-11-12 02:00:00
174,NQ100_i,11879.6,11855.2,11845.0,11894.5,11869.75,11864.9,11862.474999999999,11868.574999999999,4587,2020-11-12 03:00:00
175,NQ100_i,11855.2,11856.6,11823.0,11861.7,11842.35,11847.1,11849.475,11849.125,3784,2020-11-12 04:00:00
176,NQ100_i,11856.8,11813.5,11792.0,11863.2,11827.6,11822.9,11820.55,11831.375,5103,2020-11-12 05:00:00
177,NQ100_i,11813.6,11816.6,11807.5,11830.1,11818.8,11818.066666666666,11817.699999999999,11816.949999999999,3293,2020-11-12 06:00:00
178,NQ100_i,11816.8,11876.8,11816.0,11884.6,11850.3,11859.133333333331,11863.55,11848.55,5562,2020-11-12 07:00:00
179,NQ100_i,11876.5,11857.6,11838.2,11881.1,11859.650000000001,11858.966666666667,11858.625,11863.35,4356,2020-11-12 08:00:00
180,NQ100_i,11857.3,11852.5,11824.6,11877.7,11851.150000000001,11851.6,11851.825,11853.025000000001,5246,2020-11-12 09:00:00
181,NQ100_i,11852.2,11861.3,11834.0,11868.5,11851.25,11854.6,11856.275000000001,11854.0,5568,2020-11-12 10:00:00
182,NQ100_i,11861.7,11955.0,11854.7,11955.0,11904.85,11921.566666666666,11929.925,11906.599999999999,5495,2020-11-12 11:00:00
183,NQ100_i,11955.3,11949.0,11942.7,11975.7,11959.2,11955.800000000001,11954.1,11955.675,5288,2020-11-12 12:00:00
184,NQ100_i,11949.0,11937.5,11932.0,11960.7,11946.35,11943.4,11941.925,11944.8,4851,2020-11-12 13:00:00
185,NQ100_i,11937.2,11904.1,11884.7,11943.0,11913.85,11910.6,11908.975,11917.25,6280,2020-11-12 14:00:00
186,NQ100_i,11904.5,11926.6,11898.1,11945.2,11921.650000000001,11923.300000000001,11924.125,11918.6,4795,2020-11-12 15:00:00
187,NQ100_i,11926.5,11937.7,11892.2,11974.8,11933.5,11934.9,11935.599999999999,11932.8,10034,2020-11-12 16:00:00
188,NQ100_i,11937.4,11938.1,11918.3,11985.1,11951.7,11947.166666666666,11944.9,11944.725,9852,2020-11-12 17:00:00
189,NQ100_i,11937.8,11905.6,11868.1,11965.9,11917.0,11913.199999999999,11911.3,11919.349999999999,7908,2020-11-12 18:00:00
190,NQ100_i,11904.8,11847.4,11818.1,11926.7,11872.400000000001,11864.066666666668,11859.900000000001,11874.25,8167,2020-11-12 19:00:00
191,NQ100_i,11847.7,11868.4,11798.3,11870.4,11834.349999999999,11845.699999999999,11851.375,11846.2,9242,2020-11-12 20:00:00
192,NQ100_i,11868.3,11814.6,11807.3,11885.8,11846.55,11835.9,11830.574999999999,11844.0,9132,2020-11-12 21:00:00
193,NQ100_i,11814.7,11835.1,11787.1,11842.6,11814.85,11821.6,11824.975,11819.875,9734,2020-11-12 22:00:00
194,NQ100_i,11865.1,11861.4,11858.4,11873.7,11866.05,11864.5,11863.725,11864.65,1801,2020-11-13 01:00:00
195,NQ100_i,11861.4,11837.3,11833.7,11867.3,11850.5,11846.1,11843.900000000001,11849.925000000001,3476,2020-11-13 02:00:00
196,NQ100_i,11837.8,11823.4,11819.9,11858.9,11839.4,11834.066666666666,11831.4,11835.0,4356,2020-11-13 03:00:00
197,NQ100_i,11822.8,11849.7,11814.2,11854.9,11834.55,11839.6,11842.125,11835.400000000001,3443,2020-11-13 04:00:00
198,NQ100_i,11850.1,11849.8,11841.2,11858.9,11850.05,11849.966666666665,11849.925,11849.999999999998,2556,2020-11-13 05:00:00
199,NQ100_i,11849.6,11872.7,11845.7,11879.3,11862.5,11865.9,11867.599999999999,11861.824999999999,2752,2020-11-13 06:00:00
200,NQ100_i,11872.7,11860.2,11852.2,11877.9,11865.05,11863.433333333334,11862.625,11865.75,2627,2020-11-13 07:00:00
