,XRPUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
26,XRPUSD_i,0.56669,0.57335,0.56061,0.5798,0.5702050000000001,0.5712533333333334,0.5717775,0.5701125,12743,2021-03-23 10:00:00
27,XRPUSD_i,0.57335,0.57908,0.57257,0.58295,0.57776,0.5782,0.57842,0.5769875,12693,2021-03-23 11:00:00
28,XRPUSD_i,0.57907,0.57056,0.56799,0.5806,0.574295,0.57305,0.5724275,0.5745549999999999,10273,2021-03-23 12:00:00
29,XRPUSD_i,0.57056,0.56268,0.5568,0.57693,0.566865,0.5654699999999999,0.5647724999999999,0.5667424999999999,12198,2021-03-23 13:00:00
30,XRPUSD_i,0.56268,0.57239,0.56268,0.57758,0.57013,0.5708833333333333,0.57126,0.5688325,13117,2021-03-23 14:00:00
31,XRPUSD_i,0.57239,0.56967,0.56388,0.5796,0.57174,0.5710500000000001,0.570705,0.571385,13521,2021-03-23 15:00:00
32,XRPUSD_i,0.56967,0.56706,0.55798,0.57154,0.56476,0.5655266666666666,0.56591,0.5665625,12558,2021-03-23 16:00:00
33,XRPUSD_i,0.56706,0.56612,0.56251,0.56976,0.566135,0.56613,0.5661275,0.5663625,10583,2021-03-23 17:00:00
34,XRPUSD_i,0.56612,0.56198,0.5536,0.56942,0.56151,0.5616666666666666,0.561745,0.5627800000000001,15606,2021-03-23 18:00:00
35,XRPUSD_i,0.56198,0.55866,0.55427,0.56383,0.55905,0.5589200000000001,0.5588550000000001,0.5596850000000001,11185,2021-03-23 19:00:00
36,XRPUSD_i,0.55866,0.55236,0.54988,0.56104,0.5554600000000001,0.5544266666666667,0.55391,0.555485,10879,2021-03-23 20:00:00
37,XRPUSD_i,0.55236,0.54731,0.54635,0.55634,0.551345,0.5499999999999999,0.5493275,0.5505899999999999,12195,2021-03-23 21:00:00
38,XRPUSD_i,0.54731,0.54185,0.53911,0.55284,0.545975,0.5446,0.5439125,0.5452775,14665,2021-03-23 22:00:00
39,XRPUSD_i,0.54834,0.54671,0.54535,0.55503,0.55019,0.54903,0.54845,0.5488575,12079,2021-03-24 00:00:00
40,XRPUSD_i,0.54671,0.54762,0.54671,0.55877,0.55274,0.5510333333333334,0.55018,0.5499525000000001,11057,2021-03-24 01:00:00
41,XRPUSD_i,0.54762,0.53591,0.53444,0.55051,0.542475,0.5402866666666667,0.5391925,0.5421199999999999,13845,2021-03-24 02:00:00
42,XRPUSD_i,0.53591,0.54178,0.53535,0.54335,0.53935,0.5401600000000001,0.5405650000000001,0.5390975,8372,2021-03-24 03:00:00
43,XRPUSD_i,0.54176,0.54213,0.53801,0.54324,0.5406249999999999,0.5411266666666666,0.5413775,0.541285,7166,2021-03-24 04:00:00
44,XRPUSD_i,0.54213,0.54239,0.53935,0.54469,0.54202,0.5421433333333333,0.542205,0.5421400000000001,6861,2021-03-24 05:00:00
45,XRPUSD_i,0.54239,0.54218,0.5414,0.55057,0.5459849999999999,0.5447166666666666,0.5440825,0.544135,8785,2021-03-24 06:00:00
46,XRPUSD_i,0.54218,0.54529,0.53876,0.54631,0.542535,0.5434533333333333,0.5439125,0.543135,7946,2021-03-24 07:00:00
47,XRPUSD_i,0.54528,0.54538,0.53872,0.54824,0.54348,0.5441133333333333,0.54443,0.544405,8273,2021-03-24 08:00:00
48,XRPUSD_i,0.54539,0.54515,0.54468,0.55222,0.5484500000000001,0.5473500000000001,0.5468000000000001,0.5468600000000001,9119,2021-03-24 09:00:00
49,XRPUSD_i,0.54515,0.55591,0.54514,0.55796,0.55155,0.5530033333333333,0.5537299999999999,0.55104,10625,2021-03-24 10:00:00
50,XRPUSD_i,0.55591,0.55193,0.55127,0.55722,0.5542450000000001,0.5534733333333334,0.5530875000000001,0.5540825,8197,2021-03-24 11:00:00
51,XRPUSD_i,0.55193,0.55093,0.54935,0.55263,0.55099,0.55097,0.55096,0.55121,6326,2021-03-24 12:00:00
52,XRPUSD_i,0.55093,0.54836,0.54444,0.55163,0.548035,0.5481433333333333,0.5481975,0.54884,5480,2021-03-24 13:00:00
53,XRPUSD_i,0.54804,0.55428,0.54788,0.55631,0.552095,0.5528233333333333,0.5531874999999999,0.5516274999999999,8843,2021-03-24 14:00:00
54,XRPUSD_i,0.55428,0.55339,0.55235,0.56089,0.55662,0.5555433333333334,0.555005,0.5552275,10693,2021-03-24 15:00:00
55,XRPUSD_i,0.55339,0.5508,0.54944,0.55465,0.552045,0.55163,0.5514224999999999,0.5520700000000001,6242,2021-03-24 16:00:00
56,XRPUSD_i,0.5508,0.54829,0.54573,0.55325,0.54949,0.5490900000000001,0.5488900000000001,0.5495175000000001,7371,2021-03-24 17:00:00
57,XRPUSD_i,0.54829,0.54404,0.5418,0.54893,0.545365,0.5449233333333333,0.5447025,0.5457650000000001,8901,2021-03-24 18:00:00
58,XRPUSD_i,0.54404,0.54325,0.54135,0.54657,0.54396,0.5437233333333333,0.543605,0.5438025,7578,2021-03-24 19:00:00
59,XRPUSD_i,0.54325,0.53675,0.53675,0.54528,0.541015,0.5395933333333334,0.5388825,0.5405075,7081,2021-03-24 20:00:00
60,XRPUSD_i,0.53675,0.5173,0.50654,0.53939,0.522965,0.5210766666666666,0.5201325,0.524995,22167,2021-03-24 21:00:00
61,XRPUSD_i,0.51722,0.52093,0.50635,0.524,0.5151749999999999,0.5170933333333333,0.5180524999999999,0.517125,17374,2021-03-24 22:00:00
62,XRPUSD_i,0.51897,0.47648,0.44907,0.51897,0.48402,0.4815066666666667,0.48025,0.49087250000000004,38225,2021-03-25 00:00:00
63,XRPUSD_i,0.47648,0.47837,0.47311,0.48747,0.48029,0.47964999999999997,0.47933,0.4788575,17905,2021-03-25 01:00:00
64,XRPUSD_i,0.47835,0.48466,0.47241,0.4903,0.481355,0.4824566666666666,0.4830074999999999,0.48142999999999997,17388,2021-03-25 02:00:00
65,XRPUSD_i,0.48466,0.46616,0.46577,0.48587,0.47582,0.4726000000000001,0.47099,0.475615,14316,2021-03-25 03:00:00
66,XRPUSD_i,0.46614,0.47247,0.45455,0.4775,0.466025,0.46817333333333333,0.4692475,0.467665,18765,2021-03-25 04:00:00
67,XRPUSD_i,0.47247,0.48177,0.46935,0.48337,0.47636,0.47816333333333333,0.479065,0.47674,13251,2021-03-25 05:00:00
68,XRPUSD_i,0.48158,0.48657,0.47756,0.48868,0.48312,0.48427,0.48484499999999997,0.4835975,11873,2021-03-25 06:00:00
69,XRPUSD_i,0.48657,0.49275,0.48485,0.49554,0.490195,0.49104666666666663,0.4914725,0.48992749999999996,10691,2021-03-25 07:00:00
70,XRPUSD_i,0.49275,0.49404,0.49274,0.50026,0.49650000000000005,0.49568000000000006,0.49527000000000004,0.49494750000000004,9709,2021-03-25 08:00:00
71,XRPUSD_i,0.49405,0.48545,0.48487,0.49594,0.490405,0.4887533333333333,0.48792749999999996,0.49007749999999994,7704,2021-03-25 09:00:00
72,XRPUSD_i,0.48545,0.50233,0.48435,0.50233,0.49334,0.49633666666666665,0.497835,0.49361499999999997,9995,2021-03-25 10:00:00
73,XRPUSD_i,0.50233,0.50166,0.49974,0.51098,0.50536,0.5041266666666667,0.50351,0.5036775,13366,2021-03-25 11:00:00
74,XRPUSD_i,0.50165,0.50816,0.49839,0.50856,0.503475,0.5050366666666667,0.5058175,0.50419,9810,2021-03-25 12:00:00
75,XRPUSD_i,0.50816,0.49573,0.49447,0.50881,0.50164,0.49967,0.498685,0.5017925,11760,2021-03-25 13:00:00
76,XRPUSD_i,0.49573,0.48794,0.47304,0.49782,0.48543000000000003,0.4862666666666667,0.48668500000000003,0.4886325,24612,2021-03-25 14:00:00
77,XRPUSD_i,0.48795,0.49259,0.48135,0.49684,0.489095,0.49026,0.49084249999999996,0.4896825,16378,2021-03-25 15:00:00
78,XRPUSD_i,0.49259,0.49168,0.48918,0.49849,0.493835,0.4931166666666667,0.49275750000000007,0.492985,12463,2021-03-25 16:00:00
79,XRPUSD_i,0.4917,0.48732,0.48352,0.49234,0.48793,0.48772666666666664,0.487625,0.48872,12395,2021-03-25 17:00:00
80,XRPUSD_i,0.48732,0.49008,0.48096,0.49434,0.48765000000000003,0.48846000000000006,0.48886500000000005,0.488175,16003,2021-03-25 18:00:00
81,XRPUSD_i,0.49008,0.49988,0.48832,0.50011,0.494215,0.49610333333333334,0.4970475,0.4945975,11407,2021-03-25 19:00:00
82,XRPUSD_i,0.49988,0.50571,0.49585,0.50749,0.5016700000000001,0.5030166666666668,0.5036900000000001,0.5022325000000001,12373,2021-03-25 20:00:00
83,XRPUSD_i,0.50571,0.51903,0.49955,0.51934,0.509445,0.5126400000000001,0.5142375,0.5109075000000001,13704,2021-03-25 21:00:00
84,XRPUSD_i,0.51901,0.51251,0.5088,0.52155,0.5151749999999999,0.5142866666666667,0.5138425,0.5154675,12027,2021-03-25 22:00:00
85,XRPUSD_i,0.51758,0.50825,0.5053,0.52274,0.5140199999999999,0.5120966666666665,0.5111349999999999,0.5134675,11554,2021-03-26 00:00:00
86,XRPUSD_i,0.50825,0.5093,0.50703,0.51484,0.5109349999999999,0.51039,0.5101175,0.509855,11502,2021-03-26 01:00:00
87,XRPUSD_i,0.5093,0.52977,0.50912,0.53236,0.52074,0.52375,0.525255,0.5201375,15609,2021-03-26 02:00:00
88,XRPUSD_i,0.52977,0.53153,0.52485,0.53443,0.52964,0.5302699999999999,0.530585,0.530145,13018,2021-03-26 03:00:00
89,XRPUSD_i,0.53153,0.5249,0.52194,0.53263,0.527285,0.52649,0.5260925000000001,0.52775,9918,2021-03-26 04:00:00
90,XRPUSD_i,0.5249,0.53278,0.52486,0.535,0.52993,0.53088,0.531355,0.529385,9265,2021-03-26 05:00:00
91,XRPUSD_i,0.53278,0.53194,0.52685,0.5339,0.530375,0.5308966666666667,0.5311575000000001,0.5313675,9781,2021-03-26 06:00:00
92,XRPUSD_i,0.53176,0.52864,0.52835,0.53418,0.531265,0.53039,0.5299525,0.5307325,7252,2021-03-26 07:00:00
93,XRPUSD_i,0.52867,0.53105,0.52645,0.53269,0.52957,0.5300633333333333,0.5303100000000001,0.5297149999999999,6290,2021-03-26 08:00:00
94,XRPUSD_i,0.53105,0.53645,0.52796,0.5377,0.5328299999999999,0.5340366666666666,0.5346399999999999,0.5332899999999999,9655,2021-03-26 09:00:00
95,XRPUSD_i,0.53645,0.52992,0.52789,0.53851,0.5332,0.5321066666666666,0.53156,0.5331925,9239,2021-03-26 10:00:00
96,XRPUSD_i,0.52992,0.53101,0.52835,0.53406,0.5312049999999999,0.53114,0.5311075,0.530835,8495,2021-03-26 11:00:00
97,XRPUSD_i,0.53101,0.54401,0.52835,0.54845,0.5384,0.54027,0.541205,0.537955,11790,2021-03-26 12:00:00
98,XRPUSD_i,0.54401,0.56382,0.54268,0.57535,0.559015,0.5606166666666667,0.5614175,0.556465,25558,2021-03-26 13:00:00
99,XRPUSD_i,0.56304,0.55381,0.55097,0.56536,0.558165,0.5567133333333333,0.5559875,0.558295,16586,2021-03-26 14:00:00
100,XRPUSD_i,0.55381,0.55294,0.54968,0.55724,0.55346,0.5532866666666666,0.5531999999999999,0.5534175,9648,2021-03-26 15:00:00
101,XRPUSD_i,0.55301,0.54265,0.54107,0.55625,0.54866,0.5466566666666667,0.545655,0.548245,10887,2021-03-26 16:00:00
102,XRPUSD_i,0.54265,0.54838,0.54057,0.54997,0.5452699999999999,0.5463066666666666,0.5468249999999999,0.5453925,8910,2021-03-26 17:00:00
103,XRPUSD_i,0.54838,0.5557,0.54444,0.56579,0.555115,0.55531,0.5554074999999999,0.5535775,18076,2021-03-26 18:00:00
104,XRPUSD_i,0.5557,0.5539,0.54905,0.5572,0.5531250000000001,0.5533833333333334,0.5535125000000001,0.5539625,9950,2021-03-26 19:00:00
105,XRPUSD_i,0.5539,0.54585,0.54424,0.55467,0.549455,0.5482533333333334,0.5476525,0.549665,8698,2021-03-26 20:00:00
106,XRPUSD_i,0.54585,0.55287,0.54585,0.55403,0.54994,0.5509166666666666,0.5514049999999999,0.54965,8009,2021-03-26 21:00:00
107,XRPUSD_i,0.55281,0.55722,0.55059,0.56134,0.555965,0.5563833333333333,0.5565925,0.55549,10384,2021-03-26 22:00:00
108,XRPUSD_i,0.54301,0.54543,0.54185,0.54579,0.54382,0.5443566666666667,0.544625,0.54402,6115,2021-03-29 01:00:00
109,XRPUSD_i,0.54527,0.54385,0.5436,0.5468,0.5451999999999999,0.54475,0.5445249999999999,0.5448799999999999,4770,2021-03-29 02:00:00
110,XRPUSD_i,0.54385,0.54709,0.54142,0.55385,0.547635,0.5474533333333333,0.5473625,0.5465525,8178,2021-03-29 03:00:00
111,XRPUSD_i,0.54709,0.55384,0.54435,0.55384,0.549095,0.5506766666666666,0.5514675,0.5497799999999999,6781,2021-03-29 04:00:00
112,XRPUSD_i,0.55384,0.55571,0.55157,0.56298,0.557275,0.5567533333333333,0.5564925,0.556025,10644,2021-03-29 05:00:00
113,XRPUSD_i,0.55571,0.55779,0.55435,0.55974,0.557045,0.5572933333333333,0.5574175,0.5568975,6950,2021-03-29 06:00:00
114,XRPUSD_i,0.55778,0.55427,0.55335,0.5594,0.5563750000000001,0.5556733333333334,0.5553225,0.5562,4965,2021-03-29 07:00:00
115,XRPUSD_i,0.55427,0.54785,0.54785,0.55553,0.55169,0.55041,0.54977,0.551375,6469,2021-03-29 08:00:00
116,XRPUSD_i,0.54785,0.55429,0.54785,0.55443,0.55114,0.55219,0.552715,0.551105,4464,2021-03-29 09:00:00
117,XRPUSD_i,0.55429,0.5544,0.55342,0.55883,0.556125,0.55555,0.5552625,0.5552349999999999,5632,2021-03-29 10:00:00
118,XRPUSD_i,0.55428,0.5611,0.55357,0.56229,0.55793,0.5589866666666667,0.5595150000000001,0.55781,7727,2021-03-29 11:00:00
119,XRPUSD_i,0.5611,0.56405,0.56108,0.56935,0.565215,0.5648266666666667,0.5646325,0.563895,7181,2021-03-29 12:00:00
120,XRPUSD_i,0.56405,0.56446,0.56085,0.5661,0.563475,0.5638033333333333,0.5639675,0.563865,5158,2021-03-29 13:00:00
121,XRPUSD_i,0.56446,0.5605,0.55863,0.56494,0.561785,0.5613566666666666,0.5611425,0.5621324999999999,4516,2021-03-29 14:00:00
122,XRPUSD_i,0.5605,0.56004,0.55985,0.5652,0.5625249999999999,0.5616966666666666,0.5612824999999999,0.5613975,7269,2021-03-29 15:00:00
123,XRPUSD_i,0.56004,0.55757,0.55735,0.56067,0.55901,0.5585300000000001,0.5582900000000001,0.5589075,4435,2021-03-29 16:00:00
124,XRPUSD_i,0.55751,0.5568,0.55535,0.55909,0.55722,0.55708,0.55701,0.5571875,6306,2021-03-29 17:00:00
125,XRPUSD_i,0.5568,0.55433,0.55035,0.55789,0.55412,0.55419,0.554225,0.5548424999999999,8903,2021-03-29 18:00:00
126,XRPUSD_i,0.55433,0.56136,0.55287,0.56144,0.5571550000000001,0.5585566666666667,0.5592575000000001,0.5575000000000001,8164,2021-03-29 19:00:00
127,XRPUSD_i,0.56136,0.56435,0.56009,0.56924,0.564665,0.5645600000000001,0.5645075,0.56376,10535,2021-03-29 20:00:00
128,XRPUSD_i,0.56435,0.56146,0.55935,0.5654,0.5623750000000001,0.56207,0.5619175,0.56264,7172,2021-03-29 21:00:00
129,XRPUSD_i,0.56146,0.56166,0.55885,0.56239,0.5606199999999999,0.5609666666666666,0.56114,0.56109,5800,2021-03-29 22:00:00
130,XRPUSD_i,0.56166,0.55932,0.55685,0.56481,0.5608299999999999,0.5603266666666666,0.560075,0.5606599999999999,8359,2021-03-29 23:00:00
131,XRPUSD_i,0.56009,0.56404,0.55852,0.56498,0.56175,0.5625133333333333,0.5628949999999999,0.5619075,5512,2021-03-30 01:00:00
132,XRPUSD_i,0.56404,0.56442,0.56035,0.56657,0.5634600000000001,0.5637800000000001,0.5639400000000001,0.563845,6334,2021-03-30 02:00:00
133,XRPUSD_i,0.56442,0.56249,0.55985,0.56836,0.564105,0.5635666666666667,0.5632975,0.5637800000000001,8086,2021-03-30 03:00:00
134,XRPUSD_i,0.56249,0.55992,0.55785,0.56263,0.56024,0.5601333333333333,0.5600799999999999,0.5607225,5196,2021-03-30 04:00:00
135,XRPUSD_i,0.55993,0.56083,0.55789,0.56199,0.55994,0.5602366666666666,0.560385,0.56016,7349,2021-03-30 05:00:00
136,XRPUSD_i,0.56083,0.55909,0.55788,0.5625,0.56019,0.5598233333333332,0.5596399999999999,0.560075,6714,2021-03-30 06:00:00
137,XRPUSD_i,0.55909,0.57656,0.55861,0.58554,0.572075,0.57357,0.5743175,0.56995,16303,2021-03-30 07:00:00
138,XRPUSD_i,0.57656,0.57278,0.57185,0.58122,0.576535,0.5752833333333333,0.5746574999999999,0.5756025,9363,2021-03-30 08:00:00
139,XRPUSD_i,0.57278,0.57559,0.57135,0.57735,0.57435,0.5747633333333334,0.57497,0.5742675,7664,2021-03-30 09:00:00
140,XRPUSD_i,0.57559,0.57765,0.57385,0.57998,0.5769150000000001,0.57716,0.5772825,0.5767675000000001,7676,2021-03-30 10:00:00
141,XRPUSD_i,0.57764,0.56951,0.56835,0.58026,0.5743050000000001,0.5727066666666667,0.5719075,0.57394,8280,2021-03-30 11:00:00
142,XRPUSD_i,0.56951,0.57614,0.56858,0.57625,0.572415,0.5736566666666666,0.5742775,0.5726199999999999,8000,2021-03-30 12:00:00
143,XRPUSD_i,0.57602,0.57574,0.57437,0.58124,0.577805,0.5771166666666666,0.5767725,0.5768424999999999,9392,2021-03-30 13:00:00
144,XRPUSD_i,0.57574,0.57828,0.57443,0.57896,0.576695,0.5772233333333333,0.5774874999999999,0.5768525,5655,2021-03-30 14:00:00
145,XRPUSD_i,0.57828,0.57536,0.57443,0.57917,0.5768,0.5763199999999999,0.5760799999999999,0.5768099999999999,5407,2021-03-30 15:00:00
146,XRPUSD_i,0.57518,0.57195,0.57035,0.57732,0.5738350000000001,0.5732066666666668,0.5728925,0.5737000000000001,6994,2021-03-30 16:00:00
147,XRPUSD_i,0.57195,0.56265,0.55985,0.57255,0.5662,0.5650166666666667,0.5644250000000001,0.5667500000000001,10339,2021-03-30 17:00:00
148,XRPUSD_i,0.56265,0.56115,0.55962,0.56615,0.5628850000000001,0.5623066666666667,0.5620175000000001,0.5623925000000001,7760,2021-03-30 18:00:00
149,XRPUSD_i,0.56115,0.56301,0.56035,0.56574,0.563045,0.5630333333333334,0.5630275,0.5625625000000001,6059,2021-03-30 19:00:00
150,XRPUSD_i,0.56301,0.56358,0.56202,0.56535,0.563685,0.56365,0.5636325,0.56349,3826,2021-03-30 20:00:00
151,XRPUSD_i,0.56358,0.56381,0.56249,0.56656,0.5645249999999999,0.5642866666666667,0.5641675,0.56411,4257,2021-03-30 21:00:00
152,XRPUSD_i,0.56381,0.56509,0.56113,0.5656,0.563365,0.56394,0.5642275,0.5639075,3872,2021-03-30 22:00:00
153,XRPUSD_i,0.56509,0.56121,0.55931,0.56532,0.562315,0.5619466666666667,0.5617624999999999,0.5627325,6007,2021-03-30 23:00:00
154,XRPUSD_i,0.56432,0.56409,0.56136,0.56461,0.562985,0.5633533333333333,0.5635375,0.563595,4551,2021-03-31 01:00:00
155,XRPUSD_i,0.56409,0.56128,0.55985,0.5641,0.561975,0.5617433333333334,0.5616275,0.56233,4215,2021-03-31 02:00:00
156,XRPUSD_i,0.56128,0.56835,0.56031,0.57022,0.5652649999999999,0.5662933333333333,0.5668075,0.56504,5261,2021-03-31 03:00:00
157,XRPUSD_i,0.56835,0.56441,0.56436,0.57056,0.56746,0.5664433333333333,0.565935,0.56692,6006,2021-03-31 04:00:00
158,XRPUSD_i,0.56441,0.56025,0.56008,0.56451,0.562295,0.5616133333333333,0.5612725,0.5623125,3763,2021-03-31 05:00:00
159,XRPUSD_i,0.56025,0.5503,0.52455,0.56025,0.5424,0.5450333333333334,0.54635,0.5488375,22863,2021-03-31 06:00:00
160,XRPUSD_i,0.5503,0.55127,0.54635,0.55302,0.549685,0.5502133333333333,0.5504775000000001,0.550235,9630,2021-03-31 07:00:00
161,XRPUSD_i,0.55127,0.55451,0.54927,0.55533,0.5523,0.5530366666666667,0.553405,0.5525950000000001,6651,2021-03-31 08:00:00
162,XRPUSD_i,0.55451,0.56069,0.55251,0.5613,0.556905,0.5581666666666667,0.5587975000000001,0.5572525,9210,2021-03-31 09:00:00
163,XRPUSD_i,0.56069,0.54822,0.54113,0.56424,0.552685,0.5511966666666667,0.5504525,0.55357,11700,2021-03-31 10:00:00
164,XRPUSD_i,0.54822,0.54632,0.53135,0.54951,0.54043,0.5423933333333334,0.543375,0.5438500000000001,17365,2021-03-31 11:00:00
165,XRPUSD_i,0.54632,0.54457,0.54348,0.54792,0.5457,0.5453233333333333,0.5451349999999999,0.5455725,8646,2021-03-31 12:00:00
166,XRPUSD_i,0.54457,0.5434,0.53491,0.54685,0.54088,0.5417200000000001,0.5421400000000001,0.5424325000000001,10334,2021-03-31 13:00:00
167,XRPUSD_i,0.54332,0.54639,0.54287,0.54779,0.54533,0.5456833333333333,0.54586,0.5450925,7529,2021-03-31 14:00:00
168,XRPUSD_i,0.54639,0.54847,0.54387,0.54886,0.546365,0.5470666666666667,0.5474175,0.5468975,7254,2021-03-31 15:00:00
169,XRPUSD_i,0.54847,0.55215,0.5475,0.55357,0.550535,0.5510733333333334,0.5513425000000001,0.5504225,6465,2021-03-31 16:00:00
170,XRPUSD_i,0.55215,0.54629,0.54192,0.5532,0.54756,0.5471366666666667,0.546925,0.54839,8792,2021-03-31 17:00:00
171,XRPUSD_i,0.54629,0.547,0.54535,0.55253,0.54894,0.5482933333333334,0.5479700000000001,0.5477925,9349,2021-03-31 18:00:00
172,XRPUSD_i,0.547,0.54491,0.54286,0.54864,0.54575,0.54547,0.54533,0.5458525,7291,2021-03-31 19:00:00
173,XRPUSD_i,0.54485,0.55149,0.54385,0.5582,0.551025,0.55118,0.5512575,0.5495975,9721,2021-03-31 20:00:00
174,XRPUSD_i,0.55149,0.55113,0.5496,0.55375,0.5516749999999999,0.5514933333333333,0.5514025,0.5514924999999999,6457,2021-03-31 21:00:00
175,XRPUSD_i,0.55113,0.54833,0.54665,0.55343,0.55004,0.54947,0.549185,0.549885,8723,2021-03-31 22:00:00
176,XRPUSD_i,0.54833,0.56243,0.54435,0.56402,0.5541849999999999,0.5569333333333333,0.5583075,0.5547825,11067,2021-03-31 23:00:00
177,XRPUSD_i,0.55887,0.56595,0.55585,0.56834,0.562095,0.56338,0.5640225,0.5622525,8857,2021-04-01 01:00:00
178,XRPUSD_i,0.56592,0.56816,0.56519,0.57462,0.569905,0.5693233333333333,0.5690325,0.5684724999999999,13607,2021-04-01 02:00:00
179,XRPUSD_i,0.56816,0.56939,0.56285,0.57188,0.567365,0.56804,0.5683775,0.5680700000000001,7499,2021-04-01 03:00:00
180,XRPUSD_i,0.56939,0.57766,0.56798,0.59336,0.58067,0.5796666666666667,0.5791649999999999,0.5770974999999999,21438,2021-04-01 04:00:00
181,XRPUSD_i,0.57725,0.57522,0.5738,0.58272,0.57826,0.5772466666666666,0.5767399999999999,0.5772474999999999,10756,2021-04-01 05:00:00
182,XRPUSD_i,0.57522,0.57151,0.57015,0.57522,0.572685,0.5722933333333333,0.5720974999999999,0.573025,7757,2021-04-01 06:00:00
183,XRPUSD_i,0.57151,0.56996,0.56893,0.57659,0.57276,0.5718266666666667,0.5713600000000001,0.5717475000000001,6767,2021-04-01 07:00:00
184,XRPUSD_i,0.56996,0.56563,0.56379,0.57261,0.5682,0.5673433333333334,0.5669150000000001,0.5679975,8431,2021-04-01 08:00:00
185,XRPUSD_i,0.56559,0.56525,0.56285,0.56964,0.566245,0.5659133333333334,0.5657475000000001,0.5658325,6074,2021-04-01 09:00:00
186,XRPUSD_i,0.56525,0.56766,0.56135,0.56855,0.5649500000000001,0.5658533333333334,0.5663050000000001,0.5657025,8218,2021-04-01 10:00:00
