,NZDJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
56,NZDJPY_i,72.953,72.915,72.909,72.964,72.9365,72.92933333333333,72.92575000000001,72.93525,929,2020-12-23 07:00:00
57,NZDJPY_i,72.917,72.965,72.914,72.967,72.9405,72.94866666666667,72.95275000000001,72.94075000000001,1018,2020-12-23 08:00:00
58,NZDJPY_i,72.965,73.18,72.956,73.224,73.09,73.12,73.135,73.08125000000001,1726,2020-12-23 09:00:00
59,NZDJPY_i,73.184,73.17,73.119,73.201,73.16,73.16333333333334,73.165,73.1685,1883,2020-12-23 10:00:00
60,NZDJPY_i,73.167,73.234,73.159,73.279,73.219,73.22399999999999,73.22649999999999,73.20974999999999,1587,2020-12-23 11:00:00
61,NZDJPY_i,73.238,73.304,73.197,73.34,73.2685,73.28033333333333,73.28625,73.26975,1371,2020-12-23 12:00:00
62,NZDJPY_i,73.301,73.242,73.234,73.324,73.279,73.26666666666667,73.26050000000001,73.27525,1298,2020-12-23 13:00:00
63,NZDJPY_i,73.242,73.215,73.185,73.255,73.22,73.21833333333333,73.2175,73.22425,1464,2020-12-23 14:00:00
64,NZDJPY_i,73.215,73.2,73.147,73.272,73.2095,73.20633333333335,73.20475,73.20850000000002,2294,2020-12-23 15:00:00
65,NZDJPY_i,73.197,73.379,73.187,73.43,73.30850000000001,73.33200000000001,73.34375000000001,73.29825000000001,3282,2020-12-23 16:00:00
66,NZDJPY_i,73.382,73.404,73.314,73.455,73.3845,73.391,73.39425,73.38875,3137,2020-12-23 17:00:00
67,NZDJPY_i,73.405,73.472,73.398,73.529,73.4635,73.46633333333334,73.46775,73.451,2079,2020-12-23 18:00:00
68,NZDJPY_i,73.473,73.439,73.427,73.494,73.4605,73.45333333333333,73.44975,73.45824999999999,1570,2020-12-23 19:00:00
69,NZDJPY_i,73.439,73.516,73.429,73.532,73.4805,73.49233333333335,73.49825000000001,73.47900000000001,1074,2020-12-23 20:00:00
70,NZDJPY_i,73.516,73.431,73.425,73.542,73.48349999999999,73.466,73.45724999999999,73.4785,951,2020-12-23 21:00:00
71,NZDJPY_i,73.432,73.481,73.413,73.503,73.458,73.46566666666666,73.4695,73.45725,1074,2020-12-23 22:00:00
72,NZDJPY_i,73.481,73.444,73.444,73.553,73.4985,73.48033333333335,73.47125000000001,73.4805,835,2020-12-23 23:00:00
73,NZDJPY_i,73.445,73.377,73.377,73.475,73.42599999999999,73.40966666666667,73.4015,73.4185,299,2020-12-24 00:00:00
74,NZDJPY_i,73.378,73.492,73.377,73.513,73.445,73.46066666666667,73.4685,73.44,803,2020-12-24 01:00:00
75,NZDJPY_i,73.486,73.541,73.466,73.58,73.523,73.529,73.532,73.51825,1731,2020-12-24 02:00:00
76,NZDJPY_i,73.54,73.529,73.458,73.564,73.511,73.517,73.52,73.52275,1933,2020-12-24 03:00:00
77,NZDJPY_i,73.529,73.503,73.493,73.575,73.53399999999999,73.52366666666666,73.51849999999999,73.52499999999999,1232,2020-12-24 04:00:00
78,NZDJPY_i,73.503,73.525,73.433,73.536,73.4845,73.498,73.50475,73.49925,1241,2020-12-24 05:00:00
79,NZDJPY_i,73.525,73.449,73.434,73.525,73.4795,73.46933333333334,73.46425,73.48325,1035,2020-12-24 06:00:00
80,NZDJPY_i,73.449,73.465,73.417,73.487,73.452,73.45633333333333,73.4585,73.4545,1060,2020-12-24 07:00:00
81,NZDJPY_i,73.465,73.507,73.465,73.514,73.48949999999999,73.49533333333333,73.49825,73.48775,897,2020-12-24 08:00:00
82,NZDJPY_i,73.51,73.473,73.435,73.52,73.47749999999999,73.476,73.47525,73.4845,1261,2020-12-24 09:00:00
83,NZDJPY_i,73.474,73.625,73.471,73.682,73.57650000000001,73.59266666666667,73.60075,73.563,1478,2020-12-24 10:00:00
84,NZDJPY_i,73.626,73.646,73.609,73.67,73.6395,73.64166666666667,73.64275,73.63775000000001,1572,2020-12-24 11:00:00
85,NZDJPY_i,73.647,73.675,73.646,73.773,73.70949999999999,73.698,73.69225,73.68525,1357,2020-12-24 12:00:00
86,NZDJPY_i,73.675,73.703,73.594,73.716,73.655,73.671,73.679,73.672,948,2020-12-24 13:00:00
87,NZDJPY_i,73.703,73.61,73.562,73.703,73.6325,73.625,73.62125,73.6445,1290,2020-12-24 14:00:00
88,NZDJPY_i,73.61,73.676,73.571,73.686,73.6285,73.64433333333334,73.65225,73.63575,1245,2020-12-24 15:00:00
89,NZDJPY_i,73.672,73.749,73.605,73.763,73.684,73.70566666666666,73.7165,73.69725,1865,2020-12-24 16:00:00
90,NZDJPY_i,73.753,73.602,73.576,73.756,73.666,73.64466666666667,73.634,73.67175,1625,2020-12-24 17:00:00
91,NZDJPY_i,73.6,73.665,73.587,73.68,73.6335,73.644,73.64925000000001,73.63300000000001,961,2020-12-24 18:00:00
92,NZDJPY_i,73.665,73.716,73.653,73.75,73.70150000000001,73.70633333333335,73.70875000000001,73.69600000000001,874,2020-12-24 19:00:00
93,NZDJPY_i,73.712,73.728,73.409,73.771,73.59,73.63600000000001,73.659,73.655,1093,2020-12-24 20:00:00
94,NZDJPY_i,73.582,73.54,73.51,73.645,73.5775,73.565,73.55875,73.56925,337,2020-12-28 00:00:00
95,NZDJPY_i,73.54,73.656,73.478,73.701,73.58949999999999,73.61166666666666,73.62275,73.59375,1291,2020-12-28 01:00:00
96,NZDJPY_i,73.656,73.64,73.511,73.708,73.6095,73.61966666666666,73.62474999999999,73.62875,2154,2020-12-28 02:00:00
97,NZDJPY_i,73.643,73.711,73.578,73.753,73.66550000000001,73.68066666666668,73.68825000000001,73.67125000000001,1885,2020-12-28 03:00:00
98,NZDJPY_i,73.711,73.81,73.705,73.821,73.763,73.77866666666667,73.7865,73.76175,1181,2020-12-28 04:00:00
99,NZDJPY_i,73.81,73.768,73.757,73.843,73.80000000000001,73.78933333333335,73.784,73.7945,1083,2020-12-28 05:00:00
100,NZDJPY_i,73.768,73.721,73.696,73.768,73.732,73.72833333333334,73.7265,73.73825,913,2020-12-28 06:00:00
101,NZDJPY_i,73.721,73.741,73.701,73.772,73.7365,73.738,73.73875,73.73375,1041,2020-12-28 07:00:00
102,NZDJPY_i,73.733,73.808,73.724,73.818,73.771,73.78333333333335,73.7895,73.77075,1036,2020-12-28 08:00:00
103,NZDJPY_i,73.812,73.803,73.788,73.844,73.816,73.81166666666667,73.8095,73.81175,946,2020-12-28 09:00:00
104,NZDJPY_i,73.803,73.786,73.741,73.822,73.7815,73.783,73.78375,73.788,1217,2020-12-28 10:00:00
105,NZDJPY_i,73.781,73.77,73.745,73.814,73.7795,73.77633333333334,73.77475,73.7775,1046,2020-12-28 11:00:00
106,NZDJPY_i,73.77,73.7,73.638,73.775,73.7065,73.70433333333334,73.70325,73.72075,1665,2020-12-28 12:00:00
107,NZDJPY_i,73.7,73.63,73.591,73.706,73.6485,73.64233333333333,73.63925,73.65675,1585,2020-12-28 13:00:00
108,NZDJPY_i,73.626,73.685,73.58,73.686,73.63300000000001,73.65033333333334,73.659,73.64425,1587,2020-12-28 14:00:00
109,NZDJPY_i,73.685,73.615,73.615,73.728,73.6715,73.65266666666666,73.64325,73.66075,1884,2020-12-28 15:00:00
110,NZDJPY_i,73.618,73.756,73.612,73.792,73.702,73.72,73.729,73.6945,1923,2020-12-28 16:00:00
111,NZDJPY_i,73.753,73.625,73.509,73.769,73.63900000000001,73.63433333333334,73.632,73.664,2050,2020-12-28 17:00:00
112,NZDJPY_i,73.625,73.629,73.592,73.671,73.6315,73.63066666666667,73.63025,73.62925,1529,2020-12-28 18:00:00
113,NZDJPY_i,73.629,73.665,73.604,73.697,73.6505,73.65533333333333,73.65775000000001,73.64875,1552,2020-12-28 19:00:00
114,NZDJPY_i,73.666,73.649,73.612,73.668,73.64,73.643,73.6445,73.64875,715,2020-12-28 20:00:00
115,NZDJPY_i,73.649,73.688,73.63,73.701,73.6655,73.673,73.67675,73.667,661,2020-12-28 21:00:00
116,NZDJPY_i,73.693,73.689,73.672,73.732,73.702,73.69766666666666,73.6955,73.6965,638,2020-12-28 22:00:00
117,NZDJPY_i,73.693,73.66,73.653,73.713,73.68299999999999,73.67533333333333,73.6715,73.67975,490,2020-12-28 23:00:00
118,NZDJPY_i,73.66,73.632,73.554,73.729,73.64150000000001,73.63833333333334,73.63675,73.64375000000001,489,2020-12-29 00:00:00
119,NZDJPY_i,73.625,73.677,73.57,73.691,73.6305,73.646,73.65375,73.64075,846,2020-12-29 01:00:00
120,NZDJPY_i,73.678,73.805,73.678,73.829,73.7535,73.77066666666667,73.77925,73.7475,1752,2020-12-29 02:00:00
121,NZDJPY_i,73.805,73.822,73.777,73.843,73.81,73.81400000000001,73.816,73.81175,1333,2020-12-29 03:00:00
122,NZDJPY_i,73.822,73.824,73.788,73.859,73.8235,73.82366666666667,73.82375,73.82325,1193,2020-12-29 04:00:00
123,NZDJPY_i,73.824,73.805,73.772,73.84,73.80600000000001,73.80566666666668,73.80550000000001,73.81025000000001,1284,2020-12-29 05:00:00
124,NZDJPY_i,73.805,73.8,73.757,73.833,73.795,73.79666666666667,73.7975,73.79875,1229,2020-12-29 06:00:00
125,NZDJPY_i,73.8,73.833,73.766,73.833,73.7995,73.81066666666666,73.81625,73.80799999999999,894,2020-12-29 07:00:00
126,NZDJPY_i,73.832,73.825,73.823,73.873,73.848,73.84033333333333,73.8365,73.83825,983,2020-12-29 08:00:00
127,NZDJPY_i,73.832,73.826,73.815,73.884,73.8495,73.84166666666667,73.83775,73.83924999999999,1041,2020-12-29 09:00:00
128,NZDJPY_i,73.825,73.897,73.813,73.945,73.87899999999999,73.88499999999999,73.88799999999999,73.86999999999999,1503,2020-12-29 10:00:00
129,NZDJPY_i,73.897,73.929,73.879,73.941,73.91,73.91633333333333,73.9195,73.9115,1046,2020-12-29 11:00:00
130,NZDJPY_i,73.924,73.904,73.886,73.95,73.918,73.91333333333334,73.911,73.916,1086,2020-12-29 12:00:00
131,NZDJPY_i,73.904,73.925,73.878,73.957,73.91749999999999,73.92,73.92125,73.916,926,2020-12-29 13:00:00
132,NZDJPY_i,73.925,73.995,73.918,74.002,73.96000000000001,73.97166666666668,73.9775,73.96000000000001,976,2020-12-29 14:00:00
133,NZDJPY_i,73.995,74.145,73.97,74.145,74.0575,74.08666666666666,74.10125,74.06375,1628,2020-12-29 15:00:00
134,NZDJPY_i,74.144,74.097,74.048,74.226,74.137,74.12366666666667,74.11699999999999,74.12875,2559,2020-12-29 16:00:00
135,NZDJPY_i,74.1,74.138,74.039,74.166,74.10249999999999,74.11433333333333,74.12025,74.11075,3078,2020-12-29 17:00:00
136,NZDJPY_i,74.135,74.102,74.082,74.169,74.12549999999999,74.11766666666666,74.11375,74.122,1855,2020-12-29 18:00:00
137,NZDJPY_i,74.104,74.032,74.019,74.113,74.066,74.05466666666666,74.04899999999999,74.067,1486,2020-12-29 19:00:00
138,NZDJPY_i,74.027,74.08,74.027,74.08,74.0535,74.06233333333334,74.06675,74.0535,1019,2020-12-29 20:00:00
139,NZDJPY_i,74.08,74.025,74.01,74.08,74.045,74.03833333333334,74.035,74.04875,1182,2020-12-29 21:00:00
140,NZDJPY_i,74.029,73.973,73.947,74.038,73.9925,73.986,73.98275000000001,73.99675,919,2020-12-29 22:00:00
141,NZDJPY_i,73.973,74.03,73.958,74.041,73.9995,74.00966666666666,74.01474999999999,74.0005,470,2020-12-29 23:00:00
142,NZDJPY_i,74.03,73.942,73.921,74.07,73.99549999999999,73.97766666666666,73.96875,73.99074999999999,517,2020-12-30 00:00:00
143,NZDJPY_i,73.942,74.016,73.94,74.048,73.994,74.00133333333333,74.00500000000001,73.9865,891,2020-12-30 01:00:00
144,NZDJPY_i,74.022,74.098,73.971,74.125,74.048,74.06466666666667,74.07300000000001,74.054,1894,2020-12-30 02:00:00
145,NZDJPY_i,74.098,74.13,74.079,74.203,74.14099999999999,74.13733333333333,74.1355,74.1275,1870,2020-12-30 03:00:00
146,NZDJPY_i,74.13,74.094,74.059,74.17,74.11449999999999,74.10766666666666,74.10425,74.11325,1543,2020-12-30 04:00:00
147,NZDJPY_i,74.095,74.134,74.048,74.143,74.0955,74.10833333333333,74.11475,74.10499999999999,1353,2020-12-30 05:00:00
148,NZDJPY_i,74.134,74.207,74.123,74.239,74.18100000000001,74.18966666666667,74.194,74.17575000000001,1003,2020-12-30 06:00:00
149,NZDJPY_i,74.207,74.201,74.19,74.266,74.22800000000001,74.21900000000001,74.2145,74.21600000000001,1258,2020-12-30 07:00:00
150,NZDJPY_i,74.201,74.216,74.159,74.239,74.19900000000001,74.20466666666668,74.20750000000001,74.20375000000001,1094,2020-12-30 08:00:00
151,NZDJPY_i,74.212,74.175,74.151,74.243,74.197,74.18966666666667,74.186,74.19525,1129,2020-12-30 09:00:00
152,NZDJPY_i,74.175,74.132,74.12,74.206,74.16300000000001,74.15266666666668,74.14750000000001,74.15825000000001,1610,2020-12-30 10:00:00
153,NZDJPY_i,74.133,74.108,74.094,74.167,74.1305,74.123,74.11925,74.1255,1457,2020-12-30 11:00:00
154,NZDJPY_i,74.108,74.225,74.099,74.234,74.1665,74.18599999999999,74.19575,74.1665,1485,2020-12-30 12:00:00
155,NZDJPY_i,74.225,74.189,74.135,74.233,74.184,74.18566666666666,74.1865,74.1955,1571,2020-12-30 13:00:00
156,NZDJPY_i,74.189,74.152,74.133,74.198,74.1655,74.161,74.15875,74.168,1477,2020-12-30 14:00:00
157,NZDJPY_i,74.15,74.134,74.081,74.169,74.125,74.128,74.12950000000001,74.1335,2209,2020-12-30 15:00:00
158,NZDJPY_i,74.14,74.049,74.024,74.196,74.11,74.08966666666667,74.0795,74.10225,2845,2020-12-30 16:00:00
159,NZDJPY_i,74.051,74.364,74.048,74.414,74.231,74.27533333333334,74.2975,74.21925,2940,2020-12-30 17:00:00
160,NZDJPY_i,74.362,74.429,74.335,74.458,74.3965,74.40733333333334,74.41275,74.396,1945,2020-12-30 18:00:00
161,NZDJPY_i,74.431,74.398,74.379,74.453,74.416,74.41,74.407,74.41525,1399,2020-12-30 19:00:00
162,NZDJPY_i,74.393,74.41,74.381,74.433,74.40700000000001,74.408,74.4085,74.40425,831,2020-12-30 20:00:00
163,NZDJPY_i,74.41,74.336,74.333,74.437,74.38499999999999,74.36866666666667,74.3605,74.37899999999999,899,2020-12-30 21:00:00
164,NZDJPY_i,74.332,74.32,74.301,74.354,74.3275,74.325,74.32374999999999,74.32675,800,2020-12-30 22:00:00
165,NZDJPY_i,74.319,74.281,74.281,74.383,74.332,74.315,74.3065,74.316,671,2020-12-30 23:00:00
166,NZDJPY_i,74.246,74.319,74.17,74.338,74.25399999999999,74.27566666666667,74.2865,74.26825,514,2020-12-31 00:00:00
167,NZDJPY_i,74.319,74.381,74.316,74.406,74.361,74.36766666666666,74.37100000000001,74.3555,766,2020-12-31 01:00:00
168,NZDJPY_i,74.381,74.522,74.375,74.55,74.4625,74.48233333333333,74.49225,74.457,1185,2020-12-31 02:00:00
169,NZDJPY_i,74.523,74.522,74.496,74.592,74.544,74.53666666666668,74.533,74.53325000000001,1315,2020-12-31 03:00:00
170,NZDJPY_i,74.522,74.455,74.358,74.529,74.4435,74.44733333333333,74.44924999999999,74.466,1299,2020-12-31 04:00:00
171,NZDJPY_i,74.452,74.507,74.436,74.515,74.47550000000001,74.486,74.49125000000001,74.4775,1440,2020-12-31 05:00:00
172,NZDJPY_i,74.507,74.478,74.446,74.507,74.4765,74.47699999999999,74.47725,74.4845,853,2020-12-31 06:00:00
173,NZDJPY_i,74.479,74.466,74.449,74.508,74.4785,74.47433333333333,74.47225,74.4755,986,2020-12-31 07:00:00
174,NZDJPY_i,74.466,74.487,74.429,74.501,74.465,74.47233333333334,74.476,74.47075,1179,2020-12-31 08:00:00
175,NZDJPY_i,74.487,74.481,74.456,74.522,74.489,74.48633333333333,74.485,74.4865,1305,2020-12-31 09:00:00
176,NZDJPY_i,74.479,74.45,74.436,74.546,74.49100000000001,74.47733333333333,74.4705,74.47775,1588,2020-12-31 10:00:00
177,NZDJPY_i,74.449,74.355,74.326,74.476,74.401,74.38566666666667,74.378,74.4015,1751,2020-12-31 11:00:00
178,NZDJPY_i,74.355,74.569,74.352,74.581,74.4665,74.50066666666667,74.51775,74.46425,1711,2020-12-31 12:00:00
179,NZDJPY_i,74.567,74.594,74.525,74.611,74.56800000000001,74.57666666666667,74.581,74.57425,1477,2020-12-31 13:00:00
180,NZDJPY_i,74.596,74.467,74.458,74.596,74.527,74.507,74.497,74.52925,1362,2020-12-31 14:00:00
181,NZDJPY_i,74.466,74.532,74.41,74.539,74.4745,74.49366666666667,74.50325,74.48675,1632,2020-12-31 15:00:00
182,NZDJPY_i,74.532,74.475,74.464,74.56,74.512,74.49966666666667,74.4935,74.50775,1830,2020-12-31 16:00:00
183,NZDJPY_i,74.475,74.34,74.291,74.525,74.408,74.38533333333334,74.374,74.40775,2837,2020-12-31 17:00:00
184,NZDJPY_i,74.339,74.211,74.2,74.342,74.271,74.25099999999999,74.241,74.273,2544,2020-12-31 18:00:00
185,NZDJPY_i,74.21,74.196,74.169,74.282,74.2255,74.21566666666666,74.21074999999999,74.21424999999999,1699,2020-12-31 19:00:00
186,NZDJPY_i,74.195,74.207,74.188,74.297,74.2425,74.23066666666666,74.22475,74.22175,998,2020-12-31 20:00:00
187,NZDJPY_i,74.164,74.171,74.15,74.237,74.1935,74.18599999999999,74.18225,74.1805,328,2021-01-04 00:00:00
188,NZDJPY_i,74.169,74.278,74.123,74.338,74.2305,74.24633333333334,74.25425000000001,74.227,1552,2021-01-04 01:00:00
189,NZDJPY_i,74.278,74.009,73.96,74.284,74.122,74.08433333333333,74.0655,74.13275,2715,2021-01-04 02:00:00
190,NZDJPY_i,74.009,74.2,73.994,74.212,74.10300000000001,74.13533333333334,74.1515,74.10375,2420,2021-01-04 03:00:00
191,NZDJPY_i,74.2,74.156,74.134,74.266,74.2,74.18533333333333,74.178,74.18900000000001,2009,2021-01-04 04:00:00
192,NZDJPY_i,74.157,74.163,74.128,74.196,74.162,74.16233333333334,74.16250000000001,74.161,1498,2021-01-04 05:00:00
193,NZDJPY_i,74.163,74.073,74.053,74.183,74.118,74.103,74.09549999999999,74.118,1158,2021-01-04 06:00:00
194,NZDJPY_i,74.072,74.134,74.018,74.147,74.08250000000001,74.09966666666668,74.10825000000001,74.09275000000001,1436,2021-01-04 07:00:00
195,NZDJPY_i,74.134,74.184,74.113,74.196,74.1545,74.16433333333333,74.16925,74.15675,1584,2021-01-04 08:00:00
196,NZDJPY_i,74.187,74.179,74.116,74.278,74.197,74.191,74.188,74.19,1605,2021-01-04 09:00:00
197,NZDJPY_i,74.179,74.264,74.139,74.273,74.20599999999999,74.22533333333332,74.235,74.21375,1967,2021-01-04 10:00:00
198,NZDJPY_i,74.264,74.157,74.149,74.271,74.21000000000001,74.19233333333334,74.1835,74.21025,1611,2021-01-04 11:00:00
199,NZDJPY_i,74.162,74.26,74.16,74.293,74.2265,74.23766666666667,74.24325,74.21875,1749,2021-01-04 12:00:00
200,NZDJPY_i,74.259,74.166,74.161,74.294,74.22749999999999,74.207,74.19675,74.22,1555,2021-01-04 13:00:00
201,NZDJPY_i,74.165,74.134,74.093,74.207,74.15,74.14466666666668,74.14200000000001,74.14975000000001,1753,2021-01-04 14:00:00
202,NZDJPY_i,74.135,74.295,74.122,74.297,74.20949999999999,74.238,74.25225,74.21225,3054,2021-01-04 15:00:00
203,NZDJPY_i,74.295,74.167,74.151,74.336,74.2435,74.218,74.20525,74.23725,3869,2021-01-04 16:00:00
204,NZDJPY_i,74.167,74.137,74.077,74.184,74.1305,74.13266666666667,74.13374999999999,74.14125,4128,2021-01-04 17:00:00
205,NZDJPY_i,74.137,73.881,73.872,74.137,74.00450000000001,73.96333333333334,73.94275,74.00675000000001,3246,2021-01-04 18:00:00
206,NZDJPY_i,73.879,73.897,73.789,73.92,73.8545,73.86866666666667,73.87575,73.87125,3686,2021-01-04 19:00:00
207,NZDJPY_i,73.895,74.023,73.891,74.034,73.9625,73.98266666666667,73.99275,73.96075,1650,2021-01-04 20:00:00
208,NZDJPY_i,74.022,74.047,73.977,74.066,74.0215,74.03,74.03425,74.028,1714,2021-01-04 21:00:00
