,NZDCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
3832,NZDCAD_i,0.87911,0.87939,0.87885,0.87957,0.87921,0.87927,0.8793,0.87923,575,2021-08-03 23:00:00
3833,NZDCAD_i,0.87939,0.87935,0.87881,0.87989,0.87935,0.87935,0.87935,0.8793599999999999,342,2021-08-04 00:00:00
3834,NZDCAD_i,0.87935,0.88234,0.87929,0.88258,0.880935,0.8814033333333334,0.8816375000000001,0.8808900000000001,953,2021-08-04 01:00:00
3835,NZDCAD_i,0.88236,0.88275,0.8819,0.88344,0.8826700000000001,0.8826966666666668,0.8827100000000001,0.8826125,699,2021-08-04 02:00:00
3836,NZDCAD_i,0.88275,0.88318,0.88258,0.88347,0.883025,0.8830766666666666,0.8831024999999999,0.882995,711,2021-08-04 03:00:00
3837,NZDCAD_i,0.88316,0.88408,0.88292,0.88448,0.8837,0.8838266666666668,0.8838900000000001,0.8836600000000001,967,2021-08-04 04:00:00
3838,NZDCAD_i,0.88411,0.88454,0.88325,0.8846,0.8839250000000001,0.88413,0.8842325,0.884125,851,2021-08-04 05:00:00
3839,NZDCAD_i,0.88455,0.88309,0.88275,0.88476,0.8837550000000001,0.8835333333333334,0.8834225000000001,0.8837875000000001,673,2021-08-04 06:00:00
3840,NZDCAD_i,0.88308,0.88337,0.88297,0.88413,0.8835500000000001,0.8834900000000001,0.8834600000000001,0.8833875000000001,524,2021-08-04 07:00:00
3841,NZDCAD_i,0.8834,0.8835,0.88317,0.88385,0.88351,0.8835066666666668,0.883505,0.88348,743,2021-08-04 08:00:00
3842,NZDCAD_i,0.88342,0.88517,0.88342,0.88521,0.884315,0.8845999999999999,0.8847425,0.884305,929,2021-08-04 09:00:00
3843,NZDCAD_i,0.88518,0.88654,0.88492,0.88658,0.88575,0.8860133333333334,0.8861450000000001,0.8858050000000001,1655,2021-08-04 10:00:00
3844,NZDCAD_i,0.88653,0.88572,0.88542,0.88686,0.8861399999999999,0.886,0.88593,0.8861325,1416,2021-08-04 11:00:00
3845,NZDCAD_i,0.88572,0.88654,0.88566,0.8867,0.88618,0.8863,0.88636,0.886155,1008,2021-08-04 12:00:00
3846,NZDCAD_i,0.88655,0.88685,0.8862,0.88699,0.886595,0.88668,0.8867225,0.8866475,864,2021-08-04 13:00:00
3847,NZDCAD_i,0.88686,0.88694,0.88647,0.88791,0.8871899999999999,0.8871066666666666,0.887065,0.887045,1217,2021-08-04 14:00:00
3848,NZDCAD_i,0.88695,0.88686,0.88604,0.88711,0.886575,0.88667,0.8867174999999999,0.88674,2090,2021-08-04 15:00:00
3849,NZDCAD_i,0.88691,0.8875,0.88671,0.88867,0.88769,0.8876266666666667,0.8875949999999999,0.8874475,2717,2021-08-04 16:00:00
3850,NZDCAD_i,0.88739,0.88287,0.88253,0.88753,0.88503,0.88431,0.88395,0.88508,4172,2021-08-04 17:00:00
3851,NZDCAD_i,0.88288,0.88461,0.88221,0.88461,0.88341,0.88381,0.88401,0.8835775,2470,2021-08-04 18:00:00
3852,NZDCAD_i,0.88461,0.88386,0.88356,0.88461,0.884085,0.88401,0.8839724999999999,0.88416,1336,2021-08-04 19:00:00
3853,NZDCAD_i,0.88388,0.88451,0.88382,0.88456,0.88419,0.8842966666666667,0.8843500000000001,0.8841925,1074,2021-08-04 20:00:00
3854,NZDCAD_i,0.88451,0.88424,0.8842,0.88471,0.884455,0.8843833333333334,0.8843475000000001,0.8844150000000001,967,2021-08-04 21:00:00
