,SPX500_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2532,SPX500_m_i,3837.2,3829.2,3828.0,3847.7,3837.85,3834.9666666666667,3833.5249999999996,3835.5249999999996,1732,2021-03-09 06:00:00
2533,SPX500_m_i,3829.2,3845.0,3829.0,3846.0,3837.5,3840.0,3841.25,3837.3,1719,2021-03-09 07:00:00
2534,SPX500_m_i,3845.0,3852.6,3843.6,3853.2,3848.3999999999996,3849.7999999999997,3850.5,3848.6,1362,2021-03-09 08:00:00
2535,SPX500_m_i,3852.7,3852.7,3847.6,3855.2,3851.3999999999996,3851.8333333333335,3852.05,3852.05,982,2021-03-09 09:00:00
2536,SPX500_m_i,3852.7,3849.4,3849.0,3855.5,3852.25,3851.2999999999997,3850.825,3851.6499999999996,1138,2021-03-09 10:00:00
2537,SPX500_m_i,3849.6,3840.0,3837.1,3853.7,3845.3999999999996,3843.6,3842.7,3845.1,1113,2021-03-09 11:00:00
2538,SPX500_m_i,3840.0,3851.7,3835.6,3852.5,3844.05,3846.6,3847.875,3844.95,1397,2021-03-09 12:00:00
2539,SPX500_m_i,3851.4,3856.4,3845.1,3859.5,3852.3,3853.6666666666665,3854.35,3853.1,1763,2021-03-09 13:00:00
2540,SPX500_m_i,3856.6,3860.7,3855.6,3864.7,3860.1499999999996,3860.3333333333335,3860.425,3859.4,1235,2021-03-09 14:00:00
2541,SPX500_m_i,3860.7,3858.6,3855.7,3863.7,3859.7,3859.3333333333335,3859.15,3859.675,1201,2021-03-09 15:00:00
2542,SPX500_m_i,3858.7,3864.1,3857.9,3867.0,3862.45,3863.0,3863.275,3861.925,1192,2021-03-09 16:00:00
2543,SPX500_m_i,3864.2,3854.2,3852.9,3864.2,3858.55,3857.1,3856.375,3858.875,1011,2021-03-09 17:00:00
2544,SPX500_m_i,3854.2,3859.5,3853.2,3861.2,3857.2,3857.9666666666667,3858.35,3857.0249999999996,1163,2021-03-09 18:00:00
2545,SPX500_m_i,3859.4,3876.6,3857.0,3879.2,3868.1,3870.933333333333,3872.35,3868.0499999999997,2041,2021-03-09 19:00:00
2546,SPX500_m_i,3876.7,3888.4,3874.6,3891.1,3882.85,3884.7000000000003,3885.625,3882.7,2445,2021-03-09 20:00:00
2547,SPX500_m_i,3888.1,3893.1,3885.1,3893.9,3889.5,3890.7000000000003,3891.3,3890.05,1668,2021-03-09 21:00:00
2548,SPX500_m_i,3893.4,3894.4,3891.9,3901.4,3896.65,3895.9,3895.525,3895.275,967,2021-03-09 22:00:00
2549,SPX500_m_i,3894.6,3901.6,3894.6,3902.9,3898.75,3899.7000000000003,3900.175,3898.425,1221,2021-03-09 23:00:00
2550,SPX500_m_i,3901.6,3894.4,3892.9,3902.9,3897.9,3896.7333333333336,3896.15,3897.9500000000003,1229,2021-03-10 00:00:00
2551,SPX500_m_i,3894.4,3875.1,3872.1,3900.1,3886.1,3882.433333333333,3880.6,3885.4249999999997,1915,2021-03-10 01:00:00
2552,SPX500_m_i,3879.0,3877.8,3875.8,3881.0,3878.4,3878.2000000000003,3878.1000000000004,3878.4,457,2021-03-10 04:00:00
2553,SPX500_m_i,3877.4,3873.3,3870.8,3878.0,3874.4,3874.0333333333333,3873.8500000000004,3874.875,1169,2021-03-10 05:00:00
2554,SPX500_m_i,3873.3,3865.3,3865.0,3877.8,3871.4,3869.366666666667,3868.3500000000004,3870.3500000000004,1271,2021-03-10 06:00:00
2555,SPX500_m_i,3865.3,3868.1,3863.8,3869.3,3866.55,3867.066666666667,3867.3250000000003,3866.625,1027,2021-03-10 07:00:00
2556,SPX500_m_i,3868.1,3866.1,3865.8,3869.7,3867.75,3867.2000000000003,3866.925,3867.425,887,2021-03-10 08:00:00
2557,SPX500_m_i,3866.3,3870.5,3862.5,3873.7,3868.1,3868.9,3869.3,3868.25,789,2021-03-10 09:00:00
2558,SPX500_m_i,3870.5,3865.9,3861.0,3870.9,3865.95,3865.933333333333,3865.9249999999997,3867.075,1180,2021-03-10 10:00:00
2559,SPX500_m_i,3865.9,3862.5,3858.4,3868.5,3863.45,3863.133333333333,3862.975,3863.825,926,2021-03-10 11:00:00
2560,SPX500_m_i,3861.8,3868.5,3860.0,3869.5,3864.75,3866.0,3866.625,3864.95,1052,2021-03-10 12:00:00
2561,SPX500_m_i,3868.2,3878.7,3863.8,3879.8,3871.8,3874.1,3875.25,3872.625,1320,2021-03-10 13:00:00
2562,SPX500_m_i,3878.4,3882.4,3874.8,3884.1,3879.45,3880.433333333333,3880.9249999999997,3879.9249999999997,1137,2021-03-10 14:00:00
2563,SPX500_m_i,3882.4,3875.1,3874.2,3884.9,3879.55,3878.066666666667,3877.3250000000003,3879.15,892,2021-03-10 15:00:00
2564,SPX500_m_i,3875.3,3874.7,3867.0,3879.3,3873.15,3873.6666666666665,3873.925,3874.075,1147,2021-03-10 16:00:00
2565,SPX500_m_i,3874.7,3877.0,3872.6,3880.3,3876.45,3876.633333333333,3876.725,3876.1499999999996,1179,2021-03-10 17:00:00
2566,SPX500_m_i,3877.1,3893.2,3871.8,3894.5,3883.15,3886.5,3888.175,3884.15,1702,2021-03-10 18:00:00
2567,SPX500_m_i,3893.5,3906.7,3890.8,3912.5,3901.65,3903.3333333333335,3904.175,3900.875,2546,2021-03-10 19:00:00
2568,SPX500_m_i,3907.0,3897.0,3885.3,3911.7,3898.5,3898.0,3897.75,3900.25,2762,2021-03-10 20:00:00
2569,SPX500_m_i,3897.2,3904.7,3894.2,3909.2,3901.7,3902.6999999999994,3903.2,3901.325,2262,2021-03-10 21:00:00
2570,SPX500_m_i,3904.8,3906.0,3894.0,3906.7,3900.35,3902.2333333333336,3903.175,3902.875,1679,2021-03-10 22:00:00
2571,SPX500_m_i,3906.2,3902.2,3892.4,3910.7,3901.55,3901.7666666666664,3901.875,3902.875,2792,2021-03-10 23:00:00
2572,SPX500_m_i,3902.0,3911.8,3898.2,3917.7,3907.95,3909.2333333333336,3909.875,3907.425,1571,2021-03-11 00:00:00
2573,SPX500_m_i,3911.9,3898.8,3897.4,3914.9,3906.15,3903.7000000000003,3902.4750000000004,3905.75,1853,2021-03-11 01:00:00
2574,SPX500_m_i,3906.2,3901.6,3901.5,3906.2,3903.85,3903.1,3902.725,3903.875,276,2021-03-11 04:00:00
2575,SPX500_m_i,3901.5,3897.3,3894.5,3904.0,3899.25,3898.6,3898.2749999999996,3899.325,712,2021-03-11 05:00:00
2576,SPX500_m_i,3897.1,3911.7,3896.5,3912.3,3904.4,3906.8333333333335,3908.05,3904.4,991,2021-03-11 06:00:00
2577,SPX500_m_i,3911.9,3914.0,3911.5,3916.3,3913.9,3913.933333333333,3913.95,3913.4249999999997,785,2021-03-11 07:00:00
2578,SPX500_m_i,3914.0,3914.2,3912.8,3919.7,3916.25,3915.566666666667,3915.2250000000004,3915.175,639,2021-03-11 08:00:00
2579,SPX500_m_i,3914.2,3916.2,3912.5,3917.6,3915.05,3915.433333333333,3915.625,3915.125,531,2021-03-11 09:00:00
2580,SPX500_m_i,3916.1,3916.1,3914.9,3918.7,3916.8,3916.566666666667,3916.4500000000003,3916.4500000000003,734,2021-03-11 10:00:00
2581,SPX500_m_i,3915.8,3922.1,3912.8,3922.1,3917.45,3919.0,3919.775,3918.2,707,2021-03-11 11:00:00
2582,SPX500_m_i,3921.8,3924.8,3918.8,3926.1,3922.45,3923.2333333333336,3923.625,3922.875,882,2021-03-11 12:00:00
2583,SPX500_m_i,3924.6,3926.7,3921.6,3926.9,3924.25,3925.066666666667,3925.4750000000004,3924.9500000000003,1183,2021-03-11 13:00:00
2584,SPX500_m_i,3926.7,3926.6,3925.1,3930.6,3927.85,3927.433333333333,3927.225,3927.25,913,2021-03-11 14:00:00
2585,SPX500_m_i,3926.5,3928.3,3924.3,3930.3,3927.3,3927.6333333333337,3927.8,3927.3500000000004,749,2021-03-11 15:00:00
2586,SPX500_m_i,3928.1,3923.6,3923.0,3929.1,3926.05,3925.2333333333336,3924.8250000000003,3925.9500000000003,877,2021-03-11 16:00:00
2587,SPX500_m_i,3923.1,3925.8,3920.6,3928.4,3924.5,3924.933333333333,3925.1499999999996,3924.475,1040,2021-03-11 17:00:00
2588,SPX500_m_i,3925.6,3922.2,3919.2,3928.0,3923.6,3923.133333333333,3922.8999999999996,3923.75,1245,2021-03-11 18:00:00
2589,SPX500_m_i,3921.8,3932.6,3920.6,3933.0,3926.8,3928.7333333333336,3929.7000000000003,3927.0,1691,2021-03-11 19:00:00
2590,SPX500_m_i,3932.8,3943.8,3923.0,3944.5,3933.75,3937.1,3938.7749999999996,3936.0249999999996,1420,2021-03-11 20:00:00
2591,SPX500_m_i,3944.0,3951.8,3944.0,3956.1,3950.05,3950.6333333333337,3950.925,3948.9750000000004,1004,2021-03-11 21:00:00
2592,SPX500_m_i,3951.8,3952.5,3949.0,3957.5,3953.25,3953.0,3952.875,3952.7,1059,2021-03-11 22:00:00
2593,SPX500_m_i,3952.7,3949.0,3947.2,3959.8,3953.5,3952.0,3951.25,3952.175,1253,2021-03-11 23:00:00
2594,SPX500_m_i,3948.8,3944.0,3943.9,3954.6,3949.25,3947.5,3946.625,3947.825,1077,2021-03-12 00:00:00
2595,SPX500_m_i,3944.0,3938.0,3935.9,3945.8,3940.8500000000004,3939.9,3939.425,3940.925,1279,2021-03-12 01:00:00
2596,SPX500_m_i,3944.0,3942.0,3941.7,3946.2,3943.95,3943.2999999999997,3942.975,3943.475,306,2021-03-12 04:00:00
2597,SPX500_m_i,3941.7,3943.0,3940.9,3946.2,3943.55,3943.366666666667,3943.275,3942.95,961,2021-03-12 05:00:00
2598,SPX500_m_i,3943.0,3943.2,3942.0,3946.0,3944.0,3943.7333333333336,3943.6000000000004,3943.55,1026,2021-03-12 06:00:00
2599,SPX500_m_i,3943.2,3937.5,3934.5,3946.7,3940.6,3939.566666666667,3939.05,3940.4750000000004,1045,2021-03-12 07:00:00
2600,SPX500_m_i,3937.5,3943.0,3935.8,3943.2,3939.5,3940.6666666666665,3941.25,3939.875,922,2021-03-12 08:00:00
2601,SPX500_m_i,3943.0,3946.5,3941.7,3946.7,3944.2,3944.9666666666667,3945.35,3944.475,653,2021-03-12 09:00:00
2602,SPX500_m_i,3946.5,3939.2,3938.0,3947.5,3942.75,3941.566666666667,3940.9750000000004,3942.8,913,2021-03-12 10:00:00
2603,SPX500_m_i,3939.2,3935.0,3934.8,3940.7,3937.75,3936.8333333333335,3936.375,3937.425,1028,2021-03-12 11:00:00
2604,SPX500_m_i,3935.5,3925.7,3922.2,3936.2,3929.2,3928.033333333333,3927.45,3929.8999999999996,1204,2021-03-12 12:00:00
2605,SPX500_m_i,3926.0,3915.3,3912.7,3927.2,3919.95,3918.4,3917.625,3920.3,1633,2021-03-12 13:00:00
2606,SPX500_m_i,3914.5,3915.3,3911.7,3919.8,3915.75,3915.6,3915.5249999999996,3915.325,1317,2021-03-12 14:00:00
2607,SPX500_m_i,3915.3,3916.2,3911.1,3919.8,3915.45,3915.6999999999994,3915.825,3915.5999999999995,994,2021-03-12 15:00:00
2608,SPX500_m_i,3916.3,3916.3,3912.3,3920.1,3916.2,3916.2333333333336,3916.25,3916.25,1133,2021-03-12 16:00:00
2609,SPX500_m_i,3916.5,3928.0,3915.5,3928.3,3921.9,3923.933333333333,3924.95,3922.075,863,2021-03-12 17:00:00
2610,SPX500_m_i,3928.0,3922.3,3921.8,3930.8,3926.3,3924.966666666667,3924.3,3925.7250000000004,1103,2021-03-12 18:00:00
2611,SPX500_m_i,3922.0,3931.5,3915.5,3931.7,3923.6,3926.2333333333336,3927.55,3925.175,1816,2021-03-12 19:00:00
2612,SPX500_m_i,3931.2,3921.5,3916.2,3933.7,3924.95,3923.7999999999997,3923.225,3925.6499999999996,2271,2021-03-12 20:00:00
2613,SPX500_m_i,3921.4,3927.4,3914.9,3930.2,3922.55,3924.1666666666665,3924.975,3923.475,1809,2021-03-12 21:00:00
2614,SPX500_m_i,3927.7,3928.5,3923.7,3935.7,3929.7,3929.2999999999997,3929.1,3928.8999999999996,1108,2021-03-12 22:00:00
2615,SPX500_m_i,3928.5,3930.5,3925.5,3934.5,3930.0,3930.1666666666665,3930.25,3929.75,1005,2021-03-12 23:00:00
2616,SPX500_m_i,3946.8,3947.3,3942.3,3948.0,3945.15,3945.866666666667,3946.2250000000004,3946.1000000000004,351,2021-03-15 03:00:00
2617,SPX500_m_i,3947.5,3952.3,3947.0,3955.0,3951.0,3951.433333333333,3951.6499999999996,3950.45,771,2021-03-15 04:00:00
2618,SPX500_m_i,3952.0,3952.4,3950.3,3956.0,3953.15,3952.9,3952.775,3952.675,876,2021-03-15 05:00:00
2619,SPX500_m_i,3952.5,3956.3,3952.3,3958.0,3955.15,3955.5333333333333,3955.7250000000004,3954.775,895,2021-03-15 06:00:00
2620,SPX500_m_i,3956.3,3950.3,3949.5,3958.0,3953.75,3952.6,3952.0249999999996,3953.5249999999996,729,2021-03-15 07:00:00
2621,SPX500_m_i,3950.2,3948.3,3946.1,3951.5,3948.8,3948.6333333333337,3948.55,3949.0250000000005,679,2021-03-15 08:00:00
2622,SPX500_m_i,3948.3,3948.5,3944.4,3949.6,3947.0,3947.5,3947.75,3947.7,483,2021-03-15 09:00:00
2623,SPX500_m_i,3948.4,3941.5,3941.1,3949.6,3945.35,3944.066666666667,3943.425,3945.15,877,2021-03-15 10:00:00
2624,SPX500_m_i,3941.7,3942.5,3937.3,3945.2,3941.25,3941.6666666666665,3941.875,3941.675,760,2021-03-15 11:00:00
2625,SPX500_m_i,3942.5,3943.3,3935.1,3944.1,3939.6,3940.8333333333335,3941.45,3941.25,851,2021-03-15 12:00:00
2626,SPX500_m_i,3943.1,3953.1,3941.0,3953.8,3947.4,3949.2999999999997,3950.25,3947.75,1330,2021-03-15 13:00:00
2627,SPX500_m_i,3953.1,3956.0,3952.6,3958.4,3955.5,3955.6666666666665,3955.75,3955.025,709,2021-03-15 14:00:00
2628,SPX500_m_i,3956.0,3952.3,3949.4,3956.3,3952.8500000000004,3952.6666666666665,3952.575,3953.5,696,2021-03-15 15:00:00
2629,SPX500_m_i,3952.1,3947.6,3947.2,3953.2,3950.2,3949.3333333333335,3948.9,3950.025,779,2021-03-15 16:00:00
2630,SPX500_m_i,3947.9,3941.8,3938.6,3947.9,3943.25,3942.7666666666664,3942.5249999999996,3944.0499999999997,910,2021-03-15 17:00:00
2631,SPX500_m_i,3941.6,3943.1,3940.1,3950.0,3945.05,3944.4,3944.0750000000003,3943.7000000000003,1648,2021-03-15 18:00:00
2632,SPX500_m_i,3942.9,3943.0,3936.9,3944.5,3940.7,3941.4666666666667,3941.85,3941.825,1643,2021-03-15 19:00:00
2633,SPX500_m_i,3942.8,3934.1,3923.8,3945.0,3934.4,3934.2999999999997,3934.25,3936.425,1263,2021-03-15 20:00:00
2634,SPX500_m_i,3933.8,3944.8,3933.3,3944.8,3939.05,3940.966666666667,3941.925,3939.175,864,2021-03-15 21:00:00
2635,SPX500_m_i,3944.8,3949.8,3942.0,3949.8,3945.9,3947.2000000000003,3947.8500000000004,3946.6000000000004,581,2021-03-15 22:00:00
2636,SPX500_m_i,3949.8,3955.5,3949.8,3958.3,3954.05,3954.5333333333333,3954.775,3953.3500000000004,665,2021-03-15 23:00:00
2637,SPX500_m_i,3955.5,3968.0,3948.1,3970.3,3959.2,3962.133333333333,3963.6,3960.475,1121,2021-03-16 00:00:00
2638,SPX500_m_i,3963.9,3962.9,3961.9,3965.2,3963.55,3963.3333333333335,3963.225,3963.475,231,2021-03-16 03:00:00
2639,SPX500_m_i,3962.9,3962.4,3961.7,3964.9,3963.3,3963.0,3962.85,3962.975,588,2021-03-16 04:00:00
2640,SPX500_m_i,3962.4,3965.4,3961.7,3965.9,3963.8,3964.3333333333335,3964.6,3963.85,652,2021-03-16 05:00:00
2641,SPX500_m_i,3965.4,3970.4,3965.0,3973.1,3969.05,3969.5,3969.725,3968.475,717,2021-03-16 06:00:00
2642,SPX500_m_i,3970.4,3970.4,3965.7,3970.9,3968.3,3969.0,3969.35,3969.35,607,2021-03-16 07:00:00
2643,SPX500_m_i,3970.4,3969.4,3968.2,3971.9,3970.05,3969.8333333333335,3969.725,3969.975,502,2021-03-16 08:00:00
2644,SPX500_m_i,3969.4,3969.9,3967.2,3970.4,3968.8,3969.1666666666665,3969.35,3969.225,391,2021-03-16 09:00:00
2645,SPX500_m_i,3969.9,3970.7,3967.7,3971.4,3969.55,3969.933333333333,3970.125,3969.9249999999997,518,2021-03-16 10:00:00
2646,SPX500_m_i,3970.7,3973.2,3967.2,3973.2,3970.2,3971.1999999999994,3971.7,3971.075,549,2021-03-16 11:00:00
2647,SPX500_m_i,3972.9,3971.0,3969.2,3974.7,3971.95,3971.633333333333,3971.475,3971.95,627,2021-03-16 12:00:00
2648,SPX500_m_i,3970.9,3967.3,3965.2,3971.5,3968.35,3968.0,3967.825,3968.725,1003,2021-03-16 13:00:00
2649,SPX500_m_i,3967.3,3967.7,3965.6,3969.3,3967.45,3967.533333333333,3967.575,3967.4749999999995,586,2021-03-16 14:00:00
2650,SPX500_m_i,3967.7,3970.5,3966.7,3970.5,3968.6,3969.2333333333336,3969.55,3968.8500000000004,498,2021-03-16 15:00:00
2651,SPX500_m_i,3970.4,3973.7,3969.7,3974.2,3971.95,3972.533333333333,3972.825,3971.9999999999995,545,2021-03-16 16:00:00
2652,SPX500_m_i,3973.8,3971.9,3970.4,3976.4,3973.4,3972.9,3972.65,3973.125,659,2021-03-16 17:00:00
2653,SPX500_m_i,3971.9,3977.7,3970.3,3979.3,3974.8,3975.7666666666664,3976.25,3974.7999999999997,1065,2021-03-16 18:00:00
2654,SPX500_m_i,3977.7,3975.8,3973.4,3981.2,3977.3,3976.8000000000006,3976.55,3977.0250000000005,1149,2021-03-16 19:00:00
2655,SPX500_m_i,3975.9,3973.0,3970.2,3977.4,3973.8,3973.5333333333333,3973.4,3974.125,1070,2021-03-16 20:00:00
2656,SPX500_m_i,3973.2,3971.1,3963.2,3974.4,3968.8,3969.566666666667,3969.9500000000003,3970.4750000000004,1093,2021-03-16 21:00:00
2657,SPX500_m_i,3971.1,3965.4,3963.4,3976.2,3969.8,3968.3333333333335,3967.6,3969.025,1220,2021-03-16 22:00:00
2658,SPX500_m_i,3965.3,3962.0,3953.4,3968.9,3961.15,3961.433333333333,3961.575,3962.3999999999996,1745,2021-03-16 23:00:00
2659,SPX500_m_i,3962.2,3962.5,3957.2,3973.0,3965.1,3964.2333333333336,3963.8,3963.7250000000004,1546,2021-03-17 00:00:00
2660,SPX500_m_i,3968.9,3969.2,3967.5,3970.2,3968.85,3968.9666666666667,3969.0249999999996,3968.95,182,2021-03-17 03:00:00
2661,SPX500_m_i,3969.0,3965.2,3964.9,3970.4,3967.65,3966.8333333333335,3966.425,3967.375,634,2021-03-17 04:00:00
2662,SPX500_m_i,3965.2,3964.5,3961.3,3966.7,3964.0,3964.1666666666665,3964.25,3964.425,756,2021-03-17 05:00:00
2663,SPX500_m_i,3964.7,3961.2,3956.9,3965.7,3961.3,3961.2666666666664,3961.25,3962.125,793,2021-03-17 06:00:00
2664,SPX500_m_i,3961.2,3961.7,3957.8,3962.7,3960.25,3960.7333333333336,3960.9750000000004,3960.8500000000004,694,2021-03-17 07:00:00
2665,SPX500_m_i,3961.7,3960.8,3958.8,3962.5,3960.65,3960.7000000000003,3960.7250000000004,3960.95,545,2021-03-17 08:00:00
2666,SPX500_m_i,3960.8,3960.9,3958.8,3961.0,3959.9,3960.2333333333336,3960.4,3960.375,374,2021-03-17 09:00:00
2667,SPX500_m_i,3960.9,3964.2,3958.7,3965.0,3961.85,3962.633333333333,3963.0249999999996,3962.2,521,2021-03-17 10:00:00
2668,SPX500_m_i,3964.4,3963.2,3961.0,3965.5,3963.25,3963.2333333333336,3963.2250000000004,3963.525,421,2021-03-17 11:00:00
2669,SPX500_m_i,3963.2,3961.6,3959.5,3964.2,3961.85,3961.7666666666664,3961.725,3962.125,548,2021-03-17 12:00:00
2670,SPX500_m_i,3961.6,3961.8,3959.2,3965.0,3962.1,3962.0,3961.95,3961.9,854,2021-03-17 13:00:00
2671,SPX500_m_i,3961.8,3960.8,3959.4,3963.7,3961.55,3961.3000000000006,3961.175,3961.425,562,2021-03-17 14:00:00
2672,SPX500_m_i,3960.8,3959.5,3959.2,3964.1,3961.6499999999996,3960.933333333333,3960.575,3960.8999999999996,496,2021-03-17 15:00:00
2673,SPX500_m_i,3959.3,3948.7,3946.4,3959.7,3953.05,3951.6,3950.875,3953.5249999999996,1034,2021-03-17 16:00:00
2674,SPX500_m_i,3948.4,3951.2,3945.9,3951.9,3948.9,3949.6666666666665,3950.05,3949.35,956,2021-03-17 17:00:00
2675,SPX500_m_i,3950.9,3948.7,3941.0,3951.9,3946.45,3947.1999999999994,3947.575,3948.1249999999995,1353,2021-03-17 18:00:00
2676,SPX500_m_i,3948.9,3939.1,3937.0,3952.5,3944.75,3942.866666666667,3941.925,3944.375,1893,2021-03-17 19:00:00
2677,SPX500_m_i,3939.1,3944.5,3935.7,3946.9,3941.3,3942.366666666667,3942.9,3941.55,1350,2021-03-17 20:00:00
2678,SPX500_m_i,3944.4,3942.0,3940.8,3949.8,3945.3,3944.2000000000003,3943.65,3944.25,1119,2021-03-17 21:00:00
2679,SPX500_m_i,3941.9,3942.1,3939.7,3946.4,3943.05,3942.7333333333336,3942.5750000000003,3942.525,1201,2021-03-17 22:00:00
2680,SPX500_m_i,3946.9,3979.1,3946.0,3980.4,3963.2,3968.5,3971.15,3963.1,3261,2021-03-17 23:00:00
2681,SPX500_m_i,3979.1,3975.5,3966.8,3983.7,3975.25,3975.3333333333335,3975.375,3976.275,2074,2021-03-18 00:00:00
2682,SPX500_m_i,3978.9,3976.9,3975.4,3979.4,3977.4,3977.2333333333336,3977.15,3977.65,264,2021-03-18 03:00:00
2683,SPX500_m_i,3977.2,3983.0,3975.3,3983.9,3979.6000000000004,3980.7333333333336,3981.3,3979.8500000000004,578,2021-03-18 04:00:00
2684,SPX500_m_i,3983.2,3986.9,3982.4,3987.9,3985.15,3985.7333333333336,3986.025,3985.1000000000004,715,2021-03-18 05:00:00
2685,SPX500_m_i,3986.9,3987.7,3984.8,3988.9,3986.8500000000004,3987.1333333333337,3987.2750000000005,3987.0750000000003,686,2021-03-18 06:00:00
2686,SPX500_m_i,3987.7,3985.5,3982.8,3988.3,3985.55,3985.5333333333333,3985.525,3986.075,540,2021-03-18 07:00:00
2687,SPX500_m_i,3985.5,3975.2,3974.8,3985.7,3980.25,3978.566666666667,3977.7250000000004,3980.3,762,2021-03-18 08:00:00
2688,SPX500_m_i,3975.2,3977.4,3972.8,3978.1,3975.45,3976.1,3976.4249999999997,3975.875,528,2021-03-18 09:00:00
2689,SPX500_m_i,3977.4,3975.7,3973.1,3977.8,3975.45,3975.533333333333,3975.575,3975.9999999999995,652,2021-03-18 10:00:00
2690,SPX500_m_i,3975.9,3981.8,3974.9,3982.7,3978.8,3979.8000000000006,3980.3,3978.8250000000003,613,2021-03-18 11:00:00
2691,SPX500_m_i,3981.7,3962.9,3960.4,3982.6,3971.5,3968.633333333333,3967.2,3971.8999999999996,1291,2021-03-18 12:00:00
2692,SPX500_m_i,3963.1,3953.5,3951.2,3964.9,3958.05,3956.5333333333333,3955.775,3958.175,1298,2021-03-18 13:00:00
2693,SPX500_m_i,3953.4,3956.2,3952.4,3959.7,3956.05,3956.1,3956.125,3955.4249999999997,1124,2021-03-18 14:00:00
2694,SPX500_m_i,3956.4,3959.2,3954.9,3963.1,3959.0,3959.066666666667,3959.1000000000004,3958.4,949,2021-03-18 15:00:00
2695,SPX500_m_i,3959.2,3947.2,3943.2,3960.8,3952.0,3950.4,3949.6000000000004,3952.6000000000004,1309,2021-03-18 16:00:00
2696,SPX500_m_i,3946.9,3948.8,3944.8,3952.3,3948.55,3948.6333333333337,3948.675,3948.2000000000003,1320,2021-03-18 17:00:00
2697,SPX500_m_i,3948.7,3953.9,3941.7,3955.8,3948.75,3950.4666666666667,3951.325,3950.0249999999996,1826,2021-03-18 18:00:00
2698,SPX500_m_i,3953.7,3953.8,3943.6,3957.4,3950.5,3951.6,3952.1499999999996,3952.125,2219,2021-03-18 19:00:00
2699,SPX500_m_i,3954.1,3961.2,3952.8,3961.4,3957.1000000000004,3958.466666666667,3959.1500000000005,3957.3750000000005,1333,2021-03-18 20:00:00
2700,SPX500_m_i,3961.4,3948.7,3946.4,3969.1,3957.75,3954.7333333333336,3953.2250000000004,3956.4,1234,2021-03-18 21:00:00
2701,SPX500_m_i,3948.9,3962.1,3948.4,3963.1,3955.75,3957.866666666667,3958.925,3955.625,1174,2021-03-18 22:00:00
2702,SPX500_m_i,3962.1,3935.6,3924.2,3962.8,3943.5,3940.866666666667,3939.55,3946.175,2118,2021-03-18 23:00:00
2703,SPX500_m_i,3935.4,3917.2,3911.2,3937.9,3924.55,3922.1,3920.875,3925.4249999999997,3017,2021-03-19 00:00:00
2704,SPX500_m_i,3921.3,3916.3,3916.3,3922.3,3919.3,3918.3000000000006,3917.8,3919.05,425,2021-03-19 03:00:00
2705,SPX500_m_i,3916.3,3920.0,3915.6,3922.6,3919.1,3919.4,3919.55,3918.625,816,2021-03-19 04:00:00
2706,SPX500_m_i,3919.8,3925.8,3918.5,3926.8,3922.65,3923.7000000000003,3924.2250000000004,3922.7250000000004,795,2021-03-19 05:00:00
2707,SPX500_m_i,3925.8,3928.3,3921.8,3929.0,3925.4,3926.366666666667,3926.8500000000004,3926.2250000000004,831,2021-03-19 06:00:00
2708,SPX500_m_i,3928.3,3919.8,3918.3,3928.3,3923.3,3922.1333333333337,3921.55,3923.675,735,2021-03-19 07:00:00
2709,SPX500_m_i,3919.8,3919.0,3917.3,3926.6,3921.95,3920.9666666666667,3920.475,3920.675,841,2021-03-19 08:00:00
2710,SPX500_m_i,3919.0,3923.8,3917.6,3924.5,3921.05,3921.966666666667,3922.425,3921.2250000000004,802,2021-03-19 09:00:00
2711,SPX500_m_i,3923.5,3921.3,3917.3,3925.5,3921.4,3921.366666666667,3921.3500000000004,3921.9,889,2021-03-19 10:00:00
2712,SPX500_m_i,3921.1,3919.9,3909.3,3921.9,3915.6000000000004,3917.0333333333333,3917.75,3918.05,953,2021-03-19 11:00:00
2713,SPX500_m_i,3920.1,3926.6,3919.4,3928.0,3923.7,3924.6666666666665,3925.15,3923.525,1096,2021-03-19 12:00:00
2714,SPX500_m_i,3926.4,3931.5,3925.8,3933.5,3929.65,3930.2666666666664,3930.575,3929.2999999999997,1475,2021-03-19 13:00:00
2715,SPX500_m_i,3931.5,3928.3,3927.5,3932.5,3930.0,3929.433333333333,3929.1499999999996,3929.95,827,2021-03-19 14:00:00
2716,SPX500_m_i,3928.3,3930.1,3922.8,3931.1,3926.95,3928.0,3928.525,3928.075,883,2021-03-19 15:00:00
2717,SPX500_m_i,3930.0,3924.8,3918.5,3930.1,3924.3,3924.466666666667,3924.55,3925.8500000000004,910,2021-03-19 16:00:00
2718,SPX500_m_i,3924.6,3925.0,3922.5,3928.8,3925.65,3925.433333333333,3925.325,3925.225,892,2021-03-19 17:00:00
2719,SPX500_m_i,3925.0,3899.4,3888.0,3925.0,3906.5,3904.133333333333,3902.95,3909.35,3311,2021-03-19 18:00:00
2720,SPX500_m_i,3899.2,3912.7,3885.6,3913.8,3899.7,3904.033333333333,3906.2,3902.825,2336,2021-03-19 19:00:00
2721,SPX500_m_i,3912.7,3919.5,3897.4,3923.0,3910.2,3913.2999999999997,3914.85,3913.1499999999996,1860,2021-03-19 20:00:00
2722,SPX500_m_i,3919.4,3924.4,3916.9,3926.1,3921.5,3922.4666666666667,3922.95,3921.7,1465,2021-03-19 21:00:00
