,AUDNZD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
49,AUDNZD_i,1.06796,1.06833,1.06705,1.06885,1.0679500000000002,1.0680766666666668,1.06814,1.0680475,453,2020-12-23 00:00:00
50,AUDNZD_i,1.0683799999999999,1.0704,1.06835,1.07067,1.06951,1.0698066666666666,1.069955,1.0694499999999998,1172,2020-12-23 01:00:00
51,AUDNZD_i,1.07034,1.07012,1.06995,1.0707200000000001,1.070335,1.0702633333333333,1.0702275,1.0702825,1948,2020-12-23 02:00:00
52,AUDNZD_i,1.07012,1.06964,1.06955,1.07061,1.07008,1.0699333333333332,1.0698599999999998,1.06998,2421,2020-12-23 03:00:00
53,AUDNZD_i,1.06965,1.07054,1.06929,1.07063,1.06996,1.0701533333333335,1.0702500000000001,1.0700275000000001,1314,2020-12-23 04:00:00
54,AUDNZD_i,1.07049,1.07069,1.07039,1.07092,1.070655,1.0706666666666667,1.0706725,1.0706224999999998,1417,2020-12-23 05:00:00
55,AUDNZD_i,1.07069,1.07031,1.0701,1.0709,1.0705,1.0704366666666667,1.070405,1.0705,592,2020-12-23 06:00:00
56,AUDNZD_i,1.0703,1.0703,1.07012,1.07086,1.07049,1.0704266666666666,1.070395,1.070395,925,2020-12-23 07:00:00
57,AUDNZD_i,1.07029,1.07012,1.07004,1.07059,1.070315,1.07025,1.0702175,1.07026,885,2020-12-23 08:00:00
58,AUDNZD_i,1.07012,1.06919,1.06894,1.07077,1.069855,1.0696333333333332,1.0695225,1.069755,1969,2020-12-23 09:00:00
59,AUDNZD_i,1.06918,1.06883,1.06844,1.06945,1.068945,1.0689066666666667,1.0688875,1.068975,1888,2020-12-23 10:00:00
60,AUDNZD_i,1.06884,1.0683,1.06775,1.06894,1.0683449999999999,1.0683299999999998,1.0683224999999998,1.0684574999999998,1896,2020-12-23 11:00:00
61,AUDNZD_i,1.06832,1.06772,1.06705,1.06835,1.0676999999999999,1.0677066666666666,1.06771,1.06786,1573,2020-12-23 12:00:00
62,AUDNZD_i,1.06772,1.06852,1.06722,1.06866,1.0679400000000001,1.0681333333333334,1.06823,1.06803,1429,2020-12-23 13:00:00
63,AUDNZD_i,1.06852,1.06799,1.0679400000000001,1.0686,1.06827,1.0681766666666668,1.06813,1.0682625,1742,2020-12-23 14:00:00
64,AUDNZD_i,1.06799,1.0689,1.06628,1.06897,1.067625,1.0680500000000002,1.0682625000000001,1.068035,2556,2020-12-23 15:00:00
65,AUDNZD_i,1.06887,1.068,1.0675,1.06913,1.068315,1.0682099999999999,1.0681574999999999,1.068375,3795,2020-12-23 16:00:00
66,AUDNZD_i,1.06798,1.06897,1.06742,1.0691,1.06826,1.0684966666666667,1.068615,1.0683675,3747,2020-12-23 17:00:00
67,AUDNZD_i,1.06898,1.06826,1.06804,1.06931,1.068675,1.0685366666666667,1.0684675000000001,1.0686475,2514,2020-12-23 18:00:00
68,AUDNZD_i,1.06828,1.06776,1.06732,1.06828,1.0678,1.0677866666666667,1.06778,1.06791,1655,2020-12-23 19:00:00
69,AUDNZD_i,1.06776,1.06785,1.06753,1.06815,1.06784,1.0678433333333333,1.067845,1.0678225,986,2020-12-23 20:00:00
70,AUDNZD_i,1.06784,1.06821,1.06754,1.06823,1.067885,1.0679933333333334,1.0680475,1.067955,1197,2020-12-23 21:00:00
71,AUDNZD_i,1.06819,1.0676,1.06701,1.06819,1.0676,1.0676,1.0676,1.0677475,1267,2020-12-23 22:00:00
72,AUDNZD_i,1.06761,1.0671599999999999,1.06666,1.06781,1.067235,1.06721,1.0671974999999998,1.06731,1043,2020-12-23 23:00:00
73,AUDNZD_i,1.0671599999999999,1.06752,1.06668,1.06799,1.067335,1.0673966666666665,1.0674275,1.0673374999999998,333,2020-12-24 00:00:00
74,AUDNZD_i,1.06752,1.06765,1.0668,1.0679400000000001,1.06737,1.0674633333333332,1.06751,1.0674774999999999,1092,2020-12-24 01:00:00
75,AUDNZD_i,1.06772,1.06771,1.06736,1.06847,1.0679150000000002,1.0678466666666668,1.0678125,1.067815,1566,2020-12-24 02:00:00
76,AUDNZD_i,1.06771,1.06832,1.06769,1.0689,1.068295,1.0683033333333334,1.0683075,1.068155,1520,2020-12-24 03:00:00
77,AUDNZD_i,1.06832,1.06865,1.06808,1.06869,1.068385,1.0684733333333334,1.0685175,1.068435,1242,2020-12-24 04:00:00
78,AUDNZD_i,1.06865,1.0684,1.06808,1.0689899999999999,1.0685349999999998,1.06849,1.0684675,1.06853,1101,2020-12-24 05:00:00
79,AUDNZD_i,1.0684,1.06849,1.06822,1.06875,1.068485,1.0684866666666666,1.0684874999999998,1.0684649999999998,945,2020-12-24 06:00:00
80,AUDNZD_i,1.06851,1.06874,1.06846,1.06896,1.0687099999999998,1.06872,1.068725,1.0686674999999999,750,2020-12-24 07:00:00
81,AUDNZD_i,1.06872,1.06932,1.06872,1.0694,1.06906,1.0691466666666667,1.06919,1.06904,822,2020-12-24 08:00:00
82,AUDNZD_i,1.06933,1.06936,1.06909,1.06987,1.06948,1.06944,1.06942,1.0694124999999999,1574,2020-12-24 09:00:00
83,AUDNZD_i,1.06938,1.06834,1.06805,1.06938,1.068715,1.0685900000000002,1.0685275,1.0687875,2168,2020-12-24 10:00:00
84,AUDNZD_i,1.06835,1.06833,1.06806,1.06881,1.068435,1.0684,1.0683825,1.0683875,1623,2020-12-24 11:00:00
85,AUDNZD_i,1.06833,1.06798,1.06735,1.06859,1.0679699999999999,1.0679733333333332,1.067975,1.0680625,1912,2020-12-24 12:00:00
86,AUDNZD_i,1.06799,1.06833,1.06793,1.06885,1.06839,1.06837,1.06836,1.0682749999999999,1282,2020-12-24 13:00:00
87,AUDNZD_i,1.06833,1.06958,1.06833,1.07012,1.0692249999999999,1.0693433333333333,1.0694025,1.06909,1306,2020-12-24 14:00:00
88,AUDNZD_i,1.06958,1.06894,1.0689,1.07022,1.06956,1.0693533333333334,1.06925,1.06941,1014,2020-12-24 15:00:00
89,AUDNZD_i,1.06896,1.06829,1.06805,1.06936,1.068705,1.0685666666666667,1.0684975,1.068665,1938,2020-12-24 16:00:00
90,AUDNZD_i,1.06829,1.06917,1.0682,1.06919,1.068695,1.0688533333333332,1.0689324999999998,1.0687125,2136,2020-12-24 17:00:00
91,AUDNZD_i,1.06919,1.06883,1.06851,1.06923,1.06887,1.0688566666666668,1.06885,1.06894,1283,2020-12-24 18:00:00
92,AUDNZD_i,1.06883,1.06812,1.06802,1.06886,1.0684399999999998,1.0683333333333331,1.06828,1.0684574999999998,1250,2020-12-24 19:00:00
93,AUDNZD_i,1.06813,1.06725,1.06664,1.07058,1.06861,1.0681566666666666,1.06793,1.0681500000000002,678,2020-12-24 20:00:00
94,AUDNZD_i,1.06798,1.06871,1.06646,1.06947,1.067965,1.0682133333333335,1.0683375000000002,1.068155,306,2020-12-28 00:00:00
95,AUDNZD_i,1.06862,1.06926,1.06746,1.06963,1.068545,1.0687833333333334,1.0689025,1.0687425000000002,1570,2020-12-28 01:00:00
96,AUDNZD_i,1.06926,1.06798,1.06754,1.06931,1.068425,1.0682766666666665,1.0682025,1.0685225,1579,2020-12-28 02:00:00
97,AUDNZD_i,1.06797,1.06779,1.06756,1.0683,1.06793,1.0678833333333333,1.06786,1.067905,1740,2020-12-28 03:00:00
98,AUDNZD_i,1.0678,1.06784,1.06731,1.06813,1.06772,1.06776,1.06778,1.0677699999999999,1369,2020-12-28 04:00:00
99,AUDNZD_i,1.06784,1.06826,1.06754,1.06839,1.067965,1.0680633333333334,1.0681125,1.0680075,1245,2020-12-28 05:00:00
100,AUDNZD_i,1.06826,1.0681,1.06804,1.06844,1.06824,1.0681933333333333,1.06817,1.06821,915,2020-12-28 06:00:00
101,AUDNZD_i,1.0681,1.06775,1.0675,1.06818,1.06784,1.06781,1.067795,1.0678825,639,2020-12-28 07:00:00
102,AUDNZD_i,1.06772,1.06743,1.06732,1.06799,1.067655,1.0675800000000002,1.0675425,1.067615,989,2020-12-28 08:00:00
103,AUDNZD_i,1.06745,1.06735,1.0673,1.06781,1.067555,1.0674866666666667,1.0674525000000001,1.0674775,1000,2020-12-28 09:00:00
104,AUDNZD_i,1.06731,1.06666,1.06657,1.06735,1.06696,1.06686,1.0668099999999998,1.0669724999999999,1230,2020-12-28 10:00:00
105,AUDNZD_i,1.06666,1.06701,1.06652,1.06706,1.06679,1.0668633333333333,1.0669,1.0668125,1234,2020-12-28 11:00:00
106,AUDNZD_i,1.06701,1.06677,1.0665,1.06744,1.06697,1.0669033333333333,1.06687,1.06693,1909,2020-12-28 12:00:00
107,AUDNZD_i,1.06677,1.06715,1.06674,1.06739,1.067065,1.0670933333333332,1.0671074999999999,1.0670125,1603,2020-12-28 13:00:00
108,AUDNZD_i,1.06714,1.06714,1.06689,1.06728,1.067085,1.0671033333333335,1.0671125000000001,1.0671125000000001,1469,2020-12-28 14:00:00
109,AUDNZD_i,1.06714,1.06747,1.06649,1.06749,1.06699,1.06715,1.0672300000000001,1.0671475000000001,2002,2020-12-28 15:00:00
110,AUDNZD_i,1.06747,1.06669,1.06641,1.06753,1.06697,1.0668766666666667,1.06683,1.067025,1934,2020-12-28 16:00:00
111,AUDNZD_i,1.06669,1.06649,1.06605,1.06731,1.0666799999999999,1.0666166666666665,1.066585,1.0666349999999998,2318,2020-12-28 17:00:00
112,AUDNZD_i,1.0665,1.0668,1.06641,1.06717,1.0667900000000001,1.0667933333333333,1.066795,1.0667200000000001,1806,2020-12-28 18:00:00
113,AUDNZD_i,1.0668,1.06682,1.06633,1.06728,1.066805,1.06681,1.0668125,1.0668075,1839,2020-12-28 19:00:00
114,AUDNZD_i,1.06681,1.06685,1.06661,1.0674,1.067005,1.0669533333333334,1.0669275,1.0669175,1408,2020-12-28 20:00:00
115,AUDNZD_i,1.06685,1.06678,1.06634,1.06691,1.0666250000000002,1.0666766666666667,1.0667025,1.0667200000000001,920,2020-12-28 21:00:00
116,AUDNZD_i,1.06676,1.06697,1.06647,1.06717,1.0668199999999999,1.06687,1.066895,1.0668425,1147,2020-12-28 22:00:00
117,AUDNZD_i,1.06696,1.06675,1.06673,1.06723,1.06698,1.0669033333333333,1.066865,1.0669175,636,2020-12-28 23:00:00
118,AUDNZD_i,1.06659,1.06709,1.06603,1.06731,1.06667,1.06681,1.06688,1.066755,284,2020-12-29 00:00:00
119,AUDNZD_i,1.06709,1.06735,1.06704,1.06752,1.06728,1.0673033333333333,1.067315,1.06725,1106,2020-12-29 01:00:00
120,AUDNZD_i,1.06735,1.06713,1.06677,1.06772,1.067245,1.0672066666666666,1.0671875,1.0672425,1385,2020-12-29 02:00:00
121,AUDNZD_i,1.06711,1.06644,1.06615,1.06722,1.066685,1.0666033333333333,1.0665625,1.0667300000000002,1161,2020-12-29 03:00:00
122,AUDNZD_i,1.06645,1.0667200000000001,1.06598,1.06675,1.066365,1.0664833333333334,1.0665425000000002,1.066475,1100,2020-12-29 04:00:00
123,AUDNZD_i,1.0667200000000001,1.06663,1.06609,1.06678,1.066435,1.0665,1.0665325,1.0665550000000001,848,2020-12-29 05:00:00
124,AUDNZD_i,1.06663,1.06645,1.0664,1.067,1.0667,1.0666166666666665,1.0665749999999998,1.06662,815,2020-12-29 06:00:00
125,AUDNZD_i,1.06645,1.06637,1.06627,1.06685,1.06656,1.0664966666666666,1.066465,1.066485,678,2020-12-29 07:00:00
126,AUDNZD_i,1.06638,1.06629,1.06598,1.0664,1.06619,1.0662233333333333,1.06624,1.0662625000000001,688,2020-12-29 08:00:00
127,AUDNZD_i,1.06633,1.06621,1.06598,1.06652,1.06625,1.0662366666666667,1.06623,1.06626,1428,2020-12-29 09:00:00
128,AUDNZD_i,1.06621,1.0658,1.06558,1.06629,1.065935,1.0658900000000002,1.0658675000000002,1.06597,1673,2020-12-29 10:00:00
129,AUDNZD_i,1.0658,1.06507,1.0648,1.06583,1.065315,1.0652333333333333,1.0651925,1.065375,1459,2020-12-29 11:00:00
130,AUDNZD_i,1.06507,1.06499,1.06476,1.06555,1.0651549999999999,1.0651,1.0650724999999999,1.0650925,1043,2020-12-29 12:00:00
131,AUDNZD_i,1.06499,1.06525,1.06497,1.06539,1.06518,1.0652033333333335,1.065215,1.06515,1171,2020-12-29 13:00:00
132,AUDNZD_i,1.06525,1.06512,1.06492,1.06547,1.0651950000000001,1.0651700000000002,1.0651575000000002,1.06519,1328,2020-12-29 14:00:00
133,AUDNZD_i,1.06511,1.06374,1.06366,1.06531,1.064485,1.0642366666666667,1.0641125,1.064455,1862,2020-12-29 15:00:00
134,AUDNZD_i,1.06366,1.06271,1.06267,1.06389,1.06328,1.06309,1.062995,1.0632325,2635,2020-12-29 16:00:00
135,AUDNZD_i,1.0627,1.06355,1.06262,1.06415,1.0633849999999998,1.06344,1.0634675,1.0632549999999998,3738,2020-12-29 17:00:00
136,AUDNZD_i,1.06358,1.06431,1.06325,1.0644,1.063825,1.0639866666666666,1.0640675,1.063885,2448,2020-12-29 18:00:00
137,AUDNZD_i,1.06432,1.06394,1.0639,1.0645,1.0642,1.0641133333333335,1.06407,1.064165,2242,2020-12-29 19:00:00
138,AUDNZD_i,1.06384,1.06351,1.06339,1.06407,1.06373,1.0636566666666667,1.06362,1.0637025,1424,2020-12-29 20:00:00
139,AUDNZD_i,1.0635,1.06389,1.06339,1.06423,1.0638100000000001,1.0638366666666668,1.06385,1.0637525,1041,2020-12-29 21:00:00
140,AUDNZD_i,1.06389,1.06443,1.06389,1.06479,1.06434,1.06437,1.064385,1.06425,1348,2020-12-29 22:00:00
141,AUDNZD_i,1.06443,1.06398,1.06378,1.06466,1.06422,1.0641399999999999,1.0640999999999998,1.0642125,648,2020-12-29 23:00:00
142,AUDNZD_i,1.06398,1.06397,1.06299,1.06474,1.063865,1.0639,1.0639175,1.06392,330,2020-12-30 00:00:00
143,AUDNZD_i,1.06397,1.06408,1.0635,1.06464,1.06407,1.0640733333333332,1.0640749999999999,1.0640475,859,2020-12-30 01:00:00
144,AUDNZD_i,1.06408,1.06341,1.06324,1.06429,1.063765,1.0636466666666669,1.0635875000000001,1.063755,1856,2020-12-30 02:00:00
145,AUDNZD_i,1.06341,1.06365,1.06279,1.06371,1.06325,1.0633833333333333,1.06345,1.06339,1866,2020-12-30 03:00:00
146,AUDNZD_i,1.06365,1.06482,1.06359,1.06513,1.06436,1.0645133333333334,1.06459,1.0642975,1321,2020-12-30 04:00:00
147,AUDNZD_i,1.06482,1.06519,1.06481,1.06567,1.06524,1.0652233333333332,1.065215,1.0651225,1134,2020-12-30 05:00:00
148,AUDNZD_i,1.06516,1.06518,1.06488,1.06538,1.06513,1.0651466666666665,1.0651549999999999,1.06515,843,2020-12-30 06:00:00
149,AUDNZD_i,1.06517,1.06577,1.06511,1.06597,1.06554,1.0656166666666667,1.065655,1.065505,1175,2020-12-30 07:00:00
150,AUDNZD_i,1.06577,1.06513,1.06496,1.0661100000000001,1.0655350000000001,1.0654000000000001,1.0653325,1.0654925,1114,2020-12-30 08:00:00
151,AUDNZD_i,1.06513,1.06563,1.06498,1.06589,1.065435,1.0655,1.0655325,1.0654075,1354,2020-12-30 09:00:00
152,AUDNZD_i,1.06559,1.06521,1.06495,1.0658,1.065375,1.06532,1.0652925,1.0653875,1971,2020-12-30 10:00:00
153,AUDNZD_i,1.06523,1.06493,1.06463,1.06542,1.0650249999999999,1.0649933333333332,1.0649775,1.0650525,1747,2020-12-30 11:00:00
154,AUDNZD_i,1.06493,1.06551,1.0642800000000001,1.06564,1.0649600000000001,1.0651433333333333,1.065235,1.06509,1546,2020-12-30 12:00:00
155,AUDNZD_i,1.06551,1.0651,1.06492,1.06577,1.0653450000000002,1.0652633333333335,1.0652225000000002,1.065325,1654,2020-12-30 13:00:00
156,AUDNZD_i,1.06511,1.06523,1.06458,1.06538,1.06498,1.0650633333333335,1.065105,1.065075,1764,2020-12-30 14:00:00
157,AUDNZD_i,1.06523,1.06467,1.0646,1.06535,1.064975,1.0648733333333333,1.0648225,1.0649625,1571,2020-12-30 15:00:00
158,AUDNZD_i,1.06467,1.06706,1.06459,1.0673,1.065945,1.0663166666666666,1.0665025,1.0659049999999999,3337,2020-12-30 16:00:00
159,AUDNZD_i,1.06703,1.06649,1.06555,1.06723,1.06639,1.0664233333333333,1.06644,1.0665749999999998,3033,2020-12-30 17:00:00
160,AUDNZD_i,1.0665,1.06573,1.06553,1.06661,1.06607,1.0659566666666667,1.0659,1.0660924999999999,1903,2020-12-30 18:00:00
161,AUDNZD_i,1.06573,1.06521,1.06504,1.06589,1.065465,1.06538,1.0653375,1.0654675,1312,2020-12-30 19:00:00
162,AUDNZD_i,1.06523,1.06528,1.0648900000000001,1.06544,1.065165,1.0652033333333333,1.0652225,1.06521,833,2020-12-30 20:00:00
163,AUDNZD_i,1.06526,1.06597,1.06497,1.06618,1.065575,1.0657066666666666,1.0657725,1.065595,1031,2020-12-30 21:00:00
164,AUDNZD_i,1.06596,1.06604,1.06562,1.06643,1.066025,1.06603,1.0660325,1.0660125,1088,2020-12-30 22:00:00
165,AUDNZD_i,1.06603,1.06625,1.06601,1.06686,1.0664349999999998,1.0663733333333332,1.0663425,1.0662875,860,2020-12-30 23:00:00
166,AUDNZD_i,1.06687,1.06635,1.06546,1.06687,1.066165,1.0662266666666667,1.0662574999999999,1.0663875,413,2020-12-31 00:00:00
167,AUDNZD_i,1.06635,1.06534,1.06528,1.06636,1.06582,1.06566,1.06558,1.0658325,723,2020-12-31 01:00:00
168,AUDNZD_i,1.06534,1.06532,1.06497,1.06593,1.06545,1.0654066666666668,1.065385,1.06539,959,2020-12-31 02:00:00
169,AUDNZD_i,1.06531,1.06581,1.06469,1.06584,1.065265,1.0654466666666667,1.0655375,1.0654124999999999,1315,2020-12-31 03:00:00
170,AUDNZD_i,1.0658,1.06579,1.0657,1.06656,1.06613,1.0660166666666668,1.06596,1.0659625000000001,1417,2020-12-31 04:00:00
171,AUDNZD_i,1.06579,1.06562,1.06528,1.06584,1.06556,1.06558,1.06559,1.0656325,657,2020-12-31 05:00:00
172,AUDNZD_i,1.06562,1.066,1.06562,1.06647,1.066045,1.0660299999999998,1.0660224999999999,1.0659275,794,2020-12-31 06:00:00
173,AUDNZD_i,1.066,1.06638,1.0659,1.06651,1.066205,1.0662633333333333,1.0662925,1.0661975000000001,805,2020-12-31 07:00:00
174,AUDNZD_i,1.06638,1.06614,1.06595,1.06668,1.066315,1.0662566666666666,1.0662274999999999,1.0662875,865,2020-12-31 08:00:00
175,AUDNZD_i,1.06614,1.06644,1.06574,1.06656,1.06615,1.0662466666666666,1.066295,1.06622,1365,2020-12-31 09:00:00
176,AUDNZD_i,1.06643,1.06717,1.06641,1.06738,1.0668950000000001,1.0669866666666667,1.0670325,1.0668475000000002,2048,2020-12-31 10:00:00
177,AUDNZD_i,1.06718,1.06671,1.06619,1.06729,1.06674,1.06673,1.066725,1.0668425,1914,2020-12-31 11:00:00
178,AUDNZD_i,1.0667,1.06821,1.06648,1.06844,1.06746,1.0677100000000002,1.067835,1.0674575000000002,1837,2020-12-31 12:00:00
179,AUDNZD_i,1.0682,1.06881,1.06736,1.06919,1.068275,1.0684533333333335,1.0685425,1.06839,1404,2020-12-31 13:00:00
180,AUDNZD_i,1.06881,1.06837,1.06836,1.06904,1.0687,1.0685900000000002,1.068535,1.068645,1262,2020-12-31 14:00:00
181,AUDNZD_i,1.06837,1.06859,1.06768,1.0689899999999999,1.0683349999999998,1.06842,1.0684624999999999,1.0684075,1660,2020-12-31 15:00:00
182,AUDNZD_i,1.06859,1.06912,1.06847,1.0695999999999999,1.069035,1.0690633333333333,1.0690775,1.0689449999999998,1478,2020-12-31 16:00:00
183,AUDNZD_i,1.06912,1.07125,1.06881,1.07149,1.07015,1.0705166666666666,1.0707,1.0701675,2350,2020-12-31 17:00:00
184,AUDNZD_i,1.07128,1.0713300000000001,1.0708199999999999,1.07185,1.071335,1.0713333333333332,1.0713325,1.07132,2280,2020-12-31 18:00:00
185,AUDNZD_i,1.0713300000000001,1.07005,1.07005,1.07169,1.07087,1.0705966666666666,1.07046,1.07078,1383,2020-12-31 19:00:00
186,AUDNZD_i,1.07005,1.0708,1.0695999999999999,1.0713300000000001,1.070465,1.0705766666666667,1.0706325,1.070445,1239,2020-12-31 20:00:00
187,AUDNZD_i,1.07023,1.06974,1.06953,1.07088,1.070205,1.07005,1.0699725,1.070095,313,2021-01-04 00:00:00
