,XBNUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
38,XBNUSD_i,283.22,280.56,279.61,283.51,281.56,281.2266666666667,281.06,281.725,33731,2020-12-07 20:00:00
39,XBNUSD_i,280.11,280.69,279.67,281.77,280.72,280.71000000000004,280.70500000000004,280.56000000000006,38594,2020-12-07 21:00:00
40,XBNUSD_i,280.69,280.9,279.82,281.73,280.775,280.81666666666666,280.8375,280.78499999999997,15790,2020-12-07 22:00:00
41,XBNUSD_i,280.9,283.53,280.38,283.69,282.03499999999997,282.5333333333333,282.78249999999997,282.125,13530,2020-12-07 23:00:00
42,XBNUSD_i,282.5,282.72,281.94,284.19,283.065,282.95,282.89250000000004,282.8375,17450,2020-12-08 01:00:00
43,XBNUSD_i,282.74,283.51,281.4,283.73,282.565,282.88,283.0375,282.845,9958,2020-12-08 02:00:00
44,XBNUSD_i,283.51,282.54,282.1,283.51,282.805,282.7166666666667,282.6725,282.915,17836,2020-12-08 03:00:00
45,XBNUSD_i,282.54,282.22,281.75,282.95,282.35,282.3066666666667,282.285,282.365,28221,2020-12-08 04:00:00
46,XBNUSD_i,282.22,281.75,281.02,282.29,281.655,281.68666666666667,281.7025,281.82,16374,2020-12-08 05:00:00
47,XBNUSD_i,281.75,282.38,281.5,282.71,282.105,282.19666666666666,282.2425,282.08500000000004,4330,2020-12-08 06:00:00
48,XBNUSD_i,282.38,282.9,281.26,282.9,282.08,282.3533333333333,282.49,282.36,5328,2020-12-08 07:00:00
49,XBNUSD_i,282.9,281.89,279.75,283.24,281.495,281.62666666666667,281.6925,281.945,42761,2020-12-08 08:00:00
50,XBNUSD_i,281.9,280.32,280.22,282.06,281.14,280.8666666666666,280.72999999999996,281.125,12992,2020-12-08 09:00:00
51,XBNUSD_i,280.32,277.96,276.63,280.82,278.725,278.47,278.34250000000003,278.9325,40982,2020-12-08 10:00:00
52,XBNUSD_i,277.96,273.91,269.93,278.87,274.4,274.2366666666667,274.15500000000003,275.1675,54373,2020-12-08 11:00:00
53,XBNUSD_i,273.91,274.16,272.21,275.36,273.78499999999997,273.91,273.9725,273.91,36941,2020-12-08 12:00:00
54,XBNUSD_i,274.16,272.26,271.87,274.59,273.23,272.9066666666667,272.745,273.22,31198,2020-12-08 13:00:00
55,XBNUSD_i,272.26,271.19,268.68,274.42,271.55,271.43,271.37,271.6375,33320,2020-12-08 14:00:00
56,XBNUSD_i,271.19,274.75,270.78,274.75,272.765,273.4266666666667,273.7575,272.8675,36974,2020-12-08 15:00:00
57,XBNUSD_i,274.75,273.84,273.81,275.82,274.815,274.49,274.3275,274.555,15471,2020-12-08 16:00:00
58,XBNUSD_i,273.84,272.49,271.99,274.23,273.11,272.90333333333336,272.8,273.1375,10708,2020-12-08 17:00:00
59,XBNUSD_i,272.49,271.43,270.43,273.74,272.08500000000004,271.86666666666673,271.75750000000005,272.02250000000004,22940,2020-12-08 18:00:00
60,XBNUSD_i,271.43,272.5,271.23,274.62,272.925,272.78333333333336,272.7125,272.445,13874,2020-12-08 19:00:00
61,XBNUSD_i,272.5,271.19,270.94,272.51,271.725,271.5466666666667,271.45750000000004,271.785,13300,2020-12-08 20:00:00
62,XBNUSD_i,271.19,270.29,269.85,272.58,271.21500000000003,270.9066666666667,270.7525,270.9775,4810,2020-12-08 21:00:00
63,XBNUSD_i,270.31,267.09,265.6,270.34,267.97,267.6766666666667,267.53,268.335,31759,2020-12-08 22:00:00
64,XBNUSD_i,267.09,268.4,266.27,269.59,267.92999999999995,268.08666666666664,268.16499999999996,267.8375,24726,2020-12-08 23:00:00
65,XBNUSD_i,263.45,266.32,260.71,266.84,263.775,264.6233333333333,265.04749999999996,264.33,56660,2020-12-09 01:00:00
66,XBNUSD_i,266.32,263.19,263.17,267.59,265.38,264.65000000000003,264.285,265.0675,36848,2020-12-09 02:00:00
67,XBNUSD_i,263.19,261.79,260.17,264.54,262.355,262.1666666666667,262.0725,262.4225,33744,2020-12-09 03:00:00
68,XBNUSD_i,261.81,262.79,260.14,263.56,261.85,262.16333333333336,262.32,262.075,23264,2020-12-09 04:00:00
69,XBNUSD_i,262.81,263.8,262.15,263.8,262.975,263.25,263.3875,263.14,15615,2020-12-09 05:00:00
70,XBNUSD_i,263.8,262.34,261.78,264.19,262.985,262.77,262.66249999999997,263.0275,22200,2020-12-09 06:00:00
71,XBNUSD_i,262.34,263.13,261.68,263.88,262.78,262.89666666666665,262.955,262.7575,28915,2020-12-09 07:00:00
72,XBNUSD_i,263.13,263.82,263.06,264.14,263.6,263.67333333333335,263.71,263.5375,7988,2020-12-09 08:00:00
73,XBNUSD_i,263.82,257.56,257.18,264.2,260.69,259.6466666666667,259.125,260.69,26041,2020-12-09 09:00:00
74,XBNUSD_i,257.56,258.99,253.29,259.32,256.305,257.2,257.64750000000004,257.29,65477,2020-12-09 10:00:00
75,XBNUSD_i,258.96,262.58,258.37,263.06,260.71500000000003,261.33666666666664,261.6475,260.7425,51019,2020-12-09 11:00:00
76,XBNUSD_i,262.67,262.63,260.34,264.14,262.24,262.37,262.435,262.445,30112,2020-12-09 12:00:00
77,XBNUSD_i,262.63,264.46,262.45,264.96,263.705,263.95666666666665,264.0825,263.625,48800,2020-12-09 13:00:00
78,XBNUSD_i,264.46,263.45,263.38,266.78,265.08,264.53666666666663,264.265,264.5175,43635,2020-12-09 14:00:00
79,XBNUSD_i,263.45,267.21,262.59,267.21,264.9,265.67,266.055,265.115,29960,2020-12-09 15:00:00
80,XBNUSD_i,267.21,265.94,265.64,267.51,266.575,266.3633333333333,266.2575,266.575,25017,2020-12-09 16:00:00
81,XBNUSD_i,265.94,264.67,262.88,265.95,264.41499999999996,264.5,264.5425,264.86,21922,2020-12-09 17:00:00
82,XBNUSD_i,264.74,265.55,261.54,265.56,263.55,264.2166666666667,264.55,264.3475,32178,2020-12-09 18:00:00
83,XBNUSD_i,265.55,264.93,263.61,266.4,265.005,264.98,264.96750000000003,265.1225,42252,2020-12-09 19:00:00
84,XBNUSD_i,265.0,262.88,262.25,265.46,263.855,263.53000000000003,263.3675,263.89750000000004,20710,2020-12-09 20:00:00
85,XBNUSD_i,262.88,263.13,262.51,263.71,263.11,263.1166666666667,263.12,263.0575,9319,2020-12-09 21:00:00
86,XBNUSD_i,263.13,265.16,262.58,266.16,264.37,264.6333333333334,264.76500000000004,264.25750000000005,14290,2020-12-09 22:00:00
87,XBNUSD_i,265.16,267.65,264.64,269.27,266.955,267.18666666666667,267.3025,266.68,20265,2020-12-09 23:00:00
88,XBNUSD_i,267.9,267.59,267.32,269.24,268.28,268.04999999999995,267.93499999999995,268.01249999999993,19770,2020-12-10 01:00:00
89,XBNUSD_i,267.59,266.39,265.79,267.89,266.84000000000003,266.69,266.615,266.915,35572,2020-12-10 02:00:00
90,XBNUSD_i,265.94,265.62,264.54,267.0,265.77,265.71999999999997,265.695,265.775,44920,2020-12-10 03:00:00
91,XBNUSD_i,265.62,264.85,264.03,266.5,265.265,265.12666666666667,265.0575,265.25,8210,2020-12-10 04:00:00
92,XBNUSD_i,264.85,264.6,264.03,265.7,264.865,264.7766666666667,264.7325,264.795,21044,2020-12-10 05:00:00
93,XBNUSD_i,263.98,264.39,263.72,265.17,264.44500000000005,264.4266666666667,264.4175,264.31500000000005,13509,2020-12-10 06:00:00
94,XBNUSD_i,264.39,262.77,262.31,264.59,263.45,263.2233333333333,263.11,263.515,24886,2020-12-10 07:00:00
95,XBNUSD_i,262.77,262.75,260.8,264.51,262.655,262.68666666666667,262.7025,262.7075,25040,2020-12-10 08:00:00
96,XBNUSD_i,262.75,264.31,262.75,264.68,263.71500000000003,263.91333333333336,264.0125,263.6225,16698,2020-12-10 09:00:00
97,XBNUSD_i,264.31,265.89,264.31,266.41,265.36,265.5366666666667,265.625,265.23,25323,2020-12-10 10:00:00
98,XBNUSD_i,265.91,262.05,261.57,266.38,263.975,263.3333333333333,263.0125,263.9775,27312,2020-12-10 11:00:00
99,XBNUSD_i,262.05,260.83,260.38,262.88,261.63,261.3633333333333,261.22999999999996,261.53499999999997,32669,2020-12-10 12:00:00
100,XBNUSD_i,260.83,262.13,260.59,262.67,261.63,261.7966666666667,261.88,261.555,11510,2020-12-10 13:00:00
101,XBNUSD_i,262.13,262.48,261.49,263.67,262.58000000000004,262.5466666666667,262.53000000000003,262.4425,42880,2020-12-10 14:00:00
102,XBNUSD_i,262.49,263.6,259.93,263.6,261.765,262.37666666666667,262.6825,262.405,21287,2020-12-10 15:00:00
103,XBNUSD_i,263.6,262.01,260.79,264.09,262.44,262.2966666666667,262.225,262.6225,24820,2020-12-10 16:00:00
104,XBNUSD_i,262.19,263.92,260.18,264.38,262.28,262.82666666666665,263.1,262.6675,18006,2020-12-10 17:00:00
105,XBNUSD_i,263.93,265.4,263.0,266.57,264.78499999999997,264.98999999999995,265.0925,264.72499999999997,23970,2020-12-10 18:00:00
106,XBNUSD_i,265.4,265.86,264.21,265.94,265.075,265.33666666666664,265.4675,265.35249999999996,15146,2020-12-10 19:00:00
107,XBNUSD_i,265.86,265.93,265.25,266.65,265.95,265.9433333333333,265.94,265.9225,11143,2020-12-10 20:00:00
108,XBNUSD_i,265.99,266.01,264.42,266.25,265.33500000000004,265.56,265.6725,265.6675,19729,2020-12-10 21:00:00
109,XBNUSD_i,266.01,266.01,265.66,266.9,266.28,266.19,266.145,266.145,57524,2020-12-10 22:00:00
110,XBNUSD_i,266.01,265.45,265.15,266.92,266.03499999999997,265.84,265.7425,265.8825,25886,2020-12-10 23:00:00
111,XBNUSD_i,265.23,264.08,263.54,266.02,264.78,264.5466666666666,264.42999999999995,264.7175,16524,2020-12-11 01:00:00
112,XBNUSD_i,264.11,259.55,257.09,265.26,261.17499999999995,260.63333333333327,260.36249999999995,261.50249999999994,39518,2020-12-11 02:00:00
113,XBNUSD_i,259.55,258.9,255.41,260.93,258.17,258.41333333333336,258.53499999999997,258.6975,35169,2020-12-11 03:00:00
114,XBNUSD_i,258.9,257.28,256.87,259.48,258.175,257.87666666666667,257.72749999999996,258.1325,22592,2020-12-11 04:00:00
115,XBNUSD_i,257.28,257.84,255.97,258.89,257.43,257.56666666666666,257.635,257.495,20830,2020-12-11 05:00:00
116,XBNUSD_i,257.84,258.62,256.59,259.51,258.04999999999995,258.23999999999995,258.335,258.14,18060,2020-12-11 06:00:00
117,XBNUSD_i,258.81,258.5,257.23,259.27,258.25,258.3333333333333,258.375,258.4525,13650,2020-12-11 07:00:00
118,XBNUSD_i,258.52,258.63,257.36,260.12,258.74,258.7033333333333,258.685,258.6575,46181,2020-12-11 08:00:00
119,XBNUSD_i,258.63,257.23,255.24,258.89,257.065,257.12,257.14750000000004,257.4975,32304,2020-12-11 09:00:00
120,XBNUSD_i,257.25,258.18,255.6,259.14,257.37,257.64000000000004,257.77500000000003,257.5425,33821,2020-12-11 10:00:00
121,XBNUSD_i,258.18,257.49,256.15,258.42,257.28499999999997,257.3533333333333,257.3875,257.56,33378,2020-12-11 11:00:00
122,XBNUSD_i,257.49,256.65,254.32,259.41,256.865,256.79333333333335,256.7575,256.9675,37600,2020-12-11 12:00:00
123,XBNUSD_i,256.65,255.13,254.84,256.65,255.745,255.54,255.4375,255.8175,41675,2020-12-11 13:00:00
124,XBNUSD_i,255.36,257.3,254.9,257.98,256.44,256.7266666666667,256.87,256.385,24292,2020-12-11 14:00:00
125,XBNUSD_i,257.3,258.8,257.0,258.9,257.95,258.23333333333335,258.375,258.0,20520,2020-12-11 15:00:00
126,XBNUSD_i,258.78,258.82,257.71,260.09,258.9,258.8733333333333,258.85999999999996,258.84999999999997,35467,2020-12-11 16:00:00
127,XBNUSD_i,258.82,259.39,258.6,259.79,259.19500000000005,259.26000000000005,259.2925,259.15000000000003,31666,2020-12-11 17:00:00
128,XBNUSD_i,259.39,257.69,257.22,259.39,258.305,258.09999999999997,257.9975,258.4225,18219,2020-12-11 18:00:00
129,XBNUSD_i,257.69,257.44,256.62,258.21,257.41499999999996,257.42333333333335,257.4275,257.49,23170,2020-12-11 19:00:00
130,XBNUSD_i,257.48,257.97,257.04,258.26,257.65,257.75666666666666,257.81,257.6875,5150,2020-12-11 20:00:00
131,XBNUSD_i,258.0,257.23,256.93,258.87,257.9,257.6766666666667,257.565,257.7575,14406,2020-12-11 21:00:00
132,XBNUSD_i,257.75,258.5,256.58,258.92,257.75,258.0,258.125,257.9375,23723,2020-12-11 22:00:00
133,XBNUSD_i,258.52,259.32,257.69,259.45,258.57,258.82,258.945,258.745,14031,2020-12-11 23:00:00
134,XBNUSD_i,273.85,274.62,273.12,274.62,273.87,274.12,274.245,274.0525,19808,2020-12-14 01:00:00
135,XBNUSD_i,274.64,273.18,271.44,274.67,273.055,273.09666666666664,273.1175,273.48249999999996,56429,2020-12-14 02:00:00
136,XBNUSD_i,273.18,273.33,272.32,274.61,273.46500000000003,273.42,273.3975,273.36,57963,2020-12-14 03:00:00
137,XBNUSD_i,273.33,275.48,272.11,275.55,273.83000000000004,274.38000000000005,274.65500000000003,274.1175,64330,2020-12-14 04:00:00
138,XBNUSD_i,275.48,274.16,273.54,276.3,274.92,274.6666666666667,274.54,274.87,49231,2020-12-14 05:00:00
139,XBNUSD_i,274.09,272.6,271.36,274.37,272.865,272.7766666666667,272.7325,273.105,43742,2020-12-14 06:00:00
140,XBNUSD_i,272.6,271.61,269.98,272.64,271.31,271.41,271.46000000000004,271.7075,38026,2020-12-14 07:00:00
141,XBNUSD_i,271.63,272.68,271.07,272.68,271.875,272.1433333333334,272.27750000000003,272.015,26165,2020-12-14 08:00:00
142,XBNUSD_i,272.68,271.75,270.29,272.68,271.485,271.5733333333333,271.6175,271.85,32565,2020-12-14 09:00:00
143,XBNUSD_i,271.75,272.86,271.23,273.22,272.225,272.43666666666667,272.5425,272.265,28248,2020-12-14 10:00:00
144,XBNUSD_i,272.86,271.25,270.19,273.35,271.77,271.59666666666664,271.51,271.9125,34784,2020-12-14 11:00:00
145,XBNUSD_i,271.25,267.91,267.3,272.66,269.98,269.29,268.94500000000005,269.78000000000003,41480,2020-12-14 12:00:00
146,XBNUSD_i,267.92,267.59,266.34,268.94,267.64,267.6233333333333,267.61499999999995,267.6975,59937,2020-12-14 13:00:00
147,XBNUSD_i,267.59,267.35,266.43,268.75,267.59000000000003,267.51000000000005,267.47,267.53000000000003,20029,2020-12-14 14:00:00
148,XBNUSD_i,267.35,269.08,266.51,269.55,268.03,268.37999999999994,268.55499999999995,268.12249999999995,42791,2020-12-14 15:00:00
149,XBNUSD_i,269.08,268.48,266.43,269.33,267.88,268.08,268.18,268.33,57945,2020-12-14 16:00:00
150,XBNUSD_i,269.13,270.03,268.57,272.12,270.345,270.24,270.1875,269.9625,48674,2020-12-14 17:00:00
151,XBNUSD_i,270.04,266.25,265.59,270.24,267.91499999999996,267.35999999999996,267.0825,268.03,30633,2020-12-14 18:00:00
152,XBNUSD_i,266.18,266.85,263.46,266.97,265.21500000000003,265.76000000000005,266.0325,265.865,50910,2020-12-14 19:00:00
153,XBNUSD_i,266.86,269.25,266.62,269.29,267.95500000000004,268.3866666666667,268.6025,268.005,31336,2020-12-14 20:00:00
154,XBNUSD_i,268.76,269.22,267.89,269.37,268.63,268.82666666666665,268.925,268.81,40607,2020-12-14 21:00:00
155,XBNUSD_i,269.22,269.9,268.68,269.97,269.32500000000005,269.5166666666667,269.6125,269.4425,9489,2020-12-14 22:00:00
156,XBNUSD_i,269.91,268.88,268.77,269.94,269.355,269.19666666666666,269.1175,269.375,7403,2020-12-14 23:00:00
157,XBNUSD_i,271.28,275.78,270.84,278.64,274.74,275.08666666666664,275.26,274.135,41155,2020-12-15 01:00:00
158,XBNUSD_i,275.8,277.44,274.78,278.4,276.59,276.8733333333333,277.015,276.60499999999996,35980,2020-12-15 02:00:00
159,XBNUSD_i,277.44,277.48,275.3,278.35,276.82500000000005,277.04333333333335,277.15250000000003,277.14250000000004,35327,2020-12-15 03:00:00
160,XBNUSD_i,277.48,279.05,277.48,280.57,279.025,279.0333333333333,279.03749999999997,278.645,35093,2020-12-15 04:00:00
161,XBNUSD_i,279.05,276.61,276.11,279.05,277.58000000000004,277.2566666666667,277.095,277.70500000000004,24810,2020-12-15 05:00:00
162,XBNUSD_i,276.62,271.84,271.47,276.82,274.145,273.3766666666666,272.99249999999995,274.1875,24762,2020-12-15 06:00:00
163,XBNUSD_i,271.84,271.22,268.53,273.55,271.03999999999996,271.09999999999997,271.13,271.28499999999997,36284,2020-12-15 07:00:00
164,XBNUSD_i,271.22,272.49,270.58,272.66,271.62,271.91,272.055,271.7375,13063,2020-12-15 08:00:00
165,XBNUSD_i,272.5,279.14,272.5,279.14,275.82,276.9266666666667,277.48,275.82,23818,2020-12-15 09:00:00
166,XBNUSD_i,279.27,278.18,277.33,280.5,278.91499999999996,278.67,278.5475,278.82,26355,2020-12-15 10:00:00
167,XBNUSD_i,278.2,280.1,274.32,280.77,277.54499999999996,278.39666666666665,278.8225,278.34749999999997,37896,2020-12-15 11:00:00
168,XBNUSD_i,280.1,291.6,278.72,291.67,285.19500000000005,287.33000000000004,288.39750000000004,285.52250000000004,67014,2020-12-15 12:00:00
169,XBNUSD_i,291.6,287.92,286.97,291.61,289.29,288.8333333333333,288.605,289.525,38838,2020-12-15 13:00:00
170,XBNUSD_i,287.92,285.7,282.12,290.88,286.5,286.23333333333335,286.1,286.65500000000003,47541,2020-12-15 14:00:00
171,XBNUSD_i,285.7,288.45,285.64,289.58,287.61,287.89000000000004,288.03000000000003,287.34250000000003,48451,2020-12-15 15:00:00
172,XBNUSD_i,288.45,288.16,285.93,289.39,287.65999999999997,287.82666666666665,287.91,287.9825,49471,2020-12-15 16:00:00
173,XBNUSD_i,288.16,291.14,286.67,291.9,289.28499999999997,289.9033333333333,290.2125,289.4675,40298,2020-12-15 17:00:00
174,XBNUSD_i,291.14,294.37,289.0,297.58,293.28999999999996,293.65,293.83,293.0225,71990,2020-12-15 18:00:00
175,XBNUSD_i,294.37,293.33,292.07,295.61,293.84000000000003,293.67,293.585,293.845,24460,2020-12-15 19:00:00
176,XBNUSD_i,293.34,293.14,291.29,293.53,292.40999999999997,292.6533333333333,292.775,292.825,21611,2020-12-15 20:00:00
177,XBNUSD_i,293.14,293.24,286.12,293.55,289.83500000000004,290.97,291.5375,291.51250000000005,22186,2020-12-15 21:00:00
178,XBNUSD_i,293.24,293.0,292.43,294.03,293.23,293.15333333333336,293.115,293.175,14104,2020-12-15 22:00:00
179,XBNUSD_i,293.0,289.94,287.14,293.46,290.29999999999995,290.18,290.12,290.885,33969,2020-12-15 23:00:00
180,XBNUSD_i,287.64,286.97,284.06,289.5,286.78,286.8433333333333,286.875,287.0425,49420,2020-12-16 01:00:00
181,XBNUSD_i,286.97,284.21,281.07,288.42,284.745,284.56666666666666,284.4775,285.1675,47650,2020-12-16 02:00:00
182,XBNUSD_i,284.21,283.87,280.83,285.18,283.005,283.29333333333335,283.4375,283.5225,42556,2020-12-16 03:00:00
183,XBNUSD_i,283.87,285.32,283.87,286.49,285.18,285.2266666666667,285.25,284.88750000000005,26723,2020-12-16 04:00:00
184,XBNUSD_i,285.32,283.67,281.22,285.32,283.27,283.40333333333336,283.47,283.8825,31347,2020-12-16 05:00:00
185,XBNUSD_i,283.74,283.72,282.48,286.33,284.405,284.1766666666667,284.0625,284.0675,25480,2020-12-16 06:00:00
186,XBNUSD_i,283.72,283.92,283.58,285.97,284.775,284.49,284.3475,284.2975,15610,2020-12-16 07:00:00
187,XBNUSD_i,283.92,286.89,283.57,286.89,285.23,285.78333333333336,286.06,285.3175,10347,2020-12-16 08:00:00
188,XBNUSD_i,286.89,285.6,285.15,286.89,286.02,285.88,285.81,286.1325,10679,2020-12-16 09:00:00
189,XBNUSD_i,285.6,286.03,283.73,286.46,285.095,285.4066666666667,285.5625,285.45500000000004,18768,2020-12-16 10:00:00
190,XBNUSD_i,286.06,284.15,281.97,286.45,284.21000000000004,284.19,284.18,284.6575,54905,2020-12-16 11:00:00
191,XBNUSD_i,284.15,285.99,283.9,287.26,285.58,285.71666666666664,285.78499999999997,285.325,27233,2020-12-16 12:00:00
192,XBNUSD_i,285.99,291.27,285.55,293.96,289.755,290.26,290.5125,289.1925,45866,2020-12-16 13:00:00
193,XBNUSD_i,291.29,288.46,285.51,295.13,290.32,289.7,289.39,290.09749999999997,63491,2020-12-16 14:00:00
194,XBNUSD_i,288.34,297.07,288.34,297.44,292.89,294.2833333333333,294.97999999999996,292.79749999999996,49894,2020-12-16 15:00:00
195,XBNUSD_i,296.74,299.73,295.42,302.63,299.025,299.26,299.3775,298.63,83490,2020-12-16 16:00:00
196,XBNUSD_i,299.73,301.98,297.34,302.52,299.92999999999995,300.6133333333333,300.955,300.3925,39152,2020-12-16 17:00:00
197,XBNUSD_i,301.98,301.71,299.65,304.87,302.26,302.07666666666665,301.985,302.0525,61570,2020-12-16 18:00:00
198,XBNUSD_i,301.71,298.96,296.58,302.06,299.32,299.2,299.14,299.8275,30356,2020-12-16 19:00:00
199,XBNUSD_i,298.96,298.31,297.77,300.8,299.28499999999997,298.96,298.79749999999996,298.96,23028,2020-12-16 20:00:00
200,XBNUSD_i,298.31,299.93,297.88,300.36,299.12,299.39000000000004,299.52500000000003,299.12,16696,2020-12-16 21:00:00
201,XBNUSD_i,299.98,300.18,299.5,301.42,300.46000000000004,300.36666666666673,300.32000000000005,300.27000000000004,14549,2020-12-16 22:00:00
202,XBNUSD_i,300.18,300.12,298.04,301.09,299.565,299.75,299.8425,299.8575,11537,2020-12-16 23:00:00
203,XBNUSD_i,306.01,310.79,305.12,312.78,308.95,309.56333333333333,309.87,308.675,55283,2020-12-17 01:00:00
204,XBNUSD_i,310.79,312.97,310.59,316.54,313.565,313.3666666666667,313.26750000000004,312.7225,70542,2020-12-17 02:00:00
205,XBNUSD_i,312.97,311.2,309.9,315.29,312.595,312.13000000000005,311.89750000000004,312.34000000000003,55960,2020-12-17 03:00:00
206,XBNUSD_i,311.2,312.15,307.19,313.27,310.23,310.87,311.19,310.9525,52665,2020-12-17 04:00:00
207,XBNUSD_i,312.15,306.6,305.4,314.3,309.85,308.7666666666667,308.225,309.6125,56290,2020-12-17 05:00:00
208,XBNUSD_i,306.6,307.79,305.93,309.0,307.46500000000003,307.5733333333333,307.6275,307.33000000000004,19762,2020-12-17 06:00:00
209,XBNUSD_i,307.45,311.62,307.45,311.78,309.615,310.28333333333336,310.6175,309.575,15640,2020-12-17 07:00:00
210,XBNUSD_i,311.62,309.37,308.67,311.8,310.235,309.94666666666666,309.8025,310.365,25149,2020-12-17 08:00:00
211,XBNUSD_i,309.38,311.35,308.48,311.35,309.915,310.3933333333334,310.63250000000005,310.14,20898,2020-12-17 09:00:00
