,GBPCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
71,GBPCHF_i,1.19768,1.19858,1.19736,1.19904,1.1982,1.1983266666666665,1.1983899999999998,1.198165,2770,2020-12-23 22:00:00
72,GBPCHF_i,1.1985999999999999,1.1979899999999999,1.19714,1.2000899999999999,1.198615,1.1984066666666666,1.1983025,1.198455,1930,2020-12-23 23:00:00
73,GBPCHF_i,1.19749,1.19861,1.1973799999999999,1.20042,1.1989,1.1988033333333334,1.198755,1.198475,507,2020-12-24 00:00:00
74,GBPCHF_i,1.19868,1.1992099999999999,1.19811,1.1996,1.198855,1.1989733333333332,1.1990325,1.1989,718,2020-12-24 01:00:00
75,GBPCHF_i,1.19922,1.20012,1.19813,1.20034,1.1992349999999998,1.19953,1.1996775,1.1994525,1624,2020-12-24 02:00:00
76,GBPCHF_i,1.20012,1.20057,1.19946,1.20172,1.20059,1.2005833333333333,1.20058,1.2004675,2320,2020-12-24 03:00:00
77,GBPCHF_i,1.20057,1.2022,1.20053,1.20255,1.20154,1.20176,1.20187,1.2014624999999999,2285,2020-12-24 04:00:00
78,GBPCHF_i,1.20218,1.202,1.20152,1.20286,1.2021899999999999,1.2021266666666666,1.202095,1.20214,2448,2020-12-24 05:00:00
79,GBPCHF_i,1.20202,1.20237,1.20148,1.20252,1.202,1.2021233333333334,1.202185,1.2020975,1855,2020-12-24 06:00:00
80,GBPCHF_i,1.20237,1.2027700000000001,1.20209,1.20307,1.2025800000000002,1.2026433333333335,1.2026750000000002,1.2025750000000002,870,2020-12-24 07:00:00
81,GBPCHF_i,1.20278,1.20342,1.2023,1.20377,1.2030349999999999,1.2031633333333331,1.2032275,1.2030675,1057,2020-12-24 08:00:00
82,GBPCHF_i,1.20327,1.20378,1.20284,1.20559,1.204215,1.20407,1.2039975,1.20387,2028,2020-12-24 09:00:00
83,GBPCHF_i,1.2038,1.20672,1.20326,1.20742,1.20534,1.2058,1.20603,1.2053,2846,2020-12-24 10:00:00
84,GBPCHF_i,1.20673,1.20828,1.20593,1.20924,1.207585,1.2078166666666668,1.2079325,1.207545,2749,2020-12-24 11:00:00
85,GBPCHF_i,1.20828,1.20806,1.20756,1.20974,1.20865,1.2084533333333332,1.2083549999999998,1.20841,2525,2020-12-24 12:00:00
86,GBPCHF_i,1.20806,1.20701,1.20679,1.20914,1.2079650000000002,1.2076466666666668,1.2074875,1.20775,2450,2020-12-24 13:00:00
87,GBPCHF_i,1.20701,1.2084,1.20492,1.20863,1.206775,1.2073166666666666,1.2075875,1.20724,2250,2020-12-24 14:00:00
88,GBPCHF_i,1.2084,1.20973,1.2075,1.20995,1.208725,1.20906,1.2092275,1.208895,1980,2020-12-24 15:00:00
89,GBPCHF_i,1.20967,1.20984,1.20911,1.21187,1.21049,1.2102733333333333,1.210165,1.2101225,3219,2020-12-24 16:00:00
90,GBPCHF_i,1.20984,1.20588,1.20477,1.20985,1.20731,1.2068333333333334,1.206595,1.2075850000000001,3842,2020-12-24 17:00:00
91,GBPCHF_i,1.20588,1.20759,1.20532,1.20801,1.206665,1.2069733333333332,1.2071275,1.2067,2611,2020-12-24 18:00:00
92,GBPCHF_i,1.20759,1.20669,1.2059199999999999,1.2076500000000001,1.206785,1.2067533333333333,1.2067375,1.2069625,2043,2020-12-24 19:00:00
93,GBPCHF_i,1.20661,1.20581,1.20417,1.20695,1.20556,1.2056433333333334,1.205685,1.2058849999999999,778,2020-12-24 20:00:00
94,GBPCHF_i,1.20402,1.20486,1.2036,1.20611,1.204855,1.2048566666666667,1.2048575000000001,1.2046475,512,2020-12-28 00:00:00
95,GBPCHF_i,1.20493,1.2067700000000001,1.20411,1.20708,1.205595,1.2059866666666668,1.2061825000000002,1.2057225,1362,2020-12-28 01:00:00
96,GBPCHF_i,1.2067700000000001,1.20443,1.2039,1.2071399999999999,1.20552,1.2051566666666667,1.204975,1.20556,2116,2020-12-28 02:00:00
97,GBPCHF_i,1.20441,1.2051,1.20413,1.20576,1.204945,1.2049966666666665,1.2050224999999999,1.20485,1590,2020-12-28 03:00:00
98,GBPCHF_i,1.2051,1.20611,1.20509,1.20634,1.205715,1.2058466666666667,1.2059125,1.20566,1331,2020-12-28 04:00:00
99,GBPCHF_i,1.20611,1.20685,1.206,1.20727,1.206635,1.2067066666666666,1.2067425,1.2065575,1065,2020-12-28 05:00:00
100,GBPCHF_i,1.20685,1.2067700000000001,1.20588,1.20688,1.20638,1.20651,1.206575,1.206595,667,2020-12-28 06:00:00
101,GBPCHF_i,1.20678,1.20651,1.20649,1.20706,1.206775,1.2066866666666665,1.2066424999999998,1.20671,744,2020-12-28 07:00:00
102,GBPCHF_i,1.20651,1.2059,1.20538,1.2069,1.20614,1.20606,1.2060199999999999,1.2061724999999999,1171,2020-12-28 08:00:00
103,GBPCHF_i,1.20578,1.20586,1.20542,1.207,1.20621,1.2060933333333332,1.206035,1.206015,1534,2020-12-28 09:00:00
104,GBPCHF_i,1.20591,1.20478,1.20426,1.20676,1.20551,1.2052666666666667,1.205145,1.2054275,2628,2020-12-28 10:00:00
105,GBPCHF_i,1.20476,1.20427,1.20407,1.2061,1.205085,1.2048133333333333,1.2046775,1.2048,2579,2020-12-28 11:00:00
106,GBPCHF_i,1.20427,1.20162,1.20075,1.20427,1.20251,1.2022133333333331,1.202065,1.2027275,4413,2020-12-28 12:00:00
107,GBPCHF_i,1.20162,1.20267,1.20047,1.20278,1.201625,1.2019733333333333,1.2021475,1.2018849999999999,3333,2020-12-28 13:00:00
108,GBPCHF_i,1.20266,1.20126,1.19981,1.20271,1.20126,1.20126,1.20126,1.20161,3408,2020-12-28 14:00:00
109,GBPCHF_i,1.2013099999999999,1.20136,1.19852,1.20187,1.200195,1.2005833333333333,1.2007775,1.200765,3114,2020-12-28 15:00:00
110,GBPCHF_i,1.20134,1.20003,1.19989,1.2015,1.200695,1.2004733333333333,1.2003625,1.20069,3178,2020-12-28 16:00:00
111,GBPCHF_i,1.20002,1.19589,1.19435,1.20006,1.1972049999999999,1.1967666666666665,1.1965474999999999,1.1975799999999999,4210,2020-12-28 17:00:00
112,GBPCHF_i,1.19592,1.1961,1.19476,1.19669,1.195725,1.1958499999999999,1.1959125,1.1958674999999999,2971,2020-12-28 18:00:00
113,GBPCHF_i,1.1961,1.19696,1.1947,1.19701,1.195855,1.1962233333333332,1.1964074999999998,1.1961925,2810,2020-12-28 19:00:00
114,GBPCHF_i,1.19696,1.19682,1.19602,1.19769,1.196855,1.1968433333333335,1.1968375,1.1968725,2187,2020-12-28 20:00:00
115,GBPCHF_i,1.19682,1.19583,1.19579,1.1971,1.196445,1.19624,1.1961374999999999,1.196385,2021,2020-12-28 21:00:00
116,GBPCHF_i,1.19586,1.19451,1.19436,1.19638,1.19537,1.1950833333333335,1.1949400000000001,1.1952775,1564,2020-12-28 22:00:00
117,GBPCHF_i,1.19449,1.1954,1.19402,1.1958199999999999,1.19492,1.19508,1.19516,1.1949325,1312,2020-12-28 23:00:00
118,GBPCHF_i,1.19517,1.1955,1.1943,1.19586,1.19508,1.19522,1.19529,1.1952075,1778,2020-12-29 00:00:00
119,GBPCHF_i,1.1955,1.19576,1.19439,1.19596,1.1951749999999999,1.1953699999999998,1.1954675,1.1954025,1034,2020-12-29 01:00:00
120,GBPCHF_i,1.19577,1.19585,1.19478,1.19649,1.195635,1.1957066666666667,1.1957425000000002,1.1957225,1745,2020-12-29 02:00:00
121,GBPCHF_i,1.19585,1.19698,1.19563,1.19736,1.196495,1.1966566666666667,1.1967375,1.196455,1695,2020-12-29 03:00:00
122,GBPCHF_i,1.19698,1.19616,1.19522,1.19702,1.19612,1.1961333333333333,1.19614,1.196345,2307,2020-12-29 04:00:00
123,GBPCHF_i,1.19617,1.19627,1.19569,1.1967,1.196195,1.19622,1.1962325,1.1962074999999999,2383,2020-12-29 05:00:00
124,GBPCHF_i,1.19627,1.19625,1.19588,1.19665,1.196265,1.1962599999999999,1.1962575,1.1962625,1285,2020-12-29 06:00:00
125,GBPCHF_i,1.19625,1.19612,1.19532,1.1964,1.19586,1.1959466666666667,1.19599,1.1960225,1490,2020-12-29 07:00:00
126,GBPCHF_i,1.19612,1.19483,1.1942,1.19631,1.195255,1.1951133333333332,1.1950425,1.195365,1402,2020-12-29 08:00:00
127,GBPCHF_i,1.19493,1.19688,1.19454,1.19794,1.19624,1.1964533333333334,1.19656,1.1960725,2267,2020-12-29 09:00:00
128,GBPCHF_i,1.19687,1.19669,1.19612,1.1979899999999999,1.197055,1.1969333333333332,1.1968725,1.1969175,3336,2020-12-29 10:00:00
129,GBPCHF_i,1.19674,1.19256,1.19168,1.19754,1.19461,1.1939266666666668,1.1935850000000001,1.19463,3247,2020-12-29 11:00:00
130,GBPCHF_i,1.1926,1.19454,1.1926,1.1948,1.1937000000000002,1.19398,1.19412,1.193635,2985,2020-12-29 12:00:00
131,GBPCHF_i,1.19454,1.19731,1.19433,1.19895,1.19664,1.1968633333333332,1.196975,1.1962825,3246,2020-12-29 13:00:00
132,GBPCHF_i,1.1973,1.19536,1.19523,1.19828,1.196755,1.19629,1.1960575,1.1965425,2780,2020-12-29 14:00:00
133,GBPCHF_i,1.19536,1.1954,1.19371,1.19542,1.1945649999999999,1.1948433333333333,1.1949825,1.1949725,2820,2020-12-29 15:00:00
134,GBPCHF_i,1.19539,1.193,1.19175,1.19634,1.194045,1.1936966666666666,1.1935225,1.19412,3871,2020-12-29 16:00:00
135,GBPCHF_i,1.193,1.19343,1.19235,1.19458,1.193465,1.1934533333333333,1.1934475,1.19334,5469,2020-12-29 17:00:00
136,GBPCHF_i,1.19343,1.19372,1.19285,1.19482,1.193835,1.1937966666666666,1.1937775,1.193705,3908,2020-12-29 18:00:00
137,GBPCHF_i,1.19383,1.19276,1.19183,1.19383,1.1928299999999998,1.1928066666666666,1.1927949999999998,1.1930625,2797,2020-12-29 19:00:00
138,GBPCHF_i,1.19274,1.19331,1.19241,1.19331,1.19286,1.1930100000000001,1.1930850000000002,1.1929425,2693,2020-12-29 20:00:00
139,GBPCHF_i,1.19336,1.19358,1.19242,1.19392,1.19317,1.1933066666666667,1.193375,1.1933200000000002,2120,2020-12-29 21:00:00
140,GBPCHF_i,1.19358,1.1934,1.19316,1.19457,1.193865,1.19371,1.1936325,1.1936775,1884,2020-12-29 22:00:00
141,GBPCHF_i,1.1934,1.19319,1.19279,1.19454,1.193665,1.1935066666666667,1.1934274999999999,1.19348,1521,2020-12-29 23:00:00
142,GBPCHF_i,1.19296,1.19327,1.19223,1.1936499999999999,1.19294,1.19305,1.193105,1.1930275,317,2020-12-30 00:00:00
143,GBPCHF_i,1.19305,1.1930399999999999,1.1921,1.19346,1.19278,1.1928666666666665,1.19291,1.1929124999999998,1170,2020-12-30 01:00:00
144,GBPCHF_i,1.1930399999999999,1.1933799999999999,1.19258,1.19359,1.193085,1.1931833333333333,1.1932325,1.1931474999999998,1942,2020-12-30 02:00:00
145,GBPCHF_i,1.1933799999999999,1.19425,1.19281,1.1943,1.193555,1.1937866666666668,1.1939025,1.1936849999999999,3786,2020-12-30 03:00:00
146,GBPCHF_i,1.19425,1.19532,1.19364,1.19534,1.19449,1.1947666666666665,1.1949049999999999,1.1946375,2234,2020-12-30 04:00:00
147,GBPCHF_i,1.19532,1.19441,1.19416,1.19539,1.194775,1.1946533333333333,1.1945925,1.19482,1738,2020-12-30 05:00:00
148,GBPCHF_i,1.19445,1.19416,1.19346,1.19448,1.19397,1.1940333333333333,1.1940650000000002,1.1941375,1185,2020-12-30 06:00:00
149,GBPCHF_i,1.19412,1.19437,1.19408,1.19513,1.1946050000000001,1.1945266666666667,1.1944875000000001,1.194425,2351,2020-12-30 07:00:00
150,GBPCHF_i,1.19437,1.19454,1.19312,1.1948400000000001,1.19398,1.1941666666666666,1.1942599999999999,1.1942175,2209,2020-12-30 08:00:00
151,GBPCHF_i,1.19448,1.19519,1.19435,1.19564,1.194995,1.19506,1.1950925000000001,1.194915,2581,2020-12-30 09:00:00
152,GBPCHF_i,1.1952,1.19902,1.1951,1.19926,1.19718,1.1977933333333333,1.1981,1.197145,4212,2020-12-30 10:00:00
153,GBPCHF_i,1.19901,1.20088,1.19865,1.20133,1.1999900000000001,1.2002866666666667,1.200435,1.1999675,3575,2020-12-30 11:00:00
154,GBPCHF_i,1.20088,1.20194,1.19915,1.20208,1.200615,1.2010566666666667,1.2012775,1.2010125,3105,2020-12-30 12:00:00
155,GBPCHF_i,1.20193,1.20363,1.20189,1.20438,1.203135,1.2033,1.2033825,1.2029575000000001,2882,2020-12-30 13:00:00
156,GBPCHF_i,1.20362,1.20108,1.2006999999999999,1.2040899999999999,1.2023949999999999,1.2019566666666666,1.2017375,1.2023724999999998,2981,2020-12-30 14:00:00
157,GBPCHF_i,1.20107,1.20018,1.19968,1.20219,1.200935,1.2006833333333333,1.2005575,1.20078,3332,2020-12-30 15:00:00
158,GBPCHF_i,1.20018,1.20055,1.19853,1.20086,1.1996950000000002,1.19998,1.2001225,1.20003,5286,2020-12-30 16:00:00
159,GBPCHF_i,1.20056,1.2009,1.1988,1.20212,1.20046,1.2006066666666666,1.20068,1.200595,5354,2020-12-30 17:00:00
160,GBPCHF_i,1.20089,1.2012,1.19984,1.20144,1.20064,1.2008266666666667,1.20092,1.2008425,3698,2020-12-30 18:00:00
161,GBPCHF_i,1.20117,1.2003300000000001,1.2002,1.2017,1.20095,1.2007433333333333,1.20064,1.20085,2173,2020-12-30 19:00:00
162,GBPCHF_i,1.2003,1.20109,1.2003,1.20174,1.20102,1.2010433333333335,1.201055,1.2008575000000001,1820,2020-12-30 20:00:00
163,GBPCHF_i,1.20107,1.20054,1.2003300000000001,1.20169,1.2010100000000001,1.2008533333333336,1.2007750000000001,1.2009075,1842,2020-12-30 21:00:00
164,GBPCHF_i,1.20031,1.20069,1.20021,1.20136,1.200785,1.2007533333333333,1.2007375,1.2006425,1603,2020-12-30 22:00:00
165,GBPCHF_i,1.20075,1.2004,1.20015,1.20082,1.200485,1.2004566666666667,1.2004425,1.20053,1105,2020-12-30 23:00:00
166,GBPCHF_i,1.20045,1.19969,1.19861,1.2006999999999999,1.199655,1.1996666666666667,1.1996725,1.1998625,441,2020-12-31 00:00:00
167,GBPCHF_i,1.19969,1.20121,1.19925,1.2013,1.200275,1.2005866666666667,1.2007425,1.2003625,936,2020-12-31 01:00:00
168,GBPCHF_i,1.20123,1.20185,1.20101,1.20233,1.20167,1.2017300000000002,1.2017600000000002,1.201605,1387,2020-12-31 02:00:00
169,GBPCHF_i,1.20185,1.20194,1.20141,1.20248,1.201945,1.2019433333333334,1.2019425,1.20192,1850,2020-12-31 03:00:00
170,GBPCHF_i,1.20193,1.20028,1.19949,1.20208,1.200785,1.2006166666666667,1.2005325,1.200945,2075,2020-12-31 04:00:00
171,GBPCHF_i,1.2003,1.2006000000000001,1.2000899999999999,1.20087,1.20048,1.20052,1.2005400000000002,1.200465,2217,2020-12-31 05:00:00
172,GBPCHF_i,1.2006000000000001,1.20064,1.20032,1.20116,1.2007400000000001,1.2007066666666668,1.20069,1.2006800000000002,1346,2020-12-31 06:00:00
173,GBPCHF_i,1.20064,1.20129,1.20052,1.20134,1.20093,1.2010500000000002,1.2011100000000001,1.2009475,1353,2020-12-31 07:00:00
174,GBPCHF_i,1.2013099999999999,1.20137,1.2013,1.20221,1.201755,1.2016266666666666,1.2015624999999999,1.2015474999999998,2060,2020-12-31 08:00:00
175,GBPCHF_i,1.20137,1.2022,1.20071,1.20225,1.20148,1.2017200000000001,1.20184,1.2016325,3334,2020-12-31 09:00:00
176,GBPCHF_i,1.20227,1.20322,1.20199,1.20384,1.202915,1.2030166666666666,1.2030675,1.20283,3616,2020-12-31 10:00:00
177,GBPCHF_i,1.20324,1.20336,1.202,1.20415,1.2030750000000001,1.20317,1.2032175,1.2031875,3245,2020-12-31 11:00:00
178,GBPCHF_i,1.20336,1.20439,1.20262,1.20557,1.2040950000000001,1.2041933333333334,1.2042425,1.203985,3631,2020-12-31 12:00:00
179,GBPCHF_i,1.20443,1.20172,1.20048,1.20443,1.202455,1.20221,1.2020875,1.2027649999999999,3247,2020-12-31 13:00:00
180,GBPCHF_i,1.20172,1.20233,1.20139,1.20427,1.20283,1.2026633333333334,1.20258,1.2024275,2803,2020-12-31 14:00:00
181,GBPCHF_i,1.20234,1.2005,1.19832,1.20305,1.200685,1.2006233333333334,1.2005925,1.2010524999999999,3171,2020-12-31 15:00:00
182,GBPCHF_i,1.20046,1.20239,1.2000899999999999,1.2027700000000001,1.20143,1.2017499999999999,1.20191,1.2014274999999999,3436,2020-12-31 16:00:00
183,GBPCHF_i,1.20236,1.208,1.20219,1.20847,1.20533,1.20622,1.206665,1.2052550000000002,5491,2020-12-31 17:00:00
184,GBPCHF_i,1.20783,1.20785,1.20647,1.20877,1.20762,1.2076966666666666,1.207735,1.20773,4802,2020-12-31 18:00:00
185,GBPCHF_i,1.20785,1.20789,1.20679,1.20893,1.2078600000000002,1.20787,1.207875,1.207865,2774,2020-12-31 19:00:00
186,GBPCHF_i,1.20786,1.20919,1.20779,1.20935,1.20857,1.2087766666666666,1.20888,1.2085474999999999,1252,2020-12-31 20:00:00
