,GBPSGD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
32,GBPSGD_i,1.78802,1.78884,1.78791,1.79002,1.7889650000000001,1.7889233333333336,1.7889025000000003,1.7886975,2150,2020-12-22 07:00:00
33,GBPSGD_i,1.78884,1.78806,1.78789,1.79142,1.789655,1.7891233333333334,1.7888575,1.7890525,3054,2020-12-22 08:00:00
34,GBPSGD_i,1.7880500000000001,1.79335,1.7880500000000001,1.79494,1.791495,1.7921133333333332,1.7924225,1.7910975,4608,2020-12-22 09:00:00
35,GBPSGD_i,1.79335,1.7908300000000001,1.79006,1.79423,1.792145,1.791706666666667,1.7914875000000001,1.7921175000000003,5379,2020-12-22 10:00:00
36,GBPSGD_i,1.79084,1.79025,1.78864,1.79376,1.7912,1.7908833333333334,1.7907250000000001,1.7908725,4858,2020-12-22 11:00:00
37,GBPSGD_i,1.79025,1.79138,1.78366,1.7926199999999999,1.7881399999999998,1.78922,1.78976,1.7894774999999998,6299,2020-12-22 12:00:00
38,GBPSGD_i,1.7913999999999999,1.78677,1.7859,1.7915999999999999,1.7887499999999998,1.7880899999999997,1.7877599999999998,1.7889174999999997,3691,2020-12-22 13:00:00
39,GBPSGD_i,1.78677,1.7879399999999999,1.78593,1.7894700000000001,1.7877,1.78778,1.78782,1.7875275,3355,2020-12-22 14:00:00
40,GBPSGD_i,1.78792,1.7867199999999999,1.7857699999999999,1.79051,1.7881399999999998,1.7876666666666665,1.7874299999999999,1.7877299999999998,3435,2020-12-22 15:00:00
41,GBPSGD_i,1.7867199999999999,1.7812999999999999,1.7807,1.78772,1.7842099999999999,1.78324,1.7827549999999999,1.7841099999999999,4356,2020-12-22 16:00:00
42,GBPSGD_i,1.78126,1.7781799999999999,1.77697,1.7839800000000001,1.780475,1.77971,1.7793275,1.7800975,5875,2020-12-22 17:00:00
43,GBPSGD_i,1.77807,1.78137,1.77614,1.7824200000000001,1.77928,1.7799766666666665,1.780325,1.7795,6410,2020-12-22 18:00:00
44,GBPSGD_i,1.78133,1.78334,1.78113,1.78427,1.7827000000000002,1.7829133333333333,1.78302,1.7825175,2936,2020-12-22 19:00:00
45,GBPSGD_i,1.78334,1.7829000000000002,1.78248,1.7847,1.78359,1.78336,1.783245,1.783355,1900,2020-12-22 20:00:00
46,GBPSGD_i,1.78288,1.7835100000000002,1.78228,1.78396,1.78312,1.78325,1.783315,1.7831575000000002,1733,2020-12-22 21:00:00
47,GBPSGD_i,1.7835299999999998,1.78454,1.78139,1.78472,1.783055,1.78355,1.7837975,1.783545,1756,2020-12-22 22:00:00
48,GBPSGD_i,1.78454,1.78372,1.78341,1.78664,1.785025,1.78459,1.7843725,1.7845775,970,2020-12-22 23:00:00
49,GBPSGD_i,1.78102,1.78138,1.77896,1.78323,1.781095,1.7811899999999998,1.7812375,1.7811474999999999,272,2020-12-23 00:00:00
50,GBPSGD_i,1.7812000000000001,1.78728,1.7810000000000001,1.7873299999999999,1.784165,1.7852033333333335,1.7857225,1.7842025000000001,1051,2020-12-23 01:00:00
51,GBPSGD_i,1.7872,1.78566,1.78512,1.7873999999999999,1.78626,1.78606,1.78596,1.7863449999999998,2640,2020-12-23 02:00:00
52,GBPSGD_i,1.78566,1.78667,1.78499,1.78731,1.7861500000000001,1.7863233333333335,1.78641,1.7861575,2948,2020-12-23 03:00:00
53,GBPSGD_i,1.7866300000000002,1.78745,1.78646,1.78803,1.787245,1.7873133333333333,1.7873474999999999,1.7871424999999999,3029,2020-12-23 04:00:00
54,GBPSGD_i,1.78747,1.78834,1.78659,1.7884799999999998,1.7875349999999999,1.7878033333333334,1.7879375,1.78772,2375,2020-12-23 05:00:00
55,GBPSGD_i,1.78834,1.7865600000000001,1.7860399999999998,1.78956,1.7877999999999998,1.7873866666666665,1.7871799999999998,1.7876249999999998,2122,2020-12-23 06:00:00
56,GBPSGD_i,1.7865600000000001,1.78698,1.78626,1.7885900000000001,1.787425,1.7872766666666668,1.7872025,1.7870975000000002,1273,2020-12-23 07:00:00
57,GBPSGD_i,1.78696,1.78937,1.78694,1.79097,1.788955,1.7890933333333334,1.7891625,1.78856,1431,2020-12-23 08:00:00
58,GBPSGD_i,1.78933,1.7899699999999998,1.7885900000000001,1.79152,1.7900550000000002,1.7900266666666667,1.7900125,1.7898524999999998,2911,2020-12-23 09:00:00
59,GBPSGD_i,1.78993,1.7875,1.78626,1.79102,1.78864,1.78826,1.7880699999999998,1.7886775,3676,2020-12-23 10:00:00
60,GBPSGD_i,1.7875,1.78695,1.78624,1.78966,1.78795,1.7876166666666666,1.78745,1.7875874999999999,3335,2020-12-23 11:00:00
61,GBPSGD_i,1.78702,1.78974,1.78668,1.79032,1.7885,1.7889133333333334,1.78912,1.78844,3208,2020-12-23 12:00:00
62,GBPSGD_i,1.78974,1.7876699999999999,1.7875100000000002,1.79073,1.78912,1.7886366666666664,1.788395,1.7889125,2707,2020-12-23 13:00:00
63,GBPSGD_i,1.7876699999999999,1.78919,1.78745,1.7893400000000002,1.788395,1.7886600000000001,1.7887925,1.7884125000000002,2352,2020-12-23 14:00:00
64,GBPSGD_i,1.7891599999999999,1.79382,1.7863099999999998,1.7951899999999998,1.7907499999999998,1.7917733333333332,1.792285,1.7911199999999998,5022,2020-12-23 15:00:00
65,GBPSGD_i,1.7938,1.80031,1.7931300000000001,1.80166,1.797395,1.7983666666666667,1.7988525000000002,1.797225,8080,2020-12-23 16:00:00
66,GBPSGD_i,1.80038,1.79974,1.79812,1.80565,1.801885,1.80117,1.8008125,1.8009724999999999,7413,2020-12-23 17:00:00
67,GBPSGD_i,1.7997100000000001,1.79767,1.79375,1.8027199999999999,1.798235,1.7980466666666668,1.7979525,1.7984625,5216,2020-12-23 18:00:00
68,GBPSGD_i,1.79767,1.7947899999999999,1.7923900000000001,1.79914,1.795765,1.79544,1.7952774999999999,1.7959975,3345,2020-12-23 19:00:00
69,GBPSGD_i,1.79482,1.7982399999999998,1.79444,1.79927,1.7968549999999999,1.7973166666666665,1.7975474999999999,1.7966924999999998,2568,2020-12-23 20:00:00
70,GBPSGD_i,1.7982399999999998,1.7946900000000001,1.79452,1.79836,1.79644,1.7958566666666667,1.795565,1.7964525,1811,2020-12-23 21:00:00
71,GBPSGD_i,1.79459,1.79589,1.79333,1.79654,1.7949350000000002,1.7952533333333334,1.7954125,1.7950875000000002,2176,2020-12-23 22:00:00
72,GBPSGD_i,1.79593,1.79272,1.7922,1.7989199999999999,1.79556,1.7946133333333334,1.79414,1.7949425,1572,2020-12-23 23:00:00
73,GBPSGD_i,1.78932,1.7940800000000001,1.78902,1.7965900000000001,1.792805,1.79323,1.7934425,1.7922525,351,2020-12-24 00:00:00
74,GBPSGD_i,1.7940800000000001,1.7978,1.7933,1.79789,1.795595,1.79633,1.7966975,1.7957675,918,2020-12-24 01:00:00
75,GBPSGD_i,1.7978,1.79874,1.79649,1.7991899999999998,1.7978399999999999,1.79814,1.7982900000000002,1.7980550000000002,2027,2020-12-24 02:00:00
76,GBPSGD_i,1.79873,1.7993700000000001,1.79827,1.80125,1.79976,1.7996299999999998,1.7995649999999999,1.799405,2780,2020-12-24 03:00:00
77,GBPSGD_i,1.7993700000000001,1.8005900000000001,1.79927,1.8026,1.800935,1.8008199999999999,1.8007624999999998,1.8004574999999998,2497,2020-12-24 04:00:00
78,GBPSGD_i,1.80054,1.79928,1.7984499999999999,1.80128,1.799865,1.79967,1.7995725,1.7998875,2733,2020-12-24 05:00:00
79,GBPSGD_i,1.79928,1.80009,1.79854,1.80045,1.799495,1.7996933333333331,1.7997925,1.7995899999999998,2191,2020-12-24 06:00:00
80,GBPSGD_i,1.80008,1.80105,1.79976,1.80228,1.80102,1.8010300000000001,1.8010350000000002,1.8007925,1063,2020-12-24 07:00:00
81,GBPSGD_i,1.80105,1.8005900000000001,1.79817,1.80243,1.8003,1.8003966666666666,1.8004449999999999,1.80056,1318,2020-12-24 08:00:00
82,GBPSGD_i,1.80033,1.8011300000000001,1.79916,1.80305,1.8011050000000002,1.8011133333333333,1.8011175000000001,1.8009175,2184,2020-12-24 09:00:00
83,GBPSGD_i,1.80112,1.80426,1.7999399999999999,1.80551,1.802725,1.8032366666666666,1.8034925,1.8027075,2594,2020-12-24 10:00:00
84,GBPSGD_i,1.80426,1.80531,1.80226,1.80626,1.80426,1.80461,1.8047849999999999,1.8045225,2902,2020-12-24 11:00:00
85,GBPSGD_i,1.80525,1.80522,1.80451,1.80732,1.8059150000000002,1.8056833333333335,1.8055675000000002,1.8055750000000002,2691,2020-12-24 12:00:00
86,GBPSGD_i,1.80522,1.80266,1.8023500000000001,1.80694,1.804645,1.8039833333333333,1.8036525,1.8042925,2171,2020-12-24 13:00:00
87,GBPSGD_i,1.80266,1.80239,1.79905,1.8037100000000001,1.80138,1.8017166666666666,1.801885,1.8019525,2233,2020-12-24 14:00:00
88,GBPSGD_i,1.80239,1.80374,1.80047,1.80426,1.802365,1.8028233333333332,1.8030524999999997,1.8027149999999998,1861,2020-12-24 15:00:00
89,GBPSGD_i,1.80361,1.80305,1.80237,1.8072300000000001,1.8048000000000002,1.8042166666666668,1.803925,1.804065,3082,2020-12-24 16:00:00
90,GBPSGD_i,1.80302,1.79714,1.79554,1.80307,1.799305,1.7985833333333332,1.7982224999999998,1.7996925,4332,2020-12-24 17:00:00
91,GBPSGD_i,1.7971,1.79823,1.79684,1.80015,1.798495,1.7984066666666667,1.7983625,1.7980800000000001,2330,2020-12-24 18:00:00
92,GBPSGD_i,1.79825,1.79721,1.79698,1.7984200000000001,1.7977,1.7975366666666668,1.797455,1.7977150000000002,1464,2020-12-24 19:00:00
93,GBPSGD_i,1.79714,1.79592,1.79539,1.79758,1.796485,1.7962966666666667,1.7962025,1.7965075,1324,2020-12-24 20:00:00
94,GBPSGD_i,1.7966199999999999,1.7967,1.7962799999999999,1.79954,1.79791,1.7975066666666664,1.7973049999999997,1.7972849999999998,381,2020-12-28 00:00:00
95,GBPSGD_i,1.7967,1.8011,1.7967,1.80141,1.799055,1.7997366666666668,1.8000775,1.7989775,870,2020-12-28 01:00:00
96,GBPSGD_i,1.8011,1.79653,1.7961399999999998,1.80155,1.798845,1.7980733333333332,1.7976874999999999,1.79883,2798,2020-12-28 02:00:00
97,GBPSGD_i,1.79653,1.79701,1.7963900000000002,1.7982,1.797295,1.7972000000000001,1.7971525000000002,1.7970325,2321,2020-12-28 03:00:00
98,GBPSGD_i,1.7970000000000002,1.79778,1.79699,1.79941,1.7982,1.7980600000000002,1.79799,1.7977950000000003,1582,2020-12-28 04:00:00
99,GBPSGD_i,1.79778,1.79848,1.79764,1.79989,1.798765,1.7986700000000002,1.7986225,1.7984475,1205,2020-12-28 05:00:00
100,GBPSGD_i,1.79848,1.79848,1.7968,1.79968,1.7982399999999998,1.7983199999999997,1.7983599999999997,1.7983599999999997,1083,2020-12-28 06:00:00
101,GBPSGD_i,1.79847,1.8001399999999999,1.7981,1.80077,1.799435,1.7996699999999999,1.7997874999999999,1.79937,1293,2020-12-28 07:00:00
102,GBPSGD_i,1.8001399999999999,1.7992599999999999,1.79837,1.80121,1.79979,1.7996133333333333,1.799525,1.799745,1483,2020-12-28 08:00:00
103,GBPSGD_i,1.7992,1.7993299999999999,1.79859,1.80087,1.7997299999999998,1.7995966666666667,1.7995299999999999,1.7994975,1715,2020-12-28 09:00:00
104,GBPSGD_i,1.79931,1.79802,1.79741,1.80078,1.7990949999999999,1.7987366666666667,1.7985575,1.79888,2867,2020-12-28 10:00:00
105,GBPSGD_i,1.79802,1.79776,1.7964799999999999,1.79867,1.797575,1.7976366666666665,1.7976675,1.7977325,2631,2020-12-28 11:00:00
106,GBPSGD_i,1.79776,1.79148,1.79023,1.79776,1.793995,1.7931566666666665,1.7927374999999999,1.7943075,4304,2020-12-28 12:00:00
107,GBPSGD_i,1.79148,1.7919800000000001,1.7893599999999998,1.7920099999999999,1.7906849999999999,1.7911166666666667,1.7913325000000002,1.7912075,3448,2020-12-28 13:00:00
108,GBPSGD_i,1.79197,1.7936,1.79025,1.79362,1.791935,1.7924900000000001,1.7927675,1.7923600000000002,2615,2020-12-28 14:00:00
109,GBPSGD_i,1.7936,1.79433,1.7921,1.79554,1.79382,1.79399,1.7940749999999999,1.7938925000000001,3201,2020-12-28 15:00:00
110,GBPSGD_i,1.7943500000000001,1.79522,1.79329,1.7971,1.795195,1.7952033333333333,1.7952075,1.7949899999999999,2971,2020-12-28 16:00:00
111,GBPSGD_i,1.79522,1.78769,1.78521,1.79528,1.790245,1.7893933333333336,1.7889675,1.7908500000000003,4149,2020-12-28 17:00:00
112,GBPSGD_i,1.7877100000000001,1.78772,1.78628,1.7889300000000001,1.787605,1.7876433333333335,1.7876625000000002,1.7876600000000002,2740,2020-12-28 18:00:00
113,GBPSGD_i,1.7877100000000001,1.78796,1.7860800000000001,1.78881,1.787445,1.7876166666666666,1.7877025,1.7876400000000001,2312,2020-12-28 19:00:00
114,GBPSGD_i,1.78788,1.78845,1.78716,1.7892700000000001,1.788215,1.7882933333333335,1.7883325,1.7881900000000002,1594,2020-12-28 20:00:00
115,GBPSGD_i,1.78845,1.78712,1.78712,1.78903,1.788075,1.7877566666666667,1.7875975,1.78793,1252,2020-12-28 21:00:00
116,GBPSGD_i,1.78707,1.78578,1.78553,1.78796,1.786745,1.7864233333333335,1.7862625,1.786585,1269,2020-12-28 22:00:00
117,GBPSGD_i,1.78578,1.7885900000000001,1.7856800000000002,1.78971,1.787695,1.7879933333333333,1.7881425,1.78744,819,2020-12-28 23:00:00
118,GBPSGD_i,1.78605,1.786,1.78372,1.78758,1.78565,1.7857666666666667,1.785825,1.7858375,2237,2020-12-29 00:00:00
119,GBPSGD_i,1.78654,1.7884,1.78505,1.78901,1.7870300000000001,1.787486666666667,1.7877150000000002,1.7872500000000002,876,2020-12-29 01:00:00
120,GBPSGD_i,1.78842,1.78883,1.7875,1.78998,1.78874,1.7887700000000002,1.788785,1.7886825000000002,1921,2020-12-29 02:00:00
121,GBPSGD_i,1.7888199999999999,1.79014,1.7887300000000002,1.7907,1.7897150000000002,1.7898566666666669,1.7899275000000001,1.7895975000000002,2202,2020-12-29 03:00:00
122,GBPSGD_i,1.79014,1.79097,1.78802,1.79098,1.7894999999999999,1.7899899999999997,1.7902349999999998,1.7900274999999999,2708,2020-12-29 04:00:00
123,GBPSGD_i,1.79098,1.7912400000000002,1.7902,1.79142,1.79081,1.7909533333333334,1.791025,1.79096,2898,2020-12-29 05:00:00
124,GBPSGD_i,1.7912400000000002,1.79101,1.7906,1.7925900000000001,1.791595,1.7914,1.7913025,1.79136,1478,2020-12-29 06:00:00
125,GBPSGD_i,1.79101,1.79055,1.78946,1.79123,1.790345,1.7904133333333334,1.7904475,1.7905625,1877,2020-12-29 07:00:00
126,GBPSGD_i,1.79048,1.78937,1.7880500000000001,1.79078,1.789415,1.7893999999999999,1.7893925,1.78967,1962,2020-12-29 08:00:00
127,GBPSGD_i,1.78956,1.79277,1.7890000000000001,1.79304,1.79102,1.7916033333333334,1.791895,1.7910925,2421,2020-12-29 09:00:00
128,GBPSGD_i,1.79278,1.79131,1.79055,1.79375,1.79215,1.79187,1.79173,1.7920975000000001,3102,2020-12-29 10:00:00
129,GBPSGD_i,1.79136,1.78715,1.7867899999999999,1.79243,1.78961,1.7887899999999999,1.78838,1.7894325,2914,2020-12-29 11:00:00
130,GBPSGD_i,1.78722,1.78919,1.78722,1.78987,1.788545,1.78876,1.7888674999999998,1.7883749999999998,2702,2020-12-29 12:00:00
131,GBPSGD_i,1.78919,1.79091,1.78861,1.7925200000000001,1.790565,1.79068,1.7907375,1.7903075,3129,2020-12-29 13:00:00
132,GBPSGD_i,1.79094,1.7889300000000001,1.7883,1.7919399999999999,1.79012,1.7897233333333336,1.7895250000000003,1.7900275,2752,2020-12-29 14:00:00
133,GBPSGD_i,1.7889599999999999,1.79054,1.7884600000000002,1.7906900000000001,1.7895750000000001,1.7898966666666667,1.7900575,1.7896625,2609,2020-12-29 15:00:00
134,GBPSGD_i,1.79054,1.7905600000000002,1.78949,1.79206,1.790775,1.7907033333333333,1.7906675,1.7906625,3574,2020-12-29 16:00:00
135,GBPSGD_i,1.7905600000000002,1.78946,1.7876400000000001,1.79158,1.7896100000000001,1.78956,1.789535,1.7898100000000001,5367,2020-12-29 17:00:00
136,GBPSGD_i,1.7894299999999999,1.79125,1.7886600000000001,1.79264,1.79065,1.79085,1.79095,1.790495,3167,2020-12-29 18:00:00
137,GBPSGD_i,1.79142,1.7894,1.78782,1.79192,1.78987,1.7897133333333333,1.789635,1.79014,2698,2020-12-29 19:00:00
138,GBPSGD_i,1.7893599999999998,1.7894,1.7885,1.78983,1.7891650000000001,1.7892433333333333,1.7892825,1.7892725,2170,2020-12-29 20:00:00
139,GBPSGD_i,1.78945,1.7896800000000002,1.78841,1.79001,1.7892100000000002,1.7893666666666668,1.7894450000000002,1.7893875000000001,1609,2020-12-29 21:00:00
140,GBPSGD_i,1.7896800000000002,1.78942,1.78903,1.7922,1.7906149999999998,1.7902166666666666,1.7900174999999998,1.7900825,1491,2020-12-29 22:00:00
141,GBPSGD_i,1.78939,1.7904200000000001,1.7892700000000001,1.79245,1.7908600000000001,1.7907133333333334,1.79064,1.7903825,746,2020-12-29 23:00:00
142,GBPSGD_i,1.78982,1.78874,1.78829,1.7912599999999999,1.789775,1.78943,1.7892575,1.7895275,206,2020-12-30 00:00:00
143,GBPSGD_i,1.7889300000000001,1.78956,1.78883,1.7915100000000002,1.79017,1.7899666666666667,1.789865,1.7897075,762,2020-12-30 01:00:00
144,GBPSGD_i,1.7894700000000001,1.79073,1.7890700000000002,1.79145,1.79026,1.7904166666666665,1.790495,1.7901799999999999,1960,2020-12-30 02:00:00
145,GBPSGD_i,1.79073,1.7936299999999998,1.79059,1.79389,1.79224,1.792703333333333,1.792935,1.7922099999999999,4176,2020-12-30 03:00:00
146,GBPSGD_i,1.7936299999999998,1.7923200000000001,1.79091,1.7938100000000001,1.79236,1.7923466666666668,1.79234,1.7926674999999999,2830,2020-12-30 04:00:00
147,GBPSGD_i,1.7923200000000001,1.79156,1.79136,1.79242,1.79189,1.79178,1.791725,1.791915,2041,2020-12-30 05:00:00
148,GBPSGD_i,1.79161,1.79202,1.79154,1.7934,1.79247,1.7923200000000001,1.792245,1.7921425000000002,1894,2020-12-30 06:00:00
149,GBPSGD_i,1.79202,1.79294,1.79197,1.7939,1.792935,1.7929366666666666,1.7929374999999999,1.7927075,2806,2020-12-30 07:00:00
150,GBPSGD_i,1.79294,1.79134,1.79105,1.79315,1.7921,1.7918466666666666,1.79172,1.79212,3149,2020-12-30 08:00:00
151,GBPSGD_i,1.79135,1.79086,1.79052,1.7931599999999999,1.7918399999999999,1.7915133333333333,1.79135,1.7914724999999998,2724,2020-12-30 09:00:00
152,GBPSGD_i,1.79088,1.79468,1.79048,1.7953700000000001,1.792925,1.7935100000000002,1.7938025,1.7928525,4152,2020-12-30 10:00:00
153,GBPSGD_i,1.7946499999999999,1.79776,1.79455,1.7982200000000002,1.7963850000000001,1.7968433333333333,1.7970725,1.796295,2998,2020-12-30 11:00:00
154,GBPSGD_i,1.7978,1.80022,1.7970000000000002,1.80047,1.7987350000000002,1.7992300000000003,1.7994775,1.7988725000000003,2753,2020-12-30 12:00:00
155,GBPSGD_i,1.80022,1.80122,1.79922,1.8018999999999998,1.80056,1.8007799999999998,1.8008899999999999,1.80064,2742,2020-12-30 13:00:00
156,GBPSGD_i,1.80122,1.79758,1.7970899999999999,1.80142,1.799255,1.7986966666666666,1.7984175,1.7993275,2692,2020-12-30 14:00:00
157,GBPSGD_i,1.7976100000000002,1.79762,1.79636,1.79889,1.797625,1.7976233333333334,1.7976225000000001,1.7976200000000002,3118,2020-12-30 15:00:00
158,GBPSGD_i,1.79762,1.7985799999999998,1.79554,1.79905,1.797295,1.7977233333333331,1.7979374999999997,1.7976975,5083,2020-12-30 16:00:00
159,GBPSGD_i,1.79863,1.79799,1.7966600000000001,1.79972,1.79819,1.7981233333333335,1.7980900000000002,1.7982500000000001,5304,2020-12-30 17:00:00
160,GBPSGD_i,1.798,1.799,1.7963900000000002,1.79914,1.797765,1.7981766666666665,1.7983824999999998,1.7981325,2907,2020-12-30 18:00:00
161,GBPSGD_i,1.799,1.7981099999999999,1.79809,1.79968,1.7988849999999998,1.7986266666666666,1.7984974999999999,1.7987199999999999,1760,2020-12-30 19:00:00
162,GBPSGD_i,1.79807,1.8006199999999999,1.7980399999999999,1.80097,1.799505,1.7998766666666668,1.8000625000000001,1.799425,1296,2020-12-30 20:00:00
163,GBPSGD_i,1.8006199999999999,1.8002500000000001,1.79982,1.8013400000000002,1.80058,1.80047,1.800415,1.8005075000000001,1250,2020-12-30 21:00:00
164,GBPSGD_i,1.8002500000000001,1.80152,1.7999100000000001,1.80166,1.800785,1.8010300000000001,1.8011525000000002,1.8008350000000002,1240,2020-12-30 22:00:00
165,GBPSGD_i,1.80153,1.80132,1.80054,1.80297,1.801755,1.8016100000000002,1.8015375000000002,1.80159,763,2020-12-30 23:00:00
166,GBPSGD_i,1.79852,1.79746,1.79586,1.80006,1.79796,1.7977933333333336,1.7977100000000001,1.797975,959,2020-12-31 00:00:00
167,GBPSGD_i,1.79725,1.80097,1.79712,1.80241,1.799765,1.8001666666666667,1.8003675000000001,1.7994375,883,2020-12-31 01:00:00
168,GBPSGD_i,1.80101,1.80212,1.8006799999999998,1.80284,1.8017599999999998,1.80188,1.80194,1.8016625,1867,2020-12-31 02:00:00
169,GBPSGD_i,1.80212,1.8014700000000001,1.80112,1.80336,1.80224,1.8019833333333335,1.8018550000000002,1.8020175000000003,2519,2020-12-31 03:00:00
170,GBPSGD_i,1.80149,1.79863,1.7970199999999998,1.80193,1.799475,1.7991933333333332,1.7990525,1.7997675,2827,2020-12-31 04:00:00
171,GBPSGD_i,1.79863,1.79868,1.7978800000000001,1.79948,1.79868,1.79868,1.79868,1.7986675,2615,2020-12-31 05:00:00
172,GBPSGD_i,1.7986900000000001,1.79928,1.79863,1.80031,1.79947,1.7994066666666668,1.799375,1.7992275000000002,1611,2020-12-31 06:00:00
173,GBPSGD_i,1.79928,1.79992,1.79924,1.80053,1.799885,1.7998966666666665,1.7999025,1.7997424999999998,1434,2020-12-31 07:00:00
174,GBPSGD_i,1.79992,1.7999,1.79989,1.80173,1.80081,1.8005066666666665,1.800355,1.80036,2422,2020-12-31 08:00:00
175,GBPSGD_i,1.7997800000000002,1.8021,1.79931,1.80239,1.80085,1.8012666666666668,1.8014750000000002,1.8008950000000001,3628,2020-12-31 09:00:00
