,USDHKD,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
16,USDHKD,7.75318,7.75313,7.753,7.7533,7.75315,7.753143333333333,7.753139999999999,7.7531525,148,2020-12-22 03:00:00
17,USDHKD,7.7531,7.75315,7.7531,7.75344,7.7532700000000006,7.753229999999999,7.753209999999999,7.7531975,235,2020-12-22 04:00:00
18,USDHKD,7.75315,7.75309,7.75307,7.75335,7.75321,7.75317,7.75315,7.753164999999999,180,2020-12-22 05:00:00
19,USDHKD,7.75309,7.75304,7.75303,7.7531,7.753064999999999,7.753056666666666,7.753052499999999,7.753064999999999,145,2020-12-22 06:00:00
20,USDHKD,7.75304,7.75305,7.753,7.75317,7.7530850000000004,7.753073333333333,7.7530675,7.753064999999999,144,2020-12-22 07:00:00
21,USDHKD,7.75305,7.75304,7.75295,7.75313,7.75304,7.753040000000001,7.75304,7.753042500000001,147,2020-12-22 08:00:00
22,USDHKD,7.75304,7.75279,7.75245,7.75309,7.75277,7.752776666666667,7.7527800000000004,7.7528425,197,2020-12-22 09:00:00
23,USDHKD,7.75279,7.7528,7.75249,7.75291,7.7527,7.752733333333333,7.75275,7.7527475,233,2020-12-22 10:00:00
24,USDHKD,7.75278,7.7526,7.75257,7.7528500000000005,7.75271,7.752673333333334,7.752655000000001,7.752700000000001,194,2020-12-22 11:00:00
25,USDHKD,7.7526,7.75271,7.75254,7.75281,7.752675,7.7526866666666665,7.7526925,7.752665,174,2020-12-22 12:00:00
26,USDHKD,7.75271,7.75279,7.75269,7.75279,7.75274,7.7527566666666665,7.752765,7.752745,153,2020-12-22 13:00:00
27,USDHKD,7.75279,7.7526399999999995,7.7526,7.75279,7.752695,7.752676666666666,7.752667499999999,7.752705,152,2020-12-22 14:00:00
28,USDHKD,7.7526399999999995,7.7528,7.7526,7.75284,7.75272,7.752746666666667,7.75276,7.75272,192,2020-12-22 15:00:00
29,USDHKD,7.75279,7.75286,7.75272,7.75291,7.752815,7.75283,7.7528375,7.752820000000001,176,2020-12-22 16:00:00
30,USDHKD,7.75286,7.75239,7.75239,7.7529,7.752645,7.75256,7.7525175,7.752635,228,2020-12-22 17:00:00
31,USDHKD,7.75239,7.7527,7.7522400000000005,7.75271,7.7524750000000004,7.75255,7.752587500000001,7.752510000000001,224,2020-12-22 18:00:00
32,USDHKD,7.7527,7.7524,7.7524,7.7527,7.752549999999999,7.7525,7.7524750000000004,7.75255,115,2020-12-22 19:00:00
33,USDHKD,7.7524,7.75239,7.75239,7.75248,7.752435,7.752420000000001,7.7524125,7.752415000000001,238,2020-12-22 20:00:00
34,USDHKD,7.7523800000000005,7.75249,7.75229,7.75249,7.75239,7.752423333333333,7.75244,7.7524125,202,2020-12-22 21:00:00
35,USDHKD,7.75249,7.7528,7.75248,7.75288,7.75268,7.75272,7.75274,7.7526625,176,2020-12-22 22:00:00
36,USDHKD,7.7528,7.7524999999999995,7.75245,7.75292,7.752685,7.752623333333332,7.752592499999999,7.752667499999999,213,2020-12-22 23:00:00
37,USDHKD,7.7524999999999995,7.75237,7.75162,7.7524999999999995,7.75206,7.752163333333333,7.752215,7.752247499999999,93,2020-12-23 00:00:00
38,USDHKD,7.75237,7.75239,7.7522400000000005,7.75274,7.75249,7.752456666666667,7.75244,7.752435,186,2020-12-23 01:00:00
39,USDHKD,7.75239,7.75252,7.75239,7.75283,7.752610000000001,7.752580000000001,7.752565000000001,7.752532500000001,193,2020-12-23 02:00:00
40,USDHKD,7.75252,7.75221,7.75211,7.75269,7.7524,7.752336666666667,7.752305,7.7523825,194,2020-12-23 03:00:00
41,USDHKD,7.75221,7.75232,7.7522,7.7524,7.7523,7.752306666666667,7.7523100000000005,7.7522825,246,2020-12-23 04:00:00
42,USDHKD,7.75227,7.75252,7.7522400000000005,7.75255,7.752395,7.752436666666667,7.7524575,7.752395,222,2020-12-23 05:00:00
43,USDHKD,7.75252,7.75227,7.7522400000000005,7.75255,7.752395,7.752353333333333,7.7523325,7.752395,227,2020-12-23 06:00:00
44,USDHKD,7.75227,7.7524999999999995,7.75225,7.75258,7.752415,7.752443333333333,7.7524575,7.7524,193,2020-12-23 07:00:00
45,USDHKD,7.75245,7.75234,7.75234,7.75256,7.75245,7.752413333333333,7.752395,7.7524225,160,2020-12-23 08:00:00
46,USDHKD,7.75234,7.75225,7.75225,7.75243,7.75234,7.7523100000000005,7.752295,7.7523175,210,2020-12-23 09:00:00
47,USDHKD,7.75229,7.75257,7.7522400000000005,7.75257,7.752405,7.75246,7.752487500000001,7.7524175,240,2020-12-23 10:00:00
48,USDHKD,7.75259,7.75259,7.75249,7.7529,7.752695,7.75266,7.7526425,7.7526425,234,2020-12-23 11:00:00
49,USDHKD,7.75259,7.7528,7.75255,7.7528,7.752675,7.752716666666667,7.7527375,7.752685,136,2020-12-23 12:00:00
50,USDHKD,7.7528,7.75279,7.75262,7.75282,7.75272,7.752743333333334,7.7527550000000005,7.7527575,185,2020-12-23 13:00:00
51,USDHKD,7.75271,7.75272,7.7526399999999995,7.75279,7.752715,7.752716666666667,7.7527175,7.752715,128,2020-12-23 14:00:00
52,USDHKD,7.75272,7.75281,7.75271,7.7529900000000005,7.7528500000000005,7.752836666666667,7.75283,7.7528075,206,2020-12-23 15:00:00
53,USDHKD,7.75283,7.75283,7.75272,7.7531099999999995,7.752915,7.752886666666666,7.7528725,7.7528725,160,2020-12-23 16:00:00
54,USDHKD,7.75283,7.75306,7.75275,7.75313,7.75294,7.75298,7.753,7.7529425,179,2020-12-23 17:00:00
55,USDHKD,7.75306,7.75296,7.75255,7.75306,7.752805,7.752856666666666,7.7528825,7.752907499999999,159,2020-12-23 18:00:00
56,USDHKD,7.75295,7.753,7.75295,7.75332,7.753135,7.75309,7.7530675,7.753055,100,2020-12-23 19:00:00
57,USDHKD,7.75297,7.75297,7.75296,7.75308,7.753019999999999,7.753003333333333,7.752995,7.752995,145,2020-12-23 20:00:00
58,USDHKD,7.75297,7.75291,7.75289,7.75312,7.753005,7.752973333333333,7.7529575,7.7529725,180,2020-12-23 21:00:00
59,USDHKD,7.75291,7.7529900000000005,7.75291,7.75307,7.7529900000000005,7.7529900000000005,7.7529900000000005,7.75297,125,2020-12-23 22:00:00
60,USDHKD,7.7529900000000005,7.7529,7.75284,7.75324,7.75304,7.752993333333333,7.75297,7.7529925,189,2020-12-23 23:00:00
61,USDHKD,7.75245,7.75259,7.75187,7.75267,7.75227,7.752376666666667,7.75243,7.752395,141,2020-12-24 00:00:00
62,USDHKD,7.75231,7.75266,7.75227,7.75266,7.752465,7.75253,7.7525625,7.7524750000000004,144,2020-12-24 01:00:00
63,USDHKD,7.75266,7.75265,7.75252,7.75273,7.752625,7.752633333333333,7.7526375,7.7526399999999995,149,2020-12-24 02:00:00
64,USDHKD,7.75257,7.75261,7.75251,7.75277,7.7526399999999995,7.75263,7.752625,7.7526150000000005,154,2020-12-24 03:00:00
65,USDHKD,7.75255,7.75275,7.75247,7.75275,7.75261,7.752656666666667,7.75268,7.75263,143,2020-12-24 04:00:00
66,USDHKD,7.75275,7.75255,7.75247,7.753,7.7527349999999995,7.752673333333333,7.752642499999999,7.752692499999999,162,2020-12-24 05:00:00
67,USDHKD,7.75255,7.75287,7.75255,7.75291,7.75273,7.752776666666667,7.752800000000001,7.75272,140,2020-12-24 06:00:00
68,USDHKD,7.75287,7.7529,7.75281,7.75291,7.75286,7.7528733333333335,7.75288,7.7528725000000005,140,2020-12-24 07:00:00
69,USDHKD,7.7529,7.7529,7.75282,7.75297,7.7528950000000005,7.752896666666667,7.7528975,7.7528975,100,2020-12-24 08:00:00
70,USDHKD,7.7529,7.753,7.75284,7.75304,7.752940000000001,7.752960000000001,7.75297,7.752945,152,2020-12-24 09:00:00
71,USDHKD,7.753,7.7529900000000005,7.75297,7.75305,7.75301,7.753003333333333,7.753,7.7530025,165,2020-12-24 10:00:00
72,USDHKD,7.7529900000000005,7.7531,7.75297,7.75322,7.753095,7.753096666666667,7.7530975,7.75307,124,2020-12-24 11:00:00
73,USDHKD,7.7531,7.75305,7.753,7.75322,7.7531099999999995,7.75309,7.753080000000001,7.7530925,184,2020-12-24 12:00:00
74,USDHKD,7.75305,7.75305,7.75304,7.75308,7.75306,7.753056666666666,7.753055,7.753055,133,2020-12-24 13:00:00
75,USDHKD,7.75305,7.75289,7.75288,7.75305,7.752965,7.75294,7.7529275,7.7529675000000005,114,2020-12-24 14:00:00
76,USDHKD,7.75289,7.75289,7.7528500000000005,7.75294,7.7528950000000005,7.752893333333334,7.752892500000001,7.752892500000001,106,2020-12-24 15:00:00
77,USDHKD,7.75289,7.7528,7.75272,7.75294,7.752829999999999,7.75282,7.752815,7.7528375,164,2020-12-24 16:00:00
78,USDHKD,7.75272,7.75245,7.75241,7.7528,7.752605,7.752553333333334,7.7525275,7.752595,165,2020-12-24 17:00:00
79,USDHKD,7.75244,7.75204,7.752,7.7526399999999995,7.752319999999999,7.752226666666666,7.75218,7.75228,182,2020-12-24 18:00:00
80,USDHKD,7.75204,7.75358,7.75194,7.75358,7.75276,7.753033333333334,7.75317,7.752785,226,2020-12-24 19:00:00
81,USDHKD,7.75352,7.75323,7.7524,7.75398,7.75319,7.753203333333334,7.753210000000001,7.753282500000001,573,2020-12-24 20:00:00
82,USDHKD,7.75321,7.75343,7.75247,7.75343,7.75295,7.7531099999999995,7.75319,7.753134999999999,144,2020-12-24 21:00:00
83,USDHKD,7.75343,7.7535,7.752,7.75402,7.75301,7.753173333333333,7.753254999999999,7.753237499999999,197,2020-12-24 22:00:00
84,USDHKD,7.7535,7.75317,7.75272,7.7535,7.7531099999999995,7.75313,7.75314,7.7532225,194,2020-12-24 23:00:00
85,USDHKD,7.75289,7.7527,7.7527,7.75291,7.752805,7.752770000000001,7.752752500000001,7.752800000000001,73,2020-12-28 00:00:00
86,USDHKD,7.7527,7.7533,7.7527,7.7534,7.75305,7.753133333333333,7.753175,7.753025,100,2020-12-28 01:00:00
87,USDHKD,7.7533,7.75329,7.7532499999999995,7.75364,7.753444999999999,7.7533933333333325,7.7533674999999995,7.753369999999999,172,2020-12-28 02:00:00
88,USDHKD,7.75329,7.7529900000000005,7.75293,7.75334,7.753135,7.753086666666667,7.7530625,7.7531375,151,2020-12-28 03:00:00
89,USDHKD,7.753,7.75249,7.7524,7.753,7.7527,7.75263,7.7525949999999995,7.7527225,203,2020-12-28 04:00:00
90,USDHKD,7.75252,7.75209,7.75202,7.75252,7.752269999999999,7.752209999999999,7.752179999999999,7.7522874999999996,221,2020-12-28 05:00:00
91,USDHKD,7.75199,7.75214,7.75191,7.75229,7.7521,7.752113333333334,7.752120000000001,7.7520825,165,2020-12-28 06:00:00
92,USDHKD,7.75214,7.75229,7.75214,7.75239,7.7522649999999995,7.752273333333332,7.7522775,7.75224,152,2020-12-28 07:00:00
93,USDHKD,7.75229,7.75228,7.75214,7.7524999999999995,7.752319999999999,7.752306666666666,7.752299999999999,7.752302499999999,199,2020-12-28 08:00:00
94,USDHKD,7.7523,7.75197,7.75194,7.75233,7.752135,7.752079999999999,7.7520525,7.752134999999999,179,2020-12-28 09:00:00
95,USDHKD,7.75199,7.75218,7.75198,7.75229,7.752135,7.75215,7.7521575,7.75211,243,2020-12-28 10:00:00
96,USDHKD,7.75218,7.7526399999999995,7.75198,7.7526399999999995,7.75231,7.75242,7.752475,7.7523599999999995,267,2020-12-28 11:00:00
97,USDHKD,7.7526399999999995,7.7526399999999995,7.75255,7.75272,7.752635,7.752636666666667,7.7526375,7.7526375,177,2020-12-28 12:00:00
98,USDHKD,7.7526399999999995,7.75252,7.75246,7.75287,7.752665,7.752616666666667,7.7525925,7.7526225,151,2020-12-28 13:00:00
99,USDHKD,7.75242,7.7526399999999995,7.75239,7.75306,7.752725,7.752696666666666,7.7526825,7.7526275,183,2020-12-28 14:00:00
100,USDHKD,7.75269,7.7526399999999995,7.75258,7.7528,7.752689999999999,7.752673333333333,7.7526649999999995,7.7526775,195,2020-12-28 15:00:00
101,USDHKD,7.7526399999999995,7.753,7.75262,7.7531099999999995,7.752865,7.75291,7.7529325,7.7528425,189,2020-12-28 16:00:00
102,USDHKD,7.75305,7.75348,7.75305,7.75348,7.753265,7.753336666666667,7.7533725,7.753265000000001,159,2020-12-28 17:00:00
103,USDHKD,7.75348,7.75359,7.75347,7.75374,7.753605,7.7536,7.7535975,7.75357,145,2020-12-28 18:00:00
104,USDHKD,7.75359,7.75349,7.75349,7.75381,7.75365,7.753596666666667,7.75357,7.753595,168,2020-12-28 19:00:00
105,USDHKD,7.75342,7.75422,7.75341,7.75422,7.7538149999999995,7.75395,7.7540175,7.7538175,207,2020-12-28 20:00:00
106,USDHKD,7.75422,7.75437,7.75417,7.75446,7.754315,7.754333333333332,7.7543425,7.754305,199,2020-12-28 21:00:00
107,USDHKD,7.75437,7.7545,7.75402,7.75461,7.754315,7.7543766666666665,7.7544075,7.754375,299,2020-12-28 22:00:00
108,USDHKD,7.75452,7.75587,7.7544699999999995,7.75603,7.75525,7.755456666666667,7.755560000000001,7.7552225,233,2020-12-28 23:00:00
109,USDHKD,7.75542,7.7543,7.7541,7.75561,7.754855,7.75467,7.7545775,7.7548575,168,2020-12-29 00:00:00
110,USDHKD,7.7543,7.75449,7.7541,7.75453,7.754315,7.754373333333334,7.7544025,7.754355,175,2020-12-29 01:00:00
111,USDHKD,7.75449,7.75367,7.75364,7.7545,7.7540700000000005,7.753936666666667,7.75387,7.754075,248,2020-12-29 02:00:00
112,USDHKD,7.7537,7.75314,7.75306,7.75377,7.753415,7.753323333333334,7.753277500000001,7.753417500000001,209,2020-12-29 03:00:00
113,USDHKD,7.75321,7.75343,7.75305,7.7535,7.753275,7.753326666666666,7.7533525,7.7532974999999995,199,2020-12-29 04:00:00
114,USDHKD,7.75353,7.75348,7.75342,7.75366,7.75354,7.753519999999999,7.7535099999999995,7.753522499999999,205,2020-12-29 05:00:00
115,USDHKD,7.75348,7.75338,7.75334,7.75356,7.75345,7.753426666666667,7.753415,7.75344,236,2020-12-29 06:00:00
116,USDHKD,7.75335,7.75333,7.75331,7.75348,7.753394999999999,7.753373333333333,7.7533625,7.7533675,202,2020-12-29 07:00:00
117,USDHKD,7.75333,7.75358,7.75332,7.75363,7.753475,7.7535099999999995,7.7535275,7.753465,215,2020-12-29 08:00:00
118,USDHKD,7.75361,7.7536000000000005,7.75342,7.75377,7.753595000000001,7.753596666666667,7.7535975,7.7536000000000005,220,2020-12-29 09:00:00
119,USDHKD,7.7536000000000005,7.75339,7.75331,7.75365,7.75348,7.75345,7.753435,7.7534875,166,2020-12-29 10:00:00
120,USDHKD,7.75339,7.75294,7.75289,7.75343,7.753159999999999,7.753086666666666,7.753049999999999,7.753162499999999,237,2020-12-29 11:00:00
121,USDHKD,7.75291,7.7524999999999995,7.7524999999999995,7.75306,7.75278,7.7526866666666665,7.7526399999999995,7.7527425,206,2020-12-29 12:00:00
122,USDHKD,7.75253,7.75276,7.75249,7.75282,7.752655,7.75269,7.7527075,7.75265,187,2020-12-29 13:00:00
123,USDHKD,7.75276,7.7528500000000005,7.7526,7.75289,7.752745,7.7527800000000004,7.7527975,7.752775,245,2020-12-29 14:00:00
124,USDHKD,7.7528500000000005,7.7532499999999995,7.75275,7.75332,7.753035000000001,7.7531066666666675,7.753142500000001,7.753042500000001,188,2020-12-29 15:00:00
125,USDHKD,7.7532,7.7531,7.75289,7.75335,7.75312,7.753113333333334,7.75311,7.753135,216,2020-12-29 16:00:00
126,USDHKD,7.7531,7.75399,7.7531,7.75405,7.753575,7.753713333333333,7.7537825,7.753559999999999,242,2020-12-29 17:00:00
127,USDHKD,7.75399,7.7538599999999995,7.75364,7.75412,7.7538800000000005,7.753873333333334,7.75387,7.753902500000001,250,2020-12-29 18:00:00
128,USDHKD,7.75397,7.75394,7.75377,7.75415,7.75396,7.753953333333333,7.75395,7.753957499999999,167,2020-12-29 19:00:00
129,USDHKD,7.75382,7.7541,7.75381,7.7541,7.7539549999999995,7.754003333333333,7.7540275,7.7539575,199,2020-12-29 20:00:00
130,USDHKD,7.7541,7.75401,7.75396,7.75424,7.7541,7.75407,7.754055,7.7540775,218,2020-12-29 21:00:00
131,USDHKD,7.75396,7.75427,7.75373,7.7544,7.754065000000001,7.754133333333333,7.754167499999999,7.75409,285,2020-12-29 22:00:00
132,USDHKD,7.75427,7.75425,7.75392,7.75446,7.7541899999999995,7.75421,7.754219999999999,7.754225,196,2020-12-29 23:00:00
133,USDHKD,7.75425,7.75354,7.75275,7.75425,7.7535,7.753513333333333,7.75352,7.7536974999999995,164,2020-12-30 00:00:00
134,USDHKD,7.75375,7.75354,7.75304,7.75378,7.753410000000001,7.753453333333334,7.753475000000001,7.753527500000001,217,2020-12-30 01:00:00
135,USDHKD,7.75356,7.7532,7.7532,7.75379,7.753495,7.753396666666667,7.7533475,7.7534375,215,2020-12-30 02:00:00
136,USDHKD,7.75317,7.75269,7.75245,7.75322,7.752834999999999,7.752786666666666,7.7527625,7.7528825,227,2020-12-30 03:00:00
137,USDHKD,7.75265,7.75271,7.75257,7.7528500000000005,7.75271,7.75271,7.75271,7.752695,147,2020-12-30 04:00:00
138,USDHKD,7.75271,7.75294,7.75262,7.7532,7.75291,7.75292,7.752924999999999,7.7528675,169,2020-12-30 05:00:00
139,USDHKD,7.75294,7.75295,7.75289,7.75303,7.75296,7.752956666666667,7.752955,7.7529525,266,2020-12-30 06:00:00
140,USDHKD,7.75295,7.753,7.75292,7.75309,7.753005,7.753003333333333,7.7530025,7.7529900000000005,227,2020-12-30 07:00:00
141,USDHKD,7.753,7.75265,7.75247,7.753,7.7527349999999995,7.752706666666666,7.752692499999999,7.75278,200,2020-12-30 08:00:00
142,USDHKD,7.75265,7.7524999999999995,7.75247,7.75268,7.752575,7.752549999999999,7.752537499999999,7.752574999999999,189,2020-12-30 09:00:00
143,USDHKD,7.75253,7.7524,7.7524,7.75258,7.75249,7.752459999999999,7.752445,7.7524774999999995,143,2020-12-30 10:00:00
144,USDHKD,7.75249,7.75266,7.75242,7.75271,7.752565000000001,7.752596666666666,7.7526125,7.75257,178,2020-12-30 11:00:00
145,USDHKD,7.75266,7.75249,7.75249,7.75272,7.752605,7.752566666666667,7.7525475,7.75259,208,2020-12-30 12:00:00
146,USDHKD,7.75249,7.75245,7.75227,7.75252,7.752395,7.752413333333333,7.7524225,7.752432499999999,160,2020-12-30 13:00:00
147,USDHKD,7.75248,7.75254,7.7523800000000005,7.75258,7.75248,7.7525,7.75251,7.752495,163,2020-12-30 14:00:00
148,USDHKD,7.75254,7.75275,7.75248,7.75283,7.752655000000001,7.7526866666666665,7.7527025,7.75265,157,2020-12-30 15:00:00
149,USDHKD,7.75275,7.75284,7.75273,7.75298,7.752855,7.75285,7.7528475,7.752825,198,2020-12-30 16:00:00
150,USDHKD,7.75284,7.7522400000000005,7.7522400000000005,7.75298,7.752610000000001,7.752486666666667,7.752425000000001,7.752575,171,2020-12-30 17:00:00
151,USDHKD,7.75229,7.75217,7.75197,7.75234,7.752155,7.75216,7.7521625,7.7521925,231,2020-12-30 18:00:00
152,USDHKD,7.75212,7.75225,7.7521,7.75235,7.752225,7.752233333333334,7.752237500000001,7.752205,135,2020-12-30 19:00:00
153,USDHKD,7.75219,7.75233,7.75214,7.75242,7.75228,7.752296666666666,7.752305,7.752269999999999,222,2020-12-30 20:00:00
154,USDHKD,7.75235,7.75214,7.75199,7.75235,7.75217,7.75216,7.752155,7.7522075,213,2020-12-30 21:00:00
155,USDHKD,7.75214,7.7521,7.75205,7.75248,7.7522649999999995,7.752210000000001,7.7521825,7.7521925000000005,337,2020-12-30 22:00:00
156,USDHKD,7.7521,7.7522400000000005,7.7520299999999995,7.75229,7.75216,7.752186666666667,7.7522,7.752165,313,2020-12-30 23:00:00
157,USDHKD,7.7522400000000005,7.752,7.75182,7.7522400000000005,7.75203,7.752020000000001,7.752015,7.7520750000000005,106,2020-12-31 00:00:00
158,USDHKD,7.752,7.7521,7.75197,7.75218,7.752075,7.752083333333334,7.7520875,7.7520625,128,2020-12-31 01:00:00
159,USDHKD,7.7521,7.75249,7.7521,7.75275,7.752425000000001,7.752446666666667,7.7524575,7.7523599999999995,133,2020-12-31 02:00:00
160,USDHKD,7.75253,7.75201,7.75195,7.7526399999999995,7.752295,7.752199999999999,7.752152499999999,7.7522825,201,2020-12-31 03:00:00
161,USDHKD,7.75202,7.7522,7.75201,7.7523,7.752155,7.75217,7.7521775,7.7521325,224,2020-12-31 04:00:00
162,USDHKD,7.7522,7.75201,7.75196,7.7522400000000005,7.7521,7.752070000000001,7.752055,7.752102500000001,205,2020-12-31 05:00:00
163,USDHKD,7.75206,7.75211,7.75201,7.75213,7.75207,7.752083333333334,7.752090000000001,7.7520775,180,2020-12-31 06:00:00
164,USDHKD,7.75207,7.75207,7.75202,7.75218,7.7521,7.75209,7.752085,7.752085,185,2020-12-31 07:00:00
165,USDHKD,7.75207,7.752,7.75176,7.75214,7.75195,7.751966666666667,7.751975,7.7519925,231,2020-12-31 08:00:00
166,USDHKD,7.752,7.75199,7.75196,7.75214,7.7520500000000006,7.75203,7.75202,7.7520225,268,2020-12-31 09:00:00
167,USDHKD,7.75199,7.7511,7.75107,7.7520299999999995,7.75155,7.7514,7.7513250000000005,7.7515475,218,2020-12-31 10:00:00
168,USDHKD,7.75109,7.75197,7.75103,7.75247,7.7517499999999995,7.751823333333333,7.75186,7.75164,317,2020-12-31 11:00:00
169,USDHKD,7.75192,7.75202,7.75149,7.75208,7.751785,7.751863333333333,7.7519025,7.751877499999999,215,2020-12-31 12:00:00
170,USDHKD,7.75202,7.75248,7.75196,7.75256,7.75226,7.752333333333333,7.752369999999999,7.752255,385,2020-12-31 13:00:00
171,USDHKD,7.75249,7.7532,7.75242,7.75321,7.752815,7.7529433333333335,7.7530075,7.752829999999999,287,2020-12-31 14:00:00
172,USDHKD,7.75322,7.75345,7.75321,7.7534600000000005,7.753335,7.753373333333333,7.7533925,7.753335,190,2020-12-31 15:00:00
173,USDHKD,7.75345,7.75381,7.75341,7.75389,7.75365,7.753703333333334,7.753730000000001,7.753640000000001,220,2020-12-31 16:00:00
174,USDHKD,7.7538,7.75377,7.7533,7.75393,7.753615,7.753666666666667,7.7536925,7.7537,320,2020-12-31 17:00:00
175,USDHKD,7.75379,7.75337,7.75306,7.75389,7.753475,7.75344,7.7534225,7.753527500000001,290,2020-12-31 18:00:00
176,USDHKD,7.75334,7.75362,7.75334,7.75392,7.753629999999999,7.7536266666666664,7.7536249999999995,7.753555,165,2020-12-31 19:00:00
177,USDHKD,7.75362,7.75383,7.75356,7.75394,7.75375,7.753776666666667,7.75379,7.7537375,237,2020-12-31 20:00:00
178,USDHKD,7.75383,7.75327,7.75288,7.75383,7.753355,7.753326666666666,7.7533125,7.7534525,185,2020-12-31 21:00:00
179,USDHKD,7.75327,7.75229,7.75226,7.75327,7.752765,7.752606666666668,7.752527500000001,7.752772500000001,203,2020-12-31 22:00:00
180,USDHKD,7.75229,7.75212,7.75212,7.75258,7.75235,7.752273333333332,7.752234999999999,7.7522775,239,2020-12-31 23:00:00
181,USDHKD,7.75185,7.7524999999999995,7.75185,7.75252,7.752185,7.7522899999999995,7.752342499999999,7.75218,55,2021-01-04 00:00:00
182,USDHKD,7.7524999999999995,7.7526,7.7524999999999995,7.75276,7.75263,7.75262,7.7526150000000005,7.75259,128,2021-01-04 01:00:00
183,USDHKD,7.75276,7.75305,7.75261,7.75313,7.75287,7.752929999999999,7.75296,7.7528875,204,2021-01-04 02:00:00
184,USDHKD,7.75305,7.75301,7.7528,7.75337,7.7530850000000004,7.7530600000000005,7.7530475,7.753057500000001,236,2021-01-04 03:00:00
185,USDHKD,7.7529,7.75279,7.75269,7.75293,7.75281,7.7528033333333335,7.752800000000001,7.7528275,207,2021-01-04 04:00:00
186,USDHKD,7.75279,7.7528500000000005,7.75272,7.75291,7.752815,7.7528266666666665,7.7528325,7.7528175,190,2021-01-04 05:00:00
187,USDHKD,7.7528500000000005,7.75269,7.75268,7.75294,7.75281,7.752770000000001,7.752750000000001,7.752790000000001,187,2021-01-04 06:00:00
188,USDHKD,7.75269,7.75251,7.75245,7.7528,7.752625,7.752586666666667,7.7525675000000005,7.752612500000001,176,2021-01-04 07:00:00
189,USDHKD,7.75251,7.75267,7.75251,7.75273,7.75262,7.7526366666666675,7.752645000000001,7.752605000000001,177,2021-01-04 08:00:00
190,USDHKD,7.75267,7.7522400000000005,7.75222,7.75271,7.752465000000001,7.752390000000001,7.752352500000001,7.752460000000001,155,2021-01-04 09:00:00
191,USDHKD,7.75227,7.7522,7.752,7.75235,7.752174999999999,7.752183333333332,7.7521875,7.752204999999999,320,2021-01-04 10:00:00
192,USDHKD,7.7522,7.7522,7.75201,7.75233,7.75217,7.75218,7.752185000000001,7.752185000000001,235,2021-01-04 11:00:00
193,USDHKD,7.7522,7.7522,7.75208,7.75229,7.752185000000001,7.7521900000000015,7.752192500000001,7.752192500000001,165,2021-01-04 12:00:00
194,USDHKD,7.7522,7.75271,7.7522,7.75284,7.7525200000000005,7.752583333333334,7.7526150000000005,7.752487500000001,176,2021-01-04 13:00:00
195,USDHKD,7.75247,7.7529,7.75214,7.7529,7.7525200000000005,7.752646666666667,7.75271,7.7526025,199,2021-01-04 14:00:00
196,USDHKD,7.7529,7.7531,7.75281,7.7531,7.752955,7.753003333333333,7.7530275,7.7529775,137,2021-01-04 15:00:00
