,USDCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
21,USDCHF_i,0.88529,0.88482,0.88456,0.88562,0.8850899999999999,0.8849999999999999,0.8849549999999999,0.8850724999999999,1008,2020-12-21 20:00:00
22,USDCHF_i,0.88482,0.88454,0.88444,0.88505,0.884745,0.8846766666666667,0.8846425,0.8847125,1200,2020-12-21 21:00:00
23,USDCHF_i,0.88454,0.88529,0.88439,0.88545,0.8849199999999999,0.8850433333333333,0.8851049999999999,0.8849174999999999,929,2020-12-21 22:00:00
24,USDCHF_i,0.88532,0.88541,0.88529,0.88598,0.885635,0.8855599999999999,0.8855225,0.8855,554,2020-12-21 23:00:00
25,USDCHF_i,0.88548,0.88599,0.88538,0.88612,0.88575,0.88583,0.88587,0.8857425000000001,389,2020-12-22 00:00:00
26,USDCHF_i,0.88599,0.8855,0.88505,0.88599,0.8855200000000001,0.8855133333333334,0.88551,0.8856325,486,2020-12-22 01:00:00
27,USDCHF_i,0.8855,0.88581,0.88532,0.88604,0.88568,0.8857233333333333,0.885745,0.8856674999999999,490,2020-12-22 02:00:00
28,USDCHF_i,0.88582,0.88627,0.88562,0.8865,0.88606,0.88613,0.886165,0.8860524999999999,637,2020-12-22 03:00:00
29,USDCHF_i,0.88627,0.88597,0.88575,0.8863,0.8860250000000001,0.8860066666666667,0.8859975,0.8860725,494,2020-12-22 04:00:00
30,USDCHF_i,0.88596,0.88622,0.88589,0.88638,0.8861349999999999,0.8861633333333332,0.8861774999999998,0.8861124999999999,517,2020-12-22 05:00:00
31,USDCHF_i,0.88622,0.88643,0.8862,0.88675,0.886475,0.88646,0.8864525000000001,0.8864000000000001,444,2020-12-22 06:00:00
32,USDCHF_i,0.88643,0.88683,0.8863,0.88686,0.8865799999999999,0.8866633333333332,0.8867049999999999,0.8866049999999999,503,2020-12-22 07:00:00
33,USDCHF_i,0.88683,0.88715,0.88638,0.88742,0.8869,0.8869833333333333,0.8870250000000001,0.8869450000000001,667,2020-12-22 08:00:00
34,USDCHF_i,0.88715,0.88667,0.88602,0.88735,0.886685,0.88668,0.8866775,0.8867975,1685,2020-12-22 09:00:00
35,USDCHF_i,0.88667,0.88678,0.88649,0.88796,0.8872249999999999,0.8870766666666666,0.8870024999999999,0.886975,1708,2020-12-22 10:00:00
36,USDCHF_i,0.88679,0.88681,0.88632,0.88722,0.8867700000000001,0.8867833333333334,0.8867900000000001,0.886785,1664,2020-12-22 11:00:00
37,USDCHF_i,0.88679,0.88525,0.88512,0.88703,0.886075,0.8858,0.8856625,0.8860475,1836,2020-12-22 12:00:00
38,USDCHF_i,0.88524,0.88501,0.88485,0.88562,0.885235,0.88516,0.8851224999999999,0.88518,1477,2020-12-22 13:00:00
39,USDCHF_i,0.88501,0.88518,0.88442,0.88554,0.88498,0.8850466666666666,0.88508,0.8850374999999999,1683,2020-12-22 14:00:00
40,USDCHF_i,0.88517,0.88535,0.88473,0.88585,0.88529,0.88531,0.88532,0.885275,1712,2020-12-22 15:00:00
41,USDCHF_i,0.88537,0.88746,0.88481,0.88746,0.886135,0.8865766666666667,0.8867975,0.886275,2565,2020-12-22 16:00:00
42,USDCHF_i,0.8874,0.88911,0.88681,0.8895,0.888155,0.8884733333333333,0.8886325,0.888205,3151,2020-12-22 17:00:00
43,USDCHF_i,0.88911,0.88887,0.88826,0.88955,0.8889050000000001,0.8888933333333334,0.8888875,0.8889475000000001,2058,2020-12-22 18:00:00
44,USDCHF_i,0.88886,0.88896,0.88839,0.88941,0.8889,0.88892,0.88893,0.8889050000000001,1326,2020-12-22 19:00:00
45,USDCHF_i,0.88896,0.88965,0.88895,0.8899,0.889425,0.8895,0.8895375,0.889365,842,2020-12-22 20:00:00
46,USDCHF_i,0.88965,0.89001,0.88943,0.89004,0.889735,0.8898266666666667,0.8898725000000001,0.8897825,583,2020-12-22 21:00:00
47,USDCHF_i,0.89001,0.88979,0.88972,0.89044,0.89008,0.8899833333333333,0.889935,0.8899900000000001,606,2020-12-22 22:00:00
48,USDCHF_i,0.8898,0.88931,0.88891,0.88987,0.88939,0.8893633333333334,0.8893500000000001,0.8894725000000001,600,2020-12-22 23:00:00
49,USDCHF_i,0.88935,0.88906,0.88843,0.8894,0.888915,0.8889633333333333,0.8889875,0.88906,548,2020-12-23 00:00:00
50,USDCHF_i,0.88906,0.88771,0.88771,0.88933,0.88852,0.8882499999999999,0.888115,0.8884524999999999,536,2020-12-23 01:00:00
51,USDCHF_i,0.88771,0.88899,0.88771,0.88915,0.88843,0.8886166666666666,0.8887099999999999,0.88839,667,2020-12-23 02:00:00
52,USDCHF_i,0.88899,0.88819,0.88804,0.88962,0.88883,0.8886166666666666,0.8885099999999999,0.8887099999999999,1047,2020-12-23 03:00:00
53,USDCHF_i,0.88819,0.88797,0.88781,0.88853,0.88817,0.8881033333333334,0.88807,0.888125,739,2020-12-23 04:00:00
54,USDCHF_i,0.88797,0.88751,0.88742,0.888,0.88771,0.8876433333333335,0.88761,0.8877250000000001,672,2020-12-23 05:00:00
55,USDCHF_i,0.88751,0.88776,0.88742,0.88787,0.887645,0.8876833333333334,0.8877025000000001,0.88764,392,2020-12-23 06:00:00
56,USDCHF_i,0.88776,0.8877,0.88768,0.88807,0.887875,0.8878166666666667,0.8877875000000001,0.8878025,394,2020-12-23 07:00:00
57,USDCHF_i,0.8877,0.88825,0.88761,0.88832,0.887965,0.88806,0.8881075,0.88797,357,2020-12-23 08:00:00
58,USDCHF_i,0.88826,0.88786,0.88762,0.88853,0.888075,0.8880033333333333,0.8879674999999999,0.8880675,1277,2020-12-23 09:00:00
59,USDCHF_i,0.88786,0.88867,0.88785,0.88952,0.888685,0.8886799999999999,0.8886774999999999,0.8884749999999999,1698,2020-12-23 10:00:00
60,USDCHF_i,0.88867,0.88914,0.88834,0.88934,0.8888400000000001,0.8889400000000002,0.8889900000000002,0.8888725000000001,1302,2020-12-23 11:00:00
61,USDCHF_i,0.88912,0.8897,0.88851,0.88987,0.88919,0.88936,0.889445,0.8893000000000001,1203,2020-12-23 12:00:00
62,USDCHF_i,0.8897,0.88973,0.88914,0.8899,0.8895200000000001,0.8895900000000001,0.8896250000000001,0.8896175000000001,1164,2020-12-23 13:00:00
63,USDCHF_i,0.88973,0.89015,0.88944,0.89032,0.88988,0.8899699999999999,0.890015,0.88991,1151,2020-12-23 14:00:00
64,USDCHF_i,0.89016,0.89031,0.8898,0.89101,0.890405,0.8903733333333333,0.8903575,0.89032,1733,2020-12-23 15:00:00
65,USDCHF_i,0.89031,0.88788,0.88663,0.89052,0.888575,0.8883433333333333,0.8882275,0.8888349999999999,3282,2020-12-23 16:00:00
66,USDCHF_i,0.88788,0.88934,0.88719,0.88985,0.88852,0.8887933333333334,0.88893,0.888565,3588,2020-12-23 17:00:00
67,USDCHF_i,0.88934,0.88815,0.88782,0.88936,0.88859,0.8884433333333334,0.88837,0.8886674999999999,1486,2020-12-23 18:00:00
68,USDCHF_i,0.88815,0.88815,0.8878,0.88873,0.8882650000000001,0.8882266666666667,0.8882075,0.8882075,1105,2020-12-23 19:00:00
69,USDCHF_i,0.88815,0.88871,0.88806,0.88893,0.888495,0.8885666666666667,0.8886025000000001,0.8884625,812,2020-12-23 20:00:00
70,USDCHF_i,0.88871,0.88866,0.88854,0.88926,0.8889,0.8888199999999999,0.8887799999999999,0.8887925,708,2020-12-23 21:00:00
71,USDCHF_i,0.88866,0.88766,0.88763,0.88923,0.88843,0.8881733333333334,0.888045,0.8882950000000001,816,2020-12-23 22:00:00
72,USDCHF_i,0.88762,0.88788,0.88746,0.88849,0.887975,0.8879433333333333,0.8879275,0.8878625,662,2020-12-23 23:00:00
73,USDCHF_i,0.88789,0.88797,0.88743,0.88826,0.887845,0.8878866666666667,0.8879075000000001,0.8878875,699,2020-12-24 00:00:00
74,USDCHF_i,0.88795,0.88767,0.88748,0.88825,0.887865,0.8878,0.8877675,0.8878375000000001,405,2020-12-24 01:00:00
75,USDCHF_i,0.88767,0.88718,0.88688,0.88778,0.88733,0.88728,0.8872549999999999,0.8873774999999999,536,2020-12-24 02:00:00
76,USDCHF_i,0.88718,0.88728,0.88682,0.88741,0.8871150000000001,0.8871700000000001,0.8871975000000001,0.8871725,834,2020-12-24 03:00:00
77,USDCHF_i,0.88728,0.88708,0.88674,0.88732,0.88703,0.8870466666666666,0.887055,0.887105,505,2020-12-24 04:00:00
78,USDCHF_i,0.88708,0.88713,0.88685,0.88748,0.887165,0.8871533333333333,0.8871475,0.887135,542,2020-12-24 05:00:00
79,USDCHF_i,0.88713,0.88755,0.88713,0.8876,0.887365,0.8874266666666667,0.8874575,0.8873525,368,2020-12-24 06:00:00
80,USDCHF_i,0.88755,0.88739,0.88722,0.88765,0.887435,0.88742,0.8874124999999999,0.8874525,379,2020-12-24 07:00:00
81,USDCHF_i,0.88739,0.88767,0.8873,0.88803,0.8876649999999999,0.8876666666666666,0.8876674999999999,0.8875974999999999,454,2020-12-24 08:00:00
82,USDCHF_i,0.88767,0.88755,0.8875,0.88823,0.8878649999999999,0.88776,0.8877075,0.8877375,694,2020-12-24 09:00:00
