,EURJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2123,EURJPY_i,130.56,130.632,130.545,130.652,130.5985,130.60966666666667,130.61525,130.59725,3402,2021-04-26 18:00:00
2124,EURJPY_i,130.631,130.699,130.616,130.71,130.663,130.675,130.681,130.66400000000002,2103,2021-04-26 19:00:00
2125,EURJPY_i,130.699,130.674,130.645,130.717,130.681,130.6786666666667,130.6775,130.68375000000003,1684,2021-04-26 20:00:00
2126,EURJPY_i,130.672,130.721,130.654,130.748,130.701,130.70766666666665,130.711,130.69875,1970,2021-04-26 21:00:00
2127,EURJPY_i,130.721,130.707,130.661,130.738,130.6995,130.702,130.70325,130.70675,1753,2021-04-26 22:00:00
2128,EURJPY_i,130.705,130.62,130.608,130.707,130.6575,130.645,130.63875000000002,130.66,1367,2021-04-26 23:00:00
2129,EURJPY_i,130.606,130.598,130.572,130.675,130.6235,130.615,130.61075,130.61275,1393,2021-04-27 00:00:00
2130,EURJPY_i,130.602,130.674,130.59,130.75,130.67000000000002,130.67133333333334,130.672,130.654,928,2021-04-27 01:00:00
2131,EURJPY_i,130.674,130.686,130.652,130.719,130.6855,130.68566666666666,130.68575,130.68275,848,2021-04-27 02:00:00
2132,EURJPY_i,130.686,130.604,130.557,130.703,130.63,130.62133333333335,130.61700000000002,130.63750000000002,2702,2021-04-27 03:00:00
2133,EURJPY_i,130.604,130.756,130.603,130.776,130.6895,130.71166666666667,130.72275,130.68475,2226,2021-04-27 04:00:00
2134,EURJPY_i,130.756,130.719,130.711,130.829,130.77,130.75300000000001,130.74450000000002,130.75375,2062,2021-04-27 05:00:00
2135,EURJPY_i,130.718,130.662,130.637,130.743,130.69,130.68066666666667,130.67600000000002,130.69,1516,2021-04-27 06:00:00
2136,EURJPY_i,130.662,130.645,130.635,130.709,130.672,130.663,130.6585,130.66275000000002,931,2021-04-27 07:00:00
2137,EURJPY_i,130.644,130.67,130.616,130.691,130.6535,130.659,130.66174999999998,130.65525,976,2021-04-27 08:00:00
2138,EURJPY_i,130.67,130.673,130.572,130.72,130.64600000000002,130.655,130.6595,130.65875,2319,2021-04-27 09:00:00
2139,EURJPY_i,130.672,130.743,130.614,130.757,130.6855,130.70466666666667,130.71425,130.6965,3323,2021-04-27 10:00:00
2140,EURJPY_i,130.743,130.644,130.636,130.768,130.702,130.68266666666668,130.673,130.69774999999998,2713,2021-04-27 11:00:00
2141,EURJPY_i,130.643,130.637,130.593,130.784,130.68849999999998,130.6713333333333,130.66275,130.66424999999998,2373,2021-04-27 12:00:00
2142,EURJPY_i,130.636,130.835,130.628,130.861,130.7445,130.77466666666666,130.78975,130.73999999999998,2437,2021-04-27 13:00:00
2143,EURJPY_i,130.835,130.819,130.753,130.849,130.801,130.807,130.80999999999997,130.814,2568,2021-04-27 14:00:00
2144,EURJPY_i,130.82,130.808,130.773,130.884,130.8285,130.82166666666666,130.81824999999998,130.82125,2905,2021-04-27 15:00:00
2145,EURJPY_i,130.809,131.006,130.787,131.07,130.92849999999999,130.95433333333332,130.96724999999998,130.91799999999998,4205,2021-04-27 16:00:00
2146,EURJPY_i,131.006,131.019,130.958,131.109,131.0335,131.02866666666668,131.02625,131.023,4596,2021-04-27 17:00:00
2147,EURJPY_i,131.02,131.126,131.002,131.129,131.0655,131.08566666666664,131.09574999999998,131.06924999999998,2735,2021-04-27 18:00:00
2148,EURJPY_i,131.126,131.165,131.09,131.169,131.1295,131.14133333333334,131.14724999999999,131.1375,2557,2021-04-27 19:00:00
2149,EURJPY_i,131.165,131.292,131.147,131.314,131.2305,131.251,131.26125000000002,131.2295,2051,2021-04-27 20:00:00
2150,EURJPY_i,131.292,131.443,131.289,131.445,131.367,131.39233333333334,131.405,131.36725,2208,2021-04-27 21:00:00
2151,EURJPY_i,131.44,131.433,131.38,131.448,131.414,131.42033333333333,131.4235,131.42525,1484,2021-04-27 22:00:00
2152,EURJPY_i,131.433,131.422,131.39,131.488,131.439,131.4333333333333,131.4305,131.43325,1224,2021-04-27 23:00:00
2153,EURJPY_i,131.362,131.399,131.361,131.45,131.4055,131.40333333333334,131.40224999999998,131.393,5417,2021-04-28 00:00:00
2154,EURJPY_i,131.402,131.463,131.402,131.479,131.4405,131.44799999999998,131.45174999999998,131.43649999999997,1002,2021-04-28 01:00:00
2155,EURJPY_i,131.463,131.471,131.45,131.506,131.478,131.47566666666668,131.4745,131.4725,849,2021-04-28 02:00:00
2156,EURJPY_i,131.47,131.554,131.421,131.575,131.498,131.51666666666665,131.52599999999998,131.505,2872,2021-04-28 03:00:00
2157,EURJPY_i,131.554,131.524,131.5,131.574,131.537,131.53266666666667,131.53050000000002,131.538,2486,2021-04-28 04:00:00
2158,EURJPY_i,131.523,131.509,131.458,131.532,131.495,131.49966666666668,131.502,131.5055,2018,2021-04-28 05:00:00
2159,EURJPY_i,131.509,131.466,131.454,131.537,131.4955,131.48566666666667,131.48075,131.4915,1261,2021-04-28 06:00:00
2160,EURJPY_i,131.465,131.415,131.405,131.465,131.435,131.4283333333333,131.42499999999998,131.4375,1096,2021-04-28 07:00:00
2161,EURJPY_i,131.415,131.418,131.383,131.46,131.4215,131.42033333333333,131.41975000000002,131.419,1826,2021-04-28 08:00:00
2162,EURJPY_i,131.418,131.517,131.416,131.542,131.47899999999998,131.49166666666665,131.498,131.47325,3042,2021-04-28 09:00:00
2163,EURJPY_i,131.517,131.623,131.435,131.657,131.546,131.57166666666666,131.5845,131.558,3361,2021-04-28 10:00:00
2164,EURJPY_i,131.624,131.519,131.448,131.631,131.5395,131.53266666666667,131.52925,131.5555,2780,2021-04-28 11:00:00
2165,EURJPY_i,131.518,131.413,131.394,131.555,131.4745,131.454,131.44375000000002,131.47,2691,2021-04-28 12:00:00
2166,EURJPY_i,131.416,131.445,131.405,131.527,131.466,131.459,131.4555,131.44825,1985,2021-04-28 13:00:00
2167,EURJPY_i,131.445,131.472,131.408,131.549,131.4785,131.47633333333332,131.47525,131.4685,2461,2021-04-28 14:00:00
2168,EURJPY_i,131.47,131.492,131.404,131.559,131.48149999999998,131.48499999999999,131.48674999999997,131.48125,3168,2021-04-28 15:00:00
2169,EURJPY_i,131.492,131.458,131.389,131.508,131.44850000000002,131.45166666666668,131.45325,131.46175,3408,2021-04-28 16:00:00
2170,EURJPY_i,131.456,131.638,131.406,131.675,131.5405,131.573,131.58925000000002,131.54375000000002,5266,2021-04-28 17:00:00
2171,EURJPY_i,131.638,131.634,131.603,131.676,131.6395,131.63766666666666,131.63675,131.63775,3293,2021-04-28 18:00:00
2172,EURJPY_i,131.634,131.603,131.563,131.64,131.6015,131.602,131.60225,131.60999999999999,1761,2021-04-28 19:00:00
2173,EURJPY_i,131.604,131.547,131.516,131.608,131.562,131.55700000000002,131.55450000000002,131.56875000000002,2057,2021-04-28 20:00:00
2174,EURJPY_i,131.543,131.763,131.487,131.804,131.6455,131.68466666666666,131.70425,131.64925,7605,2021-04-28 21:00:00
2175,EURJPY_i,131.765,131.716,131.597,131.789,131.69299999999998,131.70066666666665,131.7045,131.71675,3782,2021-04-28 22:00:00
2176,EURJPY_i,131.716,131.653,131.647,131.725,131.68599999999998,131.67499999999998,131.6695,131.68525,1569,2021-04-28 23:00:00
2177,EURJPY_i,131.69,131.659,131.597,131.694,131.6455,131.65,131.65224999999998,131.66,968,2021-04-29 00:00:00
2178,EURJPY_i,131.66,131.67,131.646,131.725,131.6855,131.68033333333332,131.67774999999997,131.67524999999998,1191,2021-04-29 01:00:00
2179,EURJPY_i,131.67,131.671,131.647,131.714,131.6805,131.67733333333334,131.67575,131.6755,774,2021-04-29 02:00:00
2180,EURJPY_i,131.672,131.677,131.586,131.689,131.6375,131.65066666666667,131.65725,131.656,1500,2021-04-29 03:00:00
2181,EURJPY_i,131.676,131.771,131.653,131.786,131.71949999999998,131.73666666666665,131.74524999999997,131.7215,1841,2021-04-29 04:00:00
2182,EURJPY_i,131.772,131.802,131.729,131.824,131.7765,131.785,131.78925,131.78175,2400,2021-04-29 05:00:00
2183,EURJPY_i,131.802,131.718,131.715,131.815,131.765,131.7493333333333,131.74149999999997,131.7625,1410,2021-04-29 06:00:00
2184,EURJPY_i,131.718,131.72,131.713,131.771,131.742,131.73466666666664,131.731,131.73049999999998,976,2021-04-29 07:00:00
2185,EURJPY_i,131.72,131.804,131.72,131.834,131.777,131.78599999999997,131.79049999999998,131.7695,1072,2021-04-29 08:00:00
2186,EURJPY_i,131.803,131.838,131.78,131.888,131.834,131.83533333333332,131.83599999999998,131.82725,3321,2021-04-29 09:00:00
2187,EURJPY_i,131.839,131.921,131.817,131.976,131.8965,131.90466666666666,131.90875,131.88825,3775,2021-04-29 10:00:00
2188,EURJPY_i,131.921,132.023,131.903,132.041,131.97199999999998,131.989,131.9975,131.97199999999998,3504,2021-04-29 11:00:00
2189,EURJPY_i,132.025,132.111,132.009,132.149,132.079,132.08966666666666,132.095,132.0735,3487,2021-04-29 12:00:00
2190,EURJPY_i,132.112,132.065,132.034,132.152,132.093,132.08366666666666,132.079,132.09074999999999,2890,2021-04-29 13:00:00
2191,EURJPY_i,132.066,132.175,131.986,132.232,132.10899999999998,132.131,132.142,132.11475,3138,2021-04-29 14:00:00
2192,EURJPY_i,132.175,132.027,131.991,132.23,132.1105,132.08266666666665,132.06875,132.10575,5194,2021-04-29 15:00:00
2193,EURJPY_i,132.027,132.185,132.014,132.354,132.18400000000003,132.18433333333334,132.1845,132.145,7033,2021-04-29 16:00:00
2194,EURJPY_i,132.186,131.958,131.921,132.238,132.0795,132.039,132.01874999999998,132.07575,5763,2021-04-29 17:00:00
2195,EURJPY_i,131.958,131.939,131.891,132.005,131.94799999999998,131.94499999999996,131.94349999999997,131.94824999999997,3312,2021-04-29 18:00:00
2196,EURJPY_i,131.939,131.951,131.794,131.96,131.877,131.90166666666667,131.91400000000002,131.911,3403,2021-04-29 19:00:00
2197,EURJPY_i,131.951,131.969,131.912,131.986,131.949,131.95566666666667,131.959,131.9545,2002,2021-04-29 20:00:00
2198,EURJPY_i,131.97,132.005,131.926,132.018,131.97199999999998,131.98299999999998,131.9885,131.97975,1867,2021-04-29 21:00:00
2199,EURJPY_i,132.005,132.064,131.98,132.066,132.023,132.03666666666666,132.0435,132.02875,1568,2021-04-29 22:00:00
2200,EURJPY_i,132.063,132.005,131.999,132.065,132.03199999999998,132.023,132.0185,132.033,1194,2021-04-29 23:00:00
2201,EURJPY_i,131.993,132.013,131.972,132.055,132.01350000000002,132.01333333333335,132.01325000000003,132.00825000000003,1183,2021-04-30 00:00:00
2202,EURJPY_i,132.021,132.027,131.995,132.051,132.023,132.02433333333332,132.02499999999998,132.02349999999998,1778,2021-04-30 01:00:00
2203,EURJPY_i,132.027,132.039,131.972,132.043,132.0075,132.018,132.02325,132.02024999999998,1018,2021-04-30 02:00:00
2204,EURJPY_i,132.038,132.041,131.997,132.179,132.08800000000002,132.07233333333335,132.0645,132.06375000000003,3164,2021-04-30 03:00:00
2205,EURJPY_i,132.041,131.873,131.849,132.061,131.95499999999998,131.92766666666665,131.914,131.956,2877,2021-04-30 04:00:00
2206,EURJPY_i,131.874,131.843,131.76,131.881,131.82049999999998,131.82799999999997,131.83174999999997,131.8395,2452,2021-04-30 05:00:00
2207,EURJPY_i,131.844,131.869,131.83,131.902,131.86599999999999,131.867,131.8675,131.86124999999998,1323,2021-04-30 06:00:00
2208,EURJPY_i,131.869,131.835,131.822,131.889,131.8555,131.84866666666667,131.84525000000002,131.85375000000002,886,2021-04-30 07:00:00
2209,EURJPY_i,131.836,131.882,131.805,131.947,131.876,131.87800000000001,131.87900000000002,131.8675,1460,2021-04-30 08:00:00
2210,EURJPY_i,131.881,131.744,131.703,131.898,131.8005,131.78166666666667,131.77225,131.8065,2516,2021-04-30 09:00:00
2211,EURJPY_i,131.745,131.769,131.714,131.836,131.775,131.773,131.772,131.76600000000002,3026,2021-04-30 10:00:00
2212,EURJPY_i,131.77,131.713,131.672,131.772,131.72199999999998,131.71899999999997,131.71749999999997,131.73174999999998,2582,2021-04-30 11:00:00
2213,EURJPY_i,131.713,131.737,131.688,131.775,131.73149999999998,131.73333333333332,131.73424999999997,131.72824999999997,2012,2021-04-30 12:00:00
2214,EURJPY_i,131.736,131.513,131.508,131.739,131.6235,131.58666666666667,131.56825,131.624,2725,2021-04-30 13:00:00
2215,EURJPY_i,131.513,131.578,131.441,131.622,131.5315,131.547,131.55474999999998,131.5385,2931,2021-04-30 14:00:00
2216,EURJPY_i,131.577,131.68,131.535,131.702,131.61849999999998,131.63899999999998,131.64925,131.62349999999998,3861,2021-04-30 15:00:00
2217,EURJPY_i,131.68,131.617,131.582,131.705,131.64350000000002,131.63466666666667,131.63025,131.64600000000002,3925,2021-04-30 16:00:00
2218,EURJPY_i,131.617,131.571,131.521,131.733,131.627,131.60833333333335,131.59900000000002,131.6105,7032,2021-04-30 17:00:00
2219,EURJPY_i,131.571,131.522,131.427,131.594,131.51049999999998,131.51433333333333,131.51624999999999,131.52849999999998,7284,2021-04-30 18:00:00
2220,EURJPY_i,131.523,131.449,131.44,131.546,131.493,131.47833333333332,131.471,131.4895,2104,2021-04-30 19:00:00
2221,EURJPY_i,131.45,131.406,131.369,131.464,131.41649999999998,131.41299999999998,131.41125,131.42225,2852,2021-04-30 20:00:00
2222,EURJPY_i,131.406,131.393,131.367,131.467,131.417,131.409,131.405,131.40825,3268,2021-04-30 21:00:00
2223,EURJPY_i,131.394,131.387,131.364,131.425,131.3945,131.392,131.39075,131.39249999999998,1921,2021-04-30 22:00:00
2224,EURJPY_i,131.386,131.415,131.382,131.436,131.409,131.41099999999997,131.41199999999998,131.40474999999998,973,2021-04-30 23:00:00
2225,EURJPY_i,131.44,131.447,131.402,131.491,131.44650000000001,131.4466666666667,131.44675,131.445,354,2021-05-03 00:00:00
2226,EURJPY_i,131.447,131.47,131.403,131.491,131.447,131.45466666666667,131.45850000000002,131.45275,989,2021-05-03 01:00:00
2227,EURJPY_i,131.472,131.438,131.435,131.497,131.466,131.45666666666668,131.452,131.4605,948,2021-05-03 02:00:00
2228,EURJPY_i,131.439,131.576,131.427,131.623,131.52499999999998,131.542,131.5505,131.51624999999999,1949,2021-05-03 03:00:00
2229,EURJPY_i,131.576,131.612,131.558,131.648,131.603,131.606,131.6075,131.5985,1614,2021-05-03 04:00:00
2230,EURJPY_i,131.612,131.603,131.558,131.634,131.596,131.59833333333333,131.5995,131.60175,1768,2021-05-03 05:00:00
2231,EURJPY_i,131.603,131.692,131.603,131.706,131.65449999999998,131.667,131.67325,131.651,1870,2021-05-03 06:00:00
2232,EURJPY_i,131.692,131.722,131.676,131.727,131.7015,131.70833333333334,131.71175,131.70425,1656,2021-05-03 07:00:00
2233,EURJPY_i,131.722,131.781,131.7,131.787,131.74349999999998,131.756,131.76225,131.7475,1082,2021-05-03 08:00:00
2234,EURJPY_i,131.783,131.848,131.666,131.869,131.76749999999998,131.79433333333333,131.80775,131.79149999999998,3144,2021-05-03 09:00:00
2235,EURJPY_i,131.848,131.962,131.824,132.032,131.928,131.93933333333334,131.945,131.91649999999998,3346,2021-05-03 10:00:00
2236,EURJPY_i,131.963,132.069,131.947,132.083,132.015,132.033,132.04199999999997,132.01549999999997,2447,2021-05-03 11:00:00
2237,EURJPY_i,132.071,131.965,131.865,132.151,132.008,131.99366666666666,131.9865,132.013,2782,2021-05-03 12:00:00
2238,EURJPY_i,131.965,131.91,131.885,132.035,131.95999999999998,131.9433333333333,131.93499999999997,131.94875,2107,2021-05-03 13:00:00
2239,EURJPY_i,131.91,131.866,131.856,131.953,131.90449999999998,131.89166666666665,131.88524999999998,131.89624999999998,2502,2021-05-03 14:00:00
2240,EURJPY_i,131.865,131.713,131.647,131.913,131.78,131.75766666666667,131.7465,131.7845,4081,2021-05-03 15:00:00
2241,EURJPY_i,131.713,131.584,131.521,131.72,131.6205,131.60833333333332,131.60225,131.6345,4412,2021-05-03 16:00:00
2242,EURJPY_i,131.584,131.516,131.436,131.594,131.515,131.5153333333333,131.51549999999997,131.53249999999997,5630,2021-05-03 17:00:00
2243,EURJPY_i,131.516,131.541,131.495,131.582,131.5385,131.53933333333333,131.53975,131.5335,2929,2021-05-03 18:00:00
2244,EURJPY_i,131.538,131.532,131.496,131.562,131.529,131.53,131.53050000000002,131.532,2276,2021-05-03 19:00:00
2245,EURJPY_i,131.53,131.566,131.495,131.586,131.5405,131.549,131.55325000000002,131.54425,1962,2021-05-03 20:00:00
2246,EURJPY_i,131.565,131.641,131.558,131.647,131.6025,131.61533333333333,131.62175,131.60275000000001,1908,2021-05-03 21:00:00
2247,EURJPY_i,131.64,131.618,131.571,131.642,131.60649999999998,131.61033333333333,131.61225,131.61775,1546,2021-05-03 22:00:00
2248,EURJPY_i,131.619,131.561,131.553,131.63,131.5915,131.58133333333333,131.57625000000002,131.59075,948,2021-05-03 23:00:00
2249,EURJPY_i,131.556,131.533,131.481,131.609,131.54500000000002,131.54100000000003,131.53900000000002,131.54475000000002,3371,2021-05-04 00:00:00
2250,EURJPY_i,131.533,131.531,131.488,131.57,131.529,131.52966666666666,131.53,131.5305,1093,2021-05-04 01:00:00
2251,EURJPY_i,131.531,131.538,131.504,131.554,131.529,131.532,131.5335,131.53175,612,2021-05-04 02:00:00
2252,EURJPY_i,131.538,131.52,131.489,131.591,131.54000000000002,131.53333333333333,131.53,131.5345,1254,2021-05-04 03:00:00
2253,EURJPY_i,131.518,131.573,131.487,131.598,131.54250000000002,131.55266666666668,131.55775,131.544,1277,2021-05-04 04:00:00
2254,EURJPY_i,131.573,131.55,131.521,131.625,131.57299999999998,131.5653333333333,131.5615,131.56725,1862,2021-05-04 05:00:00
2255,EURJPY_i,131.548,131.527,131.497,131.559,131.52800000000002,131.52766666666668,131.5275,131.53275000000002,1055,2021-05-04 06:00:00
2256,EURJPY_i,131.527,131.57,131.523,131.572,131.5475,131.555,131.55875,131.548,1108,2021-05-04 07:00:00
2257,EURJPY_i,131.568,131.548,131.508,131.605,131.5565,131.55366666666666,131.55225000000002,131.55725,1391,2021-05-04 08:00:00
2258,EURJPY_i,131.548,131.601,131.515,131.626,131.57049999999998,131.58066666666664,131.58575,131.5725,2312,2021-05-04 09:00:00
2259,EURJPY_i,131.601,131.447,131.424,131.626,131.525,131.499,131.486,131.5245,4087,2021-05-04 10:00:00
2260,EURJPY_i,131.443,131.332,131.289,131.45,131.3695,131.357,131.35075,131.3785,3223,2021-05-04 11:00:00
2261,EURJPY_i,131.33,131.377,131.287,131.398,131.3425,131.354,131.35975000000002,131.348,3073,2021-05-04 12:00:00
2262,EURJPY_i,131.377,131.43,131.352,131.495,131.4235,131.42566666666667,131.42675,131.4135,2461,2021-05-04 13:00:00
2263,EURJPY_i,131.431,131.364,131.193,131.487,131.34,131.34799999999998,131.352,131.36875,4186,2021-05-04 14:00:00
2264,EURJPY_i,131.364,131.182,131.139,131.371,131.255,131.23066666666668,131.2185,131.264,5199,2021-05-04 15:00:00
2265,EURJPY_i,131.182,131.204,131.132,131.31,131.221,131.21533333333335,131.2125,131.207,4935,2021-05-04 16:00:00
2266,EURJPY_i,131.207,131.384,131.17,131.398,131.284,131.31733333333332,131.334,131.28975,6202,2021-05-04 17:00:00
2267,EURJPY_i,131.383,131.363,131.26,131.428,131.344,131.35033333333334,131.3535,131.3585,6079,2021-05-04 18:00:00
2268,EURJPY_i,131.365,131.315,131.302,131.414,131.358,131.34366666666668,131.3365,131.349,3222,2021-05-04 19:00:00
2269,EURJPY_i,131.314,131.318,131.265,131.333,131.29899999999998,131.30533333333332,131.30849999999998,131.30749999999998,2686,2021-05-04 20:00:00
2270,EURJPY_i,131.318,131.277,131.265,131.355,131.31,131.299,131.2935,131.30375,2384,2021-05-04 21:00:00
2271,EURJPY_i,131.274,131.318,131.261,131.334,131.2975,131.30433333333335,131.30775,131.29675,2133,2021-05-04 22:00:00
2272,EURJPY_i,131.321,131.311,131.283,131.341,131.312,131.3116666666667,131.31150000000002,131.31400000000002,1118,2021-05-04 23:00:00
2273,EURJPY_i,131.325,131.256,131.225,131.346,131.2855,131.27566666666667,131.27075,131.288,1003,2021-05-05 00:00:00
2274,EURJPY_i,131.256,131.329,131.245,131.33,131.28750000000002,131.30133333333336,131.30825000000002,131.29000000000002,794,2021-05-05 01:00:00
2275,EURJPY_i,131.329,131.344,131.307,131.345,131.326,131.332,131.33499999999998,131.33125,609,2021-05-05 02:00:00
2276,EURJPY_i,131.345,131.398,131.324,131.448,131.38600000000002,131.39000000000001,131.39200000000002,131.37875000000003,1160,2021-05-05 03:00:00
2277,EURJPY_i,131.398,131.418,131.393,131.441,131.417,131.41733333333335,131.41750000000002,131.4125,1183,2021-05-05 04:00:00
2278,EURJPY_i,131.418,131.306,131.256,131.431,131.3435,131.33100000000002,131.32475000000002,131.35275000000001,1913,2021-05-05 05:00:00
2279,EURJPY_i,131.305,131.383,131.301,131.418,131.3595,131.36733333333333,131.37125,131.35174999999998,1097,2021-05-05 06:00:00
2280,EURJPY_i,131.383,131.426,131.376,131.427,131.4015,131.40966666666665,131.41375,131.403,699,2021-05-05 07:00:00
2281,EURJPY_i,131.426,131.367,131.343,131.427,131.385,131.379,131.37599999999998,131.39074999999997,1007,2021-05-05 08:00:00
2282,EURJPY_i,131.366,131.298,131.278,131.419,131.3485,131.33166666666668,131.32325,131.34025,3544,2021-05-05 09:00:00
2283,EURJPY_i,131.298,131.167,131.124,131.324,131.224,131.205,131.1955,131.22825,4579,2021-05-05 10:00:00
2284,EURJPY_i,131.166,131.182,130.973,131.184,131.07850000000002,131.11300000000003,131.13025000000002,131.12625000000003,3445,2021-05-05 11:00:00
2285,EURJPY_i,131.181,131.246,131.141,131.249,131.195,131.212,131.2205,131.20425,2008,2021-05-05 12:00:00
2286,EURJPY_i,131.245,131.329,131.233,131.376,131.30450000000002,131.31266666666667,131.31675,131.29575,3312,2021-05-05 13:00:00
2287,EURJPY_i,131.328,131.292,131.263,131.342,131.3025,131.299,131.29725000000002,131.30625,2380,2021-05-05 14:00:00
2288,EURJPY_i,131.292,131.142,131.119,131.312,131.21550000000002,131.191,131.17875,131.21625,4540,2021-05-05 15:00:00
2289,EURJPY_i,131.142,131.075,131.039,131.225,131.132,131.113,131.1035,131.12025,4588,2021-05-05 16:00:00
2290,EURJPY_i,131.068,131.088,131.008,131.179,131.0935,131.09166666666667,131.09074999999999,131.08575,5087,2021-05-05 17:00:00
2291,EURJPY_i,131.088,131.136,131.078,131.146,131.112,131.12,131.124,131.112,2644,2021-05-05 18:00:00
2292,EURJPY_i,131.137,131.08,131.071,131.14,131.1055,131.097,131.09275000000002,131.10700000000003,1824,2021-05-05 19:00:00
2293,EURJPY_i,131.081,131.081,131.046,131.128,131.087,131.085,131.084,131.084,1513,2021-05-05 20:00:00
2294,EURJPY_i,131.081,131.083,131.063,131.134,131.0985,131.09333333333333,131.09074999999999,131.09025,1444,2021-05-05 21:00:00
2295,EURJPY_i,131.083,131.055,131.032,131.101,131.06650000000002,131.06266666666667,131.06075,131.06775000000002,1920,2021-05-05 22:00:00
2296,EURJPY_i,131.053,131.044,131.035,131.102,131.0685,131.06033333333335,131.05625,131.0585,826,2021-05-05 23:00:00
2297,EURJPY_i,131.047,131.087,130.978,131.094,131.036,131.053,131.0615,131.0515,4988,2021-05-06 00:00:00
2298,EURJPY_i,131.087,131.106,131.059,131.113,131.086,131.09266666666667,131.096,131.09125,685,2021-05-06 01:00:00
2299,EURJPY_i,131.106,131.137,131.095,131.169,131.132,131.13366666666667,131.1345,131.12675000000002,849,2021-05-06 02:00:00
2300,EURJPY_i,131.138,131.15,131.107,131.209,131.15800000000002,131.15533333333335,131.154,131.151,2294,2021-05-06 03:00:00
2301,EURJPY_i,131.15,131.281,131.146,131.295,131.2205,131.24066666666667,131.25074999999998,131.218,2480,2021-05-06 04:00:00
2302,EURJPY_i,131.286,131.192,131.172,131.32,131.24599999999998,131.22799999999998,131.219,131.2425,3003,2021-05-06 05:00:00
2303,EURJPY_i,131.191,131.224,131.17,131.236,131.20299999999997,131.20999999999998,131.21349999999998,131.20524999999998,3234,2021-05-06 06:00:00
2304,EURJPY_i,131.224,131.287,131.212,131.311,131.2615,131.27,131.27425000000002,131.25850000000003,1823,2021-05-06 07:00:00
2305,EURJPY_i,131.287,131.279,131.227,131.297,131.262,131.26766666666666,131.2705,131.2725,1275,2021-05-06 08:00:00
2306,EURJPY_i,131.278,131.25,131.195,131.342,131.26850000000002,131.26233333333334,131.25925,131.26625,3042,2021-05-06 09:00:00
2307,EURJPY_i,131.25,131.466,131.249,131.495,131.372,131.40333333333334,131.419,131.365,3764,2021-05-06 10:00:00
2308,EURJPY_i,131.464,131.49,131.435,131.608,131.5215,131.511,131.50575,131.49925000000002,3169,2021-05-06 11:00:00
2309,EURJPY_i,131.491,131.454,131.408,131.526,131.46699999999998,131.46266666666665,131.4605,131.46975,3410,2021-05-06 12:00:00
2310,EURJPY_i,131.454,131.382,131.374,131.507,131.4405,131.421,131.41125,131.42925,2516,2021-05-06 13:00:00
2311,EURJPY_i,131.382,131.545,131.352,131.563,131.45749999999998,131.48666666666665,131.50124999999997,131.46049999999997,3969,2021-05-06 14:00:00
2312,EURJPY_i,131.546,131.772,131.524,131.787,131.65550000000002,131.69433333333333,131.71375,131.65725,4571,2021-05-06 15:00:00
2313,EURJPY_i,131.773,131.711,131.697,131.838,131.76749999999998,131.74866666666665,131.73925,131.75475,5415,2021-05-06 16:00:00
2314,EURJPY_i,131.711,131.534,131.514,131.726,131.62,131.59133333333332,131.577,131.62125,6498,2021-05-06 17:00:00
2315,EURJPY_i,131.534,131.531,131.46,131.57,131.515,131.52033333333333,131.523,131.52375,3551,2021-05-06 18:00:00
2316,EURJPY_i,131.532,131.457,131.42,131.532,131.476,131.46966666666665,131.4665,131.48525,2011,2021-05-06 19:00:00
2317,EURJPY_i,131.457,131.533,131.449,131.54,131.49450000000002,131.50733333333335,131.51375000000002,131.49475,1499,2021-05-06 20:00:00
2318,EURJPY_i,131.533,131.434,131.407,131.536,131.4715,131.45899999999997,131.45274999999998,131.4775,1885,2021-05-06 21:00:00
2319,EURJPY_i,131.434,131.532,131.434,131.545,131.4895,131.50366666666665,131.51075,131.48624999999998,1774,2021-05-06 22:00:00
2320,EURJPY_i,131.532,131.596,131.511,131.604,131.5575,131.57033333333334,131.57675,131.56075,1145,2021-05-06 23:00:00
2321,EURJPY_i,131.609,131.546,131.477,131.609,131.543,131.544,131.5445,131.56025,1521,2021-05-07 00:00:00
2322,EURJPY_i,131.548,131.545,131.534,131.582,131.558,131.55366666666666,131.55149999999998,131.55225,943,2021-05-07 01:00:00
2323,EURJPY_i,131.545,131.56,131.519,131.572,131.5455,131.55033333333333,131.55275,131.549,588,2021-05-07 02:00:00
2324,EURJPY_i,131.56,131.623,131.468,131.644,131.55599999999998,131.57833333333332,131.5895,131.57375,2375,2021-05-07 03:00:00
2325,EURJPY_i,131.626,131.626,131.592,131.674,131.633,131.63066666666668,131.6295,131.6295,1983,2021-05-07 04:00:00
2326,EURJPY_i,131.626,131.695,131.625,131.697,131.661,131.67233333333334,131.678,131.66075,2026,2021-05-07 05:00:00
2327,EURJPY_i,131.697,131.655,131.618,131.703,131.6605,131.65866666666668,131.65775,131.66825,1901,2021-05-07 06:00:00
2328,EURJPY_i,131.655,131.569,131.552,131.655,131.6035,131.59199999999998,131.58624999999998,131.60774999999998,852,2021-05-07 07:00:00
2329,EURJPY_i,131.569,131.584,131.549,131.609,131.579,131.58066666666667,131.5815,131.57775,1085,2021-05-07 08:00:00
2330,EURJPY_i,131.589,131.623,131.558,131.654,131.606,131.61166666666665,131.6145,131.606,2373,2021-05-07 09:00:00
