,USDRUR,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2564,USDRUR,75.674,75.447,75.447,75.675,75.561,75.52300000000001,75.504,75.56075000000001,603,2021-05-03 13:00:00
2565,USDRUR,75.455,75.281,75.271,75.519,75.39500000000001,75.35700000000001,75.33800000000001,75.3815,495,2021-05-03 14:00:00
2566,USDRUR,75.271,75.158,74.996,75.288,75.142,75.14733333333334,75.15,75.17825,320,2021-05-03 15:00:00
2567,USDRUR,75.159,75.022,74.992,75.181,75.0865,75.065,75.05425,75.0885,315,2021-05-03 16:00:00
2568,USDRUR,75.022,74.734,74.69,75.026,74.858,74.81666666666666,74.79599999999999,74.868,390,2021-05-03 17:00:00
2569,USDRUR,74.734,74.965,74.733,74.967,74.85,74.88833333333334,74.9075,74.84975,706,2021-05-03 18:00:00
2570,USDRUR,74.967,74.877,74.811,74.974,74.89250000000001,74.88733333333334,74.88475000000001,74.90725,1025,2021-05-03 19:00:00
2571,USDRUR,74.88,74.826,74.822,74.895,74.85849999999999,74.84766666666665,74.84224999999999,74.85575,382,2021-05-03 20:00:00
2572,USDRUR,74.825,74.809,74.806,74.88,74.84299999999999,74.83166666666666,74.826,74.83,239,2021-05-03 21:00:00
2573,USDRUR,74.809,74.861,74.801,74.897,74.849,74.85300000000001,74.855,74.84200000000001,427,2021-05-03 22:00:00
2574,USDRUR,74.867,74.885,74.782,74.943,74.8625,74.87,74.87375,74.86925000000001,433,2021-05-03 23:00:00
2575,USDRUR,74.885,74.896,74.85,74.905,74.8775,74.88366666666667,74.88675,74.884,89,2021-05-04 00:00:00
2576,USDRUR,74.892,74.882,74.874,74.893,74.8835,74.883,74.88275,74.88525,159,2021-05-04 01:00:00
2577,USDRUR,74.88,74.799,74.796,74.939,74.8675,74.84466666666667,74.83325,74.8535,784,2021-05-04 02:00:00
2578,USDRUR,74.793,74.88,74.762,74.885,74.8235,74.84233333333333,74.85175,74.83,153,2021-05-04 03:00:00
2579,USDRUR,74.88,74.877,74.867,74.899,74.88300000000001,74.88100000000001,74.88000000000001,74.88075,99,2021-05-04 04:00:00
2580,USDRUR,74.878,74.884,74.862,74.905,74.8835,74.88366666666667,74.88375,74.88225,150,2021-05-04 05:00:00
2581,USDRUR,74.884,74.89,74.871,74.89,74.8805,74.88366666666667,74.88525,74.88375,137,2021-05-04 06:00:00
2582,USDRUR,74.863,74.974,74.863,75.01,74.9365,74.949,74.95524999999999,74.9275,1371,2021-05-04 07:00:00
2583,USDRUR,74.974,75.021,74.926,75.098,75.012,75.015,75.01650000000001,75.00475,1278,2021-05-04 08:00:00
2584,USDRUR,75.014,75.125,74.985,75.22,75.10249999999999,75.11,75.11375,75.086,1263,2021-05-04 09:00:00
2585,USDRUR,75.122,75.229,74.975,75.26,75.1175,75.15466666666667,75.17325,75.1465,1520,2021-05-04 10:00:00
2586,USDRUR,75.226,75.105,75.035,75.25,75.1425,75.13,75.12375,75.154,1417,2021-05-04 11:00:00
2587,USDRUR,75.11,75.057,75.05,75.195,75.1225,75.10066666666667,75.08975000000001,75.10300000000001,1433,2021-05-04 12:00:00
2588,USDRUR,75.06,74.84,74.76,75.124,74.94200000000001,74.908,74.891,74.946,1531,2021-05-04 13:00:00
2589,USDRUR,74.845,74.884,74.785,74.921,74.85300000000001,74.86333333333334,74.86850000000001,74.85875000000001,1323,2021-05-04 14:00:00
2590,USDRUR,74.883,74.809,74.78,75.035,74.9075,74.87466666666667,74.85825,74.87675,1394,2021-05-04 15:00:00
2591,USDRUR,74.806,74.69,74.6,74.807,74.70349999999999,74.699,74.69675,74.72574999999999,1376,2021-05-04 16:00:00
2592,USDRUR,74.696,74.814,74.665,74.92,74.7925,74.79966666666667,74.80324999999999,74.77375,1445,2021-05-04 17:00:00
2593,USDRUR,74.81,74.94,74.803,75.162,74.9825,74.96833333333333,74.96125,74.92875000000001,3282,2021-05-04 18:00:00
2594,USDRUR,74.947,74.86,74.803,74.967,74.88499999999999,74.87666666666667,74.8725,74.89425,2601,2021-05-04 19:00:00
2595,USDRUR,74.859,74.813,74.802,74.882,74.84200000000001,74.83233333333334,74.8275,74.839,2268,2021-05-04 20:00:00
2596,USDRUR,74.815,74.825,74.802,74.88,74.84100000000001,74.83566666666667,74.833,74.8305,2224,2021-05-04 21:00:00
2597,USDRUR,74.825,74.813,74.797,74.91,74.8535,74.83999999999999,74.83324999999999,74.83624999999999,2283,2021-05-04 22:00:00
2598,USDRUR,74.813,74.628,74.621,74.823,74.722,74.69066666666667,74.675,74.72125,1604,2021-05-04 23:00:00
2599,USDRUR,74.69,74.721,74.69,74.722,74.70599999999999,74.711,74.7135,74.70575,54,2021-05-05 00:00:00
2600,USDRUR,74.723,74.681,74.576,74.805,74.6905,74.68733333333334,74.68575,74.69625,112,2021-05-05 01:00:00
2601,USDRUR,74.678,74.688,74.639,74.767,74.703,74.698,74.6955,74.693,681,2021-05-05 02:00:00
2602,USDRUR,74.65,74.626,74.597,74.707,74.65199999999999,74.64333333333333,74.639,74.645,916,2021-05-05 03:00:00
2603,USDRUR,74.626,74.647,74.6,74.697,74.6485,74.64800000000001,74.64775,74.64250000000001,1177,2021-05-05 04:00:00
2604,USDRUR,74.646,74.675,74.596,74.709,74.6525,74.66000000000001,74.66375000000001,74.65650000000001,1491,2021-05-05 05:00:00
2605,USDRUR,74.675,74.674,74.598,74.733,74.66550000000001,74.66833333333334,74.66975000000001,74.67,1004,2021-05-05 06:00:00
2606,USDRUR,74.714,74.615,74.578,74.754,74.666,74.649,74.6405,74.66525,1475,2021-05-05 07:00:00
2607,USDRUR,74.615,74.657,74.592,74.665,74.6285,74.63799999999999,74.64274999999999,74.63225,1528,2021-05-05 08:00:00
2608,USDRUR,74.66,74.79,74.615,74.835,74.725,74.74666666666667,74.75750000000001,74.725,1675,2021-05-05 09:00:00
2609,USDRUR,74.788,74.745,74.724,74.939,74.8315,74.80266666666667,74.78825,74.799,1554,2021-05-05 10:00:00
2610,USDRUR,74.75,74.595,74.49,74.79,74.64,74.625,74.6175,74.65625,1387,2021-05-05 11:00:00
2611,USDRUR,74.595,74.647,74.545,74.754,74.6495,74.64866666666667,74.64825,74.63525000000001,1372,2021-05-05 12:00:00
2612,USDRUR,74.654,74.615,74.599,74.703,74.65100000000001,74.63900000000001,74.63300000000001,74.64275,1397,2021-05-05 13:00:00
2613,USDRUR,74.608,74.709,74.585,74.743,74.66399999999999,74.67899999999999,74.6865,74.66125,1374,2021-05-05 14:00:00
2614,USDRUR,74.709,74.67,74.656,74.782,74.719,74.70266666666667,74.6945,74.70425,1353,2021-05-05 15:00:00
2615,USDRUR,74.67,74.695,74.58,74.731,74.65549999999999,74.66866666666665,74.67524999999999,74.669,1375,2021-05-05 16:00:00
2616,USDRUR,74.7,74.678,74.652,74.765,74.7085,74.69833333333334,74.69325,74.69875,1308,2021-05-05 17:00:00
2617,USDRUR,74.679,74.651,74.605,74.707,74.656,74.65433333333334,74.65350000000001,74.66050000000001,2683,2021-05-05 18:00:00
2618,USDRUR,74.652,74.774,74.612,74.798,74.705,74.728,74.73949999999999,74.709,2060,2021-05-05 19:00:00
2619,USDRUR,74.775,74.754,74.734,74.79,74.762,74.75933333333334,74.75800000000001,74.76325,2007,2021-05-05 20:00:00
2620,USDRUR,74.755,74.783,74.736,74.815,74.7755,74.778,74.77925,74.77225,2170,2021-05-05 21:00:00
2621,USDRUR,74.78,74.78,74.755,74.83,74.79249999999999,74.78833333333333,74.78625,74.78625,2028,2021-05-05 22:00:00
2622,USDRUR,74.783,74.701,74.659,74.793,74.726,74.71766666666666,74.7135,74.734,1092,2021-05-05 23:00:00
2623,USDRUR,74.703,74.705,74.69,74.713,74.7015,74.70266666666667,74.70325,74.70275000000001,22,2021-05-06 00:00:00
2624,USDRUR,74.708,74.733,74.708,74.827,74.7675,74.756,74.75025,74.744,26,2021-05-06 01:00:00
2625,USDRUR,74.73,74.738,74.72,74.843,74.7815,74.767,74.75975,74.75775,1816,2021-05-06 02:00:00
2626,USDRUR,74.741,74.782,74.717,74.812,74.7645,74.77033333333333,74.77324999999999,74.76299999999999,815,2021-05-06 03:00:00
2627,USDRUR,74.757,74.732,74.596,74.808,74.702,74.712,74.717,74.72325000000001,797,2021-05-06 04:00:00
2628,USDRUR,74.736,74.735,74.678,74.8,74.739,74.73766666666667,74.73700000000001,74.73725,689,2021-05-06 05:00:00
2629,USDRUR,74.736,74.734,74.708,74.813,74.76050000000001,74.75166666666667,74.74725,74.74775,911,2021-05-06 06:00:00
2630,USDRUR,74.749,74.768,74.699,74.79,74.7445,74.75233333333334,74.75625,74.7515,1413,2021-05-06 07:00:00
2631,USDRUR,74.768,74.697,74.68,74.791,74.7355,74.72266666666667,74.71625,74.73400000000001,1374,2021-05-06 08:00:00
2632,USDRUR,74.69,74.615,74.592,74.735,74.6635,74.64733333333334,74.63925,74.658,1447,2021-05-06 09:00:00
2633,USDRUR,74.615,74.47,74.42,74.62,74.52000000000001,74.50333333333334,74.495,74.53125,1728,2021-05-06 10:00:00
2634,USDRUR,74.471,74.498,74.415,74.53,74.4725,74.481,74.48525,74.4785,1456,2021-05-06 11:00:00
2635,USDRUR,74.495,74.533,74.435,74.611,74.523,74.52633333333334,74.528,74.5185,1514,2021-05-06 12:00:00
2636,USDRUR,74.53,74.517,74.45,74.562,74.506,74.50966666666666,74.5115,74.51474999999999,1328,2021-05-06 13:00:00
2637,USDRUR,74.518,74.43,74.4,74.527,74.46350000000001,74.45233333333334,74.44675000000001,74.46875,1399,2021-05-06 14:00:00
2638,USDRUR,74.435,74.33,74.315,74.491,74.40299999999999,74.37866666666666,74.36649999999999,74.39274999999999,1601,2021-05-06 15:00:00
2639,USDRUR,74.336,74.312,74.29,74.412,74.351,74.33800000000001,74.3315,74.3375,1562,2021-05-06 16:00:00
2640,USDRUR,74.318,74.225,74.19,74.383,74.28649999999999,74.26599999999999,74.25574999999999,74.279,1663,2021-05-06 17:00:00
2641,USDRUR,74.225,74.233,74.153,74.35,74.2515,74.24533333333333,74.24225,74.24025,3170,2021-05-06 18:00:00
2642,USDRUR,74.235,74.202,74.153,74.248,74.2005,74.20100000000001,74.20125,74.2095,2230,2021-05-06 19:00:00
2643,USDRUR,74.203,74.11,74.109,74.208,74.1585,74.14233333333334,74.13425000000001,74.1575,2277,2021-05-06 20:00:00
2644,USDRUR,74.111,74.173,74.097,74.222,74.1595,74.164,74.16624999999999,74.15075,2560,2021-05-06 21:00:00
2645,USDRUR,74.169,74.14,74.122,74.198,74.16,74.15333333333332,74.14999999999999,74.15724999999999,2451,2021-05-06 22:00:00
2646,USDRUR,74.139,74.166,74.106,74.173,74.1395,74.14833333333333,74.15275,74.146,1773,2021-05-06 23:00:00
2647,USDRUR,74.167,74.174,74.152,74.182,74.167,74.16933333333334,74.1705,74.16875,17,2021-05-07 00:00:00
2648,USDRUR,74.171,74.114,74.103,74.185,74.144,74.134,74.129,74.14325000000001,89,2021-05-07 01:00:00
2649,USDRUR,74.113,74.124,74.095,74.139,74.11699999999999,74.11933333333333,74.12049999999999,74.11775,372,2021-05-07 02:00:00
2650,USDRUR,74.126,74.107,74.095,74.126,74.1105,74.10933333333334,74.10875,74.1135,116,2021-05-07 03:00:00
2651,USDRUR,74.105,74.129,74.095,74.16,74.1275,74.128,74.12825000000001,74.12225000000001,182,2021-05-07 04:00:00
2652,USDRUR,74.141,74.173,74.13,74.174,74.152,74.159,74.1625,74.1545,73,2021-05-07 05:00:00
2653,USDRUR,74.173,74.137,74.133,74.173,74.15299999999999,74.14766666666667,74.145,74.154,141,2021-05-07 06:00:00
2654,USDRUR,74.131,74.145,74.079,74.183,74.131,74.13566666666667,74.13799999999999,74.1345,1652,2021-05-07 07:00:00
2655,USDRUR,74.146,74.169,74.048,74.171,74.1095,74.12933333333332,74.13924999999999,74.1335,1677,2021-05-07 08:00:00
2656,USDRUR,74.166,74.095,74.095,74.218,74.1565,74.136,74.12575,74.14349999999999,1657,2021-05-07 09:00:00
2657,USDRUR,74.094,74.085,73.955,74.162,74.05850000000001,74.06733333333334,74.07175,74.074,1837,2021-05-07 10:00:00
2658,USDRUR,74.085,74.02,73.956,74.095,74.0255,74.02366666666666,74.02274999999999,74.03899999999999,1346,2021-05-07 11:00:00
2659,USDRUR,74.02,74.01,74.005,74.215,74.11,74.07666666666667,74.06,74.0625,1472,2021-05-07 12:00:00
2660,USDRUR,74.007,74.015,73.97,74.072,74.021,74.019,74.018,74.016,1371,2021-05-07 13:00:00
2661,USDRUR,74.018,73.999,73.935,74.08,74.0075,74.00466666666667,74.00325,74.008,1229,2021-05-07 14:00:00
2662,USDRUR,73.999,73.855,73.78,74.16,73.97,73.93166666666667,73.91250000000001,73.9485,1824,2021-05-07 15:00:00
2663,USDRUR,73.845,73.702,73.625,73.984,73.80449999999999,73.77033333333333,73.75325,73.78899999999999,1771,2021-05-07 16:00:00
2664,USDRUR,73.695,73.693,73.658,73.809,73.73349999999999,73.71999999999998,73.71324999999999,73.71374999999999,1726,2021-05-07 17:00:00
2665,USDRUR,73.69,73.447,73.425,73.747,73.586,73.53966666666666,73.51650000000001,73.57724999999999,3400,2021-05-07 18:00:00
2666,USDRUR,73.445,73.628,73.444,73.669,73.5565,73.58033333333333,73.59224999999999,73.5465,2536,2021-05-07 19:00:00
2667,USDRUR,73.628,73.679,73.61,73.725,73.66749999999999,73.67133333333332,73.67325,73.6605,2341,2021-05-07 20:00:00
2668,USDRUR,73.679,73.68,73.667,73.745,73.706,73.69733333333333,73.69300000000001,73.69275,2485,2021-05-07 21:00:00
2669,USDRUR,73.68,73.646,73.63,73.712,73.67099999999999,73.66266666666667,73.6585,73.667,2379,2021-05-07 22:00:00
2670,USDRUR,73.643,73.659,73.639,73.71,73.6745,73.66933333333333,73.66675,73.66274999999999,1602,2021-05-07 23:00:00
2671,USDRUR,73.616,73.584,73.584,73.616,73.6,73.59466666666667,73.592,73.6,3,2021-05-10 00:00:00
2672,USDRUR,73.584,73.58,73.575,73.584,73.5795,73.57966666666665,73.57974999999999,73.58075,38,2021-05-10 01:00:00
2673,USDRUR,73.58,73.514,73.507,73.62,73.5635,73.54700000000001,73.53875000000001,73.55525,320,2021-05-10 02:00:00
2674,USDRUR,73.622,73.622,73.608,73.623,73.6155,73.61766666666666,73.61875,73.61875,84,2021-05-10 03:00:00
2675,USDRUR,73.621,73.546,73.544,73.633,73.5885,73.57433333333334,73.56725,73.586,160,2021-05-10 04:00:00
2676,USDRUR,73.545,73.627,73.543,73.647,73.595,73.60566666666666,73.611,73.5905,441,2021-05-10 05:00:00
2677,USDRUR,73.627,73.631,73.493,73.638,73.5655,73.58733333333333,73.59825000000001,73.59725,122,2021-05-10 06:00:00
2678,USDRUR,73.64,73.629,73.614,73.73,73.672,73.65766666666667,73.65050000000001,73.65325,1252,2021-05-10 07:00:00
2679,USDRUR,73.619,73.658,73.503,73.728,73.6155,73.62966666666667,73.63675,73.62700000000001,1350,2021-05-10 08:00:00
2680,USDRUR,73.638,73.486,73.44,73.735,73.5875,73.55366666666667,73.53675,73.57475,1197,2021-05-10 09:00:00
2681,USDRUR,73.485,73.472,73.415,73.813,73.614,73.56666666666666,73.54299999999999,73.54625,1710,2021-05-10 10:00:00
2682,USDRUR,73.46,73.628,73.458,73.655,73.5565,73.58033333333333,73.59224999999999,73.55024999999999,1606,2021-05-10 11:00:00
2683,USDRUR,73.636,73.885,73.635,73.946,73.79050000000001,73.822,73.83775,73.7755,1568,2021-05-10 12:00:00
2684,USDRUR,73.88,73.865,73.765,73.942,73.8535,73.85733333333333,73.85925,73.863,1502,2021-05-10 13:00:00
2685,USDRUR,73.863,73.806,73.71,73.915,73.8125,73.81033333333333,73.80924999999999,73.8235,1483,2021-05-10 14:00:00
2686,USDRUR,73.808,73.825,73.785,73.925,73.85499999999999,73.84499999999998,73.83999999999999,73.83574999999999,1343,2021-05-10 15:00:00
2687,USDRUR,73.825,74.048,73.825,74.13,73.97749999999999,74.00099999999999,74.01275,73.957,1400,2021-05-10 16:00:00
2688,USDRUR,74.045,74.071,73.96,74.136,74.048,74.05566666666667,74.0595,74.053,1391,2021-05-10 17:00:00
2689,USDRUR,74.07,73.999,73.979,74.126,74.05250000000001,74.03466666666667,74.02575,74.0435,2805,2021-05-10 18:00:00
2690,USDRUR,73.999,74.083,73.962,74.106,74.03399999999999,74.05033333333333,74.0585,74.0375,1865,2021-05-10 19:00:00
2691,USDRUR,74.085,74.096,74.071,74.123,74.09700000000001,74.09666666666668,74.0965,74.09375,1670,2021-05-10 20:00:00
2692,USDRUR,74.1,74.171,74.078,74.206,74.142,74.15166666666666,74.1565,74.13874999999999,2113,2021-05-10 21:00:00
2693,USDRUR,74.17,74.209,74.164,74.21,74.187,74.19433333333333,74.19800000000001,74.18825,1911,2021-05-10 22:00:00
2694,USDRUR,74.203,74.226,74.203,74.269,74.236,74.23266666666667,74.231,74.22525,1285,2021-05-10 23:00:00
2695,USDRUR,74.205,74.238,74.205,74.294,74.2495,74.24566666666666,74.24375,74.2355,98,2021-05-11 00:00:00
2696,USDRUR,74.238,74.236,74.226,74.245,74.2355,74.23566666666666,74.23575,74.23625,31,2021-05-11 01:00:00
2697,USDRUR,74.235,74.211,74.179,74.235,74.207,74.20833333333333,74.209,74.215,101,2021-05-11 02:00:00
2698,USDRUR,74.225,74.183,74.159,74.228,74.1935,74.19,74.18825,74.19874999999999,219,2021-05-11 03:00:00
2699,USDRUR,74.183,74.202,74.183,74.218,74.2005,74.20100000000001,74.20125,74.1965,172,2021-05-11 04:00:00
2700,USDRUR,74.201,74.202,74.197,74.209,74.203,74.20266666666667,74.2025,74.20224999999999,166,2021-05-11 05:00:00
2701,USDRUR,74.202,74.203,74.199,74.212,74.2055,74.20466666666667,74.20425,74.20400000000001,86,2021-05-11 06:00:00
2702,USDRUR,74.2,74.252,74.187,74.333,74.25999999999999,74.25733333333334,74.256,74.243,1731,2021-05-11 07:00:00
2703,USDRUR,74.247,74.051,74.036,74.258,74.14699999999999,74.115,74.09899999999999,74.148,1887,2021-05-11 08:00:00
2704,USDRUR,74.043,74.075,74.029,74.19,74.1095,74.098,74.09224999999999,74.08425,1566,2021-05-11 09:00:00
2705,USDRUR,74.083,74.058,73.968,74.164,74.066,74.06333333333333,74.062,74.06825,1727,2021-05-11 10:00:00
2706,USDRUR,74.053,73.885,73.85,74.106,73.978,73.947,73.9315,73.9735,1641,2021-05-11 11:00:00
2707,USDRUR,73.887,73.842,73.815,73.969,73.892,73.87533333333333,73.86699999999999,73.87825,1637,2021-05-11 12:00:00
2708,USDRUR,73.835,73.87,73.724,73.905,73.81450000000001,73.83300000000001,73.84225,73.8335,1505,2021-05-11 13:00:00
2709,USDRUR,73.858,73.88,73.78,73.91,73.845,73.85666666666667,73.8625,73.857,1443,2021-05-11 14:00:00
2710,USDRUR,73.875,74.046,73.83,74.1,73.965,73.992,74.0055,73.96275,1575,2021-05-11 15:00:00
2711,USDRUR,74.052,73.935,73.935,74.22,74.0775,74.03,74.00625,74.0355,1771,2021-05-11 16:00:00
2712,USDRUR,73.935,74.078,73.918,74.163,74.04050000000001,74.05300000000001,74.05925,74.02350000000001,1726,2021-05-11 17:00:00
2713,USDRUR,74.08,73.964,73.91,74.127,74.01849999999999,74.00033333333333,73.99125,74.02024999999999,3466,2021-05-11 18:00:00
2714,USDRUR,73.963,73.957,73.903,74.02,73.9615,73.96,73.95925,73.96074999999999,2421,2021-05-11 19:00:00
2715,USDRUR,73.958,73.903,73.871,74.017,73.94399999999999,73.93033333333334,73.9235,73.93725,2545,2021-05-11 20:00:00
2716,USDRUR,73.903,73.982,73.902,74.025,73.96350000000001,73.96966666666667,73.97275,73.953,2552,2021-05-11 21:00:00
2717,USDRUR,73.982,74.046,73.965,74.075,74.02000000000001,74.02866666666667,74.033,74.017,2447,2021-05-11 22:00:00
2718,USDRUR,74.045,74.092,73.992,74.092,74.042,74.05866666666667,74.067,74.05525,1676,2021-05-11 23:00:00
2719,USDRUR,74.102,74.098,74.041,74.149,74.095,74.096,74.0965,74.0975,19,2021-05-12 00:00:00
2720,USDRUR,74.08,74.101,74.022,74.113,74.0675,74.07866666666666,74.08425,74.079,50,2021-05-12 01:00:00
2721,USDRUR,74.067,74.103,74.067,74.126,74.09649999999999,74.09866666666666,74.09975,74.09075,90,2021-05-12 02:00:00
2722,USDRUR,74.093,74.136,74.05,74.139,74.0945,74.10833333333333,74.11525,74.1045,162,2021-05-12 03:00:00
2723,USDRUR,74.137,74.135,74.109,74.201,74.155,74.14833333333333,74.145,74.1455,116,2021-05-12 04:00:00
2724,USDRUR,74.139,74.14,74.127,74.149,74.138,74.13866666666667,74.139,74.13875,25,2021-05-12 05:00:00
2725,USDRUR,74.14,74.201,74.113,74.268,74.1905,74.194,74.19575,74.1805,166,2021-05-12 06:00:00
2726,USDRUR,74.136,74.139,74.09,74.335,74.2125,74.188,74.17575000000001,74.17500000000001,1626,2021-05-12 07:00:00
2727,USDRUR,74.137,74.106,74.053,74.145,74.09899999999999,74.10133333333333,74.10249999999999,74.11025,1868,2021-05-12 08:00:00
2728,USDRUR,74.103,73.99,73.935,74.161,74.048,74.02866666666667,74.019,74.04725,1682,2021-05-12 09:00:00
2729,USDRUR,73.989,73.909,73.828,74.055,73.9415,73.93066666666668,73.92525,73.94525000000002,1787,2021-05-12 10:00:00
2730,USDRUR,73.906,74.002,73.88,74.033,73.9565,73.97166666666668,73.97925000000001,73.95525,1515,2021-05-12 11:00:00
2731,USDRUR,74.001,74.146,73.964,74.16,74.062,74.08999999999999,74.104,74.06774999999999,1455,2021-05-12 12:00:00
2732,USDRUR,74.144,74.16,74.1,74.271,74.18549999999999,74.17699999999999,74.17275,74.16874999999999,1371,2021-05-12 13:00:00
2733,USDRUR,74.155,74.049,74.029,74.195,74.112,74.091,74.0805,74.107,1312,2021-05-12 14:00:00
2734,USDRUR,74.048,74.154,74.0,74.455,74.22749999999999,74.20299999999999,74.19075,74.16425,1541,2021-05-12 15:00:00
2735,USDRUR,74.153,74.175,74.063,74.34,74.20150000000001,74.19266666666668,74.18825000000001,74.18275000000001,1711,2021-05-12 16:00:00
2736,USDRUR,74.174,74.33,74.166,74.415,74.29050000000001,74.30366666666667,74.31025,74.27125000000001,1610,2021-05-12 17:00:00
2737,USDRUR,74.33,74.37,74.242,74.407,74.3245,74.33966666666667,74.34725,74.33725,2993,2021-05-12 18:00:00
2738,USDRUR,74.37,74.526,74.363,74.549,74.456,74.47933333333333,74.491,74.452,2859,2021-05-12 19:00:00
2739,USDRUR,74.526,74.477,74.413,74.537,74.475,74.47566666666667,74.476,74.48825,2783,2021-05-12 20:00:00
2740,USDRUR,74.472,74.467,74.448,74.544,74.496,74.48633333333333,74.4815,74.48275,2491,2021-05-12 21:00:00
2741,USDRUR,74.466,74.54,74.459,74.552,74.50550000000001,74.51700000000001,74.52275000000002,74.50425000000001,2374,2021-05-12 22:00:00
2742,USDRUR,74.54,74.622,74.475,74.622,74.54849999999999,74.573,74.58525,74.56475,1436,2021-05-12 23:00:00
2743,USDRUR,74.551,74.634,74.551,74.638,74.59450000000001,74.60766666666667,74.61425000000001,74.5935,23,2021-05-13 00:00:00
2744,USDRUR,74.635,74.611,74.567,74.635,74.601,74.60433333333333,74.606,74.612,21,2021-05-13 01:00:00
2745,USDRUR,74.61,74.535,74.525,74.633,74.57900000000001,74.56433333333334,74.557,74.57575,223,2021-05-13 02:00:00
2746,USDRUR,74.553,74.449,74.449,74.598,74.5235,74.49866666666667,74.48625,74.51225,223,2021-05-13 03:00:00
2747,USDRUR,74.449,74.477,74.362,74.549,74.4555,74.46266666666666,74.46625,74.45925,738,2021-05-13 04:00:00
2748,USDRUR,74.487,74.482,74.467,74.5,74.48349999999999,74.48299999999999,74.48275,74.484,234,2021-05-13 05:00:00
2749,USDRUR,74.482,74.35,74.289,74.502,74.3955,74.38033333333333,74.37275,74.40575,326,2021-05-13 06:00:00
2750,USDRUR,74.501,74.395,74.345,74.55,74.44749999999999,74.42999999999999,74.42124999999999,74.44774999999998,1569,2021-05-13 07:00:00
2751,USDRUR,74.396,74.433,74.379,74.595,74.487,74.469,74.46,74.45075,1599,2021-05-13 08:00:00
2752,USDRUR,74.448,74.28,74.249,74.461,74.35499999999999,74.33,74.3175,74.3595,1728,2021-05-13 09:00:00
2753,USDRUR,74.281,74.29,74.165,74.329,74.247,74.26133333333333,74.2685,74.26625,1515,2021-05-13 10:00:00
2754,USDRUR,74.29,74.335,74.225,74.415,74.32,74.32499999999999,74.32749999999999,74.31625,1460,2021-05-13 11:00:00
2755,USDRUR,74.335,74.33,74.235,74.4,74.3175,74.32166666666666,74.32374999999999,74.32499999999999,1500,2021-05-13 12:00:00
2756,USDRUR,74.325,74.33,74.274,74.455,74.36449999999999,74.353,74.34724999999999,74.34599999999999,1429,2021-05-13 13:00:00
2757,USDRUR,74.329,74.207,74.108,74.342,74.225,74.219,74.216,74.2465,1409,2021-05-13 14:00:00
2758,USDRUR,74.21,74.058,74.04,74.26,74.15,74.11933333333333,74.104,74.142,1415,2021-05-13 15:00:00
2759,USDRUR,74.053,73.803,73.755,74.109,73.93199999999999,73.889,73.86749999999999,73.92999999999999,1540,2021-05-13 16:00:00
2760,USDRUR,73.79,73.821,73.712,73.881,73.79650000000001,73.80466666666668,73.80875,73.801,1597,2021-05-13 17:00:00
2761,USDRUR,73.823,73.989,73.764,74.016,73.89,73.923,73.93950000000001,73.898,3049,2021-05-13 18:00:00
2762,USDRUR,73.983,73.879,73.773,73.985,73.87899999999999,73.879,73.879,73.905,2822,2021-05-13 19:00:00
2763,USDRUR,73.88,74.023,73.858,74.075,73.9665,73.98533333333333,73.99475,73.959,2874,2021-05-13 20:00:00
2764,USDRUR,74.023,73.981,73.93,74.025,73.9775,73.97866666666667,73.97925000000001,73.98975,2601,2021-05-13 21:00:00
2765,USDRUR,73.975,73.979,73.918,74.012,73.965,73.96966666666667,73.972,73.971,1982,2021-05-13 22:00:00
2766,USDRUR,73.978,73.987,73.941,73.993,73.967,73.97366666666666,73.977,73.97475,1282,2021-05-13 23:00:00
2767,USDRUR,73.986,73.95,73.924,74.02,73.97200000000001,73.96466666666667,73.961,73.97,40,2021-05-14 00:00:00
2768,USDRUR,73.938,73.934,73.915,73.945,73.93,73.93133333333334,73.932,73.933,64,2021-05-14 01:00:00
2769,USDRUR,73.934,73.933,73.927,73.944,73.9355,73.93466666666667,73.93425,73.93450000000001,89,2021-05-14 02:00:00
2770,USDRUR,73.951,73.929,73.92,73.953,73.9365,73.934,73.93275,73.93825,147,2021-05-14 03:00:00
2771,USDRUR,73.928,74.008,73.925,74.038,73.9815,73.99033333333334,73.99475,73.97475,200,2021-05-14 04:00:00
2772,USDRUR,74.006,74.01,73.945,74.015,73.97999999999999,73.99,73.99499999999999,73.994,216,2021-05-14 05:00:00
2773,USDRUR,74.009,73.968,73.968,74.039,74.0035,73.99166666666667,73.98575000000001,73.99600000000001,95,2021-05-14 06:00:00
2774,USDRUR,73.999,73.948,73.916,74.006,73.961,73.95666666666666,73.9545,73.96725,1330,2021-05-14 07:00:00
2775,USDRUR,73.947,73.871,73.84,73.948,73.894,73.88633333333333,73.8825,73.9015,1638,2021-05-14 08:00:00
2776,USDRUR,73.868,73.835,73.735,73.928,73.8315,73.83266666666667,73.83324999999999,73.8415,1708,2021-05-14 09:00:00
2777,USDRUR,73.826,73.863,73.803,73.975,73.889,73.88033333333333,73.876,73.86675,1480,2021-05-14 10:00:00
2778,USDRUR,73.865,73.84,73.83,73.967,73.8985,73.879,73.86925,73.8755,1313,2021-05-14 11:00:00
2779,USDRUR,73.844,73.926,73.815,73.974,73.8945,73.90499999999999,73.91024999999999,73.88974999999999,1313,2021-05-14 12:00:00
