,AUDCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
27,AUDCAD_i,0.97348,0.97292,0.97292,0.97415,0.973535,0.9733300000000001,0.9732275000000001,0.9733675,1957,2020-12-22 02:00:00
28,AUDCAD_i,0.97291,0.97332,0.97288,0.97386,0.97337,0.9733533333333333,0.9733449999999999,0.9732425,2188,2020-12-22 03:00:00
29,AUDCAD_i,0.97332,0.97321,0.97286,0.97342,0.9731399999999999,0.9731633333333333,0.9731749999999999,0.9732025,1941,2020-12-22 04:00:00
30,AUDCAD_i,0.97321,0.97272,0.97194,0.97329,0.972615,0.9726500000000001,0.9726675,0.97279,1619,2020-12-22 05:00:00
31,AUDCAD_i,0.97273,0.97259,0.97223,0.97332,0.972775,0.9727133333333332,0.9726824999999999,0.9727174999999999,1472,2020-12-22 06:00:00
32,AUDCAD_i,0.97257,0.97342,0.97256,0.97376,0.97316,0.9732466666666667,0.97329,0.9730775,1715,2020-12-22 07:00:00
33,AUDCAD_i,0.97343,0.97253,0.97231,0.97437,0.97334,0.97307,0.972935,0.97316,1975,2020-12-22 08:00:00
34,AUDCAD_i,0.97253,0.97212,0.9718,0.97282,0.97231,0.9722466666666666,0.9722149999999999,0.9723175,2813,2020-12-22 09:00:00
35,AUDCAD_i,0.97212,0.97214,0.97174,0.97285,0.972295,0.9722433333333335,0.9722175000000001,0.9722125,2781,2020-12-22 10:00:00
36,AUDCAD_i,0.97214,0.97009,0.96998,0.97245,0.9712149999999999,0.9708399999999999,0.9706524999999999,0.971165,2803,2020-12-22 11:00:00
37,AUDCAD_i,0.97011,0.97092,0.97011,0.97116,0.970635,0.97073,0.9707775,0.970575,2653,2020-12-22 12:00:00
38,AUDCAD_i,0.97092,0.97139,0.97058,0.97165,0.971115,0.9712066666666667,0.9712525,0.971135,1992,2020-12-22 13:00:00
39,AUDCAD_i,0.97139,0.97187,0.97129,0.97311,0.9722,0.97209,0.972035,0.971915,2252,2020-12-22 14:00:00
40,AUDCAD_i,0.97186,0.97385,0.97181,0.97386,0.9728349999999999,0.9731733333333333,0.9733425,0.972845,2132,2020-12-22 15:00:00
41,AUDCAD_i,0.97387,0.97201,0.97125,0.97457,0.9729099999999999,0.97261,0.97246,0.972925,3415,2020-12-22 16:00:00
42,AUDCAD_i,0.97219,0.97201,0.97124,0.97336,0.9722999999999999,0.9722033333333333,0.972155,0.9722,4095,2020-12-22 17:00:00
43,AUDCAD_i,0.972,0.97262,0.972,0.974,0.973,0.9728733333333333,0.97281,0.9726549999999999,3971,2020-12-22 18:00:00
44,AUDCAD_i,0.97261,0.97216,0.97196,0.9732,0.97258,0.9724400000000001,0.9723700000000001,0.9724825,2226,2020-12-22 19:00:00
45,AUDCAD_i,0.97216,0.97152,0.97142,0.97248,0.97195,0.9718066666666667,0.971735,0.9718950000000001,1913,2020-12-22 20:00:00
46,AUDCAD_i,0.97152,0.97154,0.97081,0.97167,0.97124,0.97134,0.97139,0.9713849999999999,1726,2020-12-22 21:00:00
47,AUDCAD_i,0.97155,0.97132,0.97067,0.97158,0.971125,0.97119,0.9712225,0.97128,2153,2020-12-22 22:00:00
48,AUDCAD_i,0.97133,0.97051,0.97051,0.97189,0.9712000000000001,0.97097,0.970855,0.97106,936,2020-12-22 23:00:00
49,AUDCAD_i,0.9705,0.97071,0.97018,0.97135,0.9707650000000001,0.9707466666666668,0.9707375,0.970685,670,2020-12-23 00:00:00
50,AUDCAD_i,0.97071,0.97354,0.97058,0.97367,0.972125,0.9725966666666667,0.9728325,0.972125,1443,2020-12-23 01:00:00
51,AUDCAD_i,0.97354,0.97156,0.97137,0.97371,0.97254,0.9722133333333334,0.9720500000000001,0.972545,2299,2020-12-23 02:00:00
52,AUDCAD_i,0.97156,0.97238,0.97136,0.97282,0.97209,0.9721866666666666,0.972235,0.97203,2602,2020-12-23 03:00:00
53,AUDCAD_i,0.97239,0.97241,0.9718,0.97255,0.972175,0.9722533333333333,0.9722925,0.9722875,1709,2020-12-23 04:00:00
54,AUDCAD_i,0.97241,0.97299,0.97225,0.97314,0.972695,0.9727933333333333,0.9728425,0.9726975,1336,2020-12-23 05:00:00
55,AUDCAD_i,0.97299,0.97309,0.97289,0.97337,0.97313,0.9731166666666667,0.97311,0.973085,986,2020-12-23 06:00:00
56,AUDCAD_i,0.97309,0.97298,0.97282,0.97352,0.9731700000000001,0.9731066666666667,0.9730749999999999,0.9731025,962,2020-12-23 07:00:00
57,AUDCAD_i,0.973,0.97338,0.97284,0.9738,0.97332,0.97334,0.97335,0.973255,1062,2020-12-23 08:00:00
58,AUDCAD_i,0.97337,0.97553,0.97323,0.97565,0.97444,0.9748033333333334,0.974985,0.974445,2327,2020-12-23 09:00:00
59,AUDCAD_i,0.97555,0.97436,0.97359,0.97564,0.974615,0.97453,0.9744875,0.974785,2542,2020-12-23 10:00:00
60,AUDCAD_i,0.97436,0.97402,0.97356,0.9748,0.97418,0.9741266666666667,0.9741,0.974185,2101,2020-12-23 11:00:00
61,AUDCAD_i,0.97404,0.97402,0.97334,0.9741,0.9737199999999999,0.9738199999999999,0.9738699999999999,0.9738749999999999,1774,2020-12-23 12:00:00
62,AUDCAD_i,0.97402,0.97426,0.97348,0.97481,0.974145,0.9741833333333334,0.9742025000000001,0.9741425,1692,2020-12-23 13:00:00
63,AUDCAD_i,0.97421,0.97347,0.97315,0.97432,0.973735,0.9736466666666667,0.9736024999999999,0.9737875,1770,2020-12-23 14:00:00
64,AUDCAD_i,0.97347,0.97408,0.97159,0.97434,0.972965,0.9733366666666666,0.9735225,0.97337,2386,2020-12-23 15:00:00
65,AUDCAD_i,0.97407,0.97414,0.97349,0.97549,0.97449,0.9743733333333333,0.974315,0.9742975,4009,2020-12-23 16:00:00
66,AUDCAD_i,0.97411,0.9744,0.97351,0.97504,0.974275,0.9743166666666667,0.9743375000000001,0.974265,3947,2020-12-23 17:00:00
67,AUDCAD_i,0.97439,0.9738,0.97367,0.97507,0.97437,0.9741799999999999,0.9740849999999999,0.9742325,2771,2020-12-23 18:00:00
68,AUDCAD_i,0.9738,0.9723,0.97213,0.9738,0.9729650000000001,0.9727433333333334,0.9726325000000001,0.9730075,1614,2020-12-23 19:00:00
69,AUDCAD_i,0.9723,0.9742,0.97218,0.97427,0.973225,0.97355,0.9737125,0.9732375000000001,1243,2020-12-23 20:00:00
70,AUDCAD_i,0.97422,0.97349,0.97332,0.97434,0.97383,0.9737166666666667,0.97366,0.9738424999999999,1370,2020-12-23 21:00:00
71,AUDCAD_i,0.97347,0.97432,0.97313,0.97439,0.97376,0.9739466666666666,0.97404,0.9738275,1624,2020-12-23 22:00:00
72,AUDCAD_i,0.97436,0.973,0.9728,0.97439,0.973595,0.9733966666666666,0.9732974999999999,0.9736374999999999,944,2020-12-23 23:00:00
73,AUDCAD_i,0.97319,0.97265,0.97192,0.97329,0.9726049999999999,0.97262,0.9726275,0.9727625,356,2020-12-24 00:00:00
74,AUDCAD_i,0.97274,0.97366,0.97237,0.97366,0.973015,0.97323,0.9733375,0.9731075,958,2020-12-24 01:00:00
75,AUDCAD_i,0.97366,0.97408,0.97349,0.97471,0.9741,0.9740933333333333,0.9740899999999999,0.9739849999999999,1988,2020-12-24 02:00:00
76,AUDCAD_i,0.97408,0.97392,0.97363,0.9745,0.974065,0.9740166666666666,0.9739925,0.9740325,2223,2020-12-24 03:00:00
77,AUDCAD_i,0.97392,0.97464,0.97391,0.97489,0.9744,0.9744800000000001,0.97452,0.9743400000000001,1736,2020-12-24 04:00:00
78,AUDCAD_i,0.97464,0.97483,0.97396,0.97518,0.97457,0.9746566666666667,0.9747,0.9746525,1558,2020-12-24 05:00:00
79,AUDCAD_i,0.97483,0.97391,0.97377,0.97488,0.974325,0.9741866666666666,0.9741175,0.9743474999999999,1499,2020-12-24 06:00:00
80,AUDCAD_i,0.97392,0.97452,0.97373,0.97462,0.974175,0.97429,0.9743475,0.9741975,1260,2020-12-24 07:00:00
81,AUDCAD_i,0.97455,0.97541,0.97455,0.9755,0.975025,0.9751533333333334,0.9752175000000001,0.9750025,1411,2020-12-24 08:00:00
82,AUDCAD_i,0.97542,0.97491,0.97443,0.97545,0.97494,0.9749300000000001,0.974925,0.9750525000000001,1782,2020-12-24 09:00:00
83,AUDCAD_i,0.97491,0.97574,0.97465,0.97603,0.97534,0.9754733333333334,0.9755400000000001,0.9753325,2142,2020-12-24 10:00:00
84,AUDCAD_i,0.97574,0.9748,0.97475,0.97588,0.9753149999999999,0.9751433333333334,0.9750575,0.9752925,2039,2020-12-24 11:00:00
85,AUDCAD_i,0.9748,0.97513,0.97468,0.97563,0.975155,0.9751466666666667,0.9751425,0.97506,1710,2020-12-24 12:00:00
86,AUDCAD_i,0.97514,0.97536,0.97452,0.9754,0.97496,0.9750933333333333,0.97516,0.975105,1325,2020-12-24 13:00:00
87,AUDCAD_i,0.97536,0.97576,0.97516,0.97613,0.9756450000000001,0.9756833333333335,0.9757025000000001,0.9756025000000002,1388,2020-12-24 14:00:00
88,AUDCAD_i,0.97568,0.97553,0.97552,0.97648,0.976,0.9758433333333333,0.975765,0.9758025,1283,2020-12-24 15:00:00
89,AUDCAD_i,0.97552,0.97488,0.97462,0.97572,0.9751700000000001,0.9750733333333335,0.975025,0.9751850000000001,2029,2020-12-24 16:00:00
90,AUDCAD_i,0.97488,0.97543,0.97417,0.97556,0.974865,0.9750533333333333,0.9751475000000001,0.9750099999999999,2158,2020-12-24 17:00:00
91,AUDCAD_i,0.97544,0.9746,0.9739,0.97556,0.97473,0.9746866666666666,0.974665,0.9748749999999999,1263,2020-12-24 18:00:00
92,AUDCAD_i,0.9746,0.97389,0.97387,0.9751,0.974485,0.9742866666666666,0.9741875,0.974365,1093,2020-12-24 19:00:00
93,AUDCAD_i,0.97389,0.975,0.97274,0.97508,0.97391,0.9742733333333334,0.9744550000000001,0.9741775,1009,2020-12-24 20:00:00
94,AUDCAD_i,0.97687,0.97628,0.97499,0.97697,0.9759800000000001,0.9760800000000001,0.97613,0.9762775,248,2020-12-28 00:00:00
95,AUDCAD_i,0.97628,0.97699,0.97516,0.97712,0.97614,0.9764233333333333,0.9765649999999999,0.9763875,1754,2020-12-28 01:00:00
96,AUDCAD_i,0.977,0.97594,0.97574,0.9774,0.97657,0.97636,0.976255,0.9765199999999999,2137,2020-12-28 02:00:00
97,AUDCAD_i,0.97594,0.97667,0.97557,0.97672,0.976145,0.97632,0.9764075,0.976225,2103,2020-12-28 03:00:00
98,AUDCAD_i,0.97667,0.97776,0.97652,0.97801,0.977265,0.97743,0.9775125,0.97724,1773,2020-12-28 04:00:00
99,AUDCAD_i,0.97777,0.9782,0.97756,0.97822,0.9778899999999999,0.9779933333333334,0.978045,0.9779375,1384,2020-12-28 05:00:00
100,AUDCAD_i,0.97818,0.97708,0.97704,0.97836,0.9777,0.9774933333333333,0.97739,0.977665,1086,2020-12-28 06:00:00
101,AUDCAD_i,0.97709,0.97742,0.97701,0.97742,0.977215,0.9772833333333333,0.9773175,0.977235,876,2020-12-28 07:00:00
102,AUDCAD_i,0.97742,0.9775,0.97719,0.97776,0.977475,0.9774833333333334,0.9774875000000001,0.9774675,1235,2020-12-28 08:00:00
103,AUDCAD_i,0.9775,0.97716,0.97702,0.97773,0.977375,0.9773033333333334,0.9772675000000001,0.9773525000000001,1117,2020-12-28 09:00:00
104,AUDCAD_i,0.97716,0.97572,0.97572,0.97725,0.976485,0.97623,0.9761025,0.9764625,1549,2020-12-28 10:00:00
105,AUDCAD_i,0.97572,0.97539,0.97484,0.97586,0.9753499999999999,0.9753633333333332,0.97537,0.9754525,1333,2020-12-28 11:00:00
106,AUDCAD_i,0.97538,0.9747,0.97431,0.97554,0.974925,0.97485,0.9748125,0.9749825,2133,2020-12-28 12:00:00
107,AUDCAD_i,0.9747,0.97362,0.97336,0.97501,0.9741850000000001,0.9739966666666667,0.9739025,0.9741725,1765,2020-12-28 13:00:00
108,AUDCAD_i,0.97362,0.97462,0.97344,0.97468,0.9740599999999999,0.9742466666666667,0.97434,0.97409,1944,2020-12-28 14:00:00
109,AUDCAD_i,0.97463,0.97348,0.97311,0.97495,0.97403,0.9738466666666666,0.9737549999999999,0.9740424999999999,1955,2020-12-28 15:00:00
110,AUDCAD_i,0.97348,0.97396,0.9732,0.97411,0.9736549999999999,0.9737566666666666,0.9738074999999999,0.9736874999999999,2382,2020-12-28 16:00:00
111,AUDCAD_i,0.97398,0.97334,0.97274,0.9745,0.97362,0.9735266666666668,0.97348,0.9736400000000001,2706,2020-12-28 17:00:00
112,AUDCAD_i,0.97338,0.97387,0.97317,0.97428,0.973725,0.9737733333333333,0.9737974999999999,0.973675,1867,2020-12-28 18:00:00
113,AUDCAD_i,0.97386,0.97377,0.97343,0.97416,0.973795,0.9737866666666667,0.9737825,0.973805,1728,2020-12-28 19:00:00
114,AUDCAD_i,0.97378,0.97342,0.9731,0.97418,0.9736400000000001,0.9735666666666667,0.97353,0.97362,1338,2020-12-28 20:00:00
115,AUDCAD_i,0.9734,0.97279,0.97267,0.97364,0.973155,0.9730333333333334,0.9729725,0.973125,1233,2020-12-28 21:00:00
116,AUDCAD_i,0.97275,0.97317,0.97264,0.97357,0.973105,0.9731266666666666,0.9731375,0.9730325,1058,2020-12-28 22:00:00
117,AUDCAD_i,0.97314,0.97335,0.97283,0.97384,0.9733350000000001,0.97334,0.9733425,0.97329,623,2020-12-28 23:00:00
118,AUDCAD_i,0.97326,0.97325,0.97286,0.97502,0.97394,0.97371,0.973595,0.9735974999999999,773,2020-12-29 00:00:00
119,AUDCAD_i,0.97349,0.97423,0.97327,0.97443,0.97385,0.9739766666666667,0.97404,0.973855,1107,2020-12-29 01:00:00
120,AUDCAD_i,0.97424,0.9747,0.97402,0.97494,0.97448,0.9745533333333333,0.97459,0.974475,1498,2020-12-29 02:00:00
121,AUDCAD_i,0.9747,0.97409,0.97383,0.97478,0.974305,0.9742333333333333,0.9741974999999999,0.9743499999999999,1427,2020-12-29 03:00:00
122,AUDCAD_i,0.97412,0.97418,0.97346,0.97437,0.973915,0.9740033333333334,0.9740475000000001,0.9740325000000001,1373,2020-12-29 04:00:00
123,AUDCAD_i,0.97418,0.97423,0.97372,0.97444,0.9740800000000001,0.97413,0.974155,0.9741425,1142,2020-12-29 05:00:00
124,AUDCAD_i,0.97424,0.97394,0.97388,0.97446,0.97417,0.9740933333333333,0.9740549999999999,0.9741299999999999,853,2020-12-29 06:00:00
125,AUDCAD_i,0.97394,0.97398,0.97374,0.97428,0.97401,0.9740000000000001,0.973995,0.9739850000000001,938,2020-12-29 07:00:00
126,AUDCAD_i,0.974,0.97381,0.97352,0.97409,0.973805,0.9738066666666666,0.9738074999999999,0.9738549999999999,964,2020-12-29 08:00:00
127,AUDCAD_i,0.97385,0.97342,0.97338,0.97432,0.97385,0.9737066666666667,0.973635,0.9737425000000001,1454,2020-12-29 09:00:00
128,AUDCAD_i,0.97342,0.97449,0.97315,0.97451,0.97383,0.97405,0.9741599999999999,0.9738924999999999,1865,2020-12-29 10:00:00
129,AUDCAD_i,0.97449,0.9736,0.97328,0.9748,0.97404,0.9738933333333334,0.9738200000000001,0.9740425,1469,2020-12-29 11:00:00
130,AUDCAD_i,0.97362,0.97305,0.97305,0.97367,0.97336,0.9732566666666665,0.9732049999999999,0.9733474999999999,1294,2020-12-29 12:00:00
131,AUDCAD_i,0.97305,0.97376,0.97305,0.97413,0.97359,0.9736466666666667,0.973675,0.9734974999999999,1491,2020-12-29 13:00:00
132,AUDCAD_i,0.97374,0.97439,0.97342,0.97443,0.9739249999999999,0.97408,0.9741575,0.9739949999999999,1403,2020-12-29 14:00:00
133,AUDCAD_i,0.97439,0.97384,0.97352,0.9747,0.97411,0.97402,0.973975,0.9741125,1892,2020-12-29 15:00:00
134,AUDCAD_i,0.97383,0.97347,0.97279,0.97447,0.97363,0.9735766666666666,0.9735499999999999,0.97364,2742,2020-12-29 16:00:00
135,AUDCAD_i,0.97349,0.97448,0.97335,0.97583,0.9745900000000001,0.9745533333333333,0.9745349999999999,0.9742875,3818,2020-12-29 17:00:00
136,AUDCAD_i,0.97454,0.97513,0.97414,0.97563,0.974885,0.9749666666666666,0.9750075,0.9748600000000001,2638,2020-12-29 18:00:00
137,AUDCAD_i,0.97516,0.9755,0.9742,0.97556,0.97488,0.9750866666666665,0.97519,0.9751049999999999,2494,2020-12-29 19:00:00
138,AUDCAD_i,0.97551,0.97501,0.97451,0.97562,0.9750650000000001,0.9750466666666667,0.9750375000000001,0.9751625,1964,2020-12-29 20:00:00
139,AUDCAD_i,0.97501,0.97487,0.97449,0.97517,0.97483,0.9748433333333333,0.97485,0.974885,2160,2020-12-29 21:00:00
140,AUDCAD_i,0.97488,0.97474,0.9744,0.97492,0.9746600000000001,0.9746866666666668,0.9747000000000001,0.9747350000000001,1660,2020-12-29 22:00:00
141,AUDCAD_i,0.97474,0.9746,0.97459,0.9753,0.974945,0.97483,0.9747725,0.9748075,692,2020-12-29 23:00:00
142,AUDCAD_i,0.97499,0.97442,0.97383,0.97554,0.974685,0.9745966666666667,0.9745524999999999,0.974695,576,2020-12-30 00:00:00
143,AUDCAD_i,0.97448,0.97539,0.97448,0.97545,0.9749650000000001,0.9751066666666667,0.9751775,0.97495,1183,2020-12-30 01:00:00
144,AUDCAD_i,0.97539,0.97559,0.97526,0.97597,0.975615,0.9756066666666667,0.9756025,0.9755525,1764,2020-12-30 02:00:00
145,AUDCAD_i,0.97559,0.97678,0.97542,0.97711,0.9762649999999999,0.9764366666666667,0.9765225,0.976225,2476,2020-12-30 03:00:00
146,AUDCAD_i,0.97678,0.97729,0.97678,0.97739,0.977085,0.9771533333333333,0.9771875,0.97706,1320,2020-12-30 04:00:00
147,AUDCAD_i,0.97731,0.978,0.97731,0.97849,0.9779,0.9779333333333332,0.9779499999999999,0.9777775,1185,2020-12-30 05:00:00
148,AUDCAD_i,0.978,0.97884,0.97771,0.97904,0.978375,0.97853,0.9786075,0.9783975,901,2020-12-30 06:00:00
149,AUDCAD_i,0.97881,0.97914,0.97876,0.97948,0.97912,0.9791266666666667,0.9791300000000001,0.9790475000000001,1501,2020-12-30 07:00:00
150,AUDCAD_i,0.97913,0.9788,0.97861,0.97939,0.979,0.9789333333333333,0.9789,0.9789825,1069,2020-12-30 08:00:00
151,AUDCAD_i,0.97875,0.97891,0.9784,0.97945,0.978925,0.97892,0.9789175,0.9788775000000001,1392,2020-12-30 09:00:00
152,AUDCAD_i,0.9789,0.97877,0.97834,0.97929,0.978815,0.9788,0.9787925,0.978825,2204,2020-12-30 10:00:00
153,AUDCAD_i,0.97877,0.97876,0.97875,0.97935,0.97905,0.9789533333333332,0.9789049999999999,0.9789074999999999,1539,2020-12-30 11:00:00
154,AUDCAD_i,0.97877,0.98023,0.97868,0.98043,0.979555,0.97978,0.9798925,0.9795275,1523,2020-12-30 12:00:00
155,AUDCAD_i,0.98023,0.97896,0.97866,0.98035,0.9795050000000001,0.9793233333333333,0.9792325,0.97955,1618,2020-12-30 13:00:00
156,AUDCAD_i,0.97896,0.9797,0.97867,0.97981,0.97924,0.9793933333333333,0.9794700000000001,0.979285,1559,2020-12-30 14:00:00
157,AUDCAD_i,0.9797,0.97997,0.97946,0.98034,0.9799,0.9799233333333334,0.979935,0.9798675000000001,1803,2020-12-30 15:00:00
158,AUDCAD_i,0.97996,0.97989,0.97962,0.98117,0.980395,0.9802266666666667,0.9801425,0.98016,3269,2020-12-30 16:00:00
159,AUDCAD_i,0.97985,0.9801,0.97895,0.98068,0.979815,0.97991,0.9799575,0.979895,3503,2020-12-30 17:00:00
160,AUDCAD_i,0.98011,0.9802,0.97924,0.98031,0.9797750000000001,0.9799166666666667,0.9799875,0.979965,2451,2020-12-30 18:00:00
161,AUDCAD_i,0.9802,0.98009,0.97954,0.9804,0.97997,0.98001,0.9800300000000001,0.9800575,1673,2020-12-30 19:00:00
162,AUDCAD_i,0.98007,0.98012,0.97968,0.98023,0.979955,0.98001,0.9800375,0.980025,921,2020-12-30 20:00:00
163,AUDCAD_i,0.98012,0.97965,0.97936,0.98048,0.97992,0.9798300000000001,0.979785,0.9799025,1344,2020-12-30 21:00:00
164,AUDCAD_i,0.97964,0.9794,0.97932,0.97992,0.9796199999999999,0.9795466666666667,0.97951,0.9795699999999999,1315,2020-12-30 22:00:00
165,AUDCAD_i,0.9794,0.98004,0.97918,0.9801,0.9796400000000001,0.9797733333333335,0.97984,0.9796800000000001,615,2020-12-30 23:00:00
166,AUDCAD_i,0.98028,0.97976,0.9789,0.98031,0.9796050000000001,0.9796566666666667,0.9796825,0.9798125000000001,510,2020-12-31 00:00:00
167,AUDCAD_i,0.97968,0.98006,0.97946,0.98042,0.97994,0.97998,0.98,0.979905,807,2020-12-31 01:00:00
168,AUDCAD_i,0.98006,0.98101,0.97998,0.98143,0.9807049999999999,0.9808066666666666,0.9808574999999999,0.9806199999999999,1049,2020-12-31 02:00:00
169,AUDCAD_i,0.98101,0.98153,0.98101,0.98176,0.981385,0.9814333333333334,0.9814575000000001,0.9813275,1587,2020-12-31 03:00:00
170,AUDCAD_i,0.98152,0.98085,0.98031,0.98169,0.981,0.98095,0.980925,0.9810924999999999,1339,2020-12-31 04:00:00
171,AUDCAD_i,0.98084,0.98102,0.98053,0.98116,0.980845,0.9809033333333333,0.9809325,0.9808875,1301,2020-12-31 05:00:00
172,AUDCAD_i,0.98103,0.98125,0.98085,0.9815,0.981175,0.9812,0.9812125,0.9811575,743,2020-12-31 06:00:00
173,AUDCAD_i,0.98125,0.98135,0.98084,0.98155,0.981195,0.9812466666666667,0.9812725,0.9812475,885,2020-12-31 07:00:00
174,AUDCAD_i,0.98135,0.98132,0.98104,0.98167,0.981355,0.9813433333333332,0.9813375,0.9813449999999999,1186,2020-12-31 08:00:00
175,AUDCAD_i,0.9813,0.98244,0.98115,0.9825,0.981825,0.98203,0.9821325,0.9818475,1777,2020-12-31 09:00:00
176,AUDCAD_i,0.98247,0.98188,0.9814,0.98307,0.982235,0.9821166666666666,0.9820574999999999,0.982205,2224,2020-12-31 10:00:00
177,AUDCAD_i,0.98186,0.98195,0.98103,0.98211,0.98157,0.9816966666666667,0.98176,0.9817374999999999,1980,2020-12-31 11:00:00
178,AUDCAD_i,0.98192,0.98523,0.9816,0.9856,0.9836,0.9841433333333334,0.984415,0.9835875000000001,1960,2020-12-31 12:00:00
179,AUDCAD_i,0.9852,0.98527,0.98373,0.9855,0.984615,0.9848333333333333,0.9849424999999999,0.9849249999999999,1870,2020-12-31 13:00:00
180,AUDCAD_i,0.98528,0.98452,0.98452,0.98574,0.98513,0.9849266666666666,0.984825,0.985015,1633,2020-12-31 14:00:00
181,AUDCAD_i,0.98452,0.9844,0.98288,0.98455,0.983715,0.9839433333333334,0.9840575,0.9840875,1861,2020-12-31 15:00:00
182,AUDCAD_i,0.98438,0.98341,0.98304,0.98445,0.9837450000000001,0.9836333333333335,0.9835775000000001,0.9838200000000001,2297,2020-12-31 16:00:00
183,AUDCAD_i,0.98341,0.98296,0.9821,0.9842,0.98315,0.9830866666666666,0.9830549999999999,0.9831675,3517,2020-12-31 17:00:00
184,AUDCAD_i,0.98289,0.98284,0.98141,0.9831,0.982255,0.98245,0.9825475,0.9825600000000001,2825,2020-12-31 18:00:00
185,AUDCAD_i,0.98283,0.98212,0.98155,0.98324,0.982395,0.9823033333333333,0.9822575,0.982435,1572,2020-12-31 19:00:00
186,AUDCAD_i,0.9821,0.98209,0.98158,0.98259,0.982085,0.9820866666666667,0.9820875,0.98209,1194,2020-12-31 20:00:00
187,AUDCAD_i,0.9796,0.97954,0.97912,0.98062,0.97987,0.9797600000000001,0.979705,0.97972,510,2021-01-04 00:00:00
