,USDCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2434,USDCAD_i,1.21206,1.21304,1.21128,1.21399,1.212635,1.21277,1.2128375,1.2125925,5103,2021-05-13 17:00:00
2435,USDCAD_i,1.21305,1.21452,1.2128700000000001,1.21523,1.21405,1.2142066666666667,1.214285,1.2139175,4189,2021-05-13 18:00:00
2436,USDCAD_i,1.21454,1.2167,1.21366,1.217,1.21533,1.2157866666666666,1.216015,1.215475,3947,2021-05-13 19:00:00
2437,USDCAD_i,1.2167,1.21881,1.21659,1.22016,1.218375,1.21852,1.2185925,1.218065,4365,2021-05-13 20:00:00
2438,USDCAD_i,1.21881,1.21673,1.21616,1.21897,1.217565,1.2172866666666666,1.2171475,1.2176675000000001,3123,2021-05-13 21:00:00
2439,USDCAD_i,1.21672,1.21608,1.21543,1.21672,1.216075,1.2160766666666667,1.2160775,1.2162375,2135,2021-05-13 22:00:00
2440,USDCAD_i,1.21608,1.2160199999999999,1.21581,1.21633,1.21607,1.2160533333333332,1.2160449999999998,1.21606,870,2021-05-13 23:00:00
2441,USDCAD_i,1.21597,1.21612,1.21586,1.21632,1.21609,1.2161,1.216105,1.2160674999999999,395,2021-05-14 00:00:00
2442,USDCAD_i,1.21611,1.2171,1.21597,1.21716,1.2165650000000001,1.2167433333333335,1.2168325000000002,1.2165850000000002,649,2021-05-14 01:00:00
2443,USDCAD_i,1.21711,1.21696,1.21646,1.21728,1.2168700000000001,1.2169,1.2169150000000002,1.2169525,739,2021-05-14 02:00:00
2444,USDCAD_i,1.21694,1.21666,1.21652,1.21736,1.2169400000000001,1.2168466666666669,1.2168,1.2168700000000001,1485,2021-05-14 03:00:00
2445,USDCAD_i,1.21666,1.2168,1.21624,1.21729,1.216765,1.2167766666666668,1.2167825,1.2167475,1864,2021-05-14 04:00:00
2446,USDCAD_i,1.21682,1.21715,1.21658,1.21773,1.217155,1.2171533333333333,1.2171525,1.21707,1480,2021-05-14 05:00:00
2447,USDCAD_i,1.21712,1.21741,1.21674,1.21778,1.21726,1.2173100000000001,1.217335,1.2172625,1030,2021-05-14 06:00:00
2448,USDCAD_i,1.21738,1.21713,1.21679,1.21738,1.217085,1.2171,1.2171075,1.2171699999999999,643,2021-05-14 07:00:00
2449,USDCAD_i,1.21711,1.21665,1.21634,1.21714,1.2167400000000002,1.2167100000000002,1.216695,1.2168100000000002,1307,2021-05-14 08:00:00
2450,USDCAD_i,1.2166,1.21523,1.21475,1.21746,1.216105,1.2158133333333334,1.2156675,1.21601,1817,2021-05-14 09:00:00
2451,USDCAD_i,1.21523,1.21429,1.21394,1.21536,1.21465,1.21453,1.21447,1.214705,2742,2021-05-14 10:00:00
2452,USDCAD_i,1.21429,1.21365,1.21352,1.21534,1.2144300000000001,1.21417,1.21404,1.2142,2242,2021-05-14 11:00:00
2453,USDCAD_i,1.21364,1.21395,1.21301,1.21407,1.21354,1.2136766666666667,1.213745,1.2136675000000001,1586,2021-05-14 12:00:00
2454,USDCAD_i,1.21396,1.21301,1.21288,1.21408,1.2134800000000001,1.2133233333333333,1.213245,1.2134825,1427,2021-05-14 13:00:00
2455,USDCAD_i,1.21301,1.21239,1.21193,1.21324,1.212585,1.21252,1.2124875,1.2126425,1623,2021-05-14 14:00:00
2456,USDCAD_i,1.2123599999999999,1.21011,1.2099199999999999,1.21328,1.2115999999999998,1.2111033333333332,1.210855,1.2114175,3892,2021-05-14 15:00:00
2457,USDCAD_i,1.21009,1.2089699999999999,1.2084,1.21057,1.209485,1.2093133333333332,1.2092275,1.2095075,4376,2021-05-14 16:00:00
2458,USDCAD_i,1.20898,1.20976,1.20795,1.21036,1.209155,1.2093566666666666,1.2094575,1.2092625,4184,2021-05-14 17:00:00
2459,USDCAD_i,1.20977,1.21144,1.20974,1.21182,1.21078,1.211,1.2111100000000001,1.2106925,2345,2021-05-14 18:00:00
2460,USDCAD_i,1.21144,1.21145,1.2111,1.21256,1.21183,1.2117033333333334,1.21164,1.2116375000000001,1909,2021-05-14 19:00:00
2461,USDCAD_i,1.21145,1.21183,1.2113,1.21206,1.2116799999999999,1.21173,1.211755,1.21166,1674,2021-05-14 20:00:00
2462,USDCAD_i,1.21184,1.21113,1.21075,1.21191,1.21133,1.2112633333333334,1.21123,1.2114075,1245,2021-05-14 21:00:00
2463,USDCAD_i,1.21113,1.2116,1.21046,1.21161,1.211035,1.2112233333333335,1.2113175,1.2112,1680,2021-05-14 22:00:00
2464,USDCAD_i,1.21161,1.21046,1.2102,1.21164,1.21092,1.2107666666666665,1.21069,1.2109775,731,2021-05-14 23:00:00
2465,USDCAD_i,1.21093,1.21082,1.2106,1.21118,1.21089,1.2108666666666668,1.210855,1.2108825,251,2021-05-17 00:00:00
2466,USDCAD_i,1.21084,1.21174,1.21021,1.21179,1.2109999999999999,1.2112466666666666,1.2113699999999998,1.211145,663,2021-05-17 01:00:00
2467,USDCAD_i,1.21173,1.21117,1.21093,1.2118,1.211365,1.2113,1.2112675,1.2114075,725,2021-05-17 02:00:00
2468,USDCAD_i,1.21121,1.21196,1.2111399999999999,1.21232,1.21173,1.2118066666666667,1.2118449999999998,1.2116574999999998,2082,2021-05-17 03:00:00
2469,USDCAD_i,1.21196,1.21277,1.21166,1.21284,1.21225,1.2124233333333334,1.21251,1.2123075,1541,2021-05-17 04:00:00
2470,USDCAD_i,1.21276,1.21219,1.21213,1.21351,1.21282,1.21261,1.2125050000000002,1.2126475,1421,2021-05-17 05:00:00
2471,USDCAD_i,1.21218,1.21305,1.21217,1.21313,1.21265,1.2127833333333333,1.21285,1.2126325,1314,2021-05-17 06:00:00
2472,USDCAD_i,1.21304,1.21245,1.21205,1.21313,1.21259,1.2125433333333333,1.21252,1.2126675,908,2021-05-17 07:00:00
2473,USDCAD_i,1.21246,1.21246,1.21162,1.21249,1.2120549999999999,1.2121899999999999,1.2122575,1.2122575,945,2021-05-17 08:00:00
2474,USDCAD_i,1.21248,1.21066,1.21027,1.2125,1.211385,1.2111433333333332,1.2110225,1.2114775,1582,2021-05-17 09:00:00
2475,USDCAD_i,1.21066,1.21155,1.21028,1.21227,1.211275,1.2113666666666667,1.2114125,1.21119,2212,2021-05-17 10:00:00
2476,USDCAD_i,1.21156,1.21107,1.21084,1.21207,1.211455,1.2113266666666667,1.2112625000000001,1.211385,2081,2021-05-17 11:00:00
2477,USDCAD_i,1.21106,1.21083,1.21058,1.21169,1.211135,1.2110333333333334,1.2109825,1.2110400000000001,1615,2021-05-17 12:00:00
2478,USDCAD_i,1.21084,1.21093,1.21048,1.2113,1.21089,1.2109033333333334,1.2109100000000002,1.2108875000000001,1565,2021-05-17 13:00:00
2479,USDCAD_i,1.21093,1.21261,1.21074,1.21293,1.211835,1.2120933333333335,1.2122225,1.2118025000000001,1536,2021-05-17 14:00:00
2480,USDCAD_i,1.21261,1.21156,1.21134,1.21316,1.21225,1.21202,1.211905,1.2121675,2567,2021-05-17 15:00:00
2481,USDCAD_i,1.21156,1.20915,1.20855,1.21166,1.210105,1.2097866666666668,1.2096275,1.2102300000000001,4181,2021-05-17 16:00:00
2482,USDCAD_i,1.20916,1.20752,1.207,1.20975,1.2083750000000002,1.20809,1.2079475,1.2083575,4813,2021-05-17 17:00:00
2483,USDCAD_i,1.20752,1.20724,1.20698,1.20818,1.20758,1.2074666666666667,1.20741,1.20748,2908,2021-05-17 18:00:00
2484,USDCAD_i,1.20725,1.20718,1.20681,1.20802,1.2074150000000001,1.2073366666666667,1.2072975000000001,1.2073150000000001,1690,2021-05-17 19:00:00
2485,USDCAD_i,1.20719,1.20633,1.20629,1.20728,1.206785,1.2066333333333332,1.2065575,1.2067725,1496,2021-05-17 20:00:00
2486,USDCAD_i,1.20633,1.20601,1.20596,1.20683,1.206395,1.2062666666666668,1.2062025,1.2062825,1557,2021-05-17 21:00:00
2487,USDCAD_i,1.20601,1.20642,1.20598,1.20664,1.20631,1.2063466666666667,1.206365,1.2062625,1736,2021-05-17 22:00:00
2488,USDCAD_i,1.20642,1.2065,1.2062599999999999,1.20695,1.206605,1.20657,1.2065525,1.2065324999999998,951,2021-05-17 23:00:00
2489,USDCAD_i,1.20645,1.20659,1.20609,1.2071,1.206595,1.2065933333333334,1.2065925000000002,1.2065575000000002,608,2021-05-18 00:00:00
2490,USDCAD_i,1.20659,1.20691,1.2064,1.20694,1.20667,1.2067499999999998,1.2067899999999998,1.20671,361,2021-05-18 01:00:00
2491,USDCAD_i,1.20691,1.20607,1.20604,1.2070400000000001,1.20654,1.2063833333333334,1.206305,1.206515,408,2021-05-18 02:00:00
2492,USDCAD_i,1.20609,1.2058200000000001,1.20537,1.20652,1.205945,1.2059033333333333,1.2058825,1.20595,1017,2021-05-18 03:00:00
2493,USDCAD_i,1.20581,1.20466,1.20436,1.2058200000000001,1.2050900000000002,1.2049466666666668,1.2048750000000001,1.2051625000000001,1316,2021-05-18 04:00:00
2494,USDCAD_i,1.20465,1.20443,1.20316,1.20466,1.20391,1.2040833333333334,1.20417,1.204225,1551,2021-05-18 05:00:00
2495,USDCAD_i,1.20442,1.2039,1.20381,1.20449,1.20415,1.2040666666666666,1.2040250000000001,1.204155,1015,2021-05-18 06:00:00
2496,USDCAD_i,1.20392,1.20429,1.20392,1.20452,1.20422,1.2042433333333333,1.204255,1.2041625,676,2021-05-18 07:00:00
2497,USDCAD_i,1.20429,1.20444,1.20363,1.20444,1.204035,1.20417,1.2042375,1.2042,560,2021-05-18 08:00:00
2498,USDCAD_i,1.20445,1.20259,1.20218,1.20456,1.20337,1.20311,1.20298,1.2034449999999999,1610,2021-05-18 09:00:00
2499,USDCAD_i,1.2026,1.20268,1.20118,1.20282,1.202,1.2022266666666666,1.20234,1.2023199999999998,2315,2021-05-18 10:00:00
2500,USDCAD_i,1.20266,1.20218,1.20141,1.20346,1.202435,1.20235,1.2023075,1.2024275,1509,2021-05-18 11:00:00
2501,USDCAD_i,1.20217,1.20332,1.20184,1.20364,1.20274,1.2029333333333332,1.2030299999999998,1.2027424999999998,1198,2021-05-18 12:00:00
2502,USDCAD_i,1.2033,1.20407,1.2031399999999999,1.20413,1.2036349999999998,1.2037799999999999,1.2038524999999998,1.2036599999999997,1083,2021-05-18 13:00:00
2503,USDCAD_i,1.20407,1.20346,1.20316,1.20421,1.2036850000000001,1.20361,1.2035725,1.203725,1086,2021-05-18 14:00:00
2504,USDCAD_i,1.20345,1.20234,1.2019,1.20351,1.202705,1.2025833333333333,1.2025225,1.2027999999999999,2341,2021-05-18 15:00:00
2505,USDCAD_i,1.20234,1.20504,1.20231,1.20513,1.2037200000000001,1.2041600000000001,1.20438,1.203705,4239,2021-05-18 16:00:00
2506,USDCAD_i,1.20504,1.20478,1.20471,1.20644,1.205575,1.20531,1.2051775,1.2052425,4033,2021-05-18 17:00:00
2507,USDCAD_i,1.20477,1.20599,1.20398,1.2061,1.20504,1.2053566666666666,1.205515,1.20521,3123,2021-05-18 18:00:00
2508,USDCAD_i,1.20599,1.20547,1.20526,1.20802,1.2066400000000002,1.20625,1.206055,1.206185,2847,2021-05-18 19:00:00
2509,USDCAD_i,1.20546,1.20526,1.20508,1.20588,1.20548,1.2054066666666667,1.20537,1.2054200000000002,1334,2021-05-18 20:00:00
2510,USDCAD_i,1.2053,1.20561,1.20503,1.20636,1.205695,1.2056666666666667,1.2056525,1.205575,1958,2021-05-18 21:00:00
2511,USDCAD_i,1.20559,1.20606,1.20486,1.20607,1.205465,1.2056633333333333,1.2057625,1.205645,2655,2021-05-18 22:00:00
2512,USDCAD_i,1.20607,1.20608,1.20573,1.20629,1.20601,1.2060333333333333,1.206045,1.2060425000000001,1031,2021-05-18 23:00:00
2513,USDCAD_i,1.20606,1.20628,1.20532,1.2065,1.2059099999999998,1.2060333333333333,1.206095,1.2060399999999998,512,2021-05-19 00:00:00
2514,USDCAD_i,1.2063,1.20656,1.20577,1.20659,1.20618,1.2063066666666666,1.2063700000000002,1.206305,706,2021-05-19 01:00:00
2515,USDCAD_i,1.20656,1.20717,1.20624,1.2072,1.20672,1.20687,1.2069450000000002,1.2067925000000002,511,2021-05-19 02:00:00
2516,USDCAD_i,1.20713,1.20654,1.2061600000000001,1.20733,1.2067450000000002,1.2066766666666668,1.2066425,1.20679,1613,2021-05-19 03:00:00
2517,USDCAD_i,1.20654,1.20725,1.20641,1.20763,1.20702,1.2070966666666667,1.207135,1.2069575000000001,1783,2021-05-19 04:00:00
2518,USDCAD_i,1.20731,1.20769,1.20711,1.20794,1.207525,1.2075799999999999,1.2076075,1.2075125,1786,2021-05-19 05:00:00
2519,USDCAD_i,1.2077,1.20681,1.20674,1.20793,1.207335,1.20716,1.2070725,1.207295,1162,2021-05-19 06:00:00
2520,USDCAD_i,1.20682,1.20722,1.20645,1.20759,1.20702,1.2070866666666666,1.20712,1.20702,1065,2021-05-19 07:00:00
2521,USDCAD_i,1.20721,1.20649,1.20649,1.20736,1.206925,1.20678,1.2067075,1.2068875000000001,1137,2021-05-19 08:00:00
2522,USDCAD_i,1.20649,1.20624,1.20567,1.20671,1.2061899999999999,1.2062066666666666,1.206215,1.2062775000000001,2029,2021-05-19 09:00:00
2523,USDCAD_i,1.20625,1.20766,1.20587,1.20781,1.2068400000000001,1.2071133333333333,1.20725,1.2068975,4179,2021-05-19 10:00:00
2524,USDCAD_i,1.2076500000000001,1.20851,1.20724,1.20943,1.208335,1.2083933333333332,1.2084225,1.2082074999999999,2843,2021-05-19 11:00:00
2525,USDCAD_i,1.2085,1.20854,1.20733,1.20876,1.208045,1.20821,1.2082925,1.2082825,2492,2021-05-19 12:00:00
2526,USDCAD_i,1.20854,1.20705,1.20691,1.20859,1.2077499999999999,1.2075166666666666,1.2073999999999998,1.2077725,2316,2021-05-19 13:00:00
2527,USDCAD_i,1.20705,1.20825,1.20705,1.20916,1.208105,1.2081533333333334,1.2081775000000001,1.2078775,2778,2021-05-19 14:00:00
2528,USDCAD_i,1.20822,1.20944,1.20528,1.20993,1.207605,1.2082166666666667,1.2085225,1.2082175,3664,2021-05-19 15:00:00
2529,USDCAD_i,1.20944,1.20742,1.20667,1.21007,1.20837,1.2080533333333332,1.207895,1.2084,6541,2021-05-19 16:00:00
2530,USDCAD_i,1.20742,1.21149,1.20728,1.21225,1.209765,1.21034,1.2106275,1.20961,7734,2021-05-19 17:00:00
2531,USDCAD_i,1.21152,1.2088700000000001,1.20852,1.21188,1.2102,1.2097566666666666,1.209535,1.2101975,3968,2021-05-19 18:00:00
2532,USDCAD_i,1.20886,1.20884,1.20857,1.20974,1.209155,1.20905,1.2089975,1.2090025,2252,2021-05-19 19:00:00
2533,USDCAD_i,1.20885,1.20863,1.20778,1.20909,1.2084350000000001,1.2085000000000001,1.2085325000000002,1.2085875000000001,2518,2021-05-19 20:00:00
2534,USDCAD_i,1.20867,1.21346,1.20835,1.21351,1.21093,1.2117733333333334,1.212195,1.2109975,10093,2021-05-19 21:00:00
2535,USDCAD_i,1.21346,1.21218,1.21195,1.2141899999999999,1.21307,1.2127733333333335,1.212625,1.212945,4274,2021-05-19 22:00:00
2536,USDCAD_i,1.21218,1.21301,1.21179,1.21344,1.212615,1.2127466666666666,1.2128124999999998,1.212605,1160,2021-05-19 23:00:00
2537,USDCAD_i,1.21308,1.21244,1.2117499999999999,1.21308,1.212415,1.2124233333333334,1.2124275,1.2125875,520,2021-05-20 00:00:00
2538,USDCAD_i,1.21244,1.21359,1.21244,1.21369,1.2130649999999998,1.2132399999999999,1.2133275,1.21304,518,2021-05-20 01:00:00
2539,USDCAD_i,1.21361,1.21303,1.21286,1.2139,1.21338,1.2132633333333331,1.2132049999999999,1.21335,882,2021-05-20 02:00:00
2540,USDCAD_i,1.21305,1.21133,1.21127,1.2132,1.2122350000000002,1.2119333333333335,1.2117825000000002,1.2122125000000001,1857,2021-05-20 03:00:00
2541,USDCAD_i,1.21133,1.21183,1.2111399999999999,1.21323,1.2121849999999998,1.2120666666666666,1.2120075,1.2118825,2261,2021-05-20 04:00:00
2542,USDCAD_i,1.21186,1.21197,1.21136,1.21239,1.211875,1.2119066666666667,1.2119225,1.211895,1827,2021-05-20 05:00:00
2543,USDCAD_i,1.21197,1.21115,1.21106,1.21208,1.21157,1.21143,1.21136,1.211565,857,2021-05-20 06:00:00
2544,USDCAD_i,1.2111399999999999,1.21065,1.21056,1.21132,1.21094,1.2108433333333333,1.210795,1.2109174999999999,943,2021-05-20 07:00:00
2545,USDCAD_i,1.21065,1.21078,1.21042,1.21119,1.2108050000000001,1.2107966666666667,1.2107925,1.21076,795,2021-05-20 08:00:00
2546,USDCAD_i,1.21079,1.21122,1.21011,1.21133,1.21072,1.2108866666666667,1.21097,1.2108625,1680,2021-05-20 09:00:00
2547,USDCAD_i,1.2112,1.21024,1.20988,1.21126,1.2105700000000001,1.21046,1.210405,1.210645,2775,2021-05-20 10:00:00
2548,USDCAD_i,1.21026,1.2132100000000001,1.2101899999999999,1.21369,1.2119399999999998,1.2123633333333332,1.212575,1.2118375,2380,2021-05-20 11:00:00
2549,USDCAD_i,1.2132100000000001,1.2128700000000001,1.21283,1.21434,1.2135850000000001,1.2133466666666668,1.2132275000000001,1.2133125000000002,1977,2021-05-20 12:00:00
2550,USDCAD_i,1.21286,1.21188,1.21174,1.21364,1.21269,1.21242,1.212285,1.21253,2039,2021-05-20 13:00:00
2551,USDCAD_i,1.21188,1.21073,1.21054,1.212,1.2112699999999998,1.2110899999999998,1.2109999999999999,1.2112874999999999,1672,2021-05-20 14:00:00
2552,USDCAD_i,1.21072,1.2101600000000001,1.21007,1.21096,1.210515,1.2103966666666668,1.2103375,1.2104775,2419,2021-05-20 15:00:00
2553,USDCAD_i,1.21015,1.2075,1.20688,1.21071,1.2087949999999998,1.2083633333333332,1.2081475,1.20881,4214,2021-05-20 16:00:00
2554,USDCAD_i,1.2075,1.20658,1.2061,1.20771,1.206905,1.2067966666666665,1.2067424999999998,1.2069725,3843,2021-05-20 17:00:00
2555,USDCAD_i,1.20658,1.20491,1.20484,1.20672,1.2057799999999999,1.20549,1.2053449999999999,1.2057624999999998,2831,2021-05-20 18:00:00
2556,USDCAD_i,1.20491,1.20622,1.20486,1.2068699999999999,1.205865,1.2059833333333334,1.2060425000000001,1.205715,2605,2021-05-20 19:00:00
2557,USDCAD_i,1.20621,1.20647,1.20589,1.20668,1.2062849999999998,1.2063466666666665,1.2063774999999999,1.2063125,1903,2021-05-20 20:00:00
2558,USDCAD_i,1.20649,1.20572,1.20556,1.20661,1.2060849999999999,1.2059633333333333,1.2059024999999999,1.206095,2175,2021-05-20 21:00:00
2559,USDCAD_i,1.20572,1.20558,1.20501,1.20594,1.2054749999999999,1.20551,1.2055275,1.2055625,2210,2021-05-20 22:00:00
2560,USDCAD_i,1.20558,1.20557,1.20556,1.2062,1.20588,1.2057766666666667,1.205725,1.2057275,1133,2021-05-20 23:00:00
2561,USDCAD_i,1.20557,1.20559,1.20529,1.20597,1.20563,1.2056166666666666,1.20561,1.205605,354,2021-05-21 00:00:00
2562,USDCAD_i,1.2056,1.20652,1.20549,1.2065299999999999,1.20601,1.20618,1.2062650000000001,1.206035,495,2021-05-21 01:00:00
2563,USDCAD_i,1.20652,1.20621,1.20584,1.20667,1.206255,1.20624,1.2062325,1.20631,588,2021-05-21 02:00:00
2564,USDCAD_i,1.20621,1.20623,1.20559,1.20649,1.20604,1.2061033333333333,1.206135,1.20613,1455,2021-05-21 03:00:00
2565,USDCAD_i,1.20622,1.20733,1.20608,1.20734,1.2067100000000002,1.2069166666666666,1.20702,1.2067425,1689,2021-05-21 04:00:00
2566,USDCAD_i,1.20733,1.20741,1.20713,1.20861,1.20787,1.2077166666666665,1.20764,1.20762,1588,2021-05-21 05:00:00
2567,USDCAD_i,1.2074,1.20755,1.20726,1.20779,1.207525,1.2075333333333333,1.2075375,1.2075,920,2021-05-21 06:00:00
2568,USDCAD_i,1.20755,1.2071399999999999,1.20701,1.20771,1.20736,1.2072866666666666,1.20725,1.2073524999999998,835,2021-05-21 07:00:00
2569,USDCAD_i,1.20713,1.20751,1.20667,1.20751,1.20709,1.20723,1.2073,1.207205,1031,2021-05-21 08:00:00
2570,USDCAD_i,1.20747,1.20808,1.20674,1.2080899999999999,1.207415,1.2076366666666667,1.2077475,1.207595,1804,2021-05-21 09:00:00
2571,USDCAD_i,1.20808,1.20853,1.20787,1.20939,1.2086299999999999,1.2085966666666665,1.20858,1.2084675,2779,2021-05-21 10:00:00
2572,USDCAD_i,1.20853,1.20718,1.20718,1.20913,1.208155,1.2078300000000002,1.2076675000000001,1.208005,1909,2021-05-21 11:00:00
2573,USDCAD_i,1.20718,1.20522,1.20485,1.20718,1.2060149999999998,1.2057499999999999,1.2056174999999998,1.2061074999999999,2037,2021-05-21 12:00:00
2574,USDCAD_i,1.2052100000000001,1.20445,1.20406,1.2052100000000001,1.2046350000000001,1.2045733333333335,1.2045425,1.2047325,1977,2021-05-21 13:00:00
2575,USDCAD_i,1.20445,1.20422,1.2028,1.20452,1.2036600000000002,1.203846666666667,1.2039400000000002,1.2039975000000003,2618,2021-05-21 14:00:00
2576,USDCAD_i,1.20419,1.2031399999999999,1.20281,1.20489,1.20385,1.2036133333333334,1.203495,1.2037575,2427,2021-05-21 15:00:00
2577,USDCAD_i,1.20313,1.20563,1.20265,1.2056499999999999,1.2041499999999998,1.2046433333333333,1.20489,1.204265,4236,2021-05-21 16:00:00
2578,USDCAD_i,1.20563,1.20493,1.20452,1.20763,1.206075,1.2056933333333333,1.2055025000000001,1.2056775,4934,2021-05-21 17:00:00
2579,USDCAD_i,1.2049400000000001,1.2072,1.20426,1.20728,1.20577,1.2062466666666667,1.206485,1.2059199999999999,3278,2021-05-21 18:00:00
2580,USDCAD_i,1.20723,1.20896,1.2063,1.20905,1.207675,1.2081033333333335,1.2083175000000002,1.207885,2656,2021-05-21 19:00:00
2581,USDCAD_i,1.20895,1.20776,1.20772,1.2092100000000001,1.208465,1.20823,1.2081125,1.20841,1840,2021-05-21 20:00:00
2582,USDCAD_i,1.20773,1.20618,1.20615,1.20794,1.207045,1.2067566666666665,1.2066124999999999,1.2069999999999999,2293,2021-05-21 21:00:00
2583,USDCAD_i,1.20618,1.20627,1.20542,1.20646,1.20594,1.20605,1.206105,1.2060825,2639,2021-05-21 22:00:00
2584,USDCAD_i,1.20627,1.2064,1.20624,1.20674,1.20649,1.20646,1.206445,1.2064124999999999,760,2021-05-21 23:00:00
2585,USDCAD_i,1.20658,1.20581,1.20549,1.20661,1.2060499999999998,1.20597,1.20593,1.2061225,296,2021-05-24 00:00:00
2586,USDCAD_i,1.20575,1.20749,1.20564,1.20758,1.20661,1.2069033333333332,1.20705,1.206615,762,2021-05-24 01:00:00
2587,USDCAD_i,1.20749,1.2069,1.20646,1.20749,1.206975,1.20695,1.2069375,1.207085,1023,2021-05-24 02:00:00
2588,USDCAD_i,1.20692,1.20702,1.20584,1.20715,1.2064949999999999,1.20667,1.2067575,1.2067325,1756,2021-05-24 03:00:00
2589,USDCAD_i,1.20702,1.20647,1.2064,1.20763,1.207015,1.2068333333333332,1.2067424999999998,1.20688,2513,2021-05-24 04:00:00
2590,USDCAD_i,1.20647,1.20733,1.20639,1.20758,1.206985,1.2070999999999998,1.2071574999999999,1.2069424999999998,1707,2021-05-24 05:00:00
2591,USDCAD_i,1.20731,1.20666,1.20654,1.2074,1.20697,1.2068666666666668,1.2068150000000002,1.2069775000000003,1931,2021-05-24 06:00:00
2592,USDCAD_i,1.20666,1.20688,1.2065299999999999,1.20706,1.206795,1.2068233333333334,1.2068375,1.2067825,851,2021-05-24 07:00:00
2593,USDCAD_i,1.2068699999999999,1.20651,1.2061,1.20688,1.20649,1.2064966666666666,1.2065,1.2065899999999998,2077,2021-05-24 08:00:00
2594,USDCAD_i,1.20651,1.20661,1.20595,1.20703,1.20649,1.20653,1.20655,1.206525,2051,2021-05-24 09:00:00
2595,USDCAD_i,1.20658,1.20564,1.20541,1.20663,1.20602,1.2058933333333333,1.20583,1.206065,2306,2021-05-24 10:00:00
2596,USDCAD_i,1.20564,1.20735,1.20564,1.20839,1.2070150000000002,1.2071266666666667,1.2071825,1.206755,2624,2021-05-24 11:00:00
2597,USDCAD_i,1.20735,1.20623,1.20621,1.20769,1.20695,1.20671,1.2065899999999998,1.2068699999999999,2604,2021-05-24 12:00:00
2598,USDCAD_i,1.20622,1.20624,1.20566,1.20648,1.20607,1.2061266666666668,1.206155,1.20615,2087,2021-05-24 13:00:00
2599,USDCAD_i,1.20624,1.20627,1.20561,1.20661,1.20611,1.2061633333333333,1.2061899999999999,1.2061825,2167,2021-05-24 14:00:00
2600,USDCAD_i,1.20628,1.20557,1.20548,1.20665,1.2060650000000002,1.2059,1.2058175,1.2059950000000002,2574,2021-05-24 15:00:00
2601,USDCAD_i,1.20557,1.20522,1.20505,1.20639,1.20572,1.2055533333333333,1.2054699999999998,1.2055574999999998,4636,2021-05-24 16:00:00
2602,USDCAD_i,1.20522,1.20701,1.20485,1.20725,1.2060499999999998,1.20637,1.2065299999999999,1.2060825,4339,2021-05-24 17:00:00
2603,USDCAD_i,1.20698,1.20819,1.20649,1.20848,1.2074850000000001,1.2077200000000001,1.2078375000000001,1.207535,2940,2021-05-24 18:00:00
2604,USDCAD_i,1.20818,1.20614,1.20611,1.20819,1.20715,1.2068133333333333,1.206645,1.207155,1971,2021-05-24 19:00:00
2605,USDCAD_i,1.20613,1.20526,1.20517,1.20636,1.205765,1.2055966666666666,1.2055125,1.20573,1361,2021-05-24 20:00:00
2606,USDCAD_i,1.20526,1.20466,1.20426,1.2053099999999999,1.204785,1.2047433333333333,1.2047225,1.2048725,1470,2021-05-24 21:00:00
2607,USDCAD_i,1.20467,1.20414,1.20398,1.20473,1.204355,1.2042833333333334,1.2042475,1.20438,1663,2021-05-24 22:00:00
2608,USDCAD_i,1.20414,1.20411,1.20408,1.2046999999999999,1.20439,1.2042966666666668,1.20425,1.2042575,1110,2021-05-24 23:00:00
2609,USDCAD_i,1.20411,1.20438,1.20404,1.20468,1.2043599999999999,1.2043666666666666,1.20437,1.2043024999999998,354,2021-05-25 00:00:00
2610,USDCAD_i,1.20438,1.20459,1.20414,1.20469,1.204415,1.2044733333333333,1.2045025,1.20445,509,2021-05-25 01:00:00
2611,USDCAD_i,1.20455,1.2049,1.20444,1.20496,1.2046999999999999,1.2047666666666668,1.2048,1.2047125,678,2021-05-25 02:00:00
2612,USDCAD_i,1.20489,1.20443,1.2044,1.20548,1.2049400000000001,1.2047700000000001,1.204685,1.2048,1797,2021-05-25 03:00:00
2613,USDCAD_i,1.20442,1.20474,1.20383,1.20474,1.204285,1.2044366666666668,1.2045125,1.2044325,2299,2021-05-25 04:00:00
2614,USDCAD_i,1.20474,1.20421,1.20421,1.20489,1.20455,1.2044366666666668,1.20438,1.2045125,940,2021-05-25 05:00:00
2615,USDCAD_i,1.20421,1.20429,1.20417,1.20455,1.2043599999999999,1.2043366666666666,1.204325,1.204305,736,2021-05-25 06:00:00
2616,USDCAD_i,1.20429,1.2039900000000001,1.20384,1.20439,1.204115,1.2040733333333333,1.2040525,1.2041275,854,2021-05-25 07:00:00
2617,USDCAD_i,1.2039900000000001,1.20445,1.20382,1.20469,1.2042549999999999,1.2043199999999998,1.2043525,1.2042375,1433,2021-05-25 08:00:00
2618,USDCAD_i,1.20446,1.2034,1.20294,1.20462,1.20378,1.2036533333333335,1.2035900000000002,1.2038550000000001,2864,2021-05-25 09:00:00
2619,USDCAD_i,1.2034,1.20476,1.2028699999999999,1.20487,1.20387,1.2041666666666666,1.204315,1.203975,3664,2021-05-25 10:00:00
2620,USDCAD_i,1.20476,1.20412,1.20407,1.20515,1.20461,1.2044466666666667,1.2043650000000001,1.204525,2445,2021-05-25 11:00:00
