,USDRUB_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
31,USDRUB_i,64.692,64.656,64.651,64.764,64.7075,64.69033333333333,64.68175,64.69075,1366,2019-04-26 13:00:00
32,USDRUB_i,64.657,64.664,64.631,64.691,64.661,64.66199999999999,64.6625,64.66075,1243,2019-04-26 14:00:00
33,USDRUB_i,64.664,64.569,64.479,64.789,64.634,64.61233333333332,64.6015,64.62525,3796,2019-04-26 15:00:00
34,USDRUB_i,64.569,64.644,64.521,64.677,64.599,64.614,64.6215,64.60275,2634,2019-04-26 16:00:00
35,USDRUB_i,64.644,64.698,64.567,64.713,64.63999999999999,64.65933333333332,64.66899999999998,64.65549999999999,2622,2019-04-26 17:00:00
36,USDRUB_i,64.698,64.667,64.616,64.764,64.69,64.68233333333333,64.6785,64.68625,1891,2019-04-26 18:00:00
37,USDRUB_i,64.671,64.728,64.671,64.778,64.7245,64.72566666666667,64.72625000000001,64.712,473,2019-04-26 19:00:00
38,USDRUB_i,64.728,64.738,64.711,64.748,64.7295,64.73233333333333,64.73375,64.73125,287,2019-04-26 20:00:00
39,USDRUB_i,64.604,64.576,64.556,64.66,64.608,64.59733333333334,64.592,64.599,2004,2019-04-29 10:00:00
40,USDRUB_i,64.576,64.572,64.535,64.6,64.5675,64.569,64.56975,64.57075,1561,2019-04-29 11:00:00
41,USDRUB_i,64.572,64.574,64.564,64.601,64.5825,64.57966666666665,64.57825,64.57775,862,2019-04-29 12:00:00
42,USDRUB_i,64.574,64.556,64.555,64.591,64.57300000000001,64.56733333333334,64.5645,64.569,692,2019-04-29 13:00:00
43,USDRUB_i,64.556,64.491,64.464,64.561,64.5125,64.50533333333334,64.50175,64.518,1293,2019-04-29 14:00:00
44,USDRUB_i,64.491,64.36,64.349,64.507,64.428,64.40533333333333,64.394,64.42675,1937,2019-04-29 15:00:00
45,USDRUB_i,64.36,64.409,64.309,64.416,64.3625,64.378,64.38575,64.3735,1618,2019-04-29 16:00:00
46,USDRUB_i,64.408,64.414,64.361,64.429,64.39500000000001,64.40133333333334,64.4045,64.403,1514,2019-04-29 17:00:00
47,USDRUB_i,64.414,64.418,64.382,64.447,64.4145,64.41566666666667,64.41625,64.41525,1123,2019-04-29 18:00:00
48,USDRUB_i,64.418,64.341,64.333,64.457,64.395,64.377,64.368,64.38725,572,2019-04-29 19:00:00
49,USDRUB_i,64.341,64.395,64.326,64.414,64.37,64.37833333333333,64.3825,64.369,451,2019-04-29 20:00:00
50,USDRUB_i,64.371,64.538,64.371,64.597,64.484,64.502,64.511,64.46924999999999,2356,2019-04-30 10:00:00
51,USDRUB_i,64.538,64.439,64.412,64.541,64.4765,64.464,64.45775,64.4825,1791,2019-04-30 11:00:00
52,USDRUB_i,64.439,64.349,64.287,64.451,64.369,64.36233333333332,64.359,64.38149999999999,1320,2019-04-30 12:00:00
53,USDRUB_i,64.349,64.301,64.254,64.362,64.30799999999999,64.30566666666665,64.30449999999999,64.31649999999999,973,2019-04-30 13:00:00
54,USDRUB_i,64.299,64.261,64.261,64.311,64.286,64.27766666666666,64.2735,64.283,810,2019-04-30 14:00:00
55,USDRUB_i,64.261,64.359,64.234,64.381,64.3075,64.32466666666666,64.33324999999999,64.30875,1410,2019-04-30 15:00:00
56,USDRUB_i,64.359,64.365,64.317,64.419,64.368,64.367,64.3665,64.365,1396,2019-04-30 16:00:00
57,USDRUB_i,64.364,64.478,64.345,64.499,64.422,64.44066666666667,64.45,64.42150000000001,1963,2019-04-30 17:00:00
58,USDRUB_i,64.478,64.501,64.456,64.528,64.492,64.495,64.4965,64.49075,1505,2019-04-30 18:00:00
59,USDRUB_i,64.501,64.589,64.5,64.907,64.70349999999999,64.66533333333332,64.64625,64.62424999999999,1649,2019-04-30 19:00:00
60,USDRUB_i,64.589,64.454,64.447,64.591,64.519,64.49733333333334,64.4865,64.52025,547,2019-04-30 20:00:00
61,USDRUB_i,64.776,64.983,64.757,65.005,64.881,64.915,64.932,64.88025,3481,2019-05-02 10:00:00
62,USDRUB_i,64.984,65.031,64.978,65.081,65.0295,65.03,65.03025,65.0185,2004,2019-05-02 11:00:00
63,USDRUB_i,65.031,65.19,65.025,65.19,65.1075,65.135,65.14875,65.10900000000001,1469,2019-05-02 12:00:00
64,USDRUB_i,65.188,65.156,65.133,65.21,65.1715,65.16633333333333,65.16375,65.17175,1099,2019-05-02 13:00:00
65,USDRUB_i,65.156,65.178,65.091,65.193,65.142,65.154,65.16,65.1545,1139,2019-05-02 14:00:00
66,USDRUB_i,65.178,65.346,65.154,65.379,65.26650000000001,65.293,65.30625,65.26425,1828,2019-05-02 15:00:00
67,USDRUB_i,65.346,65.364,65.314,65.47,65.392,65.38266666666667,65.378,65.3735,2775,2019-05-02 16:00:00
68,USDRUB_i,65.364,65.379,65.279,65.448,65.36349999999999,65.36866666666667,65.37125,65.3675,3127,2019-05-02 17:00:00
69,USDRUB_i,65.374,65.434,65.329,65.471,65.4,65.41133333333333,65.417,65.402,1962,2019-05-02 18:00:00
70,USDRUB_i,65.434,65.375,65.315,65.444,65.37950000000001,65.378,65.37725,65.392,830,2019-05-02 19:00:00
71,USDRUB_i,65.372,65.327,65.318,65.382,65.35,65.34233333333333,65.3385,65.34975,470,2019-05-02 20:00:00
72,USDRUB_i,65.336,65.276,65.271,65.504,65.3875,65.35033333333332,65.33175,65.34675,2452,2019-05-03 10:00:00
73,USDRUB_i,65.276,65.266,65.162,65.316,65.239,65.248,65.25250000000001,65.25500000000001,1700,2019-05-03 11:00:00
74,USDRUB_i,65.266,65.291,65.258,65.337,65.2975,65.29533333333333,65.29425,65.288,1169,2019-05-03 12:00:00
75,USDRUB_i,65.291,65.283,65.199,65.319,65.259,65.267,65.271,65.273,1380,2019-05-03 13:00:00
76,USDRUB_i,65.286,65.29,65.261,65.351,65.306,65.30066666666666,65.298,65.297,2231,2019-05-03 14:00:00
77,USDRUB_i,65.294,65.092,65.081,65.296,65.1885,65.15633333333334,65.14025,65.19075,2530,2019-05-03 15:00:00
78,USDRUB_i,65.092,65.053,65.01,65.147,65.0785,65.07000000000001,65.06575000000001,65.0755,2638,2019-05-03 16:00:00
79,USDRUB_i,65.053,64.99,64.967,65.076,65.0215,65.01100000000001,65.00575,65.0215,2710,2019-05-03 17:00:00
80,USDRUB_i,64.99,65.011,64.941,65.059,65.0,65.00366666666666,65.0055,65.00025,1593,2019-05-03 18:00:00
81,USDRUB_i,65.011,64.988,64.917,65.026,64.97149999999999,64.97699999999999,64.97975,64.9855,493,2019-05-03 19:00:00
82,USDRUB_i,64.987,65.016,64.981,65.019,65.0,65.00533333333334,65.00800000000001,65.00075000000001,286,2019-05-03 20:00:00
83,USDRUB_i,65.281,65.147,65.101,65.403,65.25200000000001,65.217,65.1995,65.233,3714,2019-05-06 10:00:00
84,USDRUB_i,65.147,65.129,65.057,65.152,65.1045,65.11266666666667,65.11675000000001,65.12125,1322,2019-05-06 11:00:00
85,USDRUB_i,65.129,65.054,64.979,65.129,65.054,65.054,65.054,65.07275,1780,2019-05-06 12:00:00
86,USDRUB_i,65.053,64.964,64.954,65.073,65.0135,64.997,64.98875,65.011,1127,2019-05-06 13:00:00
87,USDRUB_i,64.964,65.062,64.964,65.107,65.0355,65.04433333333333,65.04875,65.02425,1263,2019-05-06 14:00:00
88,USDRUB_i,65.062,65.104,65.056,65.149,65.10249999999999,65.103,65.10324999999999,65.09275,1490,2019-05-06 15:00:00
89,USDRUB_i,65.104,65.056,65.05,65.148,65.09899999999999,65.08466666666665,65.07749999999999,65.08949999999999,1738,2019-05-06 16:00:00
90,USDRUB_i,65.055,65.174,65.051,65.206,65.1285,65.14366666666668,65.15125,65.1215,1731,2019-05-06 17:00:00
91,USDRUB_i,65.174,65.192,65.124,65.211,65.16749999999999,65.17566666666666,65.17975,65.17525,1179,2019-05-06 18:00:00
92,USDRUB_i,65.194,65.18,65.149,65.201,65.175,65.17666666666666,65.17750000000001,65.181,437,2019-05-06 19:00:00
93,USDRUB_i,65.181,65.116,65.11,65.181,65.1455,65.13566666666667,65.13074999999999,65.14699999999999,315,2019-05-06 20:00:00
94,USDRUB_i,65.123,65.13,65.077,65.152,65.11449999999999,65.11966666666666,65.12225,65.12049999999999,2053,2019-05-07 10:00:00
95,USDRUB_i,65.13,65.127,65.098,65.138,65.118,65.121,65.1225,65.12325,944,2019-05-07 11:00:00
96,USDRUB_i,65.127,65.126,65.108,65.141,65.12450000000001,65.12500000000001,65.12525000000001,65.1255,898,2019-05-07 12:00:00
97,USDRUB_i,65.127,65.049,65.043,65.132,65.0875,65.07466666666667,65.06825,65.08775,1002,2019-05-07 13:00:00
98,USDRUB_i,65.049,64.991,64.886,65.064,64.975,64.98033333333332,64.98299999999999,64.9975,1502,2019-05-07 14:00:00
99,USDRUB_i,64.991,65.064,64.945,65.088,65.0165,65.03233333333333,65.04024999999999,65.02199999999999,1570,2019-05-07 15:00:00
100,USDRUB_i,65.064,65.072,65.008,65.106,65.05699999999999,65.062,65.0645,65.0625,1726,2019-05-07 16:00:00
101,USDRUB_i,65.072,65.099,65.064,65.135,65.0995,65.09933333333333,65.09925,65.0925,1866,2019-05-07 17:00:00
102,USDRUB_i,65.099,65.238,65.094,65.249,65.1715,65.19366666666666,65.20474999999999,65.17,1542,2019-05-07 18:00:00
103,USDRUB_i,65.238,65.199,65.191,65.3,65.24549999999999,65.23,65.22225,65.232,711,2019-05-07 19:00:00
104,USDRUB_i,65.199,65.319,65.199,65.36,65.2795,65.29266666666666,65.29925,65.26925,790,2019-05-07 20:00:00
105,USDRUB_i,65.094,65.109,65.091,65.171,65.131,65.12366666666667,65.11999999999999,65.11625,2175,2019-05-08 10:00:00
106,USDRUB_i,65.109,65.155,65.071,65.169,65.12,65.13166666666667,65.1375,65.126,1973,2019-05-08 11:00:00
107,USDRUB_i,65.155,65.139,65.111,65.165,65.138,65.13833333333334,65.13850000000001,65.14250000000001,1525,2019-05-08 12:00:00
108,USDRUB_i,65.139,65.159,65.136,65.263,65.1995,65.18599999999999,65.17925,65.17425,2005,2019-05-08 13:00:00
109,USDRUB_i,65.159,65.117,65.074,65.206,65.14,65.13233333333334,65.1285,65.139,1746,2019-05-08 14:00:00
110,USDRUB_i,65.119,65.044,64.964,65.122,65.043,65.04333333333334,65.0435,65.06225,2822,2019-05-08 15:00:00
111,USDRUB_i,65.044,65.032,65.03,65.129,65.0795,65.06366666666666,65.05574999999999,65.05874999999999,2470,2019-05-08 16:00:00
112,USDRUB_i,65.032,64.964,64.939,65.04,64.98949999999999,64.981,64.97675,64.99374999999999,2105,2019-05-08 17:00:00
113,USDRUB_i,64.964,64.882,64.804,64.974,64.88900000000001,64.88666666666667,64.88550000000001,64.906,2027,2019-05-08 18:00:00
114,USDRUB_i,64.882,64.923,64.873,64.978,64.9255,64.92466666666667,64.92425,64.914,547,2019-05-08 19:00:00
115,USDRUB_i,64.916,64.91,64.899,64.937,64.918,64.91533333333334,64.914,64.91550000000001,314,2019-05-08 20:00:00
116,USDRUB_i,65.106,65.077,65.007,65.136,65.0715,65.07333333333334,65.07425,65.0815,2550,2019-05-10 10:00:00
117,USDRUB_i,65.077,65.083,65.037,65.126,65.0815,65.08200000000001,65.08225,65.08075,1641,2019-05-10 11:00:00
118,USDRUB_i,65.083,65.107,65.04,65.117,65.0785,65.08800000000001,65.09275,65.08675,1277,2019-05-10 12:00:00
119,USDRUB_i,65.107,65.091,65.044,65.115,65.0795,65.08333333333333,65.08525,65.08924999999999,1416,2019-05-10 13:00:00
120,USDRUB_i,65.088,65.153,65.059,65.204,65.13149999999999,65.13866666666667,65.14225,65.126,1728,2019-05-10 14:00:00
121,USDRUB_i,65.153,65.241,65.138,65.244,65.191,65.20766666666667,65.216,65.194,2269,2019-05-10 15:00:00
122,USDRUB_i,65.241,65.123,65.101,65.284,65.1925,65.16933333333333,65.15775,65.18724999999999,1827,2019-05-10 16:00:00
123,USDRUB_i,65.123,65.302,65.122,65.326,65.22399999999999,65.25,65.263,65.21825,2180,2019-05-10 17:00:00
124,USDRUB_i,65.301,65.139,65.131,65.357,65.244,65.209,65.1915,65.232,1627,2019-05-10 18:00:00
125,USDRUB_i,65.139,65.09,65.044,65.148,65.096,65.09400000000001,65.093,65.10525,1052,2019-05-10 19:00:00
126,USDRUB_i,65.09,65.059,65.006,65.091,65.04849999999999,65.05199999999999,65.05375,65.0615,721,2019-05-10 20:00:00
127,USDRUB_i,65.327,65.344,65.282,65.452,65.36699999999999,65.35933333333332,65.35549999999999,65.35125,3330,2019-05-13 10:00:00
128,USDRUB_i,65.344,65.277,65.218,65.394,65.30600000000001,65.29633333333334,65.2915,65.30825,1709,2019-05-13 11:00:00
129,USDRUB_i,65.276,65.194,65.169,65.281,65.225,65.21466666666667,65.2095,65.23,1566,2019-05-13 12:00:00
130,USDRUB_i,65.194,65.241,65.155,65.245,65.2,65.21366666666667,65.2205,65.20875000000001,1373,2019-05-13 13:00:00
131,USDRUB_i,65.241,65.287,65.241,65.315,65.27799999999999,65.28099999999999,65.2825,65.271,1133,2019-05-13 14:00:00
132,USDRUB_i,65.287,65.306,65.258,65.392,65.32499999999999,65.31866666666666,65.31549999999999,65.31074999999998,1970,2019-05-13 15:00:00
133,USDRUB_i,65.306,65.341,65.233,65.356,65.2945,65.31,65.31775,65.309,2892,2019-05-13 16:00:00
134,USDRUB_i,65.34,65.304,65.246,65.354,65.3,65.30133333333333,65.30199999999999,65.311,2325,2019-05-13 17:00:00
135,USDRUB_i,65.304,65.348,65.276,65.377,65.3265,65.33366666666666,65.33725,65.32624999999999,2262,2019-05-13 18:00:00
136,USDRUB_i,65.35,65.376,65.35,65.384,65.36699999999999,65.36999999999999,65.3715,65.365,558,2019-05-13 19:00:00
137,USDRUB_i,65.379,65.354,65.344,65.384,65.364,65.36066666666666,65.359,65.36525,409,2019-05-13 20:00:00
138,USDRUB_i,65.24,65.184,65.123,65.244,65.18350000000001,65.18366666666667,65.18375,65.19775,2347,2019-05-14 10:00:00
139,USDRUB_i,65.184,65.281,65.158,65.341,65.2495,65.26,65.26525000000001,65.241,1726,2019-05-14 11:00:00
140,USDRUB_i,65.281,65.276,65.202,65.316,65.259,65.26466666666666,65.2675,65.26875,1335,2019-05-14 12:00:00
141,USDRUB_i,65.276,65.194,65.171,65.307,65.239,65.224,65.21650000000001,65.23700000000001,1360,2019-05-14 13:00:00
142,USDRUB_i,65.189,65.177,65.145,65.211,65.178,65.17766666666667,65.17750000000001,65.1805,1185,2019-05-14 14:00:00
143,USDRUB_i,65.176,65.142,65.085,65.21,65.1475,65.14566666666666,65.14474999999999,65.15325,1802,2019-05-14 15:00:00
144,USDRUB_i,65.142,64.966,64.93,65.151,65.04050000000001,65.01566666666668,65.00325000000001,65.04725,2792,2019-05-14 16:00:00
145,USDRUB_i,64.966,64.931,64.832,65.014,64.923,64.92566666666666,64.92699999999999,64.93575,2276,2019-05-14 17:00:00
146,USDRUB_i,64.931,64.912,64.862,64.983,64.9225,64.919,64.91725,64.922,1431,2019-05-14 18:00:00
147,USDRUB_i,64.913,64.796,64.788,64.916,64.852,64.83333333333333,64.824,64.85325,822,2019-05-14 19:00:00
148,USDRUB_i,64.796,64.811,64.757,64.837,64.797,64.80166666666666,64.804,64.80025,486,2019-05-14 20:00:00
149,USDRUB_i,64.866,64.727,64.708,64.881,64.7945,64.772,64.76075,64.7955,2562,2019-05-15 10:00:00
150,USDRUB_i,64.727,64.674,64.652,64.769,64.7105,64.69833333333334,64.69225,64.7055,1603,2019-05-15 11:00:00
151,USDRUB_i,64.674,64.726,64.614,64.738,64.676,64.69266666666667,64.701,64.688,1745,2019-05-15 12:00:00
152,USDRUB_i,64.726,64.68,64.637,64.746,64.69149999999999,64.68766666666666,64.68575,64.69725,1657,2019-05-15 13:00:00
153,USDRUB_i,64.68,64.751,64.659,64.759,64.709,64.723,64.73,64.71225000000001,1682,2019-05-15 14:00:00
154,USDRUB_i,64.75,64.726,64.591,64.773,64.68199999999999,64.69666666666666,64.704,64.71,1746,2019-05-15 15:00:00
155,USDRUB_i,64.726,64.673,64.638,64.734,64.686,64.68166666666667,64.6795,64.69275,2095,2019-05-15 16:00:00
156,USDRUB_i,64.674,64.484,64.399,64.682,64.54050000000001,64.52166666666666,64.51225,64.55975000000001,3993,2019-05-15 17:00:00
157,USDRUB_i,64.484,64.422,64.384,64.518,64.451,64.44133333333333,64.4365,64.452,1451,2019-05-15 18:00:00
158,USDRUB_i,64.422,64.521,64.419,64.531,64.475,64.49033333333334,64.498,64.47325000000001,437,2019-05-15 19:00:00
159,USDRUB_i,64.521,64.506,64.488,64.548,64.518,64.514,64.512,64.51575,448,2019-05-15 20:00:00
160,USDRUB_i,64.501,64.481,64.399,64.524,64.4615,64.468,64.47125,64.47625,2657,2019-05-16 10:00:00
161,USDRUB_i,64.481,64.354,64.334,64.485,64.40950000000001,64.391,64.38175,64.4135,2332,2019-05-16 11:00:00
162,USDRUB_i,64.356,64.389,64.336,64.407,64.3715,64.37733333333334,64.38025,64.372,1980,2019-05-16 12:00:00
163,USDRUB_i,64.389,64.376,64.347,64.439,64.393,64.38733333333333,64.3845,64.38775,2260,2019-05-16 13:00:00
164,USDRUB_i,64.376,64.384,64.345,64.419,64.382,64.38266666666668,64.38300000000001,64.381,1628,2019-05-16 14:00:00
165,USDRUB_i,64.384,64.451,64.372,64.456,64.414,64.42633333333333,64.4325,64.41575,1887,2019-05-16 15:00:00
166,USDRUB_i,64.451,64.412,64.382,64.456,64.41900000000001,64.41666666666667,64.41550000000001,64.42525,1728,2019-05-16 16:00:00
167,USDRUB_i,64.412,64.389,64.292,64.476,64.384,64.38566666666667,64.3865,64.39224999999999,2217,2019-05-16 17:00:00
168,USDRUB_i,64.389,64.404,64.316,64.409,64.36250000000001,64.37633333333333,64.38325,64.37950000000001,1511,2019-05-16 18:00:00
169,USDRUB_i,64.406,64.483,64.399,64.488,64.4435,64.45666666666666,64.46325,64.444,666,2019-05-16 19:00:00
170,USDRUB_i,64.485,64.484,64.478,64.503,64.4905,64.48833333333333,64.48724999999999,64.4875,398,2019-05-16 20:00:00
171,USDRUB_i,64.55,64.506,64.497,64.586,64.5415,64.52966666666667,64.52375,64.53475,2519,2019-05-17 10:00:00
172,USDRUB_i,64.506,64.524,64.496,64.556,64.526,64.52533333333334,64.525,64.5205,1341,2019-05-17 11:00:00
173,USDRUB_i,64.524,64.508,64.504,64.544,64.524,64.51866666666666,64.51599999999999,64.52,1412,2019-05-17 12:00:00
174,USDRUB_i,64.508,64.532,64.496,64.54,64.518,64.52266666666667,64.52499999999999,64.51899999999999,1040,2019-05-17 13:00:00
175,USDRUB_i,64.532,64.534,64.521,64.556,64.5385,64.53699999999999,64.53625,64.53575,1149,2019-05-17 14:00:00
176,USDRUB_i,64.535,64.511,64.456,64.554,64.505,64.50699999999999,64.508,64.514,1846,2019-05-17 15:00:00
177,USDRUB_i,64.508,64.55,64.486,64.588,64.537,64.54133333333334,64.54350000000001,64.533,2167,2019-05-17 16:00:00
178,USDRUB_i,64.55,64.621,64.55,64.703,64.6265,64.62466666666666,64.62374999999999,64.606,3271,2019-05-17 17:00:00
179,USDRUB_i,64.621,64.617,64.583,64.649,64.616,64.61633333333333,64.6165,64.61749999999999,1211,2019-05-17 18:00:00
180,USDRUB_i,64.617,64.647,64.617,64.68,64.64850000000001,64.64800000000001,64.64775,64.64025000000001,469,2019-05-17 19:00:00
181,USDRUB_i,64.647,64.656,64.62,64.657,64.6385,64.64433333333334,64.64725,64.645,249,2019-05-17 20:00:00
182,USDRUB_i,64.474,64.404,64.336,64.484,64.41,64.408,64.407,64.4245,2828,2019-05-20 10:00:00
183,USDRUB_i,64.404,64.489,64.384,64.502,64.443,64.45833333333333,64.46600000000001,64.44475,1379,2019-05-20 11:00:00
184,USDRUB_i,64.489,64.439,64.414,64.494,64.45400000000001,64.449,64.4465,64.459,1294,2019-05-20 12:00:00
185,USDRUB_i,64.439,64.46,64.428,64.46,64.44399999999999,64.44933333333331,64.45199999999998,64.44674999999998,1145,2019-05-20 13:00:00
186,USDRUB_i,64.46,64.419,64.401,64.469,64.435,64.42966666666666,64.42699999999999,64.43724999999999,962,2019-05-20 14:00:00
187,USDRUB_i,64.419,64.461,64.411,64.479,64.445,64.45033333333333,64.453,64.4425,1384,2019-05-20 15:00:00
188,USDRUB_i,64.461,64.425,64.414,64.536,64.475,64.45833333333333,64.45,64.459,2381,2019-05-20 16:00:00
189,USDRUB_i,64.425,64.374,64.314,64.434,64.374,64.374,64.374,64.38674999999999,2504,2019-05-20 17:00:00
190,USDRUB_i,64.374,64.396,64.364,64.433,64.39850000000001,64.39766666666668,64.39725000000001,64.39175,1509,2019-05-20 18:00:00
191,USDRUB_i,64.396,64.45,64.389,64.451,64.41999999999999,64.42999999999999,64.43499999999999,64.4215,423,2019-05-20 19:00:00
192,USDRUB_i,64.451,64.455,64.437,64.458,64.44749999999999,64.44999999999999,64.45124999999999,64.45024999999998,214,2019-05-20 20:00:00
193,USDRUB_i,64.431,64.461,64.352,64.494,64.423,64.43566666666668,64.44200000000001,64.4345,2246,2019-05-21 10:00:00
194,USDRUB_i,64.461,64.486,64.451,64.506,64.4785,64.481,64.48225,64.476,1249,2019-05-21 11:00:00
195,USDRUB_i,64.484,64.41,64.4,64.516,64.458,64.442,64.434,64.4525,1309,2019-05-21 12:00:00
196,USDRUB_i,64.41,64.441,64.346,64.442,64.394,64.40966666666667,64.4175,64.40975,1630,2019-05-21 13:00:00
197,USDRUB_i,64.441,64.444,64.422,64.469,64.4455,64.445,64.44475,64.44399999999999,1054,2019-05-21 14:00:00
198,USDRUB_i,64.444,64.43,64.379,64.447,64.41300000000001,64.41866666666668,64.42150000000001,64.42500000000001,1567,2019-05-21 15:00:00
199,USDRUB_i,64.43,64.473,64.427,64.491,64.459,64.46366666666667,64.46600000000001,64.45525,1556,2019-05-21 16:00:00
200,USDRUB_i,64.473,64.347,64.322,64.484,64.40299999999999,64.38433333333332,64.37499999999999,64.4065,1732,2019-05-21 17:00:00
201,USDRUB_i,64.347,64.349,64.237,64.371,64.304,64.319,64.3265,64.326,1419,2019-05-21 18:00:00
202,USDRUB_i,64.349,64.304,64.295,64.351,64.32300000000001,64.31666666666668,64.3135,64.32475000000001,292,2019-05-21 19:00:00
203,USDRUB_i,64.304,64.311,64.3,64.341,64.3205,64.31733333333334,64.31575000000001,64.314,219,2019-05-21 20:00:00
204,USDRUB_i,64.274,64.331,64.252,64.383,64.3175,64.322,64.32425,64.31,2347,2019-05-22 10:00:00
205,USDRUB_i,64.329,64.298,64.238,64.354,64.29599999999999,64.29666666666667,64.297,64.30475,1682,2019-05-22 11:00:00
206,USDRUB_i,64.298,64.111,64.109,64.3,64.2045,64.17333333333333,64.15775,64.2045,2127,2019-05-22 12:00:00
207,USDRUB_i,64.111,64.08,64.049,64.125,64.087,64.08466666666668,64.0835,64.09125,1330,2019-05-22 13:00:00
208,USDRUB_i,64.081,64.151,64.074,64.178,64.126,64.13433333333334,64.13850000000001,64.12100000000001,1253,2019-05-22 14:00:00
209,USDRUB_i,64.154,64.129,64.111,64.186,64.14850000000001,64.14200000000001,64.13875000000002,64.14500000000001,1619,2019-05-22 15:00:00
210,USDRUB_i,64.129,64.161,64.116,64.188,64.152,64.155,64.1565,64.1485,1947,2019-05-22 16:00:00
211,USDRUB_i,64.161,64.211,64.154,64.218,64.186,64.19433333333335,64.19850000000001,64.186,1793,2019-05-22 17:00:00
212,USDRUB_i,64.208,64.248,64.189,64.263,64.226,64.23333333333333,64.237,64.227,956,2019-05-22 18:00:00
