,CADJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
51,CADJPY_i,80.273,80.233,80.21,80.297,80.2535,80.24666666666667,80.24325,80.25325000000001,1483,2020-12-23 02:00:00
52,CADJPY_i,80.233,80.254,80.213,80.295,80.25399999999999,80.254,80.254,80.24875,1546,2020-12-23 03:00:00
53,CADJPY_i,80.253,80.258,80.227,80.289,80.25800000000001,80.258,80.258,80.25675,975,2020-12-23 04:00:00
54,CADJPY_i,80.258,80.293,80.247,80.306,80.2765,80.282,80.28475,80.276,874,2020-12-23 05:00:00
55,CADJPY_i,80.293,80.243,80.239,80.293,80.266,80.25833333333334,80.25450000000001,80.267,915,2020-12-23 06:00:00
56,CADJPY_i,80.241,80.209,80.206,80.255,80.2305,80.22333333333334,80.21975,80.22775,703,2020-12-23 07:00:00
57,CADJPY_i,80.206,80.215,80.206,80.233,80.21950000000001,80.218,80.21725,80.215,625,2020-12-23 08:00:00
58,CADJPY_i,80.215,80.211,80.181,80.26,80.2205,80.21733333333333,80.21575,80.21674999999999,1453,2020-12-23 09:00:00
59,CADJPY_i,80.208,80.268,80.196,80.297,80.2465,80.25366666666666,80.25725,80.24225,1977,2020-12-23 10:00:00
60,CADJPY_i,80.268,80.328,80.261,80.35,80.3055,80.313,80.31675,80.30175,1620,2020-12-23 11:00:00
61,CADJPY_i,80.329,80.353,80.309,80.367,80.338,80.343,80.3455,80.3395,1245,2020-12-23 12:00:00
62,CADJPY_i,80.353,80.325,80.298,80.378,80.338,80.33366666666666,80.33149999999999,80.3385,1283,2020-12-23 13:00:00
63,CADJPY_i,80.328,80.324,80.311,80.374,80.3425,80.33633333333334,80.33325,80.33425,1133,2020-12-23 14:00:00
64,CADJPY_i,80.324,80.338,80.316,80.403,80.3595,80.35233333333333,80.34875,80.34525,1959,2020-12-23 15:00:00
65,CADJPY_i,80.334,80.448,80.329,80.496,80.4125,80.42433333333332,80.43024999999999,80.40174999999999,3186,2020-12-23 16:00:00
66,CADJPY_i,80.449,80.53,80.381,80.55,80.46549999999999,80.487,80.49775,80.47749999999999,2848,2020-12-23 17:00:00
67,CADJPY_i,80.53,80.601,80.517,80.638,80.5775,80.58533333333334,80.58924999999999,80.5715,1687,2020-12-23 18:00:00
68,CADJPY_i,80.601,80.666,80.601,80.692,80.6465,80.653,80.65625,80.64,1312,2020-12-23 19:00:00
69,CADJPY_i,80.666,80.579,80.579,80.685,80.632,80.61433333333333,80.6055,80.62725,916,2020-12-23 20:00:00
70,CADJPY_i,80.579,80.58,80.53,80.641,80.5855,80.58366666666666,80.58274999999999,80.5825,938,2020-12-23 21:00:00
71,CADJPY_i,80.58,80.513,80.512,80.58,80.54599999999999,80.535,80.5295,80.54625,953,2020-12-23 22:00:00
72,CADJPY_i,80.513,80.595,80.509,80.61,80.5595,80.57133333333333,80.57724999999999,80.55675,887,2020-12-23 23:00:00
73,CADJPY_i,80.556,80.543,80.518,80.575,80.54650000000001,80.54533333333335,80.54475000000001,80.548,319,2020-12-24 00:00:00
74,CADJPY_i,80.536,80.591,80.522,80.601,80.5615,80.57133333333333,80.57625,80.5625,536,2020-12-24 01:00:00
75,CADJPY_i,80.589,80.616,80.566,80.642,80.604,80.608,80.61,80.60325,1445,2020-12-24 02:00:00
76,CADJPY_i,80.613,80.656,80.595,80.685,80.64,80.64533333333334,80.648,80.63725,1387,2020-12-24 03:00:00
77,CADJPY_i,80.656,80.596,80.594,80.675,80.6345,80.62166666666667,80.61525,80.63025,894,2020-12-24 04:00:00
78,CADJPY_i,80.596,80.586,80.542,80.62,80.581,80.58266666666667,80.5835,80.586,773,2020-12-24 05:00:00
79,CADJPY_i,80.586,80.586,80.568,80.621,80.5945,80.59166666666665,80.59025,80.59025,763,2020-12-24 06:00:00
80,CADJPY_i,80.587,80.576,80.551,80.595,80.57300000000001,80.574,80.5745,80.57725,682,2020-12-24 07:00:00
81,CADJPY_i,80.578,80.588,80.566,80.601,80.5835,80.585,80.58574999999999,80.58324999999999,630,2020-12-24 08:00:00
82,CADJPY_i,80.589,80.593,80.578,80.638,80.608,80.60300000000001,80.60050000000001,80.5995,1022,2020-12-24 09:00:00
83,CADJPY_i,80.591,80.615,80.582,80.708,80.645,80.63499999999999,80.63,80.624,1266,2020-12-24 10:00:00
84,CADJPY_i,80.617,80.715,80.596,80.734,80.66499999999999,80.68166666666666,80.69,80.6655,1508,2020-12-24 11:00:00
85,CADJPY_i,80.715,80.693,80.68,80.788,80.73400000000001,80.72033333333333,80.7135,80.719,1322,2020-12-24 12:00:00
86,CADJPY_i,80.693,80.735,80.66,80.738,80.699,80.711,80.717,80.70649999999999,901,2020-12-24 13:00:00
87,CADJPY_i,80.735,80.689,80.668,80.743,80.7055,80.7,80.69725,80.70875,965,2020-12-24 14:00:00
88,CADJPY_i,80.695,80.74,80.648,80.749,80.6985,80.71233333333333,80.71925,80.708,1146,2020-12-24 15:00:00
89,CADJPY_i,80.736,80.821,80.724,80.832,80.77799999999999,80.79233333333333,80.7995,80.77825,1371,2020-12-24 16:00:00
90,CADJPY_i,80.821,80.681,80.639,80.863,80.751,80.72766666666666,80.716,80.751,1523,2020-12-24 17:00:00
91,CADJPY_i,80.681,80.791,80.672,80.827,80.7495,80.76333333333334,80.77025,80.74275,877,2020-12-24 18:00:00
92,CADJPY_i,80.791,80.876,80.754,80.879,80.8165,80.83633333333334,80.84625,80.825,706,2020-12-24 19:00:00
93,CADJPY_i,80.876,80.691,80.677,80.89,80.7835,80.75266666666667,80.73725,80.7835,1241,2020-12-24 20:00:00
94,CADJPY_i,80.506,80.527,80.473,80.542,80.5075,80.514,80.51724999999999,80.512,251,2020-12-28 00:00:00
95,CADJPY_i,80.527,80.604,80.48,80.702,80.59100000000001,80.59533333333333,80.5975,80.57825,1006,2020-12-28 01:00:00
96,CADJPY_i,80.604,80.588,80.438,80.647,80.5425,80.55766666666666,80.56524999999999,80.56925,1713,2020-12-28 02:00:00
97,CADJPY_i,80.592,80.594,80.539,80.638,80.58850000000001,80.59033333333333,80.59125,80.59075,1676,2020-12-28 03:00:00
98,CADJPY_i,80.594,80.611,80.572,80.634,80.60300000000001,80.60566666666666,80.607,80.60275,981,2020-12-28 04:00:00
99,CADJPY_i,80.611,80.56,80.552,80.635,80.5935,80.58233333333334,80.57675,80.5895,776,2020-12-28 05:00:00
100,CADJPY_i,80.562,80.591,80.517,80.604,80.56049999999999,80.57066666666667,80.57575,80.5685,669,2020-12-28 06:00:00
101,CADJPY_i,80.591,80.553,80.514,80.604,80.559,80.557,80.556,80.5655,776,2020-12-28 07:00:00
102,CADJPY_i,80.545,80.602,80.538,80.619,80.57849999999999,80.58633333333333,80.59025,80.576,875,2020-12-28 08:00:00
103,CADJPY_i,80.604,80.618,80.593,80.65,80.6215,80.62033333333333,80.61975,80.61625,784,2020-12-28 09:00:00
104,CADJPY_i,80.618,80.661,80.576,80.661,80.6185,80.63266666666667,80.63974999999999,80.62899999999999,1028,2020-12-28 10:00:00
105,CADJPY_i,80.661,80.707,80.655,80.722,80.6885,80.69466666666666,80.69775,80.68625,945,2020-12-28 11:00:00
106,CADJPY_i,80.705,80.665,80.629,80.715,80.672,80.66966666666667,80.66850000000001,80.6785,1564,2020-12-28 12:00:00
107,CADJPY_i,80.664,80.706,80.648,80.712,80.68,80.68866666666668,80.69300000000001,80.6825,1740,2020-12-28 13:00:00
108,CADJPY_i,80.707,80.684,80.637,80.707,80.672,80.676,80.678,80.68375,1307,2020-12-28 14:00:00
109,CADJPY_i,80.684,80.724,80.672,80.759,80.71549999999999,80.71833333333332,80.71974999999999,80.70974999999999,1550,2020-12-28 15:00:00
110,CADJPY_i,80.728,80.779,80.728,80.82,80.774,80.77566666666667,80.7765,80.76375,1505,2020-12-28 16:00:00
111,CADJPY_i,80.779,80.672,80.611,80.791,80.701,80.69133333333333,80.6865,80.71324999999999,1886,2020-12-28 17:00:00
112,CADJPY_i,80.67,80.662,80.645,80.694,80.6695,80.667,80.66575,80.66775,1547,2020-12-28 18:00:00
113,CADJPY_i,80.662,80.712,80.652,80.731,80.69149999999999,80.69833333333332,80.70174999999999,80.68924999999999,1134,2020-12-28 19:00:00
114,CADJPY_i,80.712,80.746,80.669,80.784,80.7265,80.733,80.73625,80.72775,859,2020-12-28 20:00:00
115,CADJPY_i,80.743,80.835,80.724,80.839,80.7815,80.79933333333332,80.80824999999999,80.78524999999999,878,2020-12-28 21:00:00
116,CADJPY_i,80.835,80.816,80.79,80.844,80.81700000000001,80.81666666666668,80.8165,80.82125,965,2020-12-28 22:00:00
117,CADJPY_i,80.817,80.754,80.754,80.817,80.7855,80.77499999999999,80.76975,80.7855,696,2020-12-28 23:00:00
118,CADJPY_i,80.72,80.752,80.681,80.805,80.743,80.746,80.7475,80.73949999999999,780,2020-12-29 00:00:00
119,CADJPY_i,80.75,80.728,80.699,80.78,80.73949999999999,80.73566666666666,80.73375,80.73925,804,2020-12-29 01:00:00
120,CADJPY_i,80.728,80.818,80.726,80.828,80.777,80.79066666666667,80.7975,80.775,1469,2020-12-29 02:00:00
121,CADJPY_i,80.816,80.836,80.791,80.844,80.8175,80.82366666666667,80.82675,80.82175000000001,1159,2020-12-29 03:00:00
122,CADJPY_i,80.842,80.84,80.815,80.864,80.8395,80.83966666666667,80.83975000000001,80.84025,1043,2020-12-29 04:00:00
123,CADJPY_i,80.839,80.816,80.771,80.846,80.80850000000001,80.811,80.81225,80.81800000000001,971,2020-12-29 05:00:00
124,CADJPY_i,80.814,80.822,80.785,80.845,80.815,80.81733333333334,80.8185,80.81649999999999,798,2020-12-29 06:00:00
125,CADJPY_i,80.822,80.848,80.8,80.848,80.824,80.832,80.836,80.8295,676,2020-12-29 07:00:00
126,CADJPY_i,80.848,80.848,80.841,80.886,80.86349999999999,80.85833333333333,80.85575,80.85575,712,2020-12-29 08:00:00
127,CADJPY_i,80.846,80.876,80.831,80.895,80.863,80.86733333333333,80.8695,80.862,978,2020-12-29 09:00:00
128,CADJPY_i,80.876,80.834,80.826,80.897,80.8615,80.85233333333333,80.84775,80.85825,1366,2020-12-29 10:00:00
129,CADJPY_i,80.831,80.889,80.817,80.89,80.8535,80.86533333333334,80.87125,80.85675,1291,2020-12-29 11:00:00
130,CADJPY_i,80.89,80.902,80.882,80.925,80.90350000000001,80.903,80.90275,80.89975,1261,2020-12-29 12:00:00
131,CADJPY_i,80.902,80.882,80.863,80.944,80.90350000000001,80.89633333333335,80.89275,80.89775,1287,2020-12-29 13:00:00
132,CADJPY_i,80.884,80.898,80.866,80.935,80.9005,80.89966666666666,80.89925,80.89574999999999,961,2020-12-29 14:00:00
133,CADJPY_i,80.898,80.987,80.886,81.037,80.9615,80.97,80.97425,80.952,1740,2020-12-29 15:00:00
134,CADJPY_i,80.987,80.907,80.864,81.023,80.9435,80.93133333333333,80.92524999999999,80.94524999999999,2417,2020-12-29 16:00:00
135,CADJPY_i,80.905,80.925,80.816,80.955,80.88550000000001,80.89866666666667,80.90525000000001,80.90025,2968,2020-12-29 17:00:00
136,CADJPY_i,80.925,80.895,80.824,80.954,80.889,80.891,80.892,80.8995,1809,2020-12-29 18:00:00
137,CADJPY_i,80.893,80.773,80.764,80.933,80.8485,80.82333333333334,80.81075,80.84075,1409,2020-12-29 19:00:00
138,CADJPY_i,80.773,80.812,80.757,80.828,80.7925,80.79899999999999,80.80225,80.79249999999999,1201,2020-12-29 20:00:00
139,CADJPY_i,80.812,80.793,80.776,80.835,80.8055,80.80133333333333,80.79925,80.804,1444,2020-12-29 21:00:00
140,CADJPY_i,80.793,80.786,80.772,80.83,80.801,80.796,80.7935,80.79525000000001,1100,2020-12-29 22:00:00
141,CADJPY_i,80.788,80.79,80.754,80.801,80.7775,80.78166666666668,80.78375000000001,80.78325000000001,539,2020-12-29 23:00:00
142,CADJPY_i,80.799,80.749,80.728,80.816,80.77199999999999,80.76433333333333,80.7605,80.773,521,2020-12-30 00:00:00
143,CADJPY_i,80.749,80.751,80.73,80.791,80.76050000000001,80.75733333333334,80.75575,80.75525,564,2020-12-30 01:00:00
144,CADJPY_i,80.753,80.768,80.695,80.839,80.767,80.76733333333333,80.7675,80.76375,1721,2020-12-30 02:00:00
145,CADJPY_i,80.767,80.721,80.708,80.813,80.76050000000001,80.74733333333334,80.74075,80.75225,1729,2020-12-30 03:00:00
146,CADJPY_i,80.722,80.733,80.711,80.755,80.733,80.733,80.733,80.73025,1006,2020-12-30 04:00:00
147,CADJPY_i,80.733,80.742,80.69,80.752,80.721,80.72800000000001,80.73150000000001,80.72925000000001,939,2020-12-30 05:00:00
148,CADJPY_i,80.744,80.75,80.735,80.792,80.7635,80.759,80.75675,80.75524999999999,735,2020-12-30 06:00:00
149,CADJPY_i,80.75,80.76,80.746,80.812,80.779,80.77266666666667,80.7695,80.767,996,2020-12-30 07:00:00
150,CADJPY_i,80.761,80.763,80.742,80.78,80.761,80.76166666666667,80.762,80.7615,800,2020-12-30 08:00:00
151,CADJPY_i,80.761,80.744,80.729,80.801,80.765,80.758,80.75450000000001,80.75874999999999,977,2020-12-30 09:00:00
152,CADJPY_i,80.745,80.676,80.643,80.776,80.70949999999999,80.69833333333332,80.69274999999999,80.71,1560,2020-12-30 10:00:00
153,CADJPY_i,80.676,80.635,80.596,80.694,80.64500000000001,80.64166666666667,80.64,80.65025,1184,2020-12-30 11:00:00
154,CADJPY_i,80.635,80.684,80.62,80.691,80.6555,80.665,80.66975,80.6575,1177,2020-12-30 12:00:00
155,CADJPY_i,80.684,80.718,80.658,80.738,80.69800000000001,80.70466666666668,80.70800000000001,80.6995,1438,2020-12-30 13:00:00
156,CADJPY_i,80.718,80.622,80.6,80.718,80.65899999999999,80.64666666666666,80.6405,80.6645,1215,2020-12-30 14:00:00
157,CADJPY_i,80.619,80.54,80.516,80.645,80.5805,80.56700000000001,80.56025000000001,80.58000000000001,1503,2020-12-30 15:00:00
158,CADJPY_i,80.543,80.64,80.531,80.659,80.595,80.61,80.61749999999999,80.59325,2191,2020-12-30 16:00:00
159,CADJPY_i,80.64,80.916,80.637,80.939,80.788,80.83066666666666,80.852,80.783,2677,2020-12-30 17:00:00
160,CADJPY_i,80.917,80.929,80.875,81.02,80.94749999999999,80.94133333333333,80.93825,80.93525,1778,2020-12-30 18:00:00
161,CADJPY_i,80.929,80.865,80.845,80.947,80.896,80.88566666666667,80.8805,80.8965,1010,2020-12-30 19:00:00
162,CADJPY_i,80.868,80.87,80.836,80.899,80.8675,80.86833333333334,80.86875,80.86825,754,2020-12-30 20:00:00
163,CADJPY_i,80.869,80.886,80.853,80.899,80.876,80.87933333333334,80.881,80.87675,932,2020-12-30 21:00:00
164,CADJPY_i,80.886,80.893,80.844,80.902,80.87299999999999,80.87966666666667,80.883,80.88125,728,2020-12-30 22:00:00
165,CADJPY_i,80.893,80.901,80.893,80.965,80.929,80.91966666666667,80.915,80.91300000000001,619,2020-12-30 23:00:00
166,CADJPY_i,80.837,80.892,80.773,80.9,80.8365,80.855,80.86425,80.8505,446,2020-12-31 00:00:00
167,CADJPY_i,80.897,80.854,80.848,80.937,80.8925,80.87966666666667,80.87325,80.884,508,2020-12-31 01:00:00
168,CADJPY_i,80.854,80.903,80.841,80.935,80.888,80.89300000000001,80.89550000000001,80.88325,874,2020-12-31 02:00:00
169,CADJPY_i,80.903,80.925,80.881,80.931,80.906,80.91233333333334,80.91550000000001,80.91000000000001,919,2020-12-31 03:00:00
170,CADJPY_i,80.925,80.902,80.863,80.938,80.9005,80.901,80.90124999999999,80.907,991,2020-12-31 04:00:00
171,CADJPY_i,80.904,80.931,80.879,80.943,80.911,80.91766666666666,80.92099999999999,80.91425,824,2020-12-31 05:00:00
172,CADJPY_i,80.93,80.909,80.899,80.944,80.92150000000001,80.91733333333333,80.91525,80.9205,573,2020-12-31 06:00:00
173,CADJPY_i,80.91,80.918,80.902,80.943,80.9225,80.921,80.92025000000001,80.91825,570,2020-12-31 07:00:00
174,CADJPY_i,80.916,80.93,80.895,80.944,80.9195,80.923,80.92475,80.92125,711,2020-12-31 08:00:00
175,CADJPY_i,80.926,80.853,80.843,80.941,80.892,80.879,80.8725,80.89075,1159,2020-12-31 09:00:00
176,CADJPY_i,80.852,80.921,80.842,80.994,80.918,80.919,80.9195,80.90225000000001,1430,2020-12-31 10:00:00
177,CADJPY_i,80.923,80.775,80.758,80.928,80.84299999999999,80.82033333333332,80.809,80.846,1586,2020-12-31 11:00:00
178,CADJPY_i,80.778,80.854,80.778,80.878,80.828,80.83666666666666,80.841,80.822,1369,2020-12-31 12:00:00
179,CADJPY_i,80.854,80.928,80.838,80.966,80.90199999999999,80.91066666666666,80.91499999999999,80.89649999999999,1275,2020-12-31 13:00:00
180,CADJPY_i,80.926,80.824,80.802,80.926,80.864,80.85066666666667,80.84400000000001,80.8695,1255,2020-12-31 14:00:00
181,CADJPY_i,80.825,80.912,80.824,80.969,80.8965,80.90166666666667,80.90425,80.88250000000001,1362,2020-12-31 15:00:00
182,CADJPY_i,80.915,80.966,80.907,81.045,80.976,80.97266666666667,80.971,80.95825,1606,2020-12-31 16:00:00
183,CADJPY_i,80.966,81.021,80.924,81.092,81.00800000000001,81.01233333333334,81.01450000000001,81.00075000000001,2713,2020-12-31 17:00:00
184,CADJPY_i,81.019,80.891,80.883,81.053,80.96799999999999,80.94233333333334,80.9295,80.9615,1824,2020-12-31 18:00:00
185,CADJPY_i,80.894,80.883,80.846,80.917,80.8815,80.882,80.88225,80.885,1185,2020-12-31 19:00:00
186,CADJPY_i,80.882,80.914,80.881,80.951,80.916,80.91533333333332,80.91499999999999,80.907,848,2020-12-31 20:00:00
187,CADJPY_i,81.011,81.026,80.978,81.095,81.03649999999999,81.033,81.03125,81.0275,327,2021-01-04 00:00:00
188,CADJPY_i,81.026,81.125,80.973,81.18,81.07650000000001,81.09266666666667,81.10075,81.07600000000001,1421,2021-01-04 01:00:00
189,CADJPY_i,81.125,80.927,80.871,81.131,81.001,80.97633333333334,80.96400000000001,81.01350000000001,1883,2021-01-04 02:00:00
190,CADJPY_i,80.927,81.082,80.918,81.1,81.009,81.03333333333333,81.0455,81.00675,1709,2021-01-04 03:00:00
191,CADJPY_i,81.082,81.063,81.038,81.104,81.071,81.06833333333333,81.067,81.07175,1360,2021-01-04 04:00:00
192,CADJPY_i,81.062,81.053,81.038,81.102,81.07,81.06433333333332,81.0615,81.06375,917,2021-01-04 05:00:00
193,CADJPY_i,81.051,81.055,81.037,81.09,81.0635,81.06066666666668,81.05925,81.05825,836,2021-01-04 06:00:00
194,CADJPY_i,81.056,81.045,81.018,81.083,81.0505,81.04866666666668,81.04775000000001,81.0505,996,2021-01-04 07:00:00
195,CADJPY_i,81.045,81.072,81.037,81.105,81.071,81.07133333333333,81.0715,81.06475,1171,2021-01-04 08:00:00
196,CADJPY_i,81.074,81.043,80.973,81.121,81.047,81.04566666666666,81.045,81.05275,1721,2021-01-04 09:00:00
197,CADJPY_i,81.043,81.024,80.921,81.051,80.986,80.99866666666667,81.005,81.00975,2267,2021-01-04 10:00:00
198,CADJPY_i,81.02,81.041,80.971,81.057,81.01400000000001,81.02300000000001,81.0275,81.02225,1739,2021-01-04 11:00:00
199,CADJPY_i,81.041,81.068,81.028,81.091,81.0595,81.06233333333334,81.06375,81.057,1803,2021-01-04 12:00:00
200,CADJPY_i,81.068,81.054,81.036,81.118,81.077,81.06933333333333,81.0655,81.069,1716,2021-01-04 13:00:00
201,CADJPY_i,81.053,81.03,80.988,81.091,81.0395,81.03633333333333,81.03475,81.04050000000001,1804,2021-01-04 14:00:00
202,CADJPY_i,81.03,81.108,80.986,81.122,81.054,81.072,81.081,81.0615,2059,2021-01-04 15:00:00
203,CADJPY_i,81.108,81.072,80.984,81.129,81.0565,81.06166666666667,81.06425,81.07325,3345,2021-01-04 16:00:00
204,CADJPY_i,81.075,80.946,80.903,81.152,81.0275,81.00033333333333,80.98675,81.019,3636,2021-01-04 17:00:00
205,CADJPY_i,80.946,80.697,80.697,80.946,80.8215,80.78,80.75925000000001,80.8215,3200,2021-01-04 18:00:00
206,CADJPY_i,80.703,80.706,80.586,80.737,80.66149999999999,80.67633333333333,80.68375,80.68299999999999,2573,2021-01-04 19:00:00
207,CADJPY_i,80.706,80.735,80.661,80.765,80.713,80.72033333333333,80.724,80.71675,1651,2021-01-04 20:00:00
208,CADJPY_i,80.735,80.705,80.656,80.753,80.7045,80.70466666666665,80.70474999999999,80.71225,1488,2021-01-04 21:00:00
209,CADJPY_i,80.707,80.686,80.658,80.722,80.69,80.68866666666666,80.688,80.69325,2125,2021-01-04 22:00:00
210,CADJPY_i,80.685,80.695,80.626,80.725,80.6755,80.682,80.68525,80.68275,1007,2021-01-04 23:00:00
211,CADJPY_i,80.649,80.631,80.569,80.684,80.6265,80.628,80.62875,80.63325,550,2021-01-05 00:00:00
212,CADJPY_i,80.631,80.673,80.613,80.675,80.644,80.65366666666667,80.6585,80.648,1613,2021-01-05 01:00:00
