,GBPNZD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
55,GBPNZD_i,1.90042,1.89946,1.89887,1.9010099999999999,1.89994,1.8997799999999998,1.8996999999999997,1.89994,1974,2020-12-23 06:00:00
56,GBPNZD_i,1.89946,1.90021,1.89886,1.90068,1.89977,1.8999166666666667,1.8999899999999998,1.8998024999999998,1235,2020-12-23 07:00:00
57,GBPNZD_i,1.90018,1.90127,1.90008,1.90188,1.9009800000000001,1.9010766666666667,1.9011250000000002,1.9008525,1199,2020-12-23 08:00:00
58,GBPNZD_i,1.90126,1.89716,1.8968099999999999,1.90246,1.899635,1.8988099999999999,1.8983974999999997,1.8994224999999998,2766,2020-12-23 09:00:00
59,GBPNZD_i,1.89714,1.8956499999999998,1.8950900000000002,1.89906,1.897075,1.8966,1.8963625,1.896735,3102,2020-12-23 10:00:00
60,GBPNZD_i,1.89564,1.89445,1.89246,1.89654,1.8944999999999999,1.8944833333333333,1.894475,1.8947725,2910,2020-12-23 11:00:00
61,GBPNZD_i,1.89453,1.8944100000000001,1.89291,1.89618,1.894545,1.8945,1.8944775000000003,1.8945075,2742,2020-12-23 12:00:00
62,GBPNZD_i,1.8944100000000001,1.89421,1.8927399999999999,1.8952200000000001,1.89398,1.8940566666666667,1.894095,1.894145,2325,2020-12-23 13:00:00
63,GBPNZD_i,1.8942,1.8965999999999998,1.8937300000000001,1.89697,1.89535,1.8957666666666668,1.895975,1.895375,2161,2020-12-23 14:00:00
64,GBPNZD_i,1.8965800000000002,1.90297,1.89473,1.90401,1.89937,1.90057,1.90117,1.8995725,3864,2020-12-23 15:00:00
65,GBPNZD_i,1.90296,1.9056899999999999,1.90215,1.9075199999999999,1.9048349999999998,1.90512,1.9052624999999999,1.90458,5919,2020-12-23 16:00:00
66,GBPNZD_i,1.90543,1.90746,1.9032900000000001,1.91004,1.906665,1.90693,1.9070624999999999,1.906555,5333,2020-12-23 17:00:00
67,GBPNZD_i,1.9074499999999999,1.90258,1.89853,1.90829,1.90341,1.9031333333333336,1.9029950000000002,1.9042125,4106,2020-12-23 18:00:00
68,GBPNZD_i,1.90258,1.90056,1.8982299999999999,1.90421,1.90122,1.9009999999999998,1.90089,1.901395,2866,2020-12-23 19:00:00
69,GBPNZD_i,1.90053,1.90299,1.90046,1.90459,1.902525,1.9026800000000001,1.9027575,1.9021425,2243,2020-12-23 20:00:00
70,GBPNZD_i,1.90299,1.9012799999999999,1.90049,1.90303,1.90176,1.9016,1.9015199999999999,1.9019475,1793,2020-12-23 21:00:00
71,GBPNZD_i,1.90064,1.9014799999999998,1.8992,1.9016899999999999,1.900445,1.90079,1.9009624999999999,1.9007525,1983,2020-12-23 22:00:00
72,GBPNZD_i,1.90152,1.9015499999999999,1.89831,1.9026800000000001,1.900495,1.9008466666666666,1.9010224999999998,1.9010150000000001,1364,2020-12-23 23:00:00
73,GBPNZD_i,1.9001700000000001,1.9029099999999999,1.9001700000000001,1.9049800000000001,1.9025750000000001,1.9026866666666666,1.9027425,1.9020575,566,2020-12-24 00:00:00
74,GBPNZD_i,1.9028800000000001,1.9026800000000001,1.90201,1.904,1.9030049999999998,1.9028966666666667,1.9028425,1.9028925,821,2020-12-24 01:00:00
75,GBPNZD_i,1.9027500000000002,1.90461,1.90222,1.90497,1.9035950000000001,1.9039333333333335,1.9041025,1.9036375,1779,2020-12-24 02:00:00
76,GBPNZD_i,1.90457,1.9056,1.90412,1.90709,1.905605,1.9056033333333333,1.9056024999999999,1.905345,2604,2020-12-24 03:00:00
77,GBPNZD_i,1.9056,1.90841,1.9055900000000001,1.9088699999999998,1.90723,1.9076233333333334,1.90782,1.9071175,2328,2020-12-24 04:00:00
78,GBPNZD_i,1.90832,1.9073600000000002,1.90698,1.9093900000000001,1.908185,1.90791,1.9077725,1.9080125,2500,2020-12-24 05:00:00
79,GBPNZD_i,1.90737,1.90974,1.90733,1.9100000000000001,1.908665,1.9090233333333335,1.9092025000000001,1.9086100000000001,1855,2020-12-24 06:00:00
80,GBPNZD_i,1.90974,1.90995,1.9095900000000001,1.9106999999999998,1.910145,1.91008,1.9100475000000001,1.909995,1100,2020-12-24 07:00:00
81,GBPNZD_i,1.90994,1.90951,1.9079700000000002,1.91028,1.909125,1.9092533333333332,1.9093175,1.909425,1163,2020-12-24 08:00:00
82,GBPNZD_i,1.9092,1.9113099999999998,1.90794,1.91353,1.9107349999999999,1.9109266666666667,1.9110225,1.910495,2174,2020-12-24 09:00:00
83,GBPNZD_i,1.91139,1.91201,1.90845,1.91322,1.910835,1.9112266666666666,1.9114225,1.9112675,2504,2020-12-24 10:00:00
84,GBPNZD_i,1.91201,1.91293,1.9096600000000001,1.9143,1.91198,1.9122966666666665,1.912455,1.9122249999999998,2497,2020-12-24 11:00:00
85,GBPNZD_i,1.91286,1.91291,1.9117899999999999,1.91394,1.912865,1.9128800000000001,1.9128875,1.912875,2495,2020-12-24 12:00:00
86,GBPNZD_i,1.9129,1.91014,1.9096600000000001,1.91453,1.912095,1.9114433333333334,1.9111175,1.9118075,2137,2020-12-24 13:00:00
87,GBPNZD_i,1.91014,1.91168,1.90852,1.91235,1.910435,1.91085,1.9110575,1.9106725,2290,2020-12-24 14:00:00
88,GBPNZD_i,1.91168,1.91141,1.9098199999999999,1.9125,1.91116,1.9112433333333332,1.911285,1.9113525,1760,2020-12-24 15:00:00
89,GBPNZD_i,1.9114200000000001,1.90886,1.9081299999999999,1.91394,1.911035,1.91031,1.9099475,1.9105875,2788,2020-12-24 16:00:00
90,GBPNZD_i,1.90886,1.9051,1.90285,1.90886,1.9058549999999999,1.9056033333333333,1.9054775,1.9064174999999999,3594,2020-12-24 17:00:00
91,GBPNZD_i,1.90511,1.90542,1.9045,1.9062999999999999,1.9054,1.9054066666666667,1.9054099999999998,1.9053325,1891,2020-12-24 18:00:00
92,GBPNZD_i,1.90541,1.9022000000000001,1.90191,1.9056,1.9037549999999999,1.9032366666666665,1.9029775,1.9037799999999998,1260,2020-12-24 19:00:00
93,GBPNZD_i,1.90206,1.9008699999999998,1.90018,1.90893,1.904555,1.9033266666666666,1.9027124999999998,1.90301,1126,2020-12-24 20:00:00
94,GBPNZD_i,1.9032499999999999,1.90636,1.9024,1.90723,1.9048150000000001,1.9053300000000002,1.9055875000000002,1.9048100000000001,228,2020-12-28 00:00:00
95,GBPNZD_i,1.90636,1.90635,1.90359,1.9075199999999999,1.9055549999999999,1.90582,1.9059525,1.905955,1307,2020-12-28 01:00:00
96,GBPNZD_i,1.90635,1.90282,1.90204,1.90646,1.90425,1.9037733333333333,1.903535,1.9044174999999999,2143,2020-12-28 02:00:00
97,GBPNZD_i,1.90282,1.90231,1.90195,1.90411,1.90303,1.9027900000000002,1.90267,1.9027975000000001,1932,2020-12-28 03:00:00
98,GBPNZD_i,1.90231,1.90172,1.9009,1.9025699999999999,1.901735,1.90173,1.9017275,1.901875,1424,2020-12-28 04:00:00
99,GBPNZD_i,1.90172,1.90369,1.90164,1.90391,1.902775,1.90308,1.9032325,1.90274,1163,2020-12-28 05:00:00
100,GBPNZD_i,1.90369,1.9039700000000002,1.9027500000000002,1.9039700000000002,1.9033600000000002,1.9035633333333335,1.9036650000000002,1.9035950000000001,907,2020-12-28 06:00:00
101,GBPNZD_i,1.9039700000000002,1.90327,1.9026399999999999,1.90421,1.903425,1.9033733333333334,1.9033475,1.9035225,963,2020-12-28 07:00:00
102,GBPNZD_i,1.9032499999999999,1.90072,1.90048,1.9039899999999998,1.902235,1.90173,1.9014775,1.90211,1201,2020-12-28 08:00:00
103,GBPNZD_i,1.90059,1.90052,1.89957,1.9015900000000001,1.9005800000000002,1.9005600000000002,1.9005500000000002,1.9005675000000002,1299,2020-12-28 09:00:00
104,GBPNZD_i,1.90052,1.8991799999999999,1.89856,1.90233,1.900445,1.9000233333333334,1.8998125,1.9001475,1998,2020-12-28 10:00:00
105,GBPNZD_i,1.8991799999999999,1.90004,1.8979300000000001,1.90073,1.89933,1.8995666666666666,1.8996849999999998,1.89947,1952,2020-12-28 11:00:00
106,GBPNZD_i,1.89974,1.89575,1.8944800000000002,1.9003299999999999,1.897405,1.8968533333333333,1.8965774999999998,1.8975749999999998,3037,2020-12-28 12:00:00
107,GBPNZD_i,1.89575,1.89927,1.89486,1.89964,1.89725,1.8979233333333336,1.89826,1.89738,2558,2020-12-28 13:00:00
108,GBPNZD_i,1.8992499999999999,1.89833,1.89611,1.89942,1.8977650000000001,1.8979533333333336,1.8980475,1.8982775000000003,2379,2020-12-28 14:00:00
109,GBPNZD_i,1.89821,1.90068,1.89736,1.9009399999999999,1.89915,1.89966,1.899915,1.8992974999999999,2801,2020-12-28 15:00:00
110,GBPNZD_i,1.9007,1.89916,1.8984999999999999,1.9010099999999999,1.8997549999999999,1.8995566666666666,1.8994575,1.8998425,2725,2020-12-28 16:00:00
111,GBPNZD_i,1.89916,1.89585,1.89417,1.8997199999999999,1.8969449999999999,1.89658,1.8963975,1.897225,3305,2020-12-28 17:00:00
112,GBPNZD_i,1.89591,1.8956,1.8951500000000001,1.8974199999999999,1.896285,1.8960566666666665,1.8959424999999999,1.8960199999999998,2556,2020-12-28 18:00:00
113,GBPNZD_i,1.8955899999999999,1.8950399999999998,1.8940000000000001,1.8964400000000001,1.8952200000000001,1.89516,1.89513,1.8952675,2242,2020-12-28 19:00:00
114,GBPNZD_i,1.8949099999999999,1.89547,1.89433,1.89669,1.89551,1.8954966666666666,1.8954900000000001,1.89535,1548,2020-12-28 20:00:00
115,GBPNZD_i,1.89547,1.89325,1.89316,1.89568,1.89442,1.89403,1.8938350000000002,1.89439,1404,2020-12-28 21:00:00
116,GBPNZD_i,1.8931,1.8920599999999999,1.89174,1.8942700000000001,1.893005,1.89269,1.8925325,1.8927925,1291,2020-12-28 22:00:00
117,GBPNZD_i,1.89195,1.89411,1.89168,1.89432,1.893,1.89337,1.893555,1.8930150000000001,791,2020-12-28 23:00:00
118,GBPNZD_i,1.8929200000000002,1.89422,1.89173,1.89445,1.89309,1.8934666666666666,1.8936549999999999,1.89333,1904,2020-12-29 00:00:00
119,GBPNZD_i,1.8943400000000001,1.8941,1.89302,1.89561,1.894315,1.894243333333333,1.8942074999999998,1.8942674999999998,1027,2020-12-29 01:00:00
120,GBPNZD_i,1.89412,1.89338,1.89287,1.8942700000000001,1.89357,1.8935066666666664,1.893475,1.89366,1772,2020-12-29 02:00:00
121,GBPNZD_i,1.89336,1.8936,1.89293,1.89426,1.893595,1.8935966666666666,1.8935975,1.8935374999999999,1752,2020-12-29 03:00:00
122,GBPNZD_i,1.8936,1.89386,1.89158,1.89404,1.8928099999999999,1.89316,1.893335,1.89327,2297,2020-12-29 04:00:00
123,GBPNZD_i,1.89386,1.89426,1.8927399999999999,1.89455,1.8936449999999998,1.8938499999999998,1.8939525,1.8938525,2072,2020-12-29 05:00:00
124,GBPNZD_i,1.8942299999999999,1.89435,1.8938000000000001,1.89564,1.89472,1.8945966666666667,1.894535,1.894505,1320,2020-12-29 06:00:00
125,GBPNZD_i,1.89435,1.8932099999999998,1.8930099999999999,1.8947,1.8938549999999998,1.8936399999999998,1.8935324999999998,1.8938175,1587,2020-12-29 07:00:00
126,GBPNZD_i,1.8932099999999998,1.89216,1.89086,1.8934600000000001,1.89216,1.8921599999999998,1.89216,1.8924225,1419,2020-12-29 08:00:00
127,GBPNZD_i,1.89238,1.89625,1.8914900000000001,1.8963,1.893895,1.8946800000000001,1.8950725000000002,1.8941050000000001,1999,2020-12-29 09:00:00
128,GBPNZD_i,1.8962599999999998,1.89348,1.8928500000000001,1.89698,1.8949150000000001,1.8944366666666668,1.8941975000000002,1.8948925,2626,2020-12-29 10:00:00
129,GBPNZD_i,1.8936,1.88848,1.8884699999999999,1.89413,1.8913,1.89036,1.8898899999999998,1.89117,2457,2020-12-29 11:00:00
130,GBPNZD_i,1.88848,1.89066,1.88848,1.89176,1.89012,1.8902999999999999,1.89039,1.8898449999999998,2264,2020-12-29 12:00:00
131,GBPNZD_i,1.89066,1.8921999999999999,1.89021,1.89418,1.892195,1.8921966666666667,1.8921975,1.8918125,2454,2020-12-29 13:00:00
132,GBPNZD_i,1.89223,1.88913,1.88895,1.8930799999999999,1.891015,1.8903866666666664,1.8900724999999998,1.8908475,2362,2020-12-29 14:00:00
133,GBPNZD_i,1.88916,1.88683,1.88683,1.8904,1.8886150000000002,1.88802,1.8877225,1.888305,2475,2020-12-29 15:00:00
134,GBPNZD_i,1.8868800000000001,1.88624,1.88497,1.8878300000000001,1.8864,1.8863466666666666,1.88632,1.8864800000000002,2777,2020-12-29 16:00:00
135,GBPNZD_i,1.88626,1.88504,1.88361,1.88687,1.88524,1.8851733333333334,1.88514,1.885445,4398,2020-12-29 17:00:00
136,GBPNZD_i,1.88491,1.88635,1.8840599999999998,1.88727,1.885665,1.8858933333333334,1.8860075,1.8856475000000001,3044,2020-12-29 18:00:00
137,GBPNZD_i,1.88638,1.8850799999999999,1.8840400000000002,1.88687,1.885455,1.88533,1.8852674999999999,1.8855925,2567,2020-12-29 19:00:00
138,GBPNZD_i,1.88476,1.88532,1.88476,1.8861400000000001,1.88545,1.8854066666666667,1.885385,1.885245,1830,2020-12-29 20:00:00
139,GBPNZD_i,1.88536,1.88703,1.8851200000000001,1.88828,1.8867,1.8868099999999999,1.886865,1.8864475,1394,2020-12-29 21:00:00
140,GBPNZD_i,1.88703,1.88884,1.8869799999999999,1.8897599999999999,1.8883699999999999,1.8885266666666667,1.888605,1.8881525000000001,1227,2020-12-29 22:00:00
141,GBPNZD_i,1.88868,1.88891,1.88816,1.89008,1.8891200000000001,1.8890500000000001,1.889015,1.8889575,806,2020-12-29 23:00:00
142,GBPNZD_i,1.8854,1.88922,1.88517,1.8896,1.887385,1.8879966666666668,1.8883025,1.8873475,425,2020-12-30 00:00:00
143,GBPNZD_i,1.88918,1.88744,1.8857300000000001,1.88918,1.887455,1.88745,1.8874475,1.8878825,975,2020-12-30 01:00:00
144,GBPNZD_i,1.8873600000000001,1.88592,1.88497,1.88787,1.88642,1.8862533333333333,1.88617,1.88653,1692,2020-12-30 02:00:00
145,GBPNZD_i,1.88592,1.88672,1.88464,1.88712,1.88588,1.88616,1.8862999999999999,1.8860999999999999,3195,2020-12-30 03:00:00
146,GBPNZD_i,1.88672,1.88768,1.88547,1.888,1.8867349999999998,1.8870499999999997,1.8872074999999997,1.8869675,2181,2020-12-30 04:00:00
147,GBPNZD_i,1.88768,1.88626,1.8861400000000001,1.88818,1.8871600000000002,1.8868600000000002,1.88671,1.8870650000000002,1546,2020-12-30 05:00:00
148,GBPNZD_i,1.88632,1.8841,1.88357,1.88647,1.88502,1.8847133333333332,1.88456,1.8851149999999999,1564,2020-12-30 06:00:00
149,GBPNZD_i,1.88412,1.88529,1.88395,1.8855,1.884725,1.8849133333333334,1.8850075,1.8847150000000001,2241,2020-12-30 07:00:00
150,GBPNZD_i,1.88509,1.88344,1.8832200000000001,1.88572,1.88447,1.8841266666666667,1.883955,1.8843675,2249,2020-12-30 08:00:00
151,GBPNZD_i,1.88341,1.88427,1.88301,1.88647,1.88474,1.8845833333333335,1.884505,1.88429,2432,2020-12-30 09:00:00
152,GBPNZD_i,1.8843299999999998,1.88724,1.8838,1.8878599999999999,1.88583,1.8863,1.886535,1.8858074999999999,3335,2020-12-30 10:00:00
153,GBPNZD_i,1.88724,1.89053,1.88701,1.89071,1.88886,1.8894166666666667,1.8896950000000001,1.8888725000000002,2596,2020-12-30 11:00:00
154,GBPNZD_i,1.8906800000000001,1.8896899999999999,1.88818,1.8906800000000001,1.88943,1.8895166666666665,1.88956,1.8898074999999999,2557,2020-12-30 12:00:00
155,GBPNZD_i,1.8896899999999999,1.8910200000000001,1.88872,1.89201,1.890365,1.8905833333333335,1.8906925,1.89036,2397,2020-12-30 13:00:00
156,GBPNZD_i,1.8910200000000001,1.88886,1.88766,1.89153,1.889595,1.88935,1.8892275,1.8897675,2491,2020-12-30 14:00:00
157,GBPNZD_i,1.88886,1.88964,1.88773,1.89044,1.889085,1.8892699999999998,1.8893624999999998,1.8891674999999999,2697,2020-12-30 15:00:00
158,GBPNZD_i,1.8895300000000002,1.8912900000000001,1.8878300000000001,1.89229,1.89006,1.8904699999999999,1.8906749999999999,1.890235,4202,2020-12-30 16:00:00
159,GBPNZD_i,1.8912900000000001,1.88839,1.88631,1.89209,1.8892,1.88893,1.888795,1.88952,4280,2020-12-30 17:00:00
160,GBPNZD_i,1.8883999999999999,1.8872,1.8856600000000001,1.88882,1.88724,1.8872266666666668,1.8872200000000001,1.88752,2687,2020-12-30 18:00:00
161,GBPNZD_i,1.8872,1.88606,1.8859599999999999,1.8885,1.88723,1.88684,1.8866450000000001,1.88693,1900,2020-12-30 19:00:00
162,GBPNZD_i,1.88558,1.8879299999999999,1.88558,1.88816,1.88687,1.8872233333333333,1.8874,1.8868125,1084,2020-12-30 20:00:00
163,GBPNZD_i,1.8879299999999999,1.89008,1.88766,1.89036,1.8890099999999999,1.8893666666666666,1.889545,1.8890075,1078,2020-12-30 21:00:00
164,GBPNZD_i,1.8901,1.89107,1.88957,1.89192,1.890745,1.8908533333333333,1.8909075,1.8906649999999998,1122,2020-12-30 22:00:00
165,GBPNZD_i,1.8910900000000002,1.89021,1.88958,1.89119,1.890385,1.8903266666666667,1.8902975,1.8905175,838,2020-12-30 23:00:00
166,GBPNZD_i,1.8894,1.88947,1.8873199999999999,1.89031,1.888815,1.8890333333333331,1.8891425,1.889125,397,2020-12-31 00:00:00
167,GBPNZD_i,1.88917,1.88871,1.88821,1.88951,1.88886,1.88881,1.888785,1.8889,974,2020-12-31 01:00:00
168,GBPNZD_i,1.8887399999999999,1.88715,1.88715,1.88947,1.8883100000000002,1.8879233333333334,1.8877300000000001,1.8881275,1614,2020-12-31 02:00:00
169,GBPNZD_i,1.88714,1.88712,1.88606,1.88784,1.8869500000000001,1.887006666666667,1.887035,1.8870400000000003,2086,2020-12-31 03:00:00
170,GBPNZD_i,1.88712,1.88582,1.88581,1.88837,1.8870900000000002,1.8866666666666667,1.886455,1.88678,2092,2020-12-31 04:00:00
171,GBPNZD_i,1.88585,1.88502,1.88432,1.88666,1.8854899999999999,1.8853333333333333,1.885255,1.8854625,2192,2020-12-31 05:00:00
172,GBPNZD_i,1.88502,1.8847399999999999,1.88473,1.8861400000000001,1.8854350000000002,1.8852033333333333,1.8850875,1.8851575,1314,2020-12-31 06:00:00
173,GBPNZD_i,1.88476,1.88601,1.8845800000000001,1.88651,1.885545,1.8857,1.8857774999999999,1.885465,1383,2020-12-31 07:00:00
174,GBPNZD_i,1.88601,1.88583,1.88583,1.88723,1.88653,1.8862966666666665,1.88618,1.8862249999999998,1901,2020-12-31 08:00:00
175,GBPNZD_i,1.88583,1.88934,1.88459,1.88948,1.887035,1.8878033333333333,1.8881875,1.8873099999999998,2750,2020-12-31 09:00:00
176,GBPNZD_i,1.88941,1.89246,1.8877000000000002,1.89246,1.8900800000000002,1.8908733333333334,1.89127,1.8905075,3151,2020-12-31 10:00:00
