,XAGUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
47,XAGUSD_i,23.399,23.42,23.294,23.428,23.361,23.380666666666666,23.3905,23.38525,1719,2020-11-25 14:00:00
48,XAGUSD_i,23.423,23.41,23.324,23.496,23.41,23.41,23.41,23.41325,1631,2020-11-25 15:00:00
49,XAGUSD_i,23.41,23.377,23.305,23.482,23.3935,23.388,23.38525,23.3935,1550,2020-11-25 16:00:00
50,XAGUSD_i,23.377,23.369,23.332,23.435,23.383499999999998,23.378666666666664,23.37625,23.378249999999998,1536,2020-11-25 17:00:00
51,XAGUSD_i,23.369,23.345,23.335,23.413,23.374000000000002,23.364333333333335,23.3595,23.3655,854,2020-11-25 18:00:00
52,XAGUSD_i,23.345,23.338,23.331,23.405,23.368000000000002,23.358000000000004,23.353,23.354750000000003,511,2020-11-25 19:00:00
53,XAGUSD_i,23.338,23.336,23.296,23.364,23.33,23.331999999999997,23.333,23.3335,646,2020-11-25 20:00:00
54,XAGUSD_i,23.331,23.312,23.267,23.366,23.316499999999998,23.314999999999998,23.314249999999998,23.319,1096,2020-11-25 21:00:00
55,XAGUSD_i,23.312,23.333,23.307,23.372,23.3395,23.337333333333333,23.33625,23.331,726,2020-11-25 22:00:00
56,XAGUSD_i,23.333,23.317,23.304,23.343,23.3235,23.32133333333333,23.32025,23.32425,223,2020-11-25 23:00:00
57,XAGUSD_i,23.357,23.328,23.311,23.383,23.347,23.340666666666667,23.337500000000002,23.34475,278,2020-11-26 01:00:00
58,XAGUSD_i,23.328,23.35,23.31,23.387,23.3485,23.349,23.349249999999998,23.34375,606,2020-11-26 02:00:00
59,XAGUSD_i,23.35,23.389,23.316,23.432,23.374,23.379,23.3815,23.37175,935,2020-11-26 03:00:00
60,XAGUSD_i,23.389,23.392,23.347,23.411,23.379,23.383333333333336,23.3855,23.38475,712,2020-11-26 04:00:00
61,XAGUSD_i,23.392,23.396,23.377,23.407,23.392,23.393333333333334,23.394000000000002,23.393,424,2020-11-26 05:00:00
62,XAGUSD_i,23.399,23.416,23.387,23.421,23.404,23.408,23.41,23.40575,300,2020-11-26 06:00:00
63,XAGUSD_i,23.418,23.246,23.159,23.429,23.293999999999997,23.277999999999995,23.269999999999996,23.312999999999995,997,2020-11-26 07:00:00
64,XAGUSD_i,23.246,23.385,23.236,23.394,23.314999999999998,23.338333333333335,23.35,23.31525,918,2020-11-26 08:00:00
65,XAGUSD_i,23.385,23.403,23.347,23.47,23.4085,23.406666666666666,23.405749999999998,23.40125,754,2020-11-26 09:00:00
66,XAGUSD_i,23.403,23.393,23.373,23.455,23.414,23.407,23.4035,23.406,769,2020-11-26 10:00:00
67,XAGUSD_i,23.39,23.359,23.322,23.418,23.369999999999997,23.36633333333333,23.3645,23.372249999999998,749,2020-11-26 11:00:00
68,XAGUSD_i,23.357,23.388,23.331,23.408,23.369500000000002,23.37566666666667,23.378750000000004,23.371000000000002,727,2020-11-26 12:00:00
69,XAGUSD_i,23.386,23.363,23.353,23.393,23.373,23.36966666666667,23.368000000000002,23.37375,641,2020-11-26 13:00:00
70,XAGUSD_i,23.363,23.348,23.288,23.373,23.3305,23.336333333333332,23.33925,23.343,622,2020-11-26 14:00:00
71,XAGUSD_i,23.348,23.348,23.314,23.383,23.3485,23.348333333333333,23.34825,23.34825,1361,2020-11-26 15:00:00
72,XAGUSD_i,23.347,23.241,23.205,23.38,23.292499999999997,23.275333333333332,23.26675,23.29325,1409,2020-11-26 16:00:00
73,XAGUSD_i,23.241,23.331,23.227,23.348,23.2875,23.302000000000003,23.309250000000002,23.28675,870,2020-11-26 17:00:00
74,XAGUSD_i,23.331,23.312,23.308,23.361,23.3345,23.326999999999998,23.323249999999998,23.328,707,2020-11-26 18:00:00
75,XAGUSD_i,23.311,23.304,23.289,23.333,23.311,23.308666666666667,23.3075,23.30925,673,2020-11-26 19:00:00
76,XAGUSD_i,23.268,23.198,23.188,23.268,23.228,23.218,23.213,23.2305,269,2020-11-27 01:00:00
77,XAGUSD_i,23.188,23.261,23.154,23.292,23.223,23.235666666666663,23.241999999999997,23.22375,651,2020-11-27 02:00:00
78,XAGUSD_i,23.264,23.226,23.213,23.308,23.2605,23.249,23.24325,23.25275,1177,2020-11-27 03:00:00
79,XAGUSD_i,23.226,23.194,23.169,23.249,23.209,23.203999999999997,23.2015,23.2095,680,2020-11-27 04:00:00
80,XAGUSD_i,23.191,23.215,23.174,23.251,23.2125,23.213333333333335,23.21375,23.20775,589,2020-11-27 05:00:00
81,XAGUSD_i,23.214,23.18,23.16,23.226,23.192999999999998,23.188666666666666,23.186500000000002,23.195,374,2020-11-27 06:00:00
82,XAGUSD_i,23.18,23.23,23.045,23.252,23.1485,23.175666666666668,23.18925,23.17675,838,2020-11-27 07:00:00
83,XAGUSD_i,23.23,23.169,23.158,23.244,23.201,23.19033333333333,23.185,23.20025,514,2020-11-27 08:00:00
84,XAGUSD_i,23.164,23.271,23.142,23.273,23.2075,23.22866666666667,23.239250000000002,23.212500000000002,810,2020-11-27 09:00:00
85,XAGUSD_i,23.271,23.279,23.221,23.299,23.259999999999998,23.266333333333332,23.269499999999997,23.2675,881,2020-11-27 10:00:00
86,XAGUSD_i,23.277,23.22,23.22,23.301,23.2605,23.247,23.24025,23.2545,834,2020-11-27 11:00:00
87,XAGUSD_i,23.22,23.238,23.21,23.275,23.2425,23.241,23.24025,23.23575,899,2020-11-27 12:00:00
88,XAGUSD_i,23.238,23.16,23.155,23.248,23.201500000000003,23.18766666666667,23.18075,23.20025,809,2020-11-27 13:00:00
89,XAGUSD_i,23.16,23.169,23.123,23.199,23.161,23.163666666666668,23.165,23.16275,889,2020-11-27 14:00:00
90,XAGUSD_i,23.173,22.434,22.33,23.181,22.755499999999998,22.64833333333333,22.594749999999998,22.7795,3719,2020-11-27 15:00:00
91,XAGUSD_i,22.436,22.587,22.353,22.658,22.5055,22.532666666666668,22.54625,22.508499999999998,2901,2020-11-27 16:00:00
92,XAGUSD_i,22.587,22.677,22.572,22.753,22.6625,22.667333333333335,22.66975,22.647250000000003,1915,2020-11-27 17:00:00
93,XAGUSD_i,22.672,22.614,22.614,22.723,22.6685,22.650333333333336,22.641250000000003,22.65575,1484,2020-11-27 18:00:00
94,XAGUSD_i,22.612,22.61,22.545,22.655,22.6,22.603333333333335,22.605,22.6055,904,2020-11-27 19:00:00
95,XAGUSD_i,22.61,22.664,22.592,22.683,22.6375,22.64633333333333,22.65075,22.637249999999998,297,2020-11-27 20:00:00
96,XAGUSD_i,22.72,22.638,22.626,22.725,22.6755,22.663,22.656750000000002,22.67725,478,2020-11-30 01:00:00
97,XAGUSD_i,22.64,22.518,22.435,22.656,22.545499999999997,22.53633333333333,22.53175,22.56225,1004,2020-11-30 02:00:00
98,XAGUSD_i,22.518,22.432,22.312,22.563,22.4375,22.435666666666666,22.43475,22.45625,2384,2020-11-30 03:00:00
99,XAGUSD_i,22.437,21.971,21.899,22.437,22.168,22.102333333333334,22.0695,22.186,1908,2020-11-30 04:00:00
100,XAGUSD_i,21.971,22.052,21.929,22.109,22.019,22.03,22.0355,22.01525,1414,2020-11-30 05:00:00
101,XAGUSD_i,22.052,21.97,21.97,22.057,22.0135,21.999,21.99175,22.01225,499,2020-11-30 06:00:00
102,XAGUSD_i,21.97,22.127,21.889,22.162,22.0255,22.05933333333333,22.076249999999998,22.037,1312,2020-11-30 07:00:00
103,XAGUSD_i,22.126,22.139,22.051,22.217,22.134,22.135666666666665,22.136499999999998,22.13325,1351,2020-11-30 08:00:00
104,XAGUSD_i,22.139,22.286,22.132,22.304,22.218,22.24066666666667,22.252000000000002,22.21525,1540,2020-11-30 09:00:00
105,XAGUSD_i,22.289,22.148,22.114,22.301,22.2075,22.18766666666667,22.17775,22.213,1605,2020-11-30 10:00:00
106,XAGUSD_i,22.147,22.157,22.119,22.204,22.1615,22.16,22.15925,22.156750000000002,1704,2020-11-30 11:00:00
107,XAGUSD_i,22.16,22.114,22.041,22.175,22.108,22.11,22.111,22.1225,1604,2020-11-30 12:00:00
108,XAGUSD_i,22.117,22.137,22.107,22.241,22.174,22.161666666666665,22.1555,22.1505,1265,2020-11-30 13:00:00
109,XAGUSD_i,22.134,22.097,22.039,22.224,22.131500000000003,22.120000000000005,22.114250000000006,22.123500000000003,1844,2020-11-30 14:00:00
110,XAGUSD_i,22.097,22.114,21.98,22.168,22.073999999999998,22.087333333333333,22.094,22.089750000000002,2158,2020-11-30 15:00:00
111,XAGUSD_i,22.112,22.336,22.064,22.355,22.2095,22.251666666666665,22.27275,22.216749999999998,2621,2020-11-30 16:00:00
112,XAGUSD_i,22.339,22.273,22.246,22.419,22.3325,22.31266666666667,22.30275,22.31925,2478,2020-11-30 17:00:00
113,XAGUSD_i,22.273,22.538,22.237,22.553,22.395,22.442666666666668,22.4665,22.40025,1722,2020-11-30 18:00:00
114,XAGUSD_i,22.535,22.551,22.528,22.634,22.581,22.570999999999998,22.566,22.561999999999998,1113,2020-11-30 19:00:00
115,XAGUSD_i,22.551,22.542,22.479,22.569,22.524,22.53,22.533,22.53525,614,2020-11-30 20:00:00
116,XAGUSD_i,22.538,22.656,22.533,22.659,22.596,22.616,22.625999999999998,22.5965,579,2020-11-30 21:00:00
117,XAGUSD_i,22.657,22.616,22.572,22.666,22.619,22.618,22.6175,22.62775,904,2020-11-30 22:00:00
118,XAGUSD_i,22.616,22.623,22.588,22.625,22.6065,22.612,22.61475,22.613,297,2020-11-30 23:00:00
119,XAGUSD_i,22.602,22.645,22.575,22.671,22.622999999999998,22.63033333333333,22.633999999999997,22.62325,294,2020-12-01 01:00:00
120,XAGUSD_i,22.645,22.622,22.621,22.666,22.6435,22.63633333333333,22.632749999999998,22.638499999999997,303,2020-12-01 02:00:00
121,XAGUSD_i,22.622,22.626,22.601,22.699,22.65,22.642,22.638,22.637,1229,2020-12-01 03:00:00
122,XAGUSD_i,22.626,22.84,22.626,22.866,22.746000000000002,22.777333333333335,22.793000000000003,22.739500000000003,1446,2020-12-01 04:00:00
123,XAGUSD_i,22.842,22.853,22.815,22.898,22.8565,22.855333333333334,22.854750000000003,22.852,987,2020-12-01 05:00:00
124,XAGUSD_i,22.85,22.826,22.816,22.881,22.8485,22.840999999999998,22.837249999999997,22.843249999999998,511,2020-12-01 06:00:00
125,XAGUSD_i,22.826,22.868,22.785,22.896,22.8405,22.849666666666664,22.854249999999997,22.84375,1079,2020-12-01 07:00:00
126,XAGUSD_i,22.868,22.859,22.803,22.878,22.8405,22.846666666666664,22.84975,22.851999999999997,1291,2020-12-01 08:00:00
127,XAGUSD_i,22.856,23.008,22.832,23.024,22.928,22.954666666666668,22.968,22.93,1163,2020-12-01 09:00:00
128,XAGUSD_i,23.004,23.084,22.963,23.105,23.034,23.050666666666668,23.059,23.039,1428,2020-12-01 10:00:00
129,XAGUSD_i,23.08,23.149,23.05,23.163,23.1065,23.120666666666665,23.12775,23.1105,1109,2020-12-01 11:00:00
130,XAGUSD_i,23.149,23.193,23.104,23.201,23.1525,23.166,23.17275,23.16175,1114,2020-12-01 12:00:00
131,XAGUSD_i,23.193,23.343,23.193,23.412,23.302500000000002,23.316000000000003,23.322750000000003,23.28525,1648,2020-12-01 13:00:00
132,XAGUSD_i,23.345,23.365,23.325,23.509,23.417,23.399666666666665,23.391,23.386,1973,2020-12-01 14:00:00
133,XAGUSD_i,23.364,23.606,23.352,23.626,23.489,23.528000000000002,23.5475,23.487000000000002,1885,2020-12-01 15:00:00
134,XAGUSD_i,23.606,23.609,23.514,23.71,23.612000000000002,23.611,23.610500000000002,23.60975,2614,2020-12-01 16:00:00
135,XAGUSD_i,23.609,23.684,23.491,23.695,23.593,23.623333333333335,23.6385,23.619750000000003,2228,2020-12-01 17:00:00
136,XAGUSD_i,23.68,23.758,23.625,23.823,23.724,23.735333333333333,23.741,23.7215,2038,2020-12-01 18:00:00
137,XAGUSD_i,23.76,23.881,23.758,23.956,23.857,23.865,23.869,23.83875,1201,2020-12-01 19:00:00
138,XAGUSD_i,23.883,23.947,23.873,24.043,23.958,23.954333333333334,23.9525,23.9365,1165,2020-12-01 20:00:00
139,XAGUSD_i,23.947,23.976,23.936,24.014,23.975,23.975333333333335,23.9755,23.96825,681,2020-12-01 21:00:00
140,XAGUSD_i,23.976,23.988,23.968,24.043,24.005499999999998,23.999666666666666,23.99675,23.99375,575,2020-12-01 22:00:00
141,XAGUSD_i,23.984,23.991,23.975,24.01,23.9925,23.992,23.99175,23.990000000000002,276,2020-12-01 23:00:00
142,XAGUSD_i,23.925,23.814,23.793,23.925,23.859,23.844000000000005,23.8365,23.864250000000002,505,2020-12-02 01:00:00
143,XAGUSD_i,23.811,23.884,23.801,23.898,23.8495,23.861,23.86675,23.8485,581,2020-12-02 02:00:00
144,XAGUSD_i,23.883,23.869,23.81,23.918,23.863999999999997,23.865666666666666,23.8665,23.869999999999997,1703,2020-12-02 03:00:00
145,XAGUSD_i,23.869,23.567,23.56,23.901,23.7305,23.676,23.64875,23.724249999999998,1698,2020-12-02 04:00:00
146,XAGUSD_i,23.567,23.698,23.551,23.7,23.6255,23.649666666666665,23.661749999999998,23.628999999999998,1138,2020-12-02 05:00:00
147,XAGUSD_i,23.699,23.663,23.663,23.713,23.688000000000002,23.679666666666666,23.6755,23.6845,435,2020-12-02 06:00:00
148,XAGUSD_i,23.663,23.628,23.53,23.674,23.602,23.610666666666663,23.615,23.623749999999998,1413,2020-12-02 07:00:00
149,XAGUSD_i,23.628,23.737,23.623,23.793,23.708,23.717666666666663,23.722499999999997,23.695249999999998,1769,2020-12-02 08:00:00
150,XAGUSD_i,23.737,23.855,23.681,23.899,23.79,23.811666666666667,23.8225,23.793,1261,2020-12-02 09:00:00
151,XAGUSD_i,23.855,24.248,23.781,24.307,24.043999999999997,24.112,24.146,24.04775,1763,2020-12-02 10:00:00
152,XAGUSD_i,24.246,24.117,24.033,24.25,24.1415,24.133333333333336,24.129250000000003,24.1615,1119,2020-12-02 11:00:00
153,XAGUSD_i,24.117,24.189,24.069,24.267,24.168,24.175,24.1785,24.160500000000003,1050,2020-12-02 12:00:00
154,XAGUSD_i,24.191,24.111,24.082,24.206,24.144,24.133,24.1275,24.1475,1048,2020-12-02 13:00:00
155,XAGUSD_i,24.111,23.859,23.773,24.116,23.944499999999998,23.915999999999997,23.90175,23.96475,2190,2020-12-02 14:00:00
156,XAGUSD_i,23.859,23.713,23.619,24.03,23.8245,23.787333333333333,23.768749999999997,23.80525,2991,2020-12-02 15:00:00
157,XAGUSD_i,23.714,23.792,23.637,23.834,23.735500000000002,23.754333333333335,23.76375,23.74425,2732,2020-12-02 16:00:00
158,XAGUSD_i,23.792,23.894,23.784,23.944,23.863999999999997,23.873999999999995,23.878999999999998,23.853499999999997,2543,2020-12-02 17:00:00
159,XAGUSD_i,23.893,23.933,23.868,23.982,23.924999999999997,23.927666666666664,23.928999999999995,23.918999999999997,1495,2020-12-02 18:00:00
160,XAGUSD_i,23.933,23.912,23.844,23.948,23.896,23.901333333333337,23.904000000000003,23.90925,941,2020-12-02 19:00:00
161,XAGUSD_i,23.908,23.997,23.897,24.007,23.951999999999998,23.967,23.9745,23.95225,535,2020-12-02 20:00:00
162,XAGUSD_i,23.995,24.019,23.942,24.059,24.000500000000002,24.00666666666667,24.009750000000004,24.003750000000004,651,2020-12-02 21:00:00
163,XAGUSD_i,24.025,24.009,23.987,24.056,24.0215,24.01733333333333,24.015249999999998,24.01925,528,2020-12-02 22:00:00
164,XAGUSD_i,24.011,24.089,24.006,24.1,24.053,24.064999999999998,24.070999999999998,24.051499999999997,283,2020-12-02 23:00:00
165,XAGUSD_i,24.046,24.035,24.01,24.065,24.0375,24.036666666666665,24.03625,24.039,281,2020-12-03 01:00:00
166,XAGUSD_i,24.035,23.95,23.946,24.035,23.9905,23.977,23.97025,23.9915,536,2020-12-03 02:00:00
167,XAGUSD_i,23.948,23.799,23.788,24.011,23.8995,23.866,23.849249999999998,23.886499999999998,1717,2020-12-03 03:00:00
168,XAGUSD_i,23.799,23.87,23.795,23.899,23.847,23.85466666666667,23.858500000000003,23.84075,986,2020-12-03 04:00:00
169,XAGUSD_i,23.871,24.012,23.858,24.075,23.9665,23.981666666666666,23.98925,23.953999999999997,1786,2020-12-03 05:00:00
170,XAGUSD_i,24.019,23.994,23.931,24.028,23.9795,23.984333333333336,23.98675,23.993000000000002,783,2020-12-03 06:00:00
171,XAGUSD_i,23.999,23.978,23.915,24.014,23.9645,23.969000000000005,23.971250000000005,23.9765,1200,2020-12-03 07:00:00
172,XAGUSD_i,23.972,23.985,23.905,24.012,23.9585,23.967333333333332,23.97175,23.9685,1400,2020-12-03 08:00:00
173,XAGUSD_i,23.981,24.217,23.971,24.22,24.0955,24.136,24.15625,24.097250000000003,1132,2020-12-03 09:00:00
174,XAGUSD_i,24.215,24.102,24.034,24.252,24.143,24.129333333333335,24.122500000000002,24.150750000000002,1274,2020-12-03 10:00:00
175,XAGUSD_i,24.102,24.093,23.946,24.144,24.045,24.061000000000003,24.069000000000003,24.071250000000003,1067,2020-12-03 11:00:00
176,XAGUSD_i,24.091,24.106,24.009,24.15,24.0795,24.088333333333335,24.092750000000002,24.089,925,2020-12-03 12:00:00
177,XAGUSD_i,24.106,24.2,24.081,24.203,24.142,24.16133333333333,24.171,24.1475,1046,2020-12-03 13:00:00
178,XAGUSD_i,24.195,24.18,24.144,24.271,24.2075,24.198333333333334,24.19375,24.197499999999998,1782,2020-12-03 14:00:00
179,XAGUSD_i,24.184,23.864,23.791,24.225,24.008000000000003,23.960000000000004,23.936000000000003,24.016000000000002,3038,2020-12-03 15:00:00
180,XAGUSD_i,23.862,23.846,23.772,24.073,23.9225,23.897000000000002,23.88425,23.88825,3229,2020-12-03 16:00:00
181,XAGUSD_i,23.854,23.917,23.82,24.045,23.9325,23.927333333333337,23.924750000000003,23.909000000000002,2292,2020-12-03 17:00:00
182,XAGUSD_i,23.917,23.972,23.733,23.976,23.8545,23.89366666666667,23.913250000000005,23.899500000000003,2141,2020-12-03 18:00:00
183,XAGUSD_i,23.97,24.003,23.927,24.018,23.9725,23.98266666666667,23.987750000000002,23.9795,1372,2020-12-03 19:00:00
184,XAGUSD_i,24.003,23.958,23.916,24.028,23.972,23.967333333333332,23.965,23.97625,857,2020-12-03 20:00:00
185,XAGUSD_i,23.958,24.075,23.949,24.091,24.020000000000003,24.038333333333338,24.047500000000003,24.018250000000002,694,2020-12-03 21:00:00
186,XAGUSD_i,24.075,24.123,24.054,24.127,24.0905,24.101333333333333,24.10675,24.09475,709,2020-12-03 22:00:00
187,XAGUSD_i,24.122,24.045,24.045,24.126,24.085500000000003,24.072000000000003,24.065250000000002,24.084500000000002,292,2020-12-03 23:00:00
188,XAGUSD_i,24.042,24.03,24.008,24.07,24.039,24.036,24.0345,24.0375,213,2020-12-04 01:00:00
189,XAGUSD_i,24.03,24.063,24.012,24.097,24.0545,24.057333333333332,24.05875,24.0505,402,2020-12-04 02:00:00
190,XAGUSD_i,24.061,24.004,23.922,24.066,23.994,23.997333333333334,23.999000000000002,24.01325,1564,2020-12-04 03:00:00
191,XAGUSD_i,24.005,24.061,23.935,24.064,23.999499999999998,24.02,24.030250000000002,24.01625,1229,2020-12-04 04:00:00
192,XAGUSD_i,24.061,24.051,24.031,24.098,24.0645,24.06,24.05775,24.060249999999996,978,2020-12-04 05:00:00
193,XAGUSD_i,24.051,24.034,24.029,24.086,24.057499999999997,24.049666666666667,24.045749999999998,24.05,479,2020-12-04 06:00:00
194,XAGUSD_i,24.033,24.002,23.981,24.059,24.020000000000003,24.014,24.011,24.01875,1179,2020-12-04 07:00:00
195,XAGUSD_i,24.0,24.267,23.983,24.273,24.128,24.174333333333333,24.197499999999998,24.13075,1707,2020-12-04 08:00:00
196,XAGUSD_i,24.265,24.109,24.105,24.273,24.189,24.162333333333333,24.149,24.188,1201,2020-12-04 09:00:00
197,XAGUSD_i,24.103,24.188,24.074,24.249,24.1615,24.170333333333332,24.17475,24.1535,1284,2020-12-04 10:00:00
198,XAGUSD_i,24.188,24.269,24.16,24.314,24.237000000000002,24.247666666666664,24.253,24.23275,957,2020-12-04 11:00:00
199,XAGUSD_i,24.267,24.155,24.145,24.317,24.231,24.20566666666667,24.193,24.221,1074,2020-12-04 12:00:00
200,XAGUSD_i,24.157,24.207,24.137,24.26,24.198500000000003,24.201333333333338,24.20275,24.190250000000002,829,2020-12-04 13:00:00
201,XAGUSD_i,24.206,24.2,24.166,24.244,24.205,24.203333333333333,24.2025,24.204,989,2020-12-04 14:00:00
202,XAGUSD_i,24.2,23.986,23.922,24.4,24.161,24.102666666666668,24.073500000000003,24.127000000000002,2708,2020-12-04 15:00:00
203,XAGUSD_i,23.999,24.209,23.999,24.291,24.145,24.16633333333333,24.177,24.124499999999998,3601,2020-12-04 16:00:00
204,XAGUSD_i,24.213,23.998,23.928,24.216,24.072000000000003,24.047333333333338,24.035000000000004,24.088750000000005,3008,2020-12-04 17:00:00
205,XAGUSD_i,23.993,24.093,23.968,24.111,24.0395,24.057333333333332,24.06625,24.041249999999998,1661,2020-12-04 18:00:00
206,XAGUSD_i,24.092,24.102,24.067,24.133,24.1,24.10066666666667,24.101000000000003,24.0985,812,2020-12-04 19:00:00
