,RUBRUR,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
32,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-22 19:00:00
33,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-22 20:00:00
34,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-22 21:00:00
35,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-22 22:00:00
36,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-22 23:00:00
37,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 00:00:00
38,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 01:00:00
39,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 02:00:00
40,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 03:00:00
41,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 04:00:00
42,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 05:00:00
43,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 06:00:00
44,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 07:00:00
45,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 08:00:00
46,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 09:00:00
47,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 10:00:00
48,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 11:00:00
49,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 12:00:00
50,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 13:00:00
51,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 14:00:00
52,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 15:00:00
53,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 16:00:00
54,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 17:00:00
55,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 18:00:00
56,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 19:00:00
57,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 20:00:00
58,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 21:00:00
59,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 22:00:00
60,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-23 23:00:00
61,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 00:00:00
62,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 01:00:00
63,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 02:00:00
64,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 03:00:00
65,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 04:00:00
66,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 05:00:00
67,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 06:00:00
68,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 07:00:00
69,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 08:00:00
70,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 09:00:00
71,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 10:00:00
72,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 11:00:00
73,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 12:00:00
74,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 13:00:00
75,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 14:00:00
76,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 15:00:00
77,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 16:00:00
78,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 17:00:00
79,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 18:00:00
80,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 19:00:00
81,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 20:00:00
82,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 21:00:00
83,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 22:00:00
84,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-24 23:00:00
85,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 00:00:00
86,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 01:00:00
87,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 02:00:00
88,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 03:00:00
89,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 04:00:00
90,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 05:00:00
91,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 06:00:00
92,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 07:00:00
93,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 08:00:00
94,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 09:00:00
95,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 10:00:00
96,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 11:00:00
97,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 12:00:00
98,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 13:00:00
99,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 14:00:00
100,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 15:00:00
101,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 16:00:00
102,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 17:00:00
103,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 18:00:00
104,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 19:00:00
105,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 20:00:00
106,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 21:00:00
107,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 22:00:00
108,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-28 23:00:00
109,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 00:00:00
110,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 01:00:00
111,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 02:00:00
112,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 03:00:00
113,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 04:00:00
114,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 05:00:00
115,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 06:00:00
116,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 07:00:00
117,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 08:00:00
118,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 09:00:00
119,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 10:00:00
120,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 11:00:00
121,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 12:00:00
122,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 13:00:00
123,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 14:00:00
124,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 15:00:00
125,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 16:00:00
126,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 17:00:00
127,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 18:00:00
128,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 19:00:00
129,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 20:00:00
130,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 21:00:00
131,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 22:00:00
132,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-29 23:00:00
133,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 00:00:00
134,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 01:00:00
135,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 02:00:00
136,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 03:00:00
137,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 04:00:00
138,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 05:00:00
139,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 06:00:00
140,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 07:00:00
141,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 08:00:00
142,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 09:00:00
143,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 10:00:00
144,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 11:00:00
145,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 12:00:00
146,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 13:00:00
147,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 14:00:00
148,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 15:00:00
149,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 16:00:00
150,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 17:00:00
151,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 18:00:00
152,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 19:00:00
153,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 20:00:00
154,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 21:00:00
155,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 22:00:00
156,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-30 23:00:00
157,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 00:00:00
158,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 01:00:00
159,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 02:00:00
160,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 03:00:00
161,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 04:00:00
162,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 05:00:00
163,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 06:00:00
164,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 07:00:00
165,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 08:00:00
166,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 09:00:00
167,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 10:00:00
168,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 11:00:00
169,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 12:00:00
170,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 13:00:00
171,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 14:00:00
172,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 15:00:00
173,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 16:00:00
174,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 17:00:00
175,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 18:00:00
176,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 19:00:00
177,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 20:00:00
178,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 21:00:00
179,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 22:00:00
180,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2020-12-31 23:00:00
181,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 00:00:00
182,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 01:00:00
183,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 02:00:00
184,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 03:00:00
185,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 04:00:00
186,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 05:00:00
187,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 06:00:00
188,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 07:00:00
189,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 08:00:00
190,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 09:00:00
191,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 10:00:00
192,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 11:00:00
193,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 12:00:00
194,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 13:00:00
195,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 14:00:00
196,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 15:00:00
197,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 16:00:00
198,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 17:00:00
199,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 18:00:00
200,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 19:00:00
201,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 20:00:00
202,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 21:00:00
203,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 22:00:00
204,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-04 23:00:00
205,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 00:00:00
206,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 01:00:00
207,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 02:00:00
208,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 03:00:00
209,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 04:00:00
210,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 05:00:00
211,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 06:00:00
212,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 07:00:00
213,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 08:00:00
214,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 09:00:00
215,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 10:00:00
216,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 11:00:00
217,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 12:00:00
218,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 13:00:00
219,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 14:00:00
220,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 15:00:00
221,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 16:00:00
222,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 17:00:00
223,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 18:00:00
224,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 19:00:00
225,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 20:00:00
226,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 21:00:00
227,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 22:00:00
228,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-05 23:00:00
229,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 00:00:00
230,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 01:00:00
231,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 02:00:00
232,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 03:00:00
233,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 04:00:00
234,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 05:00:00
235,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 06:00:00
236,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 07:00:00
237,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 08:00:00
238,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 09:00:00
239,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 10:00:00
240,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 11:00:00
241,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 12:00:00
242,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 13:00:00
243,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 14:00:00
244,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 15:00:00
245,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 16:00:00
246,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 17:00:00
247,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2021-01-06 18:00:00
