,NZDCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
21,NZDCHF_i,0.62766,0.62825,0.62766,0.62831,0.627985,0.6280733333333334,0.6281175,0.62797,1077,2020-12-21 20:00:00
22,NZDCHF_i,0.62824,0.62869,0.62818,0.62911,0.6286449999999999,0.6286599999999999,0.6286674999999999,0.628555,1390,2020-12-21 21:00:00
23,NZDCHF_i,0.62868,0.62827,0.62818,0.62879,0.628485,0.6284133333333334,0.6283775,0.62848,1171,2020-12-21 22:00:00
24,NZDCHF_i,0.6283,0.62839,0.62765,0.62872,0.628185,0.6282533333333333,0.6282875,0.628265,750,2020-12-21 23:00:00
25,NZDCHF_i,0.62813,0.62876,0.62813,0.62943,0.62878,0.6287733333333333,0.62877,0.6286125,407,2020-12-22 00:00:00
26,NZDCHF_i,0.62874,0.62812,0.62809,0.6289,0.628495,0.62837,0.6283075,0.6284625,714,2020-12-22 01:00:00
27,NZDCHF_i,0.62813,0.62732,0.62722,0.62838,0.6278,0.62764,0.62756,0.6277625,851,2020-12-22 02:00:00
28,NZDCHF_i,0.62733,0.62724,0.62702,0.62757,0.6272949999999999,0.6272766666666666,0.6272675,0.62729,1015,2020-12-22 03:00:00
29,NZDCHF_i,0.6272,0.62709,0.62676,0.62732,0.62704,0.6270566666666667,0.627065,0.6270925,772,2020-12-22 04:00:00
30,NZDCHF_i,0.62709,0.62565,0.62549,0.62716,0.626325,0.6261,0.6259875,0.6263475000000001,785,2020-12-22 05:00:00
31,NZDCHF_i,0.62565,0.62525,0.6252,0.62586,0.6255299999999999,0.6254366666666665,0.6253899999999999,0.6254899999999999,744,2020-12-22 06:00:00
32,NZDCHF_i,0.62525,0.6259,0.6251,0.62606,0.62558,0.6256866666666667,0.6257400000000001,0.6255775,853,2020-12-22 07:00:00
33,NZDCHF_i,0.6259,0.62559,0.62546,0.62601,0.6257349999999999,0.6256866666666666,0.6256624999999999,0.62574,969,2020-12-22 08:00:00
34,NZDCHF_i,0.62559,0.62573,0.62504,0.62597,0.625505,0.6255799999999999,0.6256174999999999,0.6255824999999999,1780,2020-12-22 09:00:00
35,NZDCHF_i,0.62571,0.62707,0.62556,0.6279,0.62673,0.6268433333333333,0.6269,0.62656,1822,2020-12-22 10:00:00
36,NZDCHF_i,0.62708,0.62429,0.62422,0.62733,0.625775,0.62528,0.6250325,0.62573,1857,2020-12-22 11:00:00
37,NZDCHF_i,0.6243,0.62439,0.62384,0.62465,0.6242449999999999,0.6242933333333333,0.6243175,0.6242949999999999,1831,2020-12-22 12:00:00
38,NZDCHF_i,0.62439,0.62469,0.62392,0.62486,0.62439,0.62449,0.62454,0.624465,1457,2020-12-22 13:00:00
39,NZDCHF_i,0.62469,0.62574,0.62464,0.62613,0.625385,0.6255033333333333,0.6255625,0.6253,1549,2020-12-22 14:00:00
40,NZDCHF_i,0.62574,0.62516,0.62492,0.62669,0.625805,0.62559,0.6254825,0.6256275,1670,2020-12-22 15:00:00
41,NZDCHF_i,0.62518,0.62442,0.62422,0.62589,0.6250549999999999,0.6248433333333333,0.6247375,0.6249275,2195,2020-12-22 16:00:00
42,NZDCHF_i,0.62441,0.62532,0.62417,0.6254,0.6247849999999999,0.6249633333333332,0.6250524999999999,0.624825,2517,2020-12-22 17:00:00
43,NZDCHF_i,0.62533,0.62562,0.62484,0.62606,0.62545,0.6255066666666665,0.625535,0.6254624999999999,2289,2020-12-22 18:00:00
44,NZDCHF_i,0.62561,0.62572,0.62547,0.62603,0.62575,0.6257400000000001,0.625735,0.6257075000000001,1487,2020-12-22 19:00:00
45,NZDCHF_i,0.6256,0.62594,0.62526,0.62626,0.6257600000000001,0.62582,0.62585,0.625765,914,2020-12-22 20:00:00
46,NZDCHF_i,0.62593,0.6266,0.62566,0.6268,0.6262300000000001,0.6263533333333334,0.626415,0.6262475000000001,768,2020-12-22 21:00:00
47,NZDCHF_i,0.6266,0.62635,0.62607,0.62672,0.626395,0.62638,0.6263725,0.6264350000000001,815,2020-12-22 22:00:00
48,NZDCHF_i,0.62639,0.62586,0.62572,0.62656,0.62614,0.6260466666666668,0.626,0.6261325,726,2020-12-22 23:00:00
49,NZDCHF_i,0.62613,0.62537,0.62504,0.62615,0.625595,0.62552,0.6254824999999999,0.6256725,546,2020-12-23 00:00:00
50,NZDCHF_i,0.62538,0.62596,0.62508,0.62618,0.6256299999999999,0.62574,0.625795,0.62565,676,2020-12-23 01:00:00
51,NZDCHF_i,0.62596,0.62501,0.62484,0.62621,0.625525,0.6253533333333333,0.6252675,0.625505,1206,2020-12-23 02:00:00
52,NZDCHF_i,0.62501,0.6256,0.62501,0.62587,0.62544,0.6254933333333333,0.62552,0.6253725,1532,2020-12-23 03:00:00
53,NZDCHF_i,0.62558,0.62535,0.62506,0.62562,0.62534,0.6253433333333334,0.625345,0.6254025000000001,1124,2020-12-23 04:00:00
54,NZDCHF_i,0.62538,0.62565,0.62521,0.62581,0.62551,0.6255566666666666,0.62558,0.6255125,906,2020-12-23 05:00:00
55,NZDCHF_i,0.62565,0.62595,0.62555,0.62619,0.62587,0.6258966666666667,0.62591,0.625835,660,2020-12-23 06:00:00
56,NZDCHF_i,0.62596,0.62572,0.62569,0.62602,0.625855,0.6258100000000001,0.6257875,0.6258475,553,2020-12-23 07:00:00
57,NZDCHF_i,0.6257,0.62632,0.62564,0.62639,0.626015,0.6261166666666667,0.6261675,0.6260125,510,2020-12-23 08:00:00
58,NZDCHF_i,0.62632,0.62853,0.62627,0.62869,0.62748,0.62783,0.628005,0.6274525,1402,2020-12-23 09:00:00
59,NZDCHF_i,0.62856,0.62873,0.62815,0.62887,0.62851,0.6285833333333334,0.62862,0.6285775,1673,2020-12-23 10:00:00
60,NZDCHF_i,0.62873,0.62941,0.62857,0.62999,0.6292800000000001,0.6293233333333333,0.629345,0.629175,1375,2020-12-23 11:00:00
61,NZDCHF_i,0.62943,0.63045,0.62919,0.63066,0.6299250000000001,0.6301,0.6301875,0.6299325,1392,2020-12-23 12:00:00
62,NZDCHF_i,0.63046,0.62991,0.62962,0.63067,0.630145,0.6300666666666667,0.6300275,0.630165,1332,2020-12-23 13:00:00
63,NZDCHF_i,0.6299,0.6298,0.62944,0.63001,0.629725,0.62975,0.6297625,0.6297875000000001,1398,2020-12-23 14:00:00
64,NZDCHF_i,0.6298,0.62949,0.62854,0.63019,0.629365,0.6294066666666667,0.6294275,0.629505,1890,2020-12-23 15:00:00
65,NZDCHF_i,0.62943,0.62945,0.62921,0.63119,0.6302000000000001,0.62995,0.629825,0.62982,2742,2020-12-23 16:00:00
66,NZDCHF_i,0.62944,0.63009,0.62929,0.63038,0.629835,0.62992,0.6299625,0.6298,2654,2020-12-23 17:00:00
67,NZDCHF_i,0.63013,0.63028,0.62998,0.6307,0.63034,0.63032,0.6303099999999999,0.6302725,1698,2020-12-23 18:00:00
68,NZDCHF_i,0.63028,0.62955,0.62944,0.63031,0.629875,0.6297666666666667,0.6297125,0.629895,1324,2020-12-23 19:00:00
69,NZDCHF_i,0.62955,0.63042,0.62938,0.63062,0.63,0.63014,0.6302099999999999,0.6299925,796,2020-12-23 20:00:00
70,NZDCHF_i,0.63044,0.62972,0.62965,0.63078,0.630215,0.6300499999999999,0.6299674999999999,0.6301475,758,2020-12-23 21:00:00
71,NZDCHF_i,0.62971,0.63009,0.62971,0.63045,0.63008,0.6300833333333333,0.630085,0.62999,876,2020-12-23 22:00:00
72,NZDCHF_i,0.63012,0.62962,0.62956,0.63066,0.63011,0.6299466666666667,0.629865,0.62999,686,2020-12-23 23:00:00
73,NZDCHF_i,0.62938,0.62955,0.62928,0.6301,0.62969,0.6296433333333333,0.6296200000000001,0.6295775,186,2020-12-24 00:00:00
74,NZDCHF_i,0.62955,0.63002,0.62955,0.63005,0.6298,0.6298733333333334,0.62991,0.6297925,381,2020-12-24 01:00:00
75,NZDCHF_i,0.63,0.62977,0.62946,0.63013,0.629795,0.6297866666666666,0.6297825,0.62984,864,2020-12-24 02:00:00
76,NZDCHF_i,0.62978,0.62975,0.62924,0.62992,0.62958,0.6296366666666667,0.629665,0.6296725000000001,1259,2020-12-24 03:00:00
77,NZDCHF_i,0.62975,0.62969,0.62958,0.63005,0.629815,0.6297733333333334,0.6297525,0.6297675,873,2020-12-24 04:00:00
78,NZDCHF_i,0.6297,0.62992,0.62937,0.63004,0.629705,0.6297766666666667,0.6298125,0.6297575,975,2020-12-24 05:00:00
79,NZDCHF_i,0.62992,0.62932,0.62917,0.62992,0.629545,0.62947,0.6294325,0.6295824999999999,640,2020-12-24 06:00:00
80,NZDCHF_i,0.62933,0.62948,0.62909,0.62955,0.6293200000000001,0.6293733333333335,0.6294000000000001,0.6293625,656,2020-12-24 07:00:00
81,NZDCHF_i,0.62948,0.62994,0.62946,0.63004,0.62975,0.6298133333333333,0.629845,0.62973,640,2020-12-24 08:00:00
82,NZDCHF_i,0.62997,0.62958,0.62943,0.63029,0.6298600000000001,0.6297666666666667,0.6297200000000001,0.6298175,1019,2020-12-24 09:00:00
83,NZDCHF_i,0.62956,0.63083,0.62956,0.63122,0.63039,0.6305366666666666,0.63061,0.6302925,1468,2020-12-24 10:00:00
84,NZDCHF_i,0.63083,0.63145,0.63078,0.63152,0.63115,0.63125,0.6313,0.631145,1189,2020-12-24 11:00:00
85,NZDCHF_i,0.63146,0.63131,0.63129,0.63218,0.6317349999999999,0.6315933333333333,0.6315225,0.63156,1072,2020-12-24 12:00:00
86,NZDCHF_i,0.6313,0.63169,0.6308,0.6318,0.6313,0.6314299999999999,0.6314949999999999,0.6313975,844,2020-12-24 13:00:00
87,NZDCHF_i,0.63165,0.63189,0.63112,0.63198,0.6315500000000001,0.6316633333333334,0.63172,0.63166,1128,2020-12-24 14:00:00
88,NZDCHF_i,0.63188,0.63259,0.63152,0.63263,0.6320749999999999,0.6322466666666666,0.6323325,0.632155,1141,2020-12-24 15:00:00
89,NZDCHF_i,0.63257,0.63357,0.63239,0.63367,0.63303,0.6332099999999999,0.6333,0.63305,1515,2020-12-24 16:00:00
90,NZDCHF_i,0.63357,0.63268,0.63268,0.63365,0.633165,0.6330033333333334,0.6329225,0.6331450000000001,1484,2020-12-24 17:00:00
91,NZDCHF_i,0.6327,0.63352,0.63218,0.63358,0.63288,0.6330933333333334,0.6332,0.632995,916,2020-12-24 18:00:00
92,NZDCHF_i,0.63351,0.63402,0.63332,0.63422,0.63377,0.6338533333333333,0.633895,0.6337675,826,2020-12-24 19:00:00
93,NZDCHF_i,0.63387,0.63246,0.63046,0.63408,0.63227,0.6323333333333333,0.6323650000000001,0.6327175,934,2020-12-24 20:00:00
94,NZDCHF_i,0.63181,0.63136,0.63118,0.63274,0.63196,0.63176,0.63166,0.6317725000000001,357,2020-12-28 00:00:00
95,NZDCHF_i,0.63148,0.63275,0.63127,0.63325,0.63226,0.6324233333333334,0.6325050000000001,0.6321875000000001,1052,2020-12-28 01:00:00
96,NZDCHF_i,0.63276,0.63271,0.63238,0.63324,0.6328100000000001,0.6327766666666667,0.63276,0.6327725,1342,2020-12-28 02:00:00
97,NZDCHF_i,0.63274,0.63326,0.63227,0.63343,0.63285,0.6329866666666667,0.633055,0.6329250000000001,1243,2020-12-28 03:00:00
98,NZDCHF_i,0.63326,0.63395,0.63323,0.63399,0.63361,0.6337233333333333,0.63378,0.6336075,826,2020-12-28 04:00:00
99,NZDCHF_i,0.63395,0.63371,0.63364,0.63419,0.633915,0.6338466666666667,0.6338125,0.6338725000000001,811,2020-12-28 05:00:00
100,NZDCHF_i,0.6337,0.63355,0.63325,0.63382,0.633535,0.63354,0.6335425,0.63358,535,2020-12-28 06:00:00
101,NZDCHF_i,0.63357,0.63365,0.63346,0.63398,0.6337200000000001,0.6336966666666667,0.633685,0.633665,567,2020-12-28 07:00:00
102,NZDCHF_i,0.63365,0.6342,0.63347,0.63431,0.6338900000000001,0.6339933333333333,0.634045,0.6339075000000001,779,2020-12-28 08:00:00
103,NZDCHF_i,0.63421,0.63423,0.63406,0.63477,0.634415,0.6343533333333333,0.6343225,0.6343175,835,2020-12-28 09:00:00
104,NZDCHF_i,0.63421,0.6341,0.63377,0.63443,0.6341,0.6341,0.6341,0.6341275,1225,2020-12-28 10:00:00
105,NZDCHF_i,0.63411,0.63358,0.63356,0.63451,0.634035,0.6338833333333334,0.6338075000000001,0.63394,1202,2020-12-28 11:00:00
106,NZDCHF_i,0.63361,0.6336,0.63312,0.63383,0.633475,0.6335166666666666,0.6335375,0.63354,1589,2020-12-28 12:00:00
107,NZDCHF_i,0.6336,0.63296,0.63275,0.63375,0.6332500000000001,0.6331533333333333,0.633105,0.6332650000000001,1341,2020-12-28 13:00:00
108,NZDCHF_i,0.63297,0.63258,0.63233,0.63316,0.6327449999999999,0.6326899999999999,0.6326624999999999,0.63276,1413,2020-12-28 14:00:00
109,NZDCHF_i,0.63262,0.63181,0.63119,0.63268,0.631935,0.6318933333333333,0.6318725000000001,0.6320749999999999,1470,2020-12-28 15:00:00
110,NZDCHF_i,0.63178,0.63166,0.63134,0.63203,0.631685,0.6316766666666668,0.6316725000000001,0.6317025000000001,1606,2020-12-28 16:00:00
111,NZDCHF_i,0.63162,0.63051,0.63006,0.63186,0.63096,0.63081,0.630735,0.6310125,1681,2020-12-28 17:00:00
112,NZDCHF_i,0.63051,0.63074,0.63013,0.63074,0.630435,0.6305366666666666,0.6305875,0.63053,1450,2020-12-28 18:00:00
113,NZDCHF_i,0.63075,0.63122,0.63044,0.63132,0.63088,0.6309933333333334,0.63105,0.6309325,1288,2020-12-28 19:00:00
114,NZDCHF_i,0.63107,0.63116,0.63081,0.6313,0.6310549999999999,0.6310899999999999,0.6311074999999999,0.6310849999999999,834,2020-12-28 20:00:00
115,NZDCHF_i,0.63117,0.63141,0.63116,0.63147,0.6313150000000001,0.6313466666666667,0.6313625,0.6313025000000001,774,2020-12-28 21:00:00
116,NZDCHF_i,0.63145,0.63103,0.631,0.63159,0.6312949999999999,0.6312066666666666,0.6311625,0.6312675,782,2020-12-28 22:00:00
117,NZDCHF_i,0.63107,0.63061,0.63061,0.63121,0.6309100000000001,0.63081,0.63076,0.6308750000000001,466,2020-12-28 23:00:00
118,NZDCHF_i,0.63071,0.63059,0.63019,0.63127,0.63073,0.6306833333333334,0.63066,0.63069,912,2020-12-29 00:00:00
119,NZDCHF_i,0.63059,0.63105,0.63032,0.63116,0.6307400000000001,0.6308433333333334,0.6308950000000001,0.6307800000000001,569,2020-12-29 01:00:00
120,NZDCHF_i,0.63106,0.63135,0.63064,0.63154,0.6310899999999999,0.6311766666666666,0.6312199999999999,0.6311475,1102,2020-12-29 02:00:00
121,NZDCHF_i,0.63132,0.63186,0.63116,0.63199,0.631575,0.6316700000000001,0.6317175,0.6315825,821,2020-12-29 03:00:00
122,NZDCHF_i,0.63186,0.63133,0.63123,0.63186,0.631545,0.6314733333333333,0.6314375,0.63157,953,2020-12-29 04:00:00
123,NZDCHF_i,0.63133,0.63126,0.63122,0.63164,0.6314299999999999,0.6313733333333333,0.631345,0.6313625,741,2020-12-29 05:00:00
124,NZDCHF_i,0.63128,0.63122,0.63085,0.63143,0.63114,0.6311666666666667,0.63118,0.631195,770,2020-12-29 06:00:00
125,NZDCHF_i,0.63123,0.63153,0.63099,0.63159,0.63129,0.63137,0.63141,0.631335,644,2020-12-29 07:00:00
126,NZDCHF_i,0.63153,0.63121,0.63116,0.63179,0.631475,0.6313866666666667,0.6313425,0.6314225,721,2020-12-29 08:00:00
127,NZDCHF_i,0.63121,0.63094,0.63094,0.63182,0.63138,0.6312333333333333,0.6311599999999999,0.6312275,983,2020-12-29 09:00:00
128,NZDCHF_i,0.63093,0.63173,0.63093,0.63204,0.6314850000000001,0.6315666666666667,0.6316075000000001,0.6314075000000001,1416,2020-12-29 10:00:00
129,NZDCHF_i,0.63174,0.63128,0.63048,0.63209,0.6312850000000001,0.6312833333333333,0.6312825,0.6313975000000001,1191,2020-12-29 11:00:00
130,NZDCHF_i,0.63131,0.6315,0.63084,0.63158,0.63121,0.6313066666666667,0.631355,0.6313075,1174,2020-12-29 12:00:00
131,NZDCHF_i,0.6315,0.63251,0.63145,0.63311,0.63228,0.6323566666666666,0.6323949999999999,0.6321424999999999,1118,2020-12-29 13:00:00
132,NZDCHF_i,0.63251,0.63251,0.63228,0.6331,0.63269,0.6326299999999999,0.6325999999999999,0.6325999999999999,1202,2020-12-29 14:00:00
133,NZDCHF_i,0.63251,0.63315,0.63184,0.63316,0.6325,0.6327166666666666,0.632825,0.6326649999999999,1481,2020-12-29 15:00:00
134,NZDCHF_i,0.63314,0.63219,0.63162,0.63396,0.63279,0.63259,0.63249,0.6327275,1911,2020-12-29 16:00:00
135,NZDCHF_i,0.63215,0.63288,0.63215,0.63339,0.63277,0.6328066666666667,0.6328250000000001,0.6326425,2545,2020-12-29 17:00:00
136,NZDCHF_i,0.63291,0.63259,0.63229,0.63329,0.63279,0.6327233333333333,0.63269,0.6327699999999999,1727,2020-12-29 18:00:00
137,NZDCHF_i,0.63258,0.63242,0.63206,0.63259,0.632325,0.6323566666666667,0.6323725,0.6324125,1329,2020-12-29 19:00:00
138,NZDCHF_i,0.63232,0.63248,0.6319,0.63248,0.63219,0.6322866666666668,0.6323350000000001,0.632295,394,2020-12-29 20:00:00
139,NZDCHF_i,0.63254,0.63212,0.63173,0.63261,0.63217,0.6321533333333333,0.632145,0.63225,353,2020-12-29 21:00:00
140,NZDCHF_i,0.63206,0.6314,0.63111,0.63212,0.631615,0.6315433333333333,0.6315075,0.6316725,268,2020-12-29 22:00:00
141,NZDCHF_i,0.6314,0.63129,0.63094,0.63188,0.63141,0.63137,0.63135,0.6313774999999999,403,2020-12-29 23:00:00
142,NZDCHF_i,0.63142,0.63127,0.63054,0.63199,0.631265,0.6312666666666666,0.6312675,0.631305,371,2020-12-30 00:00:00
143,NZDCHF_i,0.63125,0.63174,0.62967,0.63237,0.6310199999999999,0.6312599999999999,0.6313799999999999,0.6312574999999999,652,2020-12-30 01:00:00
144,NZDCHF_i,0.63178,0.63242,0.63142,0.6325,0.63196,0.6321133333333333,0.63219,0.63203,1019,2020-12-30 02:00:00
145,NZDCHF_i,0.63242,0.63266,0.63205,0.63297,0.63251,0.63256,0.632585,0.632525,1458,2020-12-30 03:00:00
146,NZDCHF_i,0.63267,0.6329,0.63251,0.63307,0.63279,0.6328266666666666,0.632845,0.6327875,931,2020-12-30 04:00:00
147,NZDCHF_i,0.6329,0.63292,0.63256,0.63307,0.632815,0.63285,0.6328675,0.6328625000000001,752,2020-12-30 05:00:00
148,NZDCHF_i,0.63292,0.63347,0.63269,0.63364,0.633165,0.6332666666666666,0.6333175,0.63318,674,2020-12-30 06:00:00
149,NZDCHF_i,0.63347,0.63322,0.63315,0.63372,0.633435,0.6333633333333334,0.6333275,0.63339,840,2020-12-30 07:00:00
150,NZDCHF_i,0.63323,0.63376,0.63285,0.63395,0.6334,0.63352,0.63358,0.6334474999999999,823,2020-12-30 08:00:00
151,NZDCHF_i,0.63372,0.63399,0.63344,0.63414,0.6337900000000001,0.6338566666666667,0.6338900000000001,0.6338225000000001,1086,2020-12-30 09:00:00
152,NZDCHF_i,0.63399,0.635,0.63399,0.63548,0.634735,0.6348233333333334,0.6348675,0.634615,1671,2020-12-30 10:00:00
153,NZDCHF_i,0.63499,0.63496,0.63429,0.63547,0.63488,0.6349066666666666,0.6349199999999999,0.6349275,1314,2020-12-30 11:00:00
154,NZDCHF_i,0.63496,0.63571,0.63438,0.63574,0.63506,0.6352766666666666,0.635385,0.6351975,1381,2020-12-30 12:00:00
155,NZDCHF_i,0.6357,0.63621,0.6355,0.6366,0.63605,0.6361033333333334,0.6361300000000001,0.6360025,1348,2020-12-30 13:00:00
156,NZDCHF_i,0.6362,0.63559,0.63555,0.63658,0.636065,0.6359066666666666,0.6358275,0.63598,1330,2020-12-30 14:00:00
157,NZDCHF_i,0.63559,0.63491,0.63474,0.63601,0.635375,0.63522,0.6351425,0.6353125000000001,1537,2020-12-30 15:00:00
158,NZDCHF_i,0.63494,0.63405,0.63378,0.63546,0.63462,0.6344299999999999,0.634335,0.6345575,2670,2020-12-30 16:00:00
159,NZDCHF_i,0.63416,0.63564,0.63404,0.63652,0.6352800000000001,0.6354000000000001,0.63546,0.63509,2551,2020-12-30 17:00:00
160,NZDCHF_i,0.63566,0.63622,0.63556,0.63649,0.6360250000000001,0.63609,0.6361225,0.6359825,1627,2020-12-30 18:00:00
161,NZDCHF_i,0.6362,0.63607,0.6358,0.63629,0.636045,0.6360533333333334,0.6360575,0.63609,1060,2020-12-30 19:00:00
162,NZDCHF_i,0.63599,0.6359,0.63588,0.63635,0.636115,0.6360433333333333,0.6360075,0.63603,660,2020-12-30 20:00:00
163,NZDCHF_i,0.6359,0.6349,0.63483,0.63619,0.63551,0.6353066666666667,0.635205,0.635455,776,2020-12-30 21:00:00
164,NZDCHF_i,0.63488,0.63467,0.63458,0.63499,0.634785,0.6347466666666667,0.6347275,0.63478,664,2020-12-30 22:00:00
165,NZDCHF_i,0.63467,0.63452,0.63444,0.63506,0.6347499999999999,0.6346733333333333,0.634635,0.6346725,520,2020-12-30 23:00:00
166,NZDCHF_i,0.63428,0.63428,0.63403,0.63491,0.63447,0.6344066666666667,0.6343749999999999,0.6343749999999999,638,2020-12-31 00:00:00
167,NZDCHF_i,0.6343,0.63571,0.63422,0.63581,0.635015,0.6352466666666666,0.6353625,0.63501,488,2020-12-31 01:00:00
168,NZDCHF_i,0.63573,0.63633,0.6355,0.63667,0.636085,0.6361666666666667,0.6362075,0.6360575,765,2020-12-31 02:00:00
169,NZDCHF_i,0.63632,0.63661,0.63627,0.637,0.6366350000000001,0.6366266666666668,0.6366225000000001,0.6365500000000001,1078,2020-12-31 03:00:00
170,NZDCHF_i,0.63661,0.63619,0.63556,0.63661,0.636085,0.63612,0.6361375,0.6362425,966,2020-12-31 04:00:00
171,NZDCHF_i,0.63616,0.63663,0.63604,0.63676,0.6364000000000001,0.6364766666666667,0.636515,0.6363975000000001,965,2020-12-31 05:00:00
172,NZDCHF_i,0.63659,0.63677,0.63638,0.63689,0.636635,0.63668,0.6367025,0.6366575,621,2020-12-31 06:00:00
173,NZDCHF_i,0.63677,0.63665,0.63643,0.63683,0.63663,0.6366366666666666,0.63664,0.63667,670,2020-12-31 07:00:00
174,NZDCHF_i,0.63663,0.63668,0.63646,0.63692,0.63669,0.6366866666666667,0.6366850000000001,0.6366725,792,2020-12-31 08:00:00
175,NZDCHF_i,0.63664,0.63599,0.63598,0.6369,0.63644,0.63629,0.636215,0.6363775,1108,2020-12-31 09:00:00
176,NZDCHF_i,0.636,0.6356,0.63552,0.63678,0.63615,0.6359666666666667,0.6358750000000001,0.6359750000000001,1471,2020-12-31 10:00:00
177,NZDCHF_i,0.6356,0.63595,0.63521,0.63619,0.6357,0.6357833333333334,0.6358250000000001,0.6357375000000001,1549,2020-12-31 11:00:00
178,NZDCHF_i,0.63588,0.63749,0.63565,0.6377,0.6366750000000001,0.6369466666666668,0.6370825000000001,0.6366800000000001,1559,2020-12-31 12:00:00
179,NZDCHF_i,0.63749,0.63731,0.63639,0.63756,0.6369750000000001,0.6370866666666667,0.6371425000000001,0.6371875,1366,2020-12-31 13:00:00
180,NZDCHF_i,0.63732,0.63575,0.63565,0.63735,0.6365000000000001,0.6362500000000001,0.636125,0.6365175000000001,1426,2020-12-31 14:00:00
181,NZDCHF_i,0.63576,0.63603,0.63478,0.63629,0.635535,0.6356999999999999,0.6357824999999999,0.6357149999999999,1501,2020-12-31 15:00:00
182,NZDCHF_i,0.636,0.63621,0.63562,0.63657,0.636095,0.6361333333333333,0.6361525,0.6361,1639,2020-12-31 16:00:00
183,NZDCHF_i,0.63621,0.63626,0.63574,0.63761,0.636675,0.6365366666666666,0.6364675,0.636455,2405,2020-12-31 17:00:00
184,NZDCHF_i,0.63606,0.63574,0.63544,0.63672,0.63608,0.6359666666666667,0.63591,0.6359899999999999,2177,2020-12-31 18:00:00
185,NZDCHF_i,0.63572,0.63557,0.63523,0.63638,0.635805,0.6357266666666667,0.6356875,0.635725,1273,2020-12-31 19:00:00
186,NZDCHF_i,0.63533,0.63629,0.63533,0.63638,0.635855,0.636,0.6360725,0.6358325,810,2020-12-31 20:00:00
187,NZDCHF_i,0.63463,0.63486,0.63275,0.63524,0.6339950000000001,0.6342833333333334,0.6344275,0.6343700000000001,452,2021-01-04 00:00:00
188,NZDCHF_i,0.63485,0.63517,0.63438,0.63576,0.63507,0.6351033333333334,0.63512,0.63504,1277,2021-01-04 01:00:00
