,CAC40_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2040,CAC40_i,5972.5,5975.0,5969.5,5981.5,5975.5,5975.333333333333,5975.25,5974.625,2693,2021-03-10 16:00:00
2041,CAC40_i,5975.5,5987.5,5970.5,5988.0,5979.25,5982.0,5983.375,5980.375,2626,2021-03-10 17:00:00
2042,CAC40_i,5988.0,5989.0,5981.0,5993.0,5987.0,5987.666666666667,5988.0,5987.75,2379,2021-03-10 18:00:00
2043,CAC40_i,5989.5,5989.5,5984.0,5993.5,5988.75,5989.0,5989.125,5989.125,1595,2021-03-10 19:00:00
2044,CAC40_i,5990.0,5992.1,5981.0,5994.0,5987.5,5989.033333333333,5989.799999999999,5989.275,2162,2021-03-10 20:00:00
2045,CAC40_i,5992.5,5998.5,5990.0,6001.5,5995.75,5996.666666666667,5997.125,5995.625,1124,2021-03-10 21:00:00
2046,CAC40_i,5998.5,5996.0,5993.5,6000.0,5996.75,5996.5,5996.375,5997.0,1200,2021-03-10 22:00:00
2047,CAC40_i,6002.3,5992.8,5992.8,6002.3,5997.55,5995.966666666667,5995.175,5997.55,343,2021-03-11 01:00:00
2048,CAC40_i,5993.8,5986.3,5982.8,5996.3,5989.55,5988.466666666667,5987.925,5989.8,955,2021-03-11 02:00:00
2049,CAC40_i,5986.8,6003.3,5985.3,6003.3,5994.3,5997.3,5998.8,5994.675,1020,2021-03-11 03:00:00
2050,CAC40_i,6003.8,6002.8,6001.8,6005.3,6003.55,6003.3,6003.175,6003.425,661,2021-03-11 04:00:00
2051,CAC40_i,6003.3,6002.8,6001.3,6006.8,6004.05,6003.633333333334,6003.425,6003.55,655,2021-03-11 05:00:00
2052,CAC40_i,6002.3,6001.3,5999.8,6003.8,6001.8,6001.633333333334,6001.55,6001.8,438,2021-03-11 06:00:00
2053,CAC40_i,6001.3,6002.3,5999.8,6005.8,6002.8,6002.633333333334,6002.55,6002.3,615,2021-03-11 07:00:00
2054,CAC40_i,6001.8,6007.3,5998.8,6008.8,6003.8,6004.966666666667,6005.55,6004.175,634,2021-03-11 08:00:00
2055,CAC40_i,6004.9,6008.1,6001.1,6011.1,6006.1,6006.766666666667,6007.1,6006.300000000001,1228,2021-03-11 09:00:00
2056,CAC40_i,6007.6,6007.9,6001.4,6020.9,6011.15,6010.066666666666,6009.525,6009.449999999999,2969,2021-03-11 10:00:00
2057,CAC40_i,6007.4,6001.5,5997.9,6012.9,6005.4,6004.099999999999,6003.45,6004.924999999999,1789,2021-03-11 11:00:00
2058,CAC40_i,6001.4,6000.9,5995.4,6005.4,6000.4,6000.566666666666,6000.65,6000.775,1341,2021-03-11 12:00:00
2059,CAC40_i,6000.4,5997.9,5994.4,6002.4,5998.4,5998.233333333333,5998.15,5998.775,1232,2021-03-11 13:00:00
2060,CAC40_i,5997.4,6007.4,5994.9,6012.9,6003.9,6005.066666666666,6005.65,6003.15,1555,2021-03-11 14:00:00
2061,CAC40_i,6007.4,6008.9,5998.9,6012.9,6005.9,6006.899999999999,6007.4,6007.025,1726,2021-03-11 15:00:00
2062,CAC40_i,6008.9,6012.4,5997.5,6013.9,6005.7,6007.933333333333,6009.049999999999,6008.174999999999,2188,2021-03-11 16:00:00
2063,CAC40_i,6012.9,6023.4,6011.4,6028.4,6019.9,6021.066666666666,6021.65,6019.025,1961,2021-03-11 17:00:00
2064,CAC40_i,6023.4,6026.2,6021.9,6037.1,6029.5,6028.400000000001,6027.85,6027.15,1205,2021-03-11 18:00:00
2065,CAC40_i,6026.2,6032.2,6026.2,6033.2,6029.7,6030.533333333333,6030.95,6029.45,1008,2021-03-11 19:00:00
2066,CAC40_i,6032.2,6025.7,6025.1,6036.1,6030.6,6028.966666666667,6028.150000000001,6029.775000000001,1196,2021-03-11 20:00:00
2067,CAC40_i,6025.7,6024.2,6024.2,6032.2,6028.2,6026.866666666666,6026.2,6026.575,1029,2021-03-11 21:00:00
2068,CAC40_i,6024.6,6027.6,6022.6,6029.6,6026.1,6026.600000000001,6026.85,6026.1,1063,2021-03-11 22:00:00
2069,CAC40_i,6033.2,6029.2,6028.7,6035.2,6031.95,6031.033333333333,6030.575,6031.575,285,2021-03-12 01:00:00
2070,CAC40_i,6028.7,6029.2,6024.7,6034.7,6029.7,6029.533333333333,6029.45,6029.325,1104,2021-03-12 02:00:00
2071,CAC40_i,6029.7,6028.7,6027.2,6034.2,6030.7,6030.033333333333,6029.7,6029.95,798,2021-03-12 03:00:00
2072,CAC40_i,6028.2,6022.7,6019.2,6032.7,6025.95,6024.866666666666,6024.325,6025.7,721,2021-03-12 04:00:00
2073,CAC40_i,6023.7,6029.7,6022.7,6029.7,6026.2,6027.366666666666,6027.95,6026.45,589,2021-03-12 05:00:00
2074,CAC40_i,6029.7,6034.2,6029.7,6034.2,6031.95,6032.7,6033.075,6031.95,347,2021-03-12 06:00:00
2075,CAC40_i,6033.2,6026.2,6023.7,6035.7,6029.7,6028.533333333333,6027.95,6029.7,603,2021-03-12 07:00:00
2076,CAC40_i,6026.7,6023.7,6023.0,6029.7,6026.35,6025.466666666667,6025.025000000001,6025.775000000001,717,2021-03-12 08:00:00
2077,CAC40_i,6024.7,6020.5,6014.0,6033.1,6023.55,6022.533333333333,6022.025,6023.075,1635,2021-03-12 09:00:00
2078,CAC40_i,6020.6,6023.3,6017.3,6037.4,6027.35,6026.0,6025.325,6024.65,3288,2021-03-12 10:00:00
2079,CAC40_i,6022.8,6025.3,6019.9,6035.8,6027.85,6027.0,6026.575,6025.95,2194,2021-03-12 11:00:00
2080,CAC40_i,6025.8,6030.3,6016.4,6031.8,6024.1,6026.166666666667,6027.2,6026.075,1722,2021-03-12 12:00:00
2081,CAC40_i,6030.8,6025.3,6021.8,6030.8,6026.3,6025.966666666667,6025.8,6027.175,1399,2021-03-12 13:00:00
2082,CAC40_i,6025.8,6030.3,6021.3,6031.3,6026.3,6027.633333333334,6028.3,6027.175,1331,2021-03-12 14:00:00
2083,CAC40_i,6030.8,6026.9,6024.9,6034.3,6029.6,6028.7,6028.25,6029.224999999999,1265,2021-03-12 15:00:00
2084,CAC40_i,6026.9,6036.8,6021.3,6037.9,6029.6,6032.0,6033.2,6030.725,1940,2021-03-12 16:00:00
2085,CAC40_i,6036.8,6039.8,6030.3,6041.4,6035.85,6037.166666666667,6037.825,6037.075,1842,2021-03-12 17:00:00
2086,CAC40_i,6039.8,6046.3,6036.3,6049.3,6042.8,6043.966666666667,6044.55,6042.925,1718,2021-03-12 18:00:00
2087,CAC40_i,6046.8,6043.3,6041.8,6048.8,6045.3,6044.633333333334,6044.3,6045.175,916,2021-03-12 19:00:00
2088,CAC40_i,6043.3,6045.8,6041.3,6048.8,6045.05,6045.3,6045.425,6044.8,739,2021-03-12 20:00:00
2089,CAC40_i,6045.8,6054.3,6045.3,6054.4,6049.85,6051.333333333333,6052.075,6049.95,685,2021-03-12 21:00:00
2090,CAC40_i,6054.4,6065.5,6052.3,6068.8,6060.55,6062.2,6063.025,6060.25,726,2021-03-12 22:00:00
2091,CAC40_i,6061.5,6066.5,6055.5,6067.5,6061.5,6063.166666666667,6064.0,6062.75,410,2021-03-15 00:00:00
2092,CAC40_i,6066.5,6073.0,6066.0,6076.5,6071.25,6071.833333333333,6072.125,6070.5,841,2021-03-15 01:00:00
2093,CAC40_i,6072.5,6061.0,6058.5,6074.0,6066.25,6064.5,6063.625,6066.5,972,2021-03-15 02:00:00
2094,CAC40_i,6064.5,6072.0,6064.5,6072.0,6068.25,6069.5,6070.125,6068.25,958,2021-03-15 03:00:00
2095,CAC40_i,6072.5,6061.0,6059.5,6075.0,6067.25,6065.166666666667,6064.125,6067.0,811,2021-03-15 04:00:00
2096,CAC40_i,6061.0,6056.0,6052.5,6063.5,6058.0,6057.333333333333,6057.0,6058.25,833,2021-03-15 05:00:00
2097,CAC40_i,6056.0,6056.0,6053.0,6057.5,6055.25,6055.5,6055.625,6055.625,332,2021-03-15 06:00:00
2098,CAC40_i,6054.5,6049.0,6047.5,6055.0,6051.25,6050.5,6050.125,6051.5,696,2021-03-15 07:00:00
2099,CAC40_i,6049.5,6051.5,6046.0,6053.0,6049.5,6050.166666666667,6050.5,6050.0,571,2021-03-15 08:00:00
2100,CAC40_i,6059.6,6067.3,6049.9,6067.4,6058.65,6061.533333333333,6062.974999999999,6061.049999999999,1666,2021-03-15 09:00:00
2101,CAC40_i,6066.8,6073.6,6064.6,6087.6,6076.1,6075.266666666667,6074.85,6073.150000000001,3028,2021-03-15 10:00:00
2102,CAC40_i,6073.7,6066.1,6063.6,6074.6,6069.1,6068.100000000001,6067.6,6069.500000000001,1776,2021-03-15 11:00:00
2103,CAC40_i,6066.1,6063.1,6061.1,6069.1,6065.1,6064.433333333334,6064.1,6064.85,1268,2021-03-15 12:00:00
2104,CAC40_i,6063.1,6060.6,6059.1,6069.1,6064.1,6062.933333333334,6062.35,6062.975,1085,2021-03-15 13:00:00
2105,CAC40_i,6060.6,6053.1,6048.1,6061.1,6054.6,6054.100000000001,6053.85,6055.725,1324,2021-03-15 14:00:00
2106,CAC40_i,6053.1,6056.2,6051.1,6061.6,6056.35,6056.3,6056.275000000001,6055.5,1570,2021-03-15 15:00:00
2107,CAC40_i,6056.1,6044.1,6039.6,6057.6,6048.6,6047.100000000001,6046.35,6049.35,1707,2021-03-15 16:00:00
2108,CAC40_i,6044.1,6021.6,6016.6,6048.7,6032.65,6028.966666666667,6027.125,6032.75,1827,2021-03-15 17:00:00
2109,CAC40_i,6021.1,6034.2,6020.6,6034.6,6027.6,6029.8,6030.900000000001,6027.625,1388,2021-03-15 18:00:00
2110,CAC40_i,6034.6,6036.1,6032.6,6037.1,6034.85,6035.266666666667,6035.475,6035.1,626,2021-03-15 19:00:00
2111,CAC40_i,6036.6,6040.2,6036.6,6045.6,6041.1,6040.8,6040.650000000001,6039.75,651,2021-03-15 20:00:00
2112,CAC40_i,6040.6,6052.6,6037.1,6055.1,6046.1,6048.266666666667,6049.35,6046.35,934,2021-03-15 21:00:00
2113,CAC40_i,6039.6,6039.2,6039.2,6041.6,6040.4,6040.0,6039.8,6039.9,116,2021-03-16 00:00:00
2114,CAC40_i,6039.2,6039.2,6039.2,6041.6,6040.4,6040.0,6039.8,6039.8,319,2021-03-16 01:00:00
2115,CAC40_i,6039.2,6040.1,6039.2,6044.6,6041.9,6041.3,6041.0,6040.775000000001,627,2021-03-16 02:00:00
2116,CAC40_i,6040.1,6052.6,6040.1,6055.6,6047.85,6049.433333333334,6050.225,6047.1,799,2021-03-16 03:00:00
2117,CAC40_i,6052.6,6048.6,6044.6,6052.6,6048.6,6048.600000000001,6048.6,6049.6,594,2021-03-16 04:00:00
2118,CAC40_i,6050.6,6048.1,6046.6,6053.1,6049.85,6049.266666666667,6048.975,6049.6,618,2021-03-16 05:00:00
2119,CAC40_i,6047.6,6046.1,6043.1,6048.1,6045.6,6045.766666666667,6045.85,6046.225,372,2021-03-16 06:00:00
2120,CAC40_i,6046.6,6046.6,6044.1,6047.6,6045.85,6046.100000000001,6046.225,6046.225,431,2021-03-16 07:00:00
2121,CAC40_i,6045.6,6047.0,6042.1,6047.6,6044.85,6045.566666666667,6045.925,6045.575000000001,515,2021-03-16 08:00:00
2122,CAC40_i,6049.2,6050.5,6048.0,6055.5,6051.75,6051.333333333333,6051.125,6050.8,1088,2021-03-16 09:00:00
2123,CAC40_i,6050.5,6038.2,6036.2,6055.7,6045.95,6043.366666666666,6042.075,6045.15,2634,2021-03-16 10:00:00
2124,CAC40_i,6038.2,6038.2,6035.2,6050.2,6042.7,6041.2,6040.45,6040.45,1581,2021-03-16 11:00:00
2125,CAC40_i,6038.7,6046.7,6033.2,6047.8,6040.5,6042.566666666667,6043.6,6041.6,1430,2021-03-16 12:00:00
2126,CAC40_i,6046.7,6052.2,6046.7,6054.2,6050.45,6051.033333333333,6051.325,6049.95,1287,2021-03-16 13:00:00
2127,CAC40_i,6052.3,6052.7,6048.2,6058.2,6053.2,6053.033333333333,6052.95,6052.849999999999,1191,2021-03-16 14:00:00
2128,CAC40_i,6052.7,6046.7,6043.7,6060.3,6052.0,6050.233333333334,6049.35,6050.85,1553,2021-03-16 15:00:00
2129,CAC40_i,6046.7,6040.3,6036.2,6048.2,6042.2,6041.566666666667,6041.25,6042.85,1438,2021-03-16 16:00:00
2130,CAC40_i,6040.7,6059.0,6037.7,6061.0,6049.35,6052.566666666667,6054.175,6049.6,1501,2021-03-16 17:00:00
2131,CAC40_i,6058.6,6058.0,6054.5,6065.0,6059.75,6059.166666666667,6058.875,6059.025,1460,2021-03-16 18:00:00
2132,CAC40_i,6058.0,6053.0,6052.1,6062.0,6057.05,6055.7,6055.025,6056.275,1167,2021-03-16 19:00:00
2133,CAC40_i,6052.5,6052.5,6048.0,6055.0,6051.5,6051.833333333333,6052.0,6052.0,1294,2021-03-16 20:00:00
2134,CAC40_i,6052.5,6052.0,6050.0,6059.0,6054.5,6053.666666666667,6053.25,6053.375,1062,2021-03-16 21:00:00
2135,CAC40_i,6053.0,6055.3,6052.5,6056.8,6054.65,6054.866666666666,6054.974999999999,6054.4,293,2021-03-17 00:00:00
2136,CAC40_i,6055.3,6049.8,6049.0,6056.3,6052.65,6051.7,6051.224999999999,6052.599999999999,783,2021-03-17 01:00:00
2137,CAC40_i,6050.3,6046.3,6042.5,6050.8,6046.65,6046.533333333333,6046.474999999999,6047.474999999999,1027,2021-03-17 02:00:00
2138,CAC40_i,6046.3,6045.3,6039.3,6049.8,6044.55,6044.8,6044.925,6045.175,798,2021-03-17 03:00:00
2139,CAC40_i,6044.5,6044.3,6039.8,6046.8,6043.3,6043.633333333334,6043.8,6043.85,732,2021-03-17 04:00:00
2140,CAC40_i,6043.8,6041.3,6039.0,6045.3,6042.15,6041.866666666666,6041.724999999999,6042.349999999999,471,2021-03-17 05:00:00
2141,CAC40_i,6041.3,6044.6,6040.3,6044.6,6042.450000000001,6043.166666666667,6043.525,6042.7,233,2021-03-17 06:00:00
2142,CAC40_i,6044.1,6049.8,6041.5,6049.8,6045.65,6047.033333333333,6047.724999999999,6046.299999999999,591,2021-03-17 07:00:00
2143,CAC40_i,6048.8,6047.3,6046.8,6050.8,6048.8,6048.3,6048.05,6048.425,374,2021-03-17 08:00:00
2144,CAC40_i,6047.8,6049.7,6044.7,6053.7,6049.2,6049.366666666666,6049.45,6048.974999999999,1041,2021-03-17 09:00:00
2145,CAC40_i,6049.7,6050.9,6039.9,6057.0,6048.45,6049.266666666666,6049.674999999999,6049.375,2231,2021-03-17 10:00:00
2146,CAC40_i,6050.9,6048.9,6043.5,6053.9,6048.7,6048.766666666666,6048.799999999999,6049.299999999999,1412,2021-03-17 11:00:00
2147,CAC40_i,6048.9,6044.4,6042.4,6049.9,6046.15,6045.566666666666,6045.275,6046.4,1199,2021-03-17 12:00:00
2148,CAC40_i,6044.5,6040.4,6036.9,6050.0,6043.45,6042.433333333333,6041.924999999999,6042.95,1209,2021-03-17 13:00:00
2149,CAC40_i,6040.9,6050.5,6038.9,6052.0,6045.45,6047.133333333334,6047.975,6045.575000000001,1254,2021-03-17 14:00:00
2150,CAC40_i,6050.4,6058.9,6046.4,6063.4,6054.9,6056.233333333333,6056.9,6054.775,1394,2021-03-17 15:00:00
2151,CAC40_i,6059.0,6048.9,6045.4,6059.9,6052.65,6051.399999999999,6050.775,6053.299999999999,1777,2021-03-17 16:00:00
2152,CAC40_i,6048.9,6058.9,6048.4,6059.9,6054.15,6055.733333333333,6056.525,6054.025,1344,2021-03-17 17:00:00
2153,CAC40_i,6058.9,6054.4,6053.4,6061.9,6057.65,6056.566666666666,6056.025,6057.15,1146,2021-03-17 18:00:00
2154,CAC40_i,6054.4,6057.9,6053.6,6063.4,6058.5,6058.3,6058.200000000001,6057.325000000001,1188,2021-03-17 19:00:00
2155,CAC40_i,6057.2,6079.4,6057.2,6080.9,6069.049999999999,6072.5,6074.225,6068.675,2689,2021-03-17 20:00:00
2156,CAC40_i,6078.9,6074.9,6071.4,6082.5,6076.95,6076.266666666666,6075.924999999999,6076.924999999999,1540,2021-03-17 21:00:00
2157,CAC40_i,6080.2,6078.7,6076.7,6082.2,6079.45,6079.2,6079.075,6079.45,405,2021-03-18 00:00:00
2158,CAC40_i,6079.2,6086.7,6076.4,6088.2,6082.299999999999,6083.766666666666,6084.5,6082.625,813,2021-03-18 01:00:00
2159,CAC40_i,6086.4,6094.9,6086.2,6096.2,6091.2,6092.433333333333,6093.049999999999,6090.924999999999,1074,2021-03-18 02:00:00
2160,CAC40_i,6097.1,6097.7,6092.7,6098.7,6095.7,6096.366666666666,6096.7,6096.549999999999,850,2021-03-18 03:00:00
2161,CAC40_i,6097.7,6093.7,6089.9,6098.2,6094.049999999999,6093.933333333333,6093.875,6094.875,567,2021-03-18 04:00:00
2162,CAC40_i,6093.2,6080.7,6079.7,6093.7,6086.7,6084.7,6083.7,6086.825,964,2021-03-18 05:00:00
2163,CAC40_i,6081.7,6084.2,6077.9,6085.7,6081.799999999999,6082.599999999999,6083.0,6082.375,632,2021-03-18 06:00:00
2164,CAC40_i,6083.7,6083.7,6079.4,6085.7,6082.549999999999,6082.933333333333,6083.125,6083.125,695,2021-03-18 07:00:00
2165,CAC40_i,6084.7,6091.2,6080.9,6092.2,6086.549999999999,6088.099999999999,6088.875,6087.25,741,2021-03-18 08:00:00
2166,CAC40_i,6091.7,6079.0,6076.0,6093.7,6084.85,6082.900000000001,6081.925,6085.1,1727,2021-03-18 09:00:00
2167,CAC40_i,6079.0,6060.4,6051.8,6082.8,6067.3,6065.0,6063.85,6068.5,2716,2021-03-18 10:00:00
2168,CAC40_i,6060.4,6068.8,6058.3,6071.8,6065.05,6066.3,6066.925,6064.825000000001,1874,2021-03-18 11:00:00
2169,CAC40_i,6068.8,6068.9,6066.9,6073.4,6070.15,6069.733333333333,6069.525,6069.499999999999,1312,2021-03-18 12:00:00
2170,CAC40_i,6068.9,6059.4,6055.9,6071.4,6063.65,6062.233333333333,6061.525,6063.9,1471,2021-03-18 13:00:00
2171,CAC40_i,6058.3,6057.4,6052.3,6065.8,6059.05,6058.5,6058.225,6058.45,1409,2021-03-18 14:00:00
2172,CAC40_i,6057.4,6067.9,6044.8,6067.9,6056.35,6060.2,6062.125,6059.5,1939,2021-03-18 15:00:00
2173,CAC40_i,6067.4,6063.4,6059.3,6072.4,6065.85,6065.033333333333,6064.625,6065.625,2287,2021-03-18 16:00:00
2174,CAC40_i,6063.9,6074.4,6061.9,6075.9,6068.9,6070.733333333333,6071.65,6069.025,1446,2021-03-18 17:00:00
2175,CAC40_i,6074.9,6048.9,6047.8,6076.4,6062.1,6057.7,6055.5,6062.0,1393,2021-03-18 18:00:00
2176,CAC40_i,6048.9,6061.4,6048.8,6062.4,6055.6,6057.533333333333,6058.5,6055.375,1099,2021-03-18 19:00:00
2177,CAC40_i,6061.4,6031.9,6021.3,6061.9,6041.6,6038.366666666666,6036.75,6044.125,1729,2021-03-18 20:00:00
2178,CAC40_i,6031.3,6008.3,6005.8,6032.9,6019.35,6015.666666666667,6013.825,6019.575,2427,2021-03-18 21:00:00
2179,CAC40_i,6013.4,6006.6,6006.6,6015.4,6011.0,6009.533333333333,6008.799999999999,6010.5,493,2021-03-19 00:00:00
2180,CAC40_i,6006.1,6011.6,6005.6,6015.6,6010.6,6010.933333333334,6011.1,6009.725,922,2021-03-19 01:00:00
2181,CAC40_i,6012.1,6020.6,6009.6,6021.6,6015.6,6017.266666666667,6018.1,6015.975,1060,2021-03-19 02:00:00
2182,CAC40_i,6020.6,6022.6,6016.6,6024.1,6020.35,6021.100000000001,6021.475,6020.975,697,2021-03-19 03:00:00
2183,CAC40_i,6021.6,6015.1,6013.6,6022.6,6018.1,6017.100000000001,6016.6,6018.225,357,2021-03-19 04:00:00
2184,CAC40_i,6014.1,6006.6,6005.1,6020.1,6012.6,6010.600000000001,6009.6,6011.475,702,2021-03-19 05:00:00
2185,CAC40_i,6005.6,6014.1,6005.1,6015.1,6010.1,6011.433333333334,6012.1,6009.975,639,2021-03-19 06:00:00
2186,CAC40_i,6014.1,6012.1,6007.6,6015.6,6011.6,6011.766666666667,6011.85,6012.35,685,2021-03-19 07:00:00
2187,CAC40_i,6012.1,6011.6,5997.6,6012.2,6004.9,6007.133333333334,6008.25,6008.375,767,2021-03-19 08:00:00
2188,CAC40_i,6016.6,6022.0,6012.5,6033.5,6023.0,6022.666666666667,6022.5,6021.15,1658,2021-03-19 09:00:00
2189,CAC40_i,6022.4,6026.8,6013.2,6037.8,6025.5,6025.933333333333,6026.15,6025.049999999999,3750,2021-03-19 10:00:00
2190,CAC40_i,6026.8,6028.8,6019.2,6032.3,6025.75,6026.766666666666,6027.275,6026.775,1878,2021-03-19 11:00:00
2191,CAC40_i,6028.8,6039.3,6017.2,6049.2,6033.2,6035.233333333334,6036.25,6033.625,2326,2021-03-19 12:00:00
2192,CAC40_i,6038.8,6021.3,6019.7,6039.6,6029.65,6026.866666666666,6025.474999999999,6029.849999999999,1509,2021-03-19 13:00:00
2193,CAC40_i,6021.3,6022.3,6013.2,6024.8,6019.0,6020.099999999999,6020.65,6020.4,1326,2021-03-19 14:00:00
2194,CAC40_i,6022.3,5994.8,5981.3,6024.3,6002.8,6000.133333333334,5998.8,6005.675,3399,2021-03-19 15:00:00
2195,CAC40_i,5994.3,6016.7,5982.7,6016.7,5999.7,6005.366666666666,6008.2,6002.599999999999,2916,2021-03-19 16:00:00
2196,CAC40_i,6017.3,6011.8,5993.2,6018.7,6005.95,6007.900000000001,6008.875,6010.25,2099,2021-03-19 17:00:00
2197,CAC40_i,6011.8,6005.8,5990.3,6015.8,6003.05,6003.966666666667,6004.425,6005.925,1885,2021-03-19 18:00:00
2198,CAC40_i,6006.2,6010.8,6000.8,6011.2,6006.0,6007.599999999999,6008.4,6007.25,1197,2021-03-19 19:00:00
2199,CAC40_i,6011.2,6011.3,6002.7,6012.8,6007.75,6008.933333333333,6009.525,6009.5,1173,2021-03-19 20:00:00
2200,CAC40_i,6011.3,6003.8,6001.8,6014.3,6008.05,6006.633333333334,6005.925,6007.8,1412,2021-03-19 21:00:00
2201,CAC40_i,5994.7,5998.2,5992.7,5998.7,5995.7,5996.533333333333,5996.95,5996.075,351,2021-03-22 00:00:00
2202,CAC40_i,5998.2,6002.2,5998.2,6005.4,6001.799999999999,6001.933333333333,6002.0,6001.0,815,2021-03-22 01:00:00
2203,CAC40_i,6002.2,5991.7,5991.7,6003.7,5997.7,5995.7,5994.7,5997.325,1110,2021-03-22 02:00:00
2204,CAC40_i,5991.7,5999.0,5982.7,6001.5,5992.1,5994.400000000001,5995.55,5993.725,966,2021-03-22 03:00:00
2205,CAC40_i,5999.0,5992.7,5987.0,6000.0,5993.5,5993.233333333334,5993.1,5994.675,460,2021-03-22 04:00:00
2206,CAC40_i,5992.7,5989.2,5989.2,5993.7,5991.45,5990.7,5990.325,5991.2,615,2021-03-22 05:00:00
2207,CAC40_i,5989.2,5992.7,5989.2,5999.2,5994.2,5993.7,5993.45,5992.575,498,2021-03-22 06:00:00
2208,CAC40_i,5993.7,5992.2,5991.7,5997.7,5994.7,5993.866666666666,5993.45,5993.825,488,2021-03-22 07:00:00
2209,CAC40_i,5992.7,5989.2,5989.2,5994.7,5991.95,5991.033333333333,5990.575,5991.45,673,2021-03-22 08:00:00
2210,CAC40_i,5990.7,5974.6,5973.5,5991.1,5982.3,5979.733333333334,5978.450000000001,5982.475,1506,2021-03-22 09:00:00
2211,CAC40_i,5974.6,5964.9,5941.3,5975.5,5958.4,5960.566666666666,5961.65,5964.074999999999,3626,2021-03-22 10:00:00
2212,CAC40_i,5964.9,5972.4,5954.4,5975.4,5964.9,5967.399999999999,5968.65,5966.775,2108,2021-03-22 11:00:00
2213,CAC40_i,5972.4,5980.9,5969.8,5981.9,5975.85,5977.533333333333,5978.375,5976.25,1400,2021-03-22 12:00:00
2214,CAC40_i,5980.9,5979.9,5979.4,5986.4,5982.9,5981.899999999999,5981.4,5981.65,1014,2021-03-22 13:00:00
2215,CAC40_i,5979.9,5977.4,5972.3,5980.9,5976.6,5976.866666666666,5977.0,5977.625,1034,2021-03-22 14:00:00
2216,CAC40_i,5977.4,5971.9,5965.3,5981.9,5973.6,5973.033333333333,5972.75,5974.125,1615,2021-03-22 15:00:00
2217,CAC40_i,5971.9,5973.4,5964.3,5979.9,5972.1,5972.533333333333,5972.75,5972.375,1774,2021-03-22 16:00:00
2218,CAC40_i,5973.4,5967.4,5959.3,5975.9,5967.6,5967.533333333333,5967.5,5969.0,1568,2021-03-22 17:00:00
2219,CAC40_i,5967.4,5971.8,5961.4,5972.4,5966.9,5968.533333333333,5969.349999999999,5968.25,1356,2021-03-22 18:00:00
2220,CAC40_i,5971.4,5972.4,5967.8,5974.8,5971.3,5971.666666666667,5971.85,5971.6,1038,2021-03-22 19:00:00
2221,CAC40_i,5972.3,5971.8,5966.8,5973.8,5970.3,5970.8,5971.05,5971.175,999,2021-03-22 20:00:00
2222,CAC40_i,5971.8,5960.3,5957.3,5974.8,5966.05,5964.133333333334,5963.175,5966.05,1145,2021-03-22 21:00:00
2223,CAC40_i,5962.0,5960.5,5958.0,5963.5,5960.75,5960.666666666667,5960.625,5961.0,239,2021-03-23 00:00:00
2224,CAC40_i,5959.5,5966.5,5959.5,5966.5,5963.0,5964.166666666667,5964.75,5963.0,364,2021-03-23 01:00:00
2225,CAC40_i,5966.5,5959.0,5956.0,5970.5,5963.25,5961.833333333333,5961.125,5963.0,872,2021-03-23 02:00:00
2226,CAC40_i,5959.0,5959.0,5957.0,5963.5,5960.25,5959.833333333333,5959.625,5959.625,579,2021-03-23 03:00:00
2227,CAC40_i,5959.0,5952.5,5951.0,5959.0,5955.0,5954.166666666667,5953.75,5955.375,512,2021-03-23 04:00:00
2228,CAC40_i,5952.0,5949.5,5948.0,5952.5,5950.25,5950.0,5949.875,5950.5,561,2021-03-23 05:00:00
2229,CAC40_i,5949.5,5944.0,5942.0,5951.0,5946.5,5945.666666666667,5945.25,5946.625,451,2021-03-23 06:00:00
2230,CAC40_i,5941.0,5941.5,5941.0,5950.0,5945.5,5944.166666666667,5943.5,5943.375,675,2021-03-23 07:00:00
2231,CAC40_i,5940.3,5939.5,5933.5,5941.3,5937.4,5938.099999999999,5938.45,5938.65,511,2021-03-23 08:00:00
2232,CAC40_i,5939.5,5941.3,5933.9,5942.4,5938.15,5939.2,5939.724999999999,5939.275,1283,2021-03-23 09:00:00
2233,CAC40_i,5941.8,5947.6,5918.1,5948.6,5933.35,5938.100000000001,5940.475,5939.025000000001,3385,2021-03-23 10:00:00
2234,CAC40_i,5947.6,5934.2,5925.1,5951.1,5938.1,5936.8,5936.150000000001,5939.5,2180,2021-03-23 11:00:00
2235,CAC40_i,5934.1,5941.6,5922.6,5943.1,5932.85,5935.766666666667,5937.225,5935.35,1890,2021-03-23 12:00:00
2236,CAC40_i,5941.1,5946.1,5934.6,5951.6,5943.1,5944.100000000001,5944.6,5943.35,1428,2021-03-23 13:00:00
2237,CAC40_i,5946.1,5947.6,5942.1,5952.2,5947.15,5947.3,5947.375,5947.0,1247,2021-03-23 14:00:00
2238,CAC40_i,5947.7,5961.1,5947.7,5961.1,5954.4,5956.633333333334,5957.75,5954.400000000001,1447,2021-03-23 15:00:00
2239,CAC40_i,5961.1,5954.1,5949.1,5968.1,5958.6,5957.100000000001,5956.35,5958.1,1773,2021-03-23 16:00:00
2240,CAC40_i,5953.6,5955.6,5951.1,5959.6,5955.35,5955.433333333334,5955.475,5954.975,1607,2021-03-23 17:00:00
2241,CAC40_i,5955.6,5953.6,5942.6,5956.6,5949.6,5950.933333333334,5951.6,5952.1,1472,2021-03-23 18:00:00
