,GBPJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
59,GBPJPY_i,138.876,138.754,138.658,138.973,138.8155,138.795,138.78475,138.81525,3357,2020-12-23 10:00:00
60,GBPJPY_i,138.754,138.779,138.675,138.947,138.811,138.80033333333333,138.79500000000002,138.78875,3120,2020-12-23 11:00:00
61,GBPJPY_i,138.782,138.905,138.754,138.941,138.8475,138.86666666666667,138.87625,138.84550000000002,3031,2020-12-23 12:00:00
62,GBPJPY_i,138.908,138.782,138.775,138.977,138.876,138.84466666666665,138.829,138.8605,2799,2020-12-23 13:00:00
63,GBPJPY_i,138.786,138.903,138.743,138.903,138.82299999999998,138.84966666666665,138.863,138.83375,2238,2020-12-23 14:00:00
64,GBPJPY_i,138.903,139.347,138.78,139.447,139.1135,139.19133333333332,139.23024999999998,139.11925,4828,2020-12-23 15:00:00
65,GBPJPY_i,139.347,139.904,139.297,139.999,139.648,139.73333333333332,139.776,139.63675,7184,2020-12-23 16:00:00
66,GBPJPY_i,139.905,140.05,139.711,140.293,140.002,140.018,140.026,139.98975000000002,6787,2020-12-23 17:00:00
67,GBPJPY_i,140.049,139.822,139.597,140.284,139.9405,139.90099999999998,139.88125,139.938,5123,2020-12-23 18:00:00
68,GBPJPY_i,139.823,139.65,139.504,139.95,139.72699999999998,139.7013333333333,139.68849999999998,139.73174999999998,4174,2020-12-23 19:00:00
69,GBPJPY_i,139.65,139.935,139.638,139.985,139.81150000000002,139.8526666666667,139.87325,139.80200000000002,3164,2020-12-23 20:00:00
70,GBPJPY_i,139.936,139.66,139.633,139.956,139.7945,139.74966666666668,139.72725,139.79625000000001,2530,2020-12-23 21:00:00
71,GBPJPY_i,139.648,139.757,139.561,139.807,139.684,139.70833333333334,139.72050000000002,139.69325,2592,2020-12-23 22:00:00
72,GBPJPY_i,139.761,139.701,139.643,139.911,139.777,139.75166666666667,139.739,139.754,2228,2020-12-23 23:00:00
73,GBPJPY_i,139.682,139.686,139.607,139.919,139.763,139.73733333333334,139.7245,139.7235,645,2020-12-24 00:00:00
74,GBPJPY_i,139.686,139.868,139.685,139.908,139.79649999999998,139.8203333333333,139.83225,139.78674999999998,1267,2020-12-24 01:00:00
75,GBPJPY_i,139.868,140.119,139.826,140.152,139.98899999999998,140.03233333333333,140.054,139.99124999999998,2752,2020-12-24 02:00:00
76,GBPJPY_i,140.119,140.157,140.049,140.308,140.17849999999999,140.17133333333334,140.16775,140.15825,3369,2020-12-24 03:00:00
77,GBPJPY_i,140.156,140.309,140.146,140.4,140.273,140.285,140.291,140.25275,2588,2020-12-24 04:00:00
78,GBPJPY_i,140.307,140.281,140.176,140.378,140.277,140.27833333333334,140.279,140.28549999999998,2454,2020-12-24 05:00:00
79,GBPJPY_i,140.277,140.309,140.224,140.326,140.27499999999998,140.28633333333332,140.29199999999997,140.284,2304,2020-12-24 06:00:00
80,GBPJPY_i,140.309,140.359,140.255,140.407,140.33100000000002,140.34033333333335,140.34500000000003,140.3325,1455,2020-12-24 07:00:00
81,GBPJPY_i,140.359,140.396,140.243,140.424,140.33350000000002,140.35433333333333,140.36475,140.3555,1646,2020-12-24 08:00:00
82,GBPJPY_i,140.396,140.469,140.314,140.62,140.46699999999998,140.46766666666664,140.468,140.44975,2311,2020-12-24 09:00:00
83,GBPJPY_i,140.468,140.827,140.401,140.907,140.654,140.71166666666667,140.7405,140.65075,2982,2020-12-24 10:00:00
84,GBPJPY_i,140.827,140.915,140.685,141.036,140.8605,140.87866666666665,140.88774999999998,140.86575,5372,2020-12-24 11:00:00
85,GBPJPY_i,140.909,140.972,140.9,141.196,141.048,141.02266666666665,141.01,140.99425,3274,2020-12-24 12:00:00
86,GBPJPY_i,140.972,140.82,140.791,141.054,140.9225,140.88833333333335,140.87125,140.90925000000001,2217,2020-12-24 13:00:00
87,GBPJPY_i,140.82,140.766,140.463,140.888,140.6755,140.70566666666664,140.72074999999998,140.73424999999997,3801,2020-12-24 14:00:00
88,GBPJPY_i,140.764,140.875,140.595,140.917,140.756,140.79566666666668,140.8155,140.78775000000002,3330,2020-12-24 15:00:00
89,GBPJPY_i,140.864,140.821,140.795,141.093,140.944,140.903,140.8825,140.89325,3160,2020-12-24 16:00:00
90,GBPJPY_i,140.821,140.261,140.131,140.827,140.47899999999998,140.40633333333332,140.36999999999998,140.51,5245,2020-12-24 17:00:00
91,GBPJPY_i,140.263,140.409,140.226,140.473,140.3495,140.36933333333334,140.37925,140.34275,3358,2020-12-24 18:00:00
92,GBPJPY_i,140.409,140.318,140.313,140.42,140.36649999999997,140.3503333333333,140.34224999999998,140.36499999999998,2473,2020-12-24 19:00:00
93,GBPJPY_i,140.318,140.247,140.167,140.365,140.26600000000002,140.25966666666667,140.25650000000002,140.27425000000002,1950,2020-12-24 20:00:00
94,GBPJPY_i,140.246,140.269,140.212,140.336,140.274,140.27233333333334,140.2715,140.26575,387,2020-12-28 00:00:00
95,GBPJPY_i,140.265,140.465,140.235,140.49,140.3625,140.39666666666668,140.41375000000002,140.36375,1455,2020-12-28 01:00:00
96,GBPJPY_i,140.465,140.167,140.043,140.537,140.29000000000002,140.24900000000002,140.22850000000003,140.30300000000003,3006,2020-12-28 02:00:00
97,GBPJPY_i,140.168,140.263,140.11,140.35,140.23000000000002,140.241,140.24650000000003,140.22275000000002,2727,2020-12-28 03:00:00
98,GBPJPY_i,140.263,140.414,140.24,140.456,140.348,140.37,140.381,140.34325,1437,2020-12-28 04:00:00
99,GBPJPY_i,140.414,140.472,140.386,140.546,140.466,140.468,140.469,140.4545,1265,2020-12-28 05:00:00
100,GBPJPY_i,140.472,140.406,140.316,140.472,140.394,140.398,140.4,140.4165,1046,2020-12-28 06:00:00
101,GBPJPY_i,140.406,140.393,140.337,140.457,140.397,140.39566666666667,140.395,140.39825000000002,1260,2020-12-28 07:00:00
102,GBPJPY_i,140.396,140.331,140.288,140.472,140.38,140.36366666666666,140.3555,140.37175,1487,2020-12-28 08:00:00
103,GBPJPY_i,140.334,140.322,140.248,140.428,140.338,140.33266666666665,140.32999999999998,140.333,1642,2020-12-28 09:00:00
104,GBPJPY_i,140.322,140.165,140.116,140.387,140.25150000000002,140.22266666666667,140.20825,140.2475,2701,2020-12-28 10:00:00
105,GBPJPY_i,140.165,140.203,140.106,140.263,140.1845,140.19066666666666,140.19375,140.18425,2659,2020-12-28 11:00:00
106,GBPJPY_i,140.202,139.77,139.683,140.202,139.9425,139.885,139.85625,139.96425,4359,2020-12-28 12:00:00
107,GBPJPY_i,139.764,139.886,139.631,139.891,139.761,139.80266666666668,139.8235,139.793,4273,2020-12-28 13:00:00
108,GBPJPY_i,139.886,139.912,139.679,139.916,139.7975,139.8356666666667,139.85475000000002,139.84825,2735,2020-12-28 14:00:00
109,GBPJPY_i,139.913,139.963,139.807,140.058,139.9325,139.94266666666667,139.94774999999998,139.93525,3049,2020-12-28 15:00:00
110,GBPJPY_i,139.965,140.112,139.893,140.248,140.07049999999998,140.08433333333332,140.09124999999997,140.0545,2948,2020-12-28 16:00:00
111,GBPJPY_i,140.111,139.627,139.442,140.115,139.7785,139.728,139.70275,139.82375000000002,4153,2020-12-28 17:00:00
112,GBPJPY_i,139.627,139.61,139.518,139.764,139.64100000000002,139.63066666666668,139.62550000000002,139.62975,2855,2020-12-28 18:00:00
113,GBPJPY_i,139.61,139.672,139.48,139.718,139.599,139.62333333333333,139.6355,139.62,2640,2020-12-28 19:00:00
114,GBPJPY_i,139.672,139.68,139.566,139.748,139.65699999999998,139.66466666666665,139.6685,139.66649999999998,2255,2020-12-28 20:00:00
115,GBPJPY_i,139.68,139.579,139.578,139.707,139.64249999999998,139.62133333333333,139.61075,139.636,2137,2020-12-28 21:00:00
116,GBPJPY_i,139.579,139.514,139.494,139.687,139.59050000000002,139.56500000000003,139.55225000000002,139.56850000000003,2126,2020-12-28 22:00:00
117,GBPJPY_i,139.514,139.648,139.468,139.665,139.5665,139.59366666666665,139.60725,139.57375,3938,2020-12-28 23:00:00
118,GBPJPY_i,139.606,139.56,139.472,139.696,139.584,139.576,139.572,139.58350000000002,1902,2020-12-29 00:00:00
119,GBPJPY_i,139.572,139.635,139.527,139.666,139.5965,139.60933333333332,139.61575,139.6,2096,2020-12-29 01:00:00
120,GBPJPY_i,139.635,139.829,139.626,139.885,139.75549999999998,139.78,139.79225,139.74374999999998,2529,2020-12-29 02:00:00
121,GBPJPY_i,139.824,139.872,139.778,139.912,139.845,139.854,139.8585,139.8465,2358,2020-12-29 03:00:00
122,GBPJPY_i,139.875,139.887,139.758,139.92,139.839,139.855,139.863,139.86,2610,2020-12-29 04:00:00
123,GBPJPY_i,139.887,139.885,139.807,139.889,139.848,139.86033333333333,139.8665,139.86700000000002,3042,2020-12-29 05:00:00
124,GBPJPY_i,139.883,139.881,139.851,139.923,139.887,139.885,139.884,139.8845,1938,2020-12-29 06:00:00
125,GBPJPY_i,139.88,139.858,139.768,139.897,139.83249999999998,139.84099999999998,139.84525,139.85075,1901,2020-12-29 07:00:00
126,GBPJPY_i,139.853,139.761,139.699,139.897,139.798,139.78566666666666,139.77949999999998,139.8025,1749,2020-12-29 08:00:00
127,GBPJPY_i,139.776,140.057,139.748,140.077,139.9125,139.96066666666664,139.98475,139.91449999999998,2394,2020-12-29 09:00:00
128,GBPJPY_i,140.057,139.99,139.948,140.153,140.0505,140.03033333333335,140.02025,140.037,3071,2020-12-29 10:00:00
129,GBPJPY_i,139.995,139.673,139.66,140.11,139.885,139.81433333333334,139.779,139.8595,3794,2020-12-29 11:00:00
130,GBPJPY_i,139.679,139.812,139.679,139.884,139.7815,139.79166666666666,139.79675,139.7635,3139,2020-12-29 12:00:00
131,GBPJPY_i,139.812,139.961,139.753,140.074,139.9135,139.92933333333335,139.93725,139.9,3342,2020-12-29 13:00:00
132,GBPJPY_i,139.961,139.861,139.801,140.044,139.9225,139.90200000000002,139.89175,139.91675,2617,2020-12-29 14:00:00
133,GBPJPY_i,139.861,140.004,139.845,140.013,139.929,139.95399999999998,139.9665,139.93075,3055,2020-12-29 15:00:00
134,GBPJPY_i,140.002,139.852,139.751,140.089,139.92000000000002,139.89733333333334,139.886,139.9235,4259,2020-12-29 16:00:00
135,GBPJPY_i,139.853,139.82,139.615,139.86,139.7375,139.76500000000001,139.77875,139.787,7987,2020-12-29 17:00:00
136,GBPJPY_i,139.811,139.864,139.761,139.927,139.844,139.85066666666668,139.854,139.84075,3471,2020-12-29 18:00:00
137,GBPJPY_i,139.876,139.663,139.59,139.903,139.7465,139.71866666666668,139.70475,139.758,5463,2020-12-29 19:00:00
138,GBPJPY_i,139.663,139.71,139.606,139.714,139.66,139.67666666666665,139.685,139.67325,3306,2020-12-29 20:00:00
139,GBPJPY_i,139.71,139.743,139.622,139.755,139.6885,139.70666666666668,139.71575,139.7075,1813,2020-12-29 21:00:00
140,GBPJPY_i,139.741,139.762,139.727,139.833,139.78,139.774,139.77100000000002,139.76575,1902,2020-12-29 22:00:00
141,GBPJPY_i,139.76,139.83,139.747,139.887,139.817,139.82133333333334,139.82350000000002,139.806,1407,2020-12-29 23:00:00
142,GBPJPY_i,139.703,139.761,139.652,139.814,139.733,139.74233333333333,139.74699999999999,139.7325,398,2020-12-30 00:00:00
143,GBPJPY_i,139.761,139.744,139.681,139.808,139.74450000000002,139.74433333333334,139.74425000000002,139.7485,1433,2020-12-30 01:00:00
144,GBPJPY_i,139.745,139.79,139.681,139.853,139.767,139.77466666666666,139.77849999999998,139.76725,2867,2020-12-30 02:00:00
145,GBPJPY_i,139.79,139.903,139.779,139.966,139.8725,139.88266666666667,139.88775,139.8595,3988,2020-12-30 03:00:00
146,GBPJPY_i,139.904,139.909,139.807,139.932,139.8695,139.88266666666667,139.88925,139.88799999999998,3018,2020-12-30 04:00:00
147,GBPJPY_i,139.909,139.874,139.836,139.918,139.877,139.876,139.87550000000002,139.88425,2302,2020-12-30 05:00:00
148,GBPJPY_i,139.874,139.853,139.838,139.929,139.8835,139.87333333333333,139.86825,139.8735,1934,2020-12-30 06:00:00
149,GBPJPY_i,139.853,139.935,139.853,140.004,139.92849999999999,139.93066666666667,139.93175,139.91125,3039,2020-12-30 07:00:00
150,GBPJPY_i,139.935,139.863,139.805,139.94,139.8725,139.86933333333334,139.86775,139.88575,3247,2020-12-30 08:00:00
151,GBPJPY_i,139.862,139.817,139.775,139.973,139.87400000000002,139.85500000000002,139.84550000000002,139.85675,2807,2020-12-30 09:00:00
152,GBPJPY_i,139.817,139.955,139.805,139.976,139.8905,139.912,139.92275,139.88825,3798,2020-12-30 10:00:00
153,GBPJPY_i,139.955,140.145,139.926,140.18,140.053,140.08366666666666,140.099,140.0515,3175,2020-12-30 11:00:00
154,GBPJPY_i,140.145,140.315,140.07,140.347,140.20850000000002,140.244,140.26175,140.21925000000002,2924,2020-12-30 12:00:00
155,GBPJPY_i,140.315,140.329,140.143,140.395,140.269,140.28900000000002,140.299,140.2955,2938,2020-12-30 13:00:00
156,GBPJPY_i,140.33,140.105,140.064,140.351,140.20749999999998,140.17333333333332,140.15625,140.2125,4065,2020-12-30 14:00:00
157,GBPJPY_i,140.103,140.115,139.974,140.178,140.076,140.089,140.09550000000002,140.0925,4263,2020-12-30 15:00:00
158,GBPJPY_i,140.116,140.124,139.955,140.229,140.092,140.10266666666666,140.108,140.106,5831,2020-12-30 16:00:00
159,GBPJPY_i,140.131,140.465,140.007,140.531,140.269,140.33433333333335,140.36700000000002,140.2835,5280,2020-12-30 17:00:00
160,GBPJPY_i,140.465,140.506,140.351,140.538,140.4445,140.465,140.47525,140.465,3589,2020-12-30 18:00:00
161,GBPJPY_i,140.506,140.37,140.362,140.587,140.47449999999998,140.43966666666665,140.42225,140.45624999999998,2519,2020-12-30 19:00:00
162,GBPJPY_i,140.374,140.516,140.371,140.553,140.462,140.48,140.48899999999998,140.4535,1651,2020-12-30 20:00:00
163,GBPJPY_i,140.515,140.54,140.49,140.584,140.537,140.538,140.5385,140.53225,1629,2020-12-30 21:00:00
164,GBPJPY_i,140.533,140.591,140.513,140.637,140.575,140.58033333333333,140.583,140.5685,1480,2020-12-30 22:00:00
165,GBPJPY_i,140.59,140.575,140.534,140.648,140.591,140.58566666666667,140.583,140.58675,1486,2020-12-30 23:00:00
166,GBPJPY_i,140.441,140.482,140.301,140.524,140.4125,140.43566666666666,140.44725,140.437,541,2020-12-31 00:00:00
167,GBPJPY_i,140.482,140.525,140.459,140.605,140.53199999999998,140.52966666666666,140.52849999999998,140.51774999999998,756,2020-12-31 01:00:00
168,GBPJPY_i,140.525,140.704,140.511,140.767,140.639,140.66066666666669,140.6715,140.62675000000002,1543,2020-12-31 02:00:00
169,GBPJPY_i,140.704,140.68,140.64,140.763,140.7015,140.69433333333333,140.69075,140.69675,2085,2020-12-31 03:00:00
170,GBPJPY_i,140.68,140.456,140.339,140.73,140.53449999999998,140.50833333333333,140.49525,140.55124999999998,2777,2020-12-31 04:00:00
171,GBPJPY_i,140.457,140.492,140.416,140.523,140.46949999999998,140.47699999999998,140.48074999999997,140.47199999999998,3568,2020-12-31 05:00:00
172,GBPJPY_i,140.492,140.416,140.41,140.516,140.463,140.44733333333332,140.4395,140.4585,2953,2020-12-31 06:00:00
173,GBPJPY_i,140.416,140.492,140.414,140.518,140.466,140.47466666666665,140.47899999999998,140.45999999999998,2099,2020-12-31 07:00:00
174,GBPJPY_i,140.492,140.528,140.476,140.611,140.5435,140.53833333333333,140.53575,140.52675,2877,2020-12-31 08:00:00
175,GBPJPY_i,140.519,140.762,140.492,140.772,140.632,140.67533333333333,140.697,140.63625000000002,3233,2020-12-31 09:00:00
176,GBPJPY_i,140.762,140.92,140.684,140.97,140.827,140.85799999999998,140.87349999999998,140.834,3708,2020-12-31 10:00:00
177,GBPJPY_i,140.92,140.675,140.624,140.945,140.78449999999998,140.748,140.72975,140.791,3499,2020-12-31 11:00:00
178,GBPJPY_i,140.678,140.868,140.658,140.956,140.807,140.8273333333333,140.83749999999998,140.79,4021,2020-12-31 12:00:00
179,GBPJPY_i,140.866,140.637,140.558,140.866,140.712,140.68699999999998,140.6745,140.73175,4248,2020-12-31 13:00:00
180,GBPJPY_i,140.638,140.792,140.601,140.824,140.7125,140.739,140.75225,140.71375,2562,2020-12-31 14:00:00
181,GBPJPY_i,140.793,140.668,140.46,140.803,140.63150000000002,140.6436666666667,140.64975,140.681,4370,2020-12-31 15:00:00
182,GBPJPY_i,140.67,140.739,140.562,140.8,140.681,140.70033333333333,140.71,140.69275,3102,2020-12-31 16:00:00
183,GBPJPY_i,140.734,141.097,140.602,141.139,140.8705,140.946,140.98375,140.893,5304,2020-12-31 17:00:00
184,GBPJPY_i,141.098,140.98,140.787,141.205,140.996,140.99066666666667,140.988,141.01749999999998,5102,2020-12-31 18:00:00
185,GBPJPY_i,140.971,140.975,140.938,141.114,141.026,141.00900000000001,141.00050000000002,140.9995,2543,2020-12-31 19:00:00
186,GBPJPY_i,140.972,141.008,140.965,141.049,141.007,141.00733333333335,141.00750000000002,140.9985,1117,2020-12-31 20:00:00
187,GBPJPY_i,140.868,140.914,140.819,141.002,140.9105,140.91166666666666,140.91225,140.90075000000002,390,2021-01-04 00:00:00
188,GBPJPY_i,140.914,141.225,140.903,141.282,141.0925,141.13666666666666,141.15875,141.081,1746,2021-01-04 01:00:00
189,GBPJPY_i,141.227,140.893,140.761,141.257,141.00900000000001,140.97033333333334,140.95100000000002,141.0345,5211,2021-01-04 02:00:00
190,GBPJPY_i,140.893,140.985,140.879,141.082,140.9805,140.982,140.98275,140.95975,4173,2021-01-04 03:00:00
191,GBPJPY_i,140.984,140.983,140.938,141.066,141.002,140.99566666666666,140.9925,140.99275,3365,2021-01-04 04:00:00
192,GBPJPY_i,140.983,140.969,140.945,141.025,140.985,140.97966666666667,140.977,140.9805,2309,2021-01-04 05:00:00
193,GBPJPY_i,140.969,140.888,140.87,141.022,140.946,140.92666666666665,140.917,140.93725,1742,2021-01-04 06:00:00
194,GBPJPY_i,140.893,140.925,140.828,140.942,140.885,140.89833333333334,140.905,140.897,2279,2021-01-04 07:00:00
195,GBPJPY_i,140.924,140.921,140.856,140.995,140.9255,140.924,140.92325,140.924,3181,2021-01-04 08:00:00
196,GBPJPY_i,140.92,140.833,140.727,141.04,140.8835,140.86666666666667,140.85825,140.88,3663,2021-01-04 09:00:00
197,GBPJPY_i,140.838,140.728,140.557,140.908,140.7325,140.731,140.73025,140.75775,4842,2021-01-04 10:00:00
198,GBPJPY_i,140.726,140.468,140.394,140.766,140.57999999999998,140.54266666666663,140.52399999999997,140.58849999999998,4774,2021-01-04 11:00:00
199,GBPJPY_i,140.467,140.738,140.442,140.758,140.60000000000002,140.64600000000002,140.669,140.60125000000002,2963,2021-01-04 12:00:00
200,GBPJPY_i,140.738,140.583,140.548,140.837,140.6925,140.65599999999998,140.63774999999998,140.67649999999998,3245,2021-01-04 13:00:00
201,GBPJPY_i,140.581,140.495,140.394,140.604,140.49900000000002,140.49766666666667,140.497,140.51850000000002,4394,2021-01-04 14:00:00
202,GBPJPY_i,140.495,140.358,140.191,140.57,140.38049999999998,140.373,140.36925,140.4035,5386,2021-01-04 15:00:00
203,GBPJPY_i,140.354,140.209,140.161,140.417,140.289,140.26233333333332,140.249,140.28525,5508,2021-01-04 16:00:00
204,GBPJPY_i,140.208,139.996,139.897,140.213,140.055,140.03533333333334,140.0255,140.0785,6830,2021-01-04 17:00:00
205,GBPJPY_i,139.996,139.794,139.782,140.166,139.974,139.914,139.884,139.93449999999999,5409,2021-01-04 18:00:00
206,GBPJPY_i,139.795,139.946,139.664,139.986,139.825,139.86533333333333,139.8855,139.84775,5172,2021-01-04 19:00:00
207,GBPJPY_i,139.945,139.853,139.776,139.949,139.8625,139.85933333333335,139.85775,139.88075,3364,2021-01-04 20:00:00
