,HSI50_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
27,HSI50_i,28342.5,28201.5,28194.5,28358.5,28276.5,28251.5,28239.0,28274.25,15670,2019-06-25 05:00:00
28,HSI50_i,28199.5,28165.5,28113.5,28217.5,28165.5,28165.5,28165.5,28174.0,12090,2019-06-25 06:00:00
29,HSI50_i,28165.5,28122.5,28120.0,28198.0,28159.0,28146.833333333332,28140.75,28151.5,6009,2019-06-25 07:00:00
30,HSI50_i,28150.5,28183.5,28082.5,28200.5,28141.5,28155.5,28162.5,28154.25,12360,2019-06-25 08:00:00
31,HSI50_i,28184.5,28175.5,28132.5,28204.5,28168.5,28170.833333333332,28172.0,28174.25,9870,2019-06-25 09:00:00
32,HSI50_i,28175.5,28165.5,28149.5,28198.5,28174.0,28171.166666666668,28169.75,28172.25,7310,2019-06-25 10:00:00
33,HSI50_i,28165.5,28150.5,28145.5,28199.5,28172.5,28165.166666666668,28161.5,28165.25,6370,2019-06-25 11:00:00
34,HSI50_i,28149.5,28150.0,28145.5,28177.0,28161.25,28157.5,28155.625,28155.5,4740,2019-06-25 12:00:00
35,HSI50_i,28150.0,28174.0,28149.5,28175.0,28162.25,28166.166666666668,28168.125,28162.125,3705,2019-06-25 13:00:00
36,HSI50_i,28174.0,28169.5,28165.5,28180.0,28172.75,28171.666666666668,28171.125,28172.25,3094,2019-06-25 14:00:00
37,HSI50_i,28169.5,28183.0,28169.0,28190.0,28179.5,28180.666666666668,28181.25,28177.875,2769,2019-06-25 15:00:00
38,HSI50_i,28183.0,28169.0,28142.0,28213.0,28177.5,28174.666666666668,28173.25,28176.75,6300,2019-06-25 16:00:00
39,HSI50_i,28169.0,28146.5,28123.5,28183.0,28153.25,28151.0,28149.875,28155.5,8800,2019-06-25 17:00:00
40,HSI50_i,28147.0,28177.0,28134.0,28189.0,28161.5,28166.666666666668,28169.25,28161.75,6220,2019-06-25 18:00:00
41,HSI50_i,28177.0,28181.0,28172.0,28190.0,28181.0,28181.0,28181.0,28180.0,1875,2019-06-25 19:00:00
42,HSI50_i,28128.5,28102.5,28077.5,28174.5,28126.0,28118.166666666668,28114.25,28120.75,5265,2019-06-26 04:00:00
43,HSI50_i,28103.5,28187.5,28101.5,28272.5,28187.0,28187.166666666668,28187.25,28166.25,15520,2019-06-26 05:00:00
44,HSI50_i,28183.5,28192.5,28156.5,28249.5,28203.0,28199.5,28197.75,28195.5,10250,2019-06-26 06:00:00
45,HSI50_i,28191.5,28157.5,28157.5,28216.0,28186.75,28177.0,28172.125,28180.625,6092,2019-06-26 07:00:00
46,HSI50_i,28156.5,28225.5,28156.5,28235.5,28196.0,28205.833333333332,28210.75,28193.5,8810,2019-06-26 08:00:00
47,HSI50_i,28225.5,28230.5,28212.5,28269.5,28241.0,28237.5,28235.75,28234.5,6950,2019-06-26 09:00:00
48,HSI50_i,28230.5,28216.5,28197.5,28243.5,28220.5,28219.166666666668,28218.5,28222.0,6275,2019-06-26 10:00:00
49,HSI50_i,28215.5,28211.5,28179.0,28228.5,28203.75,28206.333333333332,28207.625,28208.625,4324,2019-06-26 11:00:00
50,HSI50_i,28211.5,28377.5,28206.5,28417.5,28312.0,28333.833333333332,28344.75,28303.25,10035,2019-06-26 12:00:00
51,HSI50_i,28375.5,28368.5,28368.5,28412.5,28390.5,28383.166666666668,28379.5,28381.25,5270,2019-06-26 13:00:00
52,HSI50_i,28368.5,28356.5,28354.5,28383.5,28369.0,28364.833333333332,28362.75,28365.75,4810,2019-06-26 14:00:00
53,HSI50_i,28357.5,28332.5,28294.5,28367.5,28331.0,28331.5,28331.75,28338.0,5490,2019-06-26 15:00:00
54,HSI50_i,28332.5,28333.5,28318.5,28388.5,28353.5,28346.833333333332,28343.5,28343.25,7690,2019-06-26 16:00:00
55,HSI50_i,28333.5,28365.5,28310.5,28368.5,28339.5,28348.166666666668,28352.5,28344.5,8380,2019-06-26 17:00:00
56,HSI50_i,28365.5,28381.5,28337.5,28381.5,28359.5,28366.833333333332,28370.5,28366.5,5880,2019-06-26 18:00:00
57,HSI50_i,28382.5,28382.5,28369.5,28389.5,28379.5,28380.5,28381.0,28381.0,1950,2019-06-26 19:00:00
58,HSI50_i,28414.0,28439.0,28402.5,28465.0,28433.75,28435.5,28436.375,28430.125,4370,2019-06-27 04:00:00
59,HSI50_i,28439.0,28505.0,28429.0,28507.0,28468.0,28480.333333333332,28486.5,28470.0,12140,2019-06-27 05:00:00
60,HSI50_i,28505.0,28570.0,28495.0,28584.0,28539.5,28549.666666666668,28554.75,28538.5,8440,2019-06-27 06:00:00
61,HSI50_i,28568.0,28538.5,28528.0,28585.5,28556.75,28550.666666666668,28547.625,28555.0,5523,2019-06-27 07:00:00
62,HSI50_i,28565.5,28543.5,28506.5,28579.5,28543.0,28543.166666666668,28543.25,28548.75,9145,2019-06-27 08:00:00
63,HSI50_i,28546.5,28613.0,28518.5,28625.5,28572.0,28585.666666666668,28592.5,28575.875,8350,2019-06-27 09:00:00
64,HSI50_i,28610.5,28640.5,28607.5,28645.5,28626.5,28631.166666666668,28633.5,28626.0,7080,2019-06-27 10:00:00
65,HSI50_i,28640.5,28568.0,28554.5,28644.5,28599.5,28589.0,28583.75,28601.875,5405,2019-06-27 11:00:00
66,HSI50_i,28568.0,28540.5,28523.5,28609.0,28566.25,28557.666666666668,28553.375,28560.25,8185,2019-06-27 12:00:00
67,HSI50_i,28539.5,28519.5,28446.5,28539.5,28493.0,28501.833333333332,28506.25,28511.25,8345,2019-06-27 13:00:00
68,HSI50_i,28519.5,28521.5,28498.5,28535.5,28517.0,28518.5,28519.25,28518.75,4850,2019-06-27 14:00:00
69,HSI50_i,28521.5,28561.5,28504.5,28571.5,28538.0,28545.833333333332,28549.75,28539.75,5050,2019-06-27 15:00:00
70,HSI50_i,28560.5,28562.5,28552.5,28606.5,28579.5,28573.833333333332,28571.0,28570.5,7720,2019-06-27 16:00:00
71,HSI50_i,28562.5,28558.5,28534.5,28569.5,28552.0,28554.166666666668,28555.25,28556.25,7580,2019-06-27 17:00:00
72,HSI50_i,28557.5,28520.5,28500.5,28581.5,28541.0,28534.166666666668,28530.75,28540.0,8430,2019-06-27 18:00:00
73,HSI50_i,28521.5,28547.5,28518.5,28564.5,28541.5,28543.5,28544.5,28538.0,2590,2019-06-27 19:00:00
74,HSI50_i,28492.0,28521.0,28449.5,28526.0,28487.75,28498.833333333332,28504.375,28497.125,4165,2019-06-28 04:00:00
75,HSI50_i,28521.0,28420.5,28411.5,28539.5,28475.5,28457.166666666668,28448.0,28473.125,14355,2019-06-28 05:00:00
76,HSI50_i,28420.5,28465.5,28415.5,28480.5,28448.0,28453.833333333332,28456.75,28445.5,8440,2019-06-28 06:00:00
77,HSI50_i,28465.5,28446.0,28443.0,28498.0,28470.5,28462.333333333332,28458.25,28463.125,3118,2019-06-28 07:00:00
78,HSI50_i,28463.5,28450.5,28419.5,28482.5,28451.0,28450.833333333332,28450.75,28454.0,7790,2019-06-28 08:00:00
79,HSI50_i,28448.5,28493.5,28436.5,28505.5,28471.0,28478.5,28482.25,28471.0,7235,2019-06-28 09:00:00
80,HSI50_i,28493.5,28535.5,28489.5,28545.5,28517.5,28523.5,28526.5,28516.0,7210,2019-06-28 10:00:00
81,HSI50_i,28535.5,28557.0,28519.5,28575.5,28547.5,28550.666666666668,28552.25,28546.875,7015,2019-06-28 11:00:00
82,HSI50_i,28557.0,28580.5,28544.0,28590.5,28567.25,28571.666666666668,28573.875,28568.0,4720,2019-06-28 12:00:00
83,HSI50_i,28580.5,28567.5,28559.5,28582.5,28571.0,28569.833333333332,28569.25,28572.5,3490,2019-06-28 13:00:00
84,HSI50_i,28570.5,28564.5,28544.5,28573.5,28559.0,28560.833333333332,28561.75,28563.25,3605,2019-06-28 14:00:00
85,HSI50_i,28565.5,28594.5,28565.5,28604.5,28585.0,28588.166666666668,28589.75,28582.5,4600,2019-06-28 15:00:00
86,HSI50_i,28595.5,28552.5,28528.5,28603.5,28566.0,28561.5,28559.25,28570.0,6690,2019-06-28 16:00:00
87,HSI50_i,28551.5,28549.5,28538.5,28578.5,28558.5,28555.5,28554.0,28554.5,8290,2019-06-28 17:00:00
88,HSI50_i,28548.5,28553.0,28521.5,28568.5,28545.0,28547.666666666668,28549.0,28547.875,7735,2019-06-28 18:00:00
89,HSI50_i,28553.0,28567.0,28548.0,28575.0,28561.5,28563.333333333332,28564.25,28560.75,2980,2019-06-28 19:00:00
90,HSI50_i,28962.5,28897.5,28881.5,28983.5,28932.5,28920.833333333332,28915.0,28931.25,9050,2019-07-02 08:00:00
91,HSI50_i,28895.5,28946.5,28891.5,28959.5,28925.5,28932.5,28936.0,28923.25,6650,2019-07-02 09:00:00
92,HSI50_i,28946.5,28878.0,28877.5,28953.5,28915.5,28903.0,28896.75,28913.875,6250,2019-07-02 10:00:00
93,HSI50_i,28876.5,28864.5,28841.5,28891.5,28866.5,28865.833333333332,28865.5,28868.5,5575,2019-07-02 11:00:00
94,HSI50_i,28865.5,28866.5,28845.0,28895.5,28870.25,28869.0,28868.375,28868.125,5330,2019-07-02 12:00:00
95,HSI50_i,28866.5,28891.5,28860.5,28893.5,28877.0,28881.833333333332,28884.25,28878.0,3000,2019-07-02 13:00:00
96,HSI50_i,28891.5,28906.5,28889.5,28908.5,28899.0,28901.5,28902.75,28899.0,2305,2019-07-02 14:00:00
97,HSI50_i,28903.5,28894.5,28893.5,28924.5,28909.0,28904.166666666668,28901.75,28904.0,2845,2019-07-02 15:00:00
98,HSI50_i,28894.5,28883.5,28855.5,28919.5,28887.5,28886.166666666668,28885.5,28888.25,5530,2019-07-02 16:00:00
99,HSI50_i,28883.5,28933.0,28871.5,28937.0,28904.25,28913.833333333332,28918.625,28906.25,6375,2019-07-02 17:00:00
100,HSI50_i,28934.0,28895.5,28876.0,28936.0,28906.0,28902.5,28900.75,28910.375,6070,2019-07-02 18:00:00
101,HSI50_i,28895.5,28873.0,28868.0,28899.0,28883.5,28880.0,28878.25,28883.875,2550,2019-07-02 19:00:00
102,HSI50_i,28829.5,28796.5,28769.5,28850.5,28810.0,28805.5,28803.25,28811.5,8700,2019-07-03 08:00:00
103,HSI50_i,28796.5,28817.5,28755.5,28820.5,28788.0,28797.833333333332,28802.75,28797.5,7440,2019-07-03 09:00:00
104,HSI50_i,28817.5,28818.5,28801.5,28841.5,28821.5,28820.5,28820.0,28819.75,6610,2019-07-03 10:00:00
105,HSI50_i,28818.5,28871.0,28815.5,28876.5,28846.0,28854.333333333332,28858.5,28845.375,4979,2019-07-03 11:00:00
106,HSI50_i,28871.0,28866.5,28853.5,28901.5,28877.5,28873.833333333332,28872.0,28873.125,4365,2019-07-03 12:00:00
107,HSI50_i,28862.5,28871.5,28854.5,28874.5,28864.5,28866.833333333332,28868.0,28865.75,3660,2019-07-03 13:00:00
108,HSI50_i,28871.5,28839.5,28836.5,28873.5,28855.0,28849.833333333332,28847.25,28855.25,3410,2019-07-03 14:00:00
109,HSI50_i,28839.5,28832.5,28819.5,28846.5,28833.0,28832.833333333332,28832.75,28834.5,4210,2019-07-03 15:00:00
110,HSI50_i,28832.5,28832.5,28809.5,28844.5,28827.0,28828.833333333332,28829.75,28829.75,6450,2019-07-03 16:00:00
111,HSI50_i,28831.5,28855.5,28828.5,28876.5,28852.5,28853.5,28854.0,28848.0,6120,2019-07-03 17:00:00
112,HSI50_i,28860.5,28884.5,28843.5,28887.5,28865.5,28871.833333333332,28875.0,28869.0,4900,2019-07-03 18:00:00
113,HSI50_i,28883.5,28881.5,28873.5,28885.5,28879.5,28880.166666666668,28880.5,28881.0,1660,2019-07-03 19:00:00
114,HSI50_i,28844.0,28881.0,28824.0,28901.0,28862.5,28868.666666666668,28871.75,28862.5,8980,2019-07-04 08:00:00
115,HSI50_i,28881.0,28843.0,28789.5,28881.0,28835.25,28837.833333333332,28839.125,28848.625,8415,2019-07-04 09:00:00
116,HSI50_i,28843.0,28815.0,28806.0,28872.0,28839.0,28831.0,28827.0,28834.0,6680,2019-07-04 10:00:00
117,HSI50_i,28815.0,28765.5,28757.0,28821.0,28789.0,28781.166666666668,28777.25,28789.625,4715,2019-07-04 11:00:00
118,HSI50_i,28765.0,28808.0,28764.0,28825.0,28794.5,28799.0,28801.25,28790.5,3280,2019-07-04 12:00:00
119,HSI50_i,28807.0,28797.0,28789.5,28809.0,28799.25,28798.5,28798.125,28800.625,2640,2019-07-04 13:00:00
120,HSI50_i,28797.0,28811.5,28793.5,28814.0,28803.75,28806.333333333332,28807.625,28804.0,2645,2019-07-04 14:00:00
121,HSI50_i,28811.5,28809.0,28807.0,28820.0,28813.5,28812.0,28811.25,28811.875,2595,2019-07-04 15:00:00
122,HSI50_i,28809.0,28808.0,28797.5,28812.0,28804.75,28805.833333333332,28806.375,28806.625,2905,2019-07-04 16:00:00
123,HSI50_i,28808.0,28795.0,28779.5,28811.0,28795.25,28795.166666666668,28795.125,28798.375,3455,2019-07-04 17:00:00
124,HSI50_i,28796.0,28791.0,28767.5,28800.0,28783.75,28786.166666666668,28787.375,28788.625,3790,2019-07-04 18:00:00
125,HSI50_i,28791.0,28793.0,28789.5,28800.0,28794.75,28794.166666666668,28793.875,28793.375,1280,2019-07-04 19:00:00
126,HSI50_i,28814.0,28847.0,28806.0,28854.0,28830.0,28835.666666666668,28838.5,28830.25,7295,2019-07-05 08:00:00
127,HSI50_i,28846.0,28789.0,28771.5,28850.0,28810.75,28803.5,28799.875,28814.125,7620,2019-07-05 09:00:00
128,HSI50_i,28789.0,28761.0,28729.5,28792.0,28760.75,28760.833333333332,28760.875,28767.875,6850,2019-07-05 10:00:00
129,HSI50_i,28759.5,28666.0,28662.0,28761.0,28711.5,28696.333333333332,28688.75,28712.125,5045,2019-07-05 11:00:00
130,HSI50_i,28663.0,28709.0,28663.0,28731.0,28697.0,28701.0,28703.0,28691.5,5120,2019-07-05 12:00:00
131,HSI50_i,28709.0,28725.5,28709.0,28736.0,28722.5,28723.5,28724.0,28719.875,3310,2019-07-05 13:00:00
132,HSI50_i,28727.0,28709.0,28707.5,28730.0,28718.75,28715.5,28713.875,28718.375,3145,2019-07-05 14:00:00
133,HSI50_i,28709.0,28571.0,28541.5,28709.5,28625.5,28607.333333333332,28598.25,28632.75,10335,2019-07-05 15:00:00
134,HSI50_i,28571.0,28556.0,28520.0,28628.0,28574.0,28568.0,28565.0,28568.75,11650,2019-07-05 16:00:00
135,HSI50_i,28556.0,28542.0,28477.5,28577.0,28527.25,28532.166666666668,28534.625,28538.125,8540,2019-07-05 17:00:00
136,HSI50_i,28543.0,28569.0,28527.0,28574.0,28550.5,28556.666666666668,28559.75,28553.25,7485,2019-07-05 18:00:00
137,HSI50_i,28569.0,28590.0,28552.0,28598.0,28575.0,28580.0,28582.5,28577.25,3180,2019-07-05 19:00:00
138,HSI50_i,28268.0,28216.0,28173.0,28275.0,28224.0,28221.333333333332,28220.0,28233.0,10320,2019-07-08 08:00:00
139,HSI50_i,28216.0,28200.0,28193.0,28248.0,28220.5,28213.666666666668,28210.25,28214.25,8725,2019-07-08 09:00:00
140,HSI50_i,28199.0,28260.0,28194.0,28300.0,28247.0,28251.333333333332,28253.5,28238.25,8690,2019-07-08 10:00:00
141,HSI50_i,28260.0,28275.5,28260.0,28338.0,28299.0,28291.166666666668,28287.25,28283.375,6385,2019-07-08 11:00:00
142,HSI50_i,28275.5,28296.0,28252.5,28311.0,28281.75,28286.5,28288.875,28283.75,5485,2019-07-08 12:00:00
143,HSI50_i,28296.0,28275.0,28264.0,28311.0,28287.5,28283.333333333332,28281.25,28286.5,3650,2019-07-08 13:00:00
144,HSI50_i,28274.0,28288.0,28272.0,28318.0,28295.0,28292.666666666668,28291.5,28288.0,4310,2019-07-08 14:00:00
145,HSI50_i,28288.0,28312.0,28287.0,28333.0,28310.0,28310.666666666668,28311.0,28305.0,4040,2019-07-08 15:00:00
146,HSI50_i,28311.0,28351.0,28296.0,28361.0,28328.5,28336.0,28339.75,28329.75,6630,2019-07-08 16:00:00
147,HSI50_i,28351.0,28358.0,28334.0,28393.0,28363.5,28361.666666666668,28360.75,28359.0,6880,2019-07-08 17:00:00
148,HSI50_i,28357.0,28360.0,28338.5,28374.0,28356.25,28357.5,28358.125,28357.375,5540,2019-07-08 18:00:00
149,HSI50_i,28359.0,28333.5,28328.5,28363.0,28345.75,28341.666666666668,28339.625,28346.0,2110,2019-07-08 19:00:00
150,HSI50_i,28087.0,28146.0,28071.5,28159.5,28115.5,28125.666666666668,28130.75,28116.0,9950,2019-07-09 08:00:00
151,HSI50_i,28144.5,28121.5,28087.5,28156.5,28122.0,28121.833333333332,28121.75,28127.5,8685,2019-07-09 09:00:00
152,HSI50_i,28119.5,28070.5,28057.5,28128.5,28093.0,28085.5,28081.75,28094.0,7840,2019-07-09 10:00:00
153,HSI50_i,28071.5,28045.0,28027.0,28088.5,28057.75,28053.5,28051.375,28058.0,6040,2019-07-09 11:00:00
154,HSI50_i,28044.0,28076.0,28033.0,28079.0,28056.0,28062.666666666668,28066.0,28058.0,4705,2019-07-09 12:00:00
155,HSI50_i,28075.0,28097.0,28070.0,28117.0,28093.5,28094.666666666668,28095.25,28089.75,3985,2019-07-09 13:00:00
156,HSI50_i,28097.0,28092.0,28088.0,28111.0,28099.5,28097.0,28095.75,28097.0,3455,2019-07-09 14:00:00
157,HSI50_i,28093.0,28103.0,28084.0,28110.0,28097.0,28099.0,28100.0,28097.5,3375,2019-07-09 15:00:00
158,HSI50_i,28103.0,28122.5,28072.0,28141.5,28106.75,28112.0,28114.625,28109.75,6590,2019-07-09 16:00:00
159,HSI50_i,28123.5,28141.5,28122.5,28169.5,28146.0,28144.5,28143.75,28139.25,6675,2019-07-09 17:00:00
160,HSI50_i,28142.5,28170.5,28137.5,28179.5,28158.5,28162.5,28164.5,28157.5,5100,2019-07-09 18:00:00
161,HSI50_i,28170.5,28170.5,28160.5,28192.5,28176.5,28174.5,28173.5,28173.5,2085,2019-07-09 19:00:00
162,HSI50_i,28146.0,28172.5,28125.0,28207.5,28166.25,28168.333333333332,28169.375,28162.75,8245,2019-07-10 08:00:00
163,HSI50_i,28172.5,28168.5,28118.5,28187.5,28153.0,28158.166666666668,28160.75,28161.75,7210,2019-07-10 09:00:00
164,HSI50_i,28168.5,28164.5,28146.5,28204.5,28175.5,28171.833333333332,28170.0,28171.0,6645,2019-07-10 10:00:00
165,HSI50_i,28164.5,28140.0,28127.0,28181.5,28154.25,28149.5,28147.125,28153.25,4790,2019-07-10 11:00:00
166,HSI50_i,28140.0,28131.0,28096.0,28193.0,28144.5,28140.0,28137.75,28140.0,5575,2019-07-10 12:00:00
167,HSI50_i,28129.0,28132.0,28104.0,28136.0,28120.0,28124.0,28126.0,28125.25,4060,2019-07-10 13:00:00
168,HSI50_i,28133.0,28132.5,28128.0,28156.0,28142.0,28138.833333333332,28137.25,28137.375,3865,2019-07-10 14:00:00
169,HSI50_i,28132.0,28361.5,28130.5,28367.5,28249.0,28286.5,28305.25,28247.875,11815,2019-07-10 15:00:00
170,HSI50_i,28360.5,28381.5,28333.5,28411.5,28372.5,28375.5,28377.0,28371.75,9330,2019-07-10 16:00:00
171,HSI50_i,28381.5,28306.5,28299.5,28383.5,28341.5,28329.833333333332,28324.0,28342.75,8890,2019-07-10 17:00:00
172,HSI50_i,28306.5,28312.5,28265.5,28316.5,28291.0,28298.166666666668,28301.75,28300.25,7165,2019-07-10 18:00:00
173,HSI50_i,28312.5,28307.5,28295.5,28325.5,28310.5,28309.5,28309.0,28310.25,2540,2019-07-10 19:00:00
174,HSI50_i,28513.5,28406.0,28401.0,28524.5,28462.75,28443.833333333332,28434.375,28461.25,9290,2019-07-11 08:00:00
175,HSI50_i,28407.0,28402.0,28357.5,28422.0,28389.75,28393.833333333332,28395.875,28397.125,9905,2019-07-11 09:00:00
176,HSI50_i,28402.0,28413.0,28377.5,28440.5,28409.0,28410.333333333332,28411.0,28408.25,6580,2019-07-11 10:00:00
177,HSI50_i,28413.5,28404.0,28396.5,28420.5,28408.5,28407.0,28406.25,28408.625,4470,2019-07-11 11:00:00
178,HSI50_i,28403.0,28442.5,28399.0,28463.5,28431.25,28435.0,28436.875,28427.0,4685,2019-07-11 12:00:00
179,HSI50_i,28442.0,28427.5,28385.5,28446.5,28416.0,28419.833333333332,28421.75,28425.375,4600,2019-07-11 13:00:00
180,HSI50_i,28425.5,28418.5,28401.5,28431.5,28416.5,28417.166666666668,28417.5,28419.25,3385,2019-07-11 14:00:00
181,HSI50_i,28419.5,28388.5,28335.5,28450.5,28393.0,28391.5,28390.75,28398.5,7880,2019-07-11 15:00:00
182,HSI50_i,28389.5,28371.5,28355.5,28424.5,28390.0,28383.833333333332,28380.75,28385.25,8235,2019-07-11 16:00:00
183,HSI50_i,28372.5,28293.0,28267.5,28381.5,28324.5,28314.0,28308.75,28328.625,9685,2019-07-11 17:00:00
184,HSI50_i,28293.0,28334.5,28275.0,28343.5,28309.25,28317.666666666668,28321.875,28311.5,6380,2019-07-11 18:00:00
185,HSI50_i,28334.5,28329.5,28322.5,28345.5,28334.0,28332.5,28331.75,28333.0,2465,2019-07-11 19:00:00
186,HSI50_i,28536.5,28529.0,28502.0,28540.0,28521.0,28523.666666666668,28525.0,28526.875,8385,2019-07-12 08:00:00
187,HSI50_i,28530.0,28466.0,28462.0,28532.0,28497.0,28486.666666666668,28481.5,28497.5,7585,2019-07-12 09:00:00
188,HSI50_i,28466.0,28483.0,28449.0,28503.0,28476.0,28478.333333333332,28479.5,28475.25,5600,2019-07-12 10:00:00
189,HSI50_i,28483.0,28482.5,28468.0,28510.0,28489.0,28486.833333333332,28485.75,28485.875,5405,2019-07-12 11:00:00
190,HSI50_i,28481.5,28460.5,28455.5,28498.5,28477.0,28471.5,28468.75,28474.0,4765,2019-07-12 12:00:00
191,HSI50_i,28460.0,28455.5,28441.5,28482.5,28462.0,28459.833333333332,28458.75,28459.875,3640,2019-07-12 13:00:00
192,HSI50_i,28455.5,28453.0,28437.5,28468.5,28453.0,28453.0,28453.0,28453.625,3515,2019-07-12 14:00:00
193,HSI50_i,28453.5,28444.0,28434.5,28469.5,28452.0,28449.333333333332,28448.0,28450.375,4035,2019-07-12 15:00:00
194,HSI50_i,28444.5,28425.5,28422.5,28458.5,28440.5,28435.5,28433.0,28437.75,5545,2019-07-12 16:00:00
195,HSI50_i,28425.5,28394.5,28377.5,28435.5,28406.5,28402.5,28400.5,28408.25,7165,2019-07-12 17:00:00
196,HSI50_i,28394.5,28402.5,28385.5,28428.5,28407.0,28405.5,28404.75,28402.75,4700,2019-07-12 18:00:00
197,HSI50_i,28402.5,28431.5,28399.5,28434.5,28417.0,28421.833333333332,28424.25,28417.0,1740,2019-07-12 19:00:00
198,HSI50_i,28523.5,28492.5,28464.0,28549.5,28506.75,28502.0,28499.625,28507.375,9450,2019-07-15 08:00:00
199,HSI50_i,28491.0,28526.0,28478.0,28531.0,28504.5,28511.666666666668,28515.25,28506.5,6980,2019-07-15 09:00:00
200,HSI50_i,28526.0,28531.0,28517.5,28558.0,28537.75,28535.5,28534.375,28533.125,6065,2019-07-15 10:00:00
201,HSI50_i,28531.0,28509.0,28477.5,28545.0,28511.25,28510.5,28510.125,28515.625,6170,2019-07-15 11:00:00
202,HSI50_i,28509.0,28499.0,28466.5,28510.5,28488.5,28492.0,28493.75,28496.25,4490,2019-07-15 12:00:00
203,HSI50_i,28499.0,28518.0,28491.0,28527.0,28509.0,28512.0,28513.5,28508.75,3645,2019-07-15 13:00:00
204,HSI50_i,28518.0,28526.0,28514.0,28536.0,28525.0,28525.333333333332,28525.5,28523.5,2445,2019-07-15 14:00:00
205,HSI50_i,28525.5,28526.0,28521.0,28545.0,28533.0,28530.666666666668,28529.5,28529.375,2795,2019-07-15 15:00:00
206,HSI50_i,28525.0,28511.0,28489.0,28536.0,28512.5,28512.0,28511.75,28515.25,6605,2019-07-15 16:00:00
207,HSI50_i,28510.0,28519.0,28492.0,28526.0,28509.0,28512.333333333332,28514.0,28511.75,5740,2019-07-15 17:00:00
