,EURCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
33,EURCHF_i,1.08351,1.08382,1.08321,1.08412,1.0836649999999999,1.0837166666666667,1.0837425,1.0836649999999999,551,2020-12-22 08:00:00
34,EURCHF_i,1.08382,1.08322,1.08319,1.08394,1.0835650000000001,1.08345,1.0833925,1.0835425,1417,2020-12-22 09:00:00
35,EURCHF_i,1.08322,1.08378,1.08292,1.08436,1.08364,1.0836866666666667,1.08371,1.08357,2140,2020-12-22 10:00:00
36,EURCHF_i,1.08378,1.08257,1.08257,1.08421,1.08339,1.0831166666666667,1.08298,1.0832825000000001,1706,2020-12-22 11:00:00
37,EURCHF_i,1.08257,1.08267,1.0822,1.08301,1.082605,1.0826266666666668,1.0826375000000001,1.0826125000000002,2188,2020-12-22 12:00:00
38,EURCHF_i,1.08267,1.08358,1.082,1.08364,1.08282,1.0830733333333333,1.0832,1.0829725,1747,2020-12-22 13:00:00
39,EURCHF_i,1.0836,1.08339,1.08327,1.08433,1.0838,1.0836633333333334,1.083595,1.0836475,1884,2020-12-22 14:00:00
40,EURCHF_i,1.08338,1.0828,1.08268,1.08391,1.0832950000000001,1.08313,1.0830475,1.0831925,1730,2020-12-22 15:00:00
41,EURCHF_i,1.0828,1.08325,1.08277,1.08381,1.0832899999999999,1.0832766666666667,1.08327,1.0831575,2598,2020-12-22 16:00:00
42,EURCHF_i,1.08325,1.08237,1.08195,1.08331,1.08263,1.0825433333333334,1.0825,1.0827200000000001,2982,2020-12-22 17:00:00
43,EURCHF_i,1.08237,1.0819,1.08134,1.08237,1.081855,1.08187,1.0818775,1.081995,2738,2020-12-22 18:00:00
44,EURCHF_i,1.0819,1.08225,1.0817,1.08227,1.081985,1.0820733333333334,1.0821175,1.08203,1708,2020-12-22 19:00:00
45,EURCHF_i,1.08228,1.08205,1.0817,1.08231,1.082005,1.08202,1.0820275,1.082085,1496,2020-12-22 20:00:00
46,EURCHF_i,1.08205,1.0823,1.08181,1.08234,1.0820750000000001,1.0821500000000002,1.0821875,1.082125,1083,2020-12-22 21:00:00
47,EURCHF_i,1.0823,1.08169,1.08168,1.08231,1.081995,1.0818933333333334,1.0818425,1.081995,1030,2020-12-22 22:00:00
48,EURCHF_i,1.08173,1.0815,1.08131,1.08198,1.081645,1.0815966666666668,1.0815725,1.08163,730,2020-12-22 23:00:00
49,EURCHF_i,1.08154,1.08141,1.08114,1.08166,1.0814,1.0814033333333333,1.081405,1.0814374999999998,605,2020-12-23 00:00:00
50,EURCHF_i,1.08141,1.08184,1.08128,1.082,1.0816400000000002,1.0817066666666666,1.08174,1.0816325,634,2020-12-23 01:00:00
51,EURCHF_i,1.08183,1.08134,1.08131,1.08207,1.08169,1.0815733333333333,1.081515,1.0816375,922,2020-12-23 02:00:00
52,EURCHF_i,1.08134,1.08156,1.08128,1.08191,1.081595,1.0815833333333333,1.0815775,1.0815225000000002,886,2020-12-23 03:00:00
53,EURCHF_i,1.08156,1.08112,1.08108,1.08157,1.081325,1.0812566666666668,1.0812225000000002,1.0813325000000003,549,2020-12-23 04:00:00
54,EURCHF_i,1.08112,1.08185,1.0811,1.0819,1.0815000000000001,1.081616666666667,1.0816750000000002,1.0814925000000002,665,2020-12-23 05:00:00
55,EURCHF_i,1.08185,1.08194,1.08175,1.082,1.0818750000000001,1.0818966666666667,1.0819075,1.081885,434,2020-12-23 06:00:00
56,EURCHF_i,1.08194,1.08199,1.08184,1.08205,1.081945,1.0819599999999998,1.0819675,1.0819549999999998,374,2020-12-23 07:00:00
57,EURCHF_i,1.08199,1.08226,1.08188,1.08228,1.08208,1.0821399999999999,1.0821699999999999,1.0821025,334,2020-12-23 08:00:00
58,EURCHF_i,1.08226,1.08291,1.0819,1.08306,1.0824799999999999,1.0826233333333333,1.082695,1.0825325,1301,2020-12-23 09:00:00
59,EURCHF_i,1.0829,1.08311,1.08246,1.08334,1.0829,1.08297,1.083005,1.0829525,2005,2020-12-23 10:00:00
60,EURCHF_i,1.08311,1.08416,1.08305,1.08439,1.08372,1.0838666666666665,1.08394,1.0836774999999998,1942,2020-12-23 11:00:00
61,EURCHF_i,1.08418,1.08364,1.08348,1.08436,1.08392,1.0838266666666667,1.08378,1.083915,1696,2020-12-23 12:00:00
62,EURCHF_i,1.08365,1.08467,1.08353,1.0848,1.084165,1.0843333333333334,1.0844175,1.0841625000000001,1499,2020-12-23 13:00:00
63,EURCHF_i,1.0847,1.08445,1.08418,1.0848,1.08449,1.0844766666666665,1.08447,1.0845325,1265,2020-12-23 14:00:00
64,EURCHF_i,1.08445,1.08404,1.08286,1.0846,1.08373,1.0838333333333334,1.083885,1.0839875,2113,2020-12-23 15:00:00
65,EURCHF_i,1.08404,1.08386,1.08338,1.08569,1.084535,1.08431,1.0841975000000001,1.0842425,3255,2020-12-23 16:00:00
66,EURCHF_i,1.08386,1.08358,1.083,1.08438,1.0836899999999998,1.0836533333333331,1.083635,1.083705,3005,2020-12-23 17:00:00
67,EURCHF_i,1.08358,1.08294,1.08274,1.08385,1.0832950000000001,1.0831766666666667,1.0831175,1.0832775,2142,2020-12-23 18:00:00
68,EURCHF_i,1.08294,1.08238,1.0821,1.08296,1.08253,1.08248,1.082455,1.082595,1802,2020-12-23 19:00:00
69,EURCHF_i,1.08238,1.08257,1.08217,1.08278,1.082475,1.0825066666666667,1.0825225,1.082475,1277,2020-12-23 20:00:00
70,EURCHF_i,1.08257,1.08242,1.0824,1.0828,1.0826,1.08254,1.08251,1.0825475,1127,2020-12-23 21:00:00
71,EURCHF_i,1.08243,1.08243,1.08241,1.08289,1.0826500000000001,1.0825766666666667,1.08254,1.08254,1084,2020-12-23 22:00:00
72,EURCHF_i,1.08242,1.08205,1.08177,1.08252,1.082145,1.0821133333333333,1.0820975,1.08219,836,2020-12-23 23:00:00
73,EURCHF_i,1.08203,1.08236,1.08173,1.08273,1.08223,1.0822733333333334,1.082295,1.0822125,676,2020-12-24 00:00:00
74,EURCHF_i,1.08236,1.08235,1.08198,1.08241,1.082195,1.0822466666666666,1.0822725,1.082275,492,2020-12-24 01:00:00
75,EURCHF_i,1.08235,1.08253,1.08218,1.08258,1.0823800000000001,1.0824300000000002,1.0824550000000002,1.08241,820,2020-12-24 02:00:00
76,EURCHF_i,1.08253,1.08316,1.08237,1.08324,1.082805,1.0829233333333332,1.0829825,1.082825,846,2020-12-24 03:00:00
77,EURCHF_i,1.08316,1.08319,1.08312,1.08331,1.083215,1.0832066666666667,1.0832025,1.083195,585,2020-12-24 04:00:00
78,EURCHF_i,1.08319,1.08313,1.08312,1.08354,1.0833300000000001,1.0832633333333332,1.08323,1.083245,611,2020-12-24 05:00:00
79,EURCHF_i,1.08313,1.08319,1.08298,1.0832,1.0830899999999999,1.0831233333333332,1.08314,1.083125,222,2020-12-24 06:00:00
80,EURCHF_i,1.08319,1.08302,1.08298,1.08328,1.0831300000000001,1.0830933333333335,1.0830750000000002,1.0831175000000002,231,2020-12-24 07:00:00
81,EURCHF_i,1.08302,1.08356,1.083,1.08385,1.083425,1.0834700000000002,1.0834925000000002,1.0833575000000002,460,2020-12-24 08:00:00
82,EURCHF_i,1.08356,1.08328,1.08328,1.08416,1.08372,1.0835733333333335,1.0835000000000001,1.0835700000000001,877,2020-12-24 09:00:00
83,EURCHF_i,1.08328,1.08314,1.08256,1.08399,1.083275,1.0832300000000001,1.0832075,1.0832425,1350,2020-12-24 10:00:00
84,EURCHF_i,1.08314,1.08346,1.083,1.08399,1.083495,1.0834833333333334,1.0834775,1.0833975,1161,2020-12-24 11:00:00
85,EURCHF_i,1.08345,1.08327,1.08298,1.08358,1.08328,1.0832766666666667,1.083275,1.08332,770,2020-12-24 12:00:00
86,EURCHF_i,1.08327,1.0835,1.0832600000000001,1.08381,1.083535,1.0835233333333332,1.0835175,1.0834599999999999,930,2020-12-24 13:00:00
87,EURCHF_i,1.08348,1.08468,1.08339,1.08479,1.08409,1.0842866666666666,1.0843850000000002,1.084085,1269,2020-12-24 14:00:00
88,EURCHF_i,1.08468,1.08513,1.08448,1.08563,1.085055,1.08508,1.0850925,1.08498,1175,2020-12-24 15:00:00
89,EURCHF_i,1.08513,1.08589,1.08511,1.08597,1.08554,1.0856566666666667,1.085715,1.085525,1497,2020-12-24 16:00:00
90,EURCHF_i,1.08588,1.08544,1.08544,1.08625,1.085845,1.08571,1.0856425,1.0857525,1460,2020-12-24 17:00:00
91,EURCHF_i,1.08545,1.08605,1.08478,1.0861399999999999,1.0854599999999999,1.0856566666666667,1.085755,1.085605,1047,2020-12-24 18:00:00
92,EURCHF_i,1.08605,1.08613,1.08573,1.08615,1.08594,1.0860033333333332,1.0860349999999999,1.086015,889,2020-12-24 19:00:00
93,EURCHF_i,1.08612,1.08554,1.08472,1.08628,1.0855,1.0855133333333333,1.0855199999999998,1.0856649999999999,398,2020-12-24 20:00:00
94,EURCHF_i,1.08462,1.08445,1.08421,1.08483,1.08452,1.0844966666666667,1.084485,1.0845274999999999,544,2020-12-28 00:00:00
95,EURCHF_i,1.08445,1.08549,1.08439,1.08607,1.0852300000000001,1.0853166666666667,1.08536,1.0851000000000002,960,2020-12-28 01:00:00
96,EURCHF_i,1.08549,1.08524,1.08488,1.08562,1.08525,1.0852466666666667,1.085245,1.0853075,1230,2020-12-28 02:00:00
97,EURCHF_i,1.08523,1.08588,1.08498,1.08637,1.0856750000000002,1.0857433333333335,1.0857775,1.085615,1041,2020-12-28 03:00:00
98,EURCHF_i,1.08588,1.08624,1.08578,1.08633,1.086055,1.0861166666666666,1.0861475,1.0860575,612,2020-12-28 04:00:00
99,EURCHF_i,1.08624,1.08662,1.08624,1.08684,1.08654,1.0865666666666667,1.08658,1.0864850000000001,491,2020-12-28 05:00:00
100,EURCHF_i,1.08662,1.08657,1.0864,1.08667,1.086535,1.0865466666666668,1.0865525,1.086565,342,2020-12-28 06:00:00
101,EURCHF_i,1.08657,1.08667,1.08654,1.08677,1.086655,1.08666,1.0866624999999999,1.0866375,503,2020-12-28 07:00:00
102,EURCHF_i,1.08668,1.08672,1.08667,1.08706,1.086865,1.0868166666666665,1.0867924999999998,1.0867825,582,2020-12-28 08:00:00
103,EURCHF_i,1.08671,1.08748,1.08667,1.08794,1.087305,1.0873633333333332,1.0873925,1.0872,806,2020-12-28 09:00:00
104,EURCHF_i,1.08749,1.08816,1.08711,1.08821,1.08766,1.0878266666666667,1.0879100000000002,1.0877425,1233,2020-12-28 10:00:00
105,EURCHF_i,1.08816,1.0885,1.0881,1.08905,1.088575,1.08855,1.0885375,1.0884525,1291,2020-12-28 11:00:00
106,EURCHF_i,1.0884800000000001,1.08755,1.08728,1.0885,1.08789,1.0877766666666666,1.08772,1.0879525,1916,2020-12-28 12:00:00
107,EURCHF_i,1.08756,1.08708,1.08699,1.08798,1.087485,1.08735,1.0872825000000002,1.0874025,1551,2020-12-28 13:00:00
108,EURCHF_i,1.08708,1.08573,1.08566,1.08724,1.0864500000000001,1.0862100000000001,1.08609,1.0864275,1456,2020-12-28 14:00:00
109,EURCHF_i,1.08573,1.0860400000000001,1.08479,1.0861399999999999,1.085465,1.0856566666666667,1.0857525,1.085675,1561,2020-12-28 15:00:00
110,EURCHF_i,1.0860400000000001,1.08603,1.08562,1.0863,1.08596,1.0859833333333333,1.085995,1.0859975,1811,2020-12-28 16:00:00
111,EURCHF_i,1.08603,1.08619,1.08572,1.0865,1.0861100000000001,1.0861366666666668,1.0861500000000002,1.0861100000000001,1651,2020-12-28 17:00:00
112,EURCHF_i,1.08619,1.08659,1.08602,1.08671,1.086365,1.0864399999999999,1.0864775,1.0863775,1600,2020-12-28 18:00:00
113,EURCHF_i,1.08659,1.08625,1.08607,1.08679,1.08643,1.0863699999999998,1.0863399999999999,1.086425,1702,2020-12-28 19:00:00
114,EURCHF_i,1.08625,1.08596,1.08594,1.08663,1.086285,1.0861766666666666,1.0861225,1.086195,1243,2020-12-28 20:00:00
115,EURCHF_i,1.08596,1.08582,1.0858,1.08616,1.0859800000000002,1.0859266666666667,1.0859,1.085935,906,2020-12-28 21:00:00
116,EURCHF_i,1.08588,1.08579,1.08578,1.0860400000000001,1.0859100000000002,1.0858700000000001,1.0858500000000002,1.0858725000000002,965,2020-12-28 22:00:00
117,EURCHF_i,1.08579,1.0853,1.08515,1.08579,1.08547,1.0854133333333333,1.085385,1.0855075,488,2020-12-28 23:00:00
118,EURCHF_i,1.0853,1.08533,1.08507,1.08572,1.085395,1.0853733333333333,1.0853625,1.085355,943,2020-12-29 00:00:00
119,EURCHF_i,1.08533,1.08538,1.08518,1.08551,1.085345,1.0853566666666667,1.0853625,1.08535,444,2020-12-29 01:00:00
120,EURCHF_i,1.08538,1.08564,1.08523,1.08588,1.0855549999999998,1.0855833333333331,1.0855974999999998,1.0855324999999998,947,2020-12-29 02:00:00
121,EURCHF_i,1.08564,1.08592,1.08554,1.08597,1.085755,1.0858100000000002,1.0858375,1.0857675,838,2020-12-29 03:00:00
122,EURCHF_i,1.08592,1.08546,1.08523,1.08606,1.085645,1.0855833333333333,1.0855525000000001,1.0856675,892,2020-12-29 04:00:00
123,EURCHF_i,1.08547,1.08547,1.08508,1.08559,1.0853350000000002,1.08538,1.0854025,1.0854025,636,2020-12-29 05:00:00
124,EURCHF_i,1.08547,1.08549,1.08537,1.08571,1.08554,1.0855233333333334,1.085515,1.08551,446,2020-12-29 06:00:00
125,EURCHF_i,1.08549,1.08539,1.08539,1.08574,1.085565,1.0855066666666666,1.0854775,1.0855025,504,2020-12-29 07:00:00
126,EURCHF_i,1.08539,1.08542,1.08539,1.08587,1.08563,1.08556,1.085525,1.0855175000000001,514,2020-12-29 08:00:00
127,EURCHF_i,1.08542,1.08479,1.08479,1.08601,1.0854,1.0851966666666666,1.085095,1.0852525,992,2020-12-29 09:00:00
128,EURCHF_i,1.08478,1.08515,1.08471,1.08564,1.085175,1.0851666666666666,1.0851625,1.08507,1674,2020-12-29 10:00:00
129,EURCHF_i,1.08515,1.08454,1.08372,1.08531,1.0845150000000001,1.0845233333333335,1.0845275,1.08468,1420,2020-12-29 11:00:00
130,EURCHF_i,1.08454,1.08511,1.08396,1.08517,1.084565,1.0847466666666667,1.0848375000000001,1.084695,1733,2020-12-29 12:00:00
131,EURCHF_i,1.08511,1.08625,1.0851,1.08683,1.0859649999999998,1.0860599999999998,1.0861074999999998,1.0858225,1554,2020-12-29 13:00:00
132,EURCHF_i,1.08625,1.08628,1.08623,1.08743,1.08683,1.0866466666666665,1.086555,1.0865475,1760,2020-12-29 14:00:00
133,EURCHF_i,1.08628,1.08495,1.08458,1.08636,1.08547,1.0852966666666666,1.08521,1.0855424999999999,1403,2020-12-29 15:00:00
134,EURCHF_i,1.08496,1.08409,1.08341,1.08527,1.08434,1.0842566666666666,1.084215,1.0844325,1642,2020-12-29 16:00:00
135,EURCHF_i,1.08408,1.08308,1.08308,1.08444,1.08376,1.0835333333333335,1.08342,1.0836700000000001,2699,2020-12-29 17:00:00
136,EURCHF_i,1.0831,1.08264,1.08207,1.08317,1.08262,1.0826266666666666,1.08263,1.082745,1760,2020-12-29 18:00:00
137,EURCHF_i,1.08264,1.08267,1.08206,1.08271,1.082385,1.08248,1.0825275,1.0825200000000001,1192,2020-12-29 19:00:00
138,EURCHF_i,1.08266,1.08331,1.0826500000000001,1.08332,1.082985,1.0830933333333335,1.0831475,1.082985,1226,2020-12-29 20:00:00
139,EURCHF_i,1.08331,1.08354,1.08318,1.08381,1.083495,1.0835100000000002,1.0835175000000001,1.08346,1423,2020-12-29 21:00:00
140,EURCHF_i,1.08353,1.08328,1.08324,1.08394,1.08359,1.0834866666666667,1.0834350000000001,1.0834975,1143,2020-12-29 22:00:00
141,EURCHF_i,1.08328,1.08264,1.08245,1.0833,1.082875,1.0827966666666666,1.0827575,1.0829175,731,2020-12-29 23:00:00
142,EURCHF_i,1.08245,1.08218,1.08218,1.08286,1.08252,1.0824066666666665,1.08235,1.0824174999999998,402,2020-12-30 00:00:00
143,EURCHF_i,1.0822,1.0831,1.08218,1.08325,1.0827149999999999,1.0828433333333332,1.0829075,1.0826825,572,2020-12-30 01:00:00
144,EURCHF_i,1.0831,1.08381,1.08288,1.08384,1.0833599999999999,1.0835099999999998,1.0835849999999998,1.0834074999999999,1152,2020-12-30 02:00:00
145,EURCHF_i,1.08381,1.08423,1.08353,1.08442,1.0839750000000001,1.08406,1.0841025,1.0839975,1854,2020-12-30 03:00:00
146,EURCHF_i,1.08424,1.08446,1.08402,1.08453,1.0842749999999999,1.0843366666666665,1.0843675,1.0843125,733,2020-12-30 04:00:00
147,EURCHF_i,1.08447,1.0838700000000001,1.08365,1.08451,1.0840800000000002,1.0840100000000001,1.0839750000000001,1.0841250000000002,731,2020-12-30 05:00:00
148,EURCHF_i,1.0838700000000001,1.08336,1.0831,1.0839,1.0835,1.0834533333333332,1.08343,1.0835575,641,2020-12-30 06:00:00
149,EURCHF_i,1.08336,1.08339,1.08331,1.08376,1.083535,1.0834866666666667,1.0834625,1.083455,805,2020-12-30 07:00:00
150,EURCHF_i,1.0834,1.08374,1.08317,1.08384,1.083505,1.0835833333333333,1.0836225,1.0835375,655,2020-12-30 08:00:00
151,EURCHF_i,1.08373,1.08352,1.08346,1.08424,1.08385,1.08374,1.083685,1.0837375,1279,2020-12-30 09:00:00
152,EURCHF_i,1.08355,1.08473,1.08348,1.08527,1.084375,1.0844933333333333,1.0845525,1.0842575,2463,2020-12-30 10:00:00
153,EURCHF_i,1.08472,1.08523,1.0842,1.08524,1.08472,1.08489,1.084975,1.0848475,1504,2020-12-30 11:00:00
154,EURCHF_i,1.08523,1.08479,1.08382,1.08536,1.08459,1.0846566666666666,1.08469,1.0848,1448,2020-12-30 12:00:00
155,EURCHF_i,1.08479,1.08556,1.08479,1.08577,1.08528,1.0853733333333333,1.08542,1.0852275,1665,2020-12-30 13:00:00
156,EURCHF_i,1.08556,1.08588,1.08542,1.08615,1.085785,1.0858166666666667,1.0858325,1.0857525,1569,2020-12-30 14:00:00
157,EURCHF_i,1.08588,1.08481,1.08418,1.08609,1.085135,1.0850266666666666,1.0849725000000001,1.08524,1462,2020-12-30 15:00:00
158,EURCHF_i,1.08481,1.08534,1.08418,1.08572,1.08495,1.08508,1.085145,1.0850125,2957,2020-12-30 16:00:00
159,EURCHF_i,1.08533,1.08573,1.08412,1.0861,1.08511,1.0853166666666667,1.08542,1.08532,3137,2020-12-30 17:00:00
160,EURCHF_i,1.08572,1.08447,1.08422,1.08602,1.0851199999999999,1.0849033333333333,1.084795,1.0851075,1716,2020-12-30 18:00:00
161,EURCHF_i,1.08447,1.08484,1.08442,1.08489,1.084655,1.0847166666666668,1.0847475,1.0846550000000001,1131,2020-12-30 19:00:00
162,EURCHF_i,1.08484,1.08448,1.08442,1.08484,1.08463,1.08458,1.084555,1.084645,890,2020-12-30 20:00:00
163,EURCHF_i,1.08448,1.08398,1.08397,1.0847,1.084335,1.0842166666666666,1.0841574999999999,1.0842825,713,2020-12-30 21:00:00
164,EURCHF_i,1.08399,1.084,1.08398,1.0842,1.08409,1.08406,1.0840450000000001,1.0840425,598,2020-12-30 22:00:00
165,EURCHF_i,1.084,1.08368,1.08368,1.08432,1.084,1.0838933333333334,1.0838400000000001,1.08392,513,2020-12-30 23:00:00
166,EURCHF_i,1.08361,1.08381,1.08361,1.08404,1.083825,1.08382,1.0838174999999999,1.0837675,186,2020-12-31 00:00:00
167,EURCHF_i,1.08379,1.0841,1.08378,1.08448,1.08413,1.0841200000000002,1.0841150000000002,1.0840375,420,2020-12-31 01:00:00
168,EURCHF_i,1.0841,1.08417,1.0838700000000001,1.08441,1.08414,1.0841500000000002,1.0841550000000002,1.0841375000000002,518,2020-12-31 02:00:00
169,EURCHF_i,1.08417,1.08428,1.08398,1.08433,1.084155,1.0841966666666665,1.0842174999999998,1.08419,676,2020-12-31 03:00:00
170,EURCHF_i,1.08428,1.08359,1.08356,1.08429,1.083925,1.0838133333333333,1.0837575,1.08393,361,2020-12-31 04:00:00
171,EURCHF_i,1.08359,1.0836999999999999,1.08357,1.08394,1.083755,1.0837366666666666,1.0837275,1.0836999999999999,508,2020-12-31 05:00:00
172,EURCHF_i,1.0836999999999999,1.0836999999999999,1.08358,1.08393,1.083755,1.0837366666666666,1.0837275,1.0837275,367,2020-12-31 06:00:00
173,EURCHF_i,1.0836999999999999,1.08376,1.08363,1.0838700000000001,1.0837500000000002,1.0837533333333333,1.083755,1.0837400000000001,538,2020-12-31 07:00:00
174,EURCHF_i,1.08376,1.08376,1.08372,1.08384,1.08378,1.0837733333333333,1.08377,1.08377,314,2020-12-31 08:00:00
175,EURCHF_i,1.08375,1.08282,1.08275,1.08397,1.08336,1.08318,1.0830899999999999,1.0833225,1040,2020-12-31 09:00:00
176,EURCHF_i,1.08283,1.08306,1.0826500000000001,1.08359,1.08312,1.0831,1.0830899999999999,1.0830324999999998,1568,2020-12-31 10:00:00
177,EURCHF_i,1.08306,1.082,1.08192,1.08313,1.082525,1.08235,1.0822625,1.0825274999999999,1797,2020-12-31 11:00:00
178,EURCHF_i,1.082,1.08174,1.08167,1.08268,1.0821749999999999,1.0820299999999998,1.0819575,1.0820224999999999,1670,2020-12-31 12:00:00
179,EURCHF_i,1.08172,1.08094,1.08045,1.08182,1.081135,1.08107,1.0810374999999999,1.0812325,1365,2020-12-31 13:00:00
180,EURCHF_i,1.08094,1.08013,1.08012,1.08162,1.08087,1.0806233333333333,1.0805,1.0807025000000001,1337,2020-12-31 14:00:00
181,EURCHF_i,1.08013,1.08049,1.07986,1.08094,1.0804,1.08043,1.080445,1.080355,1652,2020-12-31 15:00:00
182,EURCHF_i,1.08051,1.08015,1.07966,1.08069,1.080175,1.0801666666666667,1.0801625,1.0802525,1645,2020-12-31 16:00:00
183,EURCHF_i,1.08015,1.08148,1.07968,1.08186,1.08077,1.0810066666666667,1.0811250000000001,1.0807925,3035,2020-12-31 17:00:00
184,EURCHF_i,1.08142,1.08127,1.08091,1.08211,1.08151,1.08143,1.0813899999999999,1.0814275,2349,2020-12-31 18:00:00
185,EURCHF_i,1.08128,1.08191,1.0808,1.0821,1.08145,1.0816033333333335,1.08168,1.0815225000000002,1487,2020-12-31 19:00:00
186,EURCHF_i,1.08191,1.08164,1.08137,1.082,1.081685,1.08167,1.0816625,1.0817299999999999,908,2020-12-31 20:00:00
187,EURCHF_i,1.08104,1.08134,1.0805,1.08134,1.0809199999999999,1.08106,1.08113,1.0810549999999999,336,2021-01-04 00:00:00
188,EURCHF_i,1.08134,1.08164,1.08088,1.08176,1.08132,1.0814266666666665,1.08148,1.081405,1452,2021-01-04 01:00:00
189,EURCHF_i,1.08164,1.08153,1.08146,1.08197,1.081715,1.0816533333333334,1.0816225,1.08165,1295,2021-01-04 02:00:00
