,CHFJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1721,CHFJPY_i,117.379,117.313,117.247,117.4,117.3235,117.32,117.31824999999999,117.33475,650,2021-04-02 00:00:00
1722,CHFJPY_i,117.306,117.396,117.305,117.428,117.3665,117.37633333333333,117.38125000000001,117.35875,551,2021-04-02 01:00:00
1723,CHFJPY_i,117.397,117.378,117.374,117.421,117.39750000000001,117.391,117.38775,117.3925,463,2021-04-02 02:00:00
1724,CHFJPY_i,117.379,117.395,117.32,117.428,117.374,117.38099999999999,117.38449999999999,117.3805,2053,2021-04-02 03:00:00
1725,CHFJPY_i,117.395,117.405,117.383,117.45,117.4165,117.41266666666667,117.41075000000001,117.40825,1499,2021-04-02 04:00:00
1726,CHFJPY_i,117.403,117.464,117.387,117.484,117.43549999999999,117.445,117.44975,117.4345,1645,2021-04-02 05:00:00
1727,CHFJPY_i,117.464,117.421,117.403,117.488,117.44550000000001,117.43733333333334,117.43325,117.444,1447,2021-04-02 06:00:00
1728,CHFJPY_i,117.42,117.412,117.411,117.462,117.4365,117.42833333333333,117.42425,117.42625,1647,2021-04-02 07:00:00
1729,CHFJPY_i,117.413,117.376,117.317,117.442,117.3795,117.37833333333333,117.37774999999999,117.387,1029,2021-04-02 08:00:00
1730,CHFJPY_i,117.374,117.303,117.28,117.374,117.327,117.319,117.315,117.33275,1072,2021-04-02 09:00:00
1731,CHFJPY_i,117.304,117.397,117.263,117.407,117.33500000000001,117.35566666666666,117.366,117.34275,1282,2021-04-02 10:00:00
1732,CHFJPY_i,117.397,117.278,117.26,117.425,117.3425,117.32100000000001,117.31025000000001,117.34,1303,2021-04-02 11:00:00
1733,CHFJPY_i,117.279,117.38,117.274,117.402,117.338,117.35199999999999,117.359,117.33375,1198,2021-04-02 12:00:00
1734,CHFJPY_i,117.38,117.447,117.379,117.468,117.4235,117.43133333333333,117.43525,117.4185,792,2021-04-02 13:00:00
1735,CHFJPY_i,117.448,117.38,117.372,117.456,117.414,117.40266666666666,117.39699999999999,117.41399999999999,948,2021-04-02 14:00:00
1736,CHFJPY_i,117.38,117.408,117.239,117.46,117.3495,117.36900000000001,117.37875000000001,117.37175,2800,2021-04-02 15:00:00
1737,CHFJPY_i,117.408,117.496,117.351,117.536,117.4435,117.461,117.46974999999999,117.44775,2736,2021-04-02 16:00:00
1738,CHFJPY_i,117.499,117.356,117.346,117.504,117.42500000000001,117.402,117.3905,117.42625000000001,1396,2021-04-02 17:00:00
1739,CHFJPY_i,117.353,117.467,117.336,117.472,117.404,117.425,117.43549999999999,117.407,3065,2021-04-02 18:00:00
1740,CHFJPY_i,117.465,117.353,117.251,117.5,117.3755,117.368,117.36425,117.39224999999999,637,2021-04-02 19:00:00
1741,CHFJPY_i,117.329,117.369,117.274,117.423,117.3485,117.35533333333335,117.35875000000001,117.34875000000001,1008,2021-04-02 20:00:00
1742,CHFJPY_i,117.36,117.38,117.301,117.46,117.3805,117.38033333333333,117.38024999999999,117.37525,747,2021-04-02 21:00:00
1743,CHFJPY_i,117.411,117.367,117.301,117.509,117.405,117.39233333333334,117.38600000000001,117.397,575,2021-04-02 22:00:00
1744,CHFJPY_i,117.34,117.317,117.263,117.369,117.316,117.31633333333333,117.3165,117.32225,746,2021-04-02 23:00:00
1745,CHFJPY_i,117.23,117.248,117.211,117.324,117.2675,117.26100000000001,117.25775,117.25325000000001,351,2021-04-05 00:00:00
1746,CHFJPY_i,117.248,117.404,117.218,117.406,117.31200000000001,117.34266666666667,117.358,117.319,2429,2021-04-05 01:00:00
1747,CHFJPY_i,117.403,117.454,117.36,117.46,117.41,117.42466666666667,117.432,117.41925,1213,2021-04-05 02:00:00
1748,CHFJPY_i,117.452,117.368,117.35,117.484,117.417,117.40066666666667,117.3925,117.4135,1770,2021-04-05 03:00:00
1749,CHFJPY_i,117.368,117.399,117.335,117.399,117.36699999999999,117.37766666666666,117.383,117.37525,1405,2021-04-05 04:00:00
1750,CHFJPY_i,117.4,117.297,117.29,117.4,117.345,117.329,117.321,117.34674999999999,1338,2021-04-05 05:00:00
1751,CHFJPY_i,117.3,117.3,117.26,117.305,117.2825,117.28833333333334,117.29125,117.29125,1278,2021-04-05 06:00:00
1752,CHFJPY_i,117.3,117.299,117.25,117.309,117.2795,117.286,117.28925000000001,117.2895,1101,2021-04-05 07:00:00
1753,CHFJPY_i,117.299,117.283,117.271,117.308,117.2895,117.28733333333334,117.28625000000001,117.29025000000001,1316,2021-04-05 08:00:00
1754,CHFJPY_i,117.281,117.205,117.194,117.316,117.255,117.23833333333333,117.22999999999999,117.249,1166,2021-04-05 09:00:00
1755,CHFJPY_i,117.204,117.279,117.197,117.322,117.2595,117.266,117.26925,117.2505,1267,2021-04-05 10:00:00
1756,CHFJPY_i,117.281,117.283,117.254,117.345,117.2995,117.294,117.29125,117.29075,1506,2021-04-05 11:00:00
1757,CHFJPY_i,117.284,117.251,117.235,117.286,117.26050000000001,117.25733333333335,117.25575,117.26400000000001,911,2021-04-05 12:00:00
1758,CHFJPY_i,117.252,117.267,117.191,117.278,117.2345,117.24533333333333,117.25075,117.247,972,2021-04-05 13:00:00
1759,CHFJPY_i,117.267,117.222,117.178,117.276,117.227,117.22533333333332,117.22449999999999,117.23575,1201,2021-04-05 14:00:00
1760,CHFJPY_i,117.224,117.454,117.202,117.467,117.33449999999999,117.37433333333333,117.39425,117.33675,2726,2021-04-05 15:00:00
1761,CHFJPY_i,117.455,117.443,117.421,117.539,117.48,117.46766666666667,117.4615,117.4645,3246,2021-04-05 16:00:00
1762,CHFJPY_i,117.445,117.517,117.429,117.587,117.50800000000001,117.51100000000001,117.5125,117.4945,5071,2021-04-05 17:00:00
1763,CHFJPY_i,117.517,117.591,117.509,117.656,117.58250000000001,117.58533333333334,117.58675000000001,117.56825,2178,2021-04-05 18:00:00
1764,CHFJPY_i,117.592,117.594,117.559,117.617,117.588,117.58999999999999,117.591,117.59049999999999,965,2021-04-05 19:00:00
1765,CHFJPY_i,117.594,117.575,117.522,117.604,117.563,117.56700000000001,117.569,117.57375,1193,2021-04-05 20:00:00
1766,CHFJPY_i,117.573,117.649,117.573,117.653,117.613,117.625,117.631,117.612,1142,2021-04-05 21:00:00
1767,CHFJPY_i,117.651,117.651,117.631,117.711,117.67099999999999,117.66433333333333,117.661,117.661,1197,2021-04-05 22:00:00
1768,CHFJPY_i,117.649,117.626,117.626,117.7,117.66300000000001,117.65066666666667,117.6445,117.65025,724,2021-04-05 23:00:00
1769,CHFJPY_i,117.577,117.553,117.491,117.676,117.5835,117.57333333333334,117.56825,117.57425,1101,2021-04-06 00:00:00
1770,CHFJPY_i,117.562,117.679,117.543,117.7,117.6215,117.64066666666668,117.65025,117.62100000000001,955,2021-04-06 01:00:00
1771,CHFJPY_i,117.679,117.692,117.629,117.692,117.6605,117.67099999999999,117.67625,117.673,675,2021-04-06 02:00:00
1772,CHFJPY_i,117.692,117.641,117.586,117.716,117.651,117.64766666666667,117.646,117.65875,2176,2021-04-06 03:00:00
1773,CHFJPY_i,117.639,117.603,117.574,117.685,117.62950000000001,117.62066666666668,117.61625000000001,117.62525000000001,1514,2021-04-06 04:00:00
1774,CHFJPY_i,117.604,117.649,117.557,117.656,117.60650000000001,117.62066666666668,117.62775,117.6165,2165,2021-04-06 05:00:00
1775,CHFJPY_i,117.648,117.606,117.597,117.666,117.63149999999999,117.62299999999999,117.61874999999999,117.62924999999998,1646,2021-04-06 06:00:00
1776,CHFJPY_i,117.607,117.595,117.548,117.626,117.587,117.58966666666667,117.59100000000001,117.594,1519,2021-04-06 07:00:00
1777,CHFJPY_i,117.594,117.52,117.511,117.595,117.553,117.54199999999999,117.53649999999999,117.55499999999999,1565,2021-04-06 08:00:00
1778,CHFJPY_i,117.52,117.533,117.512,117.6,117.556,117.54833333333333,117.5445,117.54124999999999,2254,2021-04-06 09:00:00
1779,CHFJPY_i,117.538,117.686,117.523,117.733,117.628,117.64733333333334,117.65700000000001,117.62,3294,2021-04-06 10:00:00
1780,CHFJPY_i,117.684,117.692,117.52,117.709,117.61449999999999,117.64033333333333,117.65325,117.65125,3365,2021-04-06 11:00:00
1781,CHFJPY_i,117.693,117.735,117.637,117.8,117.7185,117.724,117.72675000000001,117.71625,3048,2021-04-06 12:00:00
1782,CHFJPY_i,117.734,117.726,117.699,117.838,117.76849999999999,117.75433333333332,117.74725,117.74924999999999,1842,2021-04-06 13:00:00
1783,CHFJPY_i,117.726,117.616,117.59,117.731,117.6605,117.64566666666667,117.63825,117.66575,2022,2021-04-06 14:00:00
1784,CHFJPY_i,117.619,117.48,117.434,117.68,117.557,117.53133333333334,117.5185,117.55324999999999,4790,2021-04-06 15:00:00
1785,CHFJPY_i,117.485,117.552,117.353,117.566,117.45949999999999,117.49033333333334,117.50575,117.489,5010,2021-04-06 16:00:00
1786,CHFJPY_i,117.552,117.58,117.494,117.716,117.60499999999999,117.59666666666665,117.59249999999999,117.5855,4271,2021-04-06 17:00:00
1787,CHFJPY_i,117.583,117.76,117.565,117.786,117.6755,117.70366666666666,117.71775,117.67349999999999,2400,2021-04-06 18:00:00
1788,CHFJPY_i,117.762,117.826,117.732,117.834,117.783,117.79733333333333,117.80449999999999,117.7885,1438,2021-04-06 19:00:00
1789,CHFJPY_i,117.826,117.766,117.728,117.857,117.79249999999999,117.78366666666666,117.77925,117.79425,1777,2021-04-06 20:00:00
1790,CHFJPY_i,117.766,117.952,117.75,117.98,117.86500000000001,117.894,117.9085,117.86200000000001,1862,2021-04-06 21:00:00
1791,CHFJPY_i,117.953,117.94,117.881,117.97,117.9255,117.93033333333334,117.93275,117.936,1729,2021-04-06 22:00:00
1792,CHFJPY_i,117.939,117.869,117.844,117.952,117.898,117.88833333333332,117.8835,117.90099999999998,1704,2021-04-06 23:00:00
1793,CHFJPY_i,117.768,117.764,117.624,117.875,117.7495,117.75433333333332,117.75675,117.75774999999999,2030,2021-04-07 00:00:00
1794,CHFJPY_i,117.761,117.893,117.761,117.919,117.84,117.85766666666666,117.8665,117.83349999999999,1313,2021-04-07 01:00:00
1795,CHFJPY_i,117.893,117.923,117.874,117.927,117.9005,117.908,117.91175,117.90424999999999,832,2021-04-07 02:00:00
1796,CHFJPY_i,117.922,117.861,117.853,117.971,117.912,117.895,117.8865,117.90174999999999,2659,2021-04-07 03:00:00
1797,CHFJPY_i,117.861,117.789,117.721,117.87,117.7955,117.79333333333334,117.79225,117.81025,2951,2021-04-07 04:00:00
1798,CHFJPY_i,117.788,117.839,117.781,117.899,117.84,117.83966666666667,117.8395,117.82675,2810,2021-04-07 05:00:00
1799,CHFJPY_i,117.84,117.859,117.832,117.919,117.87549999999999,117.86999999999999,117.86724999999998,117.86249999999998,1225,2021-04-07 06:00:00
1800,CHFJPY_i,117.861,117.84,117.812,117.883,117.8475,117.84499999999998,117.84375,117.84899999999999,1172,2021-04-07 07:00:00
1801,CHFJPY_i,117.84,117.896,117.837,117.932,117.8845,117.88833333333334,117.89025000000001,117.87625,1621,2021-04-07 08:00:00
1802,CHFJPY_i,117.893,118.065,117.887,118.126,118.0065,118.026,118.03575,117.99275,3389,2021-04-07 09:00:00
1803,CHFJPY_i,118.065,118.037,118.021,118.165,118.093,118.07433333333334,118.065,118.072,3725,2021-04-07 10:00:00
1804,CHFJPY_i,118.034,118.182,117.991,118.212,118.1015,118.12833333333333,118.14175,118.10475,2667,2021-04-07 11:00:00
1805,CHFJPY_i,118.182,118.148,118.128,118.26,118.194,118.17866666666667,118.17099999999999,118.1795,2251,2021-04-07 12:00:00
1806,CHFJPY_i,118.148,118.1,118.05,118.183,118.1165,118.11099999999999,118.10825,118.12025,2438,2021-04-07 13:00:00
1807,CHFJPY_i,118.099,118.216,118.085,118.229,118.157,118.17666666666666,118.1865,118.15724999999999,2055,2021-04-07 14:00:00
1808,CHFJPY_i,118.217,118.229,118.159,118.267,118.213,118.21833333333332,118.22099999999999,118.21799999999999,2980,2021-04-07 15:00:00
1809,CHFJPY_i,118.229,118.278,118.215,118.341,118.27799999999999,118.278,118.278,118.26575,3705,2021-04-07 16:00:00
1810,CHFJPY_i,118.278,118.156,118.108,118.337,118.2225,118.20033333333333,118.18925,118.21975,4677,2021-04-07 17:00:00
1811,CHFJPY_i,118.158,118.223,118.138,118.28,118.209,118.21366666666667,118.21600000000001,118.19975000000001,2819,2021-04-07 18:00:00
1812,CHFJPY_i,118.223,118.145,118.132,118.267,118.1995,118.18133333333333,118.17224999999999,118.19175,1433,2021-04-07 19:00:00
1813,CHFJPY_i,118.147,118.249,118.144,118.249,118.1965,118.214,118.22274999999999,118.19725,1176,2021-04-07 20:00:00
1814,CHFJPY_i,118.249,118.069,118.044,118.256,118.15,118.123,118.10950000000001,118.15450000000001,2122,2021-04-07 21:00:00
1815,CHFJPY_i,118.069,118.064,118.055,118.12,118.0875,118.07966666666668,118.07575,118.07700000000001,1503,2021-04-07 22:00:00
1816,CHFJPY_i,118.066,118.14,118.066,118.16,118.113,118.122,118.1265,118.108,945,2021-04-07 23:00:00
1817,CHFJPY_i,118.101,118.11,117.969,118.124,118.0465,118.06766666666665,118.07825,118.076,2673,2021-04-08 00:00:00
1818,CHFJPY_i,118.102,118.158,118.062,118.192,118.127,118.13733333333333,118.1425,118.1285,592,2021-04-08 01:00:00
1819,CHFJPY_i,118.159,118.169,118.11,118.17,118.14,118.14966666666668,118.1545,118.152,1125,2021-04-08 02:00:00
1820,CHFJPY_i,118.167,118.01,118.008,118.204,118.106,118.074,118.05799999999999,118.09725,3012,2021-04-08 03:00:00
1821,CHFJPY_i,118.001,118.014,117.951,118.039,117.995,118.00133333333333,118.00450000000001,118.00125,1904,2021-04-08 04:00:00
1822,CHFJPY_i,118.014,118.034,117.979,118.041,118.00999999999999,118.01799999999999,118.02199999999999,118.017,1887,2021-04-08 05:00:00
1823,CHFJPY_i,118.034,118.064,118.012,118.084,118.048,118.05333333333333,118.05599999999998,118.04849999999999,1248,2021-04-08 06:00:00
1824,CHFJPY_i,118.065,118.0,117.958,118.091,118.02449999999999,118.01633333333332,118.01225,118.0285,931,2021-04-08 07:00:00
1825,CHFJPY_i,117.999,118.034,117.982,118.075,118.02850000000001,118.03033333333333,118.03125,118.02250000000001,1266,2021-04-08 08:00:00
1826,CHFJPY_i,118.025,118.11,117.988,118.132,118.06,118.07666666666667,118.08500000000001,118.06375,2138,2021-04-08 09:00:00
1827,CHFJPY_i,118.114,117.958,117.878,118.114,117.99600000000001,117.98333333333335,117.977,118.01600000000002,3138,2021-04-08 10:00:00
1828,CHFJPY_i,117.957,117.964,117.82,117.975,117.8975,117.91966666666667,117.93075,117.929,2648,2021-04-08 11:00:00
1829,CHFJPY_i,117.964,117.942,117.877,117.989,117.93299999999999,117.93599999999999,117.9375,117.943,2180,2021-04-08 12:00:00
1830,CHFJPY_i,117.942,117.917,117.896,117.957,117.9265,117.92333333333333,117.92175,117.928,1512,2021-04-08 13:00:00
1831,CHFJPY_i,117.916,117.739,117.726,117.938,117.832,117.801,117.78550000000001,117.82975,2735,2021-04-08 14:00:00
1832,CHFJPY_i,117.738,117.729,117.604,117.749,117.6765,117.694,117.70275,117.705,4051,2021-04-08 15:00:00
1833,CHFJPY_i,117.736,117.905,117.698,117.975,117.8365,117.85933333333332,117.87074999999999,117.82849999999999,3838,2021-04-08 16:00:00
1834,CHFJPY_i,117.906,118.034,117.84,118.048,117.944,117.974,117.989,117.95700000000001,4093,2021-04-08 17:00:00
1835,CHFJPY_i,118.034,118.102,118.027,118.128,118.0775,118.08566666666667,118.08975000000001,118.07275,2492,2021-04-08 18:00:00
1836,CHFJPY_i,118.102,118.268,118.093,118.275,118.184,118.21199999999999,118.226,118.18449999999999,1928,2021-04-08 19:00:00
1837,CHFJPY_i,118.268,118.214,118.19,118.284,118.237,118.22933333333333,118.2255,118.239,1164,2021-04-08 20:00:00
1838,CHFJPY_i,118.211,118.24,118.201,118.255,118.228,118.23199999999999,118.234,118.22675,1123,2021-04-08 21:00:00
1839,CHFJPY_i,118.242,118.213,118.21,118.271,118.2405,118.23133333333332,118.22674999999998,118.234,1371,2021-04-08 22:00:00
1840,CHFJPY_i,118.214,118.16,118.16,118.254,118.207,118.19133333333332,118.18349999999998,118.19699999999999,1086,2021-04-08 23:00:00
1841,CHFJPY_i,118.114,118.162,118.058,118.218,118.138,118.146,118.15,118.138,547,2021-04-09 00:00:00
1842,CHFJPY_i,118.162,118.273,118.15,118.302,118.226,118.24166666666667,118.24950000000001,118.22175000000001,948,2021-04-09 01:00:00
1843,CHFJPY_i,118.28,118.268,118.232,118.295,118.2635,118.26499999999999,118.26575,118.26874999999998,1231,2021-04-09 02:00:00
1844,CHFJPY_i,118.27,118.242,118.184,118.323,118.2535,118.24966666666667,118.24775000000001,118.25475,2811,2021-04-09 03:00:00
1845,CHFJPY_i,118.242,118.165,118.126,118.257,118.1915,118.18266666666666,118.17825,118.1975,2332,2021-04-09 04:00:00
1846,CHFJPY_i,118.163,118.132,118.119,118.198,118.1585,118.14966666666668,118.14525,118.153,1686,2021-04-09 05:00:00
1847,CHFJPY_i,118.132,118.182,118.12,118.191,118.1555,118.16433333333333,118.16875,118.15625,1203,2021-04-09 06:00:00
1848,CHFJPY_i,118.182,118.226,118.152,118.233,118.1925,118.20366666666666,118.20925,118.19825,1032,2021-04-09 07:00:00
1849,CHFJPY_i,118.226,118.22,118.149,118.264,118.2065,118.21100000000001,118.21325000000002,118.21475000000001,1416,2021-04-09 08:00:00
1850,CHFJPY_i,118.219,118.236,118.158,118.276,118.217,118.22333333333334,118.2265,118.22225,2522,2021-04-09 09:00:00
1851,CHFJPY_i,118.236,118.359,118.204,118.459,118.3315,118.34066666666666,118.34525,118.3145,3786,2021-04-09 10:00:00
1852,CHFJPY_i,118.357,118.409,118.258,118.467,118.3625,118.378,118.38575,118.37275,3556,2021-04-09 11:00:00
1853,CHFJPY_i,118.409,118.339,118.33,118.447,118.3885,118.372,118.36375,118.38125,2231,2021-04-09 12:00:00
1854,CHFJPY_i,118.339,118.458,118.325,118.493,118.40899999999999,118.42533333333331,118.43349999999998,118.40374999999999,2129,2021-04-09 13:00:00
1855,CHFJPY_i,118.459,118.448,118.377,118.552,118.4645,118.459,118.45625,118.459,2379,2021-04-09 14:00:00
1856,CHFJPY_i,118.442,118.426,118.372,118.506,118.439,118.43466666666666,118.43249999999999,118.4365,3551,2021-04-09 15:00:00
1857,CHFJPY_i,118.424,118.45,118.41,118.537,118.4735,118.46566666666666,118.46175,118.45525,4172,2021-04-09 16:00:00
1858,CHFJPY_i,118.451,118.429,118.371,118.505,118.43799999999999,118.43499999999999,118.43349999999998,118.439,3745,2021-04-09 17:00:00
1859,CHFJPY_i,118.43,118.517,118.389,118.518,118.45349999999999,118.47466666666666,118.48525,118.4635,2267,2021-04-09 18:00:00
1860,CHFJPY_i,118.519,118.475,118.45,118.52,118.485,118.48166666666667,118.47999999999999,118.491,1447,2021-04-09 19:00:00
1861,CHFJPY_i,118.475,118.539,118.473,118.549,118.511,118.52033333333333,118.52499999999999,118.50899999999999,1266,2021-04-09 20:00:00
1862,CHFJPY_i,118.543,118.527,118.521,118.563,118.542,118.53699999999999,118.5345,118.5385,986,2021-04-09 21:00:00
1863,CHFJPY_i,118.524,118.554,118.52,118.586,118.553,118.55333333333333,118.55349999999999,118.54599999999999,864,2021-04-09 22:00:00
1864,CHFJPY_i,118.551,118.568,118.545,118.609,118.577,118.574,118.57249999999999,118.56824999999999,590,2021-04-09 23:00:00
1865,CHFJPY_i,118.421,118.474,118.258,118.541,118.39949999999999,118.42433333333332,118.43674999999999,118.42349999999999,354,2021-04-12 00:00:00
1866,CHFJPY_i,118.476,118.582,118.476,118.601,118.5385,118.553,118.56025,118.53375,1359,2021-04-12 01:00:00
1867,CHFJPY_i,118.58,118.501,118.501,118.598,118.5495,118.53333333333335,118.52525,118.545,833,2021-04-12 02:00:00
1868,CHFJPY_i,118.501,118.534,118.484,118.567,118.5255,118.52833333333332,118.52974999999999,118.5215,1978,2021-04-12 03:00:00
1869,CHFJPY_i,118.535,118.341,118.311,118.546,118.42850000000001,118.39933333333335,118.38475000000001,118.43325000000002,2337,2021-04-12 04:00:00
1870,CHFJPY_i,118.342,118.273,118.23,118.342,118.286,118.28166666666668,118.27950000000001,118.29675,2608,2021-04-12 05:00:00
1871,CHFJPY_i,118.278,118.279,118.202,118.287,118.2445,118.25600000000001,118.26175,118.26150000000001,1815,2021-04-12 06:00:00
1872,CHFJPY_i,118.28,118.219,118.199,118.309,118.25399999999999,118.24233333333332,118.23649999999999,118.25174999999999,1371,2021-04-12 07:00:00
1873,CHFJPY_i,118.218,118.208,118.195,118.262,118.2285,118.22166666666665,118.21824999999998,118.22075,1225,2021-04-12 08:00:00
1874,CHFJPY_i,118.212,118.315,118.21,118.338,118.274,118.28766666666667,118.2945,118.26875,2629,2021-04-12 09:00:00
1875,CHFJPY_i,118.316,118.23,118.123,118.322,118.2225,118.22500000000001,118.22625000000001,118.24775,3495,2021-04-12 10:00:00
1876,CHFJPY_i,118.229,118.273,118.18,118.329,118.25450000000001,118.26066666666668,118.26375000000002,118.25275,2433,2021-04-12 11:00:00
1877,CHFJPY_i,118.276,118.282,118.256,118.363,118.3095,118.30033333333334,118.29575,118.29425,2105,2021-04-12 12:00:00
1878,CHFJPY_i,118.285,118.396,118.259,118.438,118.3485,118.36433333333333,118.37225000000001,118.34450000000001,1893,2021-04-12 13:00:00
1879,CHFJPY_i,118.395,118.35,118.243,118.421,118.332,118.33800000000001,118.34100000000001,118.35225,2295,2021-04-12 14:00:00
1880,CHFJPY_i,118.348,118.385,118.335,118.411,118.37299999999999,118.377,118.37899999999999,118.36975,2043,2021-04-12 15:00:00
1881,CHFJPY_i,118.385,118.42,118.336,118.463,118.39949999999999,118.40633333333334,118.40975,118.401,2878,2021-04-12 16:00:00
1882,CHFJPY_i,118.422,118.597,118.415,118.615,118.515,118.54233333333333,118.556,118.51225,3127,2021-04-12 17:00:00
1883,CHFJPY_i,118.595,118.557,118.551,118.694,118.6225,118.60066666666667,118.58975000000001,118.59925000000001,2261,2021-04-12 18:00:00
1884,CHFJPY_i,118.557,118.592,118.538,118.641,118.5895,118.59033333333333,118.59075,118.58200000000001,1395,2021-04-12 19:00:00
1885,CHFJPY_i,118.592,118.598,118.548,118.629,118.58850000000001,118.59166666666668,118.59325000000001,118.59175,1167,2021-04-12 20:00:00
1886,CHFJPY_i,118.598,118.537,118.536,118.617,118.57650000000001,118.56333333333335,118.55675000000002,118.57200000000002,1100,2021-04-12 21:00:00
1887,CHFJPY_i,118.539,118.555,118.501,118.568,118.53450000000001,118.54133333333334,118.54475000000001,118.54075,933,2021-04-12 22:00:00
1888,CHFJPY_i,118.557,118.562,118.545,118.612,118.57849999999999,118.573,118.57025,118.569,735,2021-04-12 23:00:00
1889,CHFJPY_i,118.457,118.49,118.386,118.564,118.475,118.48,118.4825,118.47425,446,2021-04-13 00:00:00
1890,CHFJPY_i,118.498,118.561,118.498,118.61,118.554,118.55633333333333,118.5575,118.54175,670,2021-04-13 01:00:00
1891,CHFJPY_i,118.561,118.557,118.539,118.591,118.565,118.56233333333334,118.561,118.56200000000001,559,2021-04-13 02:00:00
1892,CHFJPY_i,118.555,118.612,118.518,118.623,118.57050000000001,118.58433333333335,118.59125,118.57700000000001,2400,2021-04-13 03:00:00
1893,CHFJPY_i,118.613,118.569,118.543,118.636,118.5895,118.58266666666667,118.57925,118.59025,1910,2021-04-13 04:00:00
1894,CHFJPY_i,118.568,118.635,118.567,118.663,118.615,118.62166666666667,118.625,118.60825,2411,2021-04-13 05:00:00
1895,CHFJPY_i,118.634,118.651,118.612,118.667,118.6395,118.64333333333333,118.64525,118.641,1454,2021-04-13 06:00:00
1896,CHFJPY_i,118.65,118.63,118.616,118.683,118.6495,118.64299999999999,118.63974999999999,118.64474999999999,1286,2021-04-13 07:00:00
1897,CHFJPY_i,118.63,118.645,118.585,118.66,118.6225,118.63,118.63374999999999,118.63,1417,2021-04-13 08:00:00
1898,CHFJPY_i,118.642,118.522,118.51,118.717,118.6135,118.58300000000001,118.56775,118.59775,2683,2021-04-13 09:00:00
1899,CHFJPY_i,118.521,118.227,118.206,118.592,118.399,118.34166666666665,118.31299999999999,118.3865,3880,2021-04-13 10:00:00
1900,CHFJPY_i,118.227,118.227,118.15,118.288,118.219,118.22166666666665,118.22299999999998,118.22299999999998,3111,2021-04-13 11:00:00
1901,CHFJPY_i,118.223,118.088,118.075,118.253,118.164,118.13866666666667,118.126,118.15975,2539,2021-04-13 12:00:00
1902,CHFJPY_i,118.086,118.197,118.084,118.257,118.1705,118.17933333333333,118.18375,118.156,2091,2021-04-13 13:00:00
1903,CHFJPY_i,118.195,118.296,118.0,118.296,118.148,118.19733333333333,118.222,118.19675,4383,2021-04-13 14:00:00
1904,CHFJPY_i,118.297,118.435,118.26,118.484,118.372,118.39299999999999,118.4035,118.369,5779,2021-04-13 15:00:00
1905,CHFJPY_i,118.443,118.413,118.399,118.529,118.464,118.447,118.4385,118.446,4938,2021-04-13 16:00:00
1906,CHFJPY_i,118.417,118.361,118.314,118.516,118.41499999999999,118.39699999999999,118.38799999999999,118.40199999999999,3914,2021-04-13 17:00:00
1907,CHFJPY_i,118.362,118.486,118.344,118.498,118.42099999999999,118.44266666666665,118.45349999999999,118.42249999999999,2394,2021-04-13 18:00:00
1908,CHFJPY_i,118.484,118.491,118.461,118.554,118.5075,118.502,118.49924999999999,118.49749999999999,1416,2021-04-13 19:00:00
1909,CHFJPY_i,118.491,118.449,118.418,118.504,118.46100000000001,118.45700000000001,118.45500000000001,118.4655,1900,2021-04-13 20:00:00
1910,CHFJPY_i,118.451,118.47,118.416,118.504,118.46000000000001,118.46333333333332,118.465,118.46025,1107,2021-04-13 21:00:00
1911,CHFJPY_i,118.469,118.488,118.456,118.503,118.4795,118.48233333333333,118.48375,118.479,1099,2021-04-13 22:00:00
1912,CHFJPY_i,118.491,118.41,118.382,118.495,118.4385,118.42900000000002,118.42425,118.4445,898,2021-04-13 23:00:00
1913,CHFJPY_i,118.407,118.424,118.407,118.463,118.435,118.43133333333333,118.42949999999999,118.42524999999999,482,2021-04-14 00:00:00
1914,CHFJPY_i,118.425,118.393,118.376,118.457,118.4165,118.40866666666666,118.40475,118.41275,1701,2021-04-14 01:00:00
1915,CHFJPY_i,118.394,118.327,118.284,118.407,118.3455,118.33933333333334,118.33625,118.35300000000001,967,2021-04-14 02:00:00
1916,CHFJPY_i,118.326,118.213,118.197,118.335,118.26599999999999,118.24833333333333,118.23949999999999,118.26775,2840,2021-04-14 03:00:00
1917,CHFJPY_i,118.21,118.268,118.173,118.284,118.2285,118.24166666666667,118.24825000000001,118.23375,2300,2021-04-14 04:00:00
1918,CHFJPY_i,118.266,118.324,118.24,118.344,118.292,118.30266666666667,118.308,118.29350000000001,1557,2021-04-14 05:00:00
1919,CHFJPY_i,118.325,118.335,118.309,118.366,118.3375,118.33666666666666,118.33624999999999,118.33375,1317,2021-04-14 06:00:00
1920,CHFJPY_i,118.334,118.426,118.334,118.429,118.3815,118.39633333333335,118.40375,118.38075,980,2021-04-14 07:00:00
1921,CHFJPY_i,118.423,118.396,118.371,118.43,118.4005,118.399,118.39825,118.405,1003,2021-04-14 08:00:00
1922,CHFJPY_i,118.396,118.378,118.261,118.433,118.34700000000001,118.35733333333333,118.3625,118.367,2497,2021-04-14 09:00:00
1923,CHFJPY_i,118.379,118.391,118.334,118.47,118.402,118.39833333333333,118.3965,118.3935,3608,2021-04-14 10:00:00
1924,CHFJPY_i,118.39,118.55,118.365,118.555,118.46000000000001,118.49000000000001,118.50500000000001,118.465,2699,2021-04-14 11:00:00
