,EURCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
14,EURCAD_i,1.5703200000000002,1.5687600000000002,1.56807,1.57172,1.569895,1.569516666666667,1.5693275000000002,1.5697175000000003,6415,2020-12-21 13:00:00
15,EURCAD_i,1.5687600000000002,1.56764,1.5673300000000001,1.5696400000000001,1.5684850000000001,1.5682033333333336,1.5680625000000001,1.5683425000000002,5964,2020-12-21 14:00:00
16,EURCAD_i,1.56762,1.57027,1.56719,1.57298,1.5700850000000002,1.5701466666666668,1.5701775,1.569515,6626,2020-12-21 15:00:00
17,EURCAD_i,1.57029,1.5704799999999999,1.56934,1.57157,1.570455,1.5704633333333333,1.5704675,1.57042,6221,2020-12-21 16:00:00
18,EURCAD_i,1.57046,1.57138,1.56988,1.5720800000000001,1.57098,1.5711133333333336,1.57118,1.57095,5057,2020-12-21 17:00:00
19,EURCAD_i,1.57134,1.56993,1.56916,1.5719699999999999,1.570565,1.5703533333333333,1.5702475,1.5706,4422,2020-12-21 18:00:00
20,EURCAD_i,1.56995,1.5695700000000001,1.56924,1.5704799999999999,1.5698599999999998,1.5697633333333332,1.569715,1.56981,3482,2020-12-21 19:00:00
21,EURCAD_i,1.56958,1.5706,1.56915,1.5710600000000001,1.570105,1.57027,1.5703525,1.5700975000000001,2767,2020-12-21 20:00:00
22,EURCAD_i,1.5706099999999998,1.57123,1.56959,1.57144,1.5705149999999999,1.5707533333333332,1.5708725,1.5707174999999998,3958,2020-12-21 21:00:00
23,EURCAD_i,1.57123,1.57199,1.57098,1.5721699999999998,1.571575,1.5717133333333333,1.5717824999999999,1.5715925,3380,2020-12-21 22:00:00
24,EURCAD_i,1.5719400000000001,1.57375,1.5714299999999999,1.57426,1.572845,1.573146666666667,1.5732975000000002,1.572845,1939,2020-12-21 23:00:00
25,EURCAD_i,1.57356,1.57318,1.5712000000000002,1.57376,1.57248,1.5727133333333334,1.57283,1.5729250000000001,562,2020-12-22 00:00:00
26,EURCAD_i,1.57317,1.5725,1.5723,1.57363,1.572965,1.5728099999999998,1.5727324999999999,1.5729,1853,2020-12-22 01:00:00
27,EURCAD_i,1.5725,1.5728900000000001,1.57223,1.5731000000000002,1.5726650000000002,1.5727400000000002,1.5727775000000002,1.57268,2141,2020-12-22 02:00:00
28,EURCAD_i,1.57287,1.57268,1.57254,1.57334,1.57294,1.5728533333333334,1.57281,1.5728575,2436,2020-12-22 03:00:00
29,EURCAD_i,1.57268,1.5720800000000001,1.57184,1.57268,1.57226,1.5721999999999998,1.5721699999999998,1.57232,1676,2020-12-22 04:00:00
30,EURCAD_i,1.5720800000000001,1.57321,1.5720100000000001,1.57343,1.5727200000000001,1.5728833333333334,1.572965,1.5726825,1818,2020-12-22 05:00:00
31,EURCAD_i,1.57321,1.5734,1.57294,1.5735700000000001,1.573255,1.5733033333333335,1.5733275,1.57328,1737,2020-12-22 06:00:00
32,EURCAD_i,1.57338,1.57348,1.57287,1.57368,1.573275,1.573343333333333,1.5733774999999999,1.5733525,2134,2020-12-22 07:00:00
33,EURCAD_i,1.5734599999999999,1.57422,1.57325,1.57428,1.5737649999999999,1.5739166666666666,1.5739925000000001,1.5738025,2179,2020-12-22 08:00:00
34,EURCAD_i,1.57422,1.5725799999999999,1.57241,1.57428,1.573345,1.5730899999999999,1.5729625,1.5733725,3609,2020-12-22 09:00:00
35,EURCAD_i,1.57254,1.57291,1.57092,1.57301,1.571965,1.5722800000000001,1.5724375000000002,1.572345,3778,2020-12-22 10:00:00
36,EURCAD_i,1.5729199999999999,1.57297,1.57213,1.5738699999999999,1.573,1.5729899999999999,1.5729849999999999,1.5729724999999999,3767,2020-12-22 11:00:00
37,EURCAD_i,1.57297,1.57344,1.57239,1.57471,1.57355,1.5735133333333333,1.5734949999999999,1.5733774999999999,4221,2020-12-22 12:00:00
38,EURCAD_i,1.57345,1.57511,1.5726,1.5754000000000001,1.574,1.57437,1.5745550000000001,1.57414,3237,2020-12-22 13:00:00
39,EURCAD_i,1.57512,1.5741800000000001,1.57412,1.5758,1.57496,1.5747,1.57457,1.574805,3665,2020-12-22 14:00:00
40,EURCAD_i,1.57416,1.5770300000000002,1.5741,1.5771600000000001,1.57563,1.5760966666666667,1.57633,1.5756125,3558,2020-12-22 15:00:00
41,EURCAD_i,1.5770300000000002,1.57569,1.5754299999999999,1.57839,1.5769099999999998,1.5765033333333331,1.5762999999999998,1.576635,5197,2020-12-22 16:00:00
42,EURCAD_i,1.57569,1.57365,1.57233,1.57609,1.5742099999999999,1.574023333333333,1.5739299999999998,1.5744399999999998,5671,2020-12-22 17:00:00
43,EURCAD_i,1.57365,1.57222,1.57186,1.57405,1.5729549999999999,1.5727099999999998,1.5725874999999998,1.5729449999999998,5826,2020-12-22 18:00:00
44,EURCAD_i,1.57221,1.5715400000000002,1.5710600000000001,1.5731000000000002,1.5720800000000001,1.5719,1.5718100000000002,1.5719775,3605,2020-12-22 19:00:00
45,EURCAD_i,1.5715400000000002,1.57077,1.5699100000000001,1.572,1.570955,1.5708933333333335,1.5708625,1.5710550000000003,3221,2020-12-22 20:00:00
46,EURCAD_i,1.57073,1.56877,1.5683799999999999,1.57073,1.5695549999999998,1.5692933333333332,1.5691624999999998,1.5696525,2652,2020-12-22 21:00:00
47,EURCAD_i,1.5688499999999999,1.56942,1.5682800000000001,1.56966,1.5689700000000002,1.56912,1.5691950000000001,1.5690525000000002,2815,2020-12-22 22:00:00
48,EURCAD_i,1.56945,1.56951,1.5693000000000001,1.57035,1.569825,1.56972,1.5696675,1.5696525,1544,2020-12-22 23:00:00
49,EURCAD_i,1.5695000000000001,1.5695000000000001,1.56915,1.57022,1.569685,1.5696233333333334,1.5695925000000002,1.5695925000000002,374,2020-12-23 00:00:00
50,EURCAD_i,1.56944,1.57085,1.56942,1.57096,1.57019,1.57041,1.5705200000000001,1.5701675000000002,1395,2020-12-23 01:00:00
51,EURCAD_i,1.57083,1.56989,1.56976,1.57089,1.570325,1.57018,1.5701075,1.5703425,2960,2020-12-23 02:00:00
52,EURCAD_i,1.5699,1.57084,1.56917,1.57092,1.570045,1.5703099999999999,1.5704425,1.5702075,3014,2020-12-23 03:00:00
53,EURCAD_i,1.57084,1.5696400000000001,1.56911,1.57087,1.56999,1.5698733333333335,1.5698150000000002,1.570115,2533,2020-12-23 04:00:00
54,EURCAD_i,1.5696400000000001,1.57062,1.5696400000000001,1.57066,1.57015,1.5703066666666665,1.570385,1.5701399999999999,2230,2020-12-23 05:00:00
55,EURCAD_i,1.57062,1.57071,1.57033,1.57092,1.5706250000000002,1.5706533333333335,1.5706675,1.570645,1612,2020-12-23 06:00:00
56,EURCAD_i,1.57071,1.57119,1.5704500000000001,1.57131,1.57088,1.5709833333333334,1.5710350000000002,1.570915,1445,2020-12-23 07:00:00
57,EURCAD_i,1.5712000000000002,1.57089,1.5706099999999998,1.57127,1.5709399999999998,1.570923333333333,1.5709149999999998,1.5709924999999998,1827,2020-12-23 08:00:00
58,EURCAD_i,1.57083,1.57114,1.57004,1.57177,1.570905,1.5709833333333334,1.5710225,1.570945,2773,2020-12-23 09:00:00
59,EURCAD_i,1.57115,1.56967,1.5691199999999998,1.57132,1.57022,1.5700366666666667,1.5699450000000001,1.5703150000000001,3807,2020-12-23 10:00:00
60,EURCAD_i,1.56968,1.56975,1.56856,1.57024,1.5694,1.5695166666666667,1.569575,1.5695575,3248,2020-12-23 11:00:00
61,EURCAD_i,1.56979,1.56737,1.5671300000000001,1.56989,1.56851,1.56813,1.5679400000000001,1.568545,2945,2020-12-23 12:00:00
62,EURCAD_i,1.5674000000000001,1.56924,1.56732,1.57037,1.568845,1.5689766666666667,1.5690425,1.5685825,2934,2020-12-23 13:00:00
63,EURCAD_i,1.56915,1.56873,1.56832,1.56956,1.56894,1.5688699999999998,1.568835,1.56894,2801,2020-12-23 14:00:00
64,EURCAD_i,1.56873,1.5683500000000001,1.56631,1.56931,1.5678100000000001,1.56799,1.5680800000000001,1.568175,4106,2020-12-23 15:00:00
65,EURCAD_i,1.5683799999999999,1.56917,1.56744,1.57056,1.569,1.5690566666666665,1.5690849999999998,1.5688874999999998,5634,2020-12-23 16:00:00
66,EURCAD_i,1.56917,1.56673,1.56663,1.57089,1.56876,1.5680833333333333,1.567745,1.568355,5214,2020-12-23 17:00:00
67,EURCAD_i,1.56674,1.56554,1.5654599999999999,1.5673599999999999,1.5664099999999999,1.5661199999999997,1.565975,1.5662749999999999,3602,2020-12-23 18:00:00
68,EURCAD_i,1.56554,1.5646200000000001,1.56447,1.56599,1.5652300000000001,1.565026666666667,1.5649250000000001,1.5651550000000003,2943,2020-12-23 19:00:00
69,EURCAD_i,1.56457,1.56569,1.5641500000000002,1.56576,1.564955,1.5652000000000001,1.5653225000000002,1.5650425000000001,3018,2020-12-23 20:00:00
70,EURCAD_i,1.56569,1.56561,1.5643099999999999,1.5667,1.565505,1.5655399999999997,1.5655574999999997,1.5655774999999998,3261,2020-12-23 21:00:00
71,EURCAD_i,1.56563,1.56701,1.56528,1.56708,1.5661800000000001,1.5664566666666666,1.566595,1.5662500000000001,2735,2020-12-23 22:00:00
72,EURCAD_i,1.56701,1.56498,1.56467,1.56721,1.5659399999999999,1.56562,1.56546,1.5659675,1510,2020-12-23 23:00:00
73,EURCAD_i,1.56497,1.56577,1.56481,1.5662,1.565505,1.5655933333333334,1.5656375000000002,1.5654375,779,2020-12-24 00:00:00
74,EURCAD_i,1.56577,1.56588,1.56504,1.56597,1.565505,1.5656299999999999,1.5656925,1.565665,798,2020-12-24 01:00:00
75,EURCAD_i,1.56589,1.56732,1.5657999999999999,1.5675599999999998,1.5666799999999999,1.5668933333333335,1.5670000000000002,1.5666425,2006,2020-12-24 02:00:00
76,EURCAD_i,1.56732,1.56723,1.56689,1.56769,1.5672899999999998,1.56727,1.56726,1.5672825000000001,2454,2020-12-24 03:00:00
77,EURCAD_i,1.5672199999999998,1.56802,1.5670600000000001,1.5681500000000002,1.5676050000000001,1.5677433333333335,1.5678125,1.5676125,1836,2020-12-24 04:00:00
78,EURCAD_i,1.56802,1.56796,1.5676299999999999,1.5683799999999999,1.5680049999999999,1.56799,1.5679825,1.5679975,1682,2020-12-24 05:00:00
79,EURCAD_i,1.56793,1.5679400000000001,1.56753,1.5680800000000001,1.5678050000000001,1.56785,1.5678725,1.56787,1269,2020-12-24 06:00:00
80,EURCAD_i,1.5678999999999998,1.5680100000000001,1.56775,1.56848,1.5681150000000001,1.5680800000000001,1.5680625000000001,1.568035,1122,2020-12-24 07:00:00
81,EURCAD_i,1.56802,1.5681,1.56773,1.5683799999999999,1.568055,1.5680699999999999,1.5680775,1.5680574999999999,1229,2020-12-24 08:00:00
82,EURCAD_i,1.56812,1.56802,1.56734,1.56843,1.567885,1.5679299999999998,1.5679524999999999,1.5679775,1941,2020-12-24 09:00:00
83,EURCAD_i,1.56802,1.56744,1.56653,1.5680399999999999,1.567285,1.5673366666666666,1.5673624999999998,1.5675074999999998,2492,2020-12-24 10:00:00
84,EURCAD_i,1.56744,1.56501,1.56482,1.56768,1.5662500000000001,1.5658366666666668,1.56563,1.5662375000000002,2512,2020-12-24 11:00:00
85,EURCAD_i,1.56497,1.5660500000000002,1.56403,1.56637,1.5652,1.5654833333333336,1.5656250000000003,1.565355,2059,2020-12-24 12:00:00
86,EURCAD_i,1.5660500000000002,1.56531,1.56514,1.5667200000000001,1.56593,1.5657233333333334,1.56562,1.5658050000000001,1621,2020-12-24 13:00:00
87,EURCAD_i,1.5653000000000001,1.56534,1.56498,1.56585,1.565415,1.56539,1.5653775,1.5653675000000002,2087,2020-12-24 14:00:00
88,EURCAD_i,1.5652300000000001,1.56467,1.56461,1.56662,1.565615,1.5653,1.5651424999999999,1.5652825,2052,2020-12-24 15:00:00
89,EURCAD_i,1.5646200000000001,1.56332,1.56322,1.56558,1.5644,1.56404,1.56386,1.5641850000000002,3243,2020-12-24 16:00:00
90,EURCAD_i,1.56332,1.56434,1.56284,1.56515,1.563995,1.5641100000000001,1.5641675,1.5639125,3524,2020-12-24 17:00:00
91,EURCAD_i,1.5643099999999999,1.56254,1.56183,1.56443,1.5631300000000001,1.5629333333333335,1.5628350000000002,1.5632775,1867,2020-12-24 18:00:00
92,EURCAD_i,1.56254,1.56086,1.56074,1.56371,1.562225,1.5617699999999999,1.5615424999999998,1.5619625,1552,2020-12-24 19:00:00
93,EURCAD_i,1.56087,1.56444,1.56071,1.56456,1.562635,1.5632366666666666,1.5635375,1.5626449999999998,1388,2020-12-24 20:00:00
94,EURCAD_i,1.5655700000000001,1.5661100000000001,1.56527,1.56683,1.56605,1.5660699999999999,1.56608,1.565945,245,2020-12-28 00:00:00
95,EURCAD_i,1.56633,1.567,1.5649199999999999,1.56723,1.5660749999999999,1.5663833333333332,1.5665375,1.5663699999999998,1862,2020-12-28 01:00:00
96,EURCAD_i,1.567,1.5666600000000002,1.56554,1.567,1.5662699999999998,1.5663999999999998,1.566465,1.5665499999999999,3846,2020-12-28 02:00:00
97,EURCAD_i,1.5666600000000002,1.56766,1.56638,1.5679699999999999,1.567175,1.5673366666666666,1.5674175,1.5671675,2999,2020-12-28 03:00:00
98,EURCAD_i,1.56766,1.56822,1.56758,1.5687,1.56814,1.5681666666666667,1.5681800000000001,1.56804,2213,2020-12-28 04:00:00
99,EURCAD_i,1.56822,1.56944,1.56822,1.56958,1.5689,1.5690799999999998,1.56917,1.568865,1416,2020-12-28 05:00:00
100,EURCAD_i,1.56942,1.56816,1.56803,1.5697100000000002,1.56887,1.5686333333333333,1.5685149999999999,1.56883,1130,2020-12-28 06:00:00
101,EURCAD_i,1.56816,1.5692599999999999,1.56813,1.56941,1.56877,1.568933333333333,1.5690149999999998,1.5687399999999998,1472,2020-12-28 07:00:00
102,EURCAD_i,1.5692599999999999,1.5684200000000001,1.56832,1.56993,1.569125,1.5688900000000003,1.5687725000000001,1.5689825000000002,1884,2020-12-28 08:00:00
103,EURCAD_i,1.5684200000000001,1.5691000000000002,1.56745,1.5695700000000001,1.56851,1.5687066666666667,1.5688050000000002,1.568635,1537,2020-12-28 09:00:00
104,EURCAD_i,1.5691000000000002,1.56895,1.5682399999999999,1.56932,1.5687799999999998,1.5688366666666667,1.568865,1.5689025,2645,2020-12-28 10:00:00
105,EURCAD_i,1.56895,1.56968,1.56807,1.56968,1.568875,1.5691433333333336,1.5692775,1.5690950000000001,2693,2020-12-28 11:00:00
106,EURCAD_i,1.5695999999999999,1.5676299999999999,1.56646,1.5701,1.5682800000000001,1.5680633333333336,1.567955,1.5684475,4043,2020-12-28 12:00:00
107,EURCAD_i,1.5676299999999999,1.5662,1.56617,1.56814,1.567155,1.5668366666666669,1.5666775000000002,1.5670350000000002,3277,2020-12-28 13:00:00
108,EURCAD_i,1.5662,1.5668199999999999,1.5660699999999999,1.5674299999999999,1.5667499999999999,1.5667733333333331,1.5667849999999999,1.56663,3319,2020-12-28 14:00:00
109,EURCAD_i,1.5668199999999999,1.56689,1.56657,1.56798,1.567275,1.5671466666666667,1.5670825,1.567065,3948,2020-12-28 15:00:00
110,EURCAD_i,1.56698,1.56917,1.56637,1.56986,1.5681150000000001,1.5684666666666667,1.5686425,1.568095,4046,2020-12-28 16:00:00
111,EURCAD_i,1.56918,1.5715400000000002,1.5689899999999999,1.5719699999999999,1.5704799999999999,1.5708333333333335,1.5710100000000002,1.5704200000000001,4193,2020-12-28 17:00:00
112,EURCAD_i,1.57155,1.5718299999999998,1.57146,1.5729600000000001,1.57221,1.5720833333333335,1.5720200000000002,1.5719500000000002,3104,2020-12-28 18:00:00
113,EURCAD_i,1.5718299999999998,1.56992,1.5698400000000001,1.57189,1.570865,1.57055,1.5703924999999999,1.5708699999999998,2700,2020-12-28 19:00:00
114,EURCAD_i,1.56992,1.56913,1.56873,1.5705900000000002,1.56966,1.5694833333333333,1.569395,1.5695925,1727,2020-12-28 20:00:00
115,EURCAD_i,1.56913,1.56732,1.56732,1.56947,1.568395,1.5680366666666667,1.5678575000000001,1.5683099999999999,1662,2020-12-28 21:00:00
116,EURCAD_i,1.5672700000000002,1.56847,1.5672700000000002,1.5686900000000001,1.5679800000000002,1.5681433333333334,1.568225,1.5679250000000002,1697,2020-12-28 22:00:00
117,EURCAD_i,1.56846,1.56981,1.56749,1.56981,1.5686499999999999,1.5690366666666666,1.5692300000000001,1.5688925,939,2020-12-28 23:00:00
118,EURCAD_i,1.5698400000000001,1.56807,1.56765,1.5698400000000001,1.568745,1.5685200000000001,1.5684075000000002,1.56885,834,2020-12-29 00:00:00
119,EURCAD_i,1.56807,1.5691899999999999,1.5677699999999999,1.56932,1.5685449999999999,1.56876,1.5688674999999999,1.5685875,927,2020-12-29 01:00:00
120,EURCAD_i,1.5691899999999999,1.56997,1.5691899999999999,1.57038,1.569785,1.5698466666666668,1.5698775,1.5696825,1944,2020-12-29 02:00:00
121,EURCAD_i,1.56997,1.56906,1.5688900000000001,1.5701,1.569495,1.56935,1.5692775,1.569505,1776,2020-12-29 03:00:00
122,EURCAD_i,1.56906,1.56949,1.56894,1.57012,1.5695299999999999,1.5695166666666667,1.56951,1.5694024999999998,1928,2020-12-29 04:00:00
123,EURCAD_i,1.5695000000000001,1.56983,1.56906,1.5700699999999999,1.5695649999999999,1.5696533333333331,1.5696974999999997,1.5696149999999998,1822,2020-12-29 05:00:00
124,EURCAD_i,1.56983,1.56982,1.56965,1.57009,1.5698699999999999,1.5698533333333333,1.569845,1.5698474999999998,1502,2020-12-29 06:00:00
125,EURCAD_i,1.56982,1.5689600000000001,1.56895,1.57003,1.56949,1.5693133333333336,1.5692250000000003,1.5694400000000002,1361,2020-12-29 07:00:00
126,EURCAD_i,1.5689600000000001,1.56967,1.5689199999999999,1.56994,1.5694299999999999,1.56951,1.56955,1.5693725,1483,2020-12-29 08:00:00
127,EURCAD_i,1.56967,1.569,1.56888,1.5702,1.56954,1.5693599999999999,1.56927,1.5694374999999998,2235,2020-12-29 09:00:00
128,EURCAD_i,1.56901,1.5698400000000001,1.56884,1.5705,1.56967,1.5697266666666667,1.569755,1.5695475,3025,2020-12-29 10:00:00
129,EURCAD_i,1.56985,1.56975,1.56879,1.5706,1.5696949999999998,1.5697133333333333,1.5697225,1.5697474999999999,2513,2020-12-29 11:00:00
130,EURCAD_i,1.56967,1.5692300000000001,1.56829,1.57005,1.56917,1.56919,1.5692000000000002,1.5693100000000002,2584,2020-12-29 12:00:00
131,EURCAD_i,1.5692300000000001,1.5692599999999999,1.56776,1.56985,1.568805,1.5689566666666668,1.5690325,1.5690250000000001,2478,2020-12-29 13:00:00
132,EURCAD_i,1.5692599999999999,1.57042,1.5687600000000002,1.57074,1.56975,1.5699733333333334,1.5700850000000002,1.569795,2535,2020-12-29 14:00:00
133,EURCAD_i,1.5704500000000001,1.56811,1.56725,1.57152,1.569385,1.56896,1.5687475,1.5693325,3013,2020-12-29 15:00:00
134,EURCAD_i,1.56811,1.57004,1.56745,1.5706099999999998,1.56903,1.5693666666666666,1.5695350000000001,1.5690525,3526,2020-12-29 16:00:00
135,EURCAD_i,1.57003,1.56723,1.5669,1.57005,1.5684749999999998,1.5680599999999998,1.5678524999999999,1.5685524999999998,5079,2020-12-29 17:00:00
136,EURCAD_i,1.56724,1.56739,1.5658699999999999,1.5686900000000001,1.56728,1.5673166666666667,1.567335,1.5672975,3760,2020-12-29 18:00:00
137,EURCAD_i,1.56737,1.56874,1.5663200000000002,1.56875,1.5675350000000001,1.567936666666667,1.5681375000000002,1.5677950000000003,2463,2020-12-29 19:00:00
138,EURCAD_i,1.56871,1.5687799999999998,1.5681,1.56958,1.56884,1.5688199999999999,1.56881,1.5687925,3719,2020-12-29 20:00:00
139,EURCAD_i,1.5687799999999998,1.56947,1.56832,1.5701399999999999,1.56923,1.5693099999999998,1.5693499999999998,1.5691775,2593,2020-12-29 21:00:00
140,EURCAD_i,1.56948,1.56962,1.5686200000000001,1.57003,1.569325,1.5694233333333336,1.5694725000000003,1.5694375000000003,2849,2020-12-29 22:00:00
141,EURCAD_i,1.56962,1.56948,1.56893,1.57046,1.5696949999999998,1.5696233333333331,1.5695875,1.5696225,975,2020-12-29 23:00:00
142,EURCAD_i,1.56948,1.5701800000000001,1.5689899999999999,1.57022,1.569605,1.5697966666666667,1.5698925,1.5697174999999999,512,2020-12-30 00:00:00
143,EURCAD_i,1.5699999999999998,1.57051,1.56999,1.57088,1.570435,1.57046,1.5704725000000002,1.570345,1005,2020-12-30 01:00:00
144,EURCAD_i,1.57051,1.57126,1.5700699999999999,1.57177,1.5709199999999999,1.5710333333333333,1.5710899999999999,1.5709024999999999,2309,2020-12-30 02:00:00
145,EURCAD_i,1.57126,1.5729899999999999,1.57107,1.5737100000000002,1.57239,1.57259,1.57269,1.5722575,3516,2020-12-30 03:00:00
146,EURCAD_i,1.573,1.5718,1.57169,1.57307,1.5723799999999999,1.5721866666666664,1.5720899999999998,1.57239,1695,2020-12-30 04:00:00
147,EURCAD_i,1.57179,1.57145,1.57131,1.57218,1.571745,1.5716466666666669,1.5715975000000002,1.5716825,1058,2020-12-30 05:00:00
148,EURCAD_i,1.57145,1.57076,1.57067,1.57157,1.57112,1.571,1.57094,1.5711125,1062,2020-12-30 06:00:00
149,EURCAD_i,1.57076,1.57111,1.57051,1.57127,1.57089,1.5709633333333333,1.571,1.5709125,1632,2020-12-30 07:00:00
150,EURCAD_i,1.57108,1.57063,1.57029,1.57141,1.57085,1.5707766666666665,1.5707399999999998,1.5708525,1607,2020-12-30 08:00:00
151,EURCAD_i,1.57062,1.56936,1.56917,1.57099,1.57008,1.56984,1.5697199999999998,1.5700349999999998,2423,2020-12-30 09:00:00
152,EURCAD_i,1.56933,1.56877,1.56759,1.56956,1.568575,1.56864,1.5686725,1.5688125,3747,2020-12-30 10:00:00
153,EURCAD_i,1.56877,1.57008,1.56846,1.57071,1.569585,1.56975,1.5698325,1.569505,2423,2020-12-30 11:00:00
154,EURCAD_i,1.5700699999999999,1.56902,1.5687,1.57058,1.5696400000000001,1.5694333333333335,1.5693300000000001,1.5695925000000002,2700,2020-12-30 12:00:00
155,EURCAD_i,1.569,1.56741,1.5665499999999999,1.56907,1.56781,1.5676766666666666,1.56761,1.5680075,2659,2020-12-30 13:00:00
156,EURCAD_i,1.56741,1.57056,1.5674000000000001,1.57058,1.56899,1.5695133333333333,1.569775,1.5689875,3057,2020-12-30 14:00:00
157,EURCAD_i,1.5706,1.5719400000000001,1.56935,1.57196,1.570655,1.5710833333333334,1.5712975,1.5709625,3519,2020-12-30 15:00:00
158,EURCAD_i,1.57191,1.57049,1.56955,1.57352,1.571535,1.5711866666666665,1.5710124999999997,1.5713674999999998,4946,2020-12-30 16:00:00
159,EURCAD_i,1.57049,1.56886,1.56769,1.57103,1.56936,1.5691933333333334,1.56911,1.5695175,6314,2020-12-30 17:00:00
160,EURCAD_i,1.56884,1.56691,1.56603,1.56913,1.56758,1.5673566666666667,1.567245,1.5677275,4172,2020-12-30 18:00:00
161,EURCAD_i,1.5669300000000002,1.56834,1.56681,1.56847,1.56764,1.5678733333333332,1.56799,1.5676375,2845,2020-12-30 19:00:00
162,EURCAD_i,1.56833,1.56829,1.5674700000000001,1.56846,1.567965,1.5680733333333334,1.5681275000000001,1.5681375000000002,2812,2020-12-30 20:00:00
163,EURCAD_i,1.5683,1.5681699999999998,1.56766,1.56867,1.568165,1.5681666666666665,1.5681675,1.5681999999999998,3317,2020-12-30 21:00:00
164,EURCAD_i,1.5681699999999998,1.5684,1.5680100000000001,1.56918,1.5685950000000002,1.5685300000000002,1.5684975000000003,1.5684400000000003,2142,2020-12-30 22:00:00
165,EURCAD_i,1.56841,1.56796,1.56746,1.56868,1.56807,1.5680333333333334,1.5680150000000002,1.5681275000000001,781,2020-12-30 23:00:00
166,EURCAD_i,1.56823,1.56787,1.56714,1.5689,1.56802,1.56797,1.5679450000000001,1.568035,507,2020-12-31 00:00:00
167,EURCAD_i,1.56782,1.5680399999999999,1.56765,1.56861,1.56813,1.5681,1.568085,1.56803,611,2020-12-31 01:00:00
168,EURCAD_i,1.5680399999999999,1.56833,1.5678100000000001,1.56856,1.5681850000000002,1.5682333333333336,1.5682575,1.5681850000000002,1369,2020-12-31 02:00:00
169,EURCAD_i,1.5683099999999999,1.5676700000000001,1.5673300000000001,1.5685,1.5679150000000002,1.5678333333333334,1.5677925,1.5679525,1995,2020-12-31 03:00:00
170,EURCAD_i,1.56768,1.5666799999999999,1.56663,1.56776,1.567195,1.5670233333333332,1.5669374999999999,1.5671875,1773,2020-12-31 04:00:00
171,EURCAD_i,1.56674,1.5663399999999998,1.5662500000000001,1.56707,1.5666600000000002,1.5665533333333332,1.5665,1.5666,1480,2020-12-31 05:00:00
172,EURCAD_i,1.56635,1.56581,1.56562,1.56635,1.565985,1.5659266666666667,1.5658975,1.5660325,1087,2020-12-31 06:00:00
173,EURCAD_i,1.56581,1.56574,1.56567,1.5663399999999998,1.5660049999999999,1.5659166666666664,1.5658724999999998,1.5658899999999998,1334,2020-12-31 07:00:00
174,EURCAD_i,1.56574,1.56593,1.56524,1.56608,1.5656599999999998,1.5657499999999998,1.5657949999999998,1.5657474999999998,1297,2020-12-31 08:00:00
175,EURCAD_i,1.5659399999999999,1.5675599999999998,1.56586,1.56827,1.567065,1.5672299999999997,1.5673124999999999,1.5669074999999997,2553,2020-12-31 09:00:00
176,EURCAD_i,1.56757,1.56701,1.56486,1.56759,1.566225,1.5664866666666668,1.5666175,1.5667575,3462,2020-12-31 10:00:00
