,BTCUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
59,BTCUSD_i,55841.0,56208.0,55690.0,56424.0,56057.0,56107.333333333336,56132.5,56040.75,52980,2021-03-24 19:00:00
60,BTCUSD_i,56193.0,55427.0,55427.0,56387.0,55907.0,55747.0,55667.0,55858.5,52970,2021-03-24 20:00:00
61,BTCUSD_i,55427.0,54798.0,54723.0,55588.0,55155.5,55036.333333333336,54976.75,55134.0,68260,2021-03-24 21:00:00
62,BTCUSD_i,54775.0,54029.0,53198.0,54775.0,53986.5,54000.666666666664,54007.75,54194.25,94990,2021-03-24 22:00:00
63,BTCUSD_i,53771.0,52465.0,51520.0,53771.0,52645.5,52585.333333333336,52555.25,52881.75,154610,2021-03-25 00:00:00
64,BTCUSD_i,52465.0,52327.0,52239.0,52948.0,52593.5,52504.666666666664,52460.25,52494.75,78400,2021-03-25 01:00:00
65,BTCUSD_i,52327.0,52595.0,52050.0,52789.0,52419.5,52478.0,52507.25,52440.25,82530,2021-03-25 02:00:00
66,BTCUSD_i,52595.0,51784.0,51708.0,52687.0,52197.5,52059.666666666664,51990.75,52193.5,69720,2021-03-25 03:00:00
67,BTCUSD_i,51784.0,52168.0,51510.0,52458.0,51984.0,52045.333333333336,52076.0,51980.0,102770,2021-03-25 04:00:00
68,BTCUSD_i,52168.0,52057.0,51689.0,52484.0,52086.5,52076.666666666664,52071.75,52099.5,69640,2021-03-25 05:00:00
69,BTCUSD_i,52056.0,52173.0,51840.0,52416.0,52128.0,52143.0,52150.5,52121.25,50220,2021-03-25 06:00:00
70,BTCUSD_i,52173.0,52606.0,52080.0,52744.0,52412.0,52476.666666666664,52509.0,52400.75,45620,2021-03-25 07:00:00
71,BTCUSD_i,52602.0,52883.0,52573.0,53104.0,52838.5,52853.333333333336,52860.75,52790.5,48380,2021-03-25 08:00:00
72,BTCUSD_i,52883.0,52199.0,52185.0,53007.0,52596.0,52463.666666666664,52397.5,52568.5,52020,2021-03-25 09:00:00
73,BTCUSD_i,52200.0,52578.0,52044.0,52743.0,52393.5,52455.0,52485.75,52391.25,68040,2021-03-25 10:00:00
74,BTCUSD_i,52578.0,52919.0,52334.0,52993.0,52663.5,52748.666666666664,52791.25,52706.0,47280,2021-03-25 11:00:00
75,BTCUSD_i,52919.0,52929.0,52534.0,53036.0,52785.0,52833.0,52857.0,52854.5,47110,2021-03-25 12:00:00
76,BTCUSD_i,52926.0,52154.0,52132.0,53109.0,52620.5,52465.0,52387.25,52580.25,56810,2021-03-25 13:00:00
77,BTCUSD_i,52139.0,51031.0,50361.0,52308.0,51334.5,51233.333333333336,51182.75,51459.75,139800,2021-03-25 14:00:00
78,BTCUSD_i,51031.0,51609.0,50319.0,51887.0,51103.0,51271.666666666664,51356.0,51211.5,108250,2021-03-25 15:00:00
79,BTCUSD_i,51609.0,51273.0,51078.0,51991.0,51534.5,51447.333333333336,51403.75,51487.75,79050,2021-03-25 16:00:00
80,BTCUSD_i,51273.0,50970.0,50622.0,51525.0,51073.5,51039.0,51021.75,51097.5,102120,2021-03-25 17:00:00
81,BTCUSD_i,50971.0,51310.0,50559.0,51698.0,51128.5,51189.0,51219.25,51134.5,112370,2021-03-25 18:00:00
82,BTCUSD_i,51311.0,51676.0,51136.0,51819.0,51477.5,51543.666666666664,51576.75,51485.5,74530,2021-03-25 19:00:00
83,BTCUSD_i,51676.0,52252.0,51560.0,52521.0,52040.5,52111.0,52146.25,52002.25,67130,2021-03-25 20:00:00
84,BTCUSD_i,52253.0,52213.0,51688.0,52319.0,52003.5,52073.333333333336,52108.25,52118.25,57540,2021-03-25 21:00:00
85,BTCUSD_i,52212.0,52001.0,51858.0,52698.0,52278.0,52185.666666666664,52139.5,52192.25,59010,2021-03-25 22:00:00
86,BTCUSD_i,52442.0,51770.0,51660.0,52696.0,52178.0,52042.0,51974.0,52142.0,57890,2021-03-26 00:00:00
87,BTCUSD_i,51770.0,51354.0,51299.0,52065.0,51682.0,51572.666666666664,51518.0,51622.0,60470,2021-03-26 01:00:00
88,BTCUSD_i,51354.0,52112.0,51299.0,52286.0,51792.5,51899.0,51952.25,51762.75,67130,2021-03-26 02:00:00
89,BTCUSD_i,52113.0,52224.0,52010.0,52339.0,52174.5,52191.0,52199.25,52171.5,34880,2021-03-26 03:00:00
90,BTCUSD_i,52224.0,51711.0,51553.0,52354.0,51953.5,51872.666666666664,51832.25,51960.5,49550,2021-03-26 04:00:00
91,BTCUSD_i,51711.0,52473.0,51711.0,52768.0,52239.5,52317.333333333336,52356.25,52165.75,51660,2021-03-26 05:00:00
92,BTCUSD_i,52473.0,52739.0,52252.0,52781.0,52516.5,52590.666666666664,52627.75,52561.25,44380,2021-03-26 06:00:00
93,BTCUSD_i,52739.0,52853.0,52593.0,52916.0,52754.5,52787.333333333336,52803.75,52775.25,30590,2021-03-26 07:00:00
94,BTCUSD_i,52862.0,52643.0,52550.0,52935.0,52742.5,52709.333333333336,52692.75,52747.5,27050,2021-03-26 08:00:00
95,BTCUSD_i,52641.0,53559.0,52434.0,53580.0,53007.0,53191.0,53283.0,53053.5,61140,2021-03-26 09:00:00
96,BTCUSD_i,53560.0,53377.0,53229.0,53790.0,53509.5,53465.333333333336,53443.25,53489.0,47610,2021-03-26 10:00:00
97,BTCUSD_i,53377.0,53291.0,53217.0,53577.0,53397.0,53361.666666666664,53344.0,53365.5,32140,2021-03-26 11:00:00
98,BTCUSD_i,53291.0,53355.0,53175.0,53545.0,53360.0,53358.333333333336,53357.5,53341.5,30910,2021-03-26 12:00:00
99,BTCUSD_i,53353.0,52739.0,52649.0,53401.0,53025.0,52929.666666666664,52882.0,53035.5,48120,2021-03-26 13:00:00
100,BTCUSD_i,52739.0,53023.0,52585.0,53264.0,52924.5,52957.333333333336,52973.75,52902.75,49800,2021-03-26 14:00:00
101,BTCUSD_i,53023.0,53337.0,52782.0,53337.0,53059.5,53152.0,53198.25,53119.75,39870,2021-03-26 15:00:00
102,BTCUSD_i,53337.0,53407.0,53140.0,53498.0,53319.0,53348.333333333336,53363.0,53345.5,42780,2021-03-26 16:00:00
103,BTCUSD_i,53407.0,53280.0,53214.0,53498.0,53356.0,53330.666666666664,53318.0,53349.75,34180,2021-03-26 17:00:00
104,BTCUSD_i,53287.0,53772.0,52916.0,54007.0,53461.5,53565.0,53616.75,53495.5,59990,2021-03-26 18:00:00
105,BTCUSD_i,53772.0,53800.0,53526.0,53874.0,53700.0,53733.333333333336,53750.0,53743.0,37280,2021-03-26 19:00:00
106,BTCUSD_i,53800.0,53664.0,53450.0,53867.0,53658.5,53660.333333333336,53661.25,53695.25,39890,2021-03-26 20:00:00
107,BTCUSD_i,53663.0,53779.0,53530.0,53787.0,53658.5,53698.666666666664,53718.75,53689.75,32950,2021-03-26 21:00:00
108,BTCUSD_i,53779.0,54068.0,53779.0,54235.0,54007.0,54027.333333333336,54037.5,53965.25,47525,2021-03-26 22:00:00
109,BTCUSD_i,55161.0,55600.0,55022.0,55641.0,55331.5,55421.0,55465.75,55356.0,39910,2021-03-29 01:00:00
110,BTCUSD_i,55603.0,55781.0,55515.0,55853.0,55684.0,55716.333333333336,55732.5,55688.0,36150,2021-03-29 02:00:00
111,BTCUSD_i,55777.0,55390.0,55301.0,55898.0,55599.5,55529.666666666664,55494.75,55591.5,33430,2021-03-29 03:00:00
112,BTCUSD_i,55390.0,55202.0,54837.0,55485.0,55161.0,55174.666666666664,55181.5,55228.5,52450,2021-03-29 04:00:00
113,BTCUSD_i,55202.0,55346.0,55125.0,55471.0,55298.0,55314.0,55322.0,55286.0,48040,2021-03-29 05:00:00
114,BTCUSD_i,55334.0,55358.0,55271.0,55533.0,55402.0,55387.333333333336,55380.0,55374.0,28390,2021-03-29 06:00:00
115,BTCUSD_i,55358.0,55302.0,55099.0,55487.0,55293.0,55296.0,55297.5,55311.5,36960,2021-03-29 07:00:00
116,BTCUSD_i,55292.0,55022.0,54890.0,55396.0,55143.0,55102.666666666664,55082.5,55150.0,38790,2021-03-29 08:00:00
117,BTCUSD_i,55022.0,55397.0,55000.0,55488.0,55244.0,55295.0,55320.5,55226.75,37870,2021-03-29 09:00:00
118,BTCUSD_i,55397.0,55957.0,55366.0,56192.0,55779.0,55838.333333333336,55868.0,55728.0,43530,2021-03-29 10:00:00
119,BTCUSD_i,55957.0,57214.0,55957.0,57336.0,56646.5,56835.666666666664,56930.25,56616.0,41220,2021-03-29 11:00:00
120,BTCUSD_i,57218.0,58033.0,57149.0,58330.0,57739.5,57837.333333333336,57886.25,57682.5,69970,2021-03-29 12:00:00
121,BTCUSD_i,58032.0,58085.0,57746.0,58394.0,58070.0,58075.0,58077.5,58064.25,49550,2021-03-29 13:00:00
122,BTCUSD_i,58086.0,57881.0,57514.0,58184.0,57849.0,57859.666666666664,57865.0,57916.25,51650,2021-03-29 14:00:00
123,BTCUSD_i,57885.0,58073.0,57826.0,58398.0,58112.0,58099.0,58092.5,58045.5,48510,2021-03-29 15:00:00
124,BTCUSD_i,58073.0,57980.0,57839.0,58210.0,58024.5,58009.666666666664,58002.25,58025.5,40110,2021-03-29 16:00:00
125,BTCUSD_i,57980.0,58169.0,57815.0,58223.0,58019.0,58069.0,58094.0,58046.75,53570,2021-03-29 17:00:00
126,BTCUSD_i,58169.0,57750.0,57379.0,58223.0,57801.0,57784.0,57775.5,57880.25,65970,2021-03-29 18:00:00
127,BTCUSD_i,57751.0,57647.0,57298.0,57864.0,57581.0,57603.0,57614.0,57640.0,52390,2021-03-29 19:00:00
128,BTCUSD_i,57647.0,57919.0,57610.0,58273.0,57941.5,57934.0,57930.25,57862.25,49630,2021-03-29 20:00:00
129,BTCUSD_i,57919.0,57812.0,57565.0,58017.0,57791.0,57798.0,57801.5,57828.25,42720,2021-03-29 21:00:00
130,BTCUSD_i,57812.0,57674.0,57428.0,57856.0,57642.0,57652.666666666664,57658.0,57692.5,37360,2021-03-29 22:00:00
131,BTCUSD_i,57674.0,57306.0,57171.0,57730.0,57450.5,57402.333333333336,57378.25,57470.25,37100,2021-03-29 23:00:00
132,BTCUSD_i,57600.0,57789.0,57547.0,57932.0,57739.5,57756.0,57764.25,57717.0,38310,2021-03-30 01:00:00
133,BTCUSD_i,57789.0,57673.0,57367.0,57821.0,57594.0,57620.333333333336,57633.5,57662.5,30320,2021-03-30 02:00:00
134,BTCUSD_i,57673.0,57599.0,57478.0,57802.0,57640.0,57626.333333333336,57619.5,57638.0,35910,2021-03-30 03:00:00
135,BTCUSD_i,57599.0,57452.0,57308.0,57652.0,57480.0,57470.666666666664,57466.0,57502.75,36790,2021-03-30 04:00:00
136,BTCUSD_i,57458.0,57387.0,57249.0,57474.0,57361.5,57370.0,57374.25,57392.0,35710,2021-03-30 05:00:00
137,BTCUSD_i,57387.0,57258.0,57198.0,57427.0,57312.5,57294.333333333336,57285.25,57317.5,22830,2021-03-30 06:00:00
138,BTCUSD_i,57258.0,57650.0,57133.0,57870.0,57501.5,57551.0,57575.75,57477.75,31960,2021-03-30 07:00:00
139,BTCUSD_i,57622.0,57719.0,57381.0,57737.0,57559.0,57612.333333333336,57639.0,57614.75,30300,2021-03-30 08:00:00
140,BTCUSD_i,57719.0,58112.0,57583.0,58257.0,57920.0,57984.0,58016.0,57917.75,33020,2021-03-30 09:00:00
141,BTCUSD_i,58112.0,58169.0,58024.0,58318.0,58171.0,58170.333333333336,58170.0,58155.75,25780,2021-03-30 10:00:00
142,BTCUSD_i,58173.0,58000.0,57820.0,58198.0,58009.0,58006.0,58004.5,58047.75,24570,2021-03-30 11:00:00
143,BTCUSD_i,58000.0,58972.0,57908.0,59023.0,58465.5,58634.333333333336,58718.75,58475.75,44390,2021-03-30 12:00:00
144,BTCUSD_i,58972.0,58974.0,58754.0,59442.0,59098.0,59056.666666666664,59036.0,59035.5,51620,2021-03-30 13:00:00
145,BTCUSD_i,58974.0,59381.0,58958.0,59382.0,59170.0,59240.333333333336,59275.5,59173.75,21200,2021-03-30 14:00:00
146,BTCUSD_i,59382.0,59299.0,59170.0,59519.0,59344.5,59329.333333333336,59321.75,59342.5,23260,2021-03-30 15:00:00
147,BTCUSD_i,59299.0,59024.0,58857.0,59382.0,59119.5,59087.666666666664,59071.75,59140.5,36670,2021-03-30 16:00:00
148,BTCUSD_i,59024.0,58987.0,58799.0,59101.0,58950.0,58962.333333333336,58968.5,58977.75,25760,2021-03-30 17:00:00
149,BTCUSD_i,58988.0,58557.0,58520.0,59052.0,58786.0,58709.666666666664,58671.5,58779.25,36730,2021-03-30 18:00:00
150,BTCUSD_i,58557.0,58773.0,58552.0,58880.0,58716.0,58735.0,58744.5,58690.5,26450,2021-03-30 19:00:00
151,BTCUSD_i,58773.0,58754.0,58720.0,58882.0,58801.0,58785.333333333336,58777.5,58782.25,16100,2021-03-30 20:00:00
152,BTCUSD_i,58754.0,58887.0,58754.0,59155.0,58954.5,58932.0,58920.75,58887.5,28660,2021-03-30 21:00:00
153,BTCUSD_i,58887.0,59106.0,58699.0,59106.0,58902.5,58970.333333333336,59004.25,58949.5,26970,2021-03-30 22:00:00
154,BTCUSD_i,59106.0,58685.0,58476.0,59129.0,58802.5,58763.333333333336,58743.75,58849.0,41430,2021-03-30 23:00:00
155,BTCUSD_i,58778.0,58775.0,58664.0,58964.0,58814.0,58801.0,58794.5,58795.25,27830,2021-03-31 01:00:00
156,BTCUSD_i,58775.0,58838.0,58669.0,58839.0,58754.0,58782.0,58796.0,58780.25,19000,2021-03-31 02:00:00
157,BTCUSD_i,58838.0,59120.0,58756.0,59120.0,58938.0,58998.666666666664,59029.0,58958.5,27900,2021-03-31 03:00:00
158,BTCUSD_i,59120.0,58987.0,58957.0,59121.0,59039.0,59021.666666666664,59013.0,59046.25,18220,2021-03-31 04:00:00
159,BTCUSD_i,58987.0,58724.0,58697.0,58987.0,58842.0,58802.666666666664,58783.0,58848.75,12570,2021-03-31 05:00:00
160,BTCUSD_i,58723.0,58637.0,58449.0,58725.0,58587.0,58603.666666666664,58612.0,58633.5,27910,2021-03-31 06:00:00
161,BTCUSD_i,58637.0,58768.0,58541.0,58801.0,58671.0,58703.333333333336,58719.5,58686.75,17650,2021-03-31 07:00:00
162,BTCUSD_i,58765.0,58738.0,58586.0,58765.0,58675.5,58696.333333333336,58706.75,58713.5,12220,2021-03-31 08:00:00
163,BTCUSD_i,58738.0,59783.0,58695.0,59881.0,59288.0,59453.0,59535.5,59274.25,48280,2021-03-31 09:00:00
164,BTCUSD_i,59782.0,58207.0,57511.0,59888.0,58699.5,58535.333333333336,58453.25,58847.0,88370,2021-03-31 10:00:00
165,BTCUSD_i,58203.0,58012.0,56825.0,58337.0,57581.0,57724.666666666664,57796.5,57844.25,120280,2021-03-31 11:00:00
166,BTCUSD_i,58013.0,57999.0,57740.0,58287.0,58013.5,58008.666666666664,58006.25,58009.75,47570,2021-03-31 12:00:00
167,BTCUSD_i,57999.0,57769.0,57326.0,58110.0,57718.0,57735.0,57743.5,57801.0,57050,2021-03-31 13:00:00
168,BTCUSD_i,57769.0,58039.0,57710.0,58160.0,57935.0,57969.666666666664,57987.0,57919.5,31010,2021-03-31 14:00:00
169,BTCUSD_i,58037.0,58209.0,57706.0,58321.0,58013.5,58078.666666666664,58111.25,58068.25,42910,2021-03-31 15:00:00
170,BTCUSD_i,58209.0,58587.0,58107.0,58832.0,58469.5,58508.666666666664,58528.25,58433.75,42750,2021-03-31 16:00:00
171,BTCUSD_i,58587.0,58647.0,58377.0,58775.0,58576.0,58599.666666666664,58611.5,58596.5,31430,2021-03-31 17:00:00
172,BTCUSD_i,58632.0,59316.0,58632.0,59489.0,59060.5,59145.666666666664,59188.25,59017.25,70920,2021-03-31 18:00:00
173,BTCUSD_i,59316.0,58968.0,58783.0,59662.0,59222.5,59137.666666666664,59095.25,59182.25,54900,2021-03-31 19:00:00
174,BTCUSD_i,58968.0,59244.0,58910.0,59257.0,59083.5,59137.0,59163.75,59094.75,32450,2021-03-31 20:00:00
175,BTCUSD_i,59244.0,59326.0,59177.0,59592.0,59384.5,59365.0,59355.25,59334.75,43410,2021-03-31 21:00:00
176,BTCUSD_i,59326.0,58571.0,58524.0,59599.0,59061.5,58898.0,58816.25,59005.0,57040,2021-03-31 22:00:00
177,BTCUSD_i,58561.0,58961.0,58354.0,59098.0,58726.0,58804.333333333336,58843.5,58743.5,54440,2021-03-31 23:00:00
178,BTCUSD_i,58948.0,58665.0,58549.0,58968.0,58758.5,58727.333333333336,58711.75,58782.5,32780,2021-04-01 01:00:00
179,BTCUSD_i,58665.0,58760.0,58559.0,58891.0,58725.0,58736.666666666664,58742.5,58718.75,34380,2021-04-01 02:00:00
180,BTCUSD_i,58762.0,59220.0,58756.0,59220.0,58988.0,59065.333333333336,59104.0,58989.5,33740,2021-04-01 03:00:00
181,BTCUSD_i,59220.0,59122.0,58924.0,59296.0,59110.0,59114.0,59116.0,59140.5,27510,2021-04-01 04:00:00
182,BTCUSD_i,59122.0,59081.0,59017.0,59287.0,59152.0,59128.333333333336,59116.5,59126.75,23140,2021-04-01 05:00:00
183,BTCUSD_i,59081.0,59098.0,58952.0,59159.0,59055.5,59069.666666666664,59076.75,59072.5,22260,2021-04-01 06:00:00
184,BTCUSD_i,59098.0,58860.0,58653.0,59253.0,58953.0,58922.0,58906.5,58966.0,35190,2021-04-01 07:00:00
185,BTCUSD_i,58860.0,58780.0,58699.0,58948.0,58823.5,58809.0,58801.75,58821.75,30990,2021-04-01 08:00:00
186,BTCUSD_i,58780.0,58727.0,58668.0,58997.0,58832.5,58797.333333333336,58779.75,58793.0,23940,2021-04-01 09:00:00
187,BTCUSD_i,58727.0,58797.0,58526.0,58908.0,58717.0,58743.666666666664,58757.0,58739.5,39120,2021-04-01 10:00:00
188,BTCUSD_i,58797.0,58824.0,58551.0,59480.0,59015.5,58951.666666666664,58919.75,58913.0,55320,2021-04-01 11:00:00
189,BTCUSD_i,58825.0,58810.0,58716.0,59197.0,58956.5,58907.666666666664,58883.25,58887.0,43040,2021-04-01 12:00:00
190,BTCUSD_i,58810.0,58622.0,58499.0,58942.0,58720.5,58687.666666666664,58671.25,58718.25,47450,2021-04-01 13:00:00
191,BTCUSD_i,58622.0,58600.0,58031.0,58683.0,58357.0,58438.0,58478.5,58484.0,59380,2021-04-01 14:00:00
192,BTCUSD_i,58600.0,58746.0,58387.0,58746.0,58566.5,58626.333333333336,58656.25,58619.75,33910,2021-04-01 15:00:00
193,BTCUSD_i,58746.0,58965.0,58743.0,59134.0,58938.5,58947.333333333336,58951.75,58897.0,31290,2021-04-01 16:00:00
194,BTCUSD_i,58965.0,59035.0,58812.0,59154.0,58983.0,59000.333333333336,59009.0,58991.5,29820,2021-04-01 17:00:00
195,BTCUSD_i,59035.0,58999.0,58973.0,59309.0,59141.0,59093.666666666664,59070.0,59079.0,34380,2021-04-01 18:00:00
196,BTCUSD_i,58999.0,58764.0,58640.0,59167.0,58903.5,58857.0,58833.75,58892.5,37420,2021-04-01 19:00:00
197,BTCUSD_i,58767.0,58494.0,58298.0,58818.0,58558.0,58536.666666666664,58526.0,58594.25,37100,2021-04-01 20:00:00
198,BTCUSD_i,58494.0,58714.0,57954.0,58797.0,58375.5,58488.333333333336,58544.75,58489.75,63050,2021-04-01 21:00:00
199,BTCUSD_i,58714.0,58892.0,58595.0,58910.0,58752.5,58799.0,58822.25,58777.75,35240,2021-04-01 22:00:00
200,BTCUSD_i,58892.0,58860.0,58716.0,59008.0,58862.0,58861.333333333336,58861.0,58869.0,28340,2021-04-01 23:00:00
