,Unnamed: 0,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,diff_extereme_pr,money,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,diff_extereme,signal,score_buy,score_sell,permit
0,0,0,91376.66925,0.592663521,0.262097755,0.915553328,0.4,7.2,19.17283402,22,18,40,0.53,0.4,0.98,0.93,0,212,pr,77,1234,5,close,0.23,7,2,"buy,sell",91376.66925,0,False
