score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme_pr,alpha,money,methode,fast_period,slow_period,signal_period,apply_to,num_extreme,diff_extereme,signal,score_buy,score_sell
0,210558295.6939272,0.48319059832528904,0.2795534658453669,0.928226369294815,0.93,135.685403658415,204.3370017035525,272,340,620,0.89,1.0,0.21,0.2198581560283688,1.04,1.0,0.73,1.0,0.0008866933621019383,0.7744360902255639,-0.003018622444205908,1.0,-0.0003825385584962015,1.0,-0.004314184933001705,0.865546218487395,23,0.16,170392.0,pr,81,442,1,close,8,23,"buy,sell",210558295.6939272,0
