,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme_pr,alpha,money,methode,fast_period,slow_period,signal_period,apply_to,num_extreme,diff_extereme,signal,score_buy,score_sell,permit
0,0,170000,0.470894784,0.094643216,0.69567135,0.81,4.943246576,25.55148056,43,31,70,0.65,0.192307692,0.07,0.192307692,0.84,1,0.6,0.766666667,0.000665215,0.6,-0.002484925,1,-0.000892166,1,-0.003875814,0.8,24,0.13,921,pr,800,1500,1,close,80,24,"buy,sell",683286.6058,0,TRUE
