,Unnamed: 0,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,diff_extereme_pr,money,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,diff_extereme,signal,score_buy,score_sell,permit
0,0,0,620851.2985,0.395562102,0.146307655,0.74,0.73,13.95218097,35.7272686,62,62,124,0.73,0.21,0.74,0.59,13,1056,pr,60,140,1,low,0.36,80,15,"buy,sell",620851.2985,0,TRUE
