,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,value_front_intervals_pr_upper,value_front_intervals_pr_lower,value_back_intervals_pr_upper,value_back_intervals_pr_lower,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,signal,score_buy,score_sell,permit
0,0,31295.643016384984,0.7972732320023744,0.1029204152138459,0.9480208175869858,0.3214033836697944,2.983587369325132,28.023405631819934,33,12,45,0.41,0.242016725968667,0.92,0.8,-8.811892861081517,-20.21450671493776,-18.509277165945264,-32.81228244657573,pr,45.0,401.0,1,high,0.23,117,"buy,sell",31295.643016384984,0.0,True
