,Unnamed: 0,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,diff_extereme_pr,money,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,diff_extereme,signal,score_buy,score_sell,permit
0,0,0,151520.8853,0.345549658,0.141045416,0.764967798,0.641544249,14.8802062,31.64878581,59,77,136,0.73,0.16,0.79,0.56,14,502,pr,60,140,9,OHLC/4,0.31,52,17,"buy,sell",151520.8853,0,False
