,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,value_front_intervals_pr_upper,value_front_intervals_pr_lower,value_back_intervals_pr_upper,value_back_intervals_pr_lower,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,signal,score_buy,score_sell,permit
0,0,35214.21885279264,0.6342652756839177,0.0995138554019632,0.8795938896296795,0.3,7.491800925052939,44.07600468070272,54,42,96,0.3,0.14,0.86,0.8,-1.2085654322498949,-3.488559713148198,-4.199761316350437,-8.55377358243381,pr,38.0,173.0,1,OHLC/4,0.34,93,"buy,sell",35214.21885279264,0.0,False
