mean_tp_min_max,mean_st_min_max,max_tp_min_max,max_st_min_max,sum_st_min_max,sum_tp_min_max,num_tp_min_max,num_st_min_max,num_trade_min_max,score_min_max,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,diff_top_upper_pr,diff_top_lower_pr,score_pr,methode,high_period,low_period,distance_lines,min_tp,max_st,alfa,signal,score_buy,score_sell
0.1645477331752131,0.04320810617782717,0.7990384829397479,0.1753955690322698,0.7955727586203301,2.4658987010239555,13.0,9.0,22.0,3317.1866054967536,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,min_max,122.0,102.0,3.0,0.17,0.17,0.245,"buy,sell",0.0,0.0
0.1645477331752131,0.04320810617782717,0.7990384829397479,0.1753955690322698,0.7955727586203301,2.4658987010239555,13.0,9.0,22.0,3317.1866054967536,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,min_max,122.0,102.0,3.0,0.17,0.26,0.119,"buy,sell",0.0,0.0
