,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,value_front_intervals_pr_upper,value_front_intervals_pr_lower,value_back_intervals_pr_upper,value_back_intervals_pr_lower,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,signal,score_buy,score_sell,permit
0,0,135267.83751876646,0.619445651881724,0.0805266483574605,0.846965443809896,0.28,21.356413616701257,160.8,201,101,302,0.28,0.19,0.8,0.8,0.0046164737760966,0.0022062599532737,0.0130241955320216,0.0071455656978338,pr,6,10,50,HLC/3,0.35,29,"buy,sell",0.0,135267.83751876646,True
