,Unnamed: 0,score_min_max,score_pr,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,min_st,max_tp,min_tp,diff_extereme_pr,money,methode,fast_period,slow_period,signal_period,apply_to,alpha,num_extreme,diff_extereme,signal,score_buy,score_sell,permit
0,0,0,227804.0257,0.251767001,0.169005277,0.793965289,0.803518456,29.35887315,46.69555699,136,102,238,0.81,0.27,0.9,0.3,20,365,pr,60,140,13,HL/2,0.03,57,24,"buy,sell",0,227804.0257,FALSE
