,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
43,open,42,610,46,macds,39,127,5,18,0.31,2600,963,158,123,692,242,44,455,191,48,778,45,25,14,658,472,344,149,838,533,299,96,872,328,432,36,108,14,942,379,394,429,910,38,76,7,29,48,46,62,3,15,0.03,0.51,0.86,0.86,0.91,0.98,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,7.368907991861588,True,False
44,high,232,588,7,macdh,250,105,5,29,0.6,2143,652,38,107,521,88,35,258,50,99,769,209,215,907,166,413,358,160,552,494,183,182,387,237,769,972,257,57,984,627,232,1126,1245,1,778,33,109,163,34,732,24,9,0.78,0.46,7.58384810971385,24.255151131473248,13.14729241805004,22.15883588312265,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,True,9.10579589949912,True,False
45,HL/2,149,1238,41,macdh,49,180,3,39,0.86,1966,303,151,239,72,143,33,515,92,248,92,239,191,842,691,845,403,251,859,314,209,95,110,701,156,175,469,250,215,822,217,636,484,42,665,10,92,141,19,240,37,23,0.17,0.75,9.715912193827242,17.577295213589466,12.18755968018235,25.24142412388153,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,True,6.433981732267044,True,False
46,HLC/3,312,568,14,macdh,65,59,4,18,0.53,1858,990,106,31,321,141,127,592,105,65,9,177,106,813,589,586,333,62,801,781,300,153,878,932,411,306,406,701,573,803,50,218,995,44,546,33,36,108,9,794,6,15,0.27,0.11,0.8,0.92,0.9,0.84,False,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,21.739627509337943,True,False
47,OHLC/4,343,590,12,macd,63,216,6,20,0.71,268,153,58,120,159,161,26,525,145,83,834,205,52,9,765,901,252,31,861,281,252,156,609,295,173,884,69,893,126,922,425,448,180,32,454,15,104,14,44,894,25,6,0.43,0.58,0.71,0.96,0.8,0.86,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,28.81205153050924,True,False
48,HL/2,164,1115,37,macdh,175,153,6,16,0.58,1254,819,131,185,583,146,122,325,5,203,583,89,218,169,958,437,92,31,599,462,378,132,121,85,782,995,561,252,773,26,90,156,985,3,401,38,82,175,36,51,30,8,0.97,0.67,-0.15,11.25,11.77,18.27,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,10.70113888857585,True,False
49,HLCC/4,691,1234,47,macdh,178,130,6,37,0.55,2297,627,105,136,749,151,198,879,170,104,817,78,124,572,605,286,438,79,804,305,491,217,934,853,870,613,717,893,600,901,277,492,1620,20,130,47,92,50,47,33,25,7,0.38,0.81,0.45,0.97,0.9,0.91,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,True,True,28.012889448695727,True,False
50,HLC/3,367,569,29,macdh,115,115,6,2,0.75,2514,714,53,96,569,238,189,995,45,206,682,53,79,902,781,590,305,39,945,496,400,185,260,124,693,160,164,466,510,994,367,1268,83,21,443,17,34,4,29,295,24,13,0.76,0.28,0.59,0.85,0.89,0.82,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,12.56072560278244,True,False
51,open,714,1487,35,macds,31,111,6,2,0.48,2570,646,95,229,754,91,55,792,153,216,139,240,135,894,787,490,490,22,857,765,350,68,119,909,860,540,12,950,14,931,281,627,1353,47,726,38,104,2,3,902,23,14,0.51,0.05,0.22,0.9,-1.75,3.57,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,26.036672555847687,True,False
52,OHLC/4,266,1415,27,macdh,44,38,3,49,0.02,2261,449,133,45,189,90,3,182,160,184,447,80,84,764,944,654,491,234,692,646,139,45,492,279,212,738,115,969,640,796,439,1017,482,18,762,31,86,8,20,50,30,23,0.7,0.72,0.65,0.87,0.91,0.84,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,False,False,13.34034588601207,True,False
53,low,247,395,34,macdh,16,216,6,19,0.58,2597,525,215,236,86,157,246,425,46,70,208,114,103,571,882,768,264,111,788,505,190,181,369,252,886,916,513,350,221,459,190,199,552,48,262,8,92,97,2,987,14,9,0.53,0.99,0.82,0.92,0.9,0.89,False,True,False,True,False,False,True,True,True,True,False,False,False,True,True,True,True,34.74697003216052,True,False
54,low,583,757,11,macds,185,127,5,33,0.39,566,205,114,111,896,175,216,71,238,68,553,204,40,256,736,384,280,167,572,43,379,255,711,659,12,597,455,722,548,80,168,782,96,34,677,40,54,131,43,391,5,5,0.08,0.9,7.604404462724562,19.9912858497578,11.604570443172811,17.2131359097989,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,10.405413804594042,True,False
55,low,50,1116,20,macdh,102,31,2,33,0.52,1252,829,184,57,29,90,25,405,240,73,253,182,163,226,888,517,385,264,946,716,354,8,31,563,142,641,320,806,592,809,74,505,343,26,183,42,97,199,32,864,10,46,0.07,0.94,13.534594652414862,22.359935509875047,6.503449297955963,16.954301809487436,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,12.438911900630808,True,False
56,HLCC/4,240,1360,27,macds,109,119,5,45,0.69,1872,750,118,243,275,2,156,758,102,227,393,175,205,257,686,949,186,76,946,820,408,164,770,389,981,940,885,771,812,166,389,1293,928,23,55,19,65,187,48,729,3,37,0.49,0.22,5.305425066334572,6.636677813038099,7.964332187089783,16.76591291467112,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,13.05545900415363,True,False
57,HLC/3,626,1154,46,macdh,111,138,5,32,0.45,2864,997,106,238,736,176,220,77,243,101,229,231,45,531,262,156,464,241,781,419,417,152,47,106,469,772,761,237,49,407,471,722,211,28,852,26,83,150,34,159,29,6,0.32,0.16,0.88,0.82,1.0,0.92,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,28.800324479697327,True,False
58,OHLC/4,12,1079,9,macds,23,224,6,23,0.11,837,786,58,176,587,5,228,364,81,231,262,83,60,573,913,340,339,126,989,575,493,270,907,167,391,590,582,413,7,643,38,134,9,34,325,44,101,198,33,275,25,13,0.71,0.79,0.52,0.81,0.8,0.8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,19.86916785131529,True,False
59,OHLC/4,160,615,16,macds,49,96,2,48,0.89,2239,810,212,11,828,18,2,227,69,80,911,17,26,100,919,581,360,210,939,599,141,103,869,75,764,618,388,1000,990,588,77,1157,517,29,975,30,48,209,30,797,2,45,0.57,0.58,0.85,0.81,0.84,1.0,True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,True,3.14960271391945,True,False
60,HL/2,400,1117,26,macds,244,116,3,45,0.5,2846,794,210,34,844,3,218,58,59,79,569,250,84,665,742,560,369,102,933,164,385,301,826,554,155,478,506,960,181,980,150,400,1408,10,194,15,19,27,10,297,45,8,0.09,0.62,8.763852603337366,23.57067976594026,11.31170731166172,16.827516123008216,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,True,True,23.37204458947079,True,False
61,OHLC/4,175,1330,21,macdh,47,210,6,28,0.44,2164,439,250,126,813,34,25,582,27,106,435,90,16,587,658,446,481,318,921,352,495,407,113,589,724,891,955,677,208,159,67,791,2021,12,943,12,63,92,41,897,14,35,0.9,0.46,0.4,0.81,0.94,0.81,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,True,True,12.993639285893488,True,False
62,low,430,1240,47,macdh,29,250,5,7,0.49,2902,716,230,95,620,246,11,322,195,197,767,123,203,339,877,642,282,11,806,76,252,44,876,206,636,516,904,829,296,234,77,956,1007,21,838,24,69,151,19,782,4,14,0.71,0.59,0.71,0.96,0.84,0.81,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,True,True,25.616334616042327,True,False
63,HL/2,668,1348,36,macd,103,245,2,22,0.41,2795,809,239,51,204,238,128,486,100,238,522,70,71,562,667,364,167,142,931,603,420,141,748,11,945,19,585,690,890,28,493,719,397,20,465,19,23,118,45,23,2,12,0.92,0.69,10.81648379795172,16.40696947859539,10.138571025336116,20.84442020856266,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,3.0294216513373105,True,False
64,HLC/3,278,363,12,macds,180,235,6,47,0.07,1836,425,177,195,844,20,78,569,144,137,518,8,102,1000,763,611,50,14,605,721,322,225,866,811,83,540,697,395,198,174,397,880,1350,8,560,25,65,66,35,395,33,8,0.24,0.57,8.04306191929422,22.225644765660217,13.48478826999693,18.73307964243109,True,True,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,19.653764345676965,True,False
65,HLC/3,212,788,33,macdh,246,182,5,31,0.05,1892,148,52,192,966,220,133,110,227,145,237,127,120,263,850,387,91,52,579,570,380,161,851,671,263,891,950,737,531,97,411,474,112,49,172,28,85,103,19,491,5,8,0.56,0.98,0.82,0.95,0.95,0.85,True,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,True,10.335329239995156,True,False
66,HL/2,742,766,50,macds,8,177,2,22,0.8,2002,404,135,145,6,119,242,146,164,158,898,71,71,571,787,599,364,77,496,401,312,58,105,250,315,936,919,134,663,378,223,1163,1157,34,23,10,69,53,42,60,31,13,0.87,0.51,1.39,13.97,4.07,16.72,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,True,25.28299973590677,True,False
67,high,795,829,23,macds,10,28,6,7,0.35,2430,847,72,25,349,194,185,390,41,163,276,58,230,190,717,702,314,226,695,648,374,371,324,672,551,339,479,206,549,833,7,206,583,14,138,23,104,83,28,155,15,23,0.79,0.81,0.56,0.98,0.91,0.82,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,3.8038267994940367,True,False
68,HL/2,64,233,21,macd,185,73,6,30,0.59,1260,727,245,5,199,30,193,519,171,8,974,76,173,972,470,393,296,222,320,219,172,85,206,242,621,182,353,284,181,766,35,201,514,12,464,37,48,8,47,102,43,2,0.05,0.3,0.96,0.8,0.89,0.96,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,27.633875013546483,True,False
69,open,138,289,25,macd,10,131,5,29,0.28,1608,346,23,235,82,193,109,385,176,136,586,30,217,751,530,481,382,342,115,596,378,8,143,677,155,901,320,213,495,822,106,119,3,39,78,22,98,178,50,836,26,49,0.17,0.79,8.45,17.54,4.44,14.88,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,1.159615282196386,True,False
70,HL/2,136,151,38,macds,247,241,5,32,0.69,2662,751,170,182,735,149,100,501,137,39,748,55,222,457,889,448,310,155,74,673,181,64,815,662,883,525,253,528,251,231,2,110,533,26,788,17,49,91,41,327,15,16,0.95,0.61,0.46,0.89,0.87,0.93,False,False,True,False,True,False,False,True,True,False,False,True,True,True,True,True,True,3.7868395905990497,True,False
71,high,53,182,45,macds,57,118,2,26,0.23,936,623,135,100,602,40,97,858,231,3,880,247,151,485,960,943,227,14,675,625,425,185,509,322,532,880,498,464,203,886,106,191,375,44,878,47,79,2,36,387,26,11,0.84,0.36,0.86,0.8,0.8,0.87,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,21.84430500898965,True,False
72,close,11,31,45,macdh,172,147,4,22,0.66,1096,468,39,71,564,155,79,610,141,152,417,211,81,680,804,676,489,121,747,649,451,320,796,853,219,564,975,804,954,519,39,250,171,41,989,46,81,93,36,519,24,37,0.77,0.41,0.44,0.9,0.83,0.87,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,3.679677019996979,True,False
73,low,136,226,43,macdh,159,102,4,7,0.3,1648,588,157,170,835,242,52,823,25,13,370,247,150,165,844,817,186,73,468,257,418,406,257,323,450,367,242,516,72,761,97,209,470,34,738,14,81,189,47,485,20,4,0.89,0.73,0.63,0.86,0.82,0.83,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,28.16765948145364,True,False
74,HLCC/4,98,241,11,macds,222,191,2,14,0.99,2033,916,146,189,575,203,146,372,133,31,748,85,104,531,900,431,330,288,460,349,176,148,765,254,291,352,350,347,201,271,4,163,287,1,890,22,88,79,47,920,20,19,0.88,0.54,0.83,0.8,0.98,0.94,True,True,False,False,True,False,False,True,False,True,False,True,True,True,False,True,True,9.235816185146,True,False
75,low,106,225,19,macd,32,67,5,10,0.48,1604,641,200,118,76,140,234,203,58,106,900,52,211,717,367,923,356,64,416,984,236,96,602,503,304,849,460,544,540,151,104,240,123,47,835,20,57,209,50,509,39,8,0.45,0.36,0.69,0.94,0.82,0.81,True,True,True,False,False,True,True,False,False,False,True,True,False,True,True,True,True,39.9087170048042,True,False
76,OHLC/4,599,1497,41,macdh,40,222,6,15,0.36,2932,355,116,208,348,86,71,917,128,179,587,201,42,374,835,298,269,12,849,666,180,160,723,819,498,70,740,595,629,89,33,197,1330,31,589,32,34,206,41,267,18,17,0.43,0.54,5.932347689537745,8.59022479050183,11.177686996962318,17.610397588707112,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,True,14.333568493769953,True,False
77,open,99,267,35,macdh,16,44,4,7,0.77,422,339,101,62,60,32,132,516,145,106,527,47,157,172,752,502,417,75,956,401,239,45,599,128,360,596,281,155,744,328,87,248,378,27,509,38,65,145,50,177,36,22,0.1,0.5,0.8,0.87,0.92,0.9,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,True,7.452907996417159,True,False
78,high,24,267,35,macdh,206,247,3,40,0.55,916,520,76,87,234,206,74,330,16,95,21,102,201,918,978,784,419,190,930,884,144,12,980,277,976,495,915,108,66,450,76,228,2,34,993,6,34,22,30,850,39,24,0.94,0.66,9.81841829953536,17.019033893482955,10.932469560342795,15.321602216337444,False,True,True,True,False,True,False,False,True,False,True,True,False,True,True,True,True,28.483840054315184,True,False
79,close,77,178,25,macd,105,198,2,43,0.45,753,809,53,109,946,129,189,530,64,70,22,61,54,276,819,787,484,81,434,374,285,168,304,155,683,559,49,55,41,869,16,171,32,35,772,41,104,206,43,455,37,14,0.63,0.65,0.91,0.97,0.95,0.97,True,True,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,29.21264014281432,True,False
80,OHLC/4,94,117,36,macdh,107,93,5,29,0.31,2117,865,147,8,261,124,10,723,71,227,861,236,45,110,776,525,219,176,578,490,279,97,710,909,392,772,893,59,614,38,57,198,448,40,569,26,101,127,31,412,47,28,0.95,0.35,0.84,0.86,0.85,0.91,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,17.24572606498199,True,False
81,close,72,269,36,macd,106,19,3,21,0.92,1598,847,8,129,720,15,99,842,33,31,648,186,127,375,705,275,146,60,145,314,261,23,276,750,379,991,333,507,636,688,69,201,508,33,406,44,51,74,2,782,11,50,0.64,0.8,10.612634166021383,21.73462154726985,10.872493614131375,17.96893577644995,True,True,False,True,True,True,True,False,True,False,True,True,False,False,True,True,False,5.732265459809772,True,False
82,HLC/3,54,220,11,macds,196,83,5,17,0.13,2624,456,147,88,706,98,190,271,54,158,377,119,153,842,467,80,374,220,574,399,282,41,775,434,184,377,443,635,132,182,21,143,57,47,768,16,76,64,50,195,6,19,0.95,0.43,0.8,0.99,0.9,0.82,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,4.288416613013803,True,False
83,HLC/3,33,309,39,macds,185,9,4,46,0.66,633,760,51,89,923,2,117,374,206,128,331,146,57,298,193,53,347,284,366,342,275,55,708,70,544,129,957,658,416,238,25,304,569,39,616,11,65,178,28,411,29,16,0.5,0.23,0.88,0.98,0.94,0.99,True,False,True,False,False,True,False,False,False,True,False,True,True,True,True,False,False,23.87556233003205,True,False
84,high,27,286,37,macdh,234,145,4,41,0.26,601,343,229,163,215,112,13,434,67,126,90,126,221,397,755,447,427,80,764,381,236,184,590,209,610,11,719,353,503,225,62,161,360,48,994,4,107,34,33,821,16,7,0.71,0.6,0.87,0.86,0.86,0.95,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,20.876782854091868,True,False
85,HL/2,144,260,25,macd,86,54,5,18,0.68,1496,352,12,106,20,210,81,584,78,69,160,170,102,80,684,329,406,318,966,940,202,75,568,537,217,219,995,244,668,172,55,60,467,37,487,31,41,185,39,410,22,27,0.84,0.89,18.821035443772885,20.426985403337376,6.905845378771434,11.910734500397144,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,31.62277660168379,True,False
86,low,81,176,5,macds,17,155,6,15,0.27,2957,186,94,111,107,117,73,228,71,12,516,215,171,110,200,191,145,122,805,477,336,91,199,455,597,305,31,431,930,891,6,135,322,43,742,43,53,157,30,177,8,18,0.29,0.86,0.48,0.92,0.8,0.83,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,11.399014429244865,True,False
87,high,92,284,24,macd,7,99,5,4,0.53,1496,454,120,12,779,222,150,883,159,68,103,72,90,318,955,316,203,138,943,450,250,47,543,849,545,315,618,290,72,14,107,159,331,3,653,4,94,118,37,660,18,12,0.24,0.19,0.95,0.83,0.97,0.99,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,True,40.661406178378144,True,False
88,low,141,289,39,macds,98,73,4,40,0.84,1654,973,74,193,343,129,102,273,47,119,765,214,103,190,960,915,399,243,825,451,156,137,40,379,217,757,561,389,802,233,2,79,444,24,243,15,110,177,29,491,15,10,0.08,0.73,10.351026717488477,23.500869948783308,13.632081413410354,17.955458467587114,True,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,True,6.812920690579612,True,False
89,close,15,242,10,macds,72,49,2,22,0.95,870,320,53,247,777,157,7,355,106,45,817,166,242,608,342,928,292,32,336,755,439,51,827,441,271,866,187,411,5,589,94,282,101,5,507,12,105,45,33,899,18,6,0.09,0.41,14.912584181170212,22.62783422951892,8.317483020869902,18.454346628406658,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,28.25650427373933,True,False
90,high,50,54,39,macds,2,233,3,7,0.57,2288,936,59,109,364,47,119,158,69,60,596,191,207,615,750,616,297,171,843,479,56,7,332,267,315,944,328,84,883,52,3,90,166,30,837,7,93,122,16,734,8,39,0.39,0.46,0.81,0.97,0.92,0.81,True,True,True,False,True,False,True,False,True,True,True,False,False,True,False,True,True,5.242918097808007,True,False
91,HLC/3,7,201,34,macd,128,206,3,30,0.88,2113,774,81,184,137,197,73,339,179,195,696,204,64,994,990,440,371,323,616,408,449,385,775,222,712,323,295,287,41,13,64,186,79,28,917,47,103,150,15,267,25,9,0.47,0.55,0.89,0.94,1.0,1.0,False,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,21.912646735556667,True,False
92,OHLC/4,16,151,31,macdh,180,166,5,10,0.95,585,285,6,137,540,217,94,866,58,247,686,56,195,849,782,733,463,123,705,640,407,114,656,699,73,189,863,862,987,116,103,195,447,29,172,50,72,81,32,695,26,28,0.81,0.11,3.82,15.71,6.67,15.52,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False,True,24.12379627931724,True,False
93,open,141,193,35,macdh,111,15,6,49,0.37,1404,987,204,147,399,100,187,11,45,17,289,100,202,581,768,479,423,413,918,912,232,137,471,377,952,615,885,617,284,834,21,188,313,21,571,21,105,3,48,316,6,7,0.88,0.09,0.85,1.0,0.95,0.96,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,23.19863729551364,True,False
94,high,14,288,26,macd,205,136,4,12,0.29,1047,315,90,60,55,188,23,188,131,90,972,184,235,249,983,927,491,373,911,795,384,240,99,232,207,887,63,128,304,205,10,123,125,35,956,24,97,160,7,163,8,22,0.61,0.24,3.72,11.94,10.68,16.2,False,True,True,False,False,False,True,True,True,False,True,True,True,False,True,True,True,24.565314958985887,True,False
95,low,73,74,12,macdh,52,226,5,15,0.1,1708,953,90,70,372,250,52,740,109,70,974,60,158,256,823,325,299,283,909,442,346,278,832,524,480,827,94,703,319,86,43,198,598,21,75,9,16,158,25,417,16,4,0.08,0.06,0.59,0.81,0.81,0.82,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,10.87416774916696,True,False
96,low,80,243,26,macds,148,74,2,37,0.97,2822,763,183,22,737,29,10,699,25,31,601,82,125,20,658,495,112,61,538,273,320,120,328,335,989,38,206,942,873,610,4,283,172,3,430,14,99,91,36,365,18,15,0.15,0.84,15.512631779561774,15.738591560436731,4.220943623265376,12.605082813918877,True,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,True,4.440831557913819,True,False
97,HLCC/4,72,202,23,macd,127,187,5,9,0.96,711,338,19,143,313,140,223,139,221,212,227,5,195,2,689,444,379,260,983,393,245,113,868,206,591,596,95,725,916,670,81,241,598,38,362,29,53,192,19,912,7,15,0.39,0.74,6.8,10.17,9.73,12.34,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,True,27.197145622256187,True,False
98,open,26,160,21,macd,168,57,4,13,0.34,1521,950,206,9,501,131,220,676,6,139,33,103,63,748,841,342,462,233,783,160,444,160,838,350,309,947,892,718,367,547,16,175,413,22,923,45,75,168,7,395,23,4,0.55,0.52,0.84,0.85,1.0,0.86,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,False,12.874533068234538,True,False
99,OHLC/4,22,254,50,macdh,124,184,3,17,0.73,676,836,107,93,643,233,174,182,226,33,928,202,31,608,610,537,362,95,477,683,248,149,414,979,606,268,606,138,592,422,98,172,77,9,895,28,35,83,49,714,10,8,0.71,0.56,0.58,0.82,0.9,0.82,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,11.340982486868375,True,False
100,open,7,113,5,macds,59,221,6,33,0.33,902,90,119,6,287,161,24,6,167,59,279,226,191,909,578,216,409,45,619,382,483,392,873,763,385,626,208,289,114,362,40,193,139,12,947,31,44,32,5,565,19,44,0.66,0.18,14.499676521760016,22.302180429515868,5.807108885366948,18.54502074847055,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,3.731268311427332,True,False
101,OHLC/4,123,297,35,macdh,18,4,2,24,0.93,1174,724,111,74,60,65,95,451,157,205,573,132,243,266,628,446,256,221,386,817,188,182,998,248,708,84,731,41,888,779,8,123,206,23,922,39,95,88,48,245,4,18,0.07,0.77,0.85,0.86,0.96,0.95,False,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False,True,21.23338434019689,True,False
102,open,481,1224,35,macd,36,114,6,6,0.37,1725,818,166,4,597,85,6,735,159,69,799,239,149,864,309,212,426,201,613,498,449,154,726,942,15,193,766,604,874,812,32,885,864,41,593,17,49,23,24,584,32,29,0.87,0.3,4.25949767931037,6.358442218297563,9.61397758540065,16.73128572515878,True,True,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,20.136261285508102,True,False
103,OHLC/4,141,261,25,macd,18,125,4,16,0.25,1007,293,23,109,754,40,177,56,19,23,10,207,64,865,93,398,314,303,521,676,348,223,707,624,63,525,69,180,241,61,3,299,220,32,910,9,62,86,18,763,32,21,0.97,0.88,18.467691533628358,22.580348192549252,1.4010610732779722,2.615603619074936,True,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False,True,31.62277660168379,True,False
104,HLCC/4,296,1036,39,macd,212,4,6,12,0.37,2141,613,69,199,41,169,98,590,82,11,620,206,243,785,507,300,459,365,505,259,110,96,828,567,423,42,18,220,173,777,388,1192,1005,39,209,27,74,72,2,749,11,9,0.42,0.34,16.39,18.34,17.61,17.88,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,False,0.0,False,True
105,OHLC/4,140,1105,48,macds,119,13,6,21,0.92,2107,670,243,243,131,44,63,888,77,166,203,138,75,469,929,270,229,64,442,196,112,52,91,262,986,556,694,671,686,887,367,953,147,15,482,23,43,101,27,731,47,3,0.28,0.24,16.22,18.35,15.09,15.63,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True
106,HLCC/4,454,1072,17,macds,17,150,6,17,0.21,1812,775,159,44,789,68,135,295,6,19,464,98,239,83,713,363,305,152,727,632,249,236,229,912,809,404,240,253,264,815,297,1227,436,39,256,8,52,68,40,568,16,41,0.58,0.12,16.08,18.49,17.59,16.31,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0.0,False,True
107,open,533,925,41,macd,203,236,6,36,0.36,964,489,28,58,911,231,61,614,242,188,302,229,238,598,729,717,468,10,991,589,332,282,256,119,116,629,681,706,946,835,235,1064,1962,22,794,35,90,173,12,658,25,32,0.15,0.34,17.7,16.22,19.88,19.88,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,0.0,False,True
108,open,342,1046,30,macds,244,63,6,50,0.47,2132,877,78,190,509,109,72,481,73,199,54,127,96,939,720,286,195,36,532,512,369,64,616,885,839,65,486,888,192,905,130,1118,2409,20,942,24,73,167,11,334,41,16,0.44,0.34,17.64,17.27,16.78,18.07,False,False,True,False,False,True,False,True,False,True,True,True,True,False,False,False,True,0.0,False,True
109,high,139,296,16,macds,229,169,6,40,0.12,2946,781,189,26,195,211,224,88,62,176,233,247,122,352,990,566,124,11,897,578,131,38,993,250,121,106,174,609,458,402,33,1030,2236,1,169,28,31,92,17,529,16,7,0.24,0.59,18.49,17.59,15.83,18.09,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,0.0,False,True
110,low,231,1421,46,macds,247,135,6,31,0.89,2410,936,72,186,317,70,26,760,49,119,502,105,219,482,950,571,293,252,685,546,288,140,398,420,636,753,800,25,910,316,112,194,534,29,165,30,46,70,27,389,19,4,0.36,0.75,18.79,16.37,18.06,16.02,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,0.0,False,True
111,high,406,1019,12,macds,232,230,6,23,0.82,586,696,171,240,606,75,193,203,141,98,543,18,61,676,955,584,281,156,617,828,343,301,429,373,81,770,907,183,836,487,123,388,1295,4,774,2,8,43,44,738,30,13,0.22,0.8,15.33,17.96,16.6,19.34,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,0.0,False,True
