,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
65,open,138,281,11,macdh,77,249,3,50,0.9,1432,513,4,14,125,7,191,589,41,95,375,193,130,556,883,670,133,8,915,708,149,75,65,703,373,281,942,57,569,217,100,396,2021,35,476,34,42,173,14,496,12,16,0.74,0.44,16.94,19.35,17.42,19.36,False,True,True,False,False,True,False,True,True,True,True,False,True,False,True,True,,0.0,False,True
66,HLCC/4,715,857,45,macds,138,198,5,40,0.89,1598,361,233,226,383,212,131,799,241,24,327,124,228,29,672,532,491,302,370,186,80,24,54,572,325,503,438,2,144,447,211,1123,1532,46,386,28,35,99,3,950,20,15,0.5,0.04,16.55,18.37,18.04,19.48,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,,0.0,False,True
67,HL/2,13,1479,16,macd,57,22,2,18,0.23,2347,200,92,16,301,109,9,805,71,125,740,79,97,159,787,750,364,279,132,150,95,94,441,2,15,304,245,407,21,699,203,689,751,44,120,281,1114,110,42,757,11,3,0.1,0.66,17.93,15.54,17.93,16.13,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,,0.0,False,True
68,HLCC/4,15,993,14,macd,59,146,5,44,0.62,2670,453,219,46,970,178,125,411,174,164,783,212,244,473,681,583,100,98,963,568,407,78,381,530,850,321,410,136,79,312,329,1119,1509,34,979,5,35,59,9,127,6,15,0.62,0.31,15.83,17.0,16.86,18.78,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,,0.0,False,True
69,low,22,136,7,macds,64,112,2,29,0.15,2137,293,72,87,754,133,2,232,168,59,917,108,27,106,763,366,359,192,842,252,99,98,797,736,460,99,193,359,929,716,43,875,1444,35,336,20,23,118,46,727,3,6,0.88,0.79,19.06,19.57,17.34,16.54,False,True,True,True,True,False,False,True,False,True,False,False,False,False,True,True,,0.0,False,True
70,open,138,281,11,macdh,77,249,3,50,0.9,1432,513,4,14,125,7,191,589,41,106,872,248,79,600,961,166,60,25,867,669,115,16,281,2,970,203,26,869,426,930,234,718,546,15,237,30,67,60,25,401,12,9,0.65,0.24,17.33,18.24,18.9,16.89,False,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,,0.0,False,True
71,low,15,507,29,macd,102,37,3,18,0.29,2723,505,9,171,98,231,52,707,127,95,375,193,130,556,951,368,360,154,998,179,109,52,153,597,995,570,404,644,404,738,134,1032,392,13,2,253,738,207,6,759,31,37,0.91,0.66,18.42,17.6,17.87,15.85,True,True,True,False,False,True,False,True,True,False,False,False,True,True,True,True,,0.0,False,True
72,open,395,896,44,macdh,114,231,5,2,0.18,2274,553,202,232,797,214,32,654,194,18,72,188,39,944,407,269,113,63,675,632,59,42,265,27,718,935,299,137,973,31,362,899,894,19,419,10,61,135,43,488,16,27,0.46,0.47,16.43,17.99,18.07,16.76,True,False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,,0.0,False,True
73,close,143,779,42,macds,158,87,3,28,0.2,2012,652,139,31,88,151,10,589,224,182,991,217,76,742,997,280,207,203,178,536,347,6,32,816,993,89,232,161,820,395,277,607,80,47,255,18,30,182,33,322,23,5,0.11,0.27,19.34,15.64,15.33,15.75,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,,0.0,False,True
74,HL/2,730,997,44,macd,57,109,3,20,0.81,2034,795,151,82,828,74,125,411,174,164,783,212,244,473,681,583,100,98,425,159,105,8,381,530,850,321,410,136,79,312,329,1119,1509,34,979,5,35,59,9,127,6,15,0.62,0.31,19.86,16.92,16.54,17.15,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,,0.0,False,True
75,low,22,136,7,macds,64,112,2,44,0.62,2670,453,219,46,970,178,40,400,229,24,733,140,156,595,368,145,126,106,626,464,219,207,933,538,705,310,139,332,528,382,278,327,1193,3,194,38,53,190,17,771,6,33,0.23,0.11,17.4,16.25,18.93,17.29,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,True,,0.0,False,True
76,low,351,1370,23,macds,143,46,3,48,0.1,2250,297,14,2,658,67,136,694,56,83,550,35,237,142,625,415,201,33,387,179,281,143,447,519,856,869,143,281,20,553,440,624,2164,36,437,33,188,113,33,46,13,26,0.41,0.48,16.43,18.03,17.71,16.55,True,False,False,True,False,False,True,True,False,False,True,True,True,False,True,True,,0.0,False,True
77,HL/2,219,899,30,macdh,84,237,6,17,0.22,2698,789,51,71,165,81,60,143,29,176,471,41,130,440,749,746,269,153,908,397,114,74,334,740,412,195,611,906,140,413,254,983,1877,25,567,23,51,189,27,118,8,23,0.14,0.45,18.82,15.9,18.29,19.06,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,,0.0,False,True
78,close,98,1341,26,macd,141,52,5,2,0.67,1524,856,5,33,147,29,56,555,30,52,954,131,122,809,543,450,178,94,929,299,219,91,635,877,284,615,582,544,591,110,18,624,2164,36,437,33,188,113,33,46,13,26,0.41,0.48,17.88,17.7,15.48,18.55,True,False,False,True,False,False,True,True,False,False,True,True,True,False,True,True,,0.0,False,True
79,HL/2,219,899,30,macdh,84,237,6,17,0.22,2698,789,51,71,165,81,60,143,29,176,471,41,130,440,749,985,294,12,779,757,114,97,447,519,856,869,143,281,20,553,431,745,745,47,465,386,494,8,12,184,36,44,0.99,0.33,18.19,16.01,15.55,17.4,True,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,,0.0,False,True
