,BTCUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2688,BTCUSD_i,56718.5,56392.9,56323.3,56755.8,56539.55,56490.666666666664,56466.225,56547.625,17894,2021-04-30 20:15:00
2689,BTCUSD_i,56392.9,56658.1,56392.9,56746.0,56569.45,56599.0,56613.775,56547.475,16983,2021-04-30 20:30:00
2690,BTCUSD_i,56658.1,56577.9,56534.3,56773.8,56654.05,56628.666666666664,56615.975,56636.025,16267,2021-04-30 20:45:00
2691,BTCUSD_i,56583.9,56652.1,56543.2,56752.0,56647.6,56649.1,56649.85,56632.799999999996,16197,2021-04-30 21:00:00
2692,BTCUSD_i,56679.2,56696.5,56589.4,56739.7,56664.55,56675.200000000004,56680.525,56676.2,12052,2021-04-30 21:15:00
2693,BTCUSD_i,56695.1,57004.2,56655.1,57080.8,56867.95,56913.36666666666,56936.075,56858.799999999996,17492,2021-04-30 21:30:00
2694,BTCUSD_i,57004.2,56899.0,56762.6,57017.7,56890.149999999994,56893.1,56894.575,56920.875,19711,2021-04-30 21:45:00
2695,BTCUSD_i,56902.5,56966.8,56819.2,57014.7,56916.95,56933.56666666667,56941.875,56925.8,12270,2021-04-30 22:00:00
2696,BTCUSD_i,56962.3,56966.7,56946.7,57107.8,57027.25,57007.06666666667,56996.975000000006,56995.875,14038,2021-04-30 22:15:00
2697,BTCUSD_i,56972.0,56895.7,56857.2,57055.3,56956.25,56936.06666666667,56925.975000000006,56945.05,14344,2021-04-30 22:30:00
2698,BTCUSD_i,56861.7,57061.3,56844.6,57079.5,56962.05,56995.13333333334,57011.675,56961.77500000001,16063,2021-04-30 22:45:00
2699,BTCUSD_i,57061.3,56911.6,56402.2,57093.2,56747.7,56802.333333333336,56829.65,56867.075,26333,2021-04-30 23:00:00
2700,BTCUSD_i,56910.1,56847.9,56694.9,57055.0,56874.95,56865.93333333333,56861.424999999996,56876.975,25410,2021-04-30 23:15:00
2701,BTCUSD_i,56843.9,56887.6,56821.3,57031.5,56926.4,56913.46666666667,56907.0,56896.075,20653,2021-04-30 23:30:00
2702,BTCUSD_i,56881.1,56879.6,56875.1,56881.1,56878.1,56878.6,56878.85,56879.225,106,2021-04-30 23:45:00
2703,BTCUSD_i,56698.1,56574.7,56549.9,56789.2,56669.55,56637.93333333333,56622.125,56652.975,17481,2021-05-03 01:00:00
2704,BTCUSD_i,56578.2,56490.9,56376.1,56608.2,56492.149999999994,56491.73333333333,56491.524999999994,56513.34999999999,24410,2021-05-03 01:15:00
2705,BTCUSD_i,56487.9,56313.5,56250.9,56528.4,56389.65,56364.26666666666,56351.575,56395.174999999996,19234,2021-05-03 01:30:00
2706,BTCUSD_i,56313.3,56428.7,56287.4,56491.5,56389.45,56402.533333333326,56409.075,56380.22499999999,18486,2021-05-03 01:45:00
2707,BTCUSD_i,56428.8,56541.5,56349.3,56607.8,56478.55,56499.53333333333,56510.025,56481.850000000006,13075,2021-05-03 02:00:00
2708,BTCUSD_i,56548.5,56549.2,56342.8,56554.2,56448.5,56482.06666666667,56498.850000000006,56498.675,14335,2021-05-03 02:15:00
2709,BTCUSD_i,56549.0,56584.0,56435.7,56635.3,56535.5,56551.666666666664,56559.75,56551.0,14201,2021-05-03 02:30:00
2710,BTCUSD_i,56583.5,56606.7,56560.7,56651.0,56605.85,56606.13333333333,56606.274999999994,56600.475,10231,2021-05-03 02:45:00
2711,BTCUSD_i,56600.2,57010.2,56553.8,57076.3,56815.05,56880.1,56912.625,56810.125,23342,2021-05-03 03:00:00
2712,BTCUSD_i,57010.2,57225.0,57010.2,57434.3,57222.25,57223.166666666664,57223.625,57169.925,22892,2021-05-03 03:15:00
2713,BTCUSD_i,57227.3,57484.8,57227.3,57630.0,57428.65,57447.36666666667,57456.725000000006,57392.350000000006,20184,2021-05-03 03:30:00
2714,BTCUSD_i,57463.3,57435.6,57335.1,57651.9,57493.5,57474.200000000004,57464.55,57471.475000000006,23277,2021-05-03 03:45:00
2715,BTCUSD_i,57435.6,57566.2,57371.4,57759.6,57565.5,57565.73333333334,57565.850000000006,57533.200000000004,20968,2021-05-03 04:00:00
2716,BTCUSD_i,57565.0,57672.5,57524.2,57754.3,57639.25,57650.333333333336,57655.875,57629.0,17528,2021-05-03 04:15:00
2717,BTCUSD_i,57674.2,58155.2,57661.5,58323.8,57992.65,58046.833333333336,58073.925,57953.675,28039,2021-05-03 04:30:00
2718,BTCUSD_i,58157.2,58072.8,57984.3,58166.3,58075.3,58074.466666666674,58074.05,58095.15000000001,16064,2021-05-03 04:45:00
2719,BTCUSD_i,58078.8,57973.8,57880.4,58213.5,58046.95,58022.56666666667,58010.375,58036.625,21420,2021-05-03 05:00:00
2720,BTCUSD_i,57971.3,58183.8,57900.8,58219.3,58060.05,58101.30000000001,58121.925,58068.8,17061,2021-05-03 05:15:00
2721,BTCUSD_i,58190.5,58125.0,58101.6,58292.5,58197.05,58173.03333333333,58161.025,58177.4,12255,2021-05-03 05:30:00
2722,BTCUSD_i,58125.7,58074.0,58010.5,58206.0,58108.25,58096.833333333336,58091.125,58104.05,14885,2021-05-03 05:45:00
2723,BTCUSD_i,58074.0,58087.7,58029.3,58163.8,58096.55,58093.6,58092.125,58088.7,13103,2021-05-03 06:00:00
2724,BTCUSD_i,58087.7,57960.1,57935.8,58262.7,58099.25,58052.86666666667,58029.675,58061.575,17095,2021-05-03 06:15:00
2725,BTCUSD_i,57964.5,57977.5,57938.0,58141.8,58039.9,58019.1,58008.7,58005.45,15737,2021-05-03 06:30:00
2726,BTCUSD_i,57979.7,57928.6,57782.0,58030.8,57906.4,57913.799999999996,57917.5,57930.274999999994,13810,2021-05-03 06:45:00
2727,BTCUSD_i,57934.6,58000.0,57890.6,58058.5,57974.55,57983.03333333333,57987.275,57970.925,12143,2021-05-03 07:00:00
2728,BTCUSD_i,57992.5,57898.3,57876.0,58009.3,57942.65,57927.86666666667,57920.475000000006,57944.025,11473,2021-05-03 07:15:00
2729,BTCUSD_i,57900.5,57734.0,57709.8,58011.3,57860.55,57818.36666666667,57797.275,57838.9,14047,2021-05-03 07:30:00
2730,BTCUSD_i,57734.0,57836.2,57694.9,57882.8,57788.850000000006,57804.63333333334,57812.52500000001,57786.975000000006,13597,2021-05-03 07:45:00
2731,BTCUSD_i,57837.3,57938.9,57800.3,58020.4,57910.350000000006,57919.86666666667,57924.625,57899.225000000006,11473,2021-05-03 08:00:00
2732,BTCUSD_i,57938.9,57944.2,57870.5,58057.8,57964.15,57957.5,57954.175,57952.85,12307,2021-05-03 08:15:00
2733,BTCUSD_i,57944.2,58031.2,57896.3,58134.0,58015.15,58020.5,58023.175,58001.425,14359,2021-05-03 08:30:00
2734,BTCUSD_i,58031.2,57940.8,57911.8,58086.5,57999.15,57979.700000000004,57969.975000000006,57992.575,12605,2021-05-03 08:45:00
2735,BTCUSD_i,57940.3,58057.4,57905.3,58073.1,57989.2,58011.93333333333,58023.299999999996,57994.024999999994,14496,2021-05-03 09:00:00
2736,BTCUSD_i,58057.4,57931.4,57906.8,58071.3,57989.05,57969.833333333336,57960.225,57991.725,12840,2021-05-03 09:15:00
2737,BTCUSD_i,57934.9,58042.0,57867.5,58071.9,57969.7,57993.799999999996,58005.85,57979.075,12479,2021-05-03 09:30:00
2738,BTCUSD_i,58044.5,57972.8,57884.9,58061.5,57973.2,57973.06666666667,57973.0,57990.925,11402,2021-05-03 09:45:00
2739,BTCUSD_i,57969.0,57965.9,57840.4,58007.0,57923.7,57937.76666666666,57944.799999999996,57945.575,12428,2021-05-03 10:00:00
2740,BTCUSD_i,57967.3,58465.4,57959.9,58507.4,58233.65,58310.9,58349.525,58225.0,16024,2021-05-03 10:15:00
2741,BTCUSD_i,58451.9,58667.5,58365.0,58811.2,58588.1,58614.56666666667,58627.8,58573.9,30532,2021-05-03 10:30:00
2742,BTCUSD_i,58669.5,58800.0,58669.4,58871.8,58770.600000000006,58780.4,58785.3,58752.675,17555,2021-05-03 10:45:00
2743,BTCUSD_i,58802.5,58641.6,58625.9,58825.1,58725.5,58697.53333333333,58683.55,58723.775,16238,2021-05-03 11:00:00
2744,BTCUSD_i,58641.6,58828.4,58625.5,58863.7,58744.6,58772.53333333333,58786.5,58739.8,15730,2021-05-03 11:15:00
2745,BTCUSD_i,58829.9,58705.3,58649.9,58985.3,58817.600000000006,58780.166666666664,58761.45,58792.6,17686,2021-05-03 11:30:00
2746,BTCUSD_i,58726.8,58782.7,58661.3,58841.8,58751.55,58761.93333333333,58767.125,58753.149999999994,16648,2021-05-03 11:45:00
2747,BTCUSD_i,58786.7,58475.6,58277.6,58836.2,58556.899999999994,58529.799999999996,58516.25,58594.024999999994,23290,2021-05-03 12:00:00
2748,BTCUSD_i,58476.6,58533.7,58430.7,58601.2,58515.95,58521.86666666666,58524.825,58510.549999999996,16762,2021-05-03 12:15:00
2749,BTCUSD_i,58521.1,58615.2,58504.8,58697.6,58601.2,58605.86666666666,58608.2,58584.674999999996,17984,2021-05-03 12:30:00
2750,BTCUSD_i,58616.3,58438.1,58383.3,58635.8,58509.55,58485.73333333334,58473.825000000004,58518.375,15303,2021-05-03 12:45:00
2751,BTCUSD_i,58450.0,58578.7,58369.5,58623.8,58496.65,58524.0,58537.675,58505.5,16034,2021-05-03 13:00:00
2752,BTCUSD_i,58578.8,58580.5,58381.1,58662.2,58521.649999999994,58541.26666666666,58551.075,58550.649999999994,16551,2021-05-03 13:15:00
2753,BTCUSD_i,58580.5,58393.8,58370.3,58588.5,58479.4,58450.86666666667,58436.600000000006,58483.275,13539,2021-05-03 13:30:00
2754,BTCUSD_i,58386.8,58501.0,58386.8,58544.5,58465.65,58477.43333333333,58483.325,58454.774999999994,12119,2021-05-03 13:45:00
2755,BTCUSD_i,58500.8,58623.3,58473.0,58667.6,58570.3,58587.966666666674,58596.8,58566.175,13290,2021-05-03 14:00:00
2756,BTCUSD_i,58630.3,58833.1,58595.0,58940.6,58767.8,58789.56666666667,58800.450000000004,58749.75,15547,2021-05-03 14:15:00
2757,BTCUSD_i,58833.1,58815.5,58764.0,58968.0,58866.0,58849.166666666664,58840.75,58845.15,15810,2021-05-03 14:30:00
2758,BTCUSD_i,58816.0,58680.4,58657.0,58879.3,58768.15,58738.9,58724.275,58758.175,13860,2021-05-03 14:45:00
2759,BTCUSD_i,58680.4,58712.1,58604.4,58805.5,58704.95,58707.333333333336,58708.525,58700.6,16155,2021-05-03 15:00:00
2760,BTCUSD_i,58712.6,58517.0,58466.3,58714.0,58590.15,58565.76666666666,58553.575,58602.475,18165,2021-05-03 15:15:00
2761,BTCUSD_i,58516.3,58581.0,58272.7,58603.5,58438.1,58485.73333333334,58509.55,58493.375,21244,2021-05-03 15:30:00
2762,BTCUSD_i,58581.0,58571.8,58475.4,58614.0,58544.7,58553.73333333334,58558.25,58560.55,13213,2021-05-03 15:45:00
2763,BTCUSD_i,58573.3,58639.5,58391.8,58653.6,58522.7,58561.63333333333,58581.1,58564.55,12961,2021-05-03 16:00:00
2764,BTCUSD_i,58645.3,58537.2,58436.6,58650.5,58543.55,58541.43333333333,58540.375,58567.399999999994,18939,2021-05-03 16:15:00
2765,BTCUSD_i,58531.5,58256.4,57964.4,58661.9,58313.15,58294.23333333334,58284.775,58353.55,25729,2021-05-03 16:30:00
2766,BTCUSD_i,58247.9,57681.0,57262.5,58250.4,57756.45,57731.299999999996,57718.725,57860.45,47174,2021-05-03 16:45:00
2767,BTCUSD_i,57683.0,57775.8,57570.5,57876.4,57723.45,57740.9,57749.625,57726.425,28335,2021-05-03 17:00:00
2768,BTCUSD_i,57775.9,58007.5,57775.8,58024.3,57900.05,57935.86666666667,57953.775,57895.875,18754,2021-05-03 17:15:00
2769,BTCUSD_i,58007.6,58178.5,57757.8,58234.0,57995.9,58056.76666666666,58087.2,58044.475,29872,2021-05-03 17:30:00
2770,BTCUSD_i,58171.7,57773.9,57773.5,58194.5,57984.0,57913.96666666667,57878.95,57978.399999999994,25066,2021-05-03 17:45:00
2771,BTCUSD_i,57763.9,57854.0,57708.0,57980.5,57844.25,57847.5,57849.125,57826.6,18537,2021-05-03 18:00:00
2772,BTCUSD_i,57854.0,57990.7,57733.1,58073.7,57903.399999999994,57932.5,57947.05,57912.875,15411,2021-05-03 18:15:00
2773,BTCUSD_i,57982.2,57592.9,57543.9,58067.7,57805.8,57734.833333333336,57699.35,57796.675,22974,2021-05-03 18:30:00
2774,BTCUSD_i,57592.9,57618.2,57379.9,57785.0,57582.45,57594.36666666666,57600.325,57593.99999999999,25902,2021-05-03 18:45:00
2775,BTCUSD_i,57618.2,57253.3,57177.8,57816.9,57497.350000000006,57416.0,57375.325,57466.55,25512,2021-05-03 19:00:00
2776,BTCUSD_i,57257.3,57556.2,57195.3,57584.8,57390.05,57445.43333333333,57473.125,57398.399999999994,22963,2021-05-03 19:15:00
2777,BTCUSD_i,57566.7,57813.8,57422.8,57970.4,57696.600000000006,57735.666666666664,57755.2,57693.425,23682,2021-05-03 19:30:00
2778,BTCUSD_i,57813.8,57707.4,57648.4,57927.3,57787.850000000006,57761.03333333333,57747.625,57774.225000000006,22103,2021-05-03 19:45:00
2779,BTCUSD_i,57713.9,57837.2,57581.3,57931.7,57756.5,57783.4,57796.850000000006,57766.025,20819,2021-05-03 20:00:00
2780,BTCUSD_i,57840.0,57924.0,57713.6,57928.5,57821.05,57855.36666666667,57872.525,57851.525,18251,2021-05-03 20:15:00
2781,BTCUSD_i,57923.5,58183.5,57823.5,58227.3,58025.4,58078.1,58104.45,58039.45,17905,2021-05-03 20:30:00
2782,BTCUSD_i,58186.8,57978.2,57898.4,58193.1,58045.75,58023.23333333334,58011.975000000006,58064.125,17040,2021-05-03 20:45:00
2783,BTCUSD_i,57991.3,57951.1,57883.0,58126.2,58004.6,57986.76666666666,57977.85,57987.899999999994,18074,2021-05-03 21:00:00
2784,BTCUSD_i,57954.0,57861.4,57784.5,58013.3,57898.9,57886.4,57880.15,57903.3,13458,2021-05-03 21:15:00
2785,BTCUSD_i,57855.7,57859.5,57829.4,57960.8,57895.100000000006,57883.23333333334,57877.3,57876.350000000006,11496,2021-05-03 21:30:00
2786,BTCUSD_i,57859.2,57794.5,57768.6,57941.5,57855.05,57834.86666666667,57824.775,57840.95,15189,2021-05-03 21:45:00
2787,BTCUSD_i,57782.3,57494.6,57435.3,57792.5,57613.9,57574.13333333333,57554.25,57626.175,18250,2021-05-03 22:00:00
2788,BTCUSD_i,57494.2,57545.4,57357.5,57587.2,57472.35,57496.700000000004,57508.875,57496.075,17785,2021-05-03 22:15:00
2789,BTCUSD_i,57543.9,57559.8,57479.9,57615.5,57547.7,57551.73333333334,57553.75,57549.775,12610,2021-05-03 22:30:00
2790,BTCUSD_i,57555.3,57562.9,57311.8,57583.5,57447.65,57486.06666666667,57505.275,57503.375,14222,2021-05-03 22:45:00
2791,BTCUSD_i,57559.0,57487.8,57229.7,57563.5,57396.6,57427.0,57442.2,57460.0,20085,2021-05-03 23:00:00
2792,BTCUSD_i,57489.3,57362.4,57226.5,57503.3,57364.9,57364.06666666667,57363.65,57395.375,16045,2021-05-03 23:15:00
2793,BTCUSD_i,57359.4,56990.5,56572.8,57365.0,56968.9,56976.1,56979.7,57071.924999999996,36394,2021-05-03 23:30:00
2794,BTCUSD_i,56988.0,56975.0,56975.0,56988.0,56981.5,56979.333333333336,56978.25,56981.5,131,2021-05-03 23:45:00
2795,BTCUSD_i,57121.7,57005.7,56780.7,57230.3,57005.5,57005.56666666667,57005.600000000006,57034.600000000006,22761,2021-05-04 01:00:00
2796,BTCUSD_i,57005.7,57126.3,56700.6,57140.9,56920.75,56989.26666666666,57023.524999999994,56993.375,25712,2021-05-04 01:15:00
2797,BTCUSD_i,57121.9,57192.1,56891.9,57258.8,57075.350000000006,57114.26666666667,57133.725000000006,57116.175,21114,2021-05-04 01:30:00
2798,BTCUSD_i,57192.1,57324.1,57081.1,57450.4,57265.75,57285.200000000004,57294.925,57261.925,23260,2021-05-04 01:45:00
2799,BTCUSD_i,57324.1,57182.6,57132.2,57328.6,57230.399999999994,57214.46666666667,57206.5,57241.875,19963,2021-05-04 02:00:00
2800,BTCUSD_i,57193.1,57188.3,56901.5,57206.5,57054.0,57098.76666666666,57121.149999999994,57122.35,22667,2021-05-04 02:15:00
2801,BTCUSD_i,57195.3,57336.9,57145.3,57527.6,57336.45,57336.6,57336.674999999996,57301.274999999994,21910,2021-05-04 02:30:00
2802,BTCUSD_i,57337.9,57212.3,57119.4,57354.9,57237.15,57228.86666666667,57224.725000000006,57256.125,18912,2021-05-04 02:45:00
2803,BTCUSD_i,57210.5,56555.2,56499.7,57251.3,56875.5,56768.73333333334,56715.350000000006,56879.175,28805,2021-05-04 03:00:00
2804,BTCUSD_i,56555.2,56550.2,56469.8,56874.5,56672.15,56631.5,56611.175,56612.425,23696,2021-05-04 03:15:00
2805,BTCUSD_i,56534.2,56655.6,56333.4,56801.0,56567.2,56596.666666666664,56611.4,56581.05,33674,2021-05-04 03:30:00
2806,BTCUSD_i,56630.6,55326.7,54571.5,56784.0,55677.75,55560.73333333334,55502.225000000006,55828.200000000004,74850,2021-05-04 03:45:00
2807,BTCUSD_i,55326.7,55469.7,55069.2,55534.2,55301.7,55357.69999999999,55385.7,55349.95,50026,2021-05-04 04:00:00
2808,BTCUSD_i,55469.7,55526.6,55268.6,55782.6,55525.6,55525.93333333333,55526.1,55511.875,36291,2021-05-04 04:15:00
2809,BTCUSD_i,55528.1,55596.0,55323.1,55750.6,55536.85,55556.56666666667,55566.425,55549.450000000004,30746,2021-05-04 04:30:00
2810,BTCUSD_i,55601.5,55710.7,55539.0,55889.9,55714.45,55713.19999999999,55712.575,55685.274999999994,27396,2021-05-04 04:45:00
2811,BTCUSD_i,55699.7,55787.1,55631.4,55993.7,55812.55,55804.06666666667,55799.825000000004,55777.975000000006,26094,2021-05-04 05:00:00
2812,BTCUSD_i,55790.1,55770.8,55467.7,55838.5,55653.1,55692.333333333336,55711.95,55716.775,27213,2021-05-04 05:15:00
2813,BTCUSD_i,55751.8,55821.2,55727.3,56052.9,55890.100000000006,55867.13333333334,55855.65000000001,55838.3,25387,2021-05-04 05:30:00
2814,BTCUSD_i,55829.0,55728.0,55601.6,55922.4,55762.0,55750.666666666664,55745.0,55770.25,31994,2021-05-04 05:45:00
2815,BTCUSD_i,55728.0,55735.3,55448.8,55985.8,55717.3,55723.30000000001,55726.3,55724.475000000006,27611,2021-05-04 06:00:00
2816,BTCUSD_i,55735.3,55826.2,55616.5,55861.2,55738.85,55767.96666666667,55782.524999999994,55759.8,20069,2021-05-04 06:15:00
2817,BTCUSD_i,55829.7,55543.1,55524.9,55830.0,55677.45,55632.666666666664,55610.275,55681.925,19928,2021-05-04 06:30:00
2818,BTCUSD_i,55561.5,55467.2,55270.6,55640.9,55455.75,55459.56666666667,55461.475000000006,55485.05,22017,2021-05-04 06:45:00
2819,BTCUSD_i,55468.0,55696.9,55198.1,55723.6,55460.85,55539.53333333333,55578.875,55521.65,27746,2021-05-04 07:00:00
2820,BTCUSD_i,55697.4,55751.6,55603.6,55853.4,55728.5,55736.200000000004,55740.05,55726.5,23517,2021-05-04 07:15:00
2821,BTCUSD_i,55751.6,55783.1,55636.1,55828.7,55732.399999999994,55749.299999999996,55757.75,55749.875,15855,2021-05-04 07:30:00
2822,BTCUSD_i,55784.1,55852.8,55733.1,55955.8,55844.45,55847.23333333334,55848.625,55831.450000000004,21026,2021-05-04 07:45:00
2823,BTCUSD_i,55852.8,56136.7,55797.2,56338.2,56067.7,56090.69999999999,56102.2,56031.22499999999,28166,2021-05-04 08:00:00
2824,BTCUSD_i,56135.2,56029.5,55996.0,56196.5,56096.25,56074.0,56062.875,56089.3,19155,2021-05-04 08:15:00
2825,BTCUSD_i,56029.5,55925.6,55869.6,56082.0,55975.8,55959.06666666667,55950.700000000004,55976.675,17441,2021-05-04 08:30:00
2826,BTCUSD_i,55925.6,56021.1,55897.6,56212.4,56055.0,56043.700000000004,56038.05,56014.175,16243,2021-05-04 08:45:00
2827,BTCUSD_i,56019.5,55974.5,55926.6,56135.5,56031.05,56012.200000000004,56002.775,56014.025,18557,2021-05-04 09:00:00
2828,BTCUSD_i,55973.3,56166.3,55882.6,56186.1,56034.35,56078.333333333336,56100.325,56052.075,17259,2021-05-04 09:15:00
2829,BTCUSD_i,56159.0,56090.9,56032.5,56195.3,56113.9,56106.23333333334,56102.4,56119.425,14099,2021-05-04 09:30:00
2830,BTCUSD_i,56088.0,56123.2,55926.6,56133.0,56029.8,56060.93333333333,56076.5,56067.7,16972,2021-05-04 09:45:00
2831,BTCUSD_i,56123.2,56372.4,56105.7,56408.3,56257.0,56295.46666666667,56314.7,56252.399999999994,18540,2021-05-04 10:00:00
2832,BTCUSD_i,56390.6,56183.3,56150.2,56390.6,56270.399999999994,56241.36666666666,56226.84999999999,56278.674999999996,16712,2021-05-04 10:15:00
2833,BTCUSD_i,56198.0,56024.7,55937.3,56219.7,56078.5,56060.56666666667,56051.600000000006,56094.925,19575,2021-05-04 10:30:00
2834,BTCUSD_i,56019.7,55933.8,55863.6,56128.9,55996.25,55975.43333333333,55965.024999999994,55986.5,23627,2021-05-04 10:45:00
2835,BTCUSD_i,55930.8,55610.8,55541.8,56034.5,55788.15,55729.03333333333,55699.475000000006,55779.475000000006,26725,2021-05-04 11:00:00
2836,BTCUSD_i,55597.8,55757.4,55597.8,55829.3,55713.55,55728.166666666664,55735.475,55695.575,20531,2021-05-04 11:15:00
2837,BTCUSD_i,55757.4,55626.6,55582.8,55961.2,55772.0,55723.53333333333,55699.3,55732.0,23656,2021-05-04 11:30:00
2838,BTCUSD_i,55625.6,55745.4,55600.1,55845.8,55722.95,55730.43333333333,55734.174999999996,55704.225,21771,2021-05-04 11:45:00
2839,BTCUSD_i,55745.4,56180.0,55745.4,56192.0,55968.7,56039.13333333333,56074.35,55965.7,22083,2021-05-04 12:00:00
2840,BTCUSD_i,56180.1,56292.1,56057.1,56419.5,56238.3,56256.23333333334,56265.200000000004,56237.200000000004,21633,2021-05-04 12:15:00
2841,BTCUSD_i,56292.1,56172.8,56043.4,56297.6,56170.5,56171.26666666666,56171.649999999994,56201.475,19560,2021-05-04 12:30:00
2842,BTCUSD_i,56177.9,56093.6,56038.6,56347.3,56192.95,56159.833333333336,56143.275,56164.35,19744,2021-05-04 12:45:00
2843,BTCUSD_i,56093.6,56506.2,56089.1,56521.5,56305.3,56372.26666666666,56405.75,56302.6,16483,2021-05-04 13:00:00
2844,BTCUSD_i,56506.2,56413.2,56374.3,56674.0,56524.15,56487.166666666664,56468.675,56491.925,22603,2021-05-04 13:15:00
2845,BTCUSD_i,56414.7,56314.2,56299.7,56573.8,56436.75,56395.9,56375.475000000006,56400.600000000006,21189,2021-05-04 13:30:00
2846,BTCUSD_i,56323.7,56445.6,56266.3,56528.2,56397.25,56413.36666666667,56421.425,56390.95,19673,2021-05-04 13:45:00
2847,BTCUSD_i,56429.1,56143.8,56083.8,56472.1,56277.95,56233.23333333334,56210.875,56282.200000000004,20266,2021-05-04 14:00:00
2848,BTCUSD_i,56143.8,56172.8,55907.2,56197.3,56052.25,56092.43333333333,56112.524999999994,56105.274999999994,26205,2021-05-04 14:15:00
2849,BTCUSD_i,56167.3,56058.8,55998.8,56328.9,56163.850000000006,56128.833333333336,56111.325,56138.45,22950,2021-05-04 14:30:00
2850,BTCUSD_i,56074.8,56184.9,55877.2,56253.1,56065.149999999994,56105.06666666666,56125.024999999994,56097.5,25149,2021-05-04 14:45:00
2851,BTCUSD_i,56184.9,55698.2,55594.5,56207.4,55900.95,55833.36666666666,55799.575,55921.24999999999,27116,2021-05-04 15:00:00
2852,BTCUSD_i,55717.4,55791.3,55420.4,55843.0,55631.7,55684.9,55711.5,55693.025,27408,2021-05-04 15:15:00
2853,BTCUSD_i,55802.2,56160.9,55684.4,56224.9,55954.65,56023.4,56057.775,55968.100000000006,28008,2021-05-04 15:30:00
2854,BTCUSD_i,56173.4,56025.6,55935.5,56338.3,56136.9,56099.799999999996,56081.25,56118.2,23201,2021-05-04 15:45:00
2855,BTCUSD_i,56025.6,55944.1,55739.1,56036.6,55887.85,55906.6,55915.975,55936.35,22205,2021-05-04 16:00:00
2856,BTCUSD_i,55940.6,55898.9,55827.4,56152.8,55990.100000000006,55959.700000000004,55944.5,55954.925,22929,2021-05-04 16:15:00
2857,BTCUSD_i,55883.7,55644.2,55539.0,55996.5,55767.75,55726.56666666667,55705.975000000006,55765.850000000006,25162,2021-05-04 16:30:00
2858,BTCUSD_i,55649.2,55478.6,55211.5,55670.7,55441.1,55453.6,55459.85,55502.5,31632,2021-05-04 16:45:00
2859,BTCUSD_i,55479.1,55235.1,54912.9,55575.1,55244.0,55241.03333333333,55239.55,55300.55,31073,2021-05-04 17:00:00
2860,BTCUSD_i,55239.1,55261.3,54952.6,55508.8,55230.7,55240.9,55246.0,55240.450000000004,38344,2021-05-04 17:15:00
2861,BTCUSD_i,55270.8,54843.1,54417.4,55328.8,54873.100000000006,54863.100000000006,54858.100000000006,54965.02500000001,45838,2021-05-04 17:30:00
2862,BTCUSD_i,54831.6,54817.7,54569.6,55154.2,54861.899999999994,54847.166666666664,54839.8,54843.275,36515,2021-05-04 17:45:00
2863,BTCUSD_i,54805.2,54143.8,54108.1,54996.7,54552.399999999994,54416.19999999999,54348.09999999999,54513.45,41246,2021-05-04 18:00:00
2864,BTCUSD_i,54151.3,54268.7,53543.9,54275.7,53909.8,54029.43333333333,54089.25,54059.899999999994,55834,2021-05-04 18:15:00
2865,BTCUSD_i,54268.7,54500.4,54139.5,54566.5,54353.0,54402.13333333333,54426.7,54368.774999999994,35725,2021-05-04 18:30:00
2866,BTCUSD_i,54500.4,53836.3,53783.3,54527.4,54155.350000000006,54049.0,53995.825,54161.85,33645,2021-05-04 18:45:00
2867,BTCUSD_i,53839.8,54132.9,53494.9,54327.9,53911.4,53985.23333333334,54022.15,53948.875,40660,2021-05-04 19:00:00
2868,BTCUSD_i,54114.9,53985.2,53744.0,54164.5,53954.25,53964.56666666667,53969.725000000006,54002.15,34955,2021-05-04 19:15:00
2869,BTCUSD_i,54014.7,53562.5,53527.4,54014.7,53771.05,53701.53333333333,53666.775,53779.825,38066,2021-05-04 19:30:00
2870,BTCUSD_i,53554.0,53825.2,53213.8,53857.3,53535.55,53632.1,53680.375,53612.575,38309,2021-05-04 19:45:00
2871,BTCUSD_i,53825.7,53950.2,53774.2,54152.5,53963.35,53958.96666666667,53956.774999999994,53925.649999999994,30198,2021-05-04 20:00:00
2872,BTCUSD_i,53950.2,54149.4,53739.2,54171.0,53955.1,54019.86666666667,54052.25,54002.45,28070,2021-05-04 20:15:00
2873,BTCUSD_i,54135.9,54267.4,53909.2,54296.4,54102.8,54157.666666666664,54185.1,54152.225,27735,2021-05-04 20:30:00
2874,BTCUSD_i,54267.4,54208.8,54064.3,54343.3,54203.8,54205.466666666674,54206.3,54220.950000000004,24472,2021-05-04 20:45:00
2875,BTCUSD_i,54208.8,54302.0,54049.8,54362.0,54205.9,54237.93333333333,54253.95,54230.649999999994,22896,2021-05-04 21:00:00
2876,BTCUSD_i,54285.0,54189.8,54001.1,54293.5,54147.3,54161.466666666674,54168.55,54192.350000000006,22868,2021-05-04 21:15:00
2877,BTCUSD_i,54187.0,54621.4,54087.8,54700.4,54394.100000000006,54469.86666666667,54507.75,54399.15,27477,2021-05-04 21:30:00
2878,BTCUSD_i,54621.9,54572.5,54517.5,54807.5,54662.5,54632.5,54617.5,54629.85,26453,2021-05-04 21:45:00
2879,BTCUSD_i,54567.0,54369.3,54307.6,54633.7,54470.649999999994,54436.86666666666,54419.97499999999,54469.399999999994,27915,2021-05-04 22:00:00
