,USDDKK_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
45,USDDKK_i,6.12382,6.12624,6.12382,6.12658,6.1251999999999995,6.125546666666666,6.125719999999999,6.125114999999999,119,2020-12-14 23:30:00
46,USDDKK_i,6.12613,6.12613,6.12613,6.12613,6.12613,6.12613,6.12613,6.12613,1,2020-12-14 23:45:00
47,USDDKK_i,6.12605,6.12548,6.12482,6.12613,6.125475,6.125476666666667,6.1254775,6.12562,31,2020-12-15 00:15:00
48,USDDKK_i,6.12542,6.12632,6.12542,6.12634,6.12588,6.126026666666667,6.1261,6.125875000000001,495,2020-12-15 00:30:00
49,USDDKK_i,6.12632,6.12578,6.12563,6.12635,6.12599,6.12592,6.125884999999999,6.12602,293,2020-12-15 00:45:00
50,USDDKK_i,6.12578,6.12687,6.12548,6.12694,6.12621,6.12643,6.12654,6.1262675,94,2020-12-15 01:00:00
51,USDDKK_i,6.12684,6.12657,6.12555,6.12716,6.126355,6.126426666666667,6.126462500000001,6.126530000000001,134,2020-12-15 01:15:00
52,USDDKK_i,6.12653,6.12544,6.12455,6.12653,6.12554,6.125506666666666,6.12549,6.1257624999999996,113,2020-12-15 01:30:00
53,USDDKK_i,6.1254,6.12446,6.12395,6.12546,6.1247050000000005,6.124623333333333,6.1245825,6.1248175,115,2020-12-15 01:45:00
54,USDDKK_i,6.1245,6.12465,6.12277,6.12481,6.12379,6.124076666666666,6.124219999999999,6.1241825,217,2020-12-15 02:00:00
55,USDDKK_i,6.12468,6.12333,6.12322,6.12513,6.124175,6.123893333333334,6.1237525,6.124090000000001,152,2020-12-15 02:15:00
56,USDDKK_i,6.12404,6.12255,6.12107,6.1241,6.122585,6.1225733333333325,6.1225675,6.12294,205,2020-12-15 02:30:00
57,USDDKK_i,6.12255,6.12023,6.11899,6.12284,6.120915,6.120686666666667,6.1205725,6.1211525,288,2020-12-15 02:45:00
58,USDDKK_i,6.12014,6.11991,6.11859,6.12032,6.119455,6.119606666666667,6.119682500000001,6.11974,289,2020-12-15 03:00:00
59,USDDKK_i,6.11984,6.11887,6.11884,6.12076,6.1198,6.11949,6.119335,6.1195775,194,2020-12-15 03:15:00
60,USDDKK_i,6.11884,6.12016,6.1188,6.12104,6.1199200000000005,6.12,6.1200399999999995,6.1197099999999995,238,2020-12-15 03:30:00
61,USDDKK_i,6.12055,6.11857,6.11857,6.1226,6.120585,6.119913333333334,6.1195775,6.120072500000001,162,2020-12-15 03:45:00
62,USDDKK_i,6.11879,6.11802,6.11701,6.11941,6.1182099999999995,6.118146666666665,6.1181149999999995,6.118307499999999,110,2020-12-15 04:00:00
63,USDDKK_i,6.11802,6.11993,6.11739,6.11993,6.11866,6.119083333333333,6.119295,6.1188175000000005,95,2020-12-15 04:15:00
64,USDDKK_i,6.12013,6.11985,6.11895,6.12026,6.119605,6.1196866666666665,6.1197275,6.1197975,69,2020-12-15 04:30:00
65,USDDKK_i,6.11985,6.11895,6.11759,6.11985,6.11872,6.1187966666666656,6.118834999999999,6.119059999999999,70,2020-12-15 04:45:00
66,USDDKK_i,6.11917,6.11962,6.11868,6.12001,6.119345,6.119436666666666,6.1194825,6.11937,47,2020-12-15 05:00:00
67,USDDKK_i,6.11965,6.12127,6.11965,6.12157,6.12061,6.120830000000001,6.12094,6.120535,47,2020-12-15 05:15:00
68,USDDKK_i,6.12127,6.12252,6.12058,6.12316,6.12187,6.122086666666667,6.122195,6.1218825,83,2020-12-15 05:30:00
69,USDDKK_i,6.12252,6.12281,6.12209,6.12402,6.123055,6.122973333333333,6.1229325,6.122859999999999,63,2020-12-15 05:45:00
70,USDDKK_i,6.12281,6.12315,6.12218,6.12379,6.122985,6.12304,6.123067499999999,6.1229825,53,2020-12-15 06:00:00
71,USDDKK_i,6.12315,6.12477,6.12315,6.12477,6.12396,6.12423,6.124364999999999,6.123959999999999,37,2020-12-15 06:15:00
72,USDDKK_i,6.12477,6.12483,6.12442,6.12536,6.12489,6.1248700000000005,6.12486,6.1248450000000005,50,2020-12-15 06:30:00
73,USDDKK_i,6.12483,6.12584,6.12463,6.12602,6.125325,6.125496666666667,6.1255825,6.12533,48,2020-12-15 06:45:00
74,USDDKK_i,6.12584,6.12434,6.12428,6.12584,6.1250599999999995,6.12482,6.1247,6.125075,71,2020-12-15 07:00:00
75,USDDKK_i,6.12453,6.12569,6.12393,6.12649,6.12521,6.12537,6.12545,6.12516,75,2020-12-15 07:15:00
76,USDDKK_i,6.12565,6.12426,6.1237,6.12565,6.124675,6.124536666666667,6.1244675,6.124815,188,2020-12-15 07:30:00
77,USDDKK_i,6.12426,6.12149,6.12145,6.12462,6.123035,6.122519999999999,6.1222625,6.122954999999999,279,2020-12-15 07:45:00
78,USDDKK_i,6.12164,6.1227,6.12154,6.12308,6.122310000000001,6.12244,6.122505,6.12224,91,2020-12-15 08:00:00
79,USDDKK_i,6.1227,6.12461,6.12252,6.12471,6.123615,6.123946666666666,6.1241125,6.123635,75,2020-12-15 08:15:00
80,USDDKK_i,6.12461,6.12475,6.12357,6.12499,6.124280000000001,6.124436666666667,6.124515,6.12448,83,2020-12-15 08:30:00
81,USDDKK_i,6.12459,6.12473,6.1229,6.12506,6.1239799999999995,6.12423,6.1243549999999995,6.12432,81,2020-12-15 08:45:00
82,USDDKK_i,6.12473,6.12525,6.12347,6.12582,6.124645,6.1248466666666666,6.1249475,6.1248175,321,2020-12-15 09:00:00
83,USDDKK_i,6.12533,6.12799,6.1234,6.12874,6.12607,6.12671,6.12703,6.126365,331,2020-12-15 09:15:00
84,USDDKK_i,6.12795,6.12861,6.12693,6.12994,6.128435,6.128493333333334,6.128522500000001,6.1283575,295,2020-12-15 09:30:00
85,USDDKK_i,6.12837,6.13049,6.12751,6.13199,6.12975,6.129996666666666,6.13012,6.129589999999999,344,2020-12-15 09:45:00
86,USDDKK_i,6.13046,6.12879,6.12755,6.13268,6.130115,6.129673333333334,6.129452500000001,6.12987,458,2020-12-15 10:00:00
87,USDDKK_i,6.12892,6.12831,6.1279,6.13116,6.129530000000001,6.129123333333333,6.12892,6.1290725,466,2020-12-15 10:15:00
88,USDDKK_i,6.12861,6.13141,6.1281,6.13364,6.13087,6.131049999999999,6.131139999999999,6.13044,514,2020-12-15 10:30:00
89,USDDKK_i,6.13138,6.12759,6.12725,6.13293,6.13009,6.129256666666667,6.12884,6.1297875,484,2020-12-15 10:45:00
90,USDDKK_i,6.12751,6.12777,6.12535,6.12871,6.1270299999999995,6.127276666666667,6.1274,6.127335,412,2020-12-15 11:00:00
91,USDDKK_i,6.12766,6.11974,6.11835,6.12776,6.123055000000001,6.121950000000001,6.1213975000000005,6.1233775,465,2020-12-15 11:15:00
92,USDDKK_i,6.11985,6.12061,6.11884,6.1219,6.120369999999999,6.120449999999999,6.120489999999999,6.120299999999999,387,2020-12-15 11:30:00
93,USDDKK_i,6.1206,6.12048,6.11975,6.12132,6.120535,6.120516666666667,6.1205075,6.1205375,363,2020-12-15 11:45:00
94,USDDKK_i,6.12048,6.12108,6.11942,6.1222,6.1208100000000005,6.1209,6.120945,6.120795,362,2020-12-15 12:00:00
95,USDDKK_i,6.1211,6.11899,6.11878,6.12263,6.120705,6.1201333333333325,6.1198475,6.120374999999999,398,2020-12-15 12:15:00
96,USDDKK_i,6.11906,6.12048,6.11883,6.12119,6.120010000000001,6.120166666666667,6.120245000000001,6.119890000000001,303,2020-12-15 12:30:00
97,USDDKK_i,6.12054,6.12028,6.11843,6.12104,6.119735,6.119916666666668,6.120007500000001,6.120072500000001,345,2020-12-15 12:45:00
98,USDDKK_i,6.12028,6.11975,6.11854,6.12119,6.119865000000001,6.119826666666667,6.1198075,6.119940000000001,332,2020-12-15 13:00:00
99,USDDKK_i,6.11964,6.12035,6.11662,6.12079,6.118705,6.119253333333333,6.1195275,6.11935,331,2020-12-15 13:15:00
100,USDDKK_i,6.12029,6.12196,6.11975,6.12539,6.12257,6.122366666666667,6.1222650000000005,6.1218475,422,2020-12-15 13:30:00
101,USDDKK_i,6.12197,6.11957,6.11921,6.12308,6.121145,6.12062,6.1203575,6.1209575,408,2020-12-15 13:45:00
102,USDDKK_i,6.11972,6.1204,6.11943,6.12171,6.120570000000001,6.120513333333334,6.120485,6.120315000000001,357,2020-12-15 14:00:00
103,USDDKK_i,6.12046,6.1204,6.11915,6.12207,6.12061,6.120540000000001,6.1205050000000005,6.120520000000001,311,2020-12-15 14:15:00
104,USDDKK_i,6.12018,6.11998,6.11865,6.12075,6.1197,6.119793333333334,6.11984,6.119890000000001,383,2020-12-15 14:30:00
105,USDDKK_i,6.11996,6.13726,6.11963,6.139,6.129315,6.131963333333334,6.133287500000001,6.1289625,596,2020-12-15 14:45:00
106,USDDKK_i,6.13716,6.1298,6.12956,6.13716,6.13336,6.132173333333333,6.13158,6.133419999999999,581,2020-12-15 15:00:00
107,USDDKK_i,6.12983,6.13116,6.12945,6.13504,6.132245,6.131883333333334,6.1317025,6.13137,561,2020-12-15 15:15:00
108,USDDKK_i,6.13071,6.12907,6.12503,6.13145,6.12824,6.128516666666666,6.128654999999999,6.129065,551,2020-12-15 15:30:00
109,USDDKK_i,6.12913,6.13019,6.12832,6.13209,6.130205,6.130199999999999,6.1301974999999995,6.1299325,453,2020-12-15 15:45:00
110,USDDKK_i,6.13033,6.12671,6.12619,6.13082,6.1285050000000005,6.127906666666667,6.1276075,6.1285125,485,2020-12-15 16:00:00
111,USDDKK_i,6.12633,6.12353,6.12299,6.12746,6.125225,6.1246599999999995,6.1243775,6.1250775,570,2020-12-15 16:15:00
112,USDDKK_i,6.12353,6.1243,6.12099,6.12547,6.1232299999999995,6.123586666666665,6.123764999999999,6.123572499999999,595,2020-12-15 16:30:00
113,USDDKK_i,6.12421,6.12807,6.12051,6.12861,6.124560000000001,6.125730000000001,6.126315000000001,6.125350000000001,575,2020-12-15 16:45:00
114,USDDKK_i,6.12784,6.12271,6.12222,6.1284,6.125310000000001,6.124443333333335,6.12401,6.1252925000000005,530,2020-12-15 17:00:00
115,USDDKK_i,6.12287,6.12372,6.12267,6.12642,6.124545,6.12427,6.1241325,6.12392,456,2020-12-15 17:15:00
116,USDDKK_i,6.12361,6.12231,6.12075,6.12604,6.123395,6.123033333333333,6.1228525,6.1231775,445,2020-12-15 17:30:00
117,USDDKK_i,6.12235,6.12257,6.11945,6.12462,6.122035,6.122213333333334,6.1223025,6.1222475,584,2020-12-15 17:45:00
118,USDDKK_i,6.12265,6.12083,6.11879,6.12472,6.121755,6.1214466666666665,6.121292499999999,6.1217475,610,2020-12-15 18:00:00
119,USDDKK_i,6.12082,6.12121,6.1189,6.1215,6.1202000000000005,6.120536666666666,6.120704999999999,6.1206075,401,2020-12-15 18:15:00
120,USDDKK_i,6.12145,6.12115,6.12088,6.12434,6.12261,6.122123333333334,6.12188,6.121955,423,2020-12-15 18:30:00
121,USDDKK_i,6.12115,6.12068,6.1202,6.12191,6.121055,6.12093,6.1208675,6.120985,296,2020-12-15 18:45:00
122,USDDKK_i,6.12066,6.12258,6.12008,6.12279,6.121435,6.121816666666667,6.1220075,6.1215275,290,2020-12-15 19:00:00
123,USDDKK_i,6.12265,6.12506,6.12211,6.12518,6.123645,6.124116666666667,6.1243525000000005,6.12375,203,2020-12-15 19:15:00
124,USDDKK_i,6.12512,6.12316,6.12267,6.12527,6.12397,6.1236999999999995,6.123564999999999,6.124054999999999,198,2020-12-15 19:30:00
125,USDDKK_i,6.1231,6.11877,6.11854,6.1231,6.12082,6.120136666666667,6.119795,6.120877500000001,337,2020-12-15 19:45:00
126,USDDKK_i,6.11891,6.11738,6.11513,6.12016,6.1176449999999996,6.117556666666666,6.1175125,6.117895,357,2020-12-15 20:00:00
127,USDDKK_i,6.11738,6.11864,6.11478,6.11904,6.11691,6.117486666666667,6.117775,6.11746,350,2020-12-15 20:15:00
128,USDDKK_i,6.11858,6.12016,6.118,6.12053,6.119265,6.119563333333335,6.1197125,6.119317500000001,295,2020-12-15 20:30:00
129,USDDKK_i,6.12016,6.12336,6.11998,6.12352,6.1217500000000005,6.1222866666666675,6.122555,6.121755,186,2020-12-15 20:45:00
130,USDDKK_i,6.12364,6.12285,6.12276,6.12478,6.12377,6.1234633333333335,6.12331,6.1235075000000005,211,2020-12-15 21:00:00
131,USDDKK_i,6.12281,6.12064,6.12064,6.12412,6.12238,6.1218,6.121510000000001,6.122052500000001,291,2020-12-15 21:15:00
132,USDDKK_i,6.12064,6.12065,6.12055,6.12346,6.122005,6.121553333333334,6.1213275000000005,6.121325000000001,204,2020-12-15 21:30:00
133,USDDKK_i,6.12054,6.12066,6.11894,6.12145,6.120195000000001,6.120350000000001,6.120427500000001,6.120397500000001,270,2020-12-15 21:45:00
134,USDDKK_i,6.12087,6.12179,6.12065,6.12215,6.1214,6.12153,6.121595,6.121365,236,2020-12-15 22:00:00
135,USDDKK_i,6.1217,6.12113,6.12064,6.12228,6.12146,6.12135,6.121295,6.1214375,225,2020-12-15 22:15:00
136,USDDKK_i,6.12113,6.12005,6.11947,6.12135,6.12041,6.12029,6.120229999999999,6.1205,188,2020-12-15 22:30:00
137,USDDKK_i,6.12002,6.11897,6.11897,6.12107,6.12002,6.11967,6.119495000000001,6.1197575,197,2020-12-15 22:45:00
138,USDDKK_i,6.11891,6.11907,6.11776,6.11975,6.118755,6.118860000000001,6.1189125,6.1188725,192,2020-12-15 23:00:00
139,USDDKK_i,6.11913,6.11964,6.11838,6.12,6.11919,6.11934,6.119415,6.1192875,104,2020-12-15 23:15:00
140,USDDKK_i,6.11964,6.1202,6.11885,6.12069,6.11977,6.119913333333333,6.119985,6.119845,134,2020-12-15 23:30:00
141,USDDKK_i,6.12022,6.12022,6.12022,6.12022,6.12022,6.12022,6.12022,6.12022,1,2020-12-15 23:45:00
142,USDDKK_i,6.12022,6.12188,6.12022,6.12188,6.12105,6.1213266666666675,6.121465000000001,6.12105,17,2020-12-16 00:15:00
143,USDDKK_i,6.12188,6.12274,6.12188,6.12336,6.1226199999999995,6.12266,6.12268,6.122465,39,2020-12-16 00:30:00
144,USDDKK_i,6.12274,6.12284,6.12274,6.1234,6.12307,6.1229933333333335,6.122955,6.12293,20,2020-12-16 00:45:00
145,USDDKK_i,6.1223,6.12181,6.12099,6.12244,6.121715,6.121746666666667,6.1217625,6.121885,126,2020-12-16 01:00:00
146,USDDKK_i,6.12185,6.12211,6.12169,6.12283,6.122260000000001,6.12221,6.122185,6.122120000000001,84,2020-12-16 01:15:00
147,USDDKK_i,6.12219,6.12173,6.12139,6.12319,6.12229,6.122103333333333,6.1220099999999995,6.122125,85,2020-12-16 01:30:00
148,USDDKK_i,6.12169,6.12171,6.12151,6.12217,6.12184,6.121796666666666,6.1217749999999995,6.12177,71,2020-12-16 01:45:00
149,USDDKK_i,6.12176,6.12264,6.12175,6.12367,6.12271,6.122686666666667,6.122675,6.122455,126,2020-12-16 02:00:00
150,USDDKK_i,6.12264,6.12306,6.12264,6.1236,6.12312,6.1231,6.1230899999999995,6.122985,91,2020-12-16 02:15:00
151,USDDKK_i,6.12314,6.12343,6.12302,6.12396,6.12349,6.12347,6.12346,6.1233875,123,2020-12-16 02:30:00
152,USDDKK_i,6.12338,6.12387,6.1227,6.12633,6.124515000000001,6.124300000000001,6.1241925,6.124070000000001,243,2020-12-16 02:45:00
153,USDDKK_i,6.12387,6.12457,6.12243,6.12535,6.123889999999999,6.124116666666666,6.124229999999999,6.124054999999999,185,2020-12-16 03:00:00
154,USDDKK_i,6.12457,6.12283,6.12222,6.12462,6.12342,6.123223333333333,6.123125,6.1235599999999994,171,2020-12-16 03:15:00
155,USDDKK_i,6.12273,6.12302,6.12152,6.12372,6.1226199999999995,6.122753333333333,6.12282,6.1227475,207,2020-12-16 03:30:00
156,USDDKK_i,6.1229,6.1237,6.12248,6.12401,6.123245000000001,6.123396666666667,6.1234725,6.123272500000001,164,2020-12-16 03:45:00
157,USDDKK_i,6.12366,6.12268,6.1218,6.12369,6.122745,6.122723333333333,6.1227125,6.1229575,170,2020-12-16 04:00:00
158,USDDKK_i,6.12269,6.12266,6.12206,6.12291,6.122485,6.122543333333333,6.1225724999999995,6.122579999999999,121,2020-12-16 04:15:00
159,USDDKK_i,6.12266,6.12191,6.12164,6.12275,6.122195,6.1221,6.1220525,6.12224,144,2020-12-16 04:30:00
160,USDDKK_i,6.12191,6.12113,6.1206,6.12193,6.121264999999999,6.12122,6.1211975,6.1213925,156,2020-12-16 04:45:00
161,USDDKK_i,6.12109,6.12066,6.12024,6.12138,6.1208100000000005,6.120760000000001,6.120735000000001,6.1208425,142,2020-12-16 05:00:00
162,USDDKK_i,6.12062,6.1187,6.11853,6.12062,6.119574999999999,6.119283333333333,6.1191375,6.1196174999999995,139,2020-12-16 05:15:00
163,USDDKK_i,6.11875,6.11792,6.1178,6.11886,6.11833,6.118193333333333,6.118124999999999,6.118332499999999,160,2020-12-16 05:30:00
164,USDDKK_i,6.11798,6.1183,6.11734,6.11877,6.118055,6.1181366666666674,6.1181775,6.1180975,181,2020-12-16 05:45:00
165,USDDKK_i,6.11837,6.11923,6.11774,6.11997,6.118855,6.1189800000000005,6.119042500000001,6.1188275,152,2020-12-16 06:00:00
166,USDDKK_i,6.11923,6.11827,6.11789,6.11931,6.1186,6.11849,6.118435,6.118675,110,2020-12-16 06:15:00
167,USDDKK_i,6.1183,6.11807,6.11806,6.11864,6.1183499999999995,6.1182566666666665,6.1182099999999995,6.1182675,120,2020-12-16 06:30:00
168,USDDKK_i,6.11812,6.11681,6.11674,6.11812,6.117430000000001,6.117223333333334,6.117120000000001,6.117447500000001,122,2020-12-16 06:45:00
169,USDDKK_i,6.11681,6.11799,6.11661,6.1186,6.117604999999999,6.117733333333333,6.117797499999999,6.1175025,201,2020-12-16 07:00:00
170,USDDKK_i,6.1181,6.11801,6.11747,6.11869,6.11808,6.118056666666667,6.118045,6.1180675,151,2020-12-16 07:15:00
171,USDDKK_i,6.11801,6.11891,6.1171,6.11902,6.11806,6.118343333333333,6.118485,6.118259999999999,156,2020-12-16 07:30:00
172,USDDKK_i,6.11888,6.11798,6.11795,6.11909,6.11852,6.11834,6.11825,6.118475,165,2020-12-16 07:45:00
173,USDDKK_i,6.11809,6.11934,6.11656,6.11934,6.11795,6.118413333333334,6.118645000000001,6.1183325,221,2020-12-16 08:00:00
174,USDDKK_i,6.1193,6.12,6.1166,6.12053,6.118565,6.119043333333334,6.119282500000001,6.1191075,480,2020-12-16 08:15:00
175,USDDKK_i,6.12001,6.11959,6.11841,6.12001,6.11921,6.119336666666666,6.1194,6.119505,189,2020-12-16 08:30:00
176,USDDKK_i,6.11953,6.11794,6.11792,6.11982,6.118869999999999,6.1185599999999996,6.118405,6.1188025,149,2020-12-16 08:45:00
177,USDDKK_i,6.11793,6.11448,6.11182,6.11912,6.11547,6.11514,6.114975,6.1158375000000005,411,2020-12-16 09:00:00
178,USDDKK_i,6.11455,6.11629,6.11401,6.11659,6.1153,6.11563,6.115795,6.115360000000001,375,2020-12-16 09:15:00
179,USDDKK_i,6.11611,6.11621,6.1146,6.11676,6.11568,6.115856666666667,6.115945,6.11592,271,2020-12-16 09:30:00
180,USDDKK_i,6.11618,6.12217,6.11438,6.12267,6.118525,6.11974,6.1203475,6.11885,404,2020-12-16 09:45:00
181,USDDKK_i,6.12241,6.11684,6.11661,6.12327,6.11994,6.118906666666667,6.11839,6.1197824999999995,558,2020-12-16 10:00:00
182,USDDKK_i,6.11447,6.11477,6.11107,6.11793,6.1145,6.11459,6.114635,6.11456,603,2020-12-16 10:15:00
183,USDDKK_i,6.11142,6.09986,6.09583,6.11142,6.103625,6.1023700000000005,6.1017425,6.1046325,786,2020-12-16 10:30:00
184,USDDKK_i,6.09988,6.09401,6.0928,6.10032,6.09656,6.09571,6.0952850000000005,6.0967525,614,2020-12-16 10:45:00
185,USDDKK_i,6.09401,6.09659,6.09388,6.09874,6.096310000000001,6.096403333333334,6.09645,6.095805,522,2020-12-16 11:00:00
186,USDDKK_i,6.0967,6.09681,6.09564,6.09838,6.09701,6.096943333333333,6.096909999999999,6.0968824999999995,420,2020-12-16 11:15:00
187,USDDKK_i,6.09687,6.10102,6.09613,6.10121,6.09867,6.099453333333334,6.099845,6.0988075,480,2020-12-16 11:30:00
188,USDDKK_i,6.10093,6.09489,6.09459,6.10166,6.098125,6.0970466666666665,6.0965074999999995,6.098017499999999,447,2020-12-16 11:45:00
189,USDDKK_i,6.09548,6.09949,6.09529,6.09993,6.0976099999999995,6.098236666666666,6.0985499999999995,6.097547499999999,412,2020-12-16 12:00:00
190,USDDKK_i,6.09947,6.09841,6.09807,6.10101,6.099539999999999,6.099163333333333,6.098975,6.09924,328,2020-12-16 12:15:00
191,USDDKK_i,6.09851,6.09664,6.09621,6.0986,6.097405,6.09715,6.0970225000000005,6.0974900000000005,360,2020-12-16 12:30:00
192,USDDKK_i,6.09685,6.10013,6.0953,6.10039,6.0978449999999995,6.098606666666666,6.0989875,6.0981675,371,2020-12-16 12:45:00
193,USDDKK_i,6.10013,6.10265,6.10008,6.1053,6.10269,6.1026766666666665,6.10267,6.10204,448,2020-12-16 13:00:00
194,USDDKK_i,6.10248,6.10156,6.09969,6.103,6.101345,6.101416666666666,6.1014525,6.1016825,406,2020-12-16 13:15:00
