,NQ100_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
5804,NQ100_m_i,12454.1,12463.3,12453.1,12464.6,12458.85,12460.333333333334,12461.075,12458.775,581,2020-12-15 07:45:00
5805,NQ100_m_i,12463.1,12464.1,12460.2,12469.0,12464.6,12464.433333333334,12464.35,12464.1,552,2020-12-15 08:00:00
5806,NQ100_m_i,12463.8,12460.3,12458.5,12466.6,12462.55,12461.799999999997,12461.425,12462.3,522,2020-12-15 08:15:00
5807,NQ100_m_i,12460.3,12458.6,12457.3,12464.3,12460.8,12460.066666666666,12459.699999999999,12460.125,425,2020-12-15 08:30:00
5808,NQ100_m_i,12458.6,12459.8,12451.7,12460.3,12456.0,12457.266666666668,12457.900000000001,12457.6,495,2020-12-15 08:45:00
5809,NQ100_m_i,12460.1,12461.3,12458.5,12463.7,12461.1,12461.166666666666,12461.2,12460.9,346,2020-12-15 09:00:00
5810,NQ100_m_i,12461.3,12462.5,12454.3,12464.0,12459.15,12460.266666666668,12460.825,12460.525000000001,471,2020-12-15 09:15:00
5811,NQ100_m_i,12462.8,12463.2,12460.1,12468.6,12464.35,12463.966666666667,12463.775000000001,12463.675,465,2020-12-15 09:30:00
5812,NQ100_m_i,12462.8,12450.1,12449.3,12463.8,12456.55,12454.4,12453.324999999999,12456.5,498,2020-12-15 09:45:00
5813,NQ100_m_i,12449.8,12459.0,12443.7,12460.8,12452.25,12454.5,12455.625,12453.325,868,2020-12-15 10:00:00
5814,NQ100_m_i,12459.3,12462.6,12458.2,12463.1,12460.650000000001,12461.300000000001,12461.625,12460.8,438,2020-12-15 10:15:00
5815,NQ100_m_i,12462.3,12466.8,12460.7,12469.6,12465.150000000001,12465.700000000003,12465.975000000002,12464.850000000002,537,2020-12-15 10:30:00
5816,NQ100_m_i,12466.8,12473.8,12465.6,12479.5,12472.55,12472.966666666665,12473.175,12471.425,641,2020-12-15 10:45:00
5817,NQ100_m_i,12474.2,12475.3,12466.7,12476.7,12471.7,12472.9,12473.5,12473.224999999999,572,2020-12-15 11:00:00
5818,NQ100_m_i,12475.3,12471.6,12469.3,12483.1,12476.2,12474.666666666666,12473.9,12474.825,642,2020-12-15 11:15:00
5819,NQ100_m_i,12472.5,12471.5,12463.2,12474.2,12468.7,12469.633333333333,12470.1,12470.35,690,2020-12-15 11:30:00
5820,NQ100_m_i,12471.5,12478.0,12468.7,12480.2,12474.45,12475.633333333333,12476.225,12474.6,578,2020-12-15 11:45:00
5821,NQ100_m_i,12478.0,12479.0,12472.7,12485.7,12479.2,12479.133333333333,12479.1,12478.85,707,2020-12-15 12:00:00
5822,NQ100_m_i,12479.0,12488.3,12477.0,12489.3,12483.15,12484.866666666667,12485.724999999999,12483.4,645,2020-12-15 12:15:00
5823,NQ100_m_i,12488.3,12497.5,12488.2,12500.8,12494.5,12495.5,12496.0,12493.7,600,2020-12-15 12:30:00
5824,NQ100_m_i,12497.6,12492.1,12489.5,12498.0,12493.75,12493.199999999999,12492.925,12494.3,554,2020-12-15 12:45:00
5825,NQ100_m_i,12492.1,12510.5,12487.6,12518.8,12503.2,12505.633333333333,12506.85,12502.25,1039,2020-12-15 13:00:00
5826,NQ100_m_i,12510.5,12514.0,12506.5,12514.9,12510.7,12511.800000000001,12512.35,12511.475,678,2020-12-15 13:15:00
5827,NQ100_m_i,12514.3,12512.1,12509.8,12520.6,12515.2,12514.166666666666,12513.65,12514.2,733,2020-12-15 13:30:00
5828,NQ100_m_i,12512.1,12521.9,12511.4,12523.2,12517.3,12518.833333333334,12519.6,12517.15,699,2020-12-15 13:45:00
5829,NQ100_m_i,12521.5,12529.3,12520.6,12531.4,12526.0,12527.1,12527.650000000001,12525.7,613,2020-12-15 14:00:00
5830,NQ100_m_i,12529.3,12529.0,12525.9,12531.4,12528.65,12528.766666666668,12528.825,12528.900000000001,475,2020-12-15 14:15:00
5831,NQ100_m_i,12529.5,12528.4,12528.0,12533.6,12530.8,12530.0,12529.6,12529.875,525,2020-12-15 14:30:00
5832,NQ100_m_i,12528.3,12528.8,12528.1,12536.8,12532.45,12531.233333333332,12530.625,12530.5,543,2020-12-15 14:45:00
5833,NQ100_m_i,12529.0,12525.0,12524.9,12530.7,12527.8,12526.866666666667,12526.4,12527.4,376,2020-12-15 15:00:00
5834,NQ100_m_i,12524.9,12523.3,12521.5,12527.1,12524.3,12523.966666666665,12523.8,12524.199999999999,493,2020-12-15 15:15:00
5835,NQ100_m_i,12523.2,12523.5,12522.8,12528.3,12525.55,12524.866666666667,12524.525,12524.45,393,2020-12-15 15:30:00
5836,NQ100_m_i,12523.4,12523.4,12519.3,12526.1,12522.7,12522.933333333334,12523.050000000001,12523.050000000001,456,2020-12-15 15:45:00
5837,NQ100_m_i,12523.5,12521.4,12521.1,12527.3,12524.2,12523.266666666668,12522.800000000001,12523.325,460,2020-12-15 16:00:00
5838,NQ100_m_i,12521.5,12522.0,12521.5,12526.6,12524.05,12523.366666666667,12523.025,12522.9,399,2020-12-15 16:15:00
5839,NQ100_m_i,12522.1,12517.2,12514.9,12524.6,12519.75,12518.9,12518.474999999999,12519.699999999999,499,2020-12-15 16:30:00
5840,NQ100_m_i,12517.1,12518.3,12515.5,12524.2,12519.85,12519.333333333334,12519.075,12518.775,543,2020-12-15 16:45:00
5841,NQ100_m_i,12518.5,12548.3,12518.5,12549.3,12533.9,12538.699999999999,12541.099999999999,12533.65,825,2020-12-15 17:00:00
5842,NQ100_m_i,12548.2,12547.5,12544.0,12550.4,12547.2,12547.300000000001,12547.35,12547.525000000001,559,2020-12-15 17:15:00
5843,NQ100_m_i,12547.7,12545.7,12544.0,12550.3,12547.15,12546.666666666666,12546.425,12546.925,394,2020-12-15 17:30:00
5844,NQ100_m_i,12545.7,12550.7,12545.7,12552.7,12549.2,12549.700000000003,12549.95,12548.7,538,2020-12-15 17:45:00
5845,NQ100_m_i,12551.3,12551.5,12547.6,12553.9,12550.75,12551.0,12551.125,12551.075,528,2020-12-15 18:00:00
5846,NQ100_m_i,12552.1,12555.6,12549.2,12559.3,12554.25,12554.699999999999,12554.925,12554.05,532,2020-12-15 18:15:00
5847,NQ100_m_i,12555.7,12563.6,12553.3,12565.8,12559.55,12560.9,12561.574999999999,12559.599999999999,558,2020-12-15 18:30:00
5848,NQ100_m_i,12563.5,12568.1,12560.0,12569.6,12564.8,12565.9,12566.449999999999,12565.3,576,2020-12-15 18:45:00
5849,NQ100_m_i,12567.9,12569.1,12564.2,12571.1,12567.650000000001,12568.133333333333,12568.375,12568.075,610,2020-12-15 19:00:00
5850,NQ100_m_i,12569.1,12573.1,12566.0,12577.1,12571.55,12572.066666666666,12572.324999999999,12571.324999999999,621,2020-12-15 19:15:00
5851,NQ100_m_i,12572.3,12564.8,12550.3,12592.8,12571.55,12569.299999999997,12568.175,12570.05,4060,2020-12-15 19:30:00
5852,NQ100_m_i,12564.7,12573.9,12556.8,12591.3,12574.05,12574.0,12573.975,12571.675,2522,2020-12-15 19:45:00
5853,NQ100_m_i,12573.9,12564.4,12555.1,12586.6,12570.85,12568.699999999999,12567.625,12570.0,2486,2020-12-15 20:00:00
5854,NQ100_m_i,12564.4,12560.4,12552.4,12578.9,12565.65,12563.9,12563.025,12564.025,1941,2020-12-15 20:15:00
5855,NQ100_m_i,12560.9,12547.8,12534.7,12574.4,12554.55,12552.299999999997,12551.175,12554.449999999999,1909,2020-12-15 20:30:00
5856,NQ100_m_i,12549.8,12537.2,12531.8,12555.7,12543.75,12541.566666666666,12540.474999999999,12543.625,1721,2020-12-15 20:45:00
5857,NQ100_m_i,12536.8,12508.0,12480.2,12536.8,12508.5,12508.333333333334,12508.25,12515.45,2223,2020-12-15 21:00:00
5858,NQ100_m_i,12507.2,12502.0,12490.2,12516.2,12503.2,12502.800000000001,12502.6,12503.900000000001,2059,2020-12-15 21:15:00
5859,NQ100_m_i,12501.2,12517.3,12496.7,12526.6,12511.650000000001,12513.533333333335,12514.475000000002,12510.45,1346,2020-12-15 21:30:00
5860,NQ100_m_i,12517.2,12511.8,12490.2,12517.2,12503.7,12506.4,12507.75,12509.099999999999,1684,2020-12-15 21:45:00
5861,NQ100_m_i,12511.4,12525.0,12509.8,12530.0,12519.9,12521.6,12522.45,12519.050000000001,1144,2020-12-15 22:00:00
5862,NQ100_m_i,12524.8,12535.5,12520.3,12537.0,12528.65,12530.933333333334,12532.075,12529.400000000001,952,2020-12-15 22:15:00
5863,NQ100_m_i,12535.9,12537.8,12527.4,12543.9,12535.65,12536.366666666667,12536.724999999999,12536.25,1075,2020-12-15 22:30:00
5864,NQ100_m_i,12538.2,12543.9,12533.9,12547.2,12540.55,12541.666666666666,12542.225,12540.8,1016,2020-12-15 22:45:00
5865,NQ100_m_i,12543.9,12555.2,12540.4,12559.6,12550.0,12551.733333333332,12552.599999999999,12549.775,1033,2020-12-15 23:00:00
5866,NQ100_m_i,12555.2,12554.3,12550.0,12559.2,12554.6,12554.5,12554.45,12554.675,991,2020-12-15 23:15:00
5867,NQ100_m_i,12554.2,12559.2,12554.2,12566.3,12560.25,12559.9,12559.724999999999,12558.474999999999,1035,2020-12-15 23:30:00
5868,NQ100_m_i,12558.8,12565.4,12555.8,12568.2,12562.0,12563.133333333333,12563.7,12562.05,981,2020-12-15 23:45:00
5869,NQ100_m_i,12565.0,12576.1,12552.0,12578.1,12565.05,12568.733333333332,12570.574999999999,12567.8,1295,2020-12-16 00:00:00
5870,NQ100_m_i,12576.4,12570.4,12569.0,12581.1,12575.05,12573.5,12572.725,12574.225,1110,2020-12-16 00:15:00
5871,NQ100_m_i,12570.6,12584.3,12570.4,12585.4,12577.9,12580.033333333333,12581.099999999999,12577.675,1007,2020-12-16 00:30:00
5872,NQ100_m_i,12584.0,12589.4,12581.3,12590.0,12585.65,12586.9,12587.525,12586.175,804,2020-12-16 00:45:00
5873,NQ100_m_i,12589.0,12594.0,12583.4,12602.2,12592.8,12593.199999999999,12593.4,12592.15,1383,2020-12-16 01:00:00
5874,NQ100_m_i,12594.0,12600.6,12590.1,12609.1,12599.6,12599.933333333334,12600.1,12598.45,1129,2020-12-16 01:15:00
5875,NQ100_m_i,12600.1,12598.8,12587.1,12600.6,12593.85,12595.5,12596.325,12596.65,1145,2020-12-16 01:30:00
5876,NQ100_m_i,12598.9,12611.8,12589.1,12612.1,12600.6,12604.333333333334,12606.2,12602.975,1075,2020-12-16 01:45:00
5877,NQ100_m_i,12607.3,12603.6,12603.5,12608.1,12605.8,12605.066666666666,12604.699999999999,12605.625,409,2020-12-16 04:30:00
5878,NQ100_m_i,12603.6,12608.6,12603.3,12609.6,12606.45,12607.166666666666,12607.525,12606.275,448,2020-12-16 04:45:00
5879,NQ100_m_i,12608.5,12602.2,12600.8,12611.5,12606.15,12604.833333333334,12604.175,12605.75,543,2020-12-16 05:00:00
5880,NQ100_m_i,12602.1,12599.8,12598.0,12604.0,12601.0,12600.6,12600.400000000001,12600.975,398,2020-12-16 05:15:00
5881,NQ100_m_i,12600.1,12603.3,12598.3,12606.5,12602.4,12602.699999999999,12602.849999999999,12602.05,366,2020-12-16 05:30:00
5882,NQ100_m_i,12603.3,12606.3,12594.7,12607.7,12601.2,12602.9,12603.75,12603.0,592,2020-12-16 05:45:00
5883,NQ100_m_i,12606.3,12603.2,12599.8,12606.8,12603.3,12603.266666666668,12603.25,12604.025000000001,459,2020-12-16 06:00:00
5884,NQ100_m_i,12603.2,12604.7,12600.8,12607.5,12604.15,12604.333333333334,12604.425,12604.05,374,2020-12-16 06:15:00
5885,NQ100_m_i,12604.7,12604.3,12599.0,12607.3,12603.15,12603.533333333333,12603.724999999999,12603.825,452,2020-12-16 06:30:00
5886,NQ100_m_i,12604.3,12604.0,12601.3,12606.8,12604.05,12604.033333333333,12604.025,12604.099999999999,350,2020-12-16 06:45:00
5887,NQ100_m_i,12604.3,12614.3,12603.1,12614.8,12608.95,12610.733333333332,12611.625,12609.125,467,2020-12-16 07:00:00
5888,NQ100_m_i,12614.1,12619.7,12613.0,12621.7,12617.35,12618.133333333333,12618.525000000001,12617.125,379,2020-12-16 07:15:00
5889,NQ100_m_i,12619.7,12626.8,12617.2,12627.1,12622.150000000001,12623.700000000003,12624.475000000002,12622.7,389,2020-12-16 07:30:00
5890,NQ100_m_i,12626.8,12633.1,12626.8,12634.6,12630.7,12631.5,12631.9,12630.325,397,2020-12-16 07:45:00
5891,NQ100_m_i,12633.1,12633.7,12633.1,12639.3,12636.2,12635.366666666669,12634.95,12634.800000000001,434,2020-12-16 08:00:00
5892,NQ100_m_i,12633.7,12629.6,12628.3,12634.0,12631.15,12630.633333333333,12630.375,12631.400000000001,323,2020-12-16 08:15:00
5893,NQ100_m_i,12629.6,12624.6,12623.7,12629.6,12626.650000000001,12625.966666666667,12625.625,12626.875,289,2020-12-16 08:30:00
5894,NQ100_m_i,12624.6,12623.8,12623.0,12627.7,12625.35,12624.833333333334,12624.575,12624.775,232,2020-12-16 08:45:00
5895,NQ100_m_i,12623.2,12623.1,12620.7,12624.0,12622.35,12622.6,12622.725,12622.75,269,2020-12-16 09:00:00
5896,NQ100_m_i,12623.1,12623.3,12620.0,12623.8,12621.9,12622.366666666667,12622.599999999999,12622.55,227,2020-12-16 09:15:00
5897,NQ100_m_i,12623.3,12625.8,12623.2,12626.3,12624.75,12625.1,12625.275000000001,12624.650000000001,245,2020-12-16 09:30:00
5898,NQ100_m_i,12625.8,12624.3,12621.1,12626.5,12623.8,12623.966666666665,12624.05,12624.425,254,2020-12-16 09:45:00
5899,NQ100_m_i,12624.3,12620.8,12616.3,12624.7,12620.5,12620.6,12620.650000000001,12621.525000000001,440,2020-12-16 10:00:00
5900,NQ100_m_i,12620.8,12623.6,12620.0,12625.6,12622.8,12623.066666666666,12623.199999999999,12622.5,273,2020-12-16 10:15:00
5901,NQ100_m_i,12623.7,12627.7,12622.6,12628.8,12625.7,12626.366666666669,12626.7,12625.7,394,2020-12-16 10:30:00
5902,NQ100_m_i,12628.1,12629.8,12627.1,12630.1,12628.6,12629.0,12629.2,12628.775,268,2020-12-16 10:45:00
5903,NQ100_m_i,12629.8,12625.0,12624.5,12632.8,12628.65,12627.433333333334,12626.825,12628.025000000001,470,2020-12-16 11:00:00
5904,NQ100_m_i,12625.2,12625.8,12624.2,12628.8,12626.5,12626.266666666668,12626.150000000001,12626.0,245,2020-12-16 11:15:00
5905,NQ100_m_i,12625.8,12634.5,12625.7,12634.5,12630.1,12631.566666666666,12632.3,12630.125,310,2020-12-16 11:30:00
5906,NQ100_m_i,12634.5,12630.8,12630.2,12636.1,12633.150000000001,12632.366666666669,12631.975000000002,12632.900000000001,277,2020-12-16 11:45:00
5907,NQ100_m_i,12631.3,12633.2,12629.5,12636.0,12632.75,12632.9,12632.974999999999,12632.5,374,2020-12-16 12:00:00
5908,NQ100_m_i,12633.6,12629.1,12626.5,12634.0,12630.25,12629.866666666667,12629.675,12630.8,370,2020-12-16 12:15:00
5909,NQ100_m_i,12630.0,12632.3,12628.0,12634.8,12631.4,12631.699999999999,12631.849999999999,12631.275,409,2020-12-16 12:30:00
5910,NQ100_m_i,12632.3,12625.8,12624.6,12632.3,12628.45,12627.566666666666,12627.125,12628.75,363,2020-12-16 12:45:00
5911,NQ100_m_i,12626.0,12633.4,12623.8,12634.8,12629.3,12630.666666666666,12631.35,12629.5,845,2020-12-16 13:00:00
5912,NQ100_m_i,12636.0,12652.8,12636.0,12654.3,12645.15,12647.699999999999,12648.974999999999,12644.775,676,2020-12-16 13:15:00
5913,NQ100_m_i,12658.3,12653.5,12651.8,12662.0,12656.9,12655.766666666668,12655.2,12656.400000000001,606,2020-12-16 13:30:00
5914,NQ100_m_i,12653.2,12655.6,12652.9,12661.6,12657.25,12656.699999999999,12656.425,12655.825,597,2020-12-16 13:45:00
5915,NQ100_m_i,12655.7,12657.6,12648.9,12658.1,12653.5,12654.866666666667,12655.55,12655.075,542,2020-12-16 14:00:00
5916,NQ100_m_i,12657.3,12654.9,12653.0,12658.6,12655.8,12655.5,12655.35,12655.95,483,2020-12-16 14:15:00
5917,NQ100_m_i,12654.9,12653.2,12650.2,12656.6,12653.400000000001,12653.333333333334,12653.3,12653.725,508,2020-12-16 14:30:00
5918,NQ100_m_i,12653.2,12652.2,12649.5,12655.5,12652.5,12652.4,12652.349999999999,12652.599999999999,457,2020-12-16 14:45:00
5919,NQ100_m_i,12651.9,12650.8,12647.4,12652.1,12649.75,12650.1,12650.275000000001,12650.550000000001,434,2020-12-16 15:00:00
5920,NQ100_m_i,12650.9,12654.8,12646.9,12656.6,12651.75,12652.766666666668,12653.275000000001,12652.300000000001,439,2020-12-16 15:15:00
5921,NQ100_m_i,12654.5,12650.0,12644.9,12654.9,12649.9,12649.933333333334,12649.95,12651.075,415,2020-12-16 15:30:00
5922,NQ100_m_i,12650.1,12651.5,12647.8,12653.3,12650.55,12650.866666666667,12651.025,12650.675,409,2020-12-16 15:45:00
5923,NQ100_m_i,12651.4,12647.8,12647.2,12651.4,12649.3,12648.799999999997,12648.55,12649.449999999999,339,2020-12-16 16:00:00
5924,NQ100_m_i,12647.8,12639.3,12636.7,12650.3,12643.5,12642.1,12641.400000000001,12643.525000000001,553,2020-12-16 16:15:00
5925,NQ100_m_i,12640.1,12637.2,12634.4,12641.7,12638.05,12637.766666666668,12637.625,12638.35,484,2020-12-16 16:30:00
5926,NQ100_m_i,12637.2,12640.9,12635.0,12641.0,12638.0,12638.966666666667,12639.45,12638.525000000001,343,2020-12-16 16:45:00
5927,NQ100_m_i,12640.6,12634.3,12631.7,12640.8,12636.25,12635.6,12635.275000000001,12636.85,549,2020-12-16 17:00:00
5928,NQ100_m_i,12634.3,12634.4,12628.0,12636.4,12632.2,12632.933333333334,12633.300000000001,12633.275000000001,543,2020-12-16 17:15:00
5929,NQ100_m_i,12634.0,12636.9,12631.9,12637.4,12634.65,12635.4,12635.775,12635.05,446,2020-12-16 17:30:00
5930,NQ100_m_i,12637.0,12631.3,12629.4,12639.3,12634.349999999999,12633.333333333334,12632.825,12634.25,468,2020-12-16 17:45:00
5931,NQ100_m_i,12631.9,12640.1,12624.5,12643.9,12634.2,12636.166666666666,12637.15,12635.1,811,2020-12-16 18:00:00
5932,NQ100_m_i,12640.5,12627.5,12625.3,12643.8,12634.55,12632.199999999999,12631.025,12634.275,875,2020-12-16 18:15:00
5933,NQ100_m_i,12621.7,12640.5,12614.7,12640.8,12627.75,12632.0,12634.125,12629.425,894,2020-12-16 18:30:00
5934,NQ100_m_i,12640.5,12639.6,12635.8,12643.8,12639.8,12639.733333333332,12639.699999999999,12639.925,602,2020-12-16 18:45:00
5935,NQ100_m_i,12639.2,12626.5,12626.3,12640.2,12633.25,12631.0,12629.875,12633.05,645,2020-12-16 19:00:00
5936,NQ100_m_i,12626.7,12631.2,12623.8,12634.2,12629.0,12629.733333333332,12630.099999999999,12628.974999999999,640,2020-12-16 19:15:00
5937,NQ100_m_i,12630.8,12596.3,12585.7,12638.6,12612.150000000001,12606.866666666669,12604.225000000002,12612.850000000002,2901,2020-12-16 19:30:00
5938,NQ100_m_i,12596.8,12614.1,12589.6,12628.3,12608.95,12610.666666666666,12611.525,12607.2,1737,2020-12-16 19:45:00
5939,NQ100_m_i,12613.9,12618.7,12610.6,12637.2,12623.900000000001,12622.166666666666,12621.3,12620.1,1579,2020-12-16 20:00:00
5940,NQ100_m_i,12618.4,12625.7,12588.1,12627.3,12607.7,12613.700000000003,12616.7,12614.875000000002,1977,2020-12-16 20:15:00
5941,NQ100_m_i,12625.7,12643.4,12624.3,12646.3,12635.3,12638.0,12639.35,12634.925,1257,2020-12-16 20:30:00
5942,NQ100_m_i,12643.6,12636.2,12631.3,12647.7,12639.5,12638.4,12637.849999999999,12639.699999999999,1201,2020-12-16 20:45:00
5943,NQ100_m_i,12636.2,12649.9,12632.6,12654.2,12643.400000000001,12645.566666666668,12646.650000000001,12643.225000000002,1148,2020-12-16 21:00:00
5944,NQ100_m_i,12649.9,12646.4,12626.8,12650.1,12638.45,12641.1,12642.425000000001,12643.300000000001,1225,2020-12-16 21:15:00
5945,NQ100_m_i,12646.1,12657.7,12644.3,12661.8,12653.05,12654.6,12655.375,12652.475,940,2020-12-16 21:30:00
5946,NQ100_m_i,12657.7,12667.4,12656.2,12670.6,12663.400000000001,12664.733333333335,12665.400000000001,12662.975000000002,944,2020-12-16 21:45:00
5947,NQ100_m_i,12667.4,12666.4,12658.6,12673.1,12665.85,12666.033333333333,12666.125,12666.375,988,2020-12-16 22:00:00
5948,NQ100_m_i,12666.6,12659.3,12655.1,12672.7,12663.900000000001,12662.366666666669,12661.600000000002,12663.425000000001,831,2020-12-16 22:15:00
5949,NQ100_m_i,12659.6,12658.1,12649.8,12661.3,12655.55,12656.4,12656.824999999999,12657.199999999999,946,2020-12-16 22:30:00
5950,NQ100_m_i,12658.2,12659.2,12641.3,12662.3,12651.8,12654.266666666668,12655.5,12655.25,1055,2020-12-16 22:45:00
5951,NQ100_m_i,12659.1,12656.6,12640.3,12659.8,12650.05,12652.233333333332,12653.324999999999,12653.949999999999,891,2020-12-16 23:00:00
5952,NQ100_m_i,12656.3,12647.6,12645.7,12658.6,12652.150000000001,12650.633333333333,12649.875,12652.05,847,2020-12-16 23:15:00
5953,NQ100_m_i,12647.4,12665.4,12646.2,12666.4,12656.3,12659.333333333334,12660.85,12656.35,722,2020-12-16 23:30:00
5954,NQ100_m_i,12665.6,12658.8,12658.6,12666.9,12662.75,12661.433333333334,12660.775000000001,12662.475,816,2020-12-16 23:45:00
5955,NQ100_m_i,12666.3,12635.6,12624.3,12668.6,12646.45,12642.833333333334,12641.025,12648.7,2369,2020-12-17 00:00:00
5956,NQ100_m_i,12635.3,12643.2,12627.8,12647.8,12637.8,12639.6,12640.5,12638.525000000001,1337,2020-12-17 00:15:00
5957,NQ100_m_i,12644.3,12685.0,12643.8,12686.0,12664.9,12671.6,12674.95,12664.775000000001,993,2020-12-17 00:30:00
5958,NQ100_m_i,12685.0,12693.4,12682.6,12694.9,12688.75,12690.300000000001,12691.075,12688.975,938,2020-12-17 00:45:00
5959,NQ100_m_i,12693.1,12687.7,12682.9,12697.1,12690.0,12689.233333333332,12688.849999999999,12690.199999999999,1148,2020-12-17 01:00:00
5960,NQ100_m_i,12687.7,12703.9,12682.6,12708.1,12695.35,12698.199999999999,12699.625,12695.575,1142,2020-12-17 01:15:00
5961,NQ100_m_i,12703.9,12708.4,12702.7,12717.2,12709.95,12709.433333333334,12709.175000000001,12708.050000000001,1303,2020-12-17 01:30:00
5962,NQ100_m_i,12708.1,12684.9,12680.1,12709.9,12695.0,12691.633333333333,12689.95,12695.75,1524,2020-12-17 01:45:00
5963,NQ100_m_i,12698.1,12698.6,12694.6,12699.4,12697.0,12697.533333333333,12697.8,12697.675,284,2020-12-17 04:30:00
5964,NQ100_m_i,12698.3,12695.9,12695.6,12699.1,12697.35,12696.866666666667,12696.625,12697.224999999999,290,2020-12-17 04:45:00
5965,NQ100_m_i,12695.9,12690.7,12687.7,12697.3,12692.5,12691.9,12691.599999999999,12692.9,690,2020-12-17 05:00:00
5966,NQ100_m_i,12690.7,12692.4,12688.3,12694.2,12691.25,12691.633333333333,12691.825,12691.400000000001,371,2020-12-17 05:15:00
5967,NQ100_m_i,12692.4,12697.9,12692.3,12699.9,12696.099999999999,12696.699999999999,12697.0,12695.625,402,2020-12-17 05:30:00
5968,NQ100_m_i,12697.6,12693.6,12692.1,12697.9,12695.0,12694.533333333333,12694.3,12695.3,278,2020-12-17 05:45:00
5969,NQ100_m_i,12693.2,12693.5,12688.6,12695.1,12691.85,12692.4,12692.675,12692.599999999999,439,2020-12-17 06:00:00
5970,NQ100_m_i,12693.8,12697.6,12691.0,12699.9,12695.45,12696.166666666666,12696.525,12695.575,471,2020-12-17 06:15:00
5971,NQ100_m_i,12697.6,12692.6,12691.9,12699.4,12695.65,12694.633333333333,12694.125,12695.375,455,2020-12-17 06:30:00
5972,NQ100_m_i,12692.6,12691.8,12689.4,12693.1,12691.25,12691.433333333334,12691.525000000001,12691.725,331,2020-12-17 06:45:00
5973,NQ100_m_i,12691.9,12687.5,12685.8,12693.0,12689.4,12688.766666666668,12688.45,12689.550000000001,309,2020-12-17 07:00:00
5974,NQ100_m_i,12687.8,12687.4,12686.5,12691.8,12689.15,12688.566666666666,12688.275,12688.375,335,2020-12-17 07:15:00
5975,NQ100_m_i,12688.0,12688.9,12684.8,12690.6,12687.7,12688.1,12688.300000000001,12688.075,361,2020-12-17 07:30:00
5976,NQ100_m_i,12688.9,12695.9,12688.0,12696.8,12692.4,12693.566666666666,12694.15,12692.4,313,2020-12-17 07:45:00
5977,NQ100_m_i,12695.9,12699.4,12694.6,12700.1,12697.35,12698.033333333333,12698.375,12697.5,308,2020-12-17 08:00:00
5978,NQ100_m_i,12699.4,12706.4,12697.9,12714.3,12706.099999999999,12706.199999999999,12706.25,12704.5,496,2020-12-17 08:15:00
5979,NQ100_m_i,12706.4,12705.9,12704.8,12707.1,12705.95,12705.933333333334,12705.925000000001,12706.050000000001,265,2020-12-17 08:30:00
5980,NQ100_m_i,12706.1,12705.1,12703.3,12706.1,12704.7,12704.833333333334,12704.9,12705.15,205,2020-12-17 08:45:00
5981,NQ100_m_i,12705.3,12710.4,12704.4,12712.1,12708.25,12708.966666666667,12709.325,12708.05,281,2020-12-17 09:00:00
5982,NQ100_m_i,12710.8,12717.8,12710.3,12723.3,12716.8,12717.133333333331,12717.3,12715.55,558,2020-12-17 09:15:00
5983,NQ100_m_i,12718.0,12716.9,12713.3,12720.4,12716.849999999999,12716.866666666667,12716.875,12717.15,402,2020-12-17 09:30:00
5984,NQ100_m_i,12716.9,12718.4,12716.8,12721.6,12719.2,12718.933333333334,12718.800000000001,12718.425000000001,297,2020-12-17 09:45:00
5985,NQ100_m_i,12718.4,12716.9,12712.0,12721.9,12716.95,12716.933333333334,12716.925000000001,12717.300000000001,444,2020-12-17 10:00:00
5986,NQ100_m_i,12717.1,12718.6,12715.0,12719.1,12717.05,12717.566666666666,12717.824999999999,12717.449999999999,275,2020-12-17 10:15:00
5987,NQ100_m_i,12718.8,12722.8,12718.6,12725.4,12722.0,12722.266666666668,12722.400000000001,12721.400000000001,422,2020-12-17 10:30:00
5988,NQ100_m_i,12722.6,12724.1,12722.3,12725.9,12724.099999999999,12724.099999999999,12724.099999999999,12723.724999999999,326,2020-12-17 10:45:00
5989,NQ100_m_i,12723.8,12721.6,12721.6,12725.9,12723.75,12723.033333333333,12722.675,12723.224999999999,260,2020-12-17 11:00:00
5990,NQ100_m_i,12721.8,12723.1,12720.4,12727.5,12723.95,12723.666666666666,12723.525,12723.2,245,2020-12-17 11:15:00
5991,NQ100_m_i,12723.1,12724.3,12722.0,12725.9,12723.95,12724.066666666666,12724.125,12723.824999999999,261,2020-12-17 11:30:00
5992,NQ100_m_i,12724.3,12723.4,12722.3,12724.4,12723.349999999999,12723.366666666667,12723.375,12723.599999999999,211,2020-12-17 11:45:00
5993,NQ100_m_i,12723.4,12732.4,12722.9,12733.1,12728.0,12729.466666666667,12730.2,12727.95,377,2020-12-17 12:00:00
5994,NQ100_m_i,12732.4,12741.4,12730.5,12743.4,12736.95,12738.433333333334,12739.175000000001,12736.925000000001,522,2020-12-17 12:15:00
5995,NQ100_m_i,12741.4,12743.0,12737.8,12749.6,12743.7,12743.466666666667,12743.35,12742.95,531,2020-12-17 12:30:00
5996,NQ100_m_i,12743.1,12749.1,12738.8,12749.1,12743.95,12745.666666666666,12746.525,12745.025,467,2020-12-17 12:45:00
5997,NQ100_m_i,12748.9,12748.7,12745.0,12754.4,12749.7,12749.366666666669,12749.2,12749.250000000002,597,2020-12-17 13:00:00
