,NZDJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
76,NZDJPY_i,73.013,73.078,72.992,73.096,73.04400000000001,73.05533333333334,73.061,73.04475000000001,819,2020-12-21 17:45:00
77,NZDJPY_i,73.078,73.133,73.06,73.157,73.10849999999999,73.11666666666666,73.12074999999999,73.107,594,2020-12-21 18:00:00
78,NZDJPY_i,73.136,73.197,73.111,73.22,73.16550000000001,73.176,73.18125,73.166,553,2020-12-21 18:15:00
79,NZDJPY_i,73.197,73.255,73.185,73.287,73.236,73.24233333333333,73.24549999999999,73.231,623,2020-12-21 18:30:00
80,NZDJPY_i,73.255,73.285,73.255,73.309,73.282,73.283,73.2835,73.276,457,2020-12-21 18:45:00
81,NZDJPY_i,73.286,73.291,73.256,73.32,73.288,73.289,73.2895,73.28825,558,2020-12-21 19:00:00
82,NZDJPY_i,73.291,73.321,73.281,73.339,73.31,73.31366666666666,73.3155,73.30799999999999,459,2020-12-21 19:15:00
83,NZDJPY_i,73.321,73.324,73.32,73.368,73.344,73.33733333333333,73.334,73.33324999999999,374,2020-12-21 19:30:00
84,NZDJPY_i,73.322,73.32,73.302,73.369,73.3355,73.33033333333333,73.32775,73.32825,447,2020-12-21 19:45:00
85,NZDJPY_i,73.309,73.328,73.299,73.332,73.3155,73.31966666666666,73.32175000000001,73.31700000000001,398,2020-12-21 20:00:00
86,NZDJPY_i,73.333,73.341,73.324,73.354,73.339,73.33966666666667,73.34,73.338,328,2020-12-21 20:15:00
87,NZDJPY_i,73.341,73.376,73.336,73.387,73.3615,73.36633333333334,73.36875,73.36,383,2020-12-21 20:30:00
88,NZDJPY_i,73.375,73.397,73.358,73.419,73.3885,73.39133333333332,73.39274999999999,73.38725,330,2020-12-21 20:45:00
89,NZDJPY_i,73.396,73.416,73.372,73.439,73.40549999999999,73.40899999999999,73.41075,73.40575,479,2020-12-21 21:00:00
90,NZDJPY_i,73.416,73.423,73.389,73.433,73.411,73.415,73.417,73.41525,490,2020-12-21 21:15:00
91,NZDJPY_i,73.422,73.412,73.405,73.455,73.43,73.424,73.421,73.4235,414,2020-12-21 21:30:00
92,NZDJPY_i,73.414,73.458,73.414,73.482,73.44800000000001,73.45133333333334,73.453,73.44200000000001,369,2020-12-21 21:45:00
93,NZDJPY_i,73.456,73.438,73.43,73.466,73.44800000000001,73.44466666666666,73.443,73.4475,317,2020-12-21 22:00:00
94,NZDJPY_i,73.438,73.425,73.423,73.445,73.434,73.431,73.4295,73.43275,225,2020-12-21 22:15:00
95,NZDJPY_i,73.425,73.374,73.348,73.433,73.3905,73.385,73.38225,73.395,363,2020-12-21 22:30:00
96,NZDJPY_i,73.375,73.341,73.328,73.398,73.363,73.35566666666666,73.352,73.3605,474,2020-12-21 22:45:00
97,NZDJPY_i,73.34,73.324,73.322,73.367,73.34450000000001,73.33766666666668,73.33425000000001,73.33825000000002,312,2020-12-21 23:00:00
98,NZDJPY_i,73.324,73.328,73.312,73.332,73.322,73.324,73.325,73.324,169,2020-12-21 23:15:00
99,NZDJPY_i,73.328,73.31,73.31,73.332,73.321,73.31733333333334,73.3155,73.32,122,2020-12-21 23:30:00
100,NZDJPY_i,73.31,73.325,73.283,73.378,73.3305,73.32866666666666,73.32775,73.324,631,2020-12-21 23:45:00
101,NZDJPY_i,73.328,73.436,73.285,73.44,73.3625,73.387,73.39925,73.37225000000001,205,2020-12-22 00:00:00
102,NZDJPY_i,73.419,73.366,73.357,73.423,73.39,73.382,73.378,73.39125,112,2020-12-22 00:15:00
103,NZDJPY_i,73.383,73.359,73.343,73.383,73.363,73.36166666666666,73.36099999999999,73.36699999999999,133,2020-12-22 00:30:00
104,NZDJPY_i,73.359,73.343,73.331,73.384,73.3575,73.35266666666666,73.35025,73.35425,152,2020-12-22 00:45:00
105,NZDJPY_i,73.344,73.384,73.337,73.395,73.366,73.372,73.375,73.365,346,2020-12-22 01:00:00
106,NZDJPY_i,73.382,73.316,73.313,73.392,73.35249999999999,73.34033333333333,73.33425,73.35075,295,2020-12-22 01:15:00
107,NZDJPY_i,73.319,73.332,73.314,73.334,73.324,73.32666666666667,73.328,73.32475,238,2020-12-22 01:30:00
108,NZDJPY_i,73.332,73.31,73.304,73.357,73.3305,73.32366666666667,73.32025,73.32575,225,2020-12-22 01:45:00
109,NZDJPY_i,73.312,73.304,73.29,73.347,73.3185,73.31366666666666,73.31125,73.31325,393,2020-12-22 02:00:00
110,NZDJPY_i,73.304,73.251,73.249,73.31,73.2795,73.27,73.26525000000001,73.27850000000001,250,2020-12-22 02:15:00
111,NZDJPY_i,73.247,73.248,73.219,73.27,73.24449999999999,73.24566666666665,73.24624999999999,73.246,345,2020-12-22 02:30:00
112,NZDJPY_i,73.248,73.177,73.168,73.251,73.2095,73.19866666666667,73.19325,73.211,590,2020-12-22 02:45:00
113,NZDJPY_i,73.181,73.166,73.161,73.207,73.184,73.178,73.175,73.17875,406,2020-12-22 03:00:00
114,NZDJPY_i,73.166,73.189,73.15,73.193,73.17150000000001,73.17733333333334,73.18025,73.1745,353,2020-12-22 03:15:00
115,NZDJPY_i,73.189,73.243,73.18,73.249,73.2145,73.224,73.22874999999999,73.21525,431,2020-12-22 03:30:00
116,NZDJPY_i,73.242,73.204,73.183,73.253,73.218,73.21333333333332,73.211,73.2205,452,2020-12-22 03:45:00
117,NZDJPY_i,73.201,73.185,73.171,73.217,73.194,73.191,73.18950000000001,73.1935,386,2020-12-22 04:00:00
118,NZDJPY_i,73.185,73.155,73.155,73.196,73.1755,73.16866666666667,73.16525,73.17275000000001,342,2020-12-22 04:15:00
119,NZDJPY_i,73.156,73.16,73.146,73.185,73.16550000000001,73.16366666666667,73.16275,73.16175000000001,285,2020-12-22 04:30:00
120,NZDJPY_i,73.16,73.16,73.144,73.17,73.15700000000001,73.158,73.1585,73.1585,264,2020-12-22 04:45:00
121,NZDJPY_i,73.16,73.103,73.101,73.165,73.13300000000001,73.123,73.11800000000001,73.13225,305,2020-12-22 05:00:00
122,NZDJPY_i,73.103,73.007,72.991,73.105,73.048,73.03433333333334,73.0275,73.0515,376,2020-12-22 05:15:00
123,NZDJPY_i,73.007,73.029,72.986,73.033,73.0095,73.016,73.01925,73.01375,375,2020-12-22 05:30:00
124,NZDJPY_i,73.029,73.022,73.014,73.042,73.02799999999999,73.026,73.02499999999999,73.02674999999999,310,2020-12-22 05:45:00
125,NZDJPY_i,73.024,73.0,72.99,73.037,73.0135,73.009,73.00675,73.01275,286,2020-12-22 06:00:00
126,NZDJPY_i,73.0,73.018,72.981,73.019,73.0,73.006,73.009,73.00450000000001,291,2020-12-22 06:15:00
127,NZDJPY_i,73.019,72.983,72.98,73.026,73.003,72.99633333333334,72.993,73.00200000000001,276,2020-12-22 06:30:00
128,NZDJPY_i,72.983,72.977,72.961,72.993,72.977,72.977,72.977,72.9785,362,2020-12-22 06:45:00
129,NZDJPY_i,72.976,73.0,72.958,73.002,72.97999999999999,72.98666666666666,72.99,72.984,397,2020-12-22 07:00:00
130,NZDJPY_i,73.0,72.974,72.971,73.002,72.9865,72.98233333333333,72.98025,72.98675,289,2020-12-22 07:15:00
131,NZDJPY_i,72.973,72.996,72.965,73.01,72.98750000000001,72.99033333333334,72.99175,72.986,261,2020-12-22 07:30:00
132,NZDJPY_i,72.996,73.03,72.972,73.036,73.00399999999999,73.01266666666666,73.017,73.0085,323,2020-12-22 07:45:00
133,NZDJPY_i,73.031,72.995,72.975,73.031,73.003,73.00033333333333,72.999,73.00800000000001,373,2020-12-22 08:00:00
134,NZDJPY_i,72.995,73.003,72.989,73.04,73.0145,73.01066666666667,73.00874999999999,73.00675,279,2020-12-22 08:15:00
135,NZDJPY_i,73.002,72.987,72.987,73.02,73.0035,72.998,72.99525,72.999,299,2020-12-22 08:30:00
136,NZDJPY_i,72.984,72.959,72.945,72.984,72.96449999999999,72.96266666666666,72.96175,72.96799999999999,473,2020-12-22 08:45:00
137,NZDJPY_i,72.959,72.988,72.95,72.994,72.97200000000001,72.97733333333333,72.98,72.97275,505,2020-12-22 09:00:00
138,NZDJPY_i,72.987,72.95,72.942,73.002,72.972,72.96466666666667,72.961,72.97025,472,2020-12-22 09:15:00
139,NZDJPY_i,72.942,73.029,72.937,73.034,72.9855,73.0,73.00725,72.9855,594,2020-12-22 09:30:00
140,NZDJPY_i,73.029,73.001,72.98,73.057,73.0185,73.01266666666668,73.00975,73.01675,574,2020-12-22 09:45:00
141,NZDJPY_i,73.002,73.046,72.949,73.057,73.003,73.01733333333334,73.0245,73.01350000000001,652,2020-12-22 10:00:00
142,NZDJPY_i,73.046,73.008,72.987,73.053,73.02,73.016,73.014,73.0235,563,2020-12-22 10:15:00
143,NZDJPY_i,73.007,73.125,73.007,73.134,73.07050000000001,73.08866666666667,73.09775,73.06825,546,2020-12-22 10:30:00
144,NZDJPY_i,73.125,73.116,73.096,73.138,73.117,73.11666666666667,73.1165,73.11875,477,2020-12-22 10:45:00
145,NZDJPY_i,73.116,73.064,73.063,73.131,73.09700000000001,73.086,73.0805,73.0935,494,2020-12-22 11:00:00
146,NZDJPY_i,73.064,72.988,72.981,73.065,73.023,73.01133333333333,73.0055,73.02449999999999,530,2020-12-22 11:15:00
147,NZDJPY_i,72.988,72.902,72.9,73.003,72.95150000000001,72.935,72.92675,72.94825,524,2020-12-22 11:30:00
148,NZDJPY_i,72.901,72.802,72.791,72.906,72.8485,72.83300000000001,72.82525000000001,72.85000000000001,629,2020-12-22 11:45:00
149,NZDJPY_i,72.803,72.837,72.791,72.86,72.8255,72.82933333333334,72.83125,72.82275,723,2020-12-22 12:00:00
150,NZDJPY_i,72.836,72.869,72.828,72.891,72.8595,72.86266666666667,72.86425,72.856,547,2020-12-22 12:15:00
151,NZDJPY_i,72.869,72.888,72.846,72.889,72.8675,72.87433333333334,72.87775,72.873,455,2020-12-22 12:30:00
152,NZDJPY_i,72.888,72.944,72.872,72.944,72.908,72.92,72.926,72.912,634,2020-12-22 12:45:00
153,NZDJPY_i,72.943,72.908,72.881,72.943,72.912,72.91066666666667,72.91000000000001,72.91875,364,2020-12-22 13:00:00
154,NZDJPY_i,72.908,72.964,72.901,72.964,72.9325,72.943,72.94825,72.93425,388,2020-12-22 13:15:00
155,NZDJPY_i,72.964,72.986,72.935,72.989,72.962,72.97000000000001,72.974,72.9685,422,2020-12-22 13:30:00
156,NZDJPY_i,72.986,72.972,72.943,72.986,72.9645,72.967,72.96825,72.97175,403,2020-12-22 13:45:00
157,NZDJPY_i,72.973,73.038,72.965,73.04,73.0025,73.01433333333334,73.02025,73.004,451,2020-12-22 14:00:00
158,NZDJPY_i,73.038,73.103,73.029,73.103,73.066,73.07833333333333,73.0845,73.06825,406,2020-12-22 14:15:00
159,NZDJPY_i,73.103,73.073,73.062,73.109,73.0855,73.08133333333332,73.07924999999999,73.08675,528,2020-12-22 14:30:00
160,NZDJPY_i,73.073,73.083,73.047,73.106,73.0765,73.07866666666666,73.07974999999999,73.07724999999999,431,2020-12-22 14:45:00
161,NZDJPY_i,73.084,73.114,73.076,73.122,73.09899999999999,73.104,73.1065,73.09899999999999,542,2020-12-22 15:00:00
162,NZDJPY_i,73.115,73.083,73.014,73.129,73.0715,73.07533333333333,73.07724999999999,73.08525,498,2020-12-22 15:15:00
163,NZDJPY_i,73.083,73.089,72.998,73.113,73.0555,73.06666666666666,73.07225,73.07075,605,2020-12-22 15:30:00
164,NZDJPY_i,73.09,73.068,73.05,73.095,73.07249999999999,73.07099999999998,73.07024999999999,73.07575,527,2020-12-22 15:45:00
165,NZDJPY_i,73.069,73.111,73.064,73.156,73.11,73.11033333333334,73.1105,73.10000000000001,524,2020-12-22 16:00:00
166,NZDJPY_i,73.111,73.049,73.025,73.112,73.0685,73.062,73.05875,73.07425,573,2020-12-22 16:15:00
167,NZDJPY_i,73.049,72.904,72.904,73.065,72.9845,72.95766666666667,72.94425,72.9805,803,2020-12-22 16:30:00
168,NZDJPY_i,72.906,72.924,72.904,72.961,72.9325,72.92966666666668,72.92825,72.92375000000001,678,2020-12-22 16:45:00
169,NZDJPY_i,72.926,72.92,72.897,72.94,72.9185,72.919,72.91925,72.92075,880,2020-12-22 17:00:00
170,NZDJPY_i,72.92,72.973,72.909,72.979,72.944,72.95366666666666,72.9585,72.94525,761,2020-12-22 17:15:00
171,NZDJPY_i,72.976,72.981,72.963,73.021,72.99199999999999,72.98833333333333,72.98649999999999,72.98525,608,2020-12-22 17:30:00
172,NZDJPY_i,72.985,72.935,72.904,72.995,72.9495,72.94466666666666,72.94225,72.95475,824,2020-12-22 17:45:00
173,NZDJPY_i,72.936,72.986,72.93,72.99,72.96000000000001,72.96866666666666,72.973,72.9605,774,2020-12-22 18:00:00
174,NZDJPY_i,72.986,72.968,72.946,73.026,72.98599999999999,72.98,72.977,72.9815,556,2020-12-22 18:15:00
175,NZDJPY_i,72.97,72.906,72.883,72.979,72.931,72.92266666666667,72.9185,72.9345,631,2020-12-22 18:30:00
176,NZDJPY_i,72.908,72.942,72.89,72.958,72.924,72.93,72.933,72.92450000000001,619,2020-12-22 18:45:00
177,NZDJPY_i,72.942,72.985,72.934,72.989,72.9615,72.96933333333334,72.97325000000001,72.9625,501,2020-12-22 19:00:00
178,NZDJPY_i,72.983,72.98,72.964,72.992,72.97800000000001,72.97866666666668,72.97900000000001,72.97975000000001,386,2020-12-22 19:15:00
179,NZDJPY_i,72.98,72.974,72.965,72.997,72.981,72.97866666666665,72.97749999999999,72.979,359,2020-12-22 19:30:00
180,NZDJPY_i,72.973,72.958,72.958,72.987,72.9725,72.96766666666666,72.96525,72.969,427,2020-12-22 19:45:00
181,NZDJPY_i,72.958,72.943,72.927,72.964,72.94550000000001,72.94466666666666,72.94425,72.94800000000001,301,2020-12-22 20:00:00
182,NZDJPY_i,72.943,72.982,72.937,72.986,72.9615,72.96833333333333,72.97175,72.962,326,2020-12-22 20:15:00
183,NZDJPY_i,72.982,72.969,72.968,73.001,72.9845,72.97933333333333,72.97675,72.97999999999999,220,2020-12-22 20:30:00
184,NZDJPY_i,72.971,72.968,72.947,72.984,72.96549999999999,72.96633333333334,72.96675,72.9675,307,2020-12-22 20:45:00
185,NZDJPY_i,72.968,73.001,72.959,73.014,72.9865,72.99133333333334,72.99375,72.9855,216,2020-12-22 21:00:00
186,NZDJPY_i,73.001,72.965,72.939,73.001,72.97,72.96833333333333,72.9675,72.9765,180,2020-12-22 21:15:00
187,NZDJPY_i,72.965,73.002,72.96,73.009,72.9845,72.99033333333334,72.99325,72.98400000000001,146,2020-12-22 21:30:00
188,NZDJPY_i,73.002,73.005,72.989,73.043,73.016,73.01233333333333,73.01050000000001,73.00975,265,2020-12-22 21:45:00
189,NZDJPY_i,73.007,72.996,72.993,73.038,73.0155,73.009,73.00574999999999,73.0085,182,2020-12-22 22:00:00
190,NZDJPY_i,72.996,72.97,72.958,73.002,72.97999999999999,72.97666666666666,72.975,72.9815,193,2020-12-22 22:15:00
191,NZDJPY_i,72.969,72.962,72.943,72.984,72.9635,72.96300000000001,72.96275,72.9645,145,2020-12-22 22:30:00
192,NZDJPY_i,72.95,72.99,72.95,72.997,72.9735,72.979,72.98175,72.97175,339,2020-12-22 22:45:00
193,NZDJPY_i,72.99,72.971,72.969,73.019,72.994,72.98633333333333,72.9825,72.98725,313,2020-12-22 23:00:00
194,NZDJPY_i,72.971,73.002,72.95,73.008,72.979,72.98666666666666,72.9905,72.98275,213,2020-12-22 23:15:00
195,NZDJPY_i,73.002,73.006,72.98,73.012,72.99600000000001,72.99933333333334,73.001,73.0,116,2020-12-22 23:30:00
196,NZDJPY_i,73.006,72.876,72.876,73.017,72.9465,72.923,72.91125,72.94375,427,2020-12-22 23:45:00
197,NZDJPY_i,72.887,72.96,72.885,72.988,72.9365,72.94433333333332,72.94824999999999,72.92999999999999,437,2020-12-23 00:00:00
198,NZDJPY_i,72.94,72.957,72.938,72.975,72.9565,72.95666666666666,72.95675,72.9525,70,2020-12-23 00:15:00
199,NZDJPY_i,72.957,72.924,72.9,72.97,72.935,72.93133333333334,72.9295,72.93775,122,2020-12-23 00:30:00
200,NZDJPY_i,72.924,72.915,72.911,72.951,72.931,72.92566666666666,72.923,72.92525,141,2020-12-23 00:45:00
201,NZDJPY_i,72.917,72.959,72.908,72.96,72.934,72.94233333333334,72.9465,72.936,221,2020-12-23 01:00:00
202,NZDJPY_i,72.951,72.96,72.932,72.964,72.94800000000001,72.952,72.954,72.95175,216,2020-12-23 01:15:00
203,NZDJPY_i,72.96,72.968,72.933,72.972,72.9525,72.95766666666667,72.96025,72.95824999999999,190,2020-12-23 01:30:00
204,NZDJPY_i,72.966,73.011,72.954,73.022,72.988,72.99566666666666,72.9995,72.98825,337,2020-12-23 01:45:00
205,NZDJPY_i,73.004,72.965,72.965,73.012,72.9885,72.98066666666666,72.97675000000001,72.9865,420,2020-12-23 02:00:00
206,NZDJPY_i,72.965,72.903,72.884,72.99,72.937,72.92566666666666,72.92,72.93549999999999,476,2020-12-23 02:15:00
207,NZDJPY_i,72.905,72.889,72.867,72.917,72.892,72.891,72.8905,72.8945,400,2020-12-23 02:30:00
208,NZDJPY_i,72.889,72.838,72.828,72.9,72.864,72.85533333333333,72.851,72.86375,647,2020-12-23 02:45:00
209,NZDJPY_i,72.84,72.866,72.825,72.894,72.8595,72.86166666666666,72.86274999999999,72.85624999999999,600,2020-12-23 03:00:00
210,NZDJPY_i,72.864,72.888,72.864,72.923,72.8935,72.89166666666667,72.89075,72.88475,473,2020-12-23 03:15:00
211,NZDJPY_i,72.888,72.959,72.874,72.978,72.92599999999999,72.937,72.9425,72.92474999999999,591,2020-12-23 03:30:00
