,NZDCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
81,NZDCAD_i,0.90948,0.90994,0.90927,0.91003,0.9096500000000001,0.9097466666666666,0.9097949999999999,0.9096799999999999,610,2020-12-21 19:00:00
82,NZDCAD_i,0.90996,0.91011,0.90954,0.91031,0.909925,0.9099866666666667,0.9100175,0.90998,483,2020-12-21 19:15:00
83,NZDCAD_i,0.9101,0.91005,0.90984,0.91046,0.91015,0.9101166666666667,0.9101,0.9101125,415,2020-12-21 19:30:00
84,NZDCAD_i,0.91003,0.90978,0.90973,0.9103,0.910015,0.9099366666666667,0.9098975,0.90996,445,2020-12-21 19:45:00
85,NZDCAD_i,0.90957,0.91,0.9095,0.91014,0.90982,0.9098799999999999,0.90991,0.9098025,285,2020-12-21 20:00:00
86,NZDCAD_i,0.91003,0.91022,0.90985,0.9103,0.910075,0.9101233333333333,0.9101474999999999,0.9100999999999999,237,2020-12-21 20:15:00
87,NZDCAD_i,0.91024,0.91055,0.91005,0.91065,0.91035,0.9104166666666668,0.91045,0.9103725,217,2020-12-21 20:30:00
88,NZDCAD_i,0.91053,0.91091,0.91046,0.91091,0.910685,0.9107599999999999,0.9107974999999999,0.9107025,229,2020-12-21 20:45:00
89,NZDCAD_i,0.91091,0.91128,0.91074,0.91171,0.911225,0.9112433333333333,0.9112525,0.91116,423,2020-12-21 21:00:00
90,NZDCAD_i,0.91129,0.91099,0.91077,0.91147,0.9111199999999999,0.9110766666666666,0.911055,0.91113,465,2020-12-21 21:15:00
91,NZDCAD_i,0.911,0.91162,0.91084,0.91167,0.9112549999999999,0.9113766666666666,0.9114375,0.9112825,391,2020-12-21 21:30:00
92,NZDCAD_i,0.9116,0.91189,0.91133,0.91198,0.911655,0.9117333333333333,0.9117725,0.9117,425,2020-12-21 21:45:00
93,NZDCAD_i,0.91191,0.91215,0.91164,0.91238,0.91201,0.9120566666666666,0.91208,0.91202,398,2020-12-21 22:00:00
94,NZDCAD_i,0.91212,0.91196,0.9119,0.91238,0.91214,0.91208,0.91205,0.9120900000000001,337,2020-12-21 22:15:00
95,NZDCAD_i,0.91196,0.91212,0.91176,0.91229,0.9120250000000001,0.9120566666666668,0.9120725000000001,0.9120325000000001,465,2020-12-21 22:30:00
96,NZDCAD_i,0.91206,0.91224,0.91192,0.91244,0.91218,0.9122,0.9122100000000001,0.912165,458,2020-12-21 22:45:00
97,NZDCAD_i,0.9122,0.91247,0.91213,0.91287,0.9125,0.91249,0.912485,0.9124175,285,2020-12-21 23:00:00
98,NZDCAD_i,0.91244,0.91262,0.91233,0.91273,0.9125300000000001,0.91256,0.912575,0.9125300000000001,155,2020-12-21 23:15:00
99,NZDCAD_i,0.91264,0.91211,0.91205,0.91264,0.912345,0.9122666666666666,0.9122275,0.91236,142,2020-12-21 23:30:00
100,NZDCAD_i,0.91209,0.91211,0.91199,0.91288,0.912435,0.9123266666666666,0.9122725,0.9122675,443,2020-12-21 23:45:00
101,NZDCAD_i,0.9123,0.91314,0.91158,0.9132,0.91239,0.91264,0.9127649999999999,0.912555,67,2020-12-22 00:00:00
102,NZDCAD_i,0.91314,0.91241,0.91228,0.91316,0.91272,0.9126166666666666,0.912565,0.9127474999999999,69,2020-12-22 00:15:00
103,NZDCAD_i,0.91241,0.91257,0.91226,0.91287,0.912565,0.9125666666666666,0.9125675,0.9125274999999999,76,2020-12-22 00:30:00
104,NZDCAD_i,0.91257,0.9122,0.91178,0.91294,0.9123600000000001,0.9123066666666667,0.91228,0.9123725,148,2020-12-22 00:45:00
105,NZDCAD_i,0.9122,0.91238,0.9117,0.91254,0.91212,0.9122066666666667,0.91225,0.912205,163,2020-12-22 01:00:00
106,NZDCAD_i,0.91238,0.91204,0.91202,0.91248,0.91225,0.9121799999999999,0.912145,0.9122299999999999,292,2020-12-22 01:15:00
107,NZDCAD_i,0.91211,0.91214,0.91211,0.91241,0.9122600000000001,0.91222,0.9122,0.9121925,191,2020-12-22 01:30:00
108,NZDCAD_i,0.91213,0.91185,0.91185,0.91235,0.9121,0.9120166666666667,0.911975,0.912045,187,2020-12-22 01:45:00
109,NZDCAD_i,0.91185,0.91167,0.91164,0.9121,0.91187,0.9118033333333333,0.91177,0.911815,309,2020-12-22 02:00:00
110,NZDCAD_i,0.91167,0.91165,0.91151,0.91189,0.9117,0.9116833333333333,0.9116749999999999,0.9116799999999999,214,2020-12-22 02:15:00
111,NZDCAD_i,0.91164,0.91116,0.91111,0.91172,0.911415,0.91133,0.9112875,0.9114074999999999,278,2020-12-22 02:30:00
112,NZDCAD_i,0.91116,0.91086,0.91075,0.9113,0.911025,0.91097,0.9109425,0.9110175,386,2020-12-22 02:45:00
113,NZDCAD_i,0.91088,0.91075,0.91066,0.911,0.91083,0.9108033333333333,0.91079,0.9108225,370,2020-12-22 03:00:00
114,NZDCAD_i,0.91075,0.9106,0.91041,0.91077,0.91059,0.9105933333333334,0.910595,0.9106325,383,2020-12-22 03:15:00
115,NZDCAD_i,0.91059,0.91048,0.91042,0.91088,0.91065,0.9105933333333333,0.9105649999999998,0.9105924999999999,405,2020-12-22 03:30:00
116,NZDCAD_i,0.91045,0.91018,0.90997,0.91054,0.910255,0.91023,0.9102175,0.910285,352,2020-12-22 03:45:00
117,NZDCAD_i,0.91016,0.90964,0.90962,0.91019,0.909905,0.9098166666666666,0.9097725,0.9099025,379,2020-12-22 04:00:00
118,NZDCAD_i,0.90965,0.90967,0.90943,0.90983,0.9096299999999999,0.9096433333333334,0.9096500000000001,0.909645,336,2020-12-22 04:15:00
119,NZDCAD_i,0.90967,0.90966,0.90954,0.90986,0.9097,0.9096866666666666,0.90968,0.9096825,238,2020-12-22 04:30:00
120,NZDCAD_i,0.90966,0.90979,0.90952,0.90984,0.90968,0.9097166666666667,0.9097350000000001,0.9097025000000001,239,2020-12-22 04:45:00
121,NZDCAD_i,0.90983,0.90947,0.90946,0.90984,0.9096500000000001,0.90959,0.9095599999999999,0.90965,230,2020-12-22 05:00:00
122,NZDCAD_i,0.90946,0.90829,0.90817,0.90948,0.908825,0.9086466666666667,0.9085575,0.90885,350,2020-12-22 05:15:00
123,NZDCAD_i,0.90826,0.90841,0.90816,0.90859,0.9083749999999999,0.9083866666666666,0.9083924999999999,0.9083549999999999,245,2020-12-22 05:30:00
124,NZDCAD_i,0.90841,0.90836,0.9082,0.90863,0.908415,0.9083966666666666,0.9083875,0.9084,223,2020-12-22 05:45:00
125,NZDCAD_i,0.90837,0.90824,0.90815,0.90853,0.9083399999999999,0.9083066666666667,0.90829,0.9083225,223,2020-12-22 06:00:00
126,NZDCAD_i,0.90823,0.90854,0.90817,0.90854,0.908355,0.9084166666666667,0.9084475,0.90837,230,2020-12-22 06:15:00
127,NZDCAD_i,0.90853,0.90823,0.90817,0.90855,0.9083600000000001,0.9083166666666668,0.9082950000000001,0.90837,214,2020-12-22 06:30:00
128,NZDCAD_i,0.90823,0.9081,0.90795,0.90823,0.9080900000000001,0.9080933333333334,0.9080950000000001,0.9081275000000001,250,2020-12-22 06:45:00
129,NZDCAD_i,0.90809,0.9086,0.90803,0.9086,0.908315,0.9084099999999999,0.9084574999999999,0.90833,330,2020-12-22 07:00:00
130,NZDCAD_i,0.90858,0.90868,0.9084,0.90881,0.908605,0.90863,0.9086425,0.9086175000000001,239,2020-12-22 07:15:00
131,NZDCAD_i,0.90873,0.90904,0.90864,0.90904,0.90884,0.9089066666666666,0.90894,0.9088624999999999,240,2020-12-22 07:30:00
132,NZDCAD_i,0.90904,0.90906,0.90878,0.90919,0.908985,0.90901,0.9090225000000001,0.9090175,310,2020-12-22 07:45:00
133,NZDCAD_i,0.90905,0.90912,0.90874,0.90921,0.908975,0.9090233333333333,0.9090475,0.90903,350,2020-12-22 08:00:00
134,NZDCAD_i,0.90913,0.90906,0.90906,0.90934,0.9092,0.9091533333333333,0.90913,0.9091475,311,2020-12-22 08:15:00
135,NZDCAD_i,0.90905,0.90875,0.90869,0.90915,0.90892,0.9088633333333332,0.908835,0.90891,268,2020-12-22 08:30:00
136,NZDCAD_i,0.90876,0.90879,0.90854,0.90887,0.908705,0.9087333333333333,0.9087475,0.90874,371,2020-12-22 08:45:00
137,NZDCAD_i,0.90879,0.90878,0.90865,0.90916,0.908905,0.9088633333333332,0.9088425,0.9088449999999999,552,2020-12-22 09:00:00
138,NZDCAD_i,0.90877,0.90833,0.90827,0.90881,0.90854,0.90847,0.908435,0.908545,421,2020-12-22 09:15:00
139,NZDCAD_i,0.90829,0.90868,0.90814,0.90893,0.908535,0.9085833333333334,0.9086075,0.90851,600,2020-12-22 09:30:00
140,NZDCAD_i,0.90871,0.90869,0.90835,0.90884,0.908595,0.9086266666666667,0.9086425,0.9086475,529,2020-12-22 09:45:00
141,NZDCAD_i,0.90868,0.90914,0.90838,0.90924,0.90881,0.9089200000000001,0.908975,0.90886,620,2020-12-22 10:00:00
142,NZDCAD_i,0.90911,0.90926,0.90903,0.90956,0.909295,0.9092833333333333,0.9092775,0.90924,439,2020-12-22 10:15:00
143,NZDCAD_i,0.90923,0.91013,0.90921,0.91034,0.909775,0.9098933333333333,0.9099525,0.9097275,569,2020-12-22 10:30:00
144,NZDCAD_i,0.91013,0.91024,0.9099,0.91031,0.9101049999999999,0.9101499999999999,0.9101724999999999,0.910145,456,2020-12-22 10:45:00
145,NZDCAD_i,0.91022,0.90964,0.90962,0.9104,0.91001,0.9098866666666666,0.909825,0.90997,500,2020-12-22 11:00:00
146,NZDCAD_i,0.90964,0.90902,0.90899,0.90977,0.90938,0.9092600000000001,0.9092,0.909355,541,2020-12-22 11:15:00
147,NZDCAD_i,0.90902,0.90793,0.90776,0.90913,0.908445,0.9082733333333333,0.9081874999999999,0.9084599999999999,480,2020-12-22 11:30:00
148,NZDCAD_i,0.90793,0.90725,0.90715,0.90794,0.907545,0.9074466666666666,0.9073975,0.9075675,584,2020-12-22 11:45:00
149,NZDCAD_i,0.90725,0.90716,0.90716,0.90765,0.907405,0.9073233333333333,0.9072825,0.9073049999999999,655,2020-12-22 12:00:00
150,NZDCAD_i,0.90716,0.9075,0.90714,0.90785,0.9074949999999999,0.9074966666666665,0.9074974999999998,0.9074125,484,2020-12-22 12:15:00
151,NZDCAD_i,0.90748,0.90766,0.9071,0.90778,0.90744,0.9075133333333333,0.90755,0.907505,383,2020-12-22 12:30:00
152,NZDCAD_i,0.90768,0.90767,0.90752,0.90803,0.907775,0.90774,0.9077225,0.907725,555,2020-12-22 12:45:00
153,NZDCAD_i,0.90765,0.90733,0.90701,0.90766,0.907335,0.9073333333333333,0.9073325,0.9074125,386,2020-12-22 13:00:00
154,NZDCAD_i,0.90733,0.90799,0.90728,0.90799,0.907635,0.9077533333333333,0.9078124999999999,0.9076474999999999,382,2020-12-22 13:15:00
155,NZDCAD_i,0.90798,0.90846,0.90795,0.90847,0.90821,0.9082933333333333,0.9083349999999999,0.908215,352,2020-12-22 13:30:00
156,NZDCAD_i,0.90846,0.90819,0.90796,0.90851,0.908235,0.90822,0.9082125000000001,0.90828,375,2020-12-22 13:45:00
157,NZDCAD_i,0.90819,0.9086,0.90814,0.90872,0.90843,0.9084866666666667,0.908515,0.9084125000000001,438,2020-12-22 14:00:00
158,NZDCAD_i,0.9086,0.9096,0.9086,0.9096,0.9091,0.9092666666666668,0.9093500000000001,0.9091,400,2020-12-22 14:15:00
159,NZDCAD_i,0.90961,0.90942,0.90923,0.90978,0.909505,0.9094766666666666,0.9094625,0.90951,432,2020-12-22 14:30:00
160,NZDCAD_i,0.90942,0.90931,0.90908,0.90944,0.90926,0.9092766666666666,0.909285,0.9093125,385,2020-12-22 14:45:00
161,NZDCAD_i,0.90933,0.9103,0.90927,0.9103,0.9097850000000001,0.9099566666666666,0.9100425,0.9097999999999999,470,2020-12-22 15:00:00
162,NZDCAD_i,0.91031,0.90934,0.90931,0.9105,0.909905,0.9097166666666666,0.9096225,0.9098649999999999,400,2020-12-22 15:15:00
163,NZDCAD_i,0.90934,0.91031,0.90909,0.91035,0.90972,0.9099166666666667,0.910015,0.9097725000000001,569,2020-12-22 15:30:00
164,NZDCAD_i,0.91034,0.91064,0.90994,0.91064,0.91029,0.9104066666666667,0.910465,0.91039,490,2020-12-22 15:45:00
165,NZDCAD_i,0.91065,0.91146,0.91064,0.91163,0.911135,0.9112433333333333,0.9112975,0.911095,565,2020-12-22 16:00:00
166,NZDCAD_i,0.91144,0.91032,0.90991,0.91145,0.9106799999999999,0.9105599999999999,0.9105,0.9107799999999999,603,2020-12-22 16:15:00
167,NZDCAD_i,0.91033,0.90885,0.90883,0.91052,0.909675,0.9094000000000001,0.9092625000000001,0.9096325000000001,841,2020-12-22 16:30:00
168,NZDCAD_i,0.90887,0.90868,0.90802,0.90933,0.908675,0.9086766666666667,0.9086775,0.908725,694,2020-12-22 16:45:00
169,NZDCAD_i,0.9087,0.90842,0.9079,0.90879,0.908345,0.90837,0.9083825,0.9084525,815,2020-12-22 17:00:00
170,NZDCAD_i,0.90841,0.90921,0.90827,0.90929,0.90878,0.9089233333333334,0.908995,0.908795,718,2020-12-22 17:15:00
171,NZDCAD_i,0.90925,0.90943,0.90912,0.90996,0.90954,0.9095033333333333,0.909485,0.90944,594,2020-12-22 17:30:00
172,NZDCAD_i,0.90949,0.90934,0.90871,0.90949,0.9091,0.9091800000000001,0.9092200000000001,0.9092575,784,2020-12-22 17:45:00
173,NZDCAD_i,0.90932,0.90953,0.90897,0.90979,0.90938,0.90943,0.9094549999999999,0.9094025,757,2020-12-22 18:00:00
174,NZDCAD_i,0.90954,0.91011,0.9094,0.91017,0.9097850000000001,0.9098933333333333,0.9099475,0.909805,592,2020-12-22 18:15:00
175,NZDCAD_i,0.91009,0.90924,0.90899,0.91009,0.90954,0.90944,0.90939,0.9096025,723,2020-12-22 18:30:00
176,NZDCAD_i,0.90923,0.90927,0.90915,0.90965,0.9094,0.9093566666666666,0.909335,0.9093249999999999,702,2020-12-22 18:45:00
177,NZDCAD_i,0.90927,0.90956,0.90906,0.90968,0.90937,0.9094333333333333,0.909465,0.9093925,624,2020-12-22 19:00:00
178,NZDCAD_i,0.90951,0.90962,0.90938,0.90982,0.9096,0.9096066666666666,0.9096099999999999,0.9095825,425,2020-12-22 19:15:00
179,NZDCAD_i,0.90962,0.90954,0.90951,0.90998,0.909745,0.9096766666666666,0.9096424999999999,0.9096624999999999,386,2020-12-22 19:30:00
180,NZDCAD_i,0.90955,0.90858,0.90858,0.90961,0.909095,0.9089233333333334,0.9088375000000001,0.90908,396,2020-12-22 19:45:00
181,NZDCAD_i,0.90873,0.90853,0.90838,0.90889,0.908635,0.9086,0.9085825,0.9086325,241,2020-12-22 20:00:00
182,NZDCAD_i,0.90853,0.9089,0.90844,0.90894,0.90869,0.90876,0.908795,0.9087025,205,2020-12-22 20:15:00
183,NZDCAD_i,0.90888,0.90875,0.90866,0.90917,0.908915,0.9088600000000001,0.9088325,0.908865,163,2020-12-22 20:30:00
184,NZDCAD_i,0.90875,0.90884,0.9086,0.90902,0.90881,0.90882,0.908825,0.9088025,275,2020-12-22 20:45:00
185,NZDCAD_i,0.90884,0.90876,0.90848,0.90902,0.90875,0.9087533333333333,0.908755,0.908775,181,2020-12-22 21:00:00
186,NZDCAD_i,0.90878,0.90851,0.90814,0.9088,0.90847,0.9084833333333333,0.90849,0.9085575,214,2020-12-22 21:15:00
187,NZDCAD_i,0.90851,0.90862,0.90844,0.90893,0.908685,0.9086633333333333,0.9086525,0.908625,226,2020-12-22 21:30:00
188,NZDCAD_i,0.90862,0.90844,0.90844,0.90902,0.90873,0.9086333333333334,0.9085850000000001,0.90863,301,2020-12-22 21:45:00
189,NZDCAD_i,0.90848,0.90839,0.9083,0.90866,0.90848,0.9084499999999999,0.9084349999999999,0.9084574999999999,149,2020-12-22 22:00:00
