,EURGBP_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
22,EURGBP_i,0.91293,0.91307,0.91273,0.91353,0.91313,0.91311,0.9131,0.913065,567,2020-12-21 04:15:00
23,EURGBP_i,0.91307,0.91221,0.9122,0.9134,0.9128000000000001,0.9126033333333333,0.912505,0.91272,891,2020-12-21 04:30:00
24,EURGBP_i,0.91221,0.91295,0.91174,0.91296,0.91235,0.91255,0.91265,0.912465,543,2020-12-21 04:45:00
25,EURGBP_i,0.91295,0.91352,0.91272,0.91356,0.9131400000000001,0.9132666666666668,0.9133300000000001,0.9131875,481,2020-12-21 05:00:00
26,EURGBP_i,0.91352,0.91335,0.91322,0.91352,0.91337,0.9133633333333333,0.91336,0.9134025,225,2020-12-21 05:15:00
27,EURGBP_i,0.91334,0.91232,0.91229,0.91334,0.912815,0.9126500000000001,0.9125675,0.9128225000000001,294,2020-12-21 05:30:00
28,EURGBP_i,0.91232,0.91215,0.91185,0.91242,0.912135,0.91214,0.9121425,0.912185,282,2020-12-21 05:45:00
29,EURGBP_i,0.91215,0.91197,0.91192,0.91263,0.912275,0.9121733333333332,0.9121225,0.9121674999999999,210,2020-12-21 06:00:00
30,EURGBP_i,0.91197,0.91138,0.91132,0.91206,0.91169,0.9115866666666667,0.911535,0.9116825,293,2020-12-21 06:15:00
31,EURGBP_i,0.91137,0.91176,0.91137,0.91188,0.911625,0.91167,0.9116925,0.9115949999999999,206,2020-12-21 06:30:00
32,EURGBP_i,0.91174,0.91197,0.9117,0.91202,0.91186,0.9118966666666667,0.911915,0.9118575,166,2020-12-21 06:45:00
33,EURGBP_i,0.91196,0.91163,0.91163,0.91239,0.91201,0.9118833333333334,0.9118200000000001,0.9119025000000001,309,2020-12-21 07:00:00
34,EURGBP_i,0.91163,0.91229,0.91144,0.91235,0.911895,0.9120266666666668,0.9120925000000001,0.9119275000000001,394,2020-12-21 07:15:00
35,EURGBP_i,0.91232,0.91219,0.912,0.91242,0.91221,0.9122033333333333,0.9121999999999999,0.9122325,289,2020-12-21 07:30:00
36,EURGBP_i,0.91219,0.91174,0.91174,0.9122,0.91197,0.9118933333333333,0.911855,0.9119674999999999,245,2020-12-21 07:45:00
37,EURGBP_i,0.91174,0.91234,0.91148,0.91234,0.91191,0.9120533333333333,0.912125,0.911975,412,2020-12-21 08:00:00
38,EURGBP_i,0.91232,0.91254,0.91231,0.91284,0.9125749999999999,0.9125633333333333,0.9125574999999999,0.9125025,318,2020-12-21 08:15:00
39,EURGBP_i,0.91256,0.91218,0.91168,0.91268,0.91218,0.9121799999999999,0.91218,0.912275,387,2020-12-21 08:30:00
40,EURGBP_i,0.91218,0.91254,0.91214,0.91258,0.91236,0.91242,0.91245,0.9123600000000001,399,2020-12-21 08:45:00
41,EURGBP_i,0.91251,0.91312,0.91244,0.91358,0.91301,0.9130466666666667,0.913065,0.9129125,539,2020-12-21 09:00:00
42,EURGBP_i,0.91312,0.91483,0.91305,0.91526,0.914155,0.9143800000000001,0.9144925000000002,0.9140650000000001,858,2020-12-21 09:15:00
43,EURGBP_i,0.91479,0.9164,0.91472,0.91668,0.9157,0.9159333333333333,0.9160499999999999,0.9156475,1205,2020-12-21 09:30:00
44,EURGBP_i,0.9164,0.91622,0.91589,0.91699,0.9164399999999999,0.9163666666666667,0.91633,0.9163749999999999,996,2020-12-21 09:45:00
45,EURGBP_i,0.91621,0.91707,0.91621,0.91707,0.91664,0.9167833333333334,0.916855,0.91664,1435,2020-12-21 10:00:00
46,EURGBP_i,0.91706,0.91883,0.91703,0.91893,0.91798,0.9182633333333333,0.9184049999999999,0.9179625,1081,2020-12-21 10:15:00
47,EURGBP_i,0.91883,0.91988,0.91824,0.92006,0.9191499999999999,0.9193933333333333,0.919515,0.9192525,1481,2020-12-21 10:30:00
48,EURGBP_i,0.91988,0.92043,0.91983,0.92052,0.920175,0.92026,0.9203025,0.920165,1143,2020-12-21 10:45:00
49,EURGBP_i,0.92043,0.92027,0.91947,0.92077,0.92012,0.92017,0.920195,0.920235,1047,2020-12-21 11:00:00
50,EURGBP_i,0.92029,0.92029,0.92018,0.92083,0.920505,0.9204333333333334,0.9203975000000001,0.9203975000000001,794,2020-12-21 11:15:00
51,EURGBP_i,0.92032,0.92042,0.92015,0.92117,0.92066,0.9205800000000001,0.92054,0.920515,1119,2020-12-21 11:30:00
52,EURGBP_i,0.92041,0.92066,0.92026,0.92123,0.9207449999999999,0.9207166666666667,0.9207025,0.92064,1344,2020-12-21 11:45:00
53,EURGBP_i,0.92062,0.91872,0.91812,0.92138,0.9197500000000001,0.9194066666666667,0.919235,0.91971,1676,2020-12-21 12:00:00
54,EURGBP_i,0.91872,0.91868,0.91856,0.91983,0.919195,0.9190233333333334,0.9189375000000001,0.9189475,1786,2020-12-21 12:15:00
55,EURGBP_i,0.91868,0.91869,0.91817,0.91938,0.918775,0.9187466666666667,0.9187325,0.91873,1388,2020-12-21 12:30:00
56,EURGBP_i,0.91869,0.91744,0.91715,0.91878,0.917965,0.9177900000000001,0.9177025000000001,0.918015,1411,2020-12-21 12:45:00
57,EURGBP_i,0.91744,0.91807,0.91739,0.91882,0.918105,0.9180933333333333,0.9180875000000001,0.91793,1377,2020-12-21 13:00:00
58,EURGBP_i,0.91809,0.91898,0.91768,0.91901,0.918345,0.9185566666666666,0.9186624999999999,0.9184399999999999,832,2020-12-21 13:15:00
59,EURGBP_i,0.91898,0.91651,0.91642,0.91899,0.917705,0.9173066666666667,0.9171075000000001,0.917725,1339,2020-12-21 13:30:00
60,EURGBP_i,0.91653,0.91592,0.91592,0.91778,0.9168499999999999,0.9165399999999999,0.9163849999999999,0.9165374999999999,1036,2020-12-21 13:45:00
61,EURGBP_i,0.91593,0.9165,0.91565,0.91736,0.9165049999999999,0.9165033333333333,0.9165025,0.91636,1122,2020-12-21 14:00:00
62,EURGBP_i,0.9165,0.91599,0.91569,0.91665,0.9161699999999999,0.9161099999999999,0.9160799999999999,0.9162075,789,2020-12-21 14:15:00
63,EURGBP_i,0.91599,0.91597,0.91579,0.91655,0.9161699999999999,0.9161033333333334,0.9160699999999999,0.916075,832,2020-12-21 14:30:00
64,EURGBP_i,0.91597,0.91546,0.9153,0.9168,0.91605,0.9158533333333333,0.915755,0.9158824999999999,988,2020-12-21 14:45:00
65,EURGBP_i,0.91546,0.9157,0.91497,0.91585,0.9154100000000001,0.9155066666666668,0.9155550000000001,0.9154950000000001,1059,2020-12-21 15:00:00
66,EURGBP_i,0.9157,0.91642,0.91563,0.91669,0.9161600000000001,0.9162466666666668,0.91629,0.91611,875,2020-12-21 15:15:00
67,EURGBP_i,0.91643,0.91593,0.91501,0.91644,0.915725,0.9157933333333333,0.9158275,0.9159525000000001,1085,2020-12-21 15:30:00
68,EURGBP_i,0.91595,0.91516,0.91497,0.91701,0.91599,0.9157133333333333,0.915575,0.9157725,1054,2020-12-21 15:45:00
69,EURGBP_i,0.91522,0.9162,0.91508,0.91626,0.91567,0.9158466666666666,0.9159349999999999,0.91569,685,2020-12-21 16:00:00
70,EURGBP_i,0.91619,0.91636,0.91605,0.9168,0.916425,0.9164033333333333,0.9163925,0.91635,727,2020-12-21 16:15:00
71,EURGBP_i,0.91636,0.91745,0.91613,0.91752,0.916825,0.9170333333333334,0.9171375,0.916865,890,2020-12-21 16:30:00
72,EURGBP_i,0.91745,0.91758,0.9169,0.91792,0.9174100000000001,0.9174666666666668,0.9174950000000001,0.9174625000000001,939,2020-12-21 16:45:00
73,EURGBP_i,0.91758,0.91757,0.91678,0.91798,0.9173800000000001,0.9174433333333334,0.917475,0.9174775000000001,1145,2020-12-21 17:00:00
74,EURGBP_i,0.91757,0.91799,0.91729,0.91813,0.91771,0.9178033333333334,0.91785,0.917745,871,2020-12-21 17:15:00
75,EURGBP_i,0.91798,0.91781,0.91743,0.91843,0.9179299999999999,0.9178899999999999,0.91787,0.9179124999999999,917,2020-12-21 17:30:00
76,EURGBP_i,0.91781,0.91688,0.91636,0.91838,0.91737,0.9172066666666666,0.917125,0.9173575,992,2020-12-21 17:45:00
77,EURGBP_i,0.91686,0.91666,0.91638,0.91701,0.916695,0.9166833333333333,0.9166775,0.9167274999999999,829,2020-12-21 18:00:00
78,EURGBP_i,0.91667,0.91593,0.91565,0.9169,0.916275,0.91616,0.9161024999999999,0.9162874999999999,757,2020-12-21 18:15:00
79,EURGBP_i,0.9159,0.91491,0.91452,0.91596,0.91524,0.91513,0.915075,0.9153225,714,2020-12-21 18:30:00
80,EURGBP_i,0.91491,0.91567,0.91491,0.91614,0.9155249999999999,0.9155733333333332,0.9155975,0.9154074999999999,596,2020-12-21 18:45:00
81,EURGBP_i,0.91567,0.91568,0.9149,0.91618,0.91554,0.9155866666666667,0.91561,0.9156075,528,2020-12-21 19:00:00
82,EURGBP_i,0.91559,0.91631,0.91531,0.91646,0.9158850000000001,0.9160266666666667,0.9160975,0.9159174999999999,588,2020-12-21 19:15:00
83,EURGBP_i,0.91632,0.91668,0.91628,0.9169,0.91659,0.91662,0.916635,0.9165449999999999,502,2020-12-21 19:30:00
84,EURGBP_i,0.9167,0.91572,0.91518,0.91704,0.91611,0.9159799999999999,0.9159149999999999,0.91616,707,2020-12-21 19:45:00
85,EURGBP_i,0.91578,0.91489,0.91488,0.9158,0.91534,0.91519,0.9151149999999999,0.9153374999999999,596,2020-12-21 20:00:00
86,EURGBP_i,0.91492,0.91515,0.91486,0.91553,0.915195,0.91518,0.9151725,0.915115,438,2020-12-21 20:15:00
87,EURGBP_i,0.91516,0.91559,0.91475,0.9156,0.915175,0.9153133333333333,0.9153825,0.9152750000000001,450,2020-12-21 20:30:00
88,EURGBP_i,0.91559,0.91543,0.91523,0.91575,0.9154899999999999,0.91547,0.9154599999999999,0.9155,415,2020-12-21 20:45:00
89,EURGBP_i,0.91543,0.91074,0.90892,0.91552,0.91222,0.9117266666666667,0.9114800000000001,0.9126525000000001,1123,2020-12-21 21:00:00
90,EURGBP_i,0.91075,0.90827,0.90741,0.91121,0.9093100000000001,0.9089633333333333,0.90879,0.90941,1123,2020-12-21 21:15:00
91,EURGBP_i,0.90827,0.90913,0.90657,0.90984,0.9082049999999999,0.9085133333333332,0.9086675,0.9084524999999999,1029,2020-12-21 21:30:00
92,EURGBP_i,0.90913,0.90963,0.90775,0.9098,0.908775,0.9090600000000001,0.9092025,0.9090775,767,2020-12-21 21:45:00
93,EURGBP_i,0.90963,0.90953,0.90841,0.91,0.909205,0.9093133333333334,0.9093675000000001,0.9093925,697,2020-12-21 22:00:00
94,EURGBP_i,0.90953,0.90868,0.90777,0.90972,0.9087449999999999,0.9087233333333332,0.9087124999999999,0.908925,542,2020-12-21 22:15:00
95,EURGBP_i,0.90864,0.90845,0.9084,0.9091,0.90875,0.9086500000000001,0.9086000000000001,0.9086475,852,2020-12-21 22:30:00
96,EURGBP_i,0.90845,0.90885,0.90838,0.90918,0.9087799999999999,0.9088033333333333,0.908815,0.9087149999999999,529,2020-12-21 22:45:00
97,EURGBP_i,0.90885,0.90973,0.90879,0.91018,0.909485,0.9095666666666666,0.9096075,0.9093875,547,2020-12-21 23:00:00
98,EURGBP_i,0.90973,0.90975,0.90964,0.91009,0.9098649999999999,0.9098266666666666,0.9098074999999999,0.9098025,267,2020-12-21 23:15:00
99,EURGBP_i,0.90975,0.90852,0.90843,0.90976,0.909095,0.9089033333333333,0.9088075,0.9091149999999999,353,2020-12-21 23:30:00
100,EURGBP_i,0.90853,0.90891,0.90852,0.9093,0.90891,0.90891,0.90891,0.9088149999999999,461,2020-12-21 23:45:00
101,EURGBP_i,0.90873,0.90889,0.90845,0.90912,0.908785,0.90882,0.9088375,0.9087974999999999,122,2020-12-22 00:00:00
102,EURGBP_i,0.90862,0.90873,0.90845,0.90903,0.90874,0.9087366666666666,0.9087350000000001,0.9087075,123,2020-12-22 00:15:00
103,EURGBP_i,0.90872,0.90928,0.90844,0.9102,0.90932,0.9093066666666667,0.9093,0.90916,646,2020-12-22 00:30:00
104,EURGBP_i,0.90926,0.90949,0.90912,0.90975,0.909435,0.9094533333333333,0.9094625,0.909405,256,2020-12-22 00:45:00
105,EURGBP_i,0.90949,0.90894,0.90892,0.90995,0.909435,0.9092699999999999,0.9091874999999999,0.9093249999999999,456,2020-12-22 01:00:00
106,EURGBP_i,0.90895,0.90936,0.90889,0.90951,0.9092,0.9092533333333334,0.90928,0.9091775,332,2020-12-22 01:15:00
107,EURGBP_i,0.90936,0.90936,0.90916,0.90968,0.90942,0.9094000000000001,0.90939,0.90939,219,2020-12-22 01:30:00
108,EURGBP_i,0.90935,0.90945,0.90917,0.90953,0.90935,0.9093833333333333,0.9094,0.9093749999999999,155,2020-12-22 01:45:00
109,EURGBP_i,0.90945,0.90956,0.90934,0.90989,0.9096150000000001,0.9095966666666667,0.9095875,0.90956,284,2020-12-22 02:00:00
110,EURGBP_i,0.9096,0.91013,0.90959,0.91013,0.90986,0.9099499999999999,0.909995,0.9098625,259,2020-12-22 02:15:00
111,EURGBP_i,0.9101,0.91066,0.90993,0.9107,0.910315,0.91043,0.9104875,0.9103475,328,2020-12-22 02:30:00
112,EURGBP_i,0.91066,0.91088,0.91054,0.91132,0.91093,0.9109133333333334,0.9109050000000001,0.91085,576,2020-12-22 02:45:00
113,EURGBP_i,0.91087,0.91107,0.91057,0.91112,0.910845,0.91092,0.9109575,0.9109075,406,2020-12-22 03:00:00
114,EURGBP_i,0.91107,0.91095,0.91087,0.91132,0.911095,0.9110466666666667,0.9110225000000001,0.9110525,354,2020-12-22 03:15:00
115,EURGBP_i,0.91094,0.91154,0.91084,0.9117,0.91127,0.9113600000000001,0.911405,0.911255,364,2020-12-22 03:30:00
116,EURGBP_i,0.91154,0.9118,0.91147,0.912,0.911735,0.9117566666666667,0.9117675,0.9117025,489,2020-12-22 03:45:00
117,EURGBP_i,0.91179,0.91155,0.9112,0.9118,0.9115,0.9115166666666666,0.911525,0.911585,475,2020-12-22 04:00:00
118,EURGBP_i,0.91156,0.91133,0.91113,0.91178,0.911455,0.9114133333333333,0.9113924999999999,0.91145,458,2020-12-22 04:15:00
119,EURGBP_i,0.91133,0.91113,0.91102,0.91161,0.9113150000000001,0.9112533333333334,0.9112225,0.9112725,338,2020-12-22 04:30:00
120,EURGBP_i,0.91113,0.91108,0.91094,0.91118,0.91106,0.9110666666666667,0.91107,0.9110825,175,2020-12-22 04:45:00
121,EURGBP_i,0.91108,0.91098,0.91095,0.91139,0.91117,0.9111066666666666,0.911075,0.9111,244,2020-12-22 05:00:00
122,EURGBP_i,0.91098,0.91103,0.91092,0.91123,0.911075,0.91106,0.9110525,0.91104,285,2020-12-22 05:15:00
123,EURGBP_i,0.91103,0.91118,0.91103,0.91163,0.91133,0.91128,0.9112549999999999,0.9112175,273,2020-12-22 05:30:00
124,EURGBP_i,0.91117,0.91154,0.9111,0.91155,0.9113249999999999,0.9113966666666666,0.9114325,0.91134,172,2020-12-22 05:45:00
125,EURGBP_i,0.91153,0.91211,0.91145,0.91217,0.91181,0.9119100000000001,0.9119600000000001,0.911815,198,2020-12-22 06:00:00
126,EURGBP_i,0.91215,0.91211,0.91201,0.91238,0.912195,0.9121666666666667,0.9121524999999999,0.9121625,218,2020-12-22 06:15:00
127,EURGBP_i,0.91211,0.91219,0.91187,0.91224,0.9120550000000001,0.9121,0.9121225,0.9121025,213,2020-12-22 06:30:00
128,EURGBP_i,0.91217,0.9126,0.91217,0.91293,0.91255,0.9125666666666666,0.9125749999999999,0.9124675,393,2020-12-22 06:45:00
129,EURGBP_i,0.9126,0.912,0.91189,0.91263,0.9122600000000001,0.9121733333333334,0.91213,0.91228,309,2020-12-22 07:00:00
130,EURGBP_i,0.91199,0.91187,0.91178,0.91219,0.911985,0.9119466666666667,0.9119275,0.9119575,189,2020-12-22 07:15:00
131,EURGBP_i,0.91187,0.91221,0.91182,0.91221,0.912015,0.91208,0.9121125,0.9120275,163,2020-12-22 07:30:00
132,EURGBP_i,0.91221,0.91225,0.91205,0.91252,0.912285,0.9122733333333333,0.9122675,0.9122574999999999,247,2020-12-22 07:45:00
133,EURGBP_i,0.91225,0.91186,0.91183,0.9124,0.912115,0.91203,0.9119875,0.912085,295,2020-12-22 08:00:00
134,EURGBP_i,0.91186,0.91109,0.91082,0.91192,0.91137,0.9112766666666667,0.91123,0.9114225,409,2020-12-22 08:15:00
135,EURGBP_i,0.91109,0.91097,0.9107,0.91155,0.911125,0.9110733333333333,0.9110474999999999,0.9110775,270,2020-12-22 08:30:00
136,EURGBP_i,0.91097,0.91168,0.91097,0.91206,0.911515,0.9115699999999999,0.9115975,0.9114199999999999,389,2020-12-22 08:45:00
137,EURGBP_i,0.9116,0.91156,0.91041,0.9117,0.911055,0.9112233333333334,0.9113075,0.9113175,639,2020-12-22 09:00:00
138,EURGBP_i,0.91156,0.91135,0.91107,0.91171,0.91139,0.9113766666666666,0.91137,0.9114225,504,2020-12-22 09:15:00
139,EURGBP_i,0.91135,0.91006,0.90973,0.91173,0.91073,0.9105066666666667,0.9103950000000001,0.9107175000000001,667,2020-12-22 09:30:00
140,EURGBP_i,0.91006,0.90908,0.90848,0.91022,0.90935,0.9092600000000001,0.909215,0.90946,725,2020-12-22 09:45:00
141,EURGBP_i,0.90908,0.90832,0.90813,0.9099,0.909015,0.9087833333333334,0.9086675,0.9088575,927,2020-12-22 10:00:00
142,EURGBP_i,0.90831,0.9085,0.90813,0.90934,0.9087350000000001,0.9086566666666668,0.9086175000000001,0.9085700000000001,817,2020-12-22 10:15:00
143,EURGBP_i,0.90852,0.90856,0.90811,0.90892,0.908515,0.90853,0.9085375,0.9085274999999999,774,2020-12-22 10:30:00
144,EURGBP_i,0.90856,0.90954,0.90811,0.90972,0.9089149999999999,0.9091233333333332,0.9092274999999999,0.9089824999999999,781,2020-12-22 10:45:00
145,EURGBP_i,0.90954,0.90957,0.90926,0.91073,0.909995,0.9098533333333334,0.9097825,0.909775,856,2020-12-22 11:00:00
146,EURGBP_i,0.90961,0.90876,0.90873,0.90964,0.909185,0.9090433333333333,0.9089725,0.9091849999999999,584,2020-12-22 11:15:00
147,EURGBP_i,0.90876,0.90828,0.90812,0.9088,0.90846,0.9084,0.90837,0.90849,714,2020-12-22 11:30:00
148,EURGBP_i,0.90828,0.90983,0.90807,0.91004,0.909055,0.9093133333333333,0.9094424999999999,0.909055,760,2020-12-22 11:45:00
149,EURGBP_i,0.90987,0.91118,0.90938,0.91333,0.9113549999999999,0.9112966666666665,0.9112674999999999,0.9109399999999999,1576,2020-12-22 12:00:00
150,EURGBP_i,0.91118,0.91305,0.91086,0.91311,0.911985,0.91234,0.9125175000000001,0.91205,1002,2020-12-22 12:15:00
151,EURGBP_i,0.91305,0.91193,0.91191,0.91339,0.91265,0.9124099999999999,0.9122899999999999,0.91257,677,2020-12-22 12:30:00
152,EURGBP_i,0.91194,0.90952,0.90901,0.91241,0.91071,0.9103133333333333,0.910115,0.91072,1471,2020-12-22 12:45:00
153,EURGBP_i,0.90955,0.91113,0.90931,0.91157,0.9104399999999999,0.91067,0.910785,0.9103899999999999,826,2020-12-22 13:00:00
154,EURGBP_i,0.91114,0.90996,0.90992,0.91145,0.910685,0.9104433333333333,0.9103224999999999,0.9106175,653,2020-12-22 13:15:00
155,EURGBP_i,0.90995,0.91151,0.9099,0.91158,0.91074,0.9109966666666667,0.911125,0.9107350000000001,614,2020-12-22 13:30:00
156,EURGBP_i,0.91154,0.91255,0.91148,0.91303,0.912255,0.9123533333333333,0.9124025,0.91215,867,2020-12-22 13:45:00
157,EURGBP_i,0.91255,0.9125,0.91225,0.91311,0.9126799999999999,0.91262,0.91259,0.9126025,886,2020-12-22 14:00:00
158,EURGBP_i,0.9125,0.91178,0.91139,0.91279,0.9120900000000001,0.9119866666666668,0.9119350000000002,0.9121150000000001,831,2020-12-22 14:15:00
159,EURGBP_i,0.91177,0.91199,0.91159,0.91206,0.911825,0.91188,0.9119075,0.9118525,660,2020-12-22 14:30:00
160,EURGBP_i,0.91199,0.91198,0.91171,0.91227,0.9119900000000001,0.9119866666666668,0.911985,0.9119875000000001,614,2020-12-22 14:45:00
161,EURGBP_i,0.91198,0.91119,0.91084,0.91198,0.91141,0.9113366666666667,0.9113,0.9114975000000001,620,2020-12-22 15:00:00
162,EURGBP_i,0.91119,0.91129,0.91074,0.91177,0.9112549999999999,0.9112666666666667,0.9112725,0.9112475,574,2020-12-22 15:15:00
163,EURGBP_i,0.91139,0.91262,0.91103,0.9127,0.9118649999999999,0.9121166666666666,0.9122425,0.9119349999999999,606,2020-12-22 15:30:00
164,EURGBP_i,0.91262,0.91202,0.91186,0.91314,0.9125,0.91234,0.9122600000000001,0.91241,649,2020-12-22 15:45:00
165,EURGBP_i,0.91202,0.91308,0.91186,0.91321,0.912535,0.9127166666666667,0.9128075,0.9125425,736,2020-12-22 16:00:00
166,EURGBP_i,0.91308,0.91316,0.91275,0.91335,0.9130499999999999,0.9130866666666666,0.9131049999999999,0.9130849999999999,822,2020-12-22 16:15:00
167,EURGBP_i,0.91319,0.91298,0.91282,0.91363,0.913225,0.9131433333333333,0.9131025,0.9131549999999999,1225,2020-12-22 16:30:00
168,EURGBP_i,0.913,0.91402,0.91292,0.91457,0.913745,0.9138366666666666,0.9138824999999999,0.9136275,1056,2020-12-22 16:45:00
169,EURGBP_i,0.91403,0.9143,0.91321,0.91536,0.914285,0.9142899999999999,0.9142925,0.914225,1423,2020-12-22 17:00:00
170,EURGBP_i,0.91433,0.91324,0.91298,0.91441,0.9136949999999999,0.9135433333333333,0.9134675,0.91374,1078,2020-12-22 17:15:00
171,EURGBP_i,0.91325,0.91299,0.91275,0.91331,0.91303,0.9130166666666666,0.9130099999999999,0.913075,764,2020-12-22 17:30:00
172,EURGBP_i,0.913,0.91351,0.91207,0.91384,0.912955,0.91314,0.9132325,0.913105,1723,2020-12-22 17:45:00
173,EURGBP_i,0.91351,0.91275,0.91121,0.91382,0.912515,0.9125933333333333,0.9126325,0.9128225,1988,2020-12-22 18:00:00
174,EURGBP_i,0.91273,0.91242,0.91134,0.9132,0.91227,0.9123199999999999,0.912345,0.9124224999999999,1502,2020-12-22 18:15:00
175,EURGBP_i,0.91247,0.91274,0.91242,0.91318,0.9128000000000001,0.91278,0.91277,0.9127025,887,2020-12-22 18:30:00
176,EURGBP_i,0.91275,0.91162,0.91113,0.913,0.912065,0.9119166666666666,0.9118425,0.912125,1031,2020-12-22 18:45:00
177,EURGBP_i,0.91162,0.91113,0.91088,0.91171,0.911295,0.9112399999999999,0.9112125,0.911335,613,2020-12-22 19:00:00
178,EURGBP_i,0.91113,0.91085,0.9105,0.91138,0.91094,0.91091,0.910895,0.910965,465,2020-12-22 19:15:00
179,EURGBP_i,0.91083,0.91048,0.91028,0.911,0.91064,0.9105866666666667,0.91056,0.9106475,457,2020-12-22 19:30:00
180,EURGBP_i,0.91048,0.91108,0.91046,0.9112,0.91083,0.9109133333333334,0.9109550000000001,0.9108050000000001,538,2020-12-22 19:45:00
181,EURGBP_i,0.91107,0.91116,0.91061,0.91134,0.9109750000000001,0.9110366666666666,0.9110674999999999,0.911045,285,2020-12-22 20:00:00
182,EURGBP_i,0.91114,0.91037,0.91037,0.91114,0.910755,0.9106266666666666,0.9105624999999999,0.910755,368,2020-12-22 20:15:00
183,EURGBP_i,0.9104,0.91025,0.91015,0.91052,0.910335,0.9103066666666667,0.9102925000000001,0.9103300000000001,351,2020-12-22 20:30:00
184,EURGBP_i,0.91026,0.91079,0.90996,0.91086,0.9104099999999999,0.9105366666666667,0.9106,0.9104675,381,2020-12-22 20:45:00
185,EURGBP_i,0.91079,0.91036,0.91033,0.91099,0.91066,0.9105599999999999,0.9105099999999999,0.9106175,321,2020-12-22 21:00:00
186,EURGBP_i,0.91036,0.91047,0.9103,0.91083,0.9105650000000001,0.9105333333333334,0.9105175000000001,0.91049,320,2020-12-22 21:15:00
187,EURGBP_i,0.91045,0.91066,0.91032,0.91103,0.910675,0.91067,0.9106675,0.910615,402,2020-12-22 21:30:00
188,EURGBP_i,0.91065,0.91029,0.91012,0.91087,0.910495,0.9104266666666666,0.9103924999999999,0.9104825,361,2020-12-22 21:45:00
189,EURGBP_i,0.91029,0.91058,0.90994,0.91068,0.91031,0.9104,0.910445,0.9103725,325,2020-12-22 22:00:00
190,EURGBP_i,0.91058,0.91051,0.91025,0.9106,0.910425,0.9104533333333333,0.9104675,0.910485,295,2020-12-22 22:15:00
