,ETHUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
8508,ETHUSD_i,2389.77,2360.07,2359.57,2389.97,2374.77,2369.8700000000003,2367.42,2374.8450000000003,2311,2021-07-26 22:45:00
8509,ETHUSD_i,2360.07,2274.97,2272.57,2366.17,2319.37,2304.5699999999997,2297.1699999999996,2318.4449999999997,5166,2021-07-26 23:00:00
8510,ETHUSD_i,2274.47,2252.27,2235.87,2304.97,2270.42,2264.3700000000003,2261.3450000000003,2266.895,4076,2021-07-26 23:15:00
8511,ETHUSD_i,2252.27,2273.17,2236.97,2283.27,2260.12,2264.47,2266.645,2261.42,4307,2021-07-26 23:30:00
8512,ETHUSD_i,2272.67,2263.87,2235.77,2281.47,2258.62,2260.37,2261.245,2263.4449999999997,3604,2021-07-26 23:45:00
8513,ETHUSD_i,2264.07,2261.77,2239.97,2264.07,2252.02,2255.27,2256.895,2257.47,2873,2021-07-27 00:00:00
8514,ETHUSD_i,2261.77,2247.87,2243.27,2266.67,2254.9700000000003,2252.6033333333335,2251.42,2254.895,2461,2021-07-27 00:15:00
8515,ETHUSD_i,2247.87,2216.57,2205.07,2251.37,2228.2200000000003,2224.3366666666666,2222.395,2230.2200000000003,2626,2021-07-27 00:30:00
8516,ETHUSD_i,2216.57,2232.77,2212.77,2244.07,2228.42,2229.8700000000003,2230.5950000000003,2226.545,2902,2021-07-27 00:45:00
8517,ETHUSD_i,2232.47,2239.47,2226.47,2251.77,2239.12,2239.236666666666,2239.2949999999996,2237.5449999999996,2467,2021-07-27 01:00:00
8518,ETHUSD_i,2239.57,2217.77,2214.57,2239.67,2227.12,2224.0033333333336,2222.445,2227.895,2992,2021-07-27 01:15:00
8519,ETHUSD_i,2217.87,2222.47,2217.77,2235.07,2226.42,2225.103333333333,2224.4449999999997,2223.295,2377,2021-07-27 01:30:00
8520,ETHUSD_i,2222.47,2248.07,2222.47,2248.87,2235.67,2239.8033333333333,2241.87,2235.47,2764,2021-07-27 01:45:00
8521,ETHUSD_i,2247.97,2247.27,2229.17,2249.27,2239.2200000000003,2241.9033333333336,2243.2450000000003,2243.42,2431,2021-07-27 02:00:00
8522,ETHUSD_i,2247.27,2246.07,2242.67,2257.17,2249.92,2248.6366666666668,2247.995,2248.295,2388,2021-07-27 02:15:00
8523,ETHUSD_i,2246.07,2238.37,2234.47,2248.27,2241.37,2240.37,2239.87,2241.795,1267,2021-07-27 02:30:00
8524,ETHUSD_i,2238.37,2226.17,2225.57,2239.37,2232.4700000000003,2230.3700000000003,2229.32,2232.37,1445,2021-07-27 02:45:00
8525,ETHUSD_i,2226.17,2208.67,2205.77,2238.47,2222.12,2217.6366666666668,2215.395,2219.77,2458,2021-07-27 03:00:00
8526,ETHUSD_i,2208.67,2236.47,2207.97,2236.77,2222.37,2227.0699999999997,2229.4199999999996,2222.47,2301,2021-07-27 03:15:00
8527,ETHUSD_i,2236.47,2226.17,2219.77,2237.17,2228.4700000000003,2227.7033333333334,2227.32,2229.895,2066,2021-07-27 03:30:00
8528,ETHUSD_i,2226.17,2229.27,2216.77,2232.37,2224.5699999999997,2226.1366666666668,2226.92,2226.145,2021,2021-07-27 03:45:00
8529,ETHUSD_i,2229.17,2209.27,2207.97,2232.27,2220.12,2216.5033333333336,2214.695,2219.67,1880,2021-07-27 04:00:00
8530,ETHUSD_i,2209.27,2183.37,2172.77,2213.57,2193.17,2189.903333333333,2188.27,2194.745,3237,2021-07-27 04:15:00
8531,ETHUSD_i,2183.07,2164.97,2155.97,2187.87,2171.92,2169.603333333333,2168.4449999999997,2172.97,2309,2021-07-27 04:30:00
8532,ETHUSD_i,2164.87,2160.87,2158.47,2184.67,2171.5699999999997,2168.003333333333,2166.22,2167.22,2524,2021-07-27 04:45:00
8533,ETHUSD_i,2160.87,2172.97,2157.67,2181.47,2169.5699999999997,2170.703333333333,2171.2699999999995,2168.245,1898,2021-07-27 05:00:00
8534,ETHUSD_i,2172.97,2175.77,2172.77,2183.17,2177.9700000000003,2177.236666666667,2176.8700000000003,2176.17,1634,2021-07-27 05:15:00
8535,ETHUSD_i,2175.77,2157.77,2153.67,2176.47,2165.0699999999997,2162.6366666666668,2161.42,2165.92,1769,2021-07-27 05:30:00
8536,ETHUSD_i,2157.77,2161.47,2157.07,2173.07,2165.07,2163.8700000000003,2163.27,2162.3450000000003,2204,2021-07-27 05:45:00
8537,ETHUSD_i,2161.47,2164.97,2148.87,2165.07,2156.9700000000003,2159.6366666666668,2160.97,2160.095,2175,2021-07-27 06:00:00
8538,ETHUSD_i,2164.97,2174.37,2162.47,2178.27,2170.37,2171.7033333333334,2172.37,2170.02,1311,2021-07-27 06:15:00
8539,ETHUSD_i,2174.37,2176.97,2171.17,2179.27,2175.2200000000003,2175.8033333333333,2176.095,2175.4449999999997,1422,2021-07-27 06:30:00
8540,ETHUSD_i,2176.97,2170.37,2168.67,2183.57,2176.12,2174.2033333333334,2173.245,2174.895,1299,2021-07-27 06:45:00
8541,ETHUSD_i,2170.37,2189.97,2164.27,2193.27,2178.77,2182.5033333333336,2184.37,2179.4700000000003,1425,2021-07-27 07:00:00
8542,ETHUSD_i,2189.97,2180.97,2175.87,2193.67,2184.77,2183.5033333333336,2182.87,2185.12,1607,2021-07-27 07:15:00
8543,ETHUSD_i,2180.97,2179.37,2172.97,2183.37,2178.17,2178.57,2178.77,2179.17,1112,2021-07-27 07:30:00
8544,ETHUSD_i,2179.37,2182.97,2179.37,2191.77,2185.5699999999997,2184.703333333333,2184.2699999999995,2183.37,1207,2021-07-27 07:45:00
8545,ETHUSD_i,2182.77,2183.07,2179.57,2186.37,2182.9700000000003,2183.0033333333336,2183.02,2182.945,1098,2021-07-27 08:00:00
8546,ETHUSD_i,2183.07,2200.47,2179.47,2202.77,2191.12,2194.236666666666,2195.7949999999996,2191.4449999999997,1135,2021-07-27 08:15:00
8547,ETHUSD_i,2200.47,2187.97,2186.47,2201.47,2193.97,2191.97,2190.97,2194.095,1344,2021-07-27 08:30:00
8548,ETHUSD_i,2187.97,2198.87,2187.07,2201.97,2194.52,2195.97,2196.6949999999997,2193.97,1256,2021-07-27 08:45:00
8549,ETHUSD_i,2199.07,2203.07,2193.77,2205.87,2199.8199999999997,2200.903333333333,2201.4449999999997,2200.4449999999997,1251,2021-07-27 09:00:00
8550,ETHUSD_i,2203.07,2206.27,2197.47,2208.77,2203.12,2204.17,2204.695,2203.895,1446,2021-07-27 09:15:00
8551,ETHUSD_i,2206.27,2203.47,2198.07,2206.57,2202.32,2202.7033333333334,2202.895,2203.5950000000003,1030,2021-07-27 09:30:00
8552,ETHUSD_i,2203.47,2186.47,2181.87,2204.57,2193.2200000000003,2190.97,2189.845,2194.095,1853,2021-07-27 09:45:00
8553,ETHUSD_i,2186.17,2194.17,2185.47,2201.27,2193.37,2193.6366666666668,2193.77,2191.77,876,2021-07-27 10:00:00
8554,ETHUSD_i,2194.27,2191.57,2191.57,2206.37,2198.9700000000003,2196.5033333333336,2195.27,2195.945,565,2021-07-27 10:15:00
8555,ETHUSD_i,2191.57,2197.07,2186.47,2198.27,2192.37,2193.9366666666665,2194.72,2193.345,650,2021-07-27 10:30:00
8556,ETHUSD_i,2197.07,2205.67,2191.07,2205.87,2198.4700000000003,2200.8700000000003,2202.07,2199.92,500,2021-07-27 10:45:00
8557,ETHUSD_i,2205.67,2211.27,2197.27,2211.27,2204.27,2206.603333333333,2207.77,2206.37,871,2021-07-27 11:00:00
8558,ETHUSD_i,2211.27,2219.67,2210.57,2221.37,2215.9700000000003,2217.2033333333334,2217.82,2215.7200000000003,865,2021-07-27 11:15:00
8559,ETHUSD_i,2219.67,2212.07,2210.57,2220.97,2215.77,2214.536666666667,2213.92,2215.82,370,2021-07-27 11:30:00
8560,ETHUSD_i,2212.07,2218.77,2211.87,2220.07,2215.9700000000003,2216.9033333333336,2217.3700000000003,2215.695,290,2021-07-27 11:45:00
8561,ETHUSD_i,2218.77,2219.87,2217.07,2222.37,2219.7200000000003,2219.77,2219.795,2219.52,473,2021-07-27 12:00:00
8562,ETHUSD_i,2219.77,2220.47,2214.27,2221.77,2218.02,2218.8366666666666,2219.245,2219.07,379,2021-07-27 12:15:00
8563,ETHUSD_i,2220.57,2233.67,2217.37,2234.57,2225.9700000000003,2228.536666666667,2229.82,2226.545,1152,2021-07-27 12:30:00
8564,ETHUSD_i,2233.67,2234.17,2229.57,2240.37,2234.9700000000003,2234.7033333333334,2234.57,2234.445,955,2021-07-27 12:45:00
8565,ETHUSD_i,2234.17,2226.67,2225.87,2234.27,2230.0699999999997,2228.9366666666665,2228.37,2230.245,767,2021-07-27 13:00:00
8566,ETHUSD_i,2226.77,2238.27,2226.57,2239.57,2233.07,2234.8033333333333,2235.67,2232.795,630,2021-07-27 13:15:00
8567,ETHUSD_i,2238.27,2245.57,2237.77,2248.57,2243.17,2243.97,2244.37,2242.545,814,2021-07-27 13:30:00
8568,ETHUSD_i,2245.57,2245.47,2238.87,2250.07,2244.4700000000003,2244.8033333333333,2244.97,2244.995,579,2021-07-27 13:45:00
8569,ETHUSD_i,2245.57,2240.97,2237.07,2247.37,2242.2200000000003,2241.8033333333333,2241.595,2242.745,598,2021-07-27 14:00:00
8570,ETHUSD_i,2240.97,2246.17,2238.77,2247.67,2243.2200000000003,2244.2033333333334,2244.695,2243.395,613,2021-07-27 14:15:00
8571,ETHUSD_i,2246.17,2259.37,2242.67,2259.37,2251.02,2253.8033333333333,2255.1949999999997,2251.895,575,2021-07-27 14:30:00
8572,ETHUSD_i,2259.37,2276.67,2254.67,2276.67,2265.67,2269.3366666666666,2271.17,2266.8450000000003,1314,2021-07-27 14:45:00
8573,ETHUSD_i,2276.67,2271.97,2262.47,2277.77,2270.12,2270.736666666666,2271.0449999999996,2272.22,959,2021-07-27 15:00:00
8574,ETHUSD_i,2271.97,2271.07,2263.27,2275.27,2269.27,2269.8700000000003,2270.17,2270.395,858,2021-07-27 15:15:00
8575,ETHUSD_i,2271.17,2293.07,2270.17,2297.27,2283.7200000000003,2286.8366666666666,2288.395,2282.92,1651,2021-07-27 15:30:00
8576,ETHUSD_i,2293.17,2305.97,2285.47,2315.17,2300.3199999999997,2302.203333333333,2303.1449999999995,2299.9449999999997,1765,2021-07-27 15:45:00
8577,ETHUSD_i,2306.37,2294.47,2293.77,2315.77,2304.77,2301.3366666666666,2299.62,2302.5950000000003,1451,2021-07-27 16:00:00
8578,ETHUSD_i,2294.47,2305.17,2286.77,2305.57,2296.17,2299.17,2300.67,2297.995,1190,2021-07-27 16:15:00
8579,ETHUSD_i,2305.17,2308.97,2297.87,2316.67,2307.27,2307.8366666666666,2308.12,2307.17,1517,2021-07-27 16:30:00
8580,ETHUSD_i,2308.37,2296.97,2295.87,2311.57,2303.7200000000003,2301.47,2300.345,2303.1949999999997,1145,2021-07-27 16:45:00
8581,ETHUSD_i,2296.27,2240.87,2240.57,2302.57,2271.57,2261.3366666666666,2256.2200000000003,2270.07,2498,2021-07-27 17:00:00
8582,ETHUSD_i,2240.57,2265.37,2240.57,2267.67,2254.12,2257.87,2259.745,2253.545,1567,2021-07-27 17:15:00
8583,ETHUSD_i,2264.87,2269.67,2257.47,2299.77,2278.62,2275.6366666666668,2274.145,2272.9449999999997,2591,2021-07-27 17:30:00
8584,ETHUSD_i,2270.87,2278.17,2263.47,2280.07,2271.77,2273.903333333333,2274.9700000000003,2273.145,1649,2021-07-27 17:45:00
8585,ETHUSD_i,2278.17,2296.97,2270.77,2297.67,2284.2200000000003,2288.47,2290.595,2285.895,1852,2021-07-27 18:00:00
8586,ETHUSD_i,2297.37,2281.57,2277.97,2297.37,2287.67,2285.6366666666668,2284.62,2288.5699999999997,1672,2021-07-27 18:15:00
8587,ETHUSD_i,2281.57,2262.97,2260.77,2285.17,2272.9700000000003,2269.6366666666668,2267.97,2272.62,1937,2021-07-27 18:30:00
8588,ETHUSD_i,2262.97,2275.47,2262.57,2278.67,2270.62,2272.236666666666,2273.0449999999996,2269.9199999999996,1266,2021-07-27 18:45:00
8589,ETHUSD_i,2275.47,2253.57,2252.97,2281.17,2267.0699999999997,2262.5699999999997,2260.3199999999997,2265.7949999999996,1690,2021-07-27 19:00:00
8590,ETHUSD_i,2253.57,2243.37,2238.47,2259.07,2248.77,2246.97,2246.0699999999997,2248.62,2110,2021-07-27 19:15:00
8591,ETHUSD_i,2243.17,2252.97,2242.47,2259.27,2250.87,2251.5699999999997,2251.9199999999996,2249.47,1472,2021-07-27 19:30:00
8592,ETHUSD_i,2252.97,2223.87,2220.67,2252.97,2236.8199999999997,2232.503333333333,2230.345,2237.62,1851,2021-07-27 19:45:00
8593,ETHUSD_i,2222.87,2223.37,2214.67,2231.47,2223.0699999999997,2223.1699999999996,2223.22,2223.095,1897,2021-07-27 20:00:00
8594,ETHUSD_i,2223.47,2226.87,2220.77,2233.47,2227.12,2227.0366666666664,2226.995,2226.145,1523,2021-07-27 20:15:00
8595,ETHUSD_i,2226.87,2231.67,2223.07,2234.27,2228.67,2229.67,2230.17,2228.9700000000003,898,2021-07-27 20:30:00
8596,ETHUSD_i,2231.67,2227.27,2222.07,2232.07,2227.07,2227.1366666666668,2227.17,2228.27,1049,2021-07-27 20:45:00
8597,ETHUSD_i,2227.37,2213.07,2202.47,2228.57,2215.52,2214.7033333333334,2214.295,2217.87,1721,2021-07-27 21:00:00
8598,ETHUSD_i,2213.07,2222.77,2212.47,2225.57,2219.02,2220.27,2220.895,2218.47,1573,2021-07-27 21:15:00
8599,ETHUSD_i,2223.07,2234.47,2223.07,2246.37,2234.7200000000003,2234.6366666666668,2234.595,2231.745,1692,2021-07-27 21:30:00
8600,ETHUSD_i,2234.47,2238.67,2230.07,2240.77,2235.42,2236.5033333333336,2237.045,2235.995,1117,2021-07-27 21:45:00
8601,ETHUSD_i,2238.67,2240.17,2233.67,2243.07,2238.37,2238.97,2239.27,2238.895,694,2021-07-27 22:00:00
8602,ETHUSD_i,2240.17,2232.27,2230.37,2240.77,2235.5699999999997,2234.47,2233.92,2235.895,1084,2021-07-27 22:15:00
8603,ETHUSD_i,2232.27,2240.47,2232.17,2246.37,2239.27,2239.67,2239.87,2237.82,903,2021-07-27 22:30:00
8604,ETHUSD_i,2240.47,2226.77,2225.97,2240.57,2233.27,2231.103333333333,2230.02,2233.4449999999997,1043,2021-07-27 22:45:00
8605,ETHUSD_i,2227.17,2236.27,2226.97,2251.47,2239.22,2238.236666666666,2237.745,2235.47,1439,2021-07-27 23:00:00
8606,ETHUSD_i,2235.77,2246.67,2235.77,2248.27,2242.02,2243.57,2244.3450000000003,2241.62,1139,2021-07-27 23:15:00
8607,ETHUSD_i,2246.67,2243.27,2236.97,2251.97,2244.47,2244.0699999999997,2243.87,2244.72,1476,2021-07-27 23:30:00
8608,ETHUSD_i,2243.37,2241.67,2237.87,2245.17,2241.52,2241.57,2241.5950000000003,2242.02,1262,2021-07-27 23:45:00
8609,ETHUSD_i,2241.67,2254.27,2238.27,2254.67,2246.4700000000003,2249.07,2250.3700000000003,2247.2200000000003,816,2021-07-28 00:00:00
8610,ETHUSD_i,2254.37,2263.97,2253.57,2267.17,2260.37,2261.5699999999997,2262.1699999999996,2259.7699999999995,1261,2021-07-28 00:15:00
8611,ETHUSD_i,2263.87,2263.57,2262.47,2270.07,2266.27,2265.3700000000003,2264.92,2264.995,649,2021-07-28 00:30:00
8612,ETHUSD_i,2263.57,2263.97,2259.27,2265.47,2262.37,2262.903333333333,2263.1699999999996,2263.0699999999997,866,2021-07-28 00:45:00
8613,ETHUSD_i,2263.77,2251.97,2249.47,2265.47,2257.47,2255.6366666666668,2254.72,2257.67,1148,2021-07-28 01:00:00
8614,ETHUSD_i,2251.97,2258.47,2247.97,2262.67,2255.3199999999997,2256.3699999999994,2256.8949999999995,2255.2699999999995,1232,2021-07-28 01:15:00
8615,ETHUSD_i,2258.57,2302.87,2255.07,2304.47,2279.77,2287.47,2291.3199999999997,2280.245,1853,2021-07-28 01:30:00
8616,ETHUSD_i,2302.87,2293.67,2291.57,2309.87,2300.7200000000003,2298.3700000000003,2297.195,2299.495,2255,2021-07-28 01:45:00
8617,ETHUSD_i,2293.57,2286.27,2269.47,2299.57,2284.52,2285.103333333333,2285.395,2287.22,2465,2021-07-28 02:00:00
8618,ETHUSD_i,2286.27,2279.77,2272.97,2288.07,2280.52,2280.27,2280.145,2281.77,1527,2021-07-28 02:15:00
8619,ETHUSD_i,2279.77,2283.67,2271.17,2283.67,2277.42,2279.5033333333336,2280.545,2279.57,1094,2021-07-28 02:30:00
8620,ETHUSD_i,2283.67,2298.17,2280.97,2301.77,2291.37,2293.6366666666668,2294.77,2291.145,2049,2021-07-28 02:45:00
8621,ETHUSD_i,2297.97,2282.37,2277.47,2302.87,2290.17,2287.57,2286.27,2290.17,1913,2021-07-28 03:00:00
8622,ETHUSD_i,2282.17,2275.47,2274.67,2294.37,2284.52,2281.5033333333336,2279.995,2281.67,1479,2021-07-28 03:15:00
8623,ETHUSD_i,2275.47,2277.67,2271.07,2286.67,2278.87,2278.47,2278.27,2277.72,1283,2021-07-28 03:30:00
8624,ETHUSD_i,2277.67,2277.97,2274.47,2286.07,2280.27,2279.5033333333336,2279.12,2279.045,1131,2021-07-28 03:45:00
8625,ETHUSD_i,2277.97,2282.07,2263.17,2286.17,2274.67,2277.1366666666668,2278.37,2277.345,1433,2021-07-28 04:00:00
8626,ETHUSD_i,2282.07,2279.57,2277.37,2286.27,2281.8199999999997,2281.0699999999997,2280.6949999999997,2281.3199999999997,945,2021-07-28 04:15:00
8627,ETHUSD_i,2279.47,2291.17,2277.87,2296.97,2287.42,2288.67,2289.295,2286.37,990,2021-07-28 04:30:00
8628,ETHUSD_i,2291.17,2308.27,2290.97,2310.17,2300.5699999999997,2303.1366666666668,2304.42,2300.145,1096,2021-07-28 04:45:00
8629,ETHUSD_i,2308.27,2329.07,2295.67,2331.17,2313.42,2318.6366666666668,2321.245,2316.045,1720,2021-07-28 05:00:00
8630,ETHUSD_i,2329.47,2311.17,2304.97,2333.17,2319.0699999999997,2316.4366666666665,2315.12,2319.6949999999997,2032,2021-07-28 05:15:00
8631,ETHUSD_i,2311.27,2312.47,2304.17,2314.57,2309.37,2310.403333333333,2310.9199999999996,2310.62,1383,2021-07-28 05:30:00
8632,ETHUSD_i,2312.57,2299.97,2293.57,2316.17,2304.87,2303.236666666666,2302.4199999999996,2305.5699999999997,1322,2021-07-28 05:45:00
8633,ETHUSD_i,2299.97,2285.47,2276.17,2302.17,2289.17,2287.9366666666665,2287.3199999999997,2290.9449999999997,1770,2021-07-28 06:00:00
8634,ETHUSD_i,2285.47,2297.77,2283.47,2297.77,2290.62,2293.0033333333336,2294.195,2291.12,1375,2021-07-28 06:15:00
8635,ETHUSD_i,2297.77,2290.57,2287.37,2312.37,2299.87,2296.77,2295.22,2297.02,1420,2021-07-28 06:30:00
8636,ETHUSD_i,2290.57,2287.37,2284.47,2296.17,2290.3199999999997,2289.3366666666666,2288.845,2289.645,859,2021-07-28 06:45:00
8637,ETHUSD_i,2287.37,2285.87,2280.47,2301.47,2290.97,2289.27,2288.42,2288.795,1362,2021-07-28 07:00:00
8638,ETHUSD_i,2285.87,2283.57,2280.37,2288.97,2284.67,2284.3033333333333,2284.12,2284.6949999999997,699,2021-07-28 07:15:00
8639,ETHUSD_i,2283.57,2283.77,2278.07,2286.27,2282.17,2282.7033333333334,2282.9700000000003,2282.92,911,2021-07-28 07:30:00
8640,ETHUSD_i,2283.77,2281.07,2280.97,2293.17,2287.0699999999997,2285.0699999999997,2284.0699999999997,2284.745,930,2021-07-28 07:45:00
8641,ETHUSD_i,2281.17,2292.87,2280.37,2293.27,2286.8199999999997,2288.8366666666666,2289.845,2286.92,1222,2021-07-28 08:00:00
8642,ETHUSD_i,2292.87,2297.67,2288.87,2300.17,2294.52,2295.57,2296.0950000000003,2294.895,1273,2021-07-28 08:15:00
8643,ETHUSD_i,2297.67,2301.87,2288.57,2301.97,2295.27,2297.47,2298.5699999999997,2297.52,990,2021-07-28 08:30:00
8644,ETHUSD_i,2301.87,2295.97,2289.87,2301.87,2295.87,2295.903333333333,2295.9199999999996,2297.3949999999995,1010,2021-07-28 08:45:00
8645,ETHUSD_i,2295.87,2290.47,2290.47,2297.87,2294.17,2292.9366666666665,2292.3199999999997,2293.67,906,2021-07-28 09:00:00
8646,ETHUSD_i,2290.47,2278.57,2278.57,2292.57,2285.57,2283.236666666667,2282.07,2285.045,1289,2021-07-28 09:15:00
8647,ETHUSD_i,2278.57,2245.77,2241.57,2282.77,2262.17,2256.7033333333334,2253.9700000000003,2262.17,1736,2021-07-28 09:30:00
8648,ETHUSD_i,2245.77,2255.87,2245.37,2262.57,2253.9700000000003,2254.6033333333335,2254.92,2252.395,1867,2021-07-28 09:45:00
8649,ETHUSD_i,2255.87,2272.57,2254.77,2274.47,2264.62,2267.27,2268.595,2264.42,1228,2021-07-28 10:00:00
8650,ETHUSD_i,2272.67,2275.47,2267.77,2279.37,2273.5699999999997,2274.203333333333,2274.5199999999995,2273.8199999999997,836,2021-07-28 10:15:00
8651,ETHUSD_i,2275.47,2295.97,2264.17,2295.97,2280.0699999999997,2285.3699999999994,2288.0199999999995,2282.8949999999995,1518,2021-07-28 10:30:00
8652,ETHUSD_i,2295.97,2294.57,2288.17,2298.27,2293.2200000000003,2293.67,2293.895,2294.245,1311,2021-07-28 10:45:00
8653,ETHUSD_i,2294.57,2312.07,2288.57,2312.37,2300.4700000000003,2304.3366666666666,2306.27,2301.895,1486,2021-07-28 11:00:00
8654,ETHUSD_i,2312.07,2297.67,2295.77,2313.27,2304.52,2302.2366666666667,2301.0950000000003,2304.695,1391,2021-07-28 11:15:00
8655,ETHUSD_i,2297.67,2277.37,2276.27,2297.67,2286.9700000000003,2283.77,2282.17,2287.245,1227,2021-07-28 11:30:00
8656,ETHUSD_i,2277.37,2282.17,2276.17,2286.77,2281.4700000000003,2281.7033333333334,2281.82,2280.62,887,2021-07-28 11:45:00
8657,ETHUSD_i,2282.17,2295.47,2278.57,2297.37,2287.9700000000003,2290.47,2291.72,2288.395,1283,2021-07-28 12:00:00
8658,ETHUSD_i,2295.47,2300.17,2290.17,2300.37,2295.27,2296.903333333333,2297.7200000000003,2296.545,1258,2021-07-28 12:15:00
8659,ETHUSD_i,2300.37,2291.87,2290.87,2300.57,2295.7200000000003,2294.436666666667,2293.795,2295.92,903,2021-07-28 12:30:00
8660,ETHUSD_i,2291.87,2303.97,2288.47,2303.97,2296.22,2298.8033333333333,2300.095,2297.0699999999997,929,2021-07-28 12:45:00
8661,ETHUSD_i,2303.97,2308.47,2296.57,2310.87,2303.7200000000003,2305.3033333333333,2306.095,2304.97,1983,2021-07-28 13:00:00
8662,ETHUSD_i,2308.47,2305.47,2297.47,2310.87,2304.17,2304.603333333333,2304.8199999999997,2305.5699999999997,1716,2021-07-28 13:15:00
8663,ETHUSD_i,2305.47,2300.67,2294.77,2305.87,2300.3199999999997,2300.4366666666665,2300.495,2301.6949999999997,1257,2021-07-28 13:30:00
8664,ETHUSD_i,2300.67,2299.47,2296.77,2310.47,2303.62,2302.236666666666,2301.5449999999996,2301.845,1271,2021-07-28 13:45:00
8665,ETHUSD_i,2299.47,2310.47,2294.47,2313.57,2304.02,2306.17,2307.245,2304.495,1277,2021-07-28 14:00:00
8666,ETHUSD_i,2310.47,2330.97,2304.37,2331.47,2317.92,2322.27,2324.4449999999997,2319.3199999999997,846,2021-07-28 14:15:00
8667,ETHUSD_i,2330.97,2330.37,2324.87,2343.77,2334.3199999999997,2333.003333333333,2332.345,2332.495,2356,2021-07-28 14:30:00
8668,ETHUSD_i,2330.37,2329.37,2320.87,2334.27,2327.5699999999997,2328.1699999999996,2328.47,2328.72,1807,2021-07-28 14:45:00
8669,ETHUSD_i,2329.37,2321.97,2316.47,2331.37,2323.92,2323.27,2322.9449999999997,2324.795,1210,2021-07-28 15:00:00
8670,ETHUSD_i,2322.27,2324.87,2317.57,2330.47,2324.02,2324.3033333333333,2324.4449999999997,2323.795,1830,2021-07-28 15:15:00
8671,ETHUSD_i,2324.87,2295.37,2285.97,2325.27,2305.62,2302.2033333333334,2300.495,2307.87,2046,2021-07-28 15:30:00
8672,ETHUSD_i,2295.47,2284.17,2280.17,2297.87,2289.02,2287.403333333333,2286.5950000000003,2289.42,2458,2021-07-28 15:45:00
8673,ETHUSD_i,2284.17,2289.17,2274.67,2294.37,2284.52,2286.07,2286.8450000000003,2285.5950000000003,2047,2021-07-28 16:00:00
8674,ETHUSD_i,2288.67,2284.87,2281.27,2295.07,2288.17,2287.07,2286.52,2287.4700000000003,1587,2021-07-28 16:15:00
8675,ETHUSD_i,2284.87,2280.97,2270.17,2287.87,2279.02,2279.67,2279.995,2280.9700000000003,1764,2021-07-28 16:30:00
8676,ETHUSD_i,2281.07,2281.27,2268.47,2281.47,2274.97,2277.0699999999997,2278.12,2278.0699999999997,1575,2021-07-28 16:45:00
8677,ETHUSD_i,2281.37,2287.77,2269.67,2290.87,2280.27,2282.77,2284.02,2282.42,1370,2021-07-28 17:00:00
8678,ETHUSD_i,2287.87,2286.27,2284.07,2288.37,2286.2200000000003,2286.236666666667,2286.2450000000003,2286.6450000000004,1708,2021-07-28 17:15:00
8679,ETHUSD_i,2286.27,2278.97,2275.57,2286.57,2281.07,2280.3700000000003,2280.02,2281.8450000000003,1247,2021-07-28 17:30:00
8680,ETHUSD_i,2278.77,2285.67,2266.47,2286.97,2276.72,2279.7033333333334,2281.1949999999997,2279.47,1704,2021-07-28 17:45:00
8681,ETHUSD_i,2286.17,2291.27,2280.27,2292.07,2286.17,2287.8700000000003,2288.7200000000003,2287.445,1838,2021-07-28 18:00:00
8682,ETHUSD_i,2290.87,2287.67,2285.87,2292.37,2289.12,2288.6366666666668,2288.395,2289.1949999999997,1536,2021-07-28 18:15:00
8683,ETHUSD_i,2287.67,2295.57,2286.47,2296.47,2291.47,2292.8366666666666,2293.52,2291.545,842,2021-07-28 18:30:00
8684,ETHUSD_i,2295.77,2290.17,2285.87,2299.37,2292.62,2291.8033333333333,2291.395,2292.795,1418,2021-07-28 18:45:00
8685,ETHUSD_i,2290.17,2300.27,2281.07,2302.87,2291.9700000000003,2294.736666666667,2296.1200000000003,2293.5950000000003,1501,2021-07-28 19:00:00
8686,ETHUSD_i,2300.27,2310.67,2296.97,2312.27,2304.62,2306.6366666666668,2307.645,2305.045,1156,2021-07-28 19:15:00
8687,ETHUSD_i,2310.67,2309.57,2303.47,2312.87,2308.17,2308.6366666666668,2308.87,2309.145,1192,2021-07-28 19:30:00
8688,ETHUSD_i,2309.57,2316.87,2309.57,2321.67,2315.62,2316.0366666666664,2316.245,2314.42,1479,2021-07-28 19:45:00
8689,ETHUSD_i,2317.17,2316.87,2313.17,2323.27,2318.2200000000003,2317.77,2317.545,2317.62,1060,2021-07-28 20:00:00
8690,ETHUSD_i,2316.77,2289.47,2284.77,2323.87,2304.3199999999997,2299.3699999999994,2296.8949999999995,2303.72,1296,2021-07-28 20:15:00
8691,ETHUSD_i,2289.47,2270.17,2262.57,2295.07,2278.82,2275.936666666667,2274.495,2279.32,3278,2021-07-28 20:30:00
8692,ETHUSD_i,2270.07,2260.47,2254.47,2275.57,2265.02,2263.5033333333336,2262.745,2265.145,2730,2021-07-28 20:45:00
8693,ETHUSD_i,2260.47,2279.57,2250.17,2282.27,2266.2200000000003,2270.67,2272.895,2268.12,2380,2021-07-28 21:00:00
8694,ETHUSD_i,2279.57,2285.27,2278.97,2292.57,2285.77,2285.603333333333,2285.52,2284.095,1899,2021-07-28 21:15:00
