,EURCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
8778,EURCHF_i,1.10346,1.10374,1.10317,1.10378,1.103475,1.1035633333333335,1.1036075,1.1035375,830,2021-04-29 17:30:00
8779,EURCHF_i,1.10374,1.10332,1.10304,1.10396,1.1035,1.10344,1.10341,1.103515,809,2021-04-29 17:45:00
8780,EURCHF_i,1.10331,1.1026799999999999,1.10257,1.10331,1.10294,1.1028533333333332,1.1028099999999998,1.1029675,673,2021-04-29 18:00:00
8781,EURCHF_i,1.10269,1.10279,1.10231,1.10294,1.102625,1.10268,1.1027075,1.1026825,406,2021-04-29 18:15:00
8782,EURCHF_i,1.1028,1.10211,1.102,1.10286,1.10243,1.1023233333333333,1.1022699999999999,1.1024425,370,2021-04-29 18:30:00
8783,EURCHF_i,1.10211,1.10181,1.10178,1.10215,1.1019649999999999,1.1019133333333333,1.1018875,1.1019625,377,2021-04-29 18:45:00
8784,EURCHF_i,1.10181,1.10157,1.10155,1.10195,1.10175,1.1016899999999998,1.1016599999999999,1.1017199999999998,274,2021-04-29 19:00:00
8785,EURCHF_i,1.1016,1.10185,1.10137,1.10194,1.101655,1.10172,1.1017525,1.10169,348,2021-04-29 19:15:00
8786,EURCHF_i,1.10186,1.10196,1.10176,1.10219,1.101975,1.10197,1.1019675,1.1019425,327,2021-04-29 19:30:00
8787,EURCHF_i,1.10196,1.1022,1.10196,1.10227,1.102115,1.1021433333333333,1.1021575,1.1020975,194,2021-04-29 19:45:00
8788,EURCHF_i,1.1022,1.10186,1.1018,1.1022,1.1019999999999999,1.1019533333333333,1.10193,1.102015,242,2021-04-29 20:00:00
8789,EURCHF_i,1.10186,1.10137,1.10121,1.10191,1.10156,1.1014966666666668,1.1014650000000001,1.1015875000000002,263,2021-04-29 20:15:00
8790,EURCHF_i,1.10137,1.10165,1.1013600000000001,1.10171,1.1015350000000002,1.1015733333333335,1.1015925000000002,1.1015225000000002,151,2021-04-29 20:30:00
8791,EURCHF_i,1.10165,1.1013600000000001,1.1013,1.1017,1.1015,1.1014533333333334,1.1014300000000001,1.1015025,210,2021-04-29 20:45:00
8792,EURCHF_i,1.10138,1.1014,1.1013,1.10153,1.1014149999999998,1.1014099999999998,1.1014074999999999,1.1014024999999998,192,2021-04-29 21:00:00
8793,EURCHF_i,1.10141,1.10134,1.1012,1.1014599999999999,1.10133,1.1013333333333333,1.101335,1.1013525,150,2021-04-29 21:15:00
8794,EURCHF_i,1.10133,1.10115,1.10104,1.10133,1.101185,1.1011733333333333,1.1011675,1.1012125,171,2021-04-29 21:30:00
8795,EURCHF_i,1.10115,1.10151,1.10114,1.10163,1.101385,1.1014266666666668,1.1014475000000001,1.1013575000000002,272,2021-04-29 21:45:00
8796,EURCHF_i,1.10151,1.10155,1.10144,1.1017,1.10157,1.1015633333333332,1.10156,1.10155,167,2021-04-29 22:00:00
8797,EURCHF_i,1.10156,1.10143,1.10138,1.10167,1.101525,1.1014933333333332,1.1014774999999999,1.10151,137,2021-04-29 22:15:00
8798,EURCHF_i,1.10143,1.10155,1.10141,1.10163,1.10152,1.1015300000000001,1.1015350000000002,1.101505,92,2021-04-29 22:30:00
8799,EURCHF_i,1.10154,1.10144,1.10139,1.1016,1.101495,1.1014766666666667,1.1014675,1.1014925,188,2021-04-29 22:45:00
8800,EURCHF_i,1.10144,1.10137,1.10125,1.10145,1.10135,1.1013566666666668,1.1013600000000001,1.1013775000000001,171,2021-04-29 23:00:00
8801,EURCHF_i,1.10138,1.10137,1.10119,1.1014,1.101295,1.10132,1.1013325,1.101335,122,2021-04-29 23:15:00
8802,EURCHF_i,1.10134,1.1014599999999999,1.10128,1.10155,1.101415,1.10143,1.1014374999999998,1.1014075,109,2021-04-29 23:30:00
8803,EURCHF_i,1.10145,1.10144,1.10115,1.10162,1.101385,1.1014033333333335,1.1014125000000001,1.101415,290,2021-04-29 23:45:00
8804,EURCHF_i,1.1013600000000001,1.10124,1.10108,1.10187,1.101475,1.1013966666666668,1.1013575,1.1013875,75,2021-04-30 00:00:00
8805,EURCHF_i,1.10123,1.1014,1.10095,1.1014,1.101175,1.10125,1.1012875,1.101245,70,2021-04-30 00:15:00
8806,EURCHF_i,1.10128,1.10135,1.10088,1.10149,1.101185,1.10124,1.1012675,1.10125,379,2021-04-30 00:30:00
8807,EURCHF_i,1.1013,1.10143,1.10101,1.10165,1.10133,1.1013633333333332,1.1013799999999998,1.1013475,471,2021-04-30 00:45:00
8808,EURCHF_i,1.10143,1.1013600000000001,1.10117,1.10164,1.101405,1.10139,1.1013825000000002,1.1014,643,2021-04-30 01:00:00
8809,EURCHF_i,1.1013600000000001,1.10151,1.1013600000000001,1.10164,1.1015000000000001,1.1015033333333335,1.1015050000000002,1.1014675,133,2021-04-30 01:15:00
8810,EURCHF_i,1.10153,1.10154,1.10148,1.10165,1.101565,1.1015566666666665,1.1015525,1.10155,119,2021-04-30 01:30:00
8811,EURCHF_i,1.10154,1.1017,1.10154,1.1017,1.10162,1.1016466666666667,1.10166,1.10162,109,2021-04-30 01:45:00
8812,EURCHF_i,1.1017,1.10165,1.10155,1.10172,1.101635,1.10164,1.1016425,1.101655,75,2021-04-30 02:00:00
8813,EURCHF_i,1.10165,1.10169,1.10153,1.10175,1.10164,1.1016566666666667,1.1016650000000001,1.101655,102,2021-04-30 02:15:00
8814,EURCHF_i,1.10169,1.1018,1.10162,1.10188,1.10175,1.1017666666666666,1.101775,1.1017475,110,2021-04-30 02:30:00
8815,EURCHF_i,1.1018,1.10187,1.10177,1.10189,1.10183,1.1018433333333333,1.10185,1.1018325,108,2021-04-30 02:45:00
8816,EURCHF_i,1.10188,1.10177,1.10174,1.10211,1.101925,1.1018733333333335,1.1018475,1.1018750000000002,326,2021-04-30 03:00:00
8817,EURCHF_i,1.10178,1.102,1.10178,1.10208,1.1019299999999999,1.1019533333333333,1.101965,1.10191,119,2021-04-30 03:15:00
8818,EURCHF_i,1.102,1.10195,1.10195,1.10211,1.10203,1.1020033333333334,1.10199,1.1020025,78,2021-04-30 03:30:00
8819,EURCHF_i,1.10194,1.1012,1.10106,1.10205,1.1015549999999998,1.1014366666666666,1.1013775,1.1015625,611,2021-04-30 03:45:00
8820,EURCHF_i,1.1012,1.10121,1.10105,1.10133,1.10119,1.1011966666666666,1.1012,1.1011975,349,2021-04-30 04:00:00
8821,EURCHF_i,1.10121,1.10104,1.10099,1.10121,1.1011,1.1010799999999998,1.10107,1.1011125,128,2021-04-30 04:15:00
8822,EURCHF_i,1.10104,1.10102,1.10093,1.10111,1.10102,1.10102,1.10102,1.1010250000000001,156,2021-04-30 04:30:00
8823,EURCHF_i,1.10102,1.10098,1.10096,1.10107,1.1010149999999999,1.1010033333333331,1.1009974999999999,1.1010075,105,2021-04-30 04:45:00
8824,EURCHF_i,1.10098,1.10097,1.10095,1.10105,1.101,1.1009900000000001,1.100985,1.1009875,125,2021-04-30 05:00:00
8825,EURCHF_i,1.10097,1.10092,1.1009,1.10101,1.100955,1.1009433333333332,1.1009375,1.1009499999999999,315,2021-04-30 05:15:00
8826,EURCHF_i,1.10091,1.10103,1.10088,1.10106,1.10097,1.1009900000000001,1.101,1.10097,256,2021-04-30 05:30:00
8827,EURCHF_i,1.10102,1.10098,1.10096,1.10106,1.10101,1.101,1.100995,1.101005,316,2021-04-30 05:45:00
8828,EURCHF_i,1.10099,1.10118,1.10097,1.10129,1.10113,1.1011466666666667,1.101155,1.1011075,292,2021-04-30 06:00:00
8829,EURCHF_i,1.10119,1.10127,1.10115,1.10132,1.101235,1.1012466666666667,1.1012525,1.1012325,119,2021-04-30 06:15:00
8830,EURCHF_i,1.10127,1.10111,1.10111,1.10127,1.10119,1.1011633333333333,1.10115,1.10119,95,2021-04-30 06:30:00
8831,EURCHF_i,1.10111,1.10128,1.10107,1.10137,1.10122,1.10124,1.10125,1.1012075000000001,150,2021-04-30 06:45:00
8832,EURCHF_i,1.10129,1.10126,1.10122,1.10132,1.10127,1.1012666666666666,1.101265,1.1012724999999999,177,2021-04-30 07:00:00
8833,EURCHF_i,1.10125,1.10124,1.10121,1.10128,1.101245,1.1012433333333334,1.1012425,1.101245,117,2021-04-30 07:15:00
8834,EURCHF_i,1.10124,1.10127,1.10119,1.10129,1.10124,1.10125,1.101255,1.1012475,104,2021-04-30 07:30:00
8835,EURCHF_i,1.10127,1.10124,1.10114,1.10127,1.101205,1.1012166666666667,1.1012225,1.1012300000000002,111,2021-04-30 07:45:00
8836,EURCHF_i,1.10124,1.1012,1.10116,1.10129,1.101225,1.1012166666666665,1.1012125,1.1012225,148,2021-04-30 08:00:00
8837,EURCHF_i,1.1012,1.10125,1.10119,1.10126,1.101225,1.1012333333333333,1.1012375,1.101225,69,2021-04-30 08:15:00
8838,EURCHF_i,1.10125,1.10122,1.10119,1.10127,1.10123,1.1012266666666666,1.101225,1.1012325,67,2021-04-30 08:30:00
8839,EURCHF_i,1.10122,1.10112,1.10109,1.10122,1.1011549999999999,1.1011433333333331,1.1011374999999999,1.1011625,148,2021-04-30 08:45:00
8840,EURCHF_i,1.10112,1.10067,1.10056,1.1012,1.10088,1.10081,1.100775,1.1008875,298,2021-04-30 09:00:00
8841,EURCHF_i,1.10068,1.10048,1.10047,1.1007500000000001,1.10061,1.1005666666666667,1.100545,1.1005950000000002,211,2021-04-30 09:15:00
8842,EURCHF_i,1.10049,1.10067,1.10006,1.10073,1.100395,1.1004866666666666,1.1005325,1.1004875,306,2021-04-30 09:30:00
8843,EURCHF_i,1.10067,1.10017,1.09995,1.10079,1.1003699999999998,1.1003033333333334,1.10027,1.100395,361,2021-04-30 09:45:00
8844,EURCHF_i,1.1002,1.09993,1.09952,1.10038,1.09995,1.0999433333333333,1.0999400000000001,1.1000075,519,2021-04-30 10:00:00
8845,EURCHF_i,1.09993,1.09992,1.09941,1.10023,1.09982,1.0998533333333333,1.0998700000000001,1.0998725,462,2021-04-30 10:15:00
8846,EURCHF_i,1.09991,1.10029,1.0999,1.10052,1.1002100000000001,1.1002366666666668,1.1002500000000002,1.100155,428,2021-04-30 10:30:00
8847,EURCHF_i,1.10029,1.10005,1.1,1.10044,1.1002200000000002,1.1001633333333334,1.100135,1.100195,529,2021-04-30 10:45:00
8848,EURCHF_i,1.10006,1.10034,1.09971,1.10049,1.1000999999999999,1.10018,1.10022,1.10015,542,2021-04-30 11:00:00
8849,EURCHF_i,1.10034,1.10037,1.1001,1.10063,1.100365,1.1003666666666667,1.1003675,1.10036,306,2021-04-30 11:15:00
8850,EURCHF_i,1.10037,1.10011,1.09998,1.10064,1.10031,1.1002433333333332,1.10021,1.100275,336,2021-04-30 11:30:00
8851,EURCHF_i,1.10012,1.09992,1.09982,1.10039,1.100105,1.1000433333333335,1.1000125,1.1000625,296,2021-04-30 11:45:00
8852,EURCHF_i,1.09993,1.09903,1.09875,1.09993,1.09934,1.0992366666666666,1.0991849999999999,1.09941,372,2021-04-30 12:00:00
8853,EURCHF_i,1.09904,1.09876,1.0985800000000001,1.09915,1.098865,1.09883,1.0988125,1.0988825,404,2021-04-30 12:15:00
8854,EURCHF_i,1.09876,1.09862,1.09854,1.09892,1.09873,1.0986933333333333,1.098675,1.09871,231,2021-04-30 12:30:00
8855,EURCHF_i,1.09862,1.09885,1.09855,1.09891,1.09873,1.09877,1.0987900000000002,1.0987325000000001,248,2021-04-30 12:45:00
8856,EURCHF_i,1.09884,1.09889,1.09859,1.09892,1.098755,1.0988,1.0988224999999998,1.0988099999999998,298,2021-04-30 13:00:00
8857,EURCHF_i,1.09889,1.09857,1.09853,1.09889,1.09871,1.0986633333333333,1.09864,1.0987200000000001,256,2021-04-30 13:15:00
8858,EURCHF_i,1.0985800000000001,1.0985800000000001,1.09847,1.09875,1.0986099999999999,1.0986,1.098595,1.098595,365,2021-04-30 13:30:00
8859,EURCHF_i,1.09859,1.09847,1.09843,1.09885,1.09864,1.0985833333333332,1.098555,1.098585,522,2021-04-30 13:45:00
8860,EURCHF_i,1.09849,1.09844,1.09844,1.09886,1.0986500000000001,1.0985800000000001,1.098545,1.0985575,358,2021-04-30 14:00:00
8861,EURCHF_i,1.09844,1.09855,1.09832,1.09872,1.09852,1.09853,1.098535,1.0985075,225,2021-04-30 14:15:00
8862,EURCHF_i,1.09856,1.09951,1.09855,1.09956,1.099055,1.0992066666666667,1.0992825,1.0990449999999998,324,2021-04-30 14:30:00
8863,EURCHF_i,1.09951,1.09943,1.09939,1.10004,1.099715,1.09962,1.0995724999999998,1.0995925,514,2021-04-30 14:45:00
8864,EURCHF_i,1.09944,1.09968,1.0992,1.09973,1.099465,1.0995366666666666,1.0995725,1.0995125,484,2021-04-30 15:00:00
8865,EURCHF_i,1.09969,1.09961,1.09923,1.09975,1.0994899999999999,1.09953,1.09955,1.09957,483,2021-04-30 15:15:00
8866,EURCHF_i,1.09961,1.09997,1.09942,1.10015,1.099785,1.0998466666666666,1.0998774999999998,1.0997875,711,2021-04-30 15:30:00
8867,EURCHF_i,1.09997,1.10022,1.09991,1.10044,1.1001750000000001,1.1001900000000002,1.1001975000000002,1.100135,474,2021-04-30 15:45:00
8868,EURCHF_i,1.1002,1.09983,1.09975,1.1002,1.0999750000000001,1.0999266666666667,1.0999025,1.099995,577,2021-04-30 16:00:00
8869,EURCHF_i,1.09983,1.09968,1.09965,1.09993,1.09979,1.0997533333333334,1.0997350000000001,1.0997725,470,2021-04-30 16:15:00
8870,EURCHF_i,1.09968,1.09943,1.0991900000000001,1.09974,1.099465,1.0994533333333332,1.0994475,1.09951,706,2021-04-30 16:30:00
8871,EURCHF_i,1.09943,1.0992,1.0991,1.09962,1.09936,1.0993066666666664,1.0992799999999998,1.0993374999999999,721,2021-04-30 16:45:00
8872,EURCHF_i,1.0991900000000001,1.09941,1.09897,1.09956,1.099265,1.0993133333333331,1.0993374999999999,1.0992825,956,2021-04-30 17:00:00
8873,EURCHF_i,1.09942,1.09936,1.09912,1.09965,1.099385,1.0993766666666667,1.0993724999999999,1.0993875,749,2021-04-30 17:15:00
8874,EURCHF_i,1.09936,1.09949,1.09907,1.09974,1.099405,1.0994333333333335,1.0994475000000001,1.099415,869,2021-04-30 17:30:00
8875,EURCHF_i,1.09948,1.09795,1.09761,1.09969,1.0986500000000001,1.0984166666666668,1.0983,1.0986825,1986,2021-04-30 17:45:00
8876,EURCHF_i,1.09795,1.09843,1.09735,1.09856,1.097955,1.0981133333333333,1.0981925000000001,1.0980725,2016,2021-04-30 18:00:00
8877,EURCHF_i,1.09843,1.09839,1.09803,1.09865,1.0983399999999999,1.0983566666666666,1.098365,1.0983749999999999,832,2021-04-30 18:15:00
8878,EURCHF_i,1.09838,1.09816,1.09796,1.09842,1.09819,1.09818,1.098175,1.09823,815,2021-04-30 18:30:00
8879,EURCHF_i,1.09816,1.09796,1.09763,1.09822,1.097925,1.0979366666666668,1.0979425,1.0979925000000001,820,2021-04-30 18:45:00
8880,EURCHF_i,1.09796,1.09791,1.09755,1.09803,1.09779,1.09783,1.09785,1.0978625000000002,386,2021-04-30 19:00:00
8881,EURCHF_i,1.09791,1.09833,1.09779,1.09838,1.098085,1.0981666666666667,1.0982075,1.0981025,285,2021-04-30 19:15:00
8882,EURCHF_i,1.09833,1.09829,1.09826,1.09849,1.0983749999999999,1.0983466666666666,1.0983325,1.0983425,185,2021-04-30 19:30:00
8883,EURCHF_i,1.09829,1.09781,1.09759,1.09829,1.09794,1.0978966666666665,1.097875,1.097995,358,2021-04-30 19:45:00
8884,EURCHF_i,1.09781,1.09784,1.09766,1.09788,1.0977700000000001,1.0977933333333334,1.097805,1.0977975,417,2021-04-30 20:00:00
8885,EURCHF_i,1.09784,1.09798,1.09784,1.09817,1.0980050000000001,1.0979966666666667,1.0979925,1.0979575,231,2021-04-30 20:15:00
8886,EURCHF_i,1.09796,1.09785,1.09779,1.09801,1.0979,1.0978833333333335,1.0978750000000002,1.0979025,298,2021-04-30 20:30:00
8887,EURCHF_i,1.09784,1.09792,1.09761,1.09802,1.097815,1.09785,1.0978675,1.0978474999999999,299,2021-04-30 20:45:00
8888,EURCHF_i,1.09794,1.09796,1.09764,1.09807,1.097855,1.09789,1.0979075,1.0979025,237,2021-04-30 21:00:00
8889,EURCHF_i,1.09795,1.09817,1.09785,1.09819,1.09802,1.09807,1.098095,1.0980400000000001,218,2021-04-30 21:15:00
8890,EURCHF_i,1.09817,1.09793,1.09787,1.09817,1.09802,1.09799,1.097975,1.0980349999999999,236,2021-04-30 21:30:00
8891,EURCHF_i,1.09793,1.09788,1.09783,1.09821,1.09802,1.0979733333333332,1.09795,1.0979625,301,2021-04-30 21:45:00
8892,EURCHF_i,1.09787,1.09809,1.09787,1.09823,1.09805,1.0980633333333334,1.0980699999999999,1.098015,210,2021-04-30 22:00:00
8893,EURCHF_i,1.0981,1.09813,1.09794,1.09815,1.098045,1.0980733333333335,1.0980875,1.09808,239,2021-04-30 22:15:00
8894,EURCHF_i,1.09813,1.09828,1.09812,1.09832,1.09822,1.0982399999999999,1.09825,1.0982125,220,2021-04-30 22:30:00
8895,EURCHF_i,1.0983,1.09781,1.0977999999999999,1.09835,1.098075,1.0979866666666667,1.0979424999999998,1.098065,259,2021-04-30 22:45:00
8896,EURCHF_i,1.0977999999999999,1.09762,1.09756,1.0979,1.09773,1.0976933333333334,1.0976750000000002,1.09772,285,2021-04-30 23:00:00
8897,EURCHF_i,1.09762,1.09763,1.09755,1.09783,1.09769,1.0976700000000001,1.09766,1.0976575,136,2021-04-30 23:15:00
8898,EURCHF_i,1.09762,1.09724,1.09721,1.09772,1.0974650000000001,1.09739,1.0973525000000002,1.0974475000000001,166,2021-04-30 23:30:00
8899,EURCHF_i,1.09724,1.09737,1.09717,1.09749,1.09733,1.0973433333333331,1.0973499999999998,1.0973175,144,2021-04-30 23:45:00
8900,EURCHF_i,1.09691,1.09698,1.09678,1.09766,1.09722,1.0971400000000002,1.0971000000000002,1.0970825000000002,66,2021-05-03 00:00:00
8901,EURCHF_i,1.09698,1.09698,1.0965,1.09759,1.097045,1.0970233333333335,1.0970125000000002,1.0970125000000002,69,2021-05-03 00:15:00
8902,EURCHF_i,1.09691,1.09677,1.09657,1.09759,1.09708,1.0969766666666667,1.0969250000000001,1.0969600000000002,104,2021-05-03 00:30:00
8903,EURCHF_i,1.09699,1.09735,1.09677,1.09759,1.09718,1.0972366666666666,1.0972650000000002,1.097175,106,2021-05-03 00:45:00
8904,EURCHF_i,1.09732,1.09748,1.0971899999999999,1.09762,1.097405,1.09743,1.0974425,1.0974025,255,2021-05-03 01:00:00
8905,EURCHF_i,1.09748,1.0974,1.09723,1.0975,1.097365,1.0973766666666667,1.0973825,1.0974024999999998,120,2021-05-03 01:15:00
8906,EURCHF_i,1.09739,1.09751,1.09738,1.09751,1.097445,1.0974666666666666,1.0974774999999999,1.0974475,93,2021-05-03 01:30:00
8907,EURCHF_i,1.09751,1.09783,1.0975,1.09787,1.0976849999999998,1.0977333333333332,1.0977575,1.0976774999999999,107,2021-05-03 01:45:00
8908,EURCHF_i,1.09781,1.09781,1.09773,1.09798,1.097855,1.09784,1.0978325,1.0978325,184,2021-05-03 02:00:00
8909,EURCHF_i,1.09781,1.09789,1.09774,1.09798,1.0978599999999998,1.09787,1.097875,1.097855,110,2021-05-03 02:15:00
8910,EURCHF_i,1.09789,1.09793,1.09783,1.09793,1.09788,1.0978966666666665,1.097905,1.0978949999999998,89,2021-05-03 02:30:00
8911,EURCHF_i,1.09789,1.09785,1.09781,1.09798,1.0978949999999998,1.09788,1.0978725,1.0978824999999999,140,2021-05-03 02:45:00
8912,EURCHF_i,1.09785,1.09823,1.09783,1.09828,1.098055,1.0981133333333333,1.0981425,1.0980475,206,2021-05-03 03:00:00
8913,EURCHF_i,1.0982,1.09838,1.0982,1.09846,1.09833,1.0983466666666668,1.098355,1.0983100000000001,228,2021-05-03 03:15:00
8914,EURCHF_i,1.09839,1.09848,1.09825,1.0985,1.0983749999999999,1.0984099999999999,1.0984275,1.0984049999999999,170,2021-05-03 03:30:00
8915,EURCHF_i,1.09848,1.09849,1.09843,1.09855,1.09849,1.09849,1.09849,1.0984875,143,2021-05-03 03:45:00
8916,EURCHF_i,1.0985,1.09843,1.09824,1.09851,1.098375,1.0983933333333333,1.0984025000000002,1.09842,175,2021-05-03 04:00:00
8917,EURCHF_i,1.09842,1.09854,1.09842,1.09859,1.0985049999999998,1.0985166666666666,1.0985224999999998,1.0984924999999999,140,2021-05-03 04:15:00
8918,EURCHF_i,1.09854,1.09845,1.09843,1.09869,1.09856,1.0985233333333333,1.0985049999999998,1.0985274999999999,184,2021-05-03 04:30:00
8919,EURCHF_i,1.09845,1.09837,1.09827,1.09848,1.0983749999999999,1.0983733333333332,1.0983725,1.0983924999999999,270,2021-05-03 04:45:00
8920,EURCHF_i,1.09835,1.09832,1.09818,1.09836,1.0982699999999999,1.0982866666666666,1.098295,1.0983025,217,2021-05-03 05:00:00
8921,EURCHF_i,1.09832,1.09844,1.09827,1.09845,1.09836,1.0983866666666666,1.0984,1.09837,242,2021-05-03 05:15:00
8922,EURCHF_i,1.09844,1.09862,1.09844,1.09862,1.09853,1.09856,1.0985749999999999,1.09853,180,2021-05-03 05:30:00
8923,EURCHF_i,1.09862,1.0982,1.09819,1.09862,1.098405,1.0983366666666667,1.0983025000000002,1.0984075,315,2021-05-03 05:45:00
8924,EURCHF_i,1.0982,1.09837,1.0982,1.09847,1.098335,1.0983466666666668,1.0983525,1.0983100000000001,299,2021-05-03 06:00:00
8925,EURCHF_i,1.09836,1.0984099999999999,1.09835,1.09848,1.098415,1.0984133333333332,1.0984124999999998,1.0983999999999998,152,2021-05-03 06:15:00
8926,EURCHF_i,1.09842,1.0984099999999999,1.09827,1.09844,1.0983550000000002,1.0983733333333334,1.0983825,1.098385,115,2021-05-03 06:30:00
8927,EURCHF_i,1.0984099999999999,1.0984099999999999,1.09831,1.09846,1.098385,1.0983933333333333,1.0983975,1.0983975,89,2021-05-03 06:45:00
8928,EURCHF_i,1.0984099999999999,1.0984,1.09833,1.09849,1.0984099999999999,1.0984066666666665,1.0984049999999999,1.0984075,96,2021-05-03 07:00:00
8929,EURCHF_i,1.0984,1.09845,1.09831,1.09851,1.0984099999999999,1.098423333333333,1.0984299999999998,1.0984174999999998,111,2021-05-03 07:15:00
8930,EURCHF_i,1.09845,1.09839,1.0983,1.09849,1.098395,1.0983933333333333,1.0983925,1.0984075,100,2021-05-03 07:30:00
8931,EURCHF_i,1.09839,1.09839,1.09834,1.09846,1.0984,1.0983966666666667,1.098395,1.098395,142,2021-05-03 07:45:00
8932,EURCHF_i,1.09838,1.09843,1.09837,1.09847,1.09842,1.0984233333333333,1.098425,1.0984125,156,2021-05-03 08:00:00
8933,EURCHF_i,1.09844,1.09835,1.09827,1.09847,1.09837,1.0983633333333334,1.09836,1.0983825,167,2021-05-03 08:15:00
8934,EURCHF_i,1.09835,1.09839,1.09824,1.0984,1.0983200000000002,1.0983433333333334,1.0983550000000002,1.0983450000000001,137,2021-05-03 08:30:00
8935,EURCHF_i,1.09839,1.0982,1.09816,1.09843,1.098295,1.0982633333333334,1.0982475,1.098295,238,2021-05-03 08:45:00
8936,EURCHF_i,1.09818,1.09801,1.09788,1.09823,1.098055,1.09804,1.0980325,1.098075,353,2021-05-03 09:00:00
8937,EURCHF_i,1.09801,1.09786,1.09786,1.09813,1.097995,1.09795,1.0979275,1.0979649999999999,275,2021-05-03 09:15:00
8938,EURCHF_i,1.09786,1.09807,1.09776,1.09807,1.097915,1.0979666666666665,1.0979925,1.09794,368,2021-05-03 09:30:00
8939,EURCHF_i,1.09809,1.09873,1.09775,1.09873,1.09824,1.0984033333333334,1.098485,1.098325,616,2021-05-03 09:45:00
8940,EURCHF_i,1.09873,1.09805,1.09788,1.09874,1.0983100000000001,1.0982233333333333,1.09818,1.09835,457,2021-05-03 10:00:00
8941,EURCHF_i,1.09805,1.09894,1.0979700000000001,1.09894,1.098455,1.0986166666666666,1.0986974999999999,1.0984749999999999,424,2021-05-03 10:15:00
8942,EURCHF_i,1.09893,1.09883,1.09854,1.0990199999999999,1.09878,1.0987966666666666,1.098805,1.09883,409,2021-05-03 10:30:00
8943,EURCHF_i,1.09883,1.09876,1.09851,1.09899,1.09875,1.0987533333333332,1.098755,1.0987725,355,2021-05-03 10:45:00
8944,EURCHF_i,1.09877,1.09885,1.09833,1.09888,1.098605,1.0986866666666668,1.0987275,1.0987075000000002,395,2021-05-03 11:00:00
8945,EURCHF_i,1.09885,1.09897,1.09856,1.09901,1.098785,1.0988466666666665,1.0988775,1.0988475,281,2021-05-03 11:15:00
8946,EURCHF_i,1.09897,1.09934,1.09867,1.09935,1.09901,1.09912,1.099175,1.0990825000000002,331,2021-05-03 11:30:00
8947,EURCHF_i,1.09935,1.0992,1.09912,1.0996,1.09936,1.0993066666666664,1.0992799999999998,1.0993175,354,2021-05-03 11:45:00
8948,EURCHF_i,1.0992,1.09966,1.09908,1.09978,1.09943,1.0995066666666666,1.099545,1.09943,507,2021-05-03 12:00:00
8949,EURCHF_i,1.09966,1.09952,1.0993,1.09967,1.099485,1.0994966666666668,1.0995025,1.0995375,257,2021-05-03 12:15:00
8950,EURCHF_i,1.09952,1.09933,1.0989,1.09952,1.09921,1.0992499999999998,1.09927,1.0993175,424,2021-05-03 12:30:00
8951,EURCHF_i,1.09933,1.09914,1.09884,1.09954,1.0991900000000001,1.0991733333333336,1.0991650000000002,1.0992125000000001,292,2021-05-03 12:45:00
8952,EURCHF_i,1.09917,1.0992,1.09898,1.09934,1.09916,1.0991733333333331,1.0991799999999998,1.0991724999999999,242,2021-05-03 13:00:00
8953,EURCHF_i,1.0992,1.09951,1.0992,1.09954,1.09937,1.0994166666666667,1.09944,1.0993625,177,2021-05-03 13:15:00
8954,EURCHF_i,1.09951,1.09942,1.09931,1.09959,1.09945,1.0994400000000002,1.0994350000000002,1.0994575000000002,168,2021-05-03 13:30:00
8955,EURCHF_i,1.09942,1.09947,1.09928,1.09982,1.09955,1.0995233333333332,1.09951,1.0994975,371,2021-05-03 13:45:00
8956,EURCHF_i,1.09946,1.101,1.09931,1.10154,1.100425,1.1006166666666666,1.1007125,1.1003275000000001,461,2021-05-03 14:00:00
8957,EURCHF_i,1.10098,1.10102,1.10084,1.10163,1.101235,1.1011633333333333,1.1011275,1.1011175,460,2021-05-03 14:15:00
8958,EURCHF_i,1.10096,1.10086,1.10066,1.10104,1.1008499999999999,1.1008533333333332,1.100855,1.1008799999999999,289,2021-05-03 14:30:00
8959,EURCHF_i,1.10087,1.10135,1.10078,1.10135,1.1010650000000002,1.1011600000000001,1.1012075000000001,1.1010875000000002,384,2021-05-03 14:45:00
8960,EURCHF_i,1.10135,1.10145,1.1008499999999999,1.10158,1.1012149999999998,1.1012933333333332,1.1013324999999998,1.1013074999999999,500,2021-05-03 15:00:00
8961,EURCHF_i,1.10145,1.10097,1.10096,1.10149,1.101225,1.10114,1.1010975,1.1012175,511,2021-05-03 15:15:00
8962,EURCHF_i,1.10097,1.10052,1.10046,1.10107,1.100765,1.1006833333333332,1.1006425,1.100755,438,2021-05-03 15:30:00
8963,EURCHF_i,1.10052,1.10025,1.10021,1.10061,1.10041,1.1003566666666666,1.10033,1.1003975000000001,365,2021-05-03 15:45:00
8964,EURCHF_i,1.10027,1.10058,1.10016,1.1007500000000001,1.1004550000000002,1.1004966666666667,1.1005175,1.10044,431,2021-05-03 16:00:00
8965,EURCHF_i,1.10058,1.1001400000000001,1.09993,1.1007,1.1003150000000002,1.1002566666666669,1.1002275000000001,1.1003375000000002,409,2021-05-03 16:15:00
8966,EURCHF_i,1.1001400000000001,1.09928,1.09855,1.10018,1.099365,1.0993366666666666,1.0993225,1.0995374999999998,765,2021-05-03 16:30:00
