,GER40_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2799,GER40_i,13216.2,13208.8,13206.6,13218.2,13212.400000000001,13211.200000000003,13210.600000000002,13212.45,520,2020-01-03 18:45:00
2800,GER40_i,13208.7,13209.7,13206.7,13221.2,13213.95,13212.533333333335,13211.825,13211.575,728,2020-01-03 19:00:00
2801,GER40_i,13210.2,13211.7,13209.1,13214.7,13211.900000000001,13211.833333333334,13211.8,13211.425,502,2020-01-03 19:15:00
2802,GER40_i,13211.2,13217.2,13209.6,13217.2,13213.400000000001,13214.666666666666,13215.3,13213.8,507,2020-01-03 19:30:00
2803,GER40_i,13217.6,13212.2,13210.6,13218.1,13214.35,13213.633333333333,13213.275000000001,13214.625,431,2020-01-03 19:45:00
2804,GER40_i,13212.3,13203.2,13203.1,13214.7,13208.900000000001,13207.0,13206.05,13208.325,388,2020-01-03 20:00:00
2805,GER40_i,13202.9,13204.6,13198.1,13208.7,13203.400000000001,13203.800000000001,13204.0,13203.575,400,2020-01-03 20:15:00
2806,GER40_i,13204.9,13197.1,13164.3,13208.2,13186.25,13189.866666666667,13191.675,13193.625,1588,2020-01-03 20:30:00
2807,GER40_i,13197.2,13191.2,13187.1,13200.9,13194.0,13193.066666666666,13192.599999999999,13194.099999999999,903,2020-01-03 20:45:00
2808,GER40_i,13190.8,13185.2,13180.2,13197.2,13188.7,13187.533333333335,13186.95,13188.350000000002,1074,2020-01-03 21:00:00
2809,GER40_i,13185.2,13189.2,13184.1,13191.2,13187.650000000001,13188.166666666666,13188.425,13187.425,591,2020-01-03 21:15:00
2810,GER40_i,13188.6,13189.7,13186.7,13191.7,13189.2,13189.366666666669,13189.45,13189.175000000001,414,2020-01-03 21:30:00
2811,GER40_i,13190.6,13192.4,13186.6,13196.3,13191.45,13191.766666666668,13191.925000000001,13191.475,387,2020-01-03 21:45:00
2812,GER40_i,13192.3,13188.7,13187.7,13197.7,13192.7,13191.366666666669,13190.7,13191.600000000002,601,2020-01-03 22:00:00
2813,GER40_i,13188.7,13173.7,13173.1,13189.2,13181.150000000001,13178.666666666666,13177.425,13181.175,864,2020-01-03 22:15:00
2814,GER40_i,13105.4,13110.2,13105.4,13124.9,13115.15,13113.5,13112.675,13111.475,1246,2020-01-06 09:30:00
2815,GER40_i,13109.8,13097.2,13095.7,13117.8,13106.75,13103.566666666666,13101.974999999999,13105.125,875,2020-01-06 09:45:00
2816,GER40_i,13099.7,13065.2,13062.2,13108.8,13085.5,13078.733333333332,13075.349999999999,13083.974999999999,2996,2020-01-06 10:00:00
2817,GER40_i,13065.3,13027.7,13020.1,13083.8,13051.95,13043.866666666669,13039.825,13049.225000000002,2203,2020-01-06 10:15:00
2818,GER40_i,13027.7,12985.7,12978.7,13032.2,13005.45,12998.866666666669,12995.575,13006.075,2249,2020-01-06 10:30:00
2819,GER40_i,12986.2,12961.8,12960.8,12995.8,12978.3,12972.799999999997,12970.05,12976.149999999998,1551,2020-01-06 10:45:00
2820,GER40_i,12961.8,12968.3,12959.7,12982.3,12971.0,12970.1,12969.650000000001,12968.025000000001,1501,2020-01-06 11:00:00
2821,GER40_i,12967.9,12963.4,12963.4,12975.9,12969.65,12967.566666666666,12966.525,12967.65,1389,2020-01-06 11:15:00
2822,GER40_i,12963.4,12993.4,12947.4,12995.4,12971.4,12978.733333333332,12982.4,12974.9,1864,2020-01-06 11:30:00
2823,GER40_i,12993.4,12978.9,12976.4,12994.9,12985.65,12983.4,12982.275,12985.9,1190,2020-01-06 11:45:00
2824,GER40_i,12979.3,13003.4,12972.9,13009.3,12991.099999999999,12995.199999999999,12997.25,12991.224999999999,1571,2020-01-06 12:00:00
2825,GER40_i,13003.4,13000.4,12991.4,13004.4,12997.9,12998.733333333332,12999.15,12999.9,791,2020-01-06 12:15:00
2826,GER40_i,13000.4,13006.9,12997.9,13014.3,13006.099999999999,13006.366666666667,13006.5,13004.875,837,2020-01-06 12:30:00
2827,GER40_i,13006.9,13005.4,12986.4,13009.4,12997.9,13000.4,13001.65,13002.025,991,2020-01-06 12:45:00
2828,GER40_i,13005.4,13004.4,12990.9,13014.4,13002.65,13003.233333333332,13003.525,13003.775,1215,2020-01-06 13:00:00
2829,GER40_i,13004.4,13005.9,12995.9,13014.4,13005.15,13005.4,13005.525,13005.15,1077,2020-01-06 13:15:00
2830,GER40_i,13005.9,13011.8,13004.4,13015.4,13009.9,13010.533333333333,13010.849999999999,13009.375,940,2020-01-06 13:30:00
2831,GER40_i,13011.8,13010.9,13004.4,13017.4,13010.9,13010.9,13010.9,13011.125,737,2020-01-06 13:45:00
2832,GER40_i,13011.3,13027.4,13006.8,13027.9,13017.349999999999,13020.699999999999,13022.375,13018.349999999999,872,2020-01-06 14:00:00
2833,GER40_i,13026.9,13036.3,13022.9,13037.9,13030.4,13032.366666666667,13033.349999999999,13031.0,650,2020-01-06 14:15:00
2834,GER40_i,13035.9,13053.3,13034.8,13053.8,13044.3,13047.299999999997,13048.8,13044.449999999999,873,2020-01-06 14:30:00
2835,GER40_i,13053.3,13046.4,13045.3,13054.9,13050.099999999999,13048.866666666667,13048.25,13049.974999999999,747,2020-01-06 14:45:00
2836,GER40_i,13046.4,13031.4,13031.4,13046.9,13039.15,13036.566666666666,13035.275,13039.025,767,2020-01-06 15:00:00
2837,GER40_i,13031.4,13038.7,13030.4,13041.6,13036.0,13036.9,13037.349999999999,13035.525,834,2020-01-06 15:15:00
2838,GER40_i,13038.2,13037.4,13034.6,13041.2,13037.900000000001,13037.733333333335,13037.650000000001,13037.850000000002,614,2020-01-06 15:30:00
2839,GER40_i,13037.4,13049.8,13037.4,13049.8,13043.599999999999,13045.666666666666,13046.7,13043.6,634,2020-01-06 15:45:00
2840,GER40_i,13048.8,13070.2,13041.3,13071.7,13056.5,13061.066666666666,13063.349999999999,13058.0,1021,2020-01-06 16:00:00
2841,GER40_i,13070.2,13052.7,13050.7,13070.7,13060.7,13058.033333333335,13056.7,13061.075,615,2020-01-06 16:15:00
2842,GER40_i,13053.2,13076.2,13050.7,13082.7,13066.7,13069.866666666669,13071.45,13065.7,1255,2020-01-06 16:30:00
2843,GER40_i,13076.2,13086.7,13075.7,13091.2,13083.45,13084.533333333335,13085.075,13082.45,1094,2020-01-06 16:45:00
2844,GER40_i,13087.2,13089.2,13079.7,13096.7,13088.2,13088.533333333335,13088.7,13088.2,1045,2020-01-06 17:00:00
2845,GER40_i,13089.7,13120.1,13086.7,13121.6,13104.150000000001,13109.466666666667,13112.125,13104.525000000001,1209,2020-01-06 17:15:00
2846,GER40_i,13119.6,13142.6,13109.6,13145.1,13127.35,13132.433333333334,13134.975,13129.225,1435,2020-01-06 17:30:00
2847,GER40_i,13142.6,13121.5,13118.0,13145.6,13131.8,13128.366666666667,13126.65,13131.925,1186,2020-01-06 17:45:00
2848,GER40_i,13122.0,13144.5,13118.5,13144.5,13131.5,13135.833333333334,13138.0,13132.375,945,2020-01-06 18:00:00
2849,GER40_i,13144.0,13119.0,13117.5,13144.5,13131.0,13127.0,13125.0,13131.25,1295,2020-01-06 18:15:00
2850,GER40_i,13119.5,13131.0,13119.5,13137.0,13128.25,13129.166666666666,13129.625,13126.75,970,2020-01-06 18:30:00
2851,GER40_i,13130.5,13125.0,13122.5,13132.0,13127.25,13126.5,13126.125,13127.5,510,2020-01-06 18:45:00
2852,GER40_i,13125.0,13128.0,13123.0,13131.5,13127.25,13127.5,13127.625,13126.875,431,2020-01-06 19:00:00
2853,GER40_i,13128.0,13129.5,13125.0,13129.5,13127.25,13128.0,13128.375,13128.0,395,2020-01-06 19:15:00
2854,GER40_i,13130.0,13135.0,13127.0,13135.5,13131.25,13132.5,13133.125,13131.875,425,2020-01-06 19:30:00
2855,GER40_i,13135.0,13128.0,13123.5,13135.5,13129.5,13129.0,13128.75,13130.5,440,2020-01-06 19:45:00
2856,GER40_i,13127.5,13134.0,13127.0,13136.5,13131.75,13132.5,13132.875,13131.25,365,2020-01-06 20:00:00
2857,GER40_i,13134.5,13136.5,13132.5,13136.5,13134.5,13135.166666666666,13135.5,13135.0,350,2020-01-06 20:15:00
2858,GER40_i,13136.5,13136.5,13135.5,13138.5,13137.0,13136.833333333334,13136.75,13136.75,350,2020-01-06 20:30:00
2859,GER40_i,13137.0,13145.0,13136.5,13146.0,13141.25,13142.5,13143.125,13141.125,320,2020-01-06 20:45:00
2860,GER40_i,13144.5,13153.5,13139.5,13154.5,13147.0,13149.166666666666,13150.25,13148.0,451,2020-01-06 21:00:00
2861,GER40_i,13153.5,13152.5,13150.5,13156.0,13153.25,13153.0,13152.875,13153.125,370,2020-01-06 21:15:00
2862,GER40_i,13152.5,13155.0,13150.5,13155.0,13152.75,13153.5,13153.875,13153.25,325,2020-01-06 21:30:00
2863,GER40_i,13154.5,13150.0,13149.0,13155.5,13152.25,13151.5,13151.125,13152.25,340,2020-01-06 21:45:00
2864,GER40_i,13150.0,13157.0,13150.0,13157.5,13153.75,13154.833333333334,13155.375,13153.625,340,2020-01-06 22:00:00
2865,GER40_i,13157.0,13149.0,13147.0,13158.0,13152.5,13151.333333333334,13150.75,13152.75,470,2020-01-06 22:15:00
2866,GER40_i,13180.6,13173.4,13150.3,13182.4,13166.349999999999,13168.699999999999,13169.875,13171.675,2298,2020-01-07 09:30:00
2867,GER40_i,13173.4,13173.9,13167.4,13184.8,13176.099999999999,13175.366666666667,13175.0,13174.875,1513,2020-01-07 09:45:00
2868,GER40_i,13173.4,13243.4,13173.4,13253.3,13213.349999999999,13223.366666666667,13228.375,13210.875,2677,2020-01-07 10:00:00
2869,GER40_i,13243.3,13246.4,13229.9,13251.3,13240.599999999999,13242.533333333333,13243.5,13242.724999999999,1557,2020-01-07 10:15:00
2870,GER40_i,13246.9,13241.3,13233.4,13267.9,13250.65,13247.533333333333,13245.974999999999,13247.375,1950,2020-01-07 10:30:00
2871,GER40_i,13242.3,13252.9,13242.3,13268.8,13255.55,13254.666666666666,13254.225,13251.575,1593,2020-01-07 10:45:00
2872,GER40_i,13253.4,13240.5,13232.0,13258.9,13245.45,13243.800000000001,13242.975,13246.2,1192,2020-01-07 11:00:00
2873,GER40_i,13240.1,13245.6,13232.0,13251.0,13241.5,13242.866666666667,13243.55,13242.175,1018,2020-01-07 11:15:00
2874,GER40_i,13246.0,13251.1,13235.0,13252.6,13243.8,13246.233333333332,13247.449999999999,13246.175,1009,2020-01-07 11:30:00
2875,GER40_i,13251.1,13250.4,13212.5,13255.5,13234.0,13239.466666666667,13242.2,13242.375,1922,2020-01-07 11:45:00
2876,GER40_i,13250.4,13258.3,13247.4,13265.9,13256.65,13257.199999999999,13257.474999999999,13255.5,1443,2020-01-07 12:00:00
2877,GER40_i,13258.4,13250.7,13233.8,13262.6,13248.2,13249.033333333335,13249.45,13251.375000000002,1422,2020-01-07 12:15:00
2878,GER40_i,13250.7,13257.5,13247.7,13274.0,13260.85,13259.733333333332,13259.175,13257.474999999999,1455,2020-01-07 12:30:00
2879,GER40_i,13257.5,13277.6,13249.5,13283.0,13266.25,13270.033333333333,13271.925,13266.9,1106,2020-01-07 12:45:00
2880,GER40_i,13277.6,13276.0,13273.5,13286.5,13280.0,13278.666666666666,13278.0,13278.4,961,2020-01-07 13:00:00
2881,GER40_i,13276.5,13266.5,13265.0,13280.0,13272.5,13270.5,13269.5,13272.0,800,2020-01-07 13:15:00
2882,GER40_i,13266.0,13265.5,13254.5,13271.5,13263.0,13263.833333333334,13264.25,13264.375,931,2020-01-07 13:30:00
2883,GER40_i,13265.0,13252.0,13247.5,13267.5,13257.5,13255.666666666666,13254.75,13258.0,980,2020-01-07 13:45:00
2884,GER40_i,13251.5,13254.1,13248.0,13256.1,13252.05,13252.733333333332,13253.074999999999,13252.425,802,2020-01-07 14:00:00
2885,GER40_i,13254.1,13244.1,13238.5,13254.5,13246.5,13245.699999999999,13245.3,13247.8,905,2020-01-07 14:15:00
2886,GER40_i,13244.1,13245.1,13232.0,13245.6,13238.8,13240.9,13241.949999999999,13241.699999999999,902,2020-01-07 14:30:00
2887,GER40_i,13245.1,13244.0,13237.5,13253.6,13245.55,13245.033333333333,13244.775,13245.05,774,2020-01-07 14:45:00
2888,GER40_i,13244.5,13230.1,13226.0,13246.6,13236.3,13234.233333333332,13233.199999999999,13236.8,1040,2020-01-07 15:00:00
2889,GER40_i,13230.1,13236.5,13228.6,13240.6,13234.6,13235.233333333332,13235.55,13233.949999999999,719,2020-01-07 15:15:00
2890,GER40_i,13236.6,13236.0,13229.0,13245.6,13237.3,13236.866666666667,13236.65,13236.8,1058,2020-01-07 15:30:00
2891,GER40_i,13236.1,13218.5,13212.0,13236.1,13224.05,13222.199999999999,13221.275,13225.675,1159,2020-01-07 15:45:00
2892,GER40_i,13218.6,13211.1,13204.5,13218.6,13211.55,13211.4,13211.324999999999,13213.199999999999,905,2020-01-07 16:00:00
2893,GER40_i,13211.1,13210.1,13201.5,13213.6,13207.55,13208.4,13208.824999999999,13209.074999999999,941,2020-01-07 16:15:00
2894,GER40_i,13210.5,13173.1,13173.0,13226.1,13199.55,13190.733333333332,13186.324999999999,13195.675,1924,2020-01-07 16:30:00
2895,GER40_i,13172.6,13197.1,13167.5,13197.1,13182.3,13187.233333333332,13189.699999999999,13183.574999999999,1547,2020-01-07 16:45:00
2896,GER40_i,13200.0,13222.6,13194.5,13223.1,13208.8,13213.4,13215.699999999999,13210.05,1735,2020-01-07 17:00:00
2897,GER40_i,13222.6,13224.5,13200.5,13225.6,13213.05,13216.866666666667,13218.775,13218.3,1513,2020-01-07 17:15:00
2898,GER40_i,13224.0,13217.6,13199.0,13236.5,13217.75,13217.699999999999,13217.675,13219.275,1748,2020-01-07 17:30:00
2899,GER40_i,13217.6,13228.1,13215.0,13230.1,13222.55,13224.4,13225.324999999999,13222.699999999999,1011,2020-01-07 17:45:00
2900,GER40_i,13228.5,13225.1,13222.5,13235.1,13228.8,13227.566666666666,13226.949999999999,13227.8,950,2020-01-07 18:00:00
2901,GER40_i,13225.6,13234.6,13223.0,13237.6,13230.3,13231.733333333332,13232.449999999999,13230.199999999999,890,2020-01-07 18:15:00
2902,GER40_i,13235.0,13224.6,13222.0,13236.0,13229.0,13227.533333333333,13226.8,13229.4,953,2020-01-07 18:30:00
2903,GER40_i,13224.6,13214.6,13213.0,13225.1,13219.05,13217.566666666666,13216.824999999999,13219.324999999999,595,2020-01-07 18:45:00
2904,GER40_i,13215.1,13215.5,13211.0,13220.1,13215.55,13215.533333333333,13215.525,13215.425,477,2020-01-07 19:00:00
2905,GER40_i,13215.6,13216.1,13214.0,13220.6,13217.3,13216.9,13216.699999999999,13216.574999999999,397,2020-01-07 19:15:00
2906,GER40_i,13216.1,13212.6,13210.6,13216.1,13213.35,13213.1,13212.975,13213.85,504,2020-01-07 19:30:00
2907,GER40_i,13213.0,13215.1,13208.5,13216.6,13212.55,13213.4,13213.824999999999,13213.3,428,2020-01-07 19:45:00
2908,GER40_i,13215.1,13216.5,13212.1,13217.6,13214.85,13215.4,13215.675,13215.324999999999,296,2020-01-07 20:00:00
2909,GER40_i,13217.1,13213.1,13212.5,13217.1,13214.8,13214.233333333332,13213.949999999999,13214.949999999999,270,2020-01-07 20:15:00
2910,GER40_i,13213.6,13210.0,13209.0,13216.5,13212.75,13211.833333333334,13211.375,13212.275,269,2020-01-07 20:30:00
2911,GER40_i,13210.5,13216.6,13210.0,13216.6,13213.3,13214.4,13214.949999999999,13213.425,317,2020-01-07 20:45:00
2912,GER40_i,13216.6,13197.6,13197.5,13217.0,13207.25,13204.033333333333,13202.425,13207.175,581,2020-01-07 21:00:00
2913,GER40_i,13198.1,13198.1,13193.0,13199.6,13196.3,13196.9,13197.199999999999,13197.199999999999,464,2020-01-07 21:15:00
2914,GER40_i,13198.1,13199.0,13195.1,13203.6,13199.35,13199.233333333332,13199.175,13198.949999999999,461,2020-01-07 21:30:00
2915,GER40_i,13198.6,13202.6,13197.5,13203.5,13200.5,13201.199999999999,13201.55,13200.55,394,2020-01-07 21:45:00
2916,GER40_i,13202.6,13208.1,13202.0,13208.1,13205.05,13206.066666666666,13206.574999999999,13205.199999999999,395,2020-01-07 22:00:00
2917,GER40_i,13207.6,13209.5,13206.5,13210.1,13208.3,13208.699999999999,13208.9,13208.425,309,2020-01-07 22:15:00
2918,GER40_i,13129.1,13154.1,13128.1,13167.6,13147.85,13149.933333333334,13150.975,13144.725,1775,2020-01-08 09:30:00
2919,GER40_i,13155.6,13146.1,13141.1,13163.6,13152.35,13150.266666666668,13149.225,13151.6,1165,2020-01-08 09:45:00
2920,GER40_i,13145.1,13117.1,13117.1,13168.1,13142.6,13134.1,13129.85,13136.85,3220,2020-01-08 10:00:00
2921,GER40_i,13116.1,13142.1,13106.1,13174.6,13140.35,13140.933333333334,13141.225,13134.725,3192,2020-01-08 10:15:00
2922,GER40_i,13142.1,13130.6,13126.6,13161.6,13144.1,13139.6,13137.35,13140.225,2095,2020-01-08 10:30:00
2923,GER40_i,13130.1,13139.6,13116.1,13145.1,13130.6,13133.6,13135.1,13132.725,1885,2020-01-08 10:45:00
2924,GER40_i,13140.1,13148.6,13136.1,13162.6,13149.35,13149.1,13148.975,13146.85,1454,2020-01-08 11:00:00
2925,GER40_i,13148.1,13136.6,13134.1,13153.7,13143.900000000001,13141.466666666667,13140.25,13143.125,1223,2020-01-08 11:15:00
2926,GER40_i,13134.6,13139.7,13129.1,13145.7,13137.400000000001,13138.166666666666,13138.55,13137.275,1268,2020-01-08 11:30:00
2927,GER40_i,13140.2,13150.2,13130.6,13159.6,13145.1,13146.800000000001,13147.650000000001,13145.150000000001,1357,2020-01-08 11:45:00
2928,GER40_i,13150.2,13163.6,13146.6,13167.6,13157.1,13159.266666666668,13160.35,13157.0,1260,2020-01-08 12:00:00
2929,GER40_i,13162.1,13178.7,13162.1,13193.6,13177.85,13178.133333333333,13178.275000000001,13174.125,1383,2020-01-08 12:15:00
2930,GER40_i,13179.2,13179.6,13173.6,13185.2,13179.400000000001,13179.466666666667,13179.5,13179.400000000001,941,2020-01-08 12:30:00
2931,GER40_i,13179.1,13202.1,13175.6,13213.1,13194.35,13196.933333333334,13198.225,13192.475,1225,2020-01-08 12:45:00
2932,GER40_i,13201.6,13198.6,13194.6,13212.6,13203.6,13201.933333333334,13201.1,13201.85,981,2020-01-08 13:00:00
2933,GER40_i,13198.6,13231.1,13198.1,13235.1,13216.6,13221.433333333334,13223.85,13215.725,1335,2020-01-08 13:15:00
2934,GER40_i,13230.6,13240.1,13228.6,13246.6,13237.6,13238.433333333334,13238.85,13236.475,1195,2020-01-08 13:30:00
2935,GER40_i,13239.6,13243.6,13239.6,13256.1,13247.85,13246.433333333334,13245.725,13244.725,1280,2020-01-08 13:45:00
2936,GER40_i,13243.1,13256.6,13241.1,13262.6,13251.85,13253.433333333334,13254.225,13250.85,975,2020-01-08 14:00:00
2937,GER40_i,13256.6,13257.1,13250.6,13264.1,13257.35,13257.266666666668,13257.225,13257.1,1025,2020-01-08 14:15:00
2938,GER40_i,13257.6,13270.1,13253.6,13273.6,13263.6,13265.766666666668,13266.85,13263.725,1035,2020-01-08 14:30:00
2939,GER40_i,13270.6,13270.1,13264.1,13276.6,13270.35,13270.266666666668,13270.225,13270.35,1080,2020-01-08 14:45:00
2940,GER40_i,13270.6,13279.1,13265.6,13280.6,13273.1,13275.1,13276.1,13273.975,875,2020-01-08 15:00:00
2941,GER40_i,13279.1,13309.6,13279.1,13325.1,13302.1,13304.6,13305.85,13298.225,1890,2020-01-08 15:15:00
2942,GER40_i,13310.1,13273.0,13270.5,13315.6,13293.05,13286.366666666667,13283.025,13292.3,1369,2020-01-08 15:30:00
2943,GER40_i,13274.0,13259.5,13233.5,13278.0,13255.75,13257.0,13257.625,13261.25,1845,2020-01-08 15:45:00
2944,GER40_i,13259.0,13270.0,13259.0,13270.5,13264.75,13266.5,13267.375,13264.625,875,2020-01-08 16:00:00
2945,GER40_i,13269.5,13262.0,13260.5,13276.0,13268.25,13266.166666666666,13265.125,13267.0,995,2020-01-08 16:15:00
2946,GER40_i,13262.5,13292.0,13254.0,13298.0,13276.0,13281.333333333334,13284.0,13276.625,1855,2020-01-08 16:30:00
2947,GER40_i,13291.5,13295.5,13285.5,13302.0,13293.75,13294.333333333334,13294.625,13293.625,1250,2020-01-08 16:45:00
2948,GER40_i,13295.5,13310.0,13293.0,13316.0,13304.5,13306.333333333334,13307.25,13303.625,1100,2020-01-08 17:00:00
2949,GER40_i,13310.0,13306.5,13302.5,13321.5,13312.0,13310.166666666666,13309.25,13310.125,1290,2020-01-08 17:15:00
2950,GER40_i,13306.5,13325.0,13304.0,13341.0,13322.5,13323.333333333334,13323.75,13319.125,1580,2020-01-08 17:30:00
2951,GER40_i,13325.0,13317.5,13308.5,13331.0,13319.75,13319.0,13318.625,13320.5,1430,2020-01-08 17:45:00
2952,GER40_i,13316.5,13319.0,13303.5,13322.5,13313.0,13315.0,13316.0,13315.375,1155,2020-01-08 18:00:00
2953,GER40_i,13320.0,13321.5,13289.5,13337.0,13313.25,13316.0,13317.375,13317.0,1723,2020-01-08 18:15:00
2954,GER40_i,13320.0,13381.0,13299.5,13382.5,13341.0,13354.333333333334,13361.0,13345.75,2723,2020-01-08 18:30:00
2955,GER40_i,13381.0,13381.0,13372.0,13396.0,13384.0,13383.0,13382.5,13382.5,1293,2020-01-08 18:45:00
2956,GER40_i,13380.5,13378.0,13374.5,13395.0,13384.75,13382.5,13381.375,13382.0,975,2020-01-08 19:00:00
2957,GER40_i,13378.0,13382.0,13377.5,13388.0,13382.75,13382.5,13382.375,13381.375,780,2020-01-08 19:15:00
2958,GER40_i,13382.0,13384.5,13377.5,13385.5,13381.5,13382.5,13383.0,13382.375,660,2020-01-08 19:30:00
2959,GER40_i,13384.5,13387.0,13384.5,13391.0,13387.75,13387.5,13387.375,13386.75,590,2020-01-08 19:45:00
2960,GER40_i,13387.5,13386.5,13383.0,13390.0,13386.5,13386.5,13386.5,13386.75,565,2020-01-08 20:00:00
2961,GER40_i,13386.5,13390.5,13382.5,13390.5,13386.5,13387.833333333334,13388.5,13387.5,415,2020-01-08 20:15:00
2962,GER40_i,13391.0,13388.5,13387.0,13392.0,13389.5,13389.166666666666,13389.0,13389.625,360,2020-01-08 20:30:00
2963,GER40_i,13388.5,13385.5,13384.0,13391.5,13387.75,13387.0,13386.625,13387.375,380,2020-01-08 20:45:00
2964,GER40_i,13386.0,13395.5,13385.5,13396.0,13390.75,13392.333333333334,13393.125,13390.75,313,2020-01-08 21:00:00
2965,GER40_i,13395.5,13395.0,13394.0,13400.5,13397.25,13396.5,13396.125,13396.25,385,2020-01-08 21:15:00
2966,GER40_i,13395.5,13395.0,13391.0,13395.5,13393.25,13393.833333333334,13394.125,13394.25,360,2020-01-08 21:30:00
2967,GER40_i,13395.0,13400.0,13394.0,13400.0,13397.0,13398.0,13398.5,13397.25,305,2020-01-08 21:45:00
2968,GER40_i,13399.5,13400.9,13396.0,13401.9,13398.95,13399.6,13399.925000000001,13399.575,358,2020-01-08 22:00:00
2969,GER40_i,13400.9,13404.9,13399.4,13405.9,13402.65,13403.4,13403.775,13402.775,373,2020-01-08 22:15:00
2970,GER40_i,13447.9,13450.5,13441.4,13458.0,13449.7,13449.966666666667,13450.1,13449.45,1049,2020-01-09 09:30:00
2971,GER40_i,13450.5,13461.9,13447.4,13473.9,13460.65,13461.066666666666,13461.275,13458.425,1092,2020-01-09 09:45:00
2972,GER40_i,13463.3,13488.9,13452.9,13511.8,13482.349999999999,13484.533333333333,13485.625,13479.224999999999,2126,2020-01-09 10:00:00
2973,GER40_i,13488.9,13491.3,13474.4,13497.3,13485.849999999999,13487.666666666666,13488.575,13487.975,1843,2020-01-09 10:15:00
2974,GER40_i,13491.4,13519.9,13490.4,13527.9,13509.15,13512.733333333332,13514.525,13507.4,1612,2020-01-09 10:30:00
2975,GER40_i,13520.3,13505.6,13502.2,13524.6,13513.400000000001,13510.800000000001,13509.5,13513.175,1539,2020-01-09 10:45:00
2976,GER40_i,13505.7,13512.6,13499.1,13521.2,13510.150000000001,13510.966666666667,13511.375,13509.650000000001,1400,2020-01-09 11:00:00
2977,GER40_i,13513.2,13493.1,13489.0,13516.6,13502.8,13499.566666666666,13497.949999999999,13502.974999999999,1097,2020-01-09 11:15:00
2978,GER40_i,13491.5,13483.6,13476.2,13501.6,13488.900000000001,13487.133333333333,13486.25,13488.225,1310,2020-01-09 11:30:00
2979,GER40_i,13483.7,13487.6,13475.2,13494.2,13484.7,13485.666666666666,13486.15,13485.175,1296,2020-01-09 11:45:00
2980,GER40_i,13485.6,13496.6,13485.6,13508.1,13496.85,13496.766666666668,13496.725,13493.975,890,2020-01-09 12:00:00
2981,GER40_i,13497.1,13482.1,13481.1,13501.1,13491.1,13488.1,13486.6,13490.35,1005,2020-01-09 12:15:00
2982,GER40_i,13482.1,13476.1,13472.1,13487.6,13479.85,13478.6,13477.975,13479.475,905,2020-01-09 12:30:00
2983,GER40_i,13476.1,13475.6,13471.6,13479.6,13475.6,13475.6,13475.6,13475.725,765,2020-01-09 12:45:00
2984,GER40_i,13476.1,13483.6,13474.6,13492.1,13483.35,13483.433333333334,13483.475,13481.6,765,2020-01-09 13:00:00
2985,GER40_i,13484.1,13493.6,13484.1,13498.6,13491.35,13492.1,13492.475,13490.1,830,2020-01-09 13:15:00
2986,GER40_i,13493.6,13496.1,13490.1,13499.1,13494.6,13495.1,13495.35,13494.725,590,2020-01-09 13:30:00
2987,GER40_i,13495.6,13496.6,13485.6,13499.1,13492.35,13493.766666666668,13494.475,13494.225,725,2020-01-09 13:45:00
2988,GER40_i,13496.6,13488.6,13481.6,13498.1,13489.85,13489.433333333334,13489.225,13491.225,854,2020-01-09 14:00:00
2989,GER40_i,13489.1,13487.1,13469.1,13492.6,13480.85,13482.933333333334,13483.975,13484.475,924,2020-01-09 14:15:00
2990,GER40_i,13486.1,13487.1,13471.6,13491.6,13481.6,13483.433333333334,13484.35,13484.1,1100,2020-01-09 14:30:00
2991,GER40_i,13487.6,13476.6,13459.9,13489.6,13474.75,13475.366666666667,13475.675,13478.425,1189,2020-01-09 14:45:00
2992,GER40_i,13475.1,13484.0,13470.6,13485.0,13477.8,13479.866666666667,13480.9,13478.675,934,2020-01-09 15:00:00
2993,GER40_i,13484.0,13482.0,13479.0,13491.0,13485.0,13484.0,13483.5,13484.0,795,2020-01-09 15:15:00
2994,GER40_i,13482.0,13491.0,13482.0,13495.5,13488.75,13489.5,13489.875,13487.625,630,2020-01-09 15:30:00
2995,GER40_i,13491.0,13488.5,13483.5,13495.5,13489.5,13489.166666666666,13489.0,13489.625,650,2020-01-09 15:45:00
2996,GER40_i,13488.5,13482.5,13480.5,13492.0,13486.25,13485.0,13484.375,13485.875,630,2020-01-09 16:00:00
2997,GER40_i,13482.5,13490.5,13480.5,13493.5,13487.0,13488.166666666666,13488.75,13486.75,720,2020-01-09 16:15:00
2998,GER40_i,13491.0,13493.5,13483.0,13512.5,13497.75,13496.333333333334,13495.625,13495.0,1605,2020-01-09 16:30:00
2999,GER40_i,13493.0,13500.0,13486.5,13507.0,13496.75,13497.833333333334,13498.375,13496.625,1265,2020-01-09 16:45:00
3000,GER40_i,13499.5,13498.0,13489.0,13503.0,13496.0,13496.666666666666,13497.0,13497.375,1102,2020-01-09 17:00:00
3001,GER40_i,13498.5,13504.5,13495.0,13506.5,13500.75,13502.0,13502.625,13501.125,755,2020-01-09 17:15:00
3002,GER40_i,13504.5,13519.0,13502.5,13523.0,13512.75,13514.833333333334,13515.875,13512.25,945,2020-01-09 17:30:00
3003,GER40_i,13519.0,13521.5,13516.5,13530.5,13523.5,13522.833333333334,13522.5,13521.875,954,2020-01-09 17:45:00
