,USDHKD,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
5101,USDHKD,7.76665,7.76665,7.76665,7.76668,7.766665,7.766659999999999,7.766657499999999,7.766657499999999,49,2021-03-08 06:30:00
5102,USDHKD,7.76665,7.7668,7.76665,7.76683,7.76674,7.7667600000000006,7.76677,7.7667325,48,2021-03-08 06:45:00
5103,USDHKD,7.7668,7.7667,7.76666,7.76684,7.76675,7.766733333333334,7.766725,7.76675,55,2021-03-08 07:00:00
5104,USDHKD,7.7667,7.76635,7.76611,7.76675,7.76643,7.766403333333333,7.7663899999999995,7.7664775,80,2021-03-08 07:15:00
5105,USDHKD,7.76635,7.76614,7.7660599999999995,7.76653,7.7662949999999995,7.766243333333333,7.7662175,7.76627,76,2021-03-08 07:30:00
5106,USDHKD,7.76614,7.76655,7.7661,7.7667,7.7664,7.76645,7.766475,7.7663725,61,2021-03-08 07:45:00
5107,USDHKD,7.76655,7.7667,7.76653,7.76684,7.766685000000001,7.7666900000000005,7.7666925,7.766655,63,2021-03-08 08:00:00
5108,USDHKD,7.7667,7.76661,7.76626,7.7667,7.76648,7.766523333333333,7.766545,7.7665675,61,2021-03-08 08:15:00
5109,USDHKD,7.76659,7.76678,7.76659,7.76685,7.766719999999999,7.7667399999999995,7.76675,7.7667025,57,2021-03-08 08:30:00
5110,USDHKD,7.76678,7.76735,7.76674,7.76735,7.767045,7.767146666666666,7.7671975,7.767055,49,2021-03-08 08:45:00
5111,USDHKD,7.76734,7.7676,7.76725,7.76765,7.76745,7.767500000000001,7.767525000000001,7.767460000000001,62,2021-03-08 09:00:00
5112,USDHKD,7.7676,7.7668800000000005,7.7668800000000005,7.7676,7.76724,7.767120000000001,7.767060000000001,7.767240000000001,71,2021-03-08 09:15:00
5113,USDHKD,7.76684,7.767,7.76684,7.76704,7.76694,7.76696,7.76697,7.76693,49,2021-03-08 09:30:00
5114,USDHKD,7.767,7.767,7.7669,7.76724,7.76707,7.767046666666666,7.767035,7.767035,54,2021-03-08 09:45:00
5115,USDHKD,7.767,7.76679,7.76678,7.767,7.76689,7.7668566666666665,7.76684,7.7668925,71,2021-03-08 10:00:00
5116,USDHKD,7.76679,7.7672,7.76679,7.7672,7.766995,7.767063333333333,7.767097499999999,7.766995,72,2021-03-08 10:15:00
5117,USDHKD,7.76723,7.76717,7.76705,7.7674,7.767225,7.767206666666667,7.7671975,7.767212499999999,52,2021-03-08 10:30:00
5118,USDHKD,7.76725,7.768,7.76725,7.768,7.767625,7.7677499999999995,7.7678125,7.767625,68,2021-03-08 10:45:00
5119,USDHKD,7.768,7.76765,7.7676,7.768,7.767799999999999,7.7677499999999995,7.7677249999999995,7.7678125,60,2021-03-08 11:00:00
5120,USDHKD,7.76765,7.7687,7.76765,7.7687,7.768174999999999,7.768349999999999,7.768437499999999,7.768174999999999,53,2021-03-08 11:15:00
5121,USDHKD,7.7688,7.76981,7.7688,7.76982,7.76931,7.769476666666667,7.76956,7.7693075,58,2021-03-08 11:30:00
5122,USDHKD,7.76981,7.76948,7.76927,7.76988,7.769575,7.769543333333334,7.769527500000001,7.76961,82,2021-03-08 11:45:00
5123,USDHKD,7.76949,7.76948,7.7694,7.76953,7.769465,7.769470000000001,7.769472500000001,7.769475000000001,67,2021-03-08 12:00:00
5124,USDHKD,7.76948,7.76954,7.76948,7.76958,7.76953,7.7695333333333325,7.769534999999999,7.76952,68,2021-03-08 12:15:00
5125,USDHKD,7.76957,7.76959,7.76918,7.76969,7.769435,7.769486666666666,7.7695125,7.7695075,59,2021-03-08 12:30:00
5126,USDHKD,7.76959,7.76939,7.7693,7.76962,7.7694600000000005,7.7694366666666665,7.769425,7.769475,90,2021-03-08 12:45:00
5127,USDHKD,7.76939,7.76814,7.76811,7.76943,7.76877,7.76856,7.768454999999999,7.768767499999999,76,2021-03-08 13:00:00
5128,USDHKD,7.76814,7.76828,7.76814,7.76841,7.768275,7.768276666666666,7.7682775,7.7682424999999995,75,2021-03-08 13:15:00
5129,USDHKD,7.7683,7.76833,7.76812,7.76833,7.768224999999999,7.768259999999999,7.768277499999999,7.768269999999999,48,2021-03-08 13:30:00
5130,USDHKD,7.76833,7.76873,7.7683,7.76884,7.76857,7.768623333333333,7.768649999999999,7.768549999999999,55,2021-03-08 13:45:00
5131,USDHKD,7.76873,7.7688,7.76866,7.76884,7.76875,7.768766666666667,7.768775,7.7687574999999995,51,2021-03-08 14:00:00
5132,USDHKD,7.7688,7.7688500000000005,7.7688,7.76893,7.768865,7.76886,7.7688575,7.768845,29,2021-03-08 14:15:00
5133,USDHKD,7.7688500000000005,7.7693,7.7688500000000005,7.76939,7.76912,7.7691799999999995,7.76921,7.7690975,55,2021-03-08 14:30:00
5134,USDHKD,7.7693,7.7691,7.7691,7.76935,7.7692250000000005,7.769183333333333,7.7691625,7.7692125,58,2021-03-08 14:45:00
5135,USDHKD,7.7691,7.76855,7.76855,7.76913,7.76884,7.768743333333333,7.768695,7.7688325,34,2021-03-08 15:00:00
5136,USDHKD,7.76845,7.7681000000000004,7.76799,7.76845,7.7682199999999995,7.76818,7.76816,7.768247499999999,59,2021-03-08 15:15:00
5137,USDHKD,7.7681000000000004,7.76731,7.76731,7.76819,7.7677499999999995,7.767603333333334,7.767530000000001,7.7677275,42,2021-03-08 15:30:00
5138,USDHKD,7.76731,7.76743,7.76731,7.76755,7.76743,7.76743,7.76743,7.7674,66,2021-03-08 15:45:00
5139,USDHKD,7.76741,7.76755,7.76731,7.7676,7.767455,7.767486666666667,7.7675025,7.7674675,58,2021-03-08 16:00:00
5140,USDHKD,7.76768,7.76755,7.76733,7.7677,7.7675149999999995,7.767526666666666,7.7675325,7.767564999999999,79,2021-03-08 16:15:00
5141,USDHKD,7.76744,7.7676300000000005,7.76731,7.76773,7.76752,7.767556666666667,7.767575,7.7675275,67,2021-03-08 16:30:00
5142,USDHKD,7.7676300000000005,7.7680299999999995,7.7676300000000005,7.76813,7.76788,7.76793,7.767955,7.767855,67,2021-03-08 16:45:00
5143,USDHKD,7.7680299999999995,7.76823,7.76784,7.7683,7.76807,7.768123333333333,7.7681499999999994,7.7681,80,2021-03-08 17:00:00
5144,USDHKD,7.76825,7.76835,7.76818,7.76849,7.768335,7.768339999999999,7.768342499999999,7.7683175,34,2021-03-08 17:15:00
5145,USDHKD,7.76835,7.76843,7.76835,7.76855,7.76845,7.768443333333333,7.76844,7.768419999999999,59,2021-03-08 17:30:00
5146,USDHKD,7.76851,7.76839,7.7682,7.76855,7.768375000000001,7.7683800000000005,7.7683825,7.7684125,65,2021-03-08 17:45:00
5147,USDHKD,7.76839,7.7692499999999995,7.76839,7.76973,7.76906,7.769123333333333,7.769155,7.76894,85,2021-03-08 18:00:00
5148,USDHKD,7.7693,7.76969,7.7691,7.76974,7.76942,7.76951,7.769555,7.769457500000001,82,2021-03-08 18:15:00
5149,USDHKD,7.7696,7.7698,7.76955,7.7699300000000004,7.7697400000000005,7.769760000000001,7.76977,7.76972,72,2021-03-08 18:30:00
5150,USDHKD,7.76983,7.7699,7.76955,7.7699300000000004,7.7697400000000005,7.769793333333333,7.76982,7.7698025,65,2021-03-08 18:45:00
5151,USDHKD,7.7699,7.76994,7.76982,7.76995,7.769885,7.7699033333333345,7.7699125,7.769902500000001,52,2021-03-08 19:00:00
5152,USDHKD,7.76991,7.76991,7.76991,7.76996,7.769935,7.769926666666667,7.7699225,7.7699225,64,2021-03-08 19:15:00
5153,USDHKD,7.76991,7.76965,7.76965,7.76996,7.769805,7.769753333333334,7.7697275,7.7697925,60,2021-03-08 19:30:00
5154,USDHKD,7.76965,7.7697,7.76965,7.76974,7.7696950000000005,7.769696666666667,7.7696975,7.769685000000001,39,2021-03-08 19:45:00
5155,USDHKD,7.7697,7.76974,7.76966,7.76974,7.7697,7.769713333333333,7.7697199999999995,7.76971,62,2021-03-08 20:00:00
5156,USDHKD,7.76966,7.76958,7.76958,7.7697199999999995,7.76965,7.769626666666667,7.769615000000001,7.769635000000001,59,2021-03-08 20:15:00
5157,USDHKD,7.76966,7.76964,7.76958,7.76968,7.76963,7.769633333333334,7.769635,7.769640000000001,71,2021-03-08 20:30:00
5158,USDHKD,7.76958,7.7699,7.76958,7.7699300000000004,7.769755,7.769803333333333,7.7698275,7.7697475,53,2021-03-08 20:45:00
5159,USDHKD,7.7699,7.76973,7.76973,7.76994,7.7698350000000005,7.7698,7.7697825,7.769825,49,2021-03-08 21:00:00
5160,USDHKD,7.76973,7.76961,7.76961,7.76983,7.7697199999999995,7.769683333333333,7.769665,7.769695,41,2021-03-08 21:15:00
5161,USDHKD,7.76961,7.7697199999999995,7.7695,7.76979,7.769645000000001,7.7696700000000005,7.7696825,7.769655,70,2021-03-08 21:30:00
5162,USDHKD,7.7697199999999995,7.76978,7.7697199999999995,7.76979,7.769755,7.769763333333334,7.7697675,7.7697525,74,2021-03-08 21:45:00
5163,USDHKD,7.76978,7.76969,7.76954,7.76979,7.769665,7.769673333333333,7.7696775,7.7697,51,2021-03-08 22:00:00
5164,USDHKD,7.76959,7.76924,7.76866,7.76974,7.7692,7.769213333333333,7.76922,7.7693075,64,2021-03-08 22:15:00
5165,USDHKD,7.7691,7.76898,7.76894,7.76928,7.7691099999999995,7.769066666666666,7.769044999999999,7.769074999999999,53,2021-03-08 22:30:00
5166,USDHKD,7.76898,7.76937,7.7688500000000005,7.7694600000000005,7.7691550000000005,7.769226666666667,7.7692625,7.769165,119,2021-03-08 22:45:00
5167,USDHKD,7.76935,7.7694600000000005,7.769,7.76982,7.769410000000001,7.769426666666668,7.769435000000001,7.769407500000001,88,2021-03-08 23:00:00
5168,USDHKD,7.76968,7.7696,7.7692499999999995,7.76969,7.76947,7.769513333333333,7.769535,7.769555,68,2021-03-08 23:15:00
5169,USDHKD,7.76958,7.76926,7.76926,7.76959,7.769425,7.769369999999999,7.7693425,7.7694225,51,2021-03-08 23:30:00
5170,USDHKD,7.76953,7.76944,7.7693,7.76956,7.76943,7.769433333333333,7.769435,7.7694575,31,2021-03-08 23:45:00
5171,USDHKD,7.76944,7.76709,7.76677,7.76944,7.768105,7.767766666666667,7.7675975,7.768185,39,2021-03-09 00:15:00
5172,USDHKD,7.76709,7.76709,7.767,7.7678,7.7674,7.767296666666667,7.767245,7.767245,27,2021-03-09 00:30:00
5173,USDHKD,7.76709,7.76709,7.767,7.76709,7.7670449999999995,7.76706,7.7670675,7.7670675,7,2021-03-09 00:45:00
5174,USDHKD,7.76709,7.76715,7.76708,7.76715,7.767115,7.767126666666667,7.767132500000001,7.7671175,10,2021-03-09 01:00:00
5175,USDHKD,7.76715,7.76733,7.76711,7.76801,7.76756,7.767483333333334,7.767445,7.7674,56,2021-03-09 01:15:00
5176,USDHKD,7.76838,7.76825,7.7673,7.76872,7.76801,7.768090000000001,7.768130000000001,7.768162500000001,40,2021-03-09 01:30:00
5177,USDHKD,7.76825,7.7687,7.76825,7.7691099999999995,7.76868,7.7686866666666665,7.768689999999999,7.768577499999999,56,2021-03-09 01:45:00
5178,USDHKD,7.7687,7.76899,7.7687,7.7692499999999995,7.768974999999999,7.768979999999999,7.768982499999999,7.768909999999999,70,2021-03-09 02:00:00
5179,USDHKD,7.76899,7.76813,7.76801,7.76923,7.76862,7.768456666666666,7.768375,7.76859,90,2021-03-09 02:15:00
5180,USDHKD,7.76813,7.76729,7.76725,7.76821,7.76773,7.7675833333333335,7.76751,7.76772,99,2021-03-09 02:30:00
5181,USDHKD,7.76729,7.76719,7.76691,7.76729,7.7671,7.767130000000001,7.767145,7.76717,85,2021-03-09 02:45:00
5182,USDHKD,7.76719,7.76743,7.76711,7.76751,7.76731,7.76735,7.7673700000000006,7.76731,56,2021-03-09 03:00:00
5183,USDHKD,7.76743,7.76898,7.76743,7.76898,7.768205,7.768463333333333,7.7685925,7.768205,80,2021-03-09 03:15:00
5184,USDHKD,7.769,7.76967,7.7684999999999995,7.76982,7.769159999999999,7.769329999999999,7.769414999999999,7.769247499999999,111,2021-03-09 03:30:00
5185,USDHKD,7.76967,7.7694,7.7694,7.76987,7.769635,7.7695566666666664,7.7695175,7.769584999999999,74,2021-03-09 03:45:00
5186,USDHKD,7.7694,7.76825,7.7674,7.76966,7.76853,7.768436666666666,7.76839,7.7686775,181,2021-03-09 04:00:00
5187,USDHKD,7.76816,7.76778,7.76771,7.76832,7.768015,7.7679366666666665,7.7678975,7.7679925,68,2021-03-09 04:15:00
5188,USDHKD,7.76782,7.76825,7.76747,7.76832,7.767895,7.768013333333333,7.768072500000001,7.767965,69,2021-03-09 04:30:00
5189,USDHKD,7.76825,7.7649799999999995,7.7632,7.76825,7.765725,7.765476666666667,7.7653525000000005,7.766170000000001,244,2021-03-09 04:45:00
5190,USDHKD,7.76496,7.76601,7.76474,7.76668,7.76571,7.765809999999999,7.76586,7.7655975,119,2021-03-09 05:00:00
5191,USDHKD,7.76613,7.76649,7.766,7.7666,7.7663,7.7663633333333335,7.766395,7.766305,81,2021-03-09 05:15:00
5192,USDHKD,7.76649,7.76665,7.76649,7.76741,7.76695,7.766850000000001,7.7668,7.7667600000000006,99,2021-03-09 05:30:00
5193,USDHKD,7.76665,7.7668099999999995,7.76656,7.76703,7.766795,7.7668,7.7668025,7.7667625000000005,69,2021-03-09 05:45:00
5194,USDHKD,7.7668099999999995,7.7668099999999995,7.7668099999999995,7.76695,7.76688,7.7668566666666665,7.766845,7.766845,73,2021-03-09 06:00:00
5195,USDHKD,7.7668099999999995,7.76703,7.7668099999999995,7.76764,7.767225,7.76716,7.767127499999999,7.767072499999999,64,2021-03-09 06:15:00
5196,USDHKD,7.76699,7.76587,7.76536,7.76717,7.766265000000001,7.766133333333333,7.7660675,7.7663475,107,2021-03-09 06:30:00
5197,USDHKD,7.76587,7.7675,7.76587,7.7675,7.766685,7.766956666666666,7.7670925,7.766685,95,2021-03-09 06:45:00
5198,USDHKD,7.7675,7.76654,7.76648,7.76751,7.766995,7.766843333333333,7.766767499999999,7.7670075,72,2021-03-09 07:00:00
5199,USDHKD,7.76654,7.7665,7.7665,7.76668,7.76659,7.766559999999999,7.766545,7.766554999999999,57,2021-03-09 07:15:00
5200,USDHKD,7.76656,7.76609,7.76597,7.7667,7.766335,7.766253333333334,7.7662125,7.76633,85,2021-03-09 07:30:00
5201,USDHKD,7.76613,7.76654,7.76612,7.76665,7.766385,7.766436666666666,7.766462499999999,7.76636,64,2021-03-09 07:45:00
5202,USDHKD,7.76654,7.76725,7.76649,7.76727,7.7668800000000005,7.767003333333334,7.7670650000000006,7.7668875,79,2021-03-09 08:00:00
5203,USDHKD,7.76737,7.76757,7.7669,7.76766,7.7672799999999995,7.767376666666666,7.767424999999999,7.7673749999999995,75,2021-03-09 08:15:00
5204,USDHKD,7.76757,7.76774,7.76757,7.76784,7.767704999999999,7.767716666666666,7.7677225,7.7676799999999995,73,2021-03-09 08:30:00
5205,USDHKD,7.76785,7.76782,7.76774,7.76797,7.767855,7.767843333333334,7.767837500000001,7.767845,63,2021-03-09 08:45:00
5206,USDHKD,7.76782,7.76846,7.76782,7.76862,7.76822,7.7683,7.76834,7.76818,88,2021-03-09 09:00:00
5207,USDHKD,7.76846,7.76741,7.7672799999999995,7.76855,7.767915,7.7677466666666675,7.7676625,7.767925000000001,120,2021-03-09 09:15:00
5208,USDHKD,7.76741,7.7677,7.76716,7.76822,7.76769,7.767693333333334,7.767695,7.7676225,104,2021-03-09 09:30:00
5209,USDHKD,7.7677,7.7667,7.7667,7.76775,7.767225,7.76705,7.7669625,7.767212499999999,86,2021-03-09 09:45:00
5210,USDHKD,7.7667,7.76672,7.766,7.76722,7.76661,7.7666466666666665,7.766665,7.76666,166,2021-03-09 10:00:00
5211,USDHKD,7.76672,7.76721,7.7667,7.76737,7.767035,7.7670933333333325,7.767122499999999,7.7669999999999995,84,2021-03-09 10:15:00
5212,USDHKD,7.76722,7.7655899999999995,7.76539,7.76722,7.766305,7.766066666666667,7.7659475,7.766355000000001,126,2021-03-09 10:30:00
5213,USDHKD,7.7655899999999995,7.76578,7.76534,7.76586,7.7656,7.7656600000000005,7.76569,7.7656425,73,2021-03-09 10:45:00
5214,USDHKD,7.7658000000000005,7.7635,7.76329,7.76596,7.764625,7.76425,7.7640625,7.764637499999999,155,2021-03-09 11:00:00
5215,USDHKD,7.76348,7.76391,7.76348,7.76512,7.7643,7.76417,7.764105,7.7639975,177,2021-03-09 11:15:00
5216,USDHKD,7.76391,7.76418,7.76381,7.7647,7.764255,7.76423,7.7642175,7.76415,167,2021-03-09 11:30:00
5217,USDHKD,7.76418,7.76384,7.76374,7.76421,7.763975,7.763929999999999,7.7639075,7.7639925,190,2021-03-09 11:45:00
5218,USDHKD,7.76384,7.76341,7.7634,7.76392,7.76366,7.763576666666666,7.763535,7.7636425,102,2021-03-09 12:00:00
5219,USDHKD,7.76338,7.76256,7.76248,7.76339,7.762935000000001,7.762810000000001,7.762747500000001,7.762952500000001,98,2021-03-09 12:15:00
5220,USDHKD,7.76256,7.7625,7.76247,7.76265,7.762560000000001,7.76254,7.76253,7.762545,63,2021-03-09 12:30:00
5221,USDHKD,7.76249,7.7626100000000005,7.76249,7.76269,7.762589999999999,7.762596666666667,7.762600000000001,7.76257,88,2021-03-09 12:45:00
5222,USDHKD,7.76262,7.76298,7.7625399999999996,7.76305,7.762795,7.762856666666667,7.7628875,7.7627975,73,2021-03-09 13:00:00
5223,USDHKD,7.76299,7.76359,7.76299,7.76363,7.763310000000001,7.763403333333334,7.763450000000001,7.763300000000001,63,2021-03-09 13:15:00
5224,USDHKD,7.76358,7.7637,7.76357,7.76372,7.763645,7.763663333333334,7.7636725,7.7636425000000004,71,2021-03-09 13:30:00
5225,USDHKD,7.76371,7.76364,7.7636,7.76379,7.763695,7.763676666666666,7.7636674999999995,7.763685,89,2021-03-09 13:45:00
5226,USDHKD,7.76365,7.76311,7.76256,7.7637,7.76313,7.763123333333334,7.763120000000001,7.763255000000001,121,2021-03-09 14:00:00
5227,USDHKD,7.76311,7.76258,7.7625399999999996,7.76313,7.762835,7.76275,7.762707499999999,7.76284,81,2021-03-09 14:15:00
5228,USDHKD,7.7626,7.76245,7.76245,7.76268,7.762565,7.762526666666667,7.762507500000001,7.762545,62,2021-03-09 14:30:00
5229,USDHKD,7.76245,7.7623999999999995,7.76222,7.76255,7.762385,7.76239,7.7623925,7.762405,61,2021-03-09 14:45:00
5230,USDHKD,7.76239,7.76232,7.76232,7.76245,7.762385,7.762363333333333,7.7623524999999995,7.76237,80,2021-03-09 15:00:00
5231,USDHKD,7.76232,7.76248,7.76232,7.76256,7.76244,7.762453333333333,7.76246,7.76242,85,2021-03-09 15:15:00
5232,USDHKD,7.76248,7.76255,7.76242,7.76262,7.76252,7.762530000000001,7.762535000000001,7.7625175,130,2021-03-09 15:30:00
5233,USDHKD,7.76255,7.76264,7.76243,7.76264,7.762535,7.76257,7.7625875,7.762565,55,2021-03-09 15:45:00
5234,USDHKD,7.76265,7.76255,7.76243,7.7627,7.762565,7.762560000000001,7.762557500000001,7.762582500000001,62,2021-03-09 16:00:00
5235,USDHKD,7.7625399999999996,7.76244,7.76235,7.76262,7.762485,7.76247,7.7624625,7.762487500000001,57,2021-03-09 16:15:00
5236,USDHKD,7.76244,7.7623999999999995,7.76239,7.76253,7.76246,7.762440000000001,7.76243,7.76244,81,2021-03-09 16:30:00
5237,USDHKD,7.7623999999999995,7.76233,7.76232,7.7625,7.76241,7.762383333333333,7.762370000000001,7.7623875,77,2021-03-09 16:45:00
5238,USDHKD,7.76233,7.76242,7.76231,7.76242,7.762365,7.762383333333333,7.7623925,7.762370000000001,78,2021-03-09 17:00:00
5239,USDHKD,7.76243,7.7625,7.76242,7.7625399999999996,7.76248,7.762486666666667,7.76249,7.762472499999999,61,2021-03-09 17:15:00
5240,USDHKD,7.7625,7.76244,7.7623999999999995,7.7625399999999996,7.7624699999999995,7.76246,7.762454999999999,7.7624699999999995,67,2021-03-09 17:30:00
5241,USDHKD,7.76244,7.76211,7.76186,7.76333,7.762595,7.762433333333334,7.7623525,7.762435,168,2021-03-09 17:45:00
5242,USDHKD,7.76209,7.76183,7.76163,7.76223,7.7619299999999996,7.761896666666666,7.76188,7.761945,115,2021-03-09 18:00:00
5243,USDHKD,7.76184,7.76172,7.76168,7.76192,7.7618,7.761773333333333,7.76176,7.7617899999999995,65,2021-03-09 18:15:00
5244,USDHKD,7.76172,7.76169,7.76165,7.76198,7.761815,7.761773333333333,7.7617525,7.76176,69,2021-03-09 18:30:00
5245,USDHKD,7.76169,7.76169,7.76169,7.76174,7.761715,7.761706666666666,7.7617025,7.7617025,54,2021-03-09 18:45:00
5246,USDHKD,7.76169,7.76166,7.76166,7.76175,7.761705,7.761690000000001,7.7616825,7.76169,52,2021-03-09 19:00:00
5247,USDHKD,7.76166,7.76151,7.76147,7.76171,7.76159,7.761563333333334,7.761550000000001,7.7615875,65,2021-03-09 19:15:00
5248,USDHKD,7.76151,7.76151,7.76145,7.76151,7.761480000000001,7.761490000000001,7.761495000000001,7.761495000000001,63,2021-03-09 19:30:00
5249,USDHKD,7.76151,7.76142,7.76142,7.76151,7.761465,7.76145,7.7614425,7.761465,43,2021-03-09 19:45:00
5250,USDHKD,7.76142,7.76142,7.76142,7.76151,7.761465,7.76145,7.7614425,7.7614425,39,2021-03-09 20:00:00
5251,USDHKD,7.76142,7.76151,7.76142,7.76151,7.761465,7.76148,7.7614875,7.761465,45,2021-03-09 20:15:00
5252,USDHKD,7.76142,7.76097,7.76097,7.76151,7.761240000000001,7.761150000000001,7.761105000000001,7.761217500000001,90,2021-03-09 20:30:00
5253,USDHKD,7.76103,7.76099,7.76096,7.76108,7.76102,7.76101,7.761005,7.761015,64,2021-03-09 20:45:00
5254,USDHKD,7.76099,7.76103,7.76097,7.76112,7.761045,7.76104,7.7610375000000005,7.7610275,81,2021-03-09 21:00:00
5255,USDHKD,7.76103,7.761,7.76099,7.76111,7.76105,7.761033333333334,7.761025,7.761032500000001,27,2021-03-09 21:15:00
5256,USDHKD,7.76101,7.761,7.76097,7.7611,7.761035,7.761023333333333,7.7610174999999995,7.761019999999999,34,2021-03-09 21:30:00
5257,USDHKD,7.76109,7.76098,7.76098,7.76109,7.761035,7.7610166666666665,7.7610075,7.761035,36,2021-03-09 21:45:00
5258,USDHKD,7.76098,7.76098,7.76098,7.76106,7.76102,7.761006666666667,7.761,7.761,36,2021-03-09 22:00:00
5259,USDHKD,7.76098,7.76097,7.76097,7.76105,7.761010000000001,7.760996666666667,7.7609900000000005,7.7609925,19,2021-03-09 22:15:00
5260,USDHKD,7.76099,7.7605699999999995,7.7605699999999995,7.76104,7.7608049999999995,7.760726666666666,7.7606874999999995,7.760792499999999,60,2021-03-09 22:30:00
5261,USDHKD,7.76053,7.76051,7.76049,7.7605699999999995,7.760529999999999,7.7605233333333326,7.76052,7.7605249999999995,68,2021-03-09 22:45:00
5262,USDHKD,7.76051,7.76062,7.7605,7.76074,7.76062,7.76062,7.76062,7.7605925000000004,53,2021-03-09 23:00:00
5263,USDHKD,7.76061,7.76069,7.76059,7.76072,7.760655,7.760666666666666,7.7606725,7.7606525,42,2021-03-09 23:15:00
5264,USDHKD,7.7607099999999996,7.76056,7.76051,7.7607099999999996,7.76061,7.760593333333333,7.760584999999999,7.760622499999999,38,2021-03-09 23:30:00
5265,USDHKD,7.76043,7.76074,7.7604,7.76074,7.7605699999999995,7.760626666666667,7.760655,7.7605775,159,2021-03-09 23:45:00
5266,USDHKD,7.76074,7.76079,7.76054,7.76079,7.7606649999999995,7.760706666666667,7.7607275,7.760714999999999,13,2021-03-10 00:15:00
5267,USDHKD,7.76079,7.7605,7.7605,7.76079,7.760645,7.760596666666667,7.7605725,7.760645,21,2021-03-10 00:30:00
5268,USDHKD,7.76067,7.7605,7.76021,7.7608,7.760505,7.760503333333333,7.7605025,7.7605450000000005,63,2021-03-10 00:45:00
5269,USDHKD,7.7605,7.7608,7.7605,7.76163,7.761065,7.760976666666667,7.7609325,7.7608575,101,2021-03-10 01:00:00
5270,USDHKD,7.7607800000000005,7.76135,7.7607800000000005,7.76172,7.76125,7.761283333333334,7.7613,7.7611575,62,2021-03-10 01:15:00
5271,USDHKD,7.76135,7.7620000000000005,7.76135,7.76213,7.76174,7.761826666666667,7.76187,7.7617075,60,2021-03-10 01:30:00
5272,USDHKD,7.7620000000000005,7.76075,7.76075,7.7620000000000005,7.761375,7.761166666666667,7.7610624999999995,7.761375,63,2021-03-10 01:45:00
5273,USDHKD,7.76075,7.76168,7.76075,7.76169,7.76122,7.761373333333334,7.76145,7.761217500000001,87,2021-03-10 02:00:00
5274,USDHKD,7.7617,7.76233,7.7617,7.76235,7.7620249999999995,7.762126666666667,7.7621775,7.762020000000001,84,2021-03-10 02:15:00
5275,USDHKD,7.76233,7.76258,7.76194,7.76285,7.762395,7.762456666666666,7.7624875,7.762425,79,2021-03-10 02:30:00
5276,USDHKD,7.76258,7.76213,7.76213,7.76298,7.762555,7.762413333333334,7.7623425,7.762455,77,2021-03-10 02:45:00
5277,USDHKD,7.76206,7.76161,7.76161,7.76206,7.761835,7.76176,7.7617225,7.761835,78,2021-03-10 03:00:00
5278,USDHKD,7.76161,7.761,7.7606,7.76169,7.761145,7.761096666666667,7.7610725,7.7612250000000005,119,2021-03-10 03:15:00
5279,USDHKD,7.761,7.7620000000000005,7.76098,7.76206,7.76152,7.761680000000001,7.761760000000001,7.76151,81,2021-03-10 03:30:00
5280,USDHKD,7.7620000000000005,7.76235,7.76189,7.76235,7.7621199999999995,7.762196666666665,7.762234999999999,7.762147499999999,49,2021-03-10 03:45:00
5281,USDHKD,7.76245,7.76311,7.76245,7.76327,7.76286,7.762943333333333,7.7629850000000005,7.7628200000000005,65,2021-03-10 04:00:00
5282,USDHKD,7.7630099999999995,7.7627,7.76258,7.7631499999999996,7.762865,7.762809999999999,7.762782499999999,7.76286,91,2021-03-10 04:15:00
5283,USDHKD,7.76276,7.76296,7.76251,7.76335,7.76293,7.76294,7.762945,7.762895,88,2021-03-10 04:30:00
5284,USDHKD,7.76307,7.7627500000000005,7.76267,7.7632,7.762935000000001,7.762873333333334,7.7628425000000005,7.7629225,95,2021-03-10 04:45:00
5285,USDHKD,7.7627500000000005,7.76185,7.76175,7.76281,7.7622800000000005,7.762136666666667,7.762065,7.76229,83,2021-03-10 05:00:00
5286,USDHKD,7.7619,7.76156,7.76152,7.76201,7.7617650000000005,7.7616966666666665,7.7616625,7.7617475,71,2021-03-10 05:15:00
5287,USDHKD,7.76156,7.76235,7.76156,7.76245,7.762005,7.76212,7.7621775,7.76198,95,2021-03-10 05:30:00
5288,USDHKD,7.7623999999999995,7.76245,7.76226,7.76287,7.762565,7.762526666666667,7.762507500000001,7.762495,71,2021-03-10 05:45:00
5289,USDHKD,7.76245,7.76245,7.76241,7.76252,7.762465000000001,7.762460000000001,7.762457500000001,7.762457500000001,44,2021-03-10 06:00:00
5290,USDHKD,7.76245,7.76271,7.76245,7.76271,7.76258,7.762623333333333,7.762644999999999,7.76258,46,2021-03-10 06:15:00
5291,USDHKD,7.76265,7.76265,7.76265,7.76285,7.7627500000000005,7.762716666666667,7.762700000000001,7.762700000000001,55,2021-03-10 06:30:00
5292,USDHKD,7.76265,7.7628,7.7626,7.7628,7.762700000000001,7.762733333333334,7.7627500000000005,7.762712500000001,68,2021-03-10 06:45:00
5293,USDHKD,7.7628,7.7627500000000005,7.76271,7.76286,7.762785,7.762773333333333,7.7627675,7.762779999999999,52,2021-03-10 07:00:00
5294,USDHKD,7.7627500000000005,7.76263,7.76246,7.76282,7.762639999999999,7.7626366666666655,7.7626349999999995,7.762664999999999,70,2021-03-10 07:15:00
