,AUDJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
183,AUDJPY_i,78.064,78.041,78.041,78.082,78.0615,78.05466666666666,78.05125,78.05699999999999,333,2020-12-22 20:30:00
184,AUDJPY_i,78.043,77.988,77.988,78.048,78.018,78.008,78.003,78.01675,613,2020-12-22 20:45:00
185,AUDJPY_i,77.988,78.029,77.98,78.038,78.009,78.01566666666666,78.019,78.00874999999999,483,2020-12-22 21:00:00
186,AUDJPY_i,78.029,78.002,77.962,78.029,77.99549999999999,77.99766666666666,77.99875,78.0055,276,2020-12-22 21:15:00
187,AUDJPY_i,78.002,78.006,77.988,78.013,78.0005,78.00233333333334,78.00325000000001,78.00225,257,2020-12-22 21:30:00
188,AUDJPY_i,78.005,78.061,77.996,78.064,78.03,78.04033333333334,78.0455,78.0315,339,2020-12-22 21:45:00
189,AUDJPY_i,78.062,78.02,78.02,78.067,78.0435,78.03566666666666,78.03174999999999,78.04225,299,2020-12-22 22:00:00
190,AUDJPY_i,78.02,77.98,77.979,78.036,78.0075,77.99833333333333,77.99375,78.00375,337,2020-12-22 22:15:00
191,AUDJPY_i,77.98,77.958,77.949,77.99,77.9695,77.96566666666666,77.96375,77.96925,422,2020-12-22 22:30:00
192,AUDJPY_i,77.957,77.99,77.953,78.024,77.9885,77.98899999999999,77.98925,77.981,458,2020-12-22 22:45:00
193,AUDJPY_i,77.993,77.978,77.976,78.023,77.9995,77.99233333333332,77.98875,77.99249999999999,397,2020-12-22 23:00:00
194,AUDJPY_i,77.978,78.012,77.955,78.019,77.987,77.99533333333333,77.9995,77.991,238,2020-12-22 23:15:00
195,AUDJPY_i,78.012,77.997,77.985,78.017,78.001,77.99966666666667,77.99900000000001,78.00275,180,2020-12-22 23:30:00
196,AUDJPY_i,77.996,77.933,77.923,78.01,77.9665,77.95533333333333,77.94975,77.96549999999999,403,2020-12-22 23:45:00
197,AUDJPY_i,77.925,77.932,77.915,77.957,77.936,77.93466666666667,77.93400000000001,77.93225000000001,234,2020-12-23 00:00:00
198,AUDJPY_i,77.935,77.893,77.893,77.945,77.919,77.91033333333333,77.906,77.9165,91,2020-12-23 00:15:00
199,AUDJPY_i,77.897,77.899,77.881,77.977,77.929,77.919,77.914,77.9135,404,2020-12-23 00:30:00
200,AUDJPY_i,77.899,77.934,77.898,77.991,77.9445,77.941,77.93925,77.9305,351,2020-12-23 00:45:00
201,AUDJPY_i,77.936,78.024,77.928,78.024,77.976,77.992,78.0,77.97800000000001,354,2020-12-23 01:00:00
202,AUDJPY_i,78.024,78.065,77.996,78.065,78.03049999999999,78.04199999999999,78.04775,78.0375,276,2020-12-23 01:15:00
203,AUDJPY_i,78.065,78.096,78.025,78.096,78.0605,78.07233333333333,78.07825,78.07050000000001,322,2020-12-23 01:30:00
204,AUDJPY_i,78.096,78.177,78.073,78.187,78.13,78.14566666666667,78.15350000000001,78.13325,503,2020-12-23 01:45:00
205,AUDJPY_i,78.176,78.131,78.118,78.185,78.1515,78.14466666666667,78.14125,78.1525,645,2020-12-23 02:00:00
206,AUDJPY_i,78.131,78.045,78.025,78.166,78.0955,78.07866666666666,78.07025,78.09174999999999,749,2020-12-23 02:15:00
207,AUDJPY_i,78.044,78.033,78.02,78.061,78.04050000000001,78.03800000000001,78.03675000000001,78.0395,476,2020-12-23 02:30:00
208,AUDJPY_i,78.033,77.967,77.952,78.053,78.0025,77.99066666666666,77.98474999999999,78.00125,768,2020-12-23 02:45:00
209,AUDJPY_i,77.969,78.018,77.946,78.032,77.989,77.99866666666667,78.0035,77.99125000000001,780,2020-12-23 03:00:00
210,AUDJPY_i,78.014,78.045,78.013,78.071,78.042,78.043,78.04350000000001,78.03575000000001,565,2020-12-23 03:15:00
