,AUDNZD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
7553,AUDNZD_i,1.08419,1.08422,1.08415,1.08435,1.08425,1.08424,1.084235,1.0842275,102,2021-04-12 23:15:00
7554,AUDNZD_i,1.08422,1.08402,1.08402,1.08433,1.084175,1.0841233333333333,1.0840975,1.0841475,181,2021-04-12 23:30:00
7555,AUDNZD_i,1.08402,1.08375,1.0836999999999999,1.08424,1.0839699999999999,1.0838966666666667,1.08386,1.0839275,486,2021-04-12 23:45:00
7556,AUDNZD_i,1.08417,1.08391,1.08356,1.08417,1.083865,1.08388,1.0838875,1.0839525,90,2021-04-13 00:00:00
7557,AUDNZD_i,1.08392,1.08415,1.08374,1.08426,1.084,1.0840500000000002,1.0840750000000001,1.0840175,205,2021-04-13 00:15:00
7558,AUDNZD_i,1.08415,1.08351,1.08351,1.08425,1.08388,1.0837566666666667,1.083695,1.083855,287,2021-04-13 00:30:00
7559,AUDNZD_i,1.08361,1.0836,1.08322,1.0838700000000001,1.083545,1.0835633333333332,1.0835724999999998,1.083575,216,2021-04-13 00:45:00
7560,AUDNZD_i,1.08357,1.084,1.08357,1.08413,1.08385,1.0839,1.083925,1.0838174999999999,227,2021-04-13 01:00:00
7561,AUDNZD_i,1.08401,1.08401,1.0838700000000001,1.08419,1.08403,1.0840233333333333,1.08402,1.08402,180,2021-04-13 01:15:00
7562,AUDNZD_i,1.08401,1.08398,1.08382,1.08415,1.083985,1.0839833333333333,1.0839824999999998,1.08399,131,2021-04-13 01:30:00
7563,AUDNZD_i,1.08397,1.08394,1.08384,1.08408,1.0839599999999998,1.0839533333333333,1.08395,1.0839575,138,2021-04-13 01:45:00
7564,AUDNZD_i,1.0839,1.08411,1.0839,1.08427,1.084085,1.0840933333333334,1.0840975,1.084045,135,2021-04-13 02:00:00
7565,AUDNZD_i,1.08412,1.08441,1.08412,1.08443,1.0842749999999999,1.08432,1.0843425,1.08427,146,2021-04-13 02:15:00
7566,AUDNZD_i,1.08443,1.08444,1.08427,1.08459,1.08443,1.0844333333333334,1.084435,1.0844325000000001,185,2021-04-13 02:30:00
7567,AUDNZD_i,1.08446,1.08442,1.08416,1.08459,1.084375,1.08439,1.0843975,1.0844075,225,2021-04-13 02:45:00
7568,AUDNZD_i,1.08444,1.0843,1.08417,1.08461,1.08439,1.08436,1.084345,1.08438,527,2021-04-13 03:00:00
7569,AUDNZD_i,1.0843,1.08425,1.08421,1.08478,1.084495,1.0844133333333332,1.0843725,1.084385,317,2021-04-13 03:15:00
7570,AUDNZD_i,1.08426,1.0849199999999999,1.08426,1.08498,1.0846200000000001,1.0847200000000001,1.08477,1.084605,319,2021-04-13 03:30:00
7571,AUDNZD_i,1.0849199999999999,1.08473,1.08467,1.08503,1.0848499999999999,1.0848099999999998,1.08479,1.0848375,364,2021-04-13 03:45:00
7572,AUDNZD_i,1.08477,1.08501,1.08453,1.0851,1.0848149999999999,1.0848799999999998,1.0849125,1.0848525,444,2021-04-13 04:00:00
7573,AUDNZD_i,1.08501,1.08484,1.08479,1.08511,1.08495,1.0849133333333334,1.084895,1.0849375,349,2021-04-13 04:15:00
7574,AUDNZD_i,1.08488,1.08493,1.08463,1.085,1.0848149999999999,1.0848533333333332,1.0848725,1.08486,349,2021-04-13 04:30:00
7575,AUDNZD_i,1.0849199999999999,1.08509,1.08491,1.08514,1.085025,1.0850466666666667,1.0850575,1.0850149999999998,285,2021-04-13 04:45:00
7576,AUDNZD_i,1.08509,1.0852,1.08493,1.0852,1.085065,1.08511,1.0851324999999998,1.085105,355,2021-04-13 05:00:00
7577,AUDNZD_i,1.08519,1.08501,1.08494,1.08523,1.0850849999999999,1.08506,1.0850475,1.0850925,312,2021-04-13 05:15:00
7578,AUDNZD_i,1.08501,1.08453,1.08443,1.08503,1.08473,1.0846633333333333,1.08463,1.08475,543,2021-04-13 05:30:00
7579,AUDNZD_i,1.08456,1.08405,1.08397,1.08456,1.084265,1.0841933333333333,1.0841574999999999,1.084285,499,2021-04-13 05:45:00
7580,AUDNZD_i,1.08407,1.08435,1.08403,1.08447,1.08425,1.0842833333333333,1.0842999999999998,1.0842299999999998,437,2021-04-13 06:00:00
7581,AUDNZD_i,1.08435,1.0839,1.08389,1.08437,1.08413,1.0840533333333333,1.084015,1.0841275,346,2021-04-13 06:15:00
7582,AUDNZD_i,1.0839,1.08449,1.08372,1.08459,1.084155,1.0842666666666665,1.0843224999999999,1.0841749999999999,342,2021-04-13 06:30:00
7583,AUDNZD_i,1.08449,1.08395,1.08395,1.08457,1.08426,1.0841566666666667,1.0841049999999999,1.0842399999999999,347,2021-04-13 06:45:00
7584,AUDNZD_i,1.08395,1.08386,1.08381,1.08421,1.08401,1.08396,1.0839349999999999,1.0839575,435,2021-04-13 07:00:00
7585,AUDNZD_i,1.08385,1.08416,1.08358,1.08418,1.08388,1.0839733333333335,1.08402,1.0839425,409,2021-04-13 07:15:00
7586,AUDNZD_i,1.08413,1.08443,1.08403,1.08443,1.08423,1.0842966666666667,1.08433,1.084255,266,2021-04-13 07:30:00
7587,AUDNZD_i,1.08443,1.08433,1.0841,1.08448,1.0842900000000002,1.0843033333333334,1.08431,1.084335,353,2021-04-13 07:45:00
7588,AUDNZD_i,1.08432,1.08402,1.08395,1.08441,1.08418,1.0841266666666665,1.0840999999999998,1.0841749999999999,344,2021-04-13 08:00:00
7589,AUDNZD_i,1.08402,1.08406,1.08394,1.08415,1.084045,1.08405,1.0840524999999999,1.0840425,256,2021-04-13 08:15:00
7590,AUDNZD_i,1.08406,1.084,1.0838,1.08427,1.084035,1.0840233333333333,1.0840175,1.0840325000000002,354,2021-04-13 08:30:00
7591,AUDNZD_i,1.08403,1.08396,1.0835,1.08404,1.08377,1.0838333333333334,1.083865,1.0838825,405,2021-04-13 08:45:00
7592,AUDNZD_i,1.08403,1.08424,1.08383,1.08428,1.084055,1.0841166666666666,1.0841475,1.084095,433,2021-04-13 09:00:00
7593,AUDNZD_i,1.08419,1.08363,1.0835,1.08428,1.0838899999999998,1.0838033333333332,1.08376,1.0838999999999999,478,2021-04-13 09:15:00
7594,AUDNZD_i,1.08362,1.08329,1.08322,1.08378,1.0835,1.08343,1.0833949999999999,1.0834774999999999,450,2021-04-13 09:30:00
7595,AUDNZD_i,1.08331,1.08359,1.08317,1.08368,1.083425,1.08348,1.0835075,1.0834375,420,2021-04-13 09:45:00
7596,AUDNZD_i,1.08365,1.08389,1.08355,1.08401,1.08378,1.0838166666666667,1.083835,1.0837750000000002,514,2021-04-13 10:00:00
7597,AUDNZD_i,1.08394,1.08341,1.08338,1.08402,1.0836999999999999,1.0836033333333333,1.0835549999999998,1.0836875,366,2021-04-13 10:15:00
7598,AUDNZD_i,1.08341,1.08356,1.08321,1.08359,1.0834000000000001,1.0834533333333336,1.0834800000000002,1.0834425,537,2021-04-13 10:30:00
7599,AUDNZD_i,1.08362,1.08362,1.0833,1.08366,1.08348,1.0835266666666667,1.08355,1.08355,496,2021-04-13 10:45:00
7600,AUDNZD_i,1.08361,1.08321,1.08303,1.08373,1.08338,1.0833233333333334,1.0832950000000001,1.083395,626,2021-04-13 11:00:00
7601,AUDNZD_i,1.0832,1.08287,1.08254,1.08325,1.0828950000000002,1.0828866666666668,1.0828825,1.082965,460,2021-04-13 11:15:00
7602,AUDNZD_i,1.08287,1.08262,1.08243,1.08295,1.08269,1.0826666666666667,1.082655,1.0827175,519,2021-04-13 11:30:00
7603,AUDNZD_i,1.08261,1.08274,1.08226,1.08286,1.08256,1.0826200000000001,1.0826500000000001,1.0826175,433,2021-04-13 11:45:00
7604,AUDNZD_i,1.08275,1.08244,1.08237,1.08284,1.082605,1.0825500000000001,1.0825225,1.0826,525,2021-04-13 12:00:00
7605,AUDNZD_i,1.08245,1.0821,1.08193,1.08246,1.082195,1.0821633333333334,1.0821475,1.082235,408,2021-04-13 12:15:00
7606,AUDNZD_i,1.0821,1.0825,1.08194,1.08251,1.082225,1.0823166666666666,1.0823625,1.0822625000000001,324,2021-04-13 12:30:00
7607,AUDNZD_i,1.08249,1.08262,1.08244,1.08274,1.0825900000000002,1.0826,1.082605,1.0825725,310,2021-04-13 12:45:00
7608,AUDNZD_i,1.08263,1.08268,1.08247,1.08273,1.0826,1.0826266666666668,1.08264,1.0826275,389,2021-04-13 13:00:00
7609,AUDNZD_i,1.08267,1.08286,1.08266,1.0829,1.08278,1.0828066666666667,1.0828200000000001,1.0827725000000001,375,2021-04-13 13:15:00
7610,AUDNZD_i,1.08288,1.08295,1.0826500000000001,1.08305,1.08285,1.0828833333333334,1.0829000000000002,1.0828825000000002,476,2021-04-13 13:30:00
7611,AUDNZD_i,1.08295,1.08308,1.08272,1.0832,1.08296,1.083,1.0830199999999999,1.0829875,480,2021-04-13 13:45:00
7612,AUDNZD_i,1.08307,1.08274,1.08259,1.08317,1.0828799999999998,1.0828333333333333,1.08281,1.0828925,958,2021-04-13 14:00:00
7613,AUDNZD_i,1.08273,1.08281,1.08263,1.08307,1.08285,1.082836666666667,1.0828300000000002,1.08281,669,2021-04-13 14:15:00
7614,AUDNZD_i,1.08284,1.08236,1.08233,1.08292,1.0826250000000002,1.0825366666666667,1.0824925,1.0826125000000002,583,2021-04-13 14:30:00
7615,AUDNZD_i,1.08236,1.08237,1.08218,1.08275,1.082465,1.0824333333333334,1.0824175,1.0824150000000001,512,2021-04-13 14:45:00
7616,AUDNZD_i,1.08236,1.08233,1.08222,1.08267,1.0824449999999999,1.0824066666666665,1.0823874999999998,1.082395,604,2021-04-13 15:00:00
7617,AUDNZD_i,1.08231,1.08145,1.08145,1.0826,1.082025,1.0818333333333332,1.0817375,1.0819524999999999,510,2021-04-13 15:15:00
7618,AUDNZD_i,1.08155,1.08188,1.08155,1.08246,1.082005,1.0819633333333334,1.0819425,1.08186,1602,2021-04-13 15:30:00
7619,AUDNZD_i,1.0818699999999999,1.08186,1.08178,1.08227,1.082025,1.08197,1.0819425,1.0819450000000002,1062,2021-04-13 15:45:00
7620,AUDNZD_i,1.08183,1.08243,1.08181,1.08249,1.08215,1.0822433333333332,1.08229,1.0821399999999999,930,2021-04-13 16:00:00
7621,AUDNZD_i,1.08241,1.08245,1.08209,1.08253,1.08231,1.0823566666666666,1.08238,1.08237,744,2021-04-13 16:15:00
7622,AUDNZD_i,1.08245,1.08284,1.08215,1.08287,1.08251,1.0826200000000001,1.082675,1.0825775,1091,2021-04-13 16:30:00
7623,AUDNZD_i,1.08285,1.08348,1.08278,1.08389,1.083335,1.0833833333333331,1.0834074999999999,1.08325,887,2021-04-13 16:45:00
7624,AUDNZD_i,1.08349,1.08382,1.08349,1.08427,1.0838800000000002,1.0838600000000003,1.0838500000000002,1.0837675000000002,892,2021-04-13 17:00:00
7625,AUDNZD_i,1.08382,1.08367,1.08363,1.08435,1.08399,1.0838833333333333,1.0838299999999998,1.0838675,778,2021-04-13 17:15:00
7626,AUDNZD_i,1.08366,1.08424,1.08353,1.08438,1.083955,1.0840500000000002,1.0840975000000002,1.0839525,602,2021-04-13 17:30:00
7627,AUDNZD_i,1.08424,1.08434,1.08409,1.08457,1.08433,1.0843333333333334,1.084335,1.08431,693,2021-04-13 17:45:00
7628,AUDNZD_i,1.08433,1.08406,1.08397,1.0844,1.0841850000000002,1.0841433333333335,1.0841225,1.08419,511,2021-04-13 18:00:00
7629,AUDNZD_i,1.08399,1.08366,1.08357,1.08407,1.08382,1.0837666666666668,1.0837400000000001,1.0838225000000001,510,2021-04-13 18:15:00
7630,AUDNZD_i,1.08364,1.08362,1.0835,1.08393,1.083715,1.0836833333333333,1.0836675,1.0836725,452,2021-04-13 18:30:00
7631,AUDNZD_i,1.08361,1.08356,1.08346,1.08392,1.08369,1.0836466666666666,1.083625,1.0836375,602,2021-04-13 18:45:00
7632,AUDNZD_i,1.08355,1.08362,1.08349,1.0838700000000001,1.0836800000000002,1.08366,1.08365,1.0836325,529,2021-04-13 19:00:00
7633,AUDNZD_i,1.08365,1.08376,1.08354,1.08391,1.0837249999999998,1.0837366666666666,1.0837424999999998,1.0837149999999998,298,2021-04-13 19:15:00
7634,AUDNZD_i,1.08376,1.08378,1.08369,1.08397,1.08383,1.0838133333333333,1.083805,1.0838,235,2021-04-13 19:30:00
7635,AUDNZD_i,1.08378,1.08366,1.08344,1.08389,1.0836649999999999,1.0836633333333332,1.0836625,1.0836925,328,2021-04-13 19:45:00
7636,AUDNZD_i,1.08375,1.08347,1.08331,1.08385,1.08358,1.0835433333333333,1.083525,1.083595,593,2021-04-13 20:00:00
7637,AUDNZD_i,1.08347,1.08337,1.08336,1.08382,1.08359,1.0835166666666667,1.08348,1.083505,373,2021-04-13 20:15:00
7638,AUDNZD_i,1.08338,1.08355,1.08319,1.08355,1.08337,1.08343,1.0834599999999999,1.0834175,394,2021-04-13 20:30:00
7639,AUDNZD_i,1.08357,1.08361,1.08348,1.08385,1.0836649999999999,1.0836466666666666,1.0836375,1.0836275,295,2021-04-13 20:45:00
7640,AUDNZD_i,1.08362,1.08362,1.08354,1.08381,1.083675,1.0836566666666665,1.0836474999999999,1.0836474999999999,349,2021-04-13 21:00:00
7641,AUDNZD_i,1.08362,1.08351,1.0833,1.08365,1.083475,1.0834866666666667,1.0834925,1.08352,385,2021-04-13 21:15:00
7642,AUDNZD_i,1.08351,1.08355,1.08344,1.08369,1.0835650000000001,1.08356,1.0835575,1.0835474999999999,349,2021-04-13 21:30:00
7643,AUDNZD_i,1.08355,1.08336,1.0833,1.08369,1.083495,1.08345,1.0834275,1.083475,314,2021-04-13 21:45:00
7644,AUDNZD_i,1.08337,1.08361,1.08337,1.084,1.083685,1.08366,1.0836475,1.0835875000000001,466,2021-04-13 22:00:00
7645,AUDNZD_i,1.08362,1.08359,1.0835,1.0836999999999999,1.0836,1.0835966666666665,1.0835949999999999,1.0836025,256,2021-04-13 22:15:00
7646,AUDNZD_i,1.08361,1.08334,1.0832,1.08366,1.08343,1.0834,1.0833849999999998,1.0834525,309,2021-04-13 22:30:00
7647,AUDNZD_i,1.08336,1.08317,1.0831,1.08349,1.0832950000000001,1.0832533333333334,1.0832325,1.08328,259,2021-04-13 22:45:00
7648,AUDNZD_i,1.08316,1.08331,1.08315,1.08345,1.0833,1.0833033333333333,1.083305,1.0832674999999998,212,2021-04-13 23:00:00
7649,AUDNZD_i,1.0833,1.08336,1.08329,1.08358,1.0834350000000001,1.08341,1.0833975,1.0833825,182,2021-04-13 23:15:00
7650,AUDNZD_i,1.08338,1.0832,1.08298,1.08347,1.083225,1.0832166666666667,1.0832125,1.0832575,246,2021-04-13 23:30:00
7651,AUDNZD_i,1.08316,1.08286,1.08276,1.08335,1.0830549999999999,1.08299,1.0829575,1.0830324999999998,252,2021-04-13 23:45:00
7652,AUDNZD_i,1.08274,1.08274,1.08246,1.08357,1.083015,1.0829233333333335,1.0828775000000002,1.0828775000000002,170,2021-04-14 00:00:00
7653,AUDNZD_i,1.08277,1.08264,1.0824799999999999,1.08315,1.082815,1.0827566666666668,1.0827275,1.08276,177,2021-04-14 00:15:00
7654,AUDNZD_i,1.0826500000000001,1.08286,1.08257,1.08308,1.0828250000000001,1.082836666666667,1.0828425000000002,1.0827900000000001,172,2021-04-14 00:30:00
7655,AUDNZD_i,1.08285,1.08305,1.08275,1.08313,1.08294,1.0829766666666667,1.082995,1.082945,148,2021-04-14 00:45:00
7656,AUDNZD_i,1.08305,1.08347,1.08292,1.0835,1.08321,1.0832966666666666,1.08334,1.083235,270,2021-04-14 01:00:00
7657,AUDNZD_i,1.08349,1.08329,1.08307,1.08359,1.0833300000000001,1.0833166666666667,1.08331,1.08336,204,2021-04-14 01:15:00
7658,AUDNZD_i,1.0833,1.08328,1.08293,1.08331,1.08312,1.0831733333333335,1.0832000000000002,1.083205,299,2021-04-14 01:30:00
7659,AUDNZD_i,1.0833,1.08308,1.08304,1.08345,1.083245,1.08319,1.0831625,1.0832175,210,2021-04-14 01:45:00
7660,AUDNZD_i,1.08307,1.08308,1.08297,1.08324,1.083105,1.0830966666666668,1.0830925,1.08309,147,2021-04-14 02:00:00
7661,AUDNZD_i,1.08308,1.08266,1.08253,1.0832600000000001,1.0828950000000002,1.0828166666666668,1.0827775,1.0828825,220,2021-04-14 02:15:00
7662,AUDNZD_i,1.08267,1.0825,1.08239,1.08284,1.082615,1.0825766666666667,1.0825575,1.0826,277,2021-04-14 02:30:00
7663,AUDNZD_i,1.08249,1.08287,1.08247,1.08289,1.0826799999999999,1.0827433333333332,1.0827749999999998,1.0826799999999999,382,2021-04-14 02:45:00
7664,AUDNZD_i,1.08287,1.08226,1.08224,1.08289,1.082565,1.0824633333333333,1.0824125,1.082565,522,2021-04-14 03:00:00
7665,AUDNZD_i,1.08226,1.0820400000000001,1.08185,1.08233,1.08209,1.0820733333333334,1.082065,1.08212,377,2021-04-14 03:15:00
7666,AUDNZD_i,1.0820400000000001,1.08167,1.08165,1.08232,1.081985,1.08188,1.0818275,1.08192,396,2021-04-14 03:30:00
7667,AUDNZD_i,1.08168,1.0819,1.08152,1.08203,1.081775,1.0818166666666666,1.0818375,1.0817825,621,2021-04-14 03:45:00
7668,AUDNZD_i,1.08193,1.08208,1.08183,1.08216,1.081995,1.0820233333333333,1.0820375,1.082,494,2021-04-14 04:00:00
7669,AUDNZD_i,1.0821,1.08148,1.08144,1.08213,1.081785,1.0816833333333333,1.0816325,1.0817875,410,2021-04-14 04:15:00
7670,AUDNZD_i,1.08147,1.08222,1.08145,1.08229,1.0818699999999999,1.0819866666666667,1.082045,1.0818575,491,2021-04-14 04:30:00
7671,AUDNZD_i,1.08226,1.08243,1.08225,1.08318,1.0827149999999999,1.08262,1.0825725,1.08253,580,2021-04-14 04:45:00
7672,AUDNZD_i,1.08249,1.0827,1.0818,1.08391,1.082855,1.0828033333333333,1.0827775,1.082725,811,2021-04-14 05:00:00
7673,AUDNZD_i,1.08268,1.08257,1.0822,1.08268,1.08244,1.0824833333333335,1.082505,1.0825325000000001,353,2021-04-14 05:15:00
7674,AUDNZD_i,1.08257,1.08162,1.08141,1.08274,1.0820750000000001,1.0819233333333333,1.0818475,1.0820850000000002,520,2021-04-14 05:30:00
7675,AUDNZD_i,1.08161,1.08127,1.08083,1.08174,1.0812849999999998,1.0812799999999998,1.0812775,1.0813625,705,2021-04-14 05:45:00
7676,AUDNZD_i,1.0813,1.08042,1.08037,1.08133,1.0808499999999999,1.0807066666666667,1.080635,1.080855,529,2021-04-14 06:00:00
7677,AUDNZD_i,1.08042,1.08045,1.08022,1.08085,1.080535,1.0805066666666667,1.0804925,1.080485,373,2021-04-14 06:15:00
7678,AUDNZD_i,1.08049,1.08096,1.08037,1.08106,1.080715,1.0807966666666668,1.0808375000000001,1.0807200000000001,384,2021-04-14 06:30:00
7679,AUDNZD_i,1.08096,1.08074,1.0806,1.08118,1.0808900000000001,1.08084,1.080815,1.08087,270,2021-04-14 06:45:00
7680,AUDNZD_i,1.08074,1.08028,1.08022,1.0808200000000001,1.08052,1.08044,1.0804,1.0805150000000001,235,2021-04-14 07:00:00
7681,AUDNZD_i,1.08031,1.08045,1.08015,1.08066,1.0804049999999998,1.08042,1.0804274999999999,1.0803924999999999,364,2021-04-14 07:15:00
7682,AUDNZD_i,1.08043,1.08075,1.08041,1.08085,1.0806300000000002,1.0806700000000002,1.0806900000000002,1.08061,272,2021-04-14 07:30:00
7683,AUDNZD_i,1.08074,1.08095,1.08063,1.08101,1.0808200000000001,1.0808633333333335,1.080885,1.0808325,237,2021-04-14 07:45:00
7684,AUDNZD_i,1.08097,1.08108,1.08097,1.08155,1.0812599999999999,1.0812,1.08117,1.0811425,272,2021-04-14 08:00:00
7685,AUDNZD_i,1.0811,1.08139,1.08084,1.08142,1.08113,1.0812166666666665,1.0812599999999999,1.0811875,194,2021-04-14 08:15:00
7686,AUDNZD_i,1.08139,1.08098,1.08093,1.0814300000000001,1.08118,1.0811133333333334,1.08108,1.0811825,281,2021-04-14 08:30:00
7687,AUDNZD_i,1.081,1.08134,1.08087,1.08134,1.081105,1.0811833333333334,1.0812225,1.0811375,218,2021-04-14 08:45:00
7688,AUDNZD_i,1.08133,1.0813,1.08113,1.08169,1.08141,1.0813733333333333,1.0813549999999998,1.0813625,422,2021-04-14 09:00:00
7689,AUDNZD_i,1.08128,1.0814,1.08115,1.08175,1.08145,1.0814333333333332,1.0814249999999999,1.081395,416,2021-04-14 09:15:00
7690,AUDNZD_i,1.0814,1.08162,1.0812,1.0817,1.08145,1.0815066666666666,1.0815350000000001,1.08148,499,2021-04-14 09:30:00
7691,AUDNZD_i,1.08161,1.08138,1.08133,1.08186,1.081595,1.0815233333333334,1.0814875000000002,1.0815450000000002,454,2021-04-14 09:45:00
7692,AUDNZD_i,1.08138,1.08206,1.08132,1.08235,1.0818349999999999,1.08191,1.0819475,1.0817775,645,2021-04-14 10:00:00
7693,AUDNZD_i,1.08206,1.08174,1.08148,1.08212,1.0817999999999999,1.08178,1.08177,1.08185,620,2021-04-14 10:15:00
7694,AUDNZD_i,1.08174,1.08195,1.08141,1.082,1.081705,1.0817866666666667,1.0818275,1.081775,642,2021-04-14 10:30:00
7695,AUDNZD_i,1.08195,1.08201,1.08178,1.08216,1.08197,1.0819833333333333,1.08199,1.081975,523,2021-04-14 10:45:00
7696,AUDNZD_i,1.08201,1.08151,1.0815,1.08212,1.08181,1.08171,1.0816599999999998,1.081785,467,2021-04-14 11:00:00
7697,AUDNZD_i,1.08151,1.082,1.08144,1.08217,1.0818050000000001,1.08187,1.0819025,1.08178,431,2021-04-14 11:15:00
7698,AUDNZD_i,1.08198,1.08038,1.07997,1.08205,1.08101,1.0808,1.080695,1.081095,605,2021-04-14 11:30:00
7699,AUDNZD_i,1.08038,1.0808200000000001,1.08029,1.08085,1.08057,1.0806533333333335,1.080695,1.0805850000000001,495,2021-04-14 11:45:00
7700,AUDNZD_i,1.08081,1.08096,1.08031,1.0812,1.080755,1.0808233333333332,1.0808575,1.0808200000000001,462,2021-04-14 12:00:00
7701,AUDNZD_i,1.08097,1.08085,1.08079,1.0813,1.081045,1.08098,1.0809475,1.0809775,481,2021-04-14 12:15:00
7702,AUDNZD_i,1.0809,1.08125,1.08073,1.08144,1.0810849999999999,1.0811399999999998,1.0811674999999998,1.0810799999999998,558,2021-04-14 12:30:00
7703,AUDNZD_i,1.08127,1.08108,1.08091,1.08147,1.0811899999999999,1.0811533333333332,1.081135,1.0811825,519,2021-04-14 12:45:00
7704,AUDNZD_i,1.0811,1.08114,1.0808200000000001,1.08132,1.08107,1.0810933333333332,1.081105,1.081095,433,2021-04-14 13:00:00
7705,AUDNZD_i,1.08115,1.08091,1.08073,1.08127,1.081,1.08097,1.080955,1.081015,352,2021-04-14 13:15:00
7706,AUDNZD_i,1.08091,1.08051,1.08043,1.08099,1.0807099999999998,1.0806433333333334,1.08061,1.08071,410,2021-04-14 13:30:00
7707,AUDNZD_i,1.08051,1.08045,1.08036,1.08061,1.080485,1.0804733333333332,1.0804675,1.0804825,339,2021-04-14 13:45:00
7708,AUDNZD_i,1.08044,1.08063,1.08024,1.08067,1.0804550000000002,1.0805133333333334,1.0805425000000002,1.0804950000000002,384,2021-04-14 14:00:00
7709,AUDNZD_i,1.08061,1.08095,1.08057,1.08098,1.080775,1.0808333333333333,1.0808625,1.0807775,341,2021-04-14 14:15:00
7710,AUDNZD_i,1.08095,1.08124,1.08093,1.08131,1.0811199999999999,1.08116,1.08118,1.0811074999999999,374,2021-04-14 14:30:00
7711,AUDNZD_i,1.08124,1.08097,1.08087,1.0814300000000001,1.08115,1.0810899999999999,1.08106,1.0811275,316,2021-04-14 14:45:00
7712,AUDNZD_i,1.08101,1.08059,1.08059,1.08111,1.0808499999999999,1.0807633333333333,1.08072,1.080825,338,2021-04-14 15:00:00
7713,AUDNZD_i,1.08061,1.08054,1.08041,1.0808,1.080605,1.0805833333333335,1.0805725000000002,1.08059,401,2021-04-14 15:15:00
7714,AUDNZD_i,1.08055,1.08033,1.08031,1.0809,1.080605,1.0805133333333334,1.0804675000000001,1.0805225,375,2021-04-14 15:30:00
7715,AUDNZD_i,1.0803,1.07999,1.07986,1.08047,1.080165,1.0801066666666668,1.0800775,1.080155,385,2021-04-14 15:45:00
7716,AUDNZD_i,1.07999,1.08004,1.07989,1.08032,1.080105,1.0800833333333333,1.0800725,1.08006,502,2021-04-14 16:00:00
7717,AUDNZD_i,1.08004,1.07983,1.07965,1.0804,1.080025,1.07996,1.0799275000000002,1.07998,525,2021-04-14 16:15:00
7718,AUDNZD_i,1.07987,1.08009,1.07939,1.08048,1.079935,1.0799866666666667,1.0800125,1.0799575,927,2021-04-14 16:30:00
7719,AUDNZD_i,1.0801,1.08018,1.07992,1.0806,1.08026,1.0802333333333334,1.08022,1.0802,726,2021-04-14 16:45:00
7720,AUDNZD_i,1.0802,1.08066,1.07988,1.08096,1.08042,1.0805,1.08054,1.080425,672,2021-04-14 17:00:00
7721,AUDNZD_i,1.0806499999999999,1.08087,1.0805,1.08098,1.08074,1.0807833333333334,1.080805,1.08075,667,2021-04-14 17:15:00
7722,AUDNZD_i,1.08088,1.08107,1.08034,1.0813,1.0808200000000001,1.0809033333333333,1.080945,1.0808975,882,2021-04-14 17:30:00
7723,AUDNZD_i,1.08106,1.081,1.08014,1.08109,1.080615,1.0807433333333334,1.0808075000000001,1.0808225,1103,2021-04-14 17:45:00
7724,AUDNZD_i,1.08099,1.08089,1.08055,1.08112,1.080835,1.0808533333333334,1.0808625,1.0808875,722,2021-04-14 18:00:00
7725,AUDNZD_i,1.0809,1.0809,1.08074,1.0811,1.0809199999999999,1.0809133333333332,1.0809099999999998,1.0809099999999998,553,2021-04-14 18:15:00
7726,AUDNZD_i,1.08092,1.08124,1.08077,1.0814300000000001,1.0811000000000002,1.081146666666667,1.0811700000000002,1.08109,600,2021-04-14 18:30:00
7727,AUDNZD_i,1.08129,1.08122,1.08106,1.0816,1.08133,1.0812933333333332,1.081275,1.0812925,492,2021-04-14 18:45:00
7728,AUDNZD_i,1.08122,1.08139,1.08116,1.08161,1.081385,1.0813866666666667,1.0813875,1.081345,572,2021-04-14 19:00:00
7729,AUDNZD_i,1.08142,1.08117,1.0811,1.08154,1.0813199999999998,1.08127,1.081245,1.0813074999999999,548,2021-04-14 19:15:00
7730,AUDNZD_i,1.08117,1.08156,1.08114,1.08169,1.081415,1.0814633333333334,1.0814875000000002,1.08139,505,2021-04-14 19:30:00
7731,AUDNZD_i,1.08159,1.08185,1.08151,1.08195,1.0817299999999999,1.08177,1.08179,1.081725,370,2021-04-14 19:45:00
7732,AUDNZD_i,1.08186,1.08198,1.08182,1.08213,1.081975,1.0819766666666666,1.0819774999999998,1.0819474999999998,342,2021-04-14 20:00:00
7733,AUDNZD_i,1.08197,1.0816,1.08158,1.08202,1.0817999999999999,1.0817333333333332,1.0816999999999999,1.0817925,400,2021-04-14 20:15:00
7734,AUDNZD_i,1.08158,1.08169,1.08151,1.08178,1.081645,1.08166,1.0816675,1.08164,295,2021-04-14 20:30:00
7735,AUDNZD_i,1.08169,1.08171,1.08167,1.08195,1.08181,1.0817766666666666,1.08176,1.081755,241,2021-04-14 20:45:00
7736,AUDNZD_i,1.08169,1.08185,1.08151,1.08191,1.08171,1.0817566666666665,1.08178,1.08174,499,2021-04-14 21:00:00
7737,AUDNZD_i,1.08185,1.08177,1.08162,1.08194,1.08178,1.0817766666666666,1.081775,1.081795,375,2021-04-14 21:15:00
7738,AUDNZD_i,1.08179,1.08223,1.08169,1.08231,1.082,1.0820766666666668,1.082115,1.082005,432,2021-04-14 21:30:00
7739,AUDNZD_i,1.08226,1.08223,1.082,1.08234,1.08217,1.08219,1.0822,1.0822075,455,2021-04-14 21:45:00
