,NQ100_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
986,NQ100_i,11734.5,11680.7,11680.7,11734.5,11707.6,11698.633333333333,11694.150000000001,11707.6,2975,2020-11-04 15:30:00
987,NQ100_i,11680.8,11676.7,11670.2,11703.7,11686.95,11683.533333333335,11681.825,11682.850000000002,2011,2020-11-04 15:45:00
988,NQ100_i,11676.7,11658.5,11632.2,11698.0,11665.1,11662.9,11661.8,11666.349999999999,2368,2020-11-04 16:00:00
989,NQ100_i,11658.5,11640.2,11622.2,11674.2,11648.2,11645.533333333335,11644.2,11648.775000000001,2900,2020-11-04 16:15:00
990,NQ100_i,11641.0,11626.1,11571.1,11683.6,11627.35,11626.933333333334,11626.725,11630.45,6153,2020-11-04 16:30:00
991,NQ100_i,11625.8,11657.7,11579.8,11657.8,11618.8,11631.766666666668,11638.25,11630.275000000001,5317,2020-11-04 16:45:00
992,NQ100_i,11657.6,11743.1,11646.8,11758.3,11702.55,11716.066666666666,11722.824999999999,11701.449999999999,4133,2020-11-04 17:00:00
993,NQ100_i,11743.3,11776.6,11731.1,11809.3,11770.2,11772.333333333334,11773.4,11765.075,3316,2020-11-04 17:15:00
994,NQ100_i,11776.6,11739.4,11728.7,11791.8,11760.25,11753.300000000001,11749.825,11759.125,3410,2020-11-04 17:30:00
995,NQ100_i,11739.6,11794.1,11737.4,11798.4,11767.9,11776.633333333333,11781.0,11767.375,3403,2020-11-04 17:45:00
996,NQ100_i,11794.9,11744.9,11736.7,11805.4,11771.05,11762.333333333334,11757.975,11770.475,2852,2020-11-04 18:00:00
997,NQ100_i,11745.2,11765.5,11725.4,11780.6,11753.0,11757.166666666666,11759.25,11754.175,3087,2020-11-04 18:15:00
998,NQ100_i,11766.4,11786.1,11766.4,11797.2,11781.8,11783.233333333332,11783.949999999999,11779.025,2644,2020-11-04 18:30:00
999,NQ100_i,11787.1,11813.6,11779.7,11824.4,11802.05,11805.9,11807.824999999999,11801.199999999999,2806,2020-11-04 18:45:00
1000,NQ100_i,11813.4,11813.6,11785.4,11829.4,11807.4,11809.466666666667,11810.5,11810.45,2444,2020-11-04 19:00:00
1001,NQ100_i,11814.0,11831.5,11805.4,11847.9,11826.65,11828.266666666668,11829.075,11824.7,2502,2020-11-04 19:15:00
1002,NQ100_i,11831.2,11849.9,11830.6,11853.6,11842.1,11844.699999999999,11846.0,11841.325,2214,2020-11-04 19:30:00
1003,NQ100_i,11850.1,11816.4,11813.6,11852.6,11833.1,11827.533333333333,11824.75,11833.175,2379,2020-11-04 19:45:00
1004,NQ100_i,11816.6,11790.9,11774.8,11826.1,11800.45,11797.266666666668,11795.675000000001,11802.1,2839,2020-11-04 20:00:00
1005,NQ100_i,11790.6,11802.7,11782.9,11807.4,11795.15,11797.666666666666,11798.925,11795.9,2796,2020-11-04 20:15:00
1006,NQ100_i,11802.1,11770.6,11761.6,11835.6,11798.6,11789.266666666668,11784.6,11792.475,2901,2020-11-04 20:30:00
1007,NQ100_i,11770.9,11796.1,11765.9,11807.4,11786.65,11789.800000000001,11791.375,11785.075,3160,2020-11-04 20:45:00
1008,NQ100_i,11797.1,11807.6,11780.4,11818.1,11799.25,11802.033333333333,11803.425,11800.8,3012,2020-11-04 21:00:00
1009,NQ100_i,11809.1,11804.0,11781.6,11821.4,11801.5,11802.333333333334,11802.75,11804.025,2919,2020-11-04 21:15:00
1010,NQ100_i,11806.9,11764.0,11752.9,11812.7,11782.8,11776.533333333333,11773.4,11784.125,3281,2020-11-04 21:30:00
1011,NQ100_i,11765.6,11795.7,11761.6,11807.2,11784.400000000001,11788.166666666666,11790.05,11782.525,2688,2020-11-04 21:45:00
1012,NQ100_i,11796.6,11779.2,11760.8,11816.4,11788.599999999999,11785.466666666665,11783.899999999998,11788.249999999998,2722,2020-11-04 22:00:00
1013,NQ100_i,11778.1,11755.6,11741.6,11780.1,11760.85,11759.1,11758.225,11763.85,2601,2020-11-04 22:15:00
1014,NQ100_i,11758.4,11753.6,11744.2,11778.5,11761.35,11758.766666666668,11757.475,11758.675000000001,3058,2020-11-04 22:30:00
1015,NQ100_i,11753.7,11773.9,11742.7,11810.9,11776.8,11775.833333333334,11775.35,11770.3,4228,2020-11-04 22:45:00
1016,NQ100_i,11831.3,11792.6,11791.6,11833.1,11812.35,11805.766666666668,11802.475,11812.150000000001,1458,2020-11-05 01:30:00
1017,NQ100_i,11792.6,11807.0,11786.1,11813.1,11799.6,11802.066666666666,11803.3,11799.699999999999,1437,2020-11-05 01:45:00
1018,NQ100_i,11807.5,11807.0,11802.3,11820.4,11811.349999999999,11809.9,11809.175,11809.3,1876,2020-11-05 02:00:00
1019,NQ100_i,11807.8,11823.0,11803.3,11831.1,11817.2,11819.133333333333,11820.1,11816.3,1368,2020-11-05 02:15:00
1020,NQ100_i,11823.6,11843.4,11819.3,11846.0,11832.65,11836.233333333332,11838.025,11833.074999999999,1540,2020-11-05 02:30:00
1021,NQ100_i,11843.4,11846.5,11834.0,11847.6,11840.8,11842.699999999999,11843.65,11842.875,1054,2020-11-05 02:45:00
1022,NQ100_i,11846.6,11837.4,11835.4,11866.9,11851.15,11846.566666666666,11844.275,11846.574999999999,1727,2020-11-05 03:00:00
1023,NQ100_i,11837.4,11856.8,11835.9,11860.8,11848.349999999999,11851.166666666666,11852.575,11847.725,1322,2020-11-05 03:15:00
1024,NQ100_i,11856.4,11841.1,11832.8,11858.6,11845.7,11844.166666666666,11843.4,11847.225,1575,2020-11-05 03:30:00
1025,NQ100_i,11841.3,11837.8,11833.1,11849.9,11841.5,11840.266666666668,11839.650000000001,11840.525000000001,1051,2020-11-05 03:45:00
1026,NQ100_i,11839.6,11826.4,11822.3,11848.4,11835.349999999999,11832.366666666667,11830.875,11834.175,1236,2020-11-05 04:00:00
1027,NQ100_i,11826.3,11799.6,11783.3,11830.3,11806.8,11804.4,11803.199999999999,11809.875,1897,2020-11-05 04:15:00
1028,NQ100_i,11799.4,11819.6,11795.1,11828.0,11811.55,11814.233333333332,11815.574999999999,11810.525,1208,2020-11-05 04:30:00
1029,NQ100_i,11819.6,11828.9,11819.6,11834.9,11827.25,11827.800000000001,11828.075,11825.75,1011,2020-11-05 04:45:00
1030,NQ100_i,11828.6,11841.6,11827.8,11856.9,11842.349999999999,11842.099999999999,11841.974999999999,11838.724999999999,1325,2020-11-05 05:00:00
1031,NQ100_i,11841.8,11902.0,11838.6,11902.0,11870.3,11880.866666666667,11886.15,11871.099999999999,1761,2020-11-05 05:15:00
1032,NQ100_i,11901.9,11958.0,11893.8,11989.8,11941.8,11947.199999999999,11949.9,11935.875,3567,2020-11-05 05:30:00
1033,NQ100_i,11957.3,11959.8,11945.0,11999.0,11972.0,11967.933333333334,11965.900000000001,11965.275000000001,2434,2020-11-05 05:45:00
1034,NQ100_i,11960.8,11960.0,11938.3,11978.8,11958.55,11959.033333333333,11959.275,11959.474999999999,1878,2020-11-05 06:00:00
1035,NQ100_i,11960.3,11932.5,11928.8,11968.3,11948.55,11943.199999999999,11940.525,11947.474999999999,1407,2020-11-05 06:15:00
1036,NQ100_i,11933.0,11943.3,11933.0,11962.5,11947.75,11946.266666666668,11945.525000000001,11942.95,1669,2020-11-05 06:30:00
1037,NQ100_i,11943.5,11949.3,11934.3,11956.8,11945.55,11946.799999999997,11947.425,11945.974999999999,1370,2020-11-05 06:45:00
1038,NQ100_i,11948.8,11945.3,11929.3,11950.8,11940.05,11941.799999999997,11942.675,11943.55,1613,2020-11-05 07:00:00
1039,NQ100_i,11944.3,11945.8,11940.5,11966.3,11953.4,11950.866666666667,11949.599999999999,11949.224999999999,1721,2020-11-05 07:15:00
1040,NQ100_i,11946.0,11957.8,11938.8,11965.8,11952.3,11954.133333333331,11955.05,11952.099999999999,1367,2020-11-05 07:30:00
1041,NQ100_i,11958.0,11979.3,11953.8,11989.8,11971.8,11974.299999999997,11975.55,11970.224999999999,1197,2020-11-05 07:45:00
