,AUDCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
40,AUDCHF_i,0.66995,0.66995,0.66979,0.67032,0.6700550000000001,0.6700200000000001,0.6700025000000001,0.6700025000000001,418,2020-12-21 08:45:00
41,AUDCHF_i,0.66996,0.66988,0.66969,0.67005,0.66987,0.6698733333333333,0.669875,0.669895,476,2020-12-21 09:00:00
42,AUDCHF_i,0.66992,0.66965,0.66949,0.66999,0.66974,0.6697099999999999,0.6696949999999999,0.6697624999999999,544,2020-12-21 09:15:00
43,AUDCHF_i,0.66966,0.66904,0.66889,0.66975,0.6693199999999999,0.6692266666666665,0.6691799999999999,0.6693349999999999,723,2020-12-21 09:30:00
44,AUDCHF_i,0.66904,0.66848,0.66814,0.66907,0.668605,0.6685633333333333,0.6685425,0.6686825,731,2020-12-21 09:45:00
45,AUDCHF_i,0.66849,0.66865,0.66756,0.66865,0.668105,0.6682866666666666,0.6683775,0.6683375,920,2020-12-21 10:00:00
46,AUDCHF_i,0.66865,0.66849,0.66841,0.66888,0.6686449999999999,0.6685933333333333,0.6685675,0.6686074999999999,725,2020-12-21 10:15:00
47,AUDCHF_i,0.66845,0.66761,0.66748,0.66852,0.6679999999999999,0.6678700000000001,0.667805,0.668015,739,2020-12-21 10:30:00
48,AUDCHF_i,0.66761,0.66726,0.66685,0.66765,0.66725,0.6672533333333334,0.6672549999999999,0.6673425,604,2020-12-21 10:45:00
49,AUDCHF_i,0.66726,0.66681,0.66665,0.66731,0.6669799999999999,0.6669233333333332,0.6668949999999999,0.6670075,565,2020-12-21 11:00:00
50,AUDCHF_i,0.66682,0.66658,0.66618,0.66687,0.666525,0.6665433333333334,0.6665525,0.6666125,538,2020-12-21 11:15:00
51,AUDCHF_i,0.66659,0.6667,0.66608,0.66684,0.66646,0.66654,0.6665800000000001,0.6665525000000001,714,2020-12-21 11:30:00
52,AUDCHF_i,0.66671,0.66593,0.66562,0.66681,0.666215,0.6661199999999999,0.6660725,0.6662675,810,2020-12-21 11:45:00
53,AUDCHF_i,0.66594,0.66561,0.66497,0.66602,0.665495,0.6655333333333333,0.6655525,0.665635,1007,2020-12-21 12:00:00
54,AUDCHF_i,0.6656,0.66536,0.66505,0.666,0.665525,0.66547,0.6654424999999999,0.6655025,1142,2020-12-21 12:15:00
55,AUDCHF_i,0.66538,0.66623,0.66521,0.66655,0.66588,0.6659966666666667,0.6660550000000001,0.6658425,1018,2020-12-21 12:30:00
56,AUDCHF_i,0.66623,0.66645,0.66591,0.66658,0.666245,0.6663133333333333,0.6663475,0.6662925,870,2020-12-21 12:45:00
57,AUDCHF_i,0.66645,0.66649,0.66597,0.66658,0.666275,0.6663466666666666,0.6663825,0.6663725,797,2020-12-21 13:00:00
58,AUDCHF_i,0.66646,0.66645,0.66634,0.66683,0.666585,0.66654,0.6665175,0.66652,672,2020-12-21 13:15:00
59,AUDCHF_i,0.66646,0.66754,0.66638,0.66754,0.66696,0.6671533333333333,0.6672499999999999,0.6669799999999999,868,2020-12-21 13:30:00
60,AUDCHF_i,0.66754,0.66668,0.66659,0.66759,0.66709,0.6669533333333333,0.666885,0.6671,779,2020-12-21 13:45:00
61,AUDCHF_i,0.66669,0.66664,0.66652,0.66729,0.6669050000000001,0.6668166666666667,0.6667725000000001,0.6667850000000001,785,2020-12-21 14:00:00
62,AUDCHF_i,0.66664,0.66728,0.66664,0.66736,0.667,0.6670933333333333,0.66714,0.66698,571,2020-12-21 14:15:00
63,AUDCHF_i,0.66721,0.6671,0.66688,0.66731,0.667095,0.6670966666666667,0.6670975,0.667125,632,2020-12-21 14:30:00
64,AUDCHF_i,0.6671,0.66713,0.66689,0.66741,0.6671499999999999,0.6671433333333333,0.6671400000000001,0.6671325,761,2020-12-21 14:45:00
65,AUDCHF_i,0.66715,0.66707,0.66679,0.66732,0.667055,0.6670599999999999,0.6670624999999999,0.6670824999999999,930,2020-12-21 15:00:00
66,AUDCHF_i,0.66702,0.66655,0.66655,0.66726,0.666905,0.6667866666666665,0.6667274999999999,0.6668449999999999,746,2020-12-21 15:15:00
67,AUDCHF_i,0.66654,0.66696,0.66637,0.667,0.666685,0.6667766666666667,0.6668225,0.6667175,875,2020-12-21 15:30:00
68,AUDCHF_i,0.66697,0.66714,0.66641,0.66739,0.6669,0.66698,0.66702,0.6669775,828,2020-12-21 15:45:00
69,AUDCHF_i,0.66705,0.66735,0.66697,0.66772,0.667345,0.6673466666666666,0.6673475,0.6672725,778,2020-12-21 16:00:00
70,AUDCHF_i,0.66735,0.66761,0.6672,0.66775,0.667475,0.66752,0.6675424999999999,0.6674775,758,2020-12-21 16:15:00
71,AUDCHF_i,0.6676,0.66792,0.6676,0.6685,0.66805,0.6680066666666667,0.667985,0.667905,1087,2020-12-21 16:30:00
72,AUDCHF_i,0.66792,0.6688,0.66775,0.66894,0.668345,0.6684966666666666,0.6685725,0.6683525,963,2020-12-21 16:45:00
73,AUDCHF_i,0.6688,0.66878,0.66861,0.66947,0.6690400000000001,0.6689533333333334,0.66891,0.668915,971,2020-12-21 17:00:00
74,AUDCHF_i,0.66877,0.66881,0.66856,0.66906,0.66881,0.66881,0.66881,0.6688,884,2020-12-21 17:15:00
75,AUDCHF_i,0.6688,0.66964,0.66861,0.66984,0.669225,0.6693633333333334,0.6694325000000001,0.6692225,830,2020-12-21 17:30:00
76,AUDCHF_i,0.66963,0.67063,0.66955,0.67086,0.6702049999999999,0.6703466666666666,0.6704175,0.6701675,950,2020-12-21 17:45:00
77,AUDCHF_i,0.67066,0.67075,0.67009,0.67099,0.6705399999999999,0.6706099999999999,0.6706449999999999,0.6706224999999999,763,2020-12-21 18:00:00
78,AUDCHF_i,0.67074,0.67142,0.67062,0.67152,0.67107,0.6711866666666667,0.671245,0.671075,749,2020-12-21 18:15:00
79,AUDCHF_i,0.67142,0.67087,0.67077,0.67148,0.671125,0.67104,0.6709974999999999,0.6711349999999999,584,2020-12-21 18:30:00
80,AUDCHF_i,0.67088,0.67084,0.67069,0.67109,0.67089,0.6708733333333333,0.670865,0.670875,592,2020-12-21 18:45:00
81,AUDCHF_i,0.67084,0.67067,0.67055,0.67118,0.670865,0.6708,0.6707675,0.67081,573,2020-12-21 19:00:00
82,AUDCHF_i,0.67067,0.67066,0.67029,0.67068,0.670485,0.6705433333333334,0.6705725,0.670575,520,2020-12-21 19:15:00
83,AUDCHF_i,0.67066,0.6707,0.67059,0.67096,0.670775,0.67075,0.6707375,0.6707274999999999,382,2020-12-21 19:30:00
84,AUDCHF_i,0.67069,0.67072,0.67052,0.67105,0.670785,0.6707633333333334,0.6707525000000001,0.670745,526,2020-12-21 19:45:00
85,AUDCHF_i,0.67072,0.67062,0.6705,0.67074,0.67062,0.67062,0.67062,0.6706449999999999,447,2020-12-21 20:00:00
86,AUDCHF_i,0.67061,0.67044,0.67038,0.67066,0.67052,0.6704933333333334,0.6704800000000001,0.6705225,363,2020-12-21 20:15:00
87,AUDCHF_i,0.67042,0.67073,0.67041,0.6708,0.6706049999999999,0.6706466666666667,0.6706675,0.67059,372,2020-12-21 20:30:00
88,AUDCHF_i,0.67072,0.6708,0.67043,0.67087,0.67065,0.6707,0.6707249999999999,0.6707049999999999,348,2020-12-21 20:45:00
89,AUDCHF_i,0.6708,0.6711,0.67066,0.67129,0.6709750000000001,0.6710166666666667,0.6710375000000001,0.6709625,483,2020-12-21 21:00:00
90,AUDCHF_i,0.67113,0.67176,0.67104,0.67186,0.67145,0.6715533333333333,0.671605,0.6714475,467,2020-12-21 21:15:00
91,AUDCHF_i,0.67175,0.67179,0.6716,0.6722,0.6718999999999999,0.6718633333333334,0.671845,0.671835,437,2020-12-21 21:30:00
92,AUDCHF_i,0.67179,0.67177,0.67159,0.67204,0.671815,0.6718000000000001,0.6717925,0.6717975,451,2020-12-21 21:45:00
93,AUDCHF_i,0.67178,0.67146,0.67145,0.67184,0.671645,0.6715833333333334,0.6715525,0.6716325000000001,390,2020-12-21 22:00:00
94,AUDCHF_i,0.67147,0.67132,0.67123,0.67156,0.671395,0.67137,0.6713575,0.671395,370,2020-12-21 22:15:00
95,AUDCHF_i,0.67131,0.67105,0.67094,0.67137,0.671155,0.67112,0.6711025,0.6711675,501,2020-12-21 22:30:00
96,AUDCHF_i,0.67105,0.67116,0.67087,0.67137,0.6711199999999999,0.6711333333333332,0.67114,0.6711125,523,2020-12-21 22:45:00
97,AUDCHF_i,0.6712,0.67134,0.67108,0.67146,0.67127,0.6712933333333334,0.671305,0.67127,279,2020-12-21 23:00:00
98,AUDCHF_i,0.67133,0.6715,0.6713,0.67153,0.671415,0.6714433333333334,0.6714575,0.6714150000000001,112,2020-12-21 23:15:00
99,AUDCHF_i,0.67149,0.67132,0.67124,0.67154,0.6713899999999999,0.6713666666666667,0.671355,0.6713975,169,2020-12-21 23:30:00
100,AUDCHF_i,0.67132,0.67172,0.67132,0.67196,0.67164,0.6716666666666667,0.67168,0.6715800000000001,260,2020-12-21 23:45:00
101,AUDCHF_i,0.67113,0.67132,0.6711,0.67153,0.671315,0.6713166666666667,0.6713175,0.67127,59,2020-12-22 00:00:00
102,AUDCHF_i,0.67154,0.67127,0.67115,0.67165,0.6714,0.6713566666666667,0.671335,0.6714025000000001,85,2020-12-22 00:15:00
103,AUDCHF_i,0.67153,0.67146,0.67108,0.6718,0.67144,0.6714466666666666,0.6714499999999999,0.6714674999999999,145,2020-12-22 00:30:00
104,AUDCHF_i,0.67146,0.67145,0.67112,0.6718,0.67146,0.6714566666666667,0.671455,0.6714575,97,2020-12-22 00:45:00
105,AUDCHF_i,0.67144,0.67159,0.67084,0.67171,0.6712750000000001,0.6713800000000001,0.6714325000000001,0.6713950000000001,253,2020-12-22 01:00:00
106,AUDCHF_i,0.6716,0.67063,0.67054,0.67171,0.671125,0.67096,0.6708775,0.6711199999999999,286,2020-12-22 01:15:00
107,AUDCHF_i,0.67066,0.67079,0.6706,0.67095,0.670775,0.67078,0.6707825000000001,0.67075,246,2020-12-22 01:30:00
108,AUDCHF_i,0.67079,0.67068,0.6706,0.67106,0.67083,0.67078,0.670755,0.6707825000000001,281,2020-12-22 01:45:00
109,AUDCHF_i,0.67071,0.67115,0.67051,0.67119,0.67085,0.6709499999999999,0.6709999999999999,0.67089,371,2020-12-22 02:00:00
110,AUDCHF_i,0.67113,0.6706,0.67031,0.67125,0.6707799999999999,0.6707199999999999,0.6706899999999999,0.6708224999999999,287,2020-12-22 02:15:00
111,AUDCHF_i,0.67052,0.67059,0.67052,0.67102,0.67077,0.67071,0.6706799999999999,0.6706624999999999,281,2020-12-22 02:30:00
112,AUDCHF_i,0.67059,0.67009,0.67008,0.67086,0.67047,0.6703433333333333,0.67028,0.6704049999999999,420,2020-12-22 02:45:00
113,AUDCHF_i,0.67009,0.67039,0.67004,0.67053,0.670285,0.6703199999999999,0.6703375,0.6702625,425,2020-12-22 03:00:00
114,AUDCHF_i,0.67039,0.67064,0.6702,0.67066,0.6704300000000001,0.6705000000000001,0.6705350000000001,0.6704725,371,2020-12-22 03:15:00
115,AUDCHF_i,0.67063,0.6706,0.67044,0.67088,0.67066,0.67064,0.67063,0.6706375,456,2020-12-22 03:30:00
116,AUDCHF_i,0.67058,0.67077,0.67052,0.67096,0.67074,0.67075,0.670755,0.6707075,437,2020-12-22 03:45:00
117,AUDCHF_i,0.67074,0.67091,0.67071,0.67105,0.67088,0.67089,0.670895,0.6708525,342,2020-12-22 04:00:00
118,AUDCHF_i,0.67093,0.67063,0.67061,0.67097,0.67079,0.6707366666666666,0.67071,0.670785,332,2020-12-22 04:15:00
119,AUDCHF_i,0.67063,0.67057,0.67053,0.67079,0.67066,0.6706300000000001,0.6706150000000001,0.6706300000000001,297,2020-12-22 04:30:00
120,AUDCHF_i,0.67058,0.67083,0.67053,0.67084,0.670685,0.6707333333333333,0.6707575,0.670695,281,2020-12-22 04:45:00
121,AUDCHF_i,0.67082,0.67046,0.67041,0.67092,0.670665,0.6705966666666666,0.6705625,0.6706525,274,2020-12-22 05:00:00
122,AUDCHF_i,0.67045,0.66977,0.66945,0.67048,0.6699649999999999,0.6698999999999998,0.6698674999999998,0.6700374999999998,439,2020-12-22 05:15:00
123,AUDCHF_i,0.66976,0.66999,0.66962,0.66999,0.669805,0.6698666666666666,0.6698974999999999,0.66984,264,2020-12-22 05:30:00
124,AUDCHF_i,0.66999,0.67,0.66994,0.67011,0.670025,0.6700166666666667,0.6700125,0.67001,195,2020-12-22 05:45:00
125,AUDCHF_i,0.66998,0.67027,0.66998,0.67031,0.670145,0.6701866666666666,0.6702075,0.6701349999999999,276,2020-12-22 06:00:00
126,AUDCHF_i,0.67025,0.67011,0.67005,0.67042,0.670235,0.6701933333333333,0.6701725000000001,0.6702075000000001,249,2020-12-22 06:15:00
127,AUDCHF_i,0.6701,0.66993,0.66992,0.67015,0.6700349999999999,0.6699999999999999,0.6699824999999999,0.670025,223,2020-12-22 06:30:00
128,AUDCHF_i,0.66993,0.66967,0.6695,0.66995,0.669725,0.6697066666666668,0.6696975000000001,0.6697625,291,2020-12-22 06:45:00
129,AUDCHF_i,0.66967,0.67001,0.66951,0.67008,0.669795,0.6698666666666666,0.6699025,0.6698175,311,2020-12-22 07:00:00
130,AUDCHF_i,0.67001,0.67,0.6699,0.67009,0.669995,0.6699966666666667,0.6699975,0.67,349,2020-12-22 07:15:00
131,AUDCHF_i,0.67003,0.67009,0.66994,0.67029,0.670115,0.6701066666666667,0.6701025,0.6700875000000001,339,2020-12-22 07:30:00
132,AUDCHF_i,0.67009,0.67025,0.66999,0.67049,0.67024,0.6702433333333332,0.670245,0.6702049999999999,354,2020-12-22 07:45:00
133,AUDCHF_i,0.67025,0.67039,0.66999,0.67041,0.6701999999999999,0.6702633333333333,0.6702950000000001,0.6702600000000001,344,2020-12-22 08:00:00
134,AUDCHF_i,0.67039,0.67059,0.67027,0.67076,0.670515,0.6705399999999999,0.6705524999999999,0.6705025,316,2020-12-22 08:15:00
135,AUDCHF_i,0.67059,0.67013,0.67013,0.67069,0.67041,0.6703166666666666,0.6702699999999999,0.670385,280,2020-12-22 08:30:00
136,AUDCHF_i,0.6701,0.66948,0.66934,0.67011,0.669725,0.6696433333333333,0.6696025,0.6697575,441,2020-12-22 08:45:00
137,AUDCHF_i,0.66948,0.66931,0.66927,0.66983,0.6695500000000001,0.66947,0.66943,0.6694725,596,2020-12-22 09:00:00
138,AUDCHF_i,0.66933,0.66897,0.66893,0.66943,0.66918,0.66911,0.669075,0.669165,485,2020-12-22 09:15:00
139,AUDCHF_i,0.66898,0.66956,0.66888,0.6696,0.6692400000000001,0.6693466666666668,0.6694000000000001,0.669255,564,2020-12-22 09:30:00
140,AUDCHF_i,0.66957,0.66943,0.66927,0.66993,0.6696,0.6695433333333334,0.6695150000000001,0.6695500000000001,581,2020-12-22 09:45:00
141,AUDCHF_i,0.6694,0.67039,0.66922,0.67041,0.669815,0.6700066666666666,0.6701025,0.669855,644,2020-12-22 10:00:00
142,AUDCHF_i,0.67039,0.67017,0.67007,0.67044,0.670255,0.6702266666666667,0.6702125000000001,0.6702675,500,2020-12-22 10:15:00
143,AUDCHF_i,0.67019,0.67072,0.67019,0.671,0.670595,0.6706366666666668,0.6706575000000001,0.670525,538,2020-12-22 10:30:00
144,AUDCHF_i,0.67069,0.66975,0.6696,0.67074,0.6701699999999999,0.67003,0.66996,0.670195,533,2020-12-22 10:45:00
145,AUDCHF_i,0.66975,0.66927,0.66925,0.66996,0.669605,0.6694933333333334,0.6694375,0.6695575,524,2020-12-22 11:00:00
146,AUDCHF_i,0.66931,0.66919,0.66889,0.66937,0.66913,0.66915,0.66916,0.66919,538,2020-12-22 11:15:00
147,AUDCHF_i,0.66921,0.66862,0.6686,0.66935,0.668975,0.6688566666666667,0.6687974999999999,0.668945,532,2020-12-22 11:30:00
148,AUDCHF_i,0.66859,0.66756,0.66742,0.66859,0.668005,0.6678566666666667,0.6677825,0.66804,572,2020-12-22 11:45:00
149,AUDCHF_i,0.66763,0.66776,0.66745,0.66795,0.6677,0.66772,0.6677299999999999,0.6676974999999999,687,2020-12-22 12:00:00
150,AUDCHF_i,0.66776,0.66756,0.66751,0.66798,0.667745,0.6676833333333333,0.6676525,0.6677025,436,2020-12-22 12:15:00
151,AUDCHF_i,0.66757,0.6681,0.66745,0.66811,0.66778,0.6678866666666666,0.66794,0.6678075,376,2020-12-22 12:30:00
152,AUDCHF_i,0.66812,0.66799,0.66751,0.66812,0.667815,0.6678733333333334,0.6679025000000001,0.6679350000000001,606,2020-12-22 12:45:00
153,AUDCHF_i,0.66799,0.66797,0.66772,0.66804,0.66788,0.66791,0.667925,0.66793,404,2020-12-22 13:00:00
154,AUDCHF_i,0.66797,0.66844,0.66788,0.66852,0.6682,0.6682800000000001,0.66832,0.6682025,402,2020-12-22 13:15:00
155,AUDCHF_i,0.66843,0.66814,0.66801,0.66851,0.6682600000000001,0.6682200000000001,0.6682000000000001,0.6682725,412,2020-12-22 13:30:00
156,AUDCHF_i,0.66814,0.66817,0.66775,0.66817,0.66796,0.66803,0.668065,0.6680575,449,2020-12-22 13:45:00
157,AUDCHF_i,0.66816,0.66898,0.6681,0.66908,0.66859,0.66872,0.668785,0.66858,489,2020-12-22 14:00:00
158,AUDCHF_i,0.66898,0.66955,0.66889,0.66962,0.6692549999999999,0.6693533333333334,0.6694025,0.66926,512,2020-12-22 14:15:00
159,AUDCHF_i,0.66952,0.66908,0.66889,0.6696,0.669245,0.66919,0.6691625,0.6692724999999999,471,2020-12-22 14:30:00
160,AUDCHF_i,0.66908,0.66879,0.66871,0.6692,0.668955,0.6688999999999999,0.6688725,0.668945,417,2020-12-22 14:45:00
161,AUDCHF_i,0.66877,0.66909,0.66862,0.66909,0.668855,0.6689333333333334,0.6689725,0.6688925,447,2020-12-22 15:00:00
162,AUDCHF_i,0.66909,0.66817,0.66816,0.6692,0.6686799999999999,0.6685099999999999,0.6684249999999999,0.668655,399,2020-12-22 15:15:00
163,AUDCHF_i,0.66818,0.66854,0.66818,0.66885,0.668515,0.6685233333333334,0.6685275,0.6684375,517,2020-12-22 15:30:00
164,AUDCHF_i,0.66853,0.66856,0.6683,0.66876,0.6685300000000001,0.6685400000000001,0.6685450000000002,0.6685375000000001,478,2020-12-22 15:45:00
165,AUDCHF_i,0.66857,0.66869,0.66846,0.66889,0.668675,0.66868,0.6686825000000001,0.6686525,512,2020-12-22 16:00:00
166,AUDCHF_i,0.66872,0.66843,0.66835,0.66913,0.66874,0.6686366666666667,0.668585,0.6686575,589,2020-12-22 16:15:00
167,AUDCHF_i,0.66838,0.66763,0.66745,0.66845,0.66795,0.6678433333333333,0.66779,0.6679775,754,2020-12-22 16:30:00
168,AUDCHF_i,0.66764,0.66794,0.6675,0.66812,0.66781,0.6678533333333334,0.667875,0.6678000000000001,688,2020-12-22 16:45:00
169,AUDCHF_i,0.66825,0.66785,0.66767,0.66825,0.66796,0.6679233333333334,0.6679050000000001,0.6680050000000001,887,2020-12-22 17:00:00
170,AUDCHF_i,0.66785,0.66832,0.6677,0.66833,0.668015,0.6681166666666667,0.6681675,0.66805,794,2020-12-22 17:15:00
171,AUDCHF_i,0.66831,0.66889,0.66825,0.66891,0.66858,0.6686833333333334,0.6687350000000001,0.66859,598,2020-12-22 17:30:00
172,AUDCHF_i,0.6689,0.66842,0.66798,0.66895,0.6684650000000001,0.66845,0.6684425,0.6685625,911,2020-12-22 17:45:00
173,AUDCHF_i,0.66842,0.66934,0.66835,0.66955,0.6689499999999999,0.66908,0.669145,0.6689149999999999,903,2020-12-22 18:00:00
174,AUDCHF_i,0.66938,0.66941,0.66829,0.66977,0.66903,0.6691566666666667,0.66922,0.6692125,650,2020-12-22 18:15:00
175,AUDCHF_i,0.6693,0.66866,0.66829,0.66946,0.6688750000000001,0.6688033333333334,0.6687675000000001,0.6689275000000001,754,2020-12-22 18:30:00
176,AUDCHF_i,0.66869,0.66922,0.6686,0.66934,0.6689700000000001,0.6690533333333334,0.6690950000000001,0.6689625000000001,692,2020-12-22 18:45:00
177,AUDCHF_i,0.6692,0.66943,0.66915,0.66949,0.66932,0.6693566666666667,0.669375,0.6693175,580,2020-12-22 19:00:00
178,AUDCHF_i,0.66943,0.66926,0.66923,0.66962,0.6694249999999999,0.6693699999999999,0.6693425,0.6693849999999999,439,2020-12-22 19:15:00
179,AUDCHF_i,0.66926,0.66945,0.66906,0.66954,0.6693,0.66935,0.6693749999999999,0.6693275,408,2020-12-22 19:30:00
180,AUDCHF_i,0.66945,0.6694,0.66926,0.6695,0.66938,0.6693866666666667,0.66939,0.6694025,455,2020-12-22 19:45:00
181,AUDCHF_i,0.6694,0.66953,0.66911,0.66963,0.66937,0.6694233333333334,0.66945,0.6694175,278,2020-12-22 20:00:00
182,AUDCHF_i,0.66953,0.66987,0.66951,0.66987,0.66969,0.66975,0.6697799999999999,0.6696949999999999,278,2020-12-22 20:15:00
183,AUDCHF_i,0.66987,0.66977,0.66977,0.66999,0.66988,0.6698433333333332,0.6698249999999999,0.66985,225,2020-12-22 20:30:00
184,AUDCHF_i,0.66979,0.66918,0.66918,0.6698,0.6694899999999999,0.6693866666666666,0.6693349999999999,0.6694874999999999,423,2020-12-22 20:45:00
185,AUDCHF_i,0.66919,0.66937,0.66912,0.66948,0.6693,0.6693233333333334,0.669335,0.66929,410,2020-12-22 21:00:00
186,AUDCHF_i,0.66937,0.66921,0.66892,0.66937,0.669145,0.6691666666666666,0.6691775,0.6692175,231,2020-12-22 21:15:00
187,AUDCHF_i,0.6692,0.66933,0.66911,0.66939,0.66925,0.6692766666666667,0.66929,0.6692575000000001,225,2020-12-22 21:30:00
188,AUDCHF_i,0.66931,0.67018,0.66929,0.67018,0.669735,0.6698833333333333,0.6699575,0.6697399999999999,263,2020-12-22 21:45:00
