,GBPCHF_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
74,GBPCHF_i,1.18068,1.17973,1.17953,1.18113,1.18033,1.1801300000000001,1.1800300000000001,1.1802675,1216,2020-12-21 17:15:00
75,GBPCHF_i,1.17973,1.18046,1.17914,1.18073,1.179935,1.18011,1.1801975,1.180015,1204,2020-12-21 17:30:00
76,GBPCHF_i,1.18046,1.1813500000000001,1.17971,1.1822,1.180955,1.1810866666666666,1.1811525,1.18093,1334,2020-12-21 17:45:00
77,GBPCHF_i,1.18141,1.18143,1.181,1.18179,1.181395,1.1814066666666667,1.1814125,1.1814075000000002,1080,2020-12-21 18:00:00
78,GBPCHF_i,1.1814,1.18204,1.18069,1.1825,1.1815950000000002,1.1817433333333334,1.1818175,1.1816575,866,2020-12-21 18:15:00
79,GBPCHF_i,1.1820599999999999,1.18308,1.18201,1.18369,1.18285,1.1829266666666667,1.1829649999999998,1.18271,938,2020-12-21 18:30:00
80,GBPCHF_i,1.18308,1.18253,1.18189,1.18308,1.182485,1.1825,1.1825075,1.182645,814,2020-12-21 18:45:00
81,GBPCHF_i,1.18256,1.18221,1.18171,1.18332,1.182515,1.1824133333333333,1.1823625,1.18245,807,2020-12-21 19:00:00
82,GBPCHF_i,1.18229,1.18151,1.18126,1.18249,1.181875,1.1817533333333332,1.1816925,1.1818875,796,2020-12-21 19:15:00
83,GBPCHF_i,1.18151,1.18108,1.18082,1.1816,1.18121,1.1811666666666667,1.181145,1.1812525,653,2020-12-21 19:30:00
84,GBPCHF_i,1.18108,1.18226,1.18069,1.1831800000000001,1.1819350000000002,1.1820433333333336,1.1820975000000002,1.1818025,1039,2020-12-21 19:45:00
85,GBPCHF_i,1.18224,1.18305,1.18219,1.1831800000000001,1.1826850000000002,1.1828066666666668,1.1828675,1.182665,791,2020-12-21 20:00:00
86,GBPCHF_i,1.18305,1.1826699999999999,1.18237,1.18314,1.182755,1.1827266666666667,1.1827125,1.1828075,542,2020-12-21 20:15:00
87,GBPCHF_i,1.18265,1.18274,1.1825,1.18343,1.182965,1.18289,1.1828525,1.18283,627,2020-12-21 20:30:00
88,GBPCHF_i,1.18274,1.18281,1.18242,1.18298,1.1827,1.1827366666666668,1.182755,1.1827375,515,2020-12-21 20:45:00
89,GBPCHF_i,1.18279,1.18876,1.18245,1.19117,1.18681,1.18746,1.187785,1.1862925,1222,2020-12-21 21:00:00
90,GBPCHF_i,1.18878,1.19223,1.18831,1.19331,1.19081,1.1912833333333332,1.19152,1.1906575,1255,2020-12-21 21:15:00
91,GBPCHF_i,1.19223,1.1911100000000001,1.19026,1.19418,1.19222,1.19185,1.191665,1.191945,1145,2020-12-21 21:30:00
92,GBPCHF_i,1.19114,1.19036,1.19024,1.19293,1.191585,1.1911766666666666,1.1909725,1.1911675,1003,2020-12-21 21:45:00
93,GBPCHF_i,1.19044,1.19036,1.18979,1.19192,1.190855,1.19069,1.1906075,1.1906275,779,2020-12-21 22:00:00
94,GBPCHF_i,1.19037,1.19125,1.19012,1.1925,1.19131,1.1912900000000002,1.1912800000000001,1.19106,799,2020-12-21 22:15:00
95,GBPCHF_i,1.19125,1.19147,1.19066,1.1916,1.19113,1.1912433333333334,1.1913,1.191245,1013,2020-12-21 22:30:00
96,GBPCHF_i,1.19146,1.19077,1.19044,1.19158,1.19101,1.19093,1.19089,1.1910625,838,2020-12-21 22:45:00
97,GBPCHF_i,1.19077,1.18959,1.18899,1.19088,1.189935,1.1898199999999999,1.1897625,1.1900575,567,2020-12-21 23:00:00
98,GBPCHF_i,1.1896,1.1898,1.18924,1.18988,1.1895600000000002,1.18964,1.18968,1.1896300000000002,247,2020-12-21 23:15:00
99,GBPCHF_i,1.18982,1.19154,1.18981,1.19169,1.19075,1.1910133333333333,1.191145,1.190715,450,2020-12-21 23:30:00
100,GBPCHF_i,1.19146,1.19226,1.19146,1.19261,1.192035,1.19211,1.1921475,1.1919475,352,2020-12-21 23:45:00
101,GBPCHF_i,1.19232,1.19231,1.19208,1.19256,1.19232,1.1923166666666667,1.192315,1.1923175000000001,73,2020-12-22 00:00:00
102,GBPCHF_i,1.1924299999999999,1.1924,1.19183,1.19259,1.19221,1.1922733333333333,1.192305,1.1923124999999999,112,2020-12-22 00:15:00
103,GBPCHF_i,1.1924,1.19179,1.19106,1.19254,1.1918,1.1917966666666666,1.191795,1.1919475,148,2020-12-22 00:30:00
104,GBPCHF_i,1.19179,1.1917200000000001,1.1911,1.19214,1.19162,1.1916533333333332,1.19167,1.1916875,93,2020-12-22 00:45:00
105,GBPCHF_i,1.19171,1.19218,1.18983,1.19219,1.19101,1.1914,1.191595,1.1914775,661,2020-12-22 01:00:00
106,GBPCHF_i,1.19213,1.19109,1.19091,1.1922,1.191555,1.1914,1.1913225,1.1915825,418,2020-12-22 01:15:00
107,GBPCHF_i,1.19109,1.19074,1.19046,1.1913,1.19088,1.1908333333333332,1.19081,1.1908975,155,2020-12-22 01:30:00
108,GBPCHF_i,1.19074,1.19049,1.19043,1.19105,1.19074,1.1906566666666667,1.190615,1.1906775,270,2020-12-22 01:45:00
109,GBPCHF_i,1.19051,1.19097,1.19028,1.19135,1.190815,1.1908666666666667,1.1908925,1.1907775,393,2020-12-22 02:00:00
110,GBPCHF_i,1.19095,1.18992,1.18991,1.19095,1.19043,1.19026,1.190175,1.1904325,307,2020-12-22 02:15:00
111,GBPCHF_i,1.18992,1.1894,1.18911,1.19021,1.18966,1.1895733333333334,1.18953,1.18966,346,2020-12-22 02:30:00
112,GBPCHF_i,1.18943,1.18872,1.18825,1.18943,1.18884,1.1887999999999999,1.18878,1.1889575,745,2020-12-22 02:45:00
113,GBPCHF_i,1.18873,1.18861,1.1884299999999999,1.18907,1.18875,1.1887033333333334,1.18868,1.18871,572,2020-12-22 03:00:00
114,GBPCHF_i,1.18859,1.18913,1.18825,1.18915,1.1886999999999999,1.1888433333333333,1.188915,1.18878,477,2020-12-22 03:15:00
115,GBPCHF_i,1.18913,1.18858,1.18842,1.18915,1.188785,1.1887166666666666,1.1886825,1.18882,508,2020-12-22 03:30:00
116,GBPCHF_i,1.18858,1.18823,1.18796,1.18865,1.188305,1.18828,1.1882674999999998,1.188355,657,2020-12-22 03:45:00
117,GBPCHF_i,1.18823,1.18826,1.18791,1.18873,1.18832,1.1883000000000001,1.18829,1.1882825000000001,690,2020-12-22 04:00:00
118,GBPCHF_i,1.18826,1.1885,1.1879,1.18868,1.1882899999999998,1.1883599999999999,1.1883949999999999,1.188335,732,2020-12-22 04:15:00
119,GBPCHF_i,1.1885,1.18866,1.1881,1.18892,1.18851,1.18856,1.188585,1.188545,535,2020-12-22 04:30:00
120,GBPCHF_i,1.18866,1.18881,1.18861,1.18899,1.1888,1.1888033333333334,1.1888050000000001,1.1887675,293,2020-12-22 04:45:00
121,GBPCHF_i,1.18881,1.18871,1.18838,1.18893,1.188655,1.1886733333333332,1.1886825,1.1887075,519,2020-12-22 05:00:00
122,GBPCHF_i,1.18872,1.18865,1.18835,1.18886,1.188605,1.18862,1.1886275,1.188645,502,2020-12-22 05:15:00
123,GBPCHF_i,1.18865,1.18855,1.18794,1.18866,1.1883,1.1883833333333333,1.188425,1.18845,393,2020-12-22 05:30:00
124,GBPCHF_i,1.18855,1.1881599999999999,1.1881599999999999,1.18874,1.18845,1.1883533333333334,1.188305,1.1884025,232,2020-12-22 05:45:00
125,GBPCHF_i,1.18818,1.18766,1.18759,1.18844,1.188015,1.1878966666666668,1.1878375,1.1879675,283,2020-12-22 06:00:00
126,GBPCHF_i,1.1876,1.18727,1.18709,1.18764,1.187365,1.1873333333333334,1.1873175,1.1874,327,2020-12-22 06:15:00
127,GBPCHF_i,1.18731,1.18715,1.18707,1.18753,1.1873,1.18725,1.187225,1.187265,329,2020-12-22 06:30:00
128,GBPCHF_i,1.18715,1.18654,1.1862300000000001,1.18715,1.18669,1.18664,1.186615,1.1867675,394,2020-12-22 06:45:00
129,GBPCHF_i,1.18654,1.18711,1.1863299999999999,1.18728,1.1868049999999999,1.1869066666666666,1.1869575,1.186815,419,2020-12-22 07:00:00
130,GBPCHF_i,1.18711,1.18741,1.18688,1.18746,1.18717,1.18725,1.18729,1.1872150000000001,349,2020-12-22 07:15:00
131,GBPCHF_i,1.18742,1.18679,1.18679,1.18747,1.18713,1.1870166666666666,1.18696,1.1871174999999998,416,2020-12-22 07:30:00
132,GBPCHF_i,1.1868,1.18708,1.18641,1.18726,1.1868349999999999,1.1869166666666666,1.1869574999999999,1.1868874999999999,508,2020-12-22 07:45:00
133,GBPCHF_i,1.18708,1.18736,1.18673,1.1874500000000001,1.18709,1.18718,1.187225,1.187155,606,2020-12-22 08:00:00
134,GBPCHF_i,1.18736,1.18889,1.18733,1.18913,1.18823,1.1884499999999998,1.1885599999999998,1.1881774999999999,839,2020-12-22 08:15:00
135,GBPCHF_i,1.18888,1.18883,1.18818,1.1893,1.1887400000000001,1.18877,1.1887850000000002,1.1887975000000002,461,2020-12-22 08:30:00
136,GBPCHF_i,1.18883,1.18788,1.18776,1.18886,1.18831,1.1881666666666666,1.188095,1.1883325,570,2020-12-22 08:45:00
137,GBPCHF_i,1.1881,1.18827,1.18802,1.18981,1.1889150000000002,1.1887,1.1885925000000002,1.1885500000000002,880,2020-12-22 09:00:00
138,GBPCHF_i,1.18827,1.18829,1.1878199999999999,1.18883,1.1883249999999999,1.1883133333333333,1.1883075,1.1883025,796,2020-12-22 09:15:00
139,GBPCHF_i,1.18829,1.19002,1.18777,1.19032,1.1890450000000001,1.18937,1.1895325,1.1891,931,2020-12-22 09:30:00
140,GBPCHF_i,1.19002,1.19093,1.18982,1.19196,1.19089,1.1909033333333332,1.19091,1.1906824999999999,1014,2020-12-22 09:45:00
141,GBPCHF_i,1.19089,1.19248,1.19044,1.19275,1.191595,1.19189,1.1920374999999999,1.19164,1195,2020-12-22 10:00:00
142,GBPCHF_i,1.19248,1.19202,1.1914500000000001,1.19295,1.1922000000000001,1.1921400000000002,1.1921100000000002,1.192225,1086,2020-12-22 10:15:00
143,GBPCHF_i,1.19205,1.19274,1.19205,1.1929,1.192475,1.1925633333333332,1.1926074999999998,1.192435,1128,2020-12-22 10:30:00
144,GBPCHF_i,1.1927699999999999,1.19091,1.19051,1.1934,1.191955,1.1916066666666667,1.1914325,1.1918975,1093,2020-12-22 10:45:00
145,GBPCHF_i,1.19091,1.19062,1.18974,1.19137,1.190555,1.1905766666666666,1.1905875,1.19066,1030,2020-12-22 11:00:00
146,GBPCHF_i,1.19059,1.19152,1.19053,1.1915499999999999,1.19104,1.1912,1.19128,1.1910475,829,2020-12-22 11:15:00
147,GBPCHF_i,1.19152,1.1920600000000001,1.19142,1.1925,1.19196,1.1919933333333332,1.19201,1.191875,952,2020-12-22 11:30:00
148,GBPCHF_i,1.19207,1.18907,1.18878,1.1921,1.19044,1.1899833333333334,1.189755,1.190505,1045,2020-12-22 11:45:00
149,GBPCHF_i,1.18905,1.18742,1.18455,1.18974,1.1871450000000001,1.1872366666666667,1.1872825,1.18769,1838,2020-12-22 12:00:00
150,GBPCHF_i,1.18742,1.18483,1.18468,1.18777,1.1862249999999999,1.18576,1.1855274999999998,1.186175,1093,2020-12-22 12:15:00
151,GBPCHF_i,1.18486,1.1865,1.18432,1.18652,1.1854200000000001,1.18578,1.1859600000000001,1.18555,832,2020-12-22 12:30:00
152,GBPCHF_i,1.18651,1.18963,1.18609,1.1904,1.188245,1.1887066666666666,1.1889375,1.1881575,1608,2020-12-22 12:45:00
153,GBPCHF_i,1.18963,1.18715,1.18677,1.18982,1.188295,1.1879133333333334,1.1877225,1.1883425,993,2020-12-22 13:00:00
154,GBPCHF_i,1.18715,1.18908,1.18686,1.18916,1.18801,1.1883666666666668,1.188545,1.1880625,725,2020-12-22 13:15:00
155,GBPCHF_i,1.18908,1.18751,1.18738,1.18922,1.1883,1.1880366666666666,1.187905,1.1882975,777,2020-12-22 13:30:00
156,GBPCHF_i,1.1875,1.18677,1.18594,1.1875,1.18672,1.1867366666666668,1.1867450000000002,1.1869275,920,2020-12-22 13:45:00
157,GBPCHF_i,1.18677,1.18708,1.18608,1.1875499999999999,1.186815,1.1869033333333332,1.1869475,1.1868699999999999,899,2020-12-22 14:00:00
158,GBPCHF_i,1.18708,1.1885,1.18677,1.18878,1.187775,1.1880166666666667,1.1881374999999998,1.1877825,834,2020-12-22 14:15:00
159,GBPCHF_i,1.18848,1.18781,1.18772,1.18873,1.188225,1.1880866666666667,1.1880175,1.188185,763,2020-12-22 14:30:00
160,GBPCHF_i,1.18781,1.18733,1.18727,1.18868,1.187975,1.18776,1.1876525,1.1877725,864,2020-12-22 14:45:00
161,GBPCHF_i,1.18727,1.18848,1.18723,1.1886,1.187915,1.1881033333333333,1.1881975,1.187895,802,2020-12-22 15:00:00
162,GBPCHF_i,1.18849,1.18771,1.18768,1.18912,1.1884000000000001,1.1881700000000002,1.188055,1.18825,666,2020-12-22 15:15:00
163,GBPCHF_i,1.1877,1.1862300000000001,1.18615,1.18865,1.1874,1.1870100000000001,1.1868150000000002,1.1871825,849,2020-12-22 15:30:00
164,GBPCHF_i,1.1862300000000001,1.18663,1.18582,1.18695,1.186385,1.1864666666666668,1.1865075,1.1864075,791,2020-12-22 15:45:00
165,GBPCHF_i,1.18663,1.18558,1.18551,1.18693,1.18622,1.1860066666666667,1.1859,1.1861625,920,2020-12-22 16:00:00
166,GBPCHF_i,1.18558,1.18589,1.18555,1.18652,1.186035,1.1859866666666667,1.1859625,1.185885,1039,2020-12-22 16:15:00
167,GBPCHF_i,1.18589,1.18588,1.18534,1.18615,1.185745,1.1857900000000001,1.1858125,1.185815,1315,2020-12-22 16:30:00
168,GBPCHF_i,1.18589,1.18447,1.18362,1.18604,1.1848299999999998,1.18471,1.18465,1.1850049999999999,1151,2020-12-22 16:45:00
169,GBPCHF_i,1.18444,1.18403,1.18225,1.18541,1.18383,1.1838966666666666,1.18393,1.1840324999999998,1571,2020-12-22 17:00:00
170,GBPCHF_i,1.18405,1.18521,1.1838,1.18553,1.1846649999999999,1.1848466666666666,1.1849375,1.1846475,1265,2020-12-22 17:15:00
171,GBPCHF_i,1.1852,1.18534,1.185,1.18563,1.1853150000000001,1.1853233333333335,1.1853275,1.1852925,1006,2020-12-22 17:30:00
172,GBPCHF_i,1.18533,1.18415,1.18358,1.18564,1.1846100000000002,1.1844566666666667,1.18438,1.184675,1626,2020-12-22 17:45:00
173,GBPCHF_i,1.18415,1.18489,1.18306,1.18674,1.1848999999999998,1.1848966666666667,1.184895,1.18471,1687,2020-12-22 18:00:00
174,GBPCHF_i,1.1849,1.18487,1.1836,1.18668,1.18514,1.1850500000000002,1.185005,1.1850125,1490,2020-12-22 18:15:00
175,GBPCHF_i,1.18487,1.18433,1.18372,1.18489,1.1843050000000002,1.1843133333333336,1.1843175000000001,1.1844525000000001,1262,2020-12-22 18:30:00
176,GBPCHF_i,1.18435,1.18613,1.18414,1.18651,1.185325,1.1855933333333333,1.1857275,1.1852825,1328,2020-12-22 18:45:00
177,GBPCHF_i,1.18611,1.18678,1.18594,1.18699,1.186465,1.18657,1.1866225,1.186455,959,2020-12-22 19:00:00
178,GBPCHF_i,1.18678,1.18715,1.1865,1.18781,1.1871550000000002,1.1871533333333335,1.1871525,1.18706,829,2020-12-22 19:15:00
179,GBPCHF_i,1.18716,1.18788,1.18696,1.18805,1.187505,1.1876300000000002,1.1876925,1.1875125,867,2020-12-22 19:30:00
180,GBPCHF_i,1.18784,1.1872099999999999,1.18701,1.18788,1.1874449999999999,1.1873666666666665,1.1873274999999999,1.187485,711,2020-12-22 19:45:00
181,GBPCHF_i,1.18722,1.18703,1.1869,1.1877900000000001,1.187345,1.18724,1.1871875,1.187235,421,2020-12-22 20:00:00
182,GBPCHF_i,1.18704,1.18799,1.18704,1.18802,1.1875300000000002,1.1876833333333334,1.1877600000000001,1.1875225,440,2020-12-22 20:15:00
183,GBPCHF_i,1.18799,1.18796,1.18773,1.18829,1.18801,1.1879933333333332,1.1879849999999998,1.1879925,405,2020-12-22 20:30:00
184,GBPCHF_i,1.18801,1.18736,1.18728,1.18818,1.18773,1.1876066666666667,1.187545,1.1877075,522,2020-12-22 20:45:00
185,GBPCHF_i,1.18734,1.18785,1.18714,1.18792,1.1875300000000002,1.187636666666667,1.1876900000000001,1.1875625,393,2020-12-22 21:00:00
186,GBPCHF_i,1.18785,1.18761,1.18715,1.18786,1.1875049999999998,1.18754,1.1875575,1.1876175,359,2020-12-22 21:15:00
187,GBPCHF_i,1.18761,1.18749,1.18696,1.18784,1.1874,1.18743,1.1874449999999999,1.187475,518,2020-12-22 21:30:00
