,GBPJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
40,GBPJPY_i,138.122,138.17,138.088,138.197,138.14249999999998,138.15166666666664,138.15624999999997,138.14425,523,2020-12-21 08:45:00
41,GBPJPY_i,138.177,138.068,138.006,138.179,138.0925,138.08433333333335,138.08025,138.10750000000002,861,2020-12-21 09:00:00
42,GBPJPY_i,138.068,137.737,137.663,138.077,137.87,137.82566666666665,137.80349999999999,137.88625,1091,2020-12-21 09:15:00
43,GBPJPY_i,137.745,137.451,137.41,137.754,137.582,137.53833333333333,137.5165,137.59,1795,2020-12-21 09:30:00
44,GBPJPY_i,137.451,137.602,137.375,137.657,137.51600000000002,137.54466666666667,137.559,137.52125,1447,2020-12-21 09:45:00
45,GBPJPY_i,137.6,137.647,137.479,137.729,137.604,137.61833333333334,137.6255,137.61375,1687,2020-12-21 10:00:00
46,GBPJPY_i,137.647,137.394,137.374,137.647,137.51049999999998,137.47166666666666,137.45225,137.51549999999997,1363,2020-12-21 10:15:00
47,GBPJPY_i,137.394,137.424,137.302,137.569,137.4355,137.43166666666664,137.42974999999998,137.42225,1840,2020-12-21 10:30:00
48,GBPJPY_i,137.426,137.359,137.335,137.467,137.401,137.38700000000003,137.38000000000002,137.39675,1175,2020-12-21 10:45:00
49,GBPJPY_i,137.358,137.318,137.293,137.459,137.376,137.35666666666668,137.347,137.35700000000003,1261,2020-12-21 11:00:00
50,GBPJPY_i,137.318,137.319,137.267,137.384,137.32549999999998,137.3233333333333,137.32224999999997,137.32199999999997,849,2020-12-21 11:15:00
51,GBPJPY_i,137.319,137.126,137.096,137.332,137.214,137.18466666666666,137.17,137.21824999999998,1237,2020-12-21 11:30:00
52,GBPJPY_i,137.125,137.117,137.012,137.172,137.09199999999998,137.1003333333333,137.10449999999997,137.10649999999998,1476,2020-12-21 11:45:00
53,GBPJPY_i,137.118,137.135,136.999,137.239,137.119,137.12433333333334,137.127,137.12275,1780,2020-12-21 12:00:00
54,GBPJPY_i,137.134,137.072,136.939,137.14,137.03949999999998,137.05033333333333,137.05575,137.07125,1949,2020-12-21 12:15:00
55,GBPJPY_i,137.072,137.213,137.022,137.246,137.13400000000001,137.16033333333334,137.1735,137.13825,1663,2020-12-21 12:30:00
56,GBPJPY_i,137.212,137.396,137.162,137.469,137.3155,137.3423333333333,137.35574999999997,137.30974999999998,1694,2020-12-21 12:45:00
57,GBPJPY_i,137.397,137.44,137.314,137.487,137.4005,137.41366666666667,137.42025,137.40949999999998,1584,2020-12-21 13:00:00
58,GBPJPY_i,137.437,137.358,137.333,137.473,137.40300000000002,137.388,137.3805,137.40025000000003,1051,2020-12-21 13:15:00
59,GBPJPY_i,137.358,137.704,137.354,137.724,137.539,137.594,137.6215,137.535,1730,2020-12-21 13:30:00
60,GBPJPY_i,137.701,137.613,137.509,137.722,137.6155,137.61466666666666,137.61425,137.63625,1331,2020-12-21 13:45:00
61,GBPJPY_i,137.613,137.62,137.457,137.645,137.551,137.57399999999998,137.5855,137.58375,1447,2020-12-21 14:00:00
62,GBPJPY_i,137.62,137.713,137.589,137.721,137.655,137.67433333333335,137.684,137.66075,974,2020-12-21 14:15:00
63,GBPJPY_i,137.715,137.683,137.609,137.746,137.6775,137.67933333333335,137.68025,137.68825,1022,2020-12-21 14:30:00
64,GBPJPY_i,137.683,137.55,137.469,137.698,137.58350000000002,137.57233333333335,137.56675,137.60000000000002,1213,2020-12-21 14:45:00
65,GBPJPY_i,137.55,137.558,137.535,137.684,137.6095,137.59233333333333,137.58375,137.58175,1509,2020-12-21 15:00:00
66,GBPJPY_i,137.561,137.615,137.502,137.622,137.562,137.57966666666667,137.5885,137.57500000000002,1233,2020-12-21 15:15:00
67,GBPJPY_i,137.611,137.807,137.599,137.849,137.724,137.75166666666667,137.7655,137.7165,1400,2020-12-21 15:30:00
68,GBPJPY_i,137.806,137.838,137.709,137.882,137.7955,137.80966666666666,137.81674999999998,137.80875,1155,2020-12-21 15:45:00
69,GBPJPY_i,137.836,137.849,137.782,137.862,137.822,137.831,137.8355,137.83225,1023,2020-12-21 16:00:00
70,GBPJPY_i,137.851,137.888,137.834,137.945,137.8895,137.889,137.88875000000002,137.8795,960,2020-12-21 16:15:00
71,GBPJPY_i,137.886,137.786,137.703,137.941,137.822,137.81,137.804,137.829,1379,2020-12-21 16:30:00
72,GBPJPY_i,137.786,137.735,137.707,137.859,137.78300000000002,137.76700000000002,137.75900000000001,137.77175,1400,2020-12-21 16:45:00
73,GBPJPY_i,137.737,137.754,137.69,137.875,137.7825,137.773,137.76825,137.76399999999998,1339,2020-12-21 17:00:00
74,GBPJPY_i,137.754,137.711,137.667,137.797,137.732,137.725,137.7215,137.73225,1159,2020-12-21 17:15:00
75,GBPJPY_i,137.711,137.675,137.6,137.776,137.688,137.68366666666665,137.6815,137.6905,1092,2020-12-21 17:30:00
76,GBPJPY_i,137.675,137.756,137.583,137.857,137.72,137.732,137.738,137.71775000000002,1535,2020-12-21 17:45:00
77,GBPJPY_i,137.76,137.836,137.757,137.887,137.822,137.82666666666668,137.829,137.81,1124,2020-12-21 18:00:00
78,GBPJPY_i,137.833,137.921,137.772,137.956,137.86399999999998,137.88299999999998,137.89249999999998,137.8705,1033,2020-12-21 18:15:00
79,GBPJPY_i,137.923,138.108,137.913,138.171,138.042,138.064,138.075,138.02875,933,2020-12-21 18:30:00
80,GBPJPY_i,138.108,138.09,138.002,138.11,138.056,138.06733333333332,138.073,138.0775,915,2020-12-21 18:45:00
81,GBPJPY_i,138.091,138.076,137.983,138.181,138.082,138.08,138.079,138.08275,828,2020-12-21 19:00:00
82,GBPJPY_i,138.085,138.005,137.979,138.104,138.0415,138.02933333333334,138.02325000000002,138.04325,1061,2020-12-21 19:15:00
83,GBPJPY_i,138.005,137.922,137.919,138.01,137.9645,137.95033333333333,137.94325,137.964,741,2020-12-21 19:30:00
84,GBPJPY_i,137.916,138.06,137.871,138.19,138.03050000000002,138.04033333333334,138.04525,138.00925,1221,2020-12-21 19:45:00
85,GBPJPY_i,138.058,138.147,138.057,138.167,138.112,138.12366666666665,138.1295,138.10725,1160,2020-12-21 20:00:00
86,GBPJPY_i,138.147,138.149,138.092,138.154,138.123,138.13166666666666,138.136,138.13549999999998,580,2020-12-21 20:15:00
87,GBPJPY_i,138.149,138.154,138.12,138.215,138.16750000000002,138.163,138.16075,138.1595,713,2020-12-21 20:30:00
88,GBPJPY_i,138.154,138.165,138.134,138.214,138.17399999999998,138.17099999999996,138.16949999999997,138.16674999999998,507,2020-12-21 20:45:00
89,GBPJPY_i,138.165,138.819,138.132,139.11,138.621,138.687,138.72,138.5565,1365,2020-12-21 21:00:00
90,GBPJPY_i,138.822,139.263,138.794,139.368,139.08100000000002,139.14166666666668,139.17200000000003,139.06175000000002,1434,2020-12-21 21:15:00
91,GBPJPY_i,139.262,139.119,139.044,139.5,139.272,139.221,139.1955,139.23125,1304,2020-12-21 21:30:00
92,GBPJPY_i,139.119,139.066,139.042,139.315,139.17849999999999,139.141,139.12225,139.1355,1043,2020-12-21 21:45:00
93,GBPJPY_i,139.073,139.055,138.995,139.243,139.119,139.09766666666667,139.087,139.0915,902,2020-12-21 22:00:00
94,GBPJPY_i,139.055,139.183,139.007,139.306,139.1565,139.16533333333334,139.16975,139.13774999999998,724,2020-12-21 22:15:00
95,GBPJPY_i,139.183,139.109,139.005,139.183,139.094,139.09900000000002,139.10150000000002,139.12,808,2020-12-21 22:30:00
96,GBPJPY_i,139.109,138.989,138.945,139.123,139.034,139.019,139.0115,139.0415,966,2020-12-21 22:45:00
97,GBPJPY_i,138.985,138.781,138.743,138.988,138.8655,138.83733333333333,138.82325,138.87425000000002,850,2020-12-21 23:00:00
98,GBPJPY_i,138.78,138.808,138.75,138.822,138.786,138.79333333333332,138.797,138.79,408,2020-12-21 23:15:00
99,GBPJPY_i,138.805,139.041,138.801,139.052,138.92649999999998,138.96466666666666,138.98375,138.92475,461,2020-12-21 23:30:00
100,GBPJPY_i,139.039,139.046,139.008,139.094,139.051,139.04933333333332,139.0485,139.04674999999997,600,2020-12-21 23:45:00
101,GBPJPY_i,139.097,139.073,139.055,139.115,139.085,139.08100000000002,139.079,139.085,254,2020-12-22 00:00:00
102,GBPJPY_i,139.072,139.068,139.048,139.116,139.082,139.0773333333333,139.075,139.076,91,2020-12-22 00:15:00
103,GBPJPY_i,139.066,138.912,138.814,139.066,138.94,138.93066666666667,138.92600000000002,138.96450000000002,620,2020-12-22 00:30:00
104,GBPJPY_i,138.907,138.909,138.873,138.993,138.933,138.92499999999998,138.921,138.9205,469,2020-12-22 00:45:00
105,GBPJPY_i,138.909,139.133,138.867,139.133,139.0,139.04433333333336,139.06650000000002,139.0105,377,2020-12-22 01:00:00
106,GBPJPY_i,139.127,138.993,138.974,139.128,139.051,139.03166666666667,139.022,139.0555,386,2020-12-22 01:15:00
107,GBPJPY_i,138.993,139.0,138.932,139.01,138.971,138.98066666666668,138.9855,138.98375,309,2020-12-22 01:30:00
108,GBPJPY_i,138.998,138.931,138.923,139.013,138.96800000000002,138.9556666666667,138.94950000000003,138.96625,269,2020-12-22 01:45:00
109,GBPJPY_i,138.933,138.967,138.904,139.022,138.963,138.96433333333334,138.965,138.9565,478,2020-12-22 02:00:00
110,GBPJPY_i,138.962,138.774,138.774,138.964,138.869,138.83733333333333,138.82150000000001,138.86849999999998,461,2020-12-22 02:15:00
111,GBPJPY_i,138.774,138.746,138.722,138.837,138.77949999999998,138.76833333333332,138.76274999999998,138.76975,541,2020-12-22 02:30:00
112,GBPJPY_i,138.746,138.657,138.576,138.761,138.6685,138.66466666666668,138.66275000000002,138.685,1015,2020-12-22 02:45:00
113,GBPJPY_i,138.658,138.636,138.617,138.737,138.677,138.66333333333333,138.6565,138.662,745,2020-12-22 03:00:00
114,GBPJPY_i,138.635,138.726,138.618,138.731,138.6745,138.69166666666666,138.70024999999998,138.6775,478,2020-12-22 03:15:00
115,GBPJPY_i,138.728,138.739,138.689,138.763,138.726,138.73033333333333,138.73250000000002,138.72975000000002,616,2020-12-22 03:30:00
116,GBPJPY_i,138.739,138.654,138.6,138.756,138.678,138.67,138.666,138.68725,840,2020-12-22 03:45:00
117,GBPJPY_i,138.654,138.676,138.627,138.733,138.68,138.67866666666666,138.678,138.6725,661,2020-12-22 04:00:00
118,GBPJPY_i,138.676,138.691,138.628,138.73,138.67899999999997,138.683,138.685,138.68124999999998,846,2020-12-22 04:15:00
119,GBPJPY_i,138.691,138.695,138.645,138.727,138.686,138.689,138.6905,138.6895,453,2020-12-22 04:30:00
120,GBPJPY_i,138.697,138.695,138.674,138.732,138.703,138.70033333333333,138.699,138.6995,424,2020-12-22 04:45:00
121,GBPJPY_i,138.695,138.684,138.649,138.71,138.67950000000002,138.681,138.68175,138.6845,494,2020-12-22 05:00:00
122,GBPJPY_i,138.684,138.691,138.621,138.715,138.668,138.67566666666667,138.67950000000002,138.67775,522,2020-12-22 05:15:00
123,GBPJPY_i,138.691,138.713,138.632,138.714,138.673,138.68633333333332,138.69299999999998,138.6875,611,2020-12-22 05:30:00
124,GBPJPY_i,138.713,138.665,138.663,138.725,138.69400000000002,138.68433333333334,138.6795,138.6915,457,2020-12-22 05:45:00
125,GBPJPY_i,138.665,138.565,138.548,138.68,138.614,138.59766666666667,138.5895,138.6145,603,2020-12-22 06:00:00
126,GBPJPY_i,138.564,138.548,138.502,138.594,138.548,138.548,138.548,138.552,748,2020-12-22 06:15:00
127,GBPJPY_i,138.548,138.519,138.499,138.575,138.53699999999998,138.53099999999998,138.528,138.53525,734,2020-12-22 06:30:00
128,GBPJPY_i,138.519,138.477,138.423,138.524,138.4735,138.47466666666665,138.47525,138.48575,545,2020-12-22 06:45:00
129,GBPJPY_i,138.476,138.527,138.446,138.547,138.4965,138.50666666666666,138.51175,138.499,582,2020-12-22 07:00:00
130,GBPJPY_i,138.527,138.493,138.467,138.531,138.49900000000002,138.497,138.496,138.5045,634,2020-12-22 07:15:00
131,GBPJPY_i,138.494,138.453,138.45,138.504,138.47699999999998,138.46899999999997,138.46499999999997,138.47525,586,2020-12-22 07:30:00
132,GBPJPY_i,138.453,138.493,138.392,138.497,138.4445,138.46066666666667,138.46875,138.45875,605,2020-12-22 07:45:00
133,GBPJPY_i,138.494,138.492,138.43,138.518,138.474,138.48,138.48299999999998,138.4835,570,2020-12-22 08:00:00
134,GBPJPY_i,138.492,138.651,138.488,138.729,138.6085,138.62266666666667,138.62975,138.59,763,2020-12-22 08:15:00
135,GBPJPY_i,138.651,138.659,138.572,138.717,138.6445,138.64933333333332,138.65175,138.64974999999998,567,2020-12-22 08:30:00
136,GBPJPY_i,138.659,138.495,138.49,138.661,138.5755,138.54866666666666,138.53525000000002,138.57625000000002,692,2020-12-22 08:45:00
137,GBPJPY_i,138.495,138.606,138.495,138.717,138.606,138.606,138.606,138.57825,916,2020-12-22 09:00:00
138,GBPJPY_i,138.605,138.641,138.568,138.687,138.6275,138.63199999999998,138.63424999999998,138.62525,841,2020-12-22 09:15:00
139,GBPJPY_i,138.644,138.869,138.581,138.899,138.74,138.78300000000002,138.80450000000002,138.74825,1114,2020-12-22 09:30:00
140,GBPJPY_i,138.869,138.909,138.845,139.1,138.9725,138.95133333333334,138.94074999999998,138.93075,966,2020-12-22 09:45:00
141,GBPJPY_i,138.906,138.982,138.752,139.011,138.88150000000002,138.915,138.93175,138.91275000000002,1277,2020-12-22 10:00:00
142,GBPJPY_i,138.982,138.836,138.712,138.994,138.853,138.84733333333335,138.8445,138.881,1035,2020-12-22 10:15:00
143,GBPJPY_i,138.837,138.928,138.837,138.939,138.88799999999998,138.90133333333333,138.908,138.88524999999998,1018,2020-12-22 10:30:00
144,GBPJPY_i,138.929,138.85,138.817,139.01,138.9135,138.89233333333334,138.88175,138.9015,1206,2020-12-22 10:45:00
145,GBPJPY_i,138.851,138.875,138.691,138.913,138.80200000000002,138.82633333333334,138.8385,138.8325,1240,2020-12-22 11:00:00
146,GBPJPY_i,138.874,138.889,138.843,138.926,138.8845,138.886,138.88675,138.883,925,2020-12-22 11:15:00
147,GBPJPY_i,138.889,138.974,138.886,139.029,138.95749999999998,138.963,138.96574999999999,138.9445,955,2020-12-22 11:30:00
148,GBPJPY_i,138.974,138.639,138.613,138.987,138.8,138.74633333333335,138.7195,138.80325,979,2020-12-22 11:45:00
149,GBPJPY_i,138.641,138.523,138.157,138.697,138.42700000000002,138.45900000000003,138.47500000000002,138.5045,1688,2020-12-22 12:00:00
150,GBPJPY_i,138.523,138.323,138.293,138.596,138.4445,138.404,138.38375,138.43375,968,2020-12-22 12:15:00
151,GBPJPY_i,138.323,138.466,138.295,138.466,138.38049999999998,138.409,138.42325,138.3875,834,2020-12-22 12:30:00
152,GBPJPY_i,138.466,138.945,138.434,138.985,138.7095,138.78799999999998,138.82725,138.70749999999998,1591,2020-12-22 12:45:00
153,GBPJPY_i,138.943,138.66,138.625,138.945,138.785,138.74333333333334,138.7225,138.79325,930,2020-12-22 13:00:00
154,GBPJPY_i,138.658,138.869,138.603,138.875,138.739,138.78233333333333,138.804,138.75125,619,2020-12-22 13:15:00
155,GBPJPY_i,138.868,138.715,138.702,138.877,138.7895,138.76466666666667,138.75225,138.7905,653,2020-12-22 13:30:00
156,GBPJPY_i,138.708,138.614,138.555,138.708,138.63150000000002,138.6256666666667,138.62275000000002,138.64625,1036,2020-12-22 13:45:00
157,GBPJPY_i,138.615,138.673,138.524,138.68,138.602,138.62566666666666,138.6375,138.623,1258,2020-12-22 14:00:00
158,GBPJPY_i,138.673,138.773,138.643,138.802,138.7225,138.73933333333332,138.74775,138.72275,812,2020-12-22 14:15:00
159,GBPJPY_i,138.773,138.685,138.679,138.793,138.736,138.719,138.7105,138.7325,760,2020-12-22 14:30:00
160,GBPJPY_i,138.685,138.666,138.64,138.787,138.7135,138.69766666666666,138.68975,138.6945,750,2020-12-22 14:45:00
161,GBPJPY_i,138.661,138.768,138.661,138.841,138.751,138.75666666666666,138.7595,138.73275,926,2020-12-22 15:00:00
162,GBPJPY_i,138.768,138.74,138.723,138.849,138.786,138.77066666666667,138.763,138.77,719,2020-12-22 15:15:00
163,GBPJPY_i,138.73,138.642,138.635,138.815,138.725,138.69733333333332,138.68349999999998,138.7055,866,2020-12-22 15:30:00
164,GBPJPY_i,138.644,138.679,138.567,138.73,138.6485,138.65866666666668,138.66375,138.655,984,2020-12-22 15:45:00
165,GBPJPY_i,138.679,138.588,138.57,138.75,138.66,138.636,138.624,138.64675,801,2020-12-22 16:00:00
166,GBPJPY_i,138.589,138.446,138.419,138.593,138.506,138.486,138.476,138.51175,1105,2020-12-22 16:15:00
167,GBPJPY_i,138.445,138.428,138.393,138.535,138.464,138.452,138.446,138.45024999999998,1571,2020-12-22 16:30:00
168,GBPJPY_i,138.427,138.272,138.203,138.473,138.33800000000002,138.316,138.305,138.34375,1549,2020-12-22 16:45:00
169,GBPJPY_i,138.27,138.255,138.066,138.453,138.2595,138.258,138.25725,138.261,1769,2020-12-22 17:00:00
170,GBPJPY_i,138.26,138.397,138.248,138.436,138.34199999999998,138.36033333333333,138.3695,138.33524999999997,1293,2020-12-22 17:15:00
171,GBPJPY_i,138.397,138.383,138.364,138.473,138.4185,138.40666666666667,138.40075000000002,138.40425,972,2020-12-22 17:30:00
172,GBPJPY_i,138.383,138.102,138.023,138.383,138.203,138.16933333333336,138.1525,138.22275000000002,1846,2020-12-22 17:45:00
173,GBPJPY_i,138.104,138.224,137.977,138.384,138.1805,138.195,138.20225,138.17225,1841,2020-12-22 18:00:00
174,GBPJPY_i,138.223,138.215,138.048,138.389,138.2185,138.21733333333336,138.21675000000002,138.21875,1547,2020-12-22 18:15:00
175,GBPJPY_i,138.215,138.124,138.081,138.218,138.1495,138.141,138.13675,138.1595,1315,2020-12-22 18:30:00
176,GBPJPY_i,138.124,138.288,138.068,138.353,138.21050000000002,138.23633333333336,138.24925000000002,138.20825000000002,1266,2020-12-22 18:45:00
177,GBPJPY_i,138.288,138.378,138.268,138.399,138.33350000000002,138.34833333333333,138.35575,138.33325000000002,908,2020-12-22 19:00:00
178,GBPJPY_i,138.378,138.452,138.376,138.492,138.434,138.44,138.44299999999998,138.4245,725,2020-12-22 19:15:00
179,GBPJPY_i,138.453,138.469,138.443,138.517,138.48000000000002,138.47633333333334,138.4745,138.47050000000002,688,2020-12-22 19:30:00
180,GBPJPY_i,138.469,138.416,138.383,138.477,138.43,138.42533333333333,138.423,138.43625,826,2020-12-22 19:45:00
181,GBPJPY_i,138.416,138.354,138.321,138.428,138.3745,138.36766666666668,138.36425000000003,138.37975,552,2020-12-22 20:00:00
182,GBPJPY_i,138.353,138.446,138.353,138.452,138.4025,138.417,138.42425,138.401,501,2020-12-22 20:15:00
183,GBPJPY_i,138.446,138.415,138.391,138.498,138.4445,138.43466666666666,138.42974999999998,138.4375,419,2020-12-22 20:30:00
184,GBPJPY_i,138.415,138.384,138.374,138.444,138.409,138.40066666666667,138.3965,138.40425,568,2020-12-22 20:45:00
185,GBPJPY_i,138.384,138.471,138.359,138.475,138.417,138.435,138.44400000000002,138.42225,336,2020-12-22 21:00:00
186,GBPJPY_i,138.471,138.427,138.377,138.471,138.424,138.42499999999998,138.4255,138.4365,379,2020-12-22 21:15:00
187,GBPJPY_i,138.427,138.395,138.349,138.448,138.3985,138.39733333333334,138.39675,138.40475,564,2020-12-22 21:30:00
188,GBPJPY_i,138.395,138.409,138.358,138.456,138.40699999999998,138.40766666666664,138.408,138.40449999999998,736,2020-12-22 21:45:00
189,GBPJPY_i,138.409,138.357,138.34,138.467,138.4035,138.388,138.38025,138.39325,543,2020-12-22 22:00:00
190,GBPJPY_i,138.357,138.34,138.329,138.428,138.3785,138.36566666666667,138.35925,138.3635,903,2020-12-22 22:15:00
191,GBPJPY_i,138.34,138.312,138.309,138.38,138.34449999999998,138.33366666666666,138.32825,138.33525,842,2020-12-22 22:30:00
192,GBPJPY_i,138.314,138.51,138.308,138.526,138.417,138.448,138.4635,138.4145,918,2020-12-22 22:45:00
193,GBPJPY_i,138.51,138.415,138.382,138.562,138.472,138.453,138.4435,138.46725,776,2020-12-22 23:00:00
194,GBPJPY_i,138.415,138.577,138.372,138.584,138.478,138.511,138.5275,138.487,802,2020-12-22 23:15:00
195,GBPJPY_i,138.573,138.538,138.528,138.584,138.55599999999998,138.54999999999998,138.547,138.55575,333,2020-12-22 23:30:00
196,GBPJPY_i,138.54,138.451,138.428,138.561,138.49450000000002,138.48000000000002,138.47275000000002,138.495,707,2020-12-22 23:45:00
197,GBPJPY_i,138.363,138.479,138.363,138.541,138.452,138.461,138.46550000000002,138.43650000000002,586,2020-12-23 00:00:00
198,GBPJPY_i,138.479,138.351,138.339,138.51,138.4245,138.4,138.38774999999998,138.41975,136,2020-12-23 00:15:00
199,GBPJPY_i,138.36,138.408,138.353,138.49,138.4215,138.417,138.41475,138.40275,245,2020-12-23 00:30:00
200,GBPJPY_i,138.408,138.421,138.373,138.47,138.42149999999998,138.4213333333333,138.42125,138.41799999999998,135,2020-12-23 00:45:00
201,GBPJPY_i,138.421,138.599,138.408,138.603,138.50549999999998,138.53666666666666,138.55225,138.50775,272,2020-12-23 01:00:00
202,GBPJPY_i,138.599,138.597,138.582,138.658,138.62,138.61233333333334,138.6085,138.60899999999998,211,2020-12-23 01:15:00
203,GBPJPY_i,138.597,138.593,138.56,138.607,138.58350000000002,138.58666666666667,138.58825,138.58925,287,2020-12-23 01:30:00
204,GBPJPY_i,138.593,138.694,138.579,138.707,138.643,138.66,138.6685,138.64325,440,2020-12-23 01:45:00
205,GBPJPY_i,138.694,138.645,138.629,138.696,138.6625,138.65666666666667,138.65375,138.666,543,2020-12-23 02:00:00
206,GBPJPY_i,138.645,138.643,138.535,138.683,138.60899999999998,138.62033333333332,138.626,138.6265,617,2020-12-23 02:15:00
207,GBPJPY_i,138.643,138.601,138.595,138.669,138.632,138.62166666666667,138.6165,138.627,520,2020-12-23 02:30:00
208,GBPJPY_i,138.601,138.549,138.526,138.667,138.5965,138.58066666666664,138.57274999999998,138.58575,981,2020-12-23 02:45:00
209,GBPJPY_i,138.55,138.536,138.51,138.617,138.56349999999998,138.55433333333332,138.54975,138.55325,869,2020-12-23 03:00:00
210,GBPJPY_i,138.536,138.606,138.536,138.658,138.59699999999998,138.6,138.6015,138.584,674,2020-12-23 03:15:00
