,XBNUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
6767,XBNUSD_i,523.04,519.64,518.81,523.57,521.19,520.6733333333333,520.415,521.265,20715,2021-03-16 14:30:00
6768,XBNUSD_i,519.64,521.2,516.49,521.38,518.935,519.6899999999999,520.0675,519.6775,21166,2021-03-16 14:45:00
6769,XBNUSD_i,521.2,522.55,520.31,522.55,521.43,521.8033333333333,521.99,521.6524999999999,5830,2021-03-16 15:00:00
6770,XBNUSD_i,522.55,523.35,521.37,524.51,522.94,523.0766666666667,523.145,522.9449999999999,9498,2021-03-16 15:15:00
6771,XBNUSD_i,523.35,520.29,520.05,524.72,522.385,521.6866666666666,521.3375,522.1025,11212,2021-03-16 15:30:00
6772,XBNUSD_i,520.29,521.53,517.38,521.53,519.4549999999999,520.1466666666666,520.4925,520.1824999999999,18270,2021-03-16 15:45:00
6773,XBNUSD_i,521.53,522.06,520.14,522.66,521.4,521.62,521.73,521.5975,10510,2021-03-16 16:00:00
6774,XBNUSD_i,522.09,522.64,520.59,523.13,521.86,522.12,522.25,522.1125000000001,14763,2021-03-16 16:15:00
6775,XBNUSD_i,522.64,523.48,522.02,523.83,522.925,523.11,523.2025,522.9925,12173,2021-03-16 16:30:00
6776,XBNUSD_i,523.48,524.13,522.85,524.29,523.5699999999999,523.7566666666667,523.85,523.6875,5352,2021-03-16 16:45:00
6777,XBNUSD_i,524.16,523.93,522.36,525.47,523.915,523.92,523.9224999999999,523.9799999999999,14536,2021-03-16 17:00:00
6778,XBNUSD_i,523.93,522.67,522.04,524.47,523.255,523.06,522.9625,523.2774999999999,8410,2021-03-16 17:15:00
6779,XBNUSD_i,522.67,523.14,522.11,523.51,522.81,522.92,522.9749999999999,522.8575,4080,2021-03-16 17:30:00
6780,XBNUSD_i,523.14,528.29,523.14,529.85,526.495,527.0933333333334,527.3924999999999,526.105,18875,2021-03-16 17:45:00
6781,XBNUSD_i,528.29,525.14,524.54,529.67,527.105,526.4499999999999,526.1225,526.91,29485,2021-03-16 18:00:00
6782,XBNUSD_i,525.14,523.4,521.85,526.62,524.235,523.9566666666666,523.8175,524.2524999999999,29354,2021-03-16 18:15:00
6783,XBNUSD_i,523.4,524.31,522.8,525.14,523.97,524.0833333333334,524.14,523.9125,19982,2021-03-16 18:30:00
6784,XBNUSD_i,524.31,523.41,523.23,524.95,524.09,523.8633333333333,523.75,523.975,11671,2021-03-16 18:45:00
6785,XBNUSD_i,523.41,520.93,519.78,526.21,522.995,522.3066666666667,521.9625,522.5825,28924,2021-03-16 19:00:00
6786,XBNUSD_i,520.94,518.21,518.0,523.0,520.5,519.7366666666667,519.355,520.0375,9906,2021-03-16 19:15:00
6787,XBNUSD_i,518.2,514.88,513.25,518.8,516.025,515.6433333333333,515.4525,516.2825,24257,2021-03-16 19:30:00
6788,XBNUSD_i,514.88,516.64,514.31,517.44,515.875,516.13,516.2574999999999,515.8175,19456,2021-03-16 19:45:00
6789,XBNUSD_i,516.66,516.74,515.84,518.67,517.255,517.0833333333334,516.9975,516.9775,23938,2021-03-16 20:00:00
6790,XBNUSD_i,516.74,518.38,516.74,519.15,517.9449999999999,518.09,518.1625,517.7525,13944,2021-03-16 20:15:00
6791,XBNUSD_i,518.38,517.35,517.22,519.41,518.315,517.9933333333333,517.8325,518.09,7899,2021-03-16 20:30:00
6792,XBNUSD_i,517.35,517.64,516.59,518.56,517.575,517.5966666666667,517.6075,517.535,7737,2021-03-16 20:45:00
6793,XBNUSD_i,517.64,516.97,515.62,518.67,517.145,517.0866666666667,517.0575,517.225,11388,2021-03-16 21:00:00
6794,XBNUSD_i,516.97,518.98,516.58,519.83,518.205,518.4633333333334,518.5925,518.09,14706,2021-03-16 21:15:00
6795,XBNUSD_i,518.98,519.61,518.39,519.67,519.03,519.2233333333334,519.32,519.1625,5055,2021-03-16 21:30:00
6796,XBNUSD_i,519.61,520.15,518.73,520.15,519.44,519.6766666666667,519.7950000000001,519.6600000000001,3194,2021-03-16 21:45:00
6797,XBNUSD_i,520.15,521.29,519.39,521.6,520.495,520.76,520.8924999999999,520.6075,9369,2021-03-16 22:00:00
6798,XBNUSD_i,521.29,521.83,520.7,522.64,521.6700000000001,521.7233333333334,521.75,521.615,10457,2021-03-16 22:15:00
6799,XBNUSD_i,521.83,522.09,521.27,522.39,521.8299999999999,521.9166666666666,521.96,521.895,2519,2021-03-16 22:30:00
6800,XBNUSD_i,522.69,524.15,521.56,524.9,523.23,523.5366666666667,523.69,523.325,11627,2021-03-17 00:00:00
6801,XBNUSD_i,524.15,524.4,523.99,527.35,525.6700000000001,525.2466666666668,525.0350000000001,524.9725000000001,11097,2021-03-17 00:15:00
6802,XBNUSD_i,524.4,527.14,524.38,527.36,525.87,526.2933333333334,526.505,525.82,12145,2021-03-17 00:30:00
6803,XBNUSD_i,526.86,525.13,524.66,527.17,525.915,525.6533333333333,525.5225,525.955,7865,2021-03-17 00:45:00
6804,XBNUSD_i,525.13,525.57,523.81,526.1,524.9549999999999,525.16,525.2625,525.1525,8337,2021-03-17 01:00:00
6805,XBNUSD_i,525.57,524.88,523.74,527.55,525.645,525.39,525.2625,525.4350000000001,11154,2021-03-17 01:15:00
6806,XBNUSD_i,524.88,525.11,521.92,525.23,523.575,524.0866666666667,524.3425000000001,524.2850000000001,20137,2021-03-17 01:30:00
6807,XBNUSD_i,524.45,527.44,523.55,527.89,525.72,526.2933333333334,526.58,525.8325,17158,2021-03-17 01:45:00
6808,XBNUSD_i,527.45,523.58,522.59,529.5,526.0450000000001,525.2233333333334,524.8125,525.78,22155,2021-03-17 02:00:00
6809,XBNUSD_i,523.61,520.18,520.18,524.26,522.22,521.54,521.1999999999999,522.0575,15515,2021-03-17 02:15:00
6810,XBNUSD_i,520.19,523.21,520.18,523.63,521.905,522.34,522.5575,521.8025,18253,2021-03-17 02:30:00
6811,XBNUSD_i,523.21,523.68,521.46,524.42,522.94,523.1866666666666,523.31,523.1925,15486,2021-03-17 02:45:00
6812,XBNUSD_i,523.71,523.61,522.08,523.86,522.97,523.1833333333334,523.2900000000001,523.315,10879,2021-03-17 03:00:00
6813,XBNUSD_i,523.61,524.95,521.27,524.95,523.11,523.7233333333334,524.03,523.695,16008,2021-03-17 03:15:00
6814,XBNUSD_i,524.95,524.93,524.04,525.78,524.91,524.9166666666666,524.92,524.925,7574,2021-03-17 03:30:00
6815,XBNUSD_i,524.93,524.68,523.8,525.05,524.425,524.5099999999999,524.5524999999999,524.6149999999999,6708,2021-03-17 03:45:00
6816,XBNUSD_i,524.68,523.65,523.02,524.73,523.875,523.8000000000001,523.7625,524.02,12519,2021-03-17 04:00:00
6817,XBNUSD_i,523.65,522.13,519.83,523.65,521.74,521.87,521.9350000000001,522.315,12161,2021-03-17 04:15:00
6818,XBNUSD_i,522.13,520.52,518.44,522.99,520.715,520.65,520.6175000000001,521.02,23967,2021-03-17 04:30:00
6819,XBNUSD_i,520.57,521.19,519.7,522.0,520.85,520.9633333333334,521.02,520.865,12425,2021-03-17 04:45:00
6820,XBNUSD_i,521.19,524.68,520.07,524.68,522.375,523.1433333333333,523.5274999999999,522.655,16545,2021-03-17 05:00:00
6821,XBNUSD_i,524.68,522.18,521.47,524.99,523.23,522.88,522.7049999999999,523.3299999999999,24455,2021-03-17 05:15:00
6822,XBNUSD_i,522.21,520.66,520.17,523.01,521.5899999999999,521.2799999999999,521.1249999999999,521.5124999999999,21755,2021-03-17 05:30:00
6823,XBNUSD_i,520.66,519.55,518.87,522.4,520.635,520.2733333333333,520.0925,520.37,26975,2021-03-17 05:45:00
6824,XBNUSD_i,519.55,521.25,518.58,522.16,520.37,520.6633333333333,520.81,520.385,14875,2021-03-17 06:00:00
6825,XBNUSD_i,521.25,519.81,519.28,522.09,520.685,520.3933333333333,520.2475,520.6075,20385,2021-03-17 06:15:00
6826,XBNUSD_i,519.81,520.89,519.13,521.45,520.29,520.4899999999999,520.5899999999999,520.3199999999999,19205,2021-03-17 06:30:00
6827,XBNUSD_i,520.9,520.26,519.44,521.59,520.5150000000001,520.4300000000001,520.3875,520.5475,19895,2021-03-17 06:45:00
6828,XBNUSD_i,520.26,518.76,516.57,520.33,518.45,518.5533333333334,518.605,518.98,20355,2021-03-17 07:00:00
6829,XBNUSD_i,518.78,521.29,518.78,521.63,520.2049999999999,520.5666666666666,520.7475,520.1199999999999,19605,2021-03-17 07:15:00
6830,XBNUSD_i,521.31,521.57,519.21,521.75,520.48,520.8433333333334,521.0250000000001,520.96,15735,2021-03-17 07:30:00
6831,XBNUSD_i,521.58,525.07,521.23,525.22,523.225,523.84,524.1475,523.275,13025,2021-03-17 07:45:00
6832,XBNUSD_i,525.07,523.39,522.62,525.37,523.995,523.7933333333334,523.6925,524.1125000000001,13865,2021-03-17 08:00:00
6833,XBNUSD_i,523.39,523.75,522.57,524.34,523.455,523.5533333333334,523.6025,523.5125,6497,2021-03-17 08:15:00
6834,XBNUSD_i,523.75,523.03,522.37,524.27,523.3199999999999,523.2233333333332,523.175,523.355,5096,2021-03-17 08:30:00
6835,XBNUSD_i,523.03,530.95,523.03,532.43,527.73,528.8033333333334,529.34,527.36,21225,2021-03-17 08:45:00
6836,XBNUSD_i,530.98,527.11,527.11,532.42,529.765,528.88,528.4375,529.405,23815,2021-03-17 09:00:00
6837,XBNUSD_i,527.13,526.62,525.31,528.78,527.045,526.9033333333333,526.8325,526.96,14059,2021-03-17 09:15:00
6838,XBNUSD_i,526.62,526.23,524.52,526.72,525.62,525.8233333333334,525.925,526.0225,16107,2021-03-17 09:30:00
6839,XBNUSD_i,526.23,524.97,524.4,526.81,525.605,525.3933333333333,525.2875,525.6025,9375,2021-03-17 09:45:00
6840,XBNUSD_i,524.98,523.34,522.75,528.34,525.5450000000001,524.8100000000001,524.4425000000001,524.8525000000001,31453,2021-03-17 10:00:00
6841,XBNUSD_i,523.34,524.75,520.86,524.99,522.925,523.5333333333333,523.8375,523.485,16185,2021-03-17 10:15:00
6842,XBNUSD_i,524.75,524.03,522.01,524.75,523.38,523.5966666666667,523.7049999999999,523.885,12664,2021-03-17 10:30:00
6843,XBNUSD_i,524.03,522.65,521.67,524.66,523.165,522.9933333333333,522.9075,523.2525,11391,2021-03-17 10:45:00
6844,XBNUSD_i,522.65,522.0,520.96,522.65,521.8050000000001,521.87,521.9025,522.065,7375,2021-03-17 11:00:00
6845,XBNUSD_i,522.0,517.37,516.35,522.0,519.175,518.5733333333333,518.2724999999999,519.43,16564,2021-03-17 11:15:00
6846,XBNUSD_i,517.37,514.97,513.57,517.37,515.47,515.3033333333334,515.22,515.82,24124,2021-03-17 11:30:00
6847,XBNUSD_i,514.97,513.84,511.5,515.01,513.255,513.4499999999999,513.5475,513.8299999999999,22734,2021-03-17 11:45:00
6848,XBNUSD_i,513.84,515.92,512.9,516.13,514.515,514.9833333333332,515.2175,514.6975,15155,2021-03-17 12:00:00
6849,XBNUSD_i,515.92,517.91,515.62,518.14,516.88,517.2233333333334,517.395,516.8975,6726,2021-03-17 12:15:00
6850,XBNUSD_i,517.91,517.93,517.15,517.96,517.5550000000001,517.68,517.7425,517.7375,3448,2021-03-17 12:30:00
6851,XBNUSD_i,517.93,517.41,516.02,518.02,517.02,517.15,517.2149999999999,517.3449999999999,7250,2021-03-17 12:45:00
6852,XBNUSD_i,517.44,517.26,515.47,517.68,516.575,516.8033333333334,516.9175,516.9625000000001,9827,2021-03-17 13:00:00
6853,XBNUSD_i,517.26,513.42,513.0,517.33,515.165,514.5833333333334,514.2925,515.2525,18496,2021-03-17 13:15:00
6854,XBNUSD_i,513.42,516.96,510.64,516.96,513.8,514.8533333333334,515.38,514.495,20391,2021-03-17 13:30:00
6855,XBNUSD_i,516.96,514.44,513.96,517.49,515.725,515.2966666666667,515.0825,515.7125000000001,10457,2021-03-17 13:45:00
6856,XBNUSD_i,514.44,510.76,509.95,516.32,513.135,512.3433333333334,511.9475,512.8675000000001,34571,2021-03-17 14:00:00
6857,XBNUSD_i,510.76,517.65,509.44,517.65,513.545,514.9133333333333,515.5975,513.875,32673,2021-03-17 14:15:00
6858,XBNUSD_i,517.65,518.61,517.42,519.46,518.44,518.4966666666668,518.5250000000001,518.2850000000001,23824,2021-03-17 14:30:00
6859,XBNUSD_i,518.61,517.07,515.68,518.89,517.285,517.2133333333333,517.1775,517.5625,19375,2021-03-17 14:45:00
6860,XBNUSD_i,517.07,518.29,516.38,519.14,517.76,517.9366666666666,518.025,517.72,22845,2021-03-17 15:00:00
6861,XBNUSD_i,518.29,518.88,517.18,520.12,518.65,518.7266666666666,518.765,518.6175,20125,2021-03-17 15:15:00
6862,XBNUSD_i,518.88,517.01,516.35,519.2,517.7750000000001,517.5200000000001,517.3925,517.86,17275,2021-03-17 15:30:00
6863,XBNUSD_i,517.01,517.17,514.37,518.65,516.51,516.73,516.84,516.8,24889,2021-03-17 15:45:00
6864,XBNUSD_i,517.2,514.68,514.1,518.03,516.065,515.6033333333334,515.3725,516.0025,26465,2021-03-17 16:00:00
6865,XBNUSD_i,514.71,515.73,513.85,516.72,515.2850000000001,515.4333333333334,515.5075,515.2525,23125,2021-03-17 16:15:00
6866,XBNUSD_i,515.75,518.17,514.76,518.69,516.725,517.2066666666666,517.4475,516.8425,25774,2021-03-17 16:30:00
6867,XBNUSD_i,518.19,515.46,515.34,518.34,516.84,516.38,516.1500000000001,516.8325,21403,2021-03-17 16:45:00
6868,XBNUSD_i,515.46,517.39,513.64,519.11,516.375,516.7133333333333,516.8824999999999,516.4,22044,2021-03-17 17:00:00
6869,XBNUSD_i,517.39,516.7,516.22,518.38,517.3,517.1,517.0,517.1725,19326,2021-03-17 17:15:00
6870,XBNUSD_i,516.7,515.39,514.76,516.76,515.76,515.6366666666667,515.5749999999999,515.9024999999999,15909,2021-03-17 17:30:00
6871,XBNUSD_i,515.39,516.19,515.39,517.59,516.49,516.39,516.34,516.14,8639,2021-03-17 17:45:00
6872,XBNUSD_i,516.2,516.86,511.82,518.23,515.025,515.6366666666667,515.9425,515.7774999999999,17873,2021-03-17 18:00:00
6873,XBNUSD_i,516.86,520.07,516.0,520.68,518.3399999999999,518.9166666666666,519.205,518.4025,11117,2021-03-17 18:15:00
6874,XBNUSD_i,520.1,519.32,517.94,520.59,519.2650000000001,519.2833333333334,519.2925000000001,519.4875000000001,9689,2021-03-17 18:30:00
6875,XBNUSD_i,519.32,518.95,518.31,519.78,519.045,519.0133333333333,518.9975,519.09,4955,2021-03-17 18:45:00
6876,XBNUSD_i,518.95,518.79,518.0,520.01,519.005,518.9333333333333,518.8975,518.9375,9759,2021-03-17 19:00:00
6877,XBNUSD_i,518.79,519.98,518.79,519.99,519.39,519.5866666666667,519.685,519.3875,3447,2021-03-17 19:15:00
6878,XBNUSD_i,519.98,520.57,519.61,521.73,520.6700000000001,520.6366666666668,520.6200000000001,520.4725000000001,5585,2021-03-17 19:30:00
6879,XBNUSD_i,520.57,521.91,519.67,522.36,521.015,521.3133333333334,521.4625,521.1275,8938,2021-03-17 19:45:00
6880,XBNUSD_i,521.91,524.67,521.55,526.31,523.93,524.1766666666666,524.3,523.6099999999999,25781,2021-03-17 20:00:00
6881,XBNUSD_i,524.67,526.56,524.59,528.57,526.58,526.5733333333334,526.5699999999999,526.0975,25055,2021-03-17 20:15:00
6882,XBNUSD_i,526.62,530.83,525.82,530.9,528.36,529.1833333333334,529.595,528.5425,14315,2021-03-17 20:30:00
6883,XBNUSD_i,530.83,534.33,530.83,534.62,532.725,533.2600000000001,533.5275,532.6525,20855,2021-03-17 20:45:00
6884,XBNUSD_i,534.33,536.12,534.0,536.47,535.235,535.5300000000001,535.6775,535.23,23215,2021-03-17 21:00:00
6885,XBNUSD_i,536.12,535.68,533.89,537.11,535.5,535.56,535.5899999999999,535.6999999999999,17495,2021-03-17 21:15:00
6886,XBNUSD_i,535.68,535.28,534.35,537.42,535.885,535.6833333333333,535.5825,535.6825,18435,2021-03-17 21:30:00
6887,XBNUSD_i,534.7,533.62,530.26,536.28,533.27,533.3866666666667,533.4449999999999,533.7149999999999,20565,2021-03-17 21:45:00
6888,XBNUSD_i,533.62,534.94,533.42,535.5,534.46,534.62,534.7,534.37,13047,2021-03-17 22:00:00
6889,XBNUSD_i,534.95,533.08,532.25,535.9,534.075,533.7433333333333,533.5775,534.0450000000001,14585,2021-03-17 22:15:00
6890,XBNUSD_i,533.08,532.5,532.46,534.52,533.49,533.16,532.995,533.14,12065,2021-03-17 22:30:00
6891,XBNUSD_i,532.5,531.98,531.82,533.69,532.7550000000001,532.4966666666668,532.3675000000001,532.4975000000001,6545,2021-03-17 22:45:00
6892,XBNUSD_i,536.33,537.05,534.9,538.32,536.61,536.7566666666667,536.8299999999999,536.65,22017,2021-03-18 00:00:00
6893,XBNUSD_i,537.05,536.89,535.89,537.4,536.645,536.7266666666666,536.7674999999999,536.8074999999999,4871,2021-03-18 00:15:00
6894,XBNUSD_i,536.8,535.79,535.02,538.24,536.63,536.35,536.21,536.4625,21365,2021-03-18 00:30:00
6895,XBNUSD_i,535.85,535.45,535.15,537.5,536.325,536.0333333333334,535.8875,535.9875000000001,23145,2021-03-18 00:45:00
6896,XBNUSD_i,535.48,536.24,535.48,539.36,537.4200000000001,537.0266666666668,536.83,536.6400000000001,25817,2021-03-18 01:00:00
6897,XBNUSD_i,536.24,537.5,536.24,538.79,537.515,537.51,537.5074999999999,537.1925,16085,2021-03-18 01:15:00
6898,XBNUSD_i,537.5,535.94,534.65,537.89,536.27,536.16,536.105,536.495,17055,2021-03-18 01:30:00
6899,XBNUSD_i,535.94,540.23,535.62,541.1,538.36,538.9833333333333,539.2950000000001,538.2225000000001,18815,2021-03-18 01:45:00
6900,XBNUSD_i,540.23,540.55,539.87,543.78,541.825,541.4,541.1875,541.1075000000001,26447,2021-03-18 02:00:00
6901,XBNUSD_i,540.57,538.07,535.46,540.85,538.155,538.1266666666667,538.1125000000001,538.7375000000001,28885,2021-03-18 02:15:00
6902,XBNUSD_i,538.07,540.27,538.07,540.27,539.1700000000001,539.5366666666667,539.72,539.1700000000001,16935,2021-03-18 02:30:00
6903,XBNUSD_i,540.27,538.62,537.98,540.69,539.335,539.0966666666667,538.9775,539.39,14885,2021-03-18 02:45:00
6904,XBNUSD_i,538.62,539.06,538.02,539.82,538.9200000000001,538.9666666666667,538.99,538.88,12845,2021-03-18 03:00:00
6905,XBNUSD_i,538.62,538.81,538.45,541.01,539.73,539.4233333333333,539.27,539.2225,17285,2021-03-18 03:15:00
6906,XBNUSD_i,538.86,537.41,537.36,540.1,538.73,538.29,538.0699999999999,538.4325,12149,2021-03-18 03:30:00
6907,XBNUSD_i,537.41,537.87,536.37,538.55,537.46,537.5966666666667,537.665,537.55,12937,2021-03-18 03:45:00
6908,XBNUSD_i,537.48,538.83,536.96,539.61,538.2850000000001,538.4666666666667,538.5575,538.22,11087,2021-03-18 04:00:00
6909,XBNUSD_i,538.83,538.01,536.8,538.84,537.8199999999999,537.8833333333333,537.915,538.12,8889,2021-03-18 04:15:00
6910,XBNUSD_i,538.07,541.17,537.58,541.7,539.6400000000001,540.1500000000001,540.4050000000001,539.6300000000001,19778,2021-03-18 04:30:00
6911,XBNUSD_i,541.17,540.26,539.95,542.86,541.405,541.0233333333333,540.8325,541.06,24785,2021-03-18 04:45:00
6912,XBNUSD_i,540.26,539.42,537.46,541.01,539.235,539.2966666666666,539.3275,539.5374999999999,17765,2021-03-18 05:00:00
6913,XBNUSD_i,539.28,536.48,536.39,539.7,538.0450000000001,537.5233333333334,537.2625,537.9625000000001,12615,2021-03-18 05:15:00
6914,XBNUSD_i,536.48,536.21,535.63,537.75,536.69,536.5300000000001,536.45,536.5175,13061,2021-03-18 05:30:00
6915,XBNUSD_i,536.21,536.21,535.29,537.15,536.22,536.2166666666667,536.215,536.215,15817,2021-03-18 05:45:00
6916,XBNUSD_i,536.22,536.48,535.13,537.81,536.47,536.4733333333334,536.475,536.4100000000001,19535,2021-03-18 06:00:00
6917,XBNUSD_i,536.51,536.96,535.98,539.15,537.565,537.3633333333333,537.2625,537.1500000000001,24325,2021-03-18 06:15:00
6918,XBNUSD_i,536.99,536.99,536.01,537.78,536.895,536.9266666666666,536.9425,536.9425,8845,2021-03-18 06:30:00
6919,XBNUSD_i,536.99,536.71,535.73,537.03,536.38,536.49,536.5450000000001,536.615,5666,2021-03-18 06:45:00
6920,XBNUSD_i,536.71,537.94,535.5,538.04,536.77,537.16,537.355,537.0475,12105,2021-03-18 07:00:00
6921,XBNUSD_i,537.94,538.89,536.37,539.5,537.935,538.2533333333332,538.4124999999999,538.175,17154,2021-03-18 07:15:00
6922,XBNUSD_i,538.89,537.25,536.34,538.89,537.615,537.4933333333333,537.4325,537.8425,11254,2021-03-18 07:30:00
6923,XBNUSD_i,537.25,537.56,536.67,538.07,537.37,537.4333333333333,537.4649999999999,537.3875,6279,2021-03-18 07:45:00
6924,XBNUSD_i,537.58,538.23,536.88,538.66,537.77,537.9233333333333,538.0,537.8375,8745,2021-03-18 08:00:00
6925,XBNUSD_i,538.23,537.04,535.9,538.23,537.065,537.0566666666667,537.0525,537.35,12185,2021-03-18 08:15:00
6926,XBNUSD_i,537.05,536.64,536.19,537.51,536.85,536.7800000000001,536.745,536.8475000000001,6835,2021-03-18 08:30:00
6927,XBNUSD_i,536.66,537.22,536.45,538.72,537.585,537.4633333333334,537.4025,537.2625,13567,2021-03-18 08:45:00
6928,XBNUSD_i,537.22,536.26,535.9,537.35,536.625,536.5033333333333,536.4425,536.6825,8867,2021-03-18 09:00:00
6929,XBNUSD_i,536.26,532.25,531.11,536.38,533.745,533.2466666666667,532.9975,534.0,21778,2021-03-18 09:15:00
6930,XBNUSD_i,532.25,531.31,531.17,534.35,532.76,532.2766666666666,532.035,532.27,17915,2021-03-18 09:30:00
6931,XBNUSD_i,531.31,532.19,530.99,532.82,531.905,532.0,532.0475,531.8275,9639,2021-03-18 09:45:00
6932,XBNUSD_i,532.19,533.6,531.21,534.11,532.6600000000001,532.9733333333334,533.13,532.7775,14235,2021-03-18 10:00:00
6933,XBNUSD_i,533.6,533.15,531.64,535.68,533.66,533.4899999999999,533.405,533.5174999999999,14875,2021-03-18 10:15:00
6934,XBNUSD_i,533.15,532.45,531.24,533.79,532.515,532.4933333333333,532.4825000000001,532.6575,15365,2021-03-18 10:30:00
6935,XBNUSD_i,532.45,530.77,530.26,533.05,531.655,531.36,531.2125,531.6324999999999,13147,2021-03-18 10:45:00
6936,XBNUSD_i,530.77,531.81,530.1,532.16,531.13,531.3566666666667,531.47,531.21,8016,2021-03-18 11:00:00
6937,XBNUSD_i,531.81,533.5,531.47,534.9,533.185,533.29,533.3425,532.92,12795,2021-03-18 11:15:00
6938,XBNUSD_i,533.5,534.8,533.46,535.17,534.315,534.4766666666667,534.5575,534.2325000000001,14085,2021-03-18 11:30:00
6939,XBNUSD_i,534.83,535.15,533.9,535.88,534.89,534.9766666666666,535.02,534.9399999999999,15285,2021-03-18 11:45:00
6940,XBNUSD_i,535.15,534.91,533.36,535.88,534.62,534.7166666666667,534.765,534.825,16599,2021-03-18 12:00:00
6941,XBNUSD_i,534.91,534.27,533.35,535.16,534.255,534.26,534.2625,534.4225,14985,2021-03-18 12:15:00
6942,XBNUSD_i,534.27,534.52,533.25,535.4,534.325,534.39,534.4225,534.36,19685,2021-03-18 12:30:00
6943,XBNUSD_i,534.52,536.21,533.24,536.55,534.895,535.3333333333334,535.5525,535.13,12939,2021-03-18 12:45:00
6944,XBNUSD_i,536.06,535.62,534.74,536.63,535.685,535.6633333333333,535.6524999999999,535.7624999999999,12285,2021-03-18 13:00:00
6945,XBNUSD_i,535.54,533.6,531.91,535.54,533.7249999999999,533.6833333333333,533.6624999999999,534.1474999999999,10655,2021-03-18 13:15:00
6946,XBNUSD_i,533.6,531.72,530.83,533.61,532.22,532.0533333333334,531.97,532.44,13987,2021-03-18 13:30:00
6947,XBNUSD_i,531.72,530.57,528.88,532.79,530.835,530.7466666666668,530.7025000000001,530.99,16486,2021-03-18 13:45:00
6948,XBNUSD_i,530.59,528.84,527.54,530.94,529.24,529.1066666666667,529.0400000000001,529.4775000000001,21687,2021-03-18 14:00:00
6949,XBNUSD_i,528.84,529.61,527.51,530.21,528.86,529.11,529.235,529.0425,22583,2021-03-18 14:15:00
6950,XBNUSD_i,529.61,530.37,528.01,531.36,529.685,529.9133333333333,530.0274999999999,529.8375,14407,2021-03-18 14:30:00
6951,XBNUSD_i,530.48,533.26,529.72,533.46,531.59,532.1466666666666,532.425,531.73,14645,2021-03-18 14:45:00
6952,XBNUSD_i,533.27,532.73,531.98,533.79,532.885,532.8333333333334,532.8075,532.9425,14695,2021-03-18 15:00:00
6953,XBNUSD_i,532.73,532.19,530.71,533.1,531.905,532.0,532.0475,532.1825,14345,2021-03-18 15:15:00
6954,XBNUSD_i,531.94,532.14,530.5,532.57,531.5350000000001,531.7366666666667,531.8375,531.7875,18235,2021-03-18 15:30:00
6955,XBNUSD_i,532.07,529.93,529.1,532.08,530.59,530.37,530.26,530.7950000000001,22995,2021-03-18 15:45:00
6956,XBNUSD_i,529.93,529.42,527.64,531.94,529.79,529.6666666666666,529.605,529.7325,29935,2021-03-18 16:00:00
6957,XBNUSD_i,529.5,529.67,526.27,529.67,527.97,528.5366666666667,528.82,528.7775,22146,2021-03-18 16:15:00
6958,XBNUSD_i,529.47,528.38,526.78,530.6,528.69,528.5866666666667,528.5350000000001,528.8075000000001,25035,2021-03-18 16:30:00
6959,XBNUSD_i,528.39,528.67,526.76,529.94,528.35,528.4566666666666,528.51,528.4399999999999,21455,2021-03-18 16:45:00
6960,XBNUSD_i,528.67,532.16,526.95,532.28,529.615,530.4633333333333,530.8874999999999,530.015,24185,2021-03-18 17:00:00
6961,XBNUSD_i,532.19,533.31,530.29,533.34,531.815,532.3133333333334,532.5625,532.2825,15625,2021-03-18 17:15:00
6962,XBNUSD_i,533.31,538.48,533.0,539.73,536.365,537.07,537.4225,536.13,25527,2021-03-18 17:30:00
6963,XBNUSD_i,538.51,540.5,537.93,541.61,539.77,540.0133333333333,540.135,539.6375,23345,2021-03-18 17:45:00
6964,XBNUSD_i,540.5,538.67,537.56,541.58,539.5699999999999,539.27,539.12,539.5775,28831,2021-03-18 18:00:00
6965,XBNUSD_i,538.67,544.17,538.28,545.93,542.105,542.7933333333334,543.1375,541.7625,30965,2021-03-18 18:15:00
6966,XBNUSD_i,544.31,543.06,542.87,544.65,543.76,543.5266666666666,543.41,543.7225,16236,2021-03-18 18:30:00
6967,XBNUSD_i,543.09,536.2,535.8,543.59,539.6949999999999,538.53,537.9475,539.67,20988,2021-03-18 18:45:00
6968,XBNUSD_i,536.22,537.63,535.76,537.74,536.75,537.0433333333334,537.19,536.8375000000001,13962,2021-03-18 19:00:00
6969,XBNUSD_i,537.63,537.46,535.88,538.58,537.23,537.3066666666667,537.345,537.3875,21941,2021-03-18 19:15:00
6970,XBNUSD_i,537.47,538.18,535.59,538.45,537.02,537.4066666666666,537.5999999999999,537.4224999999999,21705,2021-03-18 19:30:00
6971,XBNUSD_i,538.23,535.0,533.65,538.35,536.0,535.6666666666666,535.5,536.3075,23585,2021-03-18 19:45:00
6972,XBNUSD_i,535.0,533.28,532.08,536.01,534.0450000000001,533.7900000000001,533.6625,534.0925,15335,2021-03-18 20:00:00
6973,XBNUSD_i,533.28,530.81,529.99,533.28,531.635,531.36,531.2225,531.8399999999999,16855,2021-03-18 20:15:00
6974,XBNUSD_i,530.81,529.02,528.5,532.07,530.2850000000001,529.8633333333333,529.6525,530.1,16945,2021-03-18 20:30:00
6975,XBNUSD_i,529.02,529.29,527.89,530.21,529.05,529.13,529.17,529.1025,14185,2021-03-18 20:45:00
