,RUBRUR,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
10530,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 12:30:00
10531,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 12:45:00
10532,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 13:00:00
10533,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 13:15:00
10534,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 13:30:00
10535,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 13:45:00
10536,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 14:00:00
10537,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 14:15:00
10538,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 14:30:00
10539,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 14:45:00
10540,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 15:00:00
10541,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 15:15:00
10542,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 15:30:00
10543,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 15:45:00
10544,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 16:00:00
10545,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 16:15:00
10546,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 16:30:00
10547,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 16:45:00
10548,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 17:00:00
10549,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 17:15:00
10550,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 17:30:00
10551,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 17:45:00
10552,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 18:00:00
10553,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 18:15:00
10554,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 18:30:00
10555,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 18:45:00
10556,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 19:00:00
10557,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 19:15:00
10558,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 19:30:00
10559,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 19:45:00
10560,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 20:00:00
10561,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 20:15:00
10562,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 20:30:00
10563,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 20:45:00
10564,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 21:00:00
10565,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 21:15:00
10566,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 21:30:00
10567,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 21:45:00
10568,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 22:00:00
10569,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 22:15:00
10570,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 22:30:00
10571,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 22:45:00
10572,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 23:00:00
10573,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 23:15:00
10574,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-25 23:30:00
10575,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-25 23:45:00
10576,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 00:00:00
10577,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 00:15:00
10578,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 00:30:00
10579,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 00:45:00
10580,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 01:00:00
10581,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 01:15:00
10582,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 01:30:00
10583,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 01:45:00
10584,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 02:00:00
10585,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 02:15:00
10586,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 02:30:00
10587,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 02:45:00
10588,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 03:00:00
10589,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 03:15:00
10590,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 03:30:00
10591,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 03:45:00
10592,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 04:00:00
10593,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 04:15:00
10594,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 04:30:00
10595,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 04:45:00
10596,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 05:00:00
10597,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 05:15:00
10598,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 05:30:00
10599,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 05:45:00
10600,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 06:00:00
10601,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 06:15:00
10602,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 06:30:00
10603,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 06:45:00
10604,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 07:00:00
10605,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 07:15:00
10606,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 07:30:00
10607,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 07:45:00
10608,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 08:00:00
10609,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 08:15:00
10610,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 08:30:00
10611,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 08:45:00
10612,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 09:00:00
10613,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 09:15:00
10614,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 09:30:00
10615,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 09:45:00
10616,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 10:00:00
10617,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 10:15:00
10618,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 10:30:00
10619,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 10:45:00
10620,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 11:00:00
10621,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 11:15:00
10622,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 11:30:00
10623,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 11:45:00
10624,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 12:00:00
10625,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 12:15:00
10626,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 12:30:00
10627,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 12:45:00
10628,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 13:00:00
10629,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 13:15:00
10630,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 13:30:00
10631,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 13:45:00
10632,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 14:00:00
10633,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 14:15:00
10634,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 14:30:00
10635,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 14:45:00
10636,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 15:00:00
10637,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 15:15:00
10638,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 15:30:00
10639,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 15:45:00
10640,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 16:00:00
10641,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 16:15:00
10642,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 16:30:00
10643,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 16:45:00
10644,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 17:00:00
10645,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 17:15:00
10646,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 17:30:00
10647,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 17:45:00
10648,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 18:00:00
10649,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 18:15:00
10650,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 18:30:00
10651,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 18:45:00
10652,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 19:00:00
10653,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 19:15:00
10654,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 19:30:00
10655,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 19:45:00
10656,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 20:00:00
10657,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 20:15:00
10658,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 20:30:00
10659,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 20:45:00
10660,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 21:00:00
10661,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 21:15:00
10662,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 21:30:00
10663,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 21:45:00
10664,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 22:00:00
10665,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 22:15:00
10666,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 22:30:00
10667,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 22:45:00
10668,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 23:00:00
10669,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 23:15:00
10670,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-26 23:30:00
10671,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-26 23:45:00
10672,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 00:00:00
10673,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 00:15:00
10674,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 00:30:00
10675,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 00:45:00
10676,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 01:00:00
10677,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 01:15:00
10678,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 01:30:00
10679,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 01:45:00
10680,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 02:00:00
10681,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 02:15:00
10682,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 02:30:00
10683,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 02:45:00
10684,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 03:00:00
10685,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 03:15:00
10686,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 03:30:00
10687,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 03:45:00
10688,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 04:00:00
10689,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 04:15:00
10690,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 04:30:00
10691,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 04:45:00
10692,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 05:00:00
10693,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 05:15:00
10694,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 05:30:00
10695,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 05:45:00
10696,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 06:00:00
10697,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 06:15:00
10698,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 06:30:00
10699,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 06:45:00
10700,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 07:00:00
10701,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 07:15:00
10702,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 07:30:00
10703,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 07:45:00
10704,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 08:00:00
10705,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 08:15:00
10706,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 08:30:00
10707,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 08:45:00
10708,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 09:00:00
10709,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 09:15:00
10710,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 09:30:00
10711,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 09:45:00
10712,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 10:00:00
10713,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 10:15:00
10714,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 10:30:00
10715,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 10:45:00
10716,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 11:00:00
10717,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 11:15:00
10718,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 11:30:00
10719,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 11:45:00
10720,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 12:00:00
10721,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 12:15:00
10722,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 12:30:00
10723,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 12:45:00
10724,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 13:00:00
10725,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 13:15:00
10726,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 13:30:00
10727,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 13:45:00
10728,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 14:00:00
10729,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 14:15:00
10730,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 14:30:00
10731,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 14:45:00
10732,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 15:00:00
10733,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 15:15:00
10734,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 15:30:00
10735,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 15:45:00
10736,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 16:00:00
10737,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 16:15:00
10738,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 16:30:00
10739,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 16:45:00
10740,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 17:00:00
10741,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 17:15:00
10742,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 17:30:00
10743,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 17:45:00
10744,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 18:00:00
10745,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 18:15:00
10746,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 18:30:00
10747,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 18:45:00
10748,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 19:00:00
10749,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 19:15:00
10750,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 19:30:00
10751,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 19:45:00
10752,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 20:00:00
10753,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 20:15:00
10754,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 20:30:00
10755,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 20:45:00
10756,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 21:00:00
10757,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 21:15:00
10758,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 21:30:00
10759,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 21:45:00
10760,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 22:00:00
10761,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 22:15:00
10762,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 22:30:00
10763,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 22:45:00
10764,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 23:00:00
10765,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 23:15:00
10766,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-27 23:30:00
10767,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-27 23:45:00
10768,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-28 00:00:00
10769,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-28 00:15:00
10770,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-28 00:30:00
10771,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-28 00:45:00
10772,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2021-05-28 01:00:00
10773,RUBRUR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2021-05-28 01:15:00
