,CHFJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
17,CHFJPY_i,116.781,116.792,116.759,116.8,116.7795,116.78366666666666,116.78575000000001,116.783,396,2020-12-21 03:00:00
18,CHFJPY_i,116.792,116.791,116.774,116.821,116.7975,116.79533333333332,116.79424999999999,116.7945,392,2020-12-21 03:15:00
19,CHFJPY_i,116.791,116.704,116.692,116.797,116.74449999999999,116.731,116.72425,116.746,466,2020-12-21 03:30:00
20,CHFJPY_i,116.704,116.624,116.57,116.704,116.637,116.63266666666668,116.63050000000001,116.65050000000001,498,2020-12-21 03:45:00
21,CHFJPY_i,116.624,116.633,116.605,116.654,116.62950000000001,116.63066666666667,116.63125,116.62899999999999,319,2020-12-21 04:00:00
22,CHFJPY_i,116.633,116.666,116.629,116.679,116.654,116.658,116.66,116.65174999999999,339,2020-12-21 04:15:00
23,CHFJPY_i,116.667,116.62,116.571,116.667,116.619,116.61933333333333,116.6195,116.63125,544,2020-12-21 04:30:00
24,CHFJPY_i,116.62,116.599,116.596,116.642,116.619,116.61233333333332,116.609,116.61425,339,2020-12-21 04:45:00
25,CHFJPY_i,116.599,116.621,116.565,116.631,116.598,116.60566666666666,116.6095,116.604,332,2020-12-21 05:00:00
26,CHFJPY_i,116.621,116.624,116.612,116.654,116.633,116.63,116.6285,116.62774999999999,284,2020-12-21 05:15:00
27,CHFJPY_i,116.626,116.635,116.619,116.659,116.63900000000001,116.63766666666668,116.637,116.63475,283,2020-12-21 05:30:00
28,CHFJPY_i,116.635,116.565,116.565,116.639,116.602,116.58966666666667,116.5835,116.601,258,2020-12-21 05:45:00
29,CHFJPY_i,116.565,116.587,116.554,116.587,116.57050000000001,116.57600000000001,116.57875,116.57325,210,2020-12-21 06:00:00
30,CHFJPY_i,116.587,116.609,116.551,116.613,116.582,116.591,116.59549999999999,116.58999999999999,263,2020-12-21 06:15:00
31,CHFJPY_i,116.61,116.594,116.594,116.636,116.615,116.60799999999999,116.60449999999999,116.60849999999999,308,2020-12-21 06:30:00
32,CHFJPY_i,116.594,116.591,116.567,116.609,116.588,116.589,116.5895,116.59025,275,2020-12-21 06:45:00
33,CHFJPY_i,116.591,116.606,116.541,116.623,116.582,116.58999999999999,116.594,116.59025,294,2020-12-21 07:00:00
34,CHFJPY_i,116.606,116.678,116.589,116.682,116.63550000000001,116.64966666666668,116.65675,116.63875,389,2020-12-21 07:15:00
35,CHFJPY_i,116.678,116.669,116.668,116.719,116.6935,116.68533333333333,116.68124999999999,116.6835,276,2020-12-21 07:30:00
36,CHFJPY_i,116.668,116.704,116.661,116.708,116.6845,116.69099999999999,116.69425,116.68525,229,2020-12-21 07:45:00
37,CHFJPY_i,116.704,116.658,116.646,116.704,116.675,116.66933333333333,116.6665,116.678,496,2020-12-21 08:00:00
38,CHFJPY_i,116.658,116.663,116.632,116.67,116.65100000000001,116.65500000000002,116.65700000000001,116.65575000000001,247,2020-12-21 08:15:00
39,CHFJPY_i,116.661,116.634,116.608,116.661,116.6345,116.63433333333334,116.63425000000001,116.641,221,2020-12-21 08:30:00
40,CHFJPY_i,116.634,116.666,116.613,116.666,116.6395,116.64833333333333,116.65275,116.64475,265,2020-12-21 08:45:00
41,CHFJPY_i,116.667,116.667,116.648,116.693,116.6705,116.66933333333334,116.66875000000002,116.66875000000002,419,2020-12-21 09:00:00
42,CHFJPY_i,116.667,116.597,116.582,116.691,116.6365,116.62333333333333,116.61675,116.63425000000001,512,2020-12-21 09:15:00
43,CHFJPY_i,116.597,116.547,116.528,116.611,116.5695,116.56200000000001,116.55825000000002,116.57075,761,2020-12-21 09:30:00
44,CHFJPY_i,116.547,116.576,116.513,116.617,116.565,116.56866666666667,116.57050000000001,116.56325000000001,663,2020-12-21 09:45:00
45,CHFJPY_i,116.577,116.656,116.559,116.679,116.619,116.63133333333333,116.6375,116.61775,1119,2020-12-21 10:00:00
46,CHFJPY_i,116.656,116.674,116.608,116.702,116.655,116.66133333333335,116.6645,116.66000000000001,678,2020-12-21 10:15:00
47,CHFJPY_i,116.672,116.861,116.655,116.861,116.75800000000001,116.79233333333333,116.8095,116.76225,919,2020-12-21 10:30:00
48,CHFJPY_i,116.861,116.951,116.848,117.047,116.94749999999999,116.94866666666667,116.94925,116.92675,689,2020-12-21 10:45:00
49,CHFJPY_i,116.952,116.917,116.902,116.967,116.9345,116.92866666666667,116.92575,116.9345,530,2020-12-21 11:00:00
50,CHFJPY_i,116.923,116.887,116.885,116.981,116.93299999999999,116.91766666666666,116.91,116.919,466,2020-12-21 11:15:00
51,CHFJPY_i,116.888,116.718,116.705,116.905,116.805,116.77600000000001,116.76150000000001,116.804,745,2020-12-21 11:30:00
52,CHFJPY_i,116.716,116.731,116.671,116.753,116.712,116.71833333333332,116.72149999999999,116.71775,830,2020-12-21 11:45:00
53,CHFJPY_i,116.731,116.585,116.563,116.745,116.654,116.63099999999999,116.61949999999999,116.65599999999999,1028,2020-12-21 12:00:00
54,CHFJPY_i,116.585,116.43,116.416,116.607,116.5115,116.48433333333332,116.47075,116.50949999999999,1157,2020-12-21 12:15:00
55,CHFJPY_i,116.43,116.582,116.409,116.616,116.5125,116.53566666666666,116.54724999999999,116.50925,969,2020-12-21 12:30:00
56,CHFJPY_i,116.582,116.557,116.517,116.597,116.55699999999999,116.557,116.557,116.56325,894,2020-12-21 12:45:00
57,CHFJPY_i,116.558,116.665,116.55,116.74,116.645,116.65166666666666,116.655,116.62825,902,2020-12-21 13:00:00
58,CHFJPY_i,116.662,116.705,116.631,116.705,116.668,116.68033333333334,116.6865,116.67575,602,2020-12-21 13:15:00
59,CHFJPY_i,116.703,116.744,116.672,116.779,116.7255,116.73166666666667,116.73474999999999,116.7245,972,2020-12-21 13:30:00
60,CHFJPY_i,116.739,116.688,116.659,116.782,116.7205,116.70966666666668,116.70425,116.71700000000001,720,2020-12-21 13:45:00
61,CHFJPY_i,116.688,116.719,116.651,116.74,116.6955,116.70333333333333,116.70725,116.6995,810,2020-12-21 14:00:00
62,CHFJPY_i,116.719,116.707,116.66,116.733,116.6965,116.7,116.70175,116.70475,630,2020-12-21 14:15:00
63,CHFJPY_i,116.708,116.696,116.674,116.739,116.7065,116.70300000000002,116.70125000000002,116.70425,706,2020-12-21 14:30:00
64,CHFJPY_i,116.698,116.622,116.611,116.737,116.674,116.65666666666668,116.64800000000001,116.667,753,2020-12-21 14:45:00
65,CHFJPY_i,116.619,116.568,116.551,116.672,116.6115,116.597,116.58975,116.60249999999999,871,2020-12-21 15:00:00
66,CHFJPY_i,116.57,116.685,116.55,116.701,116.62549999999999,116.64533333333333,116.65525,116.6265,767,2020-12-21 15:15:00
67,CHFJPY_i,116.688,116.713,116.656,116.732,116.694,116.70033333333333,116.70349999999999,116.69725,872,2020-12-21 15:30:00
68,CHFJPY_i,116.713,116.671,116.658,116.77,116.714,116.69966666666666,116.6925,116.703,939,2020-12-21 15:45:00
69,CHFJPY_i,116.663,116.746,116.621,116.76,116.6905,116.709,116.71825,116.6975,687,2020-12-21 16:00:00
70,CHFJPY_i,116.746,116.753,116.742,116.805,116.77350000000001,116.76666666666667,116.76325,116.7615,670,2020-12-21 16:15:00
71,CHFJPY_i,116.752,116.744,116.658,116.757,116.70750000000001,116.71966666666667,116.72575,116.72775,846,2020-12-21 16:30:00
72,CHFJPY_i,116.744,116.628,116.61,116.767,116.6885,116.66833333333334,116.65825,116.68725,842,2020-12-21 16:45:00
73,CHFJPY_i,116.628,116.637,116.551,116.671,116.611,116.61966666666667,116.62400000000001,116.62175,779,2020-12-21 17:00:00
74,CHFJPY_i,116.637,116.69,116.578,116.724,116.65100000000001,116.664,116.6705,116.65725,646,2020-12-21 17:15:00
75,CHFJPY_i,116.687,116.593,116.591,116.707,116.649,116.63033333333334,116.62100000000001,116.64450000000001,630,2020-12-21 17:30:00
76,CHFJPY_i,116.593,116.569,116.55,116.633,116.5915,116.584,116.58025,116.58625,750,2020-12-21 17:45:00
77,CHFJPY_i,116.571,116.63,116.567,116.654,116.6105,116.617,116.62025,116.6055,609,2020-12-21 18:00:00
78,CHFJPY_i,116.63,116.635,116.599,116.698,116.6485,116.644,116.64175,116.6405,656,2020-12-21 18:15:00
79,CHFJPY_i,116.635,116.697,116.625,116.718,116.67150000000001,116.68,116.68425,116.66875,572,2020-12-21 18:30:00
80,CHFJPY_i,116.7,116.737,116.7,116.762,116.731,116.73299999999999,116.73399999999998,116.72474999999999,435,2020-12-21 18:45:00
81,CHFJPY_i,116.736,116.755,116.69,116.766,116.72800000000001,116.73700000000001,116.7415,116.73675,472,2020-12-21 19:00:00
82,CHFJPY_i,116.757,116.766,116.744,116.807,116.7755,116.77233333333334,116.77075,116.7685,377,2020-12-21 19:15:00
83,CHFJPY_i,116.766,116.735,116.732,116.792,116.762,116.753,116.7485,116.75625000000001,270,2020-12-21 19:30:00
84,CHFJPY_i,116.735,116.739,116.727,116.774,116.7505,116.74666666666667,116.74475000000001,116.74375,451,2020-12-21 19:45:00
85,CHFJPY_i,116.739,116.732,116.72,116.758,116.739,116.73666666666668,116.7355,116.73725000000002,492,2020-12-21 20:00:00
86,CHFJPY_i,116.732,116.77,116.726,116.782,116.75399999999999,116.75933333333332,116.76199999999999,116.7525,322,2020-12-21 20:15:00
87,CHFJPY_i,116.769,116.772,116.745,116.787,116.766,116.76800000000001,116.769,116.76825000000001,403,2020-12-21 20:30:00
88,CHFJPY_i,116.77,116.773,116.755,116.797,116.776,116.77499999999999,116.77449999999999,116.77374999999999,333,2020-12-21 20:45:00
89,CHFJPY_i,116.772,116.733,116.717,116.796,116.7565,116.74866666666667,116.74475,116.7545,612,2020-12-21 21:00:00
90,CHFJPY_i,116.733,116.767,116.725,116.771,116.74799999999999,116.75433333333332,116.7575,116.749,473,2020-12-21 21:15:00
91,CHFJPY_i,116.768,116.757,116.738,116.792,116.765,116.76233333333334,116.76100000000001,116.76375000000002,399,2020-12-21 21:30:00
92,CHFJPY_i,116.757,116.788,116.737,116.792,116.7645,116.77233333333334,116.77625,116.7685,426,2020-12-21 21:45:00
93,CHFJPY_i,116.785,116.774,116.766,116.8,116.783,116.78000000000002,116.77850000000001,116.78125,412,2020-12-21 22:00:00
94,CHFJPY_i,116.774,116.78,116.754,116.789,116.7715,116.77433333333333,116.77574999999999,116.77425,343,2020-12-21 22:15:00
95,CHFJPY_i,116.78,116.713,116.679,116.78,116.7295,116.724,116.72125,116.738,457,2020-12-21 22:30:00
96,CHFJPY_i,116.713,116.675,116.646,116.73,116.688,116.68366666666667,116.6815,116.691,545,2020-12-21 22:45:00
97,CHFJPY_i,116.679,116.623,116.62,116.679,116.6495,116.64066666666668,116.63625,116.65025,367,2020-12-21 23:00:00
98,CHFJPY_i,116.623,116.623,116.611,116.644,116.6275,116.62599999999999,116.62525,116.62525,183,2020-12-21 23:15:00
99,CHFJPY_i,116.623,116.643,116.613,116.652,116.6325,116.63600000000001,116.63775000000001,116.63275,164,2020-12-21 23:30:00
100,CHFJPY_i,116.648,116.554,116.554,116.682,116.618,116.59666666666665,116.58599999999998,116.6095,595,2020-12-21 23:45:00
101,CHFJPY_i,116.603,116.564,116.536,116.603,116.5695,116.56766666666665,116.56674999999998,116.5765,200,2020-12-22 00:00:00
102,CHFJPY_i,116.564,116.555,116.546,116.578,116.56200000000001,116.55966666666667,116.55850000000001,116.56075000000001,109,2020-12-22 00:15:00
103,CHFJPY_i,116.553,116.562,116.519,116.59,116.5545,116.557,116.55825,116.556,116,2020-12-22 00:30:00
104,CHFJPY_i,116.562,116.54,116.525,116.585,116.555,116.55000000000001,116.54750000000001,116.55300000000001,82,2020-12-22 00:45:00
105,CHFJPY_i,116.54,116.665,116.54,116.665,116.6025,116.62333333333333,116.63375,116.6025,283,2020-12-22 01:00:00
106,CHFJPY_i,116.652,116.653,116.627,116.681,116.654,116.65366666666667,116.65350000000001,116.65325,240,2020-12-22 01:15:00
107,CHFJPY_i,116.654,116.687,116.631,116.69,116.6605,116.66933333333333,116.67375,116.6655,146,2020-12-22 01:30:00
108,CHFJPY_i,116.687,116.653,116.644,116.708,116.676,116.66833333333334,116.6645,116.673,231,2020-12-22 01:45:00
109,CHFJPY_i,116.654,116.645,116.619,116.673,116.646,116.64566666666667,116.6455,116.64775,337,2020-12-22 02:00:00
110,CHFJPY_i,116.645,116.583,116.582,116.653,116.6175,116.606,116.60024999999999,116.61574999999999,178,2020-12-22 02:15:00
111,CHFJPY_i,116.583,116.637,116.583,116.641,116.612,116.62033333333333,116.6245,116.61099999999999,241,2020-12-22 02:30:00
112,CHFJPY_i,116.637,116.604,116.563,116.637,116.6,116.60133333333333,116.60199999999999,116.61025,477,2020-12-22 02:45:00
113,CHFJPY_i,116.604,116.594,116.575,116.645,116.61,116.60466666666666,116.60199999999999,116.60449999999999,300,2020-12-22 03:00:00
114,CHFJPY_i,116.601,116.621,116.596,116.624,116.61,116.61366666666667,116.6155,116.6105,229,2020-12-22 03:15:00
115,CHFJPY_i,116.62,116.682,116.609,116.692,116.6505,116.661,116.66625,116.65075,419,2020-12-22 03:30:00
116,CHFJPY_i,116.681,116.651,116.621,116.7,116.6605,116.65733333333333,116.65575,116.66324999999999,428,2020-12-22 03:45:00
117,CHFJPY_i,116.65,116.668,116.632,116.674,116.653,116.65800000000002,116.66050000000001,116.656,274,2020-12-22 04:00:00
118,CHFJPY_i,116.668,116.653,116.644,116.685,116.6645,116.66066666666667,116.65875000000001,116.66250000000001,260,2020-12-22 04:15:00
119,CHFJPY_i,116.653,116.643,116.634,116.664,116.649,116.647,116.64600000000002,116.64850000000001,193,2020-12-22 04:30:00
120,CHFJPY_i,116.644,116.615,116.609,116.645,116.627,116.62299999999999,116.621,116.62825,232,2020-12-22 04:45:00
121,CHFJPY_i,116.615,116.622,116.604,116.638,116.62100000000001,116.62133333333334,116.62150000000001,116.61975000000001,254,2020-12-22 05:00:00
122,CHFJPY_i,116.624,116.638,116.603,116.648,116.62549999999999,116.62966666666667,116.63175000000001,116.62825000000001,274,2020-12-22 05:15:00
123,CHFJPY_i,116.638,116.658,116.629,116.672,116.6505,116.653,116.65425,116.64925,253,2020-12-22 05:30:00
124,CHFJPY_i,116.658,116.662,116.651,116.687,116.669,116.66666666666667,116.66550000000001,116.6645,193,2020-12-22 05:45:00
125,CHFJPY_i,116.662,116.626,116.611,116.67,116.6405,116.63566666666668,116.63325,116.64225000000002,219,2020-12-22 06:00:00
126,CHFJPY_i,116.626,116.656,116.602,116.671,116.63650000000001,116.64300000000001,116.64625000000001,116.63875000000002,234,2020-12-22 06:15:00
127,CHFJPY_i,116.657,116.64,116.622,116.668,116.64500000000001,116.64333333333333,116.6425,116.64675,267,2020-12-22 06:30:00
128,CHFJPY_i,116.64,116.661,116.637,116.669,116.65299999999999,116.65566666666666,116.657,116.65174999999999,257,2020-12-22 06:45:00
129,CHFJPY_i,116.659,116.642,116.637,116.675,116.656,116.65133333333334,116.649,116.65325,203,2020-12-22 07:00:00
130,CHFJPY_i,116.642,116.594,116.588,116.645,116.6165,116.609,116.60525,116.61725,234,2020-12-22 07:15:00
131,CHFJPY_i,116.591,116.62,116.583,116.622,116.60249999999999,116.60833333333333,116.61125,116.604,232,2020-12-22 07:30:00
132,CHFJPY_i,116.62,116.624,116.585,116.624,116.6045,116.61099999999999,116.61425,116.61325,265,2020-12-22 07:45:00
133,CHFJPY_i,116.624,116.594,116.586,116.625,116.6055,116.60166666666667,116.59975,116.60725,299,2020-12-22 08:00:00
134,CHFJPY_i,116.594,116.588,116.587,116.627,116.607,116.60066666666667,116.5975,116.599,270,2020-12-22 08:15:00
135,CHFJPY_i,116.588,116.596,116.57,116.606,116.588,116.59066666666666,116.592,116.59,229,2020-12-22 08:30:00
136,CHFJPY_i,116.595,116.568,116.527,116.604,116.5655,116.56633333333333,116.56675,116.5735,318,2020-12-22 08:45:00
137,CHFJPY_i,116.556,116.605,116.536,116.619,116.5775,116.58666666666666,116.59125,116.579,535,2020-12-22 09:00:00
138,CHFJPY_i,116.604,116.635,116.592,116.642,116.61699999999999,116.62299999999999,116.62599999999999,116.61824999999999,531,2020-12-22 09:15:00
139,CHFJPY_i,116.635,116.657,116.629,116.682,116.6555,116.656,116.65625,116.65075,565,2020-12-22 09:30:00
140,CHFJPY_i,116.657,116.601,116.589,116.68,116.6345,116.62333333333333,116.61775,116.63175,535,2020-12-22 09:45:00
141,CHFJPY_i,116.601,116.51,116.487,116.61,116.54849999999999,116.53566666666666,116.52924999999999,116.55199999999999,618,2020-12-22 10:00:00
142,CHFJPY_i,116.508,116.432,116.38,116.522,116.451,116.44466666666666,116.4415,116.4605,490,2020-12-22 10:15:00
143,CHFJPY_i,116.433,116.436,116.394,116.462,116.428,116.43066666666668,116.43200000000002,116.43125,457,2020-12-22 10:30:00
144,CHFJPY_i,116.438,116.549,116.419,116.575,116.497,116.51433333333334,116.523,116.49525,467,2020-12-22 10:45:00
145,CHFJPY_i,116.549,116.603,116.513,116.603,116.55799999999999,116.573,116.5805,116.56700000000001,471,2020-12-22 11:00:00
146,CHFJPY_i,116.599,116.529,116.525,116.603,116.564,116.55233333333332,116.5465,116.564,415,2020-12-22 11:15:00
147,CHFJPY_i,116.528,116.546,116.518,116.567,116.54249999999999,116.54366666666665,116.54424999999999,116.53975,433,2020-12-22 11:30:00
148,CHFJPY_i,116.546,116.554,116.508,116.585,116.5465,116.54899999999999,116.55025,116.54825,531,2020-12-22 11:45:00
149,CHFJPY_i,116.554,116.619,116.522,116.645,116.5835,116.59533333333333,116.60125,116.58500000000001,697,2020-12-22 12:00:00
150,CHFJPY_i,116.619,116.713,116.619,116.722,116.6705,116.68466666666666,116.69174999999998,116.66825,462,2020-12-22 12:15:00
151,CHFJPY_i,116.713,116.666,116.641,116.735,116.688,116.68066666666668,116.677,116.68875,396,2020-12-22 12:30:00
152,CHFJPY_i,116.666,116.757,116.658,116.768,116.713,116.72766666666666,116.735,116.71225,681,2020-12-22 12:45:00
153,CHFJPY_i,116.759,116.761,116.73,116.789,116.7595,116.75999999999999,116.76024999999998,116.75975,519,2020-12-22 13:00:00
154,CHFJPY_i,116.761,116.748,116.733,116.78,116.7565,116.75366666666667,116.75225,116.75550000000001,463,2020-12-22 13:15:00
155,CHFJPY_i,116.748,116.769,116.717,116.777,116.747,116.75433333333335,116.75800000000001,116.75275,485,2020-12-22 13:30:00
156,CHFJPY_i,116.769,116.758,116.758,116.813,116.7855,116.77633333333334,116.77175,116.7745,495,2020-12-22 13:45:00
157,CHFJPY_i,116.759,116.778,116.716,116.786,116.751,116.76,116.76450000000001,116.75975000000001,572,2020-12-22 14:00:00
158,CHFJPY_i,116.782,116.73,116.717,116.801,116.759,116.74933333333333,116.7445,116.7575,540,2020-12-22 14:15:00
159,CHFJPY_i,116.73,116.717,116.708,116.752,116.72999999999999,116.72566666666665,116.72349999999999,116.72675,495,2020-12-22 14:30:00
160,CHFJPY_i,116.717,116.747,116.689,116.75,116.7195,116.72866666666665,116.73325,116.72574999999999,534,2020-12-22 14:45:00
161,CHFJPY_i,116.752,116.725,116.724,116.788,116.756,116.74566666666665,116.7405,116.74725,523,2020-12-22 15:00:00
162,CHFJPY_i,116.724,116.701,116.689,116.782,116.7355,116.724,116.71825000000001,116.724,503,2020-12-22 15:15:00
163,CHFJPY_i,116.701,116.838,116.689,116.865,116.77699999999999,116.79733333333331,116.80749999999998,116.77324999999999,629,2020-12-22 15:30:00
164,CHFJPY_i,116.839,116.829,116.794,116.865,116.8295,116.82933333333334,116.82925,116.83175,632,2020-12-22 15:45:00
165,CHFJPY_i,116.829,116.856,116.815,116.89,116.85249999999999,116.85366666666665,116.85425,116.8475,539,2020-12-22 16:00:00
166,CHFJPY_i,116.856,116.704,116.685,116.856,116.7705,116.74833333333333,116.73725,116.77525,564,2020-12-22 16:15:00
167,CHFJPY_i,116.705,116.689,116.681,116.781,116.731,116.71699999999998,116.70999999999998,116.71399999999998,842,2020-12-22 16:30:00
168,CHFJPY_i,116.69,116.694,116.681,116.783,116.732,116.71933333333334,116.71300000000001,116.712,666,2020-12-22 16:45:00
169,CHFJPY_i,116.698,116.725,116.688,116.768,116.72800000000001,116.72700000000002,116.72650000000002,116.71975,924,2020-12-22 17:00:00
170,CHFJPY_i,116.725,116.729,116.706,116.773,116.73949999999999,116.73599999999999,116.73424999999999,116.73325,697,2020-12-22 17:15:00
171,CHFJPY_i,116.731,116.694,116.694,116.763,116.7285,116.717,116.71125,116.7205,620,2020-12-22 17:30:00
172,CHFJPY_i,116.697,116.584,116.548,116.74,116.644,116.62400000000001,116.614,116.64225,1047,2020-12-22 17:45:00
173,CHFJPY_i,116.583,116.617,116.558,116.619,116.58850000000001,116.59800000000001,116.60275000000001,116.59425000000002,979,2020-12-22 18:00:00
174,CHFJPY_i,116.61,116.608,116.564,116.636,116.6,116.60266666666666,116.604,116.6045,750,2020-12-22 18:15:00
175,CHFJPY_i,116.608,116.581,116.577,116.639,116.608,116.599,116.59450000000001,116.60125000000001,559,2020-12-22 18:30:00
176,CHFJPY_i,116.581,116.545,116.534,116.586,116.56,116.555,116.55250000000001,116.56150000000001,603,2020-12-22 18:45:00
177,CHFJPY_i,116.545,116.561,116.533,116.569,116.551,116.55433333333333,116.55600000000001,116.552,499,2020-12-22 19:00:00
178,CHFJPY_i,116.563,116.58,116.53,116.597,116.5635,116.569,116.57175,116.5675,343,2020-12-22 19:15:00
179,CHFJPY_i,116.583,116.529,116.518,116.604,116.561,116.55033333333334,116.545,116.55850000000001,378,2020-12-22 19:30:00
180,CHFJPY_i,116.529,116.548,116.525,116.572,116.5485,116.54833333333333,116.54825,116.5435,566,2020-12-22 19:45:00
181,CHFJPY_i,116.548,116.509,116.485,116.548,116.51650000000001,116.51400000000001,116.51275000000001,116.52250000000001,369,2020-12-22 20:00:00
182,CHFJPY_i,116.509,116.496,116.489,116.523,116.506,116.50266666666666,116.50099999999999,116.50425,318,2020-12-22 20:15:00
183,CHFJPY_i,116.496,116.475,116.471,116.517,116.494,116.48766666666666,116.4845,116.48974999999999,215,2020-12-22 20:30:00
184,CHFJPY_i,116.475,116.505,116.461,116.509,116.485,116.49166666666667,116.495,116.48750000000001,327,2020-12-22 20:45:00
185,CHFJPY_i,116.505,116.529,116.499,116.542,116.5205,116.52333333333333,116.52475,116.51875,272,2020-12-22 21:00:00
186,CHFJPY_i,116.529,116.522,116.506,116.534,116.52000000000001,116.52066666666667,116.521,116.52275,174,2020-12-22 21:15:00
187,CHFJPY_i,116.52,116.503,116.492,116.535,116.5135,116.50999999999999,116.50824999999999,116.51249999999999,192,2020-12-22 21:30:00
188,CHFJPY_i,116.503,116.436,116.435,116.506,116.4705,116.459,116.45325,116.47,236,2020-12-22 21:45:00
189,CHFJPY_i,116.437,116.461,116.437,116.479,116.458,116.459,116.4595,116.4535,211,2020-12-22 22:00:00
190,CHFJPY_i,116.461,116.44,116.428,116.472,116.44999999999999,116.44666666666666,116.445,116.45025,229,2020-12-22 22:15:00
191,CHFJPY_i,116.44,116.444,116.424,116.448,116.436,116.43866666666668,116.44000000000001,116.43900000000001,164,2020-12-22 22:30:00
192,CHFJPY_i,116.442,116.47,116.433,116.484,116.4585,116.46233333333333,116.46424999999999,116.45725,328,2020-12-22 22:45:00
193,CHFJPY_i,116.462,116.434,116.432,116.515,116.4735,116.46033333333332,116.45374999999999,116.46074999999999,407,2020-12-22 23:00:00
194,CHFJPY_i,116.434,116.523,116.404,116.524,116.464,116.48366666666668,116.49350000000001,116.47125,275,2020-12-22 23:15:00
195,CHFJPY_i,116.519,116.477,116.455,116.519,116.487,116.48366666666668,116.482,116.4925,171,2020-12-22 23:30:00
196,CHFJPY_i,116.465,116.45,116.45,116.507,116.4785,116.469,116.46424999999999,116.46799999999999,789,2020-12-22 23:45:00
197,CHFJPY_i,116.446,116.441,116.408,116.472,116.44,116.44033333333334,116.44050000000001,116.44175000000001,438,2020-12-23 00:00:00
198,CHFJPY_i,116.503,116.465,116.442,116.555,116.4985,116.48733333333332,116.48175,116.49125,81,2020-12-23 00:15:00
199,CHFJPY_i,116.465,116.476,116.46,116.478,116.469,116.47133333333333,116.4725,116.46975,149,2020-12-23 00:30:00
200,CHFJPY_i,116.477,116.453,116.44,116.496,116.46799999999999,116.46300000000001,116.4605,116.4665,220,2020-12-23 00:45:00
201,CHFJPY_i,116.455,116.538,116.435,116.54,116.48750000000001,116.50433333333335,116.51275000000001,116.492,250,2020-12-23 01:00:00
202,CHFJPY_i,116.538,116.564,116.53,116.565,116.5475,116.553,116.55574999999999,116.54925,187,2020-12-23 01:15:00
203,CHFJPY_i,116.558,116.534,116.489,116.558,116.52350000000001,116.527,116.52875,116.53475,225,2020-12-23 01:30:00
204,CHFJPY_i,116.532,116.563,116.508,116.568,116.538,116.54633333333334,116.5505,116.54275,327,2020-12-23 01:45:00
205,CHFJPY_i,116.564,116.506,116.504,116.569,116.5365,116.52633333333334,116.52125000000001,116.53575000000001,366,2020-12-23 02:00:00
206,CHFJPY_i,116.5,116.497,116.46,116.521,116.4905,116.49266666666666,116.49375,116.4945,352,2020-12-23 02:15:00
207,CHFJPY_i,116.497,116.481,116.467,116.509,116.488,116.48566666666666,116.4845,116.4885,324,2020-12-23 02:30:00
208,CHFJPY_i,116.478,116.488,116.472,116.531,116.5015,116.497,116.49475,116.49225,517,2020-12-23 02:45:00
